detector,gd_plus_at_20,n_valid_datasets__gd_plus_at_20,mn_pd_at_20,n_valid_datasets__mn_pd_at_20,top_5pct_npd_hit_rate_at_20,n_valid_datasets__top_5pct_npd_hit_rate_at_20,top_10pct_npd_hit_rate_at_20,n_valid_datasets__top_10pct_npd_hit_rate_at_20,igd_plus_at_20,n_valid_datasets__igd_plus_at_20,aec_at_20,n_valid_datasets__aec_at_20,rec_at_20,n_valid_datasets__rec_at_20,pec_w0p5_at_20,n_valid_datasets__pec_w0p5_at_20,mean_exact_r2_selected_at_20,n_valid_datasets__mean_exact_r2_selected_at_20,mean_r2_gap_selected_at_20,n_valid_datasets__mean_r2_gap_selected_at_20,kendall_pareto_all,n_valid_datasets__kendall_pareto_all,spearman_pareto_all,n_valid_datasets__spearman_pareto_all,kendall_internal_target,n_valid_datasets__kendall_internal_target,spearman_internal_target,n_valid_datasets__spearman_internal_target,kendall_accuracy,n_valid_datasets__kendall_accuracy,spearman_accuracy,n_valid_datasets__spearman_accuracy,kendall_runtime,n_valid_datasets__kendall_runtime,spearman_runtime,n_valid_datasets__spearman_runtime
BNDM,0.16447153919417548,6,0.23453206107617874,6,0.19999999999999998,6,0.4666666666666666,6,0.1011915135830422,6,0.819992679112176,6,0.9251596380358711,6,0.8725761585740236,6,0.13581250670539402,6,0.047750268291438046,6,0.14825025905940217,6,0.20503108899615582,6,0.40211124861144826,6,0.5425696837793544,6,,0,,0,,0,,0
CDBD,0.2916118009803001,6,0.2397975397770016,6,0.20833333333333334,6,0.4083333333333334,6,0.15306921992630493,6,0.7387844611528823,6,0.823356777317983,6,0.7810706192354325,6,0.11041785052837104,6,0.07648103522225648,6,0.24840972893677374,6,0.3503699150555599,6,0.19944176878768763,6,0.2755873054705018,6,,0,,0,,0,,0
CSDDM,0.15103204835430467,6,0.28543278464620014,6,0.20000000000000004,6,0.31666666666666665,6,0.07837880586672837,6,0.8843995510662177,6,0.9038200062929898,6,0.8941097786796037,6,0.11630943758095406,6,0.03389805313975349,6,-0.03715669758577413,6,-0.0543768440501789,6,0.5064316758179589,6,0.6516920478061115,6,,0,,0,,0,,0
D3,0.15697365481039485,6,0.23996463341424581,6,0.2916666666666667,6,0.4666666666666666,6,0.08393273739081676,6,0.8023476812064662,6,0.9451086172013184,6,0.8737281492038923,6,0.12869717481966736,6,0.03111994217102221,6,-0.008784344725188437,6,-0.014842398647642535,6,0.4402349380506385,6,0.5800463140320197,6,,0,,0,,0,,0
DAWIDD,0.09582972464765259,6,0.15045159676378583,6,0.35833333333333334,6,0.525,6,0.09851205423534741,6,0.5421296296296297,6,0.9912868871582851,6,0.7667082583939573,6,0.17805851333454384,6,0.05686963211761507,6,-0.1789502112498913,6,-0.25697973167645205,6,0.42356625256175007,6,0.5867582143442829,6,,0,,0,,0,,0
IBDD,0.1374782795904099,6,0.1523384627329675,6,0.5,6,0.65,6,0.09354603689420705,6,0.7581637498304166,6,0.8795417675966838,6,0.8188527587135502,6,0.15499002565362843,6,0.045830553401176664,6,0.2806668999309989,6,0.3704038560918515,6,0.4147117035171534,6,0.5473442680622423,6,,0,,0,,0,,0
OCDD,0.18803763613581348,6,0.2691247367205373,6,0.25833333333333336,6,0.45,6,0.11174154945002719,6,0.7775455104821746,6,0.9005953195624373,6,0.839070415022306,6,0.1355822272851689,6,0.058782639584116704,6,0.06218355693396718,6,0.07560874580788453,6,0.46784097564431604,6,0.6108463054450562,6,,0,,0,,0,,0
PCACD,0.2706258648038851,6,0.260856934553016,6,0.4166666666666667,6,0.5333333333333333,6,0.06788291625340474,6,0.873931623931624,6,0.8751946570213248,6,0.8745631404764745,6,0.08573971626954457,6,0.024795110170028587,6,-0.0965417632841317,6,-0.14036062891568388,6,0.3875644048522005,6,0.5165544635732305,6,,0,,0,,0,,0
SPLL,0.21287695594444825,6,0.2349842771913034,6,0.26666666666666666,6,0.45,6,0.10018862192016981,6,0.8653345280764636,6,0.6673597729935451,6,0.7663471505350042,6,0.12579238605974236,6,0.055768624982552355,6,0.31379221108346494,6,0.42888340204107916,6,0.37217657402115983,6,0.49271614213473414,6,,0,,0,,0,,0
UDetect,0.1093941257210877,6,0.16699204538506066,6,0.34166666666666673,6,0.525,6,0.07054410255839731,6,0.8732683982683983,6,0.9538602858864894,6,0.9135643420774439,6,0.14458921269111424,6,0.029979231438691994,6,-0.11494962757365544,6,-0.1599030217071709,6,0.487372810368548,6,0.632659977707882,6,,0,,0,,0,,0
