Status,ACCURACY,RUNTIME,recent_samples_size,batch_size,detection_buf_size,overlap,alpha,gamma,statistical_test,approximation_type,subset_bound
Failed,,,633,1737,1632,0.694,0.661,7.051,str('ks-test'),str('bounded'),12
Failed,,,590,4959,361,0.557,0.575,8.057,str('t-test'),str('bounded'),42
Failed,,,4141,2451,4017,0.42,0.49,3.152,str('ks-test'),str('bounded'),6
Failed,,,2898,3644,2362,0.775,0.157,0.03,str('t-test'),str('bounded'),18
Failed,,,1845,1137,3262,0.139,0.788,6.179,str('ks-test'),str('bounded'),30
Failed,,,1502,3908,2014,0.5,0.042,6.666,str('t-test'),str('bounded'),40
Failed,,,3881,2800,265,0.219,0.745,3.913,str('t-test'),str('bounded'),14
Failed,,,245,313,4110,0.823,0.316,9.793,str('ks-test'),str('bounded'),28
Failed,,,2759,1748,1040,0.349,0.324,3.951,str('ks-test'),str('bounded'),42
Failed,,,4012,3096,2506,0.953,0.034,2.073,str('t-test'),str('bounded'),30
Failed,,,143,590,1869,0.068,0.899,6.704,str('ks-test'),str('bounded'),18
Failed,,,1114,3654,593,0.182,0.86,8.198,str('t-test'),str('bounded'),36
Failed,,,2198,3849,4777,0.597,0.31,6.029,str('ks-test'),str('bounded'),12
Failed,,,3646,1361,848,0.492,0.63,0.187,str('t-test'),str('bounded'),49
Failed,,,4902,2546,3088,0.815,0.983,3.315,str('ks-test'),str('bounded'),36
Failed,,,955,59,1290,0.211,0.087,7.901,str('t-test'),str('bounded'),24
Failed,,,285,3277,1,0.042,0.188,6.876,str('ks-test'),str('bounded'),30
Failed,,,3843,771,4373,0.935,0.757,1.821,str('t-test'),str('bounded'),18
Failed,,,2596,4388,2082,0.261,0.606,4.943,str('ks-test'),str('bounded'),6
Failed,,,1540,1880,3545,0.654,0.458,8.754,str('t-test'),str('bounded'),42
Failed,,,1805,2854,2293,0.983,0.714,8.305,str('ks-test'),str('bounded'),27
Failed,,,2936,367,3332,0.122,0.347,2.894,str('t-test'),str('bounded'),14
Failed,,,1423,1712,2493,0.201,0.182,2.494,str('t-test'),str('bounded'),43
Failed,,,1768,3238,3745,0.434,0.929,0.445,str('ks-test'),str('bounded'),27
Failed,,,1518,951,4218,0.553,0.99,3.45,str('ks-test'),str('bounded'),44
Failed,,,1856,3800,468,0.819,0.243,4.249,str('t-test'),str('bounded'),37
Failed,,,2914,1292,3909,0.207,0.813,9.466,str('ks-test'),str('bounded'),22
Failed,,,4170,2614,2450,0.601,0.541,6.339,str('t-test'),str('bounded'),10
Failed,,,4654,1404,2907,0.096,0.388,7.485,str('t-test'),str('bounded'),45
Failed,,,3401,2504,657,0.708,0.227,9.358,str('ks-test'),str('bounded'),33
Failed,,,1957,11,4968,0.314,0.843,4.419,str('t-test'),str('bounded'),21
Failed,,,2109,2789,2095,0.871,0.271,7.081,str('t-test'),str('bounded'),34
Failed,,,3162,282,3533,0.228,0.669,1.713,str('ks-test'),str('bounded'),21
Failed,,,4405,3938,33,0.59,0.944,4.835,str('t-test'),str('bounded'),8
Failed,,,854,1430,4342,0.446,0.125,8.958,str('ks-test'),str('bounded'),46
Failed,,,428,4611,3120,0.302,0.149,6.214,str('t-test'),str('bounded'),1
Failed,,,4371,2122,1257,0.657,0.796,0.061,str('ks-test'),str('bounded'),40
Failed,,,3117,3347,4788,0.022,0.568,3.187,str('t-test'),str('bounded'),27
Failed,,,1675,859,836,0.876,0.497,8.087,str('ks-test'),str('bounded'),14
Failed,,,1389,4256,4587,0.735,0.737,9.826,str('t-test'),str('bounded'),5
Failed,,,1578,1501,2550,0.37,0.674,6.587,str('t-test'),str('bounded'),25
Failed,,,1298,3730,1301,0.013,0.434,6.097,str('ks-test'),str('bounded'),7
Failed,,,2662,1217,3076,0.905,0.504,0.1,str('t-test'),str('bounded'),47
Failed,,,3909,4878,782,0.293,0.857,3.226,str('ks-test'),str('bounded'),35
Failed,,,4750,1167,3784,0.794,0.198,3.098,str('ks-test'),str('bounded'),25
Failed,,,3506,4928,2282,0.401,0.41,1.226,str('t-test'),str('bounded'),12
Failed,,,2371,2440,3343,0.514,0.527,5.071,str('ks-test'),str('bounded'),49
Failed,,,2466,3515,4084,0.897,0.165,6.754,str('t-test'),str('bounded'),42
Failed,,,3518,1002,291,0.004,0.766,1.972,str('ks-test'),str('bounded'),6
Failed,,,4772,4780,3664,0.678,0.619,3.844,str('t-test'),str('bounded'),19
Failed,,,1220,2269,1963,0.285,0.44,9.881,str('ks-test'),str('bounded'),29
Failed,,,3,4086,734,0.467,0.292,5.263,str('t-test'),str('bounded'),25
Failed,,,1011,1610,692,0.125,0.613,4.458,str('ks-test'),str('bounded'),16
Failed,,,273,4832,1927,0.128,0.652,0.327,str('t-test'),str('bounded'),32
Failed,,,3904,2343,3701,0.771,0.286,5.891,str('ks-test'),str('bounded'),22
Failed,,,2648,3438,157,0.409,0.078,7.768,str('t-test'),str('bounded'),9
Failed,,,1348,2225,1108,0.392,0.765,6.923,str('t-test'),str('bounded'),2
Failed,,,1713,2574,4858,0.22,0.003,5.224,str('ks-test'),str('bounded'),18
Failed,,,3077,67,767,0.863,0.931,1.061,str('t-test'),str('bounded'),30
Failed,,,4333,3840,2856,0.438,0.706,2.939,str('ks-test'),str('bounded'),42
Failed,,,613,108,3175,0.488,0.393,2.377,str('ks-test'),str('bounded'),50
Failed,,,646,3131,4443,0.265,0.369,2.758,str('t-test'),str('bounded'),4
Failed,,,4595,643,1184,0.651,0.69,8.438,str('ks-test'),str('bounded'),44
Failed,,,3348,4514,2694,0.046,0.914,5.317,str('t-test'),str('bounded'),32
Failed,,,1901,2026,1680,0.931,0.018,0.88,str('ks-test'),str('bounded'),17
Failed,,,2160,4570,3818,0.383,0.588,8.237,str('ks-test'),str('bounded'),29
Failed,,,3216,2058,559,0.519,0.471,2.981,str('t-test'),str('bounded'),19
Failed,,,4473,3412,3319,0.164,0.134,1.109,str('ks-test'),str('bounded'),6
Failed,,,915,899,2306,0.8,0.797,5.109,str('t-test'),str('bounded'),41
Failed,,,325,2720,1093,0.951,0.961,9.709,str('ks-test'),str('bounded'),13
Failed,,,4272,227,4534,0.089,0.095,3.99,str('t-test'),str('bounded'),48
Failed,,,3026,3993,1825,0.732,0.26,2.112,str('ks-test'),str('bounded'),35
Failed,,,1728,265,2146,0.716,0.573,2.576,str('ks-test'),str('bounded'),31
Failed,,,1461,4994,3394,0.918,0.318,4.587,str('t-test'),str('bounded'),39
Failed,,,2519,2482,2231,0.056,0.747,9.217,str('ks-test'),str('bounded'),2
Failed,,,3764,3614,3894,0.637,0.898,7.34,str('t-test'),str('bounded'),15
Failed,,,43,2366,4842,0.687,0.21,7.97,str('t-test'),str('bounded'),20
Failed,,,1182,4300,3557,0.565,0.062,7.121,str('ks-test'),str('bounded'),28
Failed,,,4812,1808,2070,0.46,0.881,1.595,str('t-test'),str('bounded'),13
Failed,,,3556,3038,4307,0.846,0.73,4.718,str('ks-test'),str('bounded'),1
Failed,,,2425,544,68,0.242,0.333,8.997,str('t-test'),str('bounded'),41
Failed,,,2409,4158,2369,0.356,0.976,7.949,str('ks-test'),str('bounded'),46
Failed,,,3465,1650,3256,0.742,0.094,3.357,str('t-test'),str('bounded'),8
Failed,,,4712,2882,389,0.075,0.303,0.235,str('ks-test'),str('bounded'),20
Failed,,,1155,375,3989,0.96,0.637,6.072,str('t-test'),str('bounded'),33
Failed,,,105,3557,2769,0.786,0.599,8.796,str('ks-test'),str('bounded'),14
Failed,,,4052,1069,1605,0.174,0.466,4.99,str('t-test'),str('bounded'),28
Failed,,,2797,4713,4519,0.505,0.18,1.863,str('ks-test'),str('bounded'),40
Failed,,,1457,1112,1924,0.814,0.4,0.687,str('t-test'),str('bounded'),7
Failed,,,1722,3961,3173,0.55,0.647,1.451,str('ks-test'),str('bounded'),13
Failed,,,2853,1453,2452,0.414,0.297,7.326,str('t-test'),str('bounded'),28
Failed,,,4109,2766,3925,0.769,0.069,9.204,str('ks-test'),str('bounded'),41
Failed,,,468,1333,1521,0.582,0.355,8.345,str('t-test'),str('bounded'),6
Failed,,,816,4396,238,0.665,0.378,6.871,str('ks-test'),str('bounded'),48
Failed,,,4445,1907,4137,0.31,0.558,1.933,str('t-test'),str('bounded'),12
Failed,,,3200,3249,2007,0.884,0.829,3.805,str('ks-test'),str('bounded'),24
Failed,,,2069,762,3621,0.03,0.229,9.999,str('t-test'),str('bounded'),36
Failed,,,1995,3296,863,0.532,0.659,2.332,str('t-test'),str('bounded'),24
Failed,,,3361,783,4761,0.426,0.277,6.455,str('ks-test'),str('bounded'),37
Failed,,,4616,4686,1381,0.75,0.112,9.577,str('t-test'),str('bounded'),49
Failed,,,752,2174,2996,0.146,0.946,4.209,str('ks-test'),str('bounded'),11
Failed,,,473,3955,4232,0.104,0.782,0.704,str('t-test'),str('bounded'),43
Failed,,,4104,1463,142,0.996,0.151,5.603,str('ks-test'),str('bounded'),5
Failed,,,2857,2758,3481,0.322,0.488,8.73,str('t-test'),str('bounded'),17
Failed,,,1717,1340,1077,0.015,0.217,8.8,str('ks-test'),str('bounded'),26
Failed,,,1354,3569,4825,0.375,0.956,8.352,str('t-test'),str('bounded'),44
Failed,,,2801,1056,800,0.73,0.106,2.944,str('ks-test'),str('bounded'),4
Failed,,,4048,4726,3079,0.094,0.252,1.068,str('t-test'),str('bounded'),16
Failed,,,208,1101,483,0.275,0.047,1.464,str('ks-test'),str('bounded'),27
Failed,,,1032,3075,1744,0.475,0.196,3.719,str('t-test'),str('bounded'),21
Failed,,,4981,582,2631,0.611,0.874,7.565,str('ks-test'),str('bounded'),33
Failed,,,3724,4263,1013,0.194,0.521,5.692,str('t-test'),str('bounded'),46
Failed,,,2277,1770,4614,0.829,0.419,0.593,str('ks-test'),str('bounded'),9
Failed,,,2281,3083,694,0.936,0.361,4.213,str('ks-test'),str('bounded'),48
Failed,,,3729,576,4931,0.043,0.696,9.581,str('t-test'),str('bounded'),13
Failed,,,4975,4269,1428,0.655,0.909,6.458,str('ks-test'),str('bounded'),25
Failed,,,1028,1761,2949,0.261,0.028,2.336,str('t-test'),str('bounded'),35
Failed,,,212,4983,4200,0.49,0.239,2.56,str('ks-test'),str('bounded'),19
Failed,,,3770,2495,175,0.596,0.823,8.714,str('t-test'),str('bounded'),29
Failed,,,2513,3599,3704,0.21,0.533,5.587,str('ks-test'),str('bounded'),42
Failed,,,1292,2376,2758,0.224,0.344,9.723,str('ks-test'),str('bounded'),49
Failed,,,1573,2725,1509,0.395,0.607,7.985,str('t-test'),str('bounded'),33
Failed,,,3021,219,2869,0.501,0.46,3.243,str('ks-test'),str('bounded'),21
Failed,,,4277,4002,775,0.177,0.185,0.115,str('t-test'),str('bounded'),9
Failed,,,479,259,452,0.133,0.997,4.573,str('t-test'),str('bounded'),1
Failed,,,746,3282,1698,0.121,0.771,0.598,str('ks-test'),str('bounded'),47
Failed,,,4612,795,2677,0.982,0.17,5.698,str('t-test'),str('bounded'),7
Failed,,,3365,4675,1182,0.339,0.445,7.57,str('ks-test'),str('bounded'),20
Failed,,,2001,2187,4446,0.701,0.624,3.726,str('t-test'),str('bounded'),34
Failed,,,2064,4409,2323,0.238,0.053,6.056,str('t-test'),str('bounded'),22
Failed,,,3194,1897,3301,0.85,0.888,0.219,str('ks-test'),str('bounded'),32
Failed,,,4451,3261,556,0.456,0.725,3.341,str('t-test'),str('bounded'),45
Failed,,,820,748,3821,0.57,0.343,7.933,str('ks-test'),str('bounded'),10
Failed,,,464,2569,2548,0.682,0.429,6.928,str('t-test'),str('bounded'),38
Failed,,,4328,75,1827,0.296,0.515,1.867,str('ks-test'),str('bounded'),3
Failed,,,3082,3832,4550,0.9,0.849,4.994,str('t-test'),str('bounded'),15
Failed,,,1862,113,4224,0.915,0.037,0.322,str('t-test'),str('bounded'),21
Failed,,,1522,4842,476,0.711,0.791,2.373,str('ks-test'),str('bounded'),12
Failed,,,2653,2331,3901,0.325,0.144,6.336,str('t-test'),str('bounded'),49
Failed,,,3899,3453,2242,0.992,0.492,9.462,str('ks-test'),str('bounded'),36
Failed,,,100,2215,1298,0.948,0.68,5.229,str('ks-test'),str('bounded'),31
Failed,,,1160,4149,69,0.803,0.579,9.985,str('t-test'),str('bounded'),23
Failed,,,4717,1657,4306,0.16,0.478,3.792,str('ks-test'),str('bounded'),38
Failed,,,3461,2876,2053,0.522,0.13,1.919,str('t-test'),str('bounded'),50
Failed,,,2403,383,3574,0.378,0.808,6.858,str('ks-test'),str('bounded'),11
Failed,,,2431,4309,4002,0.025,0.383,5.104,str('t-test'),str('bounded'),5
Failed,,,3561,1801,376,0.886,0.547,1.102,str('ks-test'),str('bounded'),43
Failed,,,4808,3043,3248,0.305,0.838,2.975,str('t-test'),str('bounded'),31
Failed,,,1177,536,2377,0.668,0.222,8.231,str('ks-test'),str('bounded'),17
Failed,,,49,3718,1101,0.579,0.012,6.6,str('t-test'),str('bounded'),37
Failed,,,3913,1231,4526,0.443,0.924,2.126,str('ks-test'),str('bounded'),23
Failed,,,2658,4865,1617,0.86,0.711,4.002,str('t-test'),str('bounded'),11
Failed,,,1562,1873,3950,0.431,0.709,4.611,str('ks-test'),str('bounded'),8
Failed,,,1824,3399,198,0.196,0.461,2.6,str('t-test'),str('bounded'),24
Failed,,,2959,886,4176,0.84,0.594,8.597,str('ks-test'),str('bounded'),36
Failed,,,4203,4583,1890,0.477,0.76,5.47,str('t-test'),str('bounded'),48
Failed,,,329,1494,4850,0.781,0.754,6.114,str('ks-test'),str('bounded'),45
Failed,,,911,4557,3627,0.966,0.98,8.994,str('t-test'),str('bounded'),3
Failed,,,4467,2069,2000,0.073,0.084,4.714,str('ks-test'),str('bounded'),39
Failed,,,3222,3400,4125,0.747,0.311,1.593,str('t-test'),str('bounded'),27
Failed,,,2164,913,250,0.354,0.631,7.116,str('ks-test'),str('bounded'),15
Failed,,,1895,3145,3003,0.832,0.2,4.472,str('ks-test'),str('bounded'),27
Failed,,,3343,632,1375,0.188,0.863,9.253,str('t-test'),str('bounded'),14
Failed,,,4599,4525,4750,0.613,0.529,7.382,str('ks-test'),str('bounded'),1
Failed,,,652,2013,875,0.469,0.413,1.344,str('t-test'),str('bounded'),40
Failed,,,608,3794,2133,0.279,0.327,3.443,str('ks-test'),str('bounded'),8
Failed,,,4165,1302,3494,0.634,0.74,7.763,str('t-test'),str('bounded'),46
Failed,,,2918,2607,151,0.061,0.902,5.885,str('ks-test'),str('bounded'),34
Failed,,,1614,698,3112,0.739,0.892,5.268,str('t-test'),str('bounded'),37
Failed,,,1254,4094,1862,0.879,0.154,6.967,str('ks-test'),str('bounded'),45
Failed,,,1762,1933,2189,0.331,0.854,4.363,str('ks-test'),str('bounded'),19
Failed,,,1419,2829,3440,0.036,0.1,3.561,str('t-test'),str('bounded'),1
Failed,,,269,940,3383,0.107,0.563,4.246,str('t-test'),str('bounded'),25
Failed,,,1015,2914,4627,0.143,0.664,0.897,str('ks-test'),str('bounded'),30
Failed,,,4881,421,1000,0.755,0.266,5.332,str('t-test'),str('bounded'),18
Failed,,,3624,4111,2623,0.424,0.121,8.455,str('ks-test'),str('bounded'),5
Failed,,,2260,1619,1752,0.537,0.939,2.773,str('t-test'),str('bounded'),42
Failed,,,2222,4901,2731,0.317,0.561,0.481,str('t-test'),str('bounded'),40
Failed,,,3664,2389,1644,0.703,0.381,5.738,str('ks-test'),str('bounded'),2
Failed,,,4918,3707,4401,0.099,0.232,7.609,str('t-test'),str('bounded'),14
Failed,,,975,1194,1226,0.984,0.832,3.609,str('ks-test'),str('bounded'),28
Failed,,,307,2973,2487,0.762,0.933,1.49,str('t-test'),str('bounded'),20
Failed,,,3858,480,3138,0.15,0.006,7.209,str('ks-test'),str('bounded'),33
Failed,,,2615,4365,427,0.544,0.358,9.087,str('t-test'),str('bounded'),46
Failed,,,3821,922,2080,0.697,0.352,4.035,str('ks-test'),str('bounded'),33
Failed,,,2574,4549,4357,0.124,0.004,2.164,str('t-test'),str('bounded'),46
Failed,,,1444,2041,18,0.978,0.932,6.633,str('ks-test'),str('bounded'),9
Failed,,,1783,3015,3769,0.652,0.177,6.144,str('t-test'),str('bounded'),24
Failed,,,567,2072,3737,0.621,0.175,0.726,str('ks-test'),str('bounded'),12
Failed,,,690,4048,4974,0.626,0.089,4.095,str('t-test'),str('bounded'),43
Failed,,,4559,1556,651,0.272,0.97,9.62,str('ks-test'),str('bounded'),6
Failed,,,3306,2665,2896,0.907,0.633,6.497,str('t-test'),str('bounded'),18
Failed,,,1935,172,1482,0.053,0.297,2.219,str('ks-test'),str('bounded'),30
Failed,,,2126,2628,4349,0.508,0.869,9.867,str('ks-test'),str('bounded'),17
Failed,,,3262,121,26,0.403,0.191,3.831,str('t-test'),str('bounded'),30
Failed,,,4505,3787,3521,0.789,0.415,1.958,str('ks-test'),str('bounded'),43
Failed,,,871,1279,2106,0.184,0.516,6.741,str('t-test'),str('bounded'),5
Failed,,,367,4459,824,0.065,0.742,8.391,str('ks-test'),str('bounded'),49
Failed,,,4237,1971,4801,0.958,0.313,2.827,str('t-test'),str('bounded'),11
Failed,,,2983,3186,1265,0.346,0.043,0.951,str('ks-test'),str('bounded'),24
Failed,,,4355,1627,1232,0.381,0.044,5.922,str('t-test'),str('bounded'),12
Failed,,,3099,2905,2703,0.798,0.319,7.796,str('ks-test'),str('bounded'),24
Failed,,,1651,393,1672,0.163,0.748,3.481,str('t-test'),str('bounded'),36
Failed,,,1371,4497,2922,0.461,0.485,4.281,str('ks-test'),str('bounded'),46
Failed,,,2554,322,2187,0.929,0.966,7.723,str('ks-test'),str('bounded'),41
Failed,,,3808,4210,4269,0.254,0.679,5.846,str('t-test'),str('bounded'),28
Failed,,,172,1702,106,0.648,0.265,0.439,str('ks-test'),str('bounded'),13
Failed,,,1066,4729,1340,0.604,0.476,4.433,str('t-test'),str('bounded'),35
Failed,,,4935,2241,3038,0.499,0.593,9.371,str('ks-test'),str('bounded'),20
Failed,,,3691,3541,900,0.822,0.802,7.499,str('t-test'),str('bounded'),7
Failed,,,2321,1054,4725,0.218,0.139,1.305,str('ks-test'),str('bounded'),47
Failed,,,2337,4011,1272,0.772,0.83,8.264,str('t-test'),str('bounded'),39
Failed,,,3702,1522,3106,0.129,0.23,3.013,str('ks-test'),str('bounded'),2
Failed,,,4958,2698,851,0.554,0.375,1.135,str('t-test'),str('bounded'),15
Failed,,,1094,210,4774,0.41,0.555,5.142,str('ks-test'),str('bounded'),26
Failed,,,190,3429,3547,0.342,0.703,9.761,str('t-test'),str('bounded'),21
Failed,,,2723,3313,944,0.961,0.246,8.679,str('ks-test'),str('bounded'),1
Failed,,,1275,806,4683,0.076,0.816,2.53,str('t-test'),str('bounded'),40
Failed,,,1639,4280,931,0.31,0.077,4.54,str('ks-test'),str('bounded'),29
Failed,,,3004,1792,4694,0.665,0.989,9.166,str('t-test'),str('bounded'),19
Failed,,,2841,528,608,0.266,0.762,0.15,str('ks-test'),str('bounded'),37
Failed,,,4087,4318,3328,0.933,0.6,3.273,str('t-test'),str('bounded'),50
Failed,,,530,1830,2296,0.048,0.467,8.021,str('ks-test'),str('bounded'),11
Failed,,,729,4856,1026,0.207,0.304,7.152,str('t-test'),str('bounded'),43
Failed,,,4678,2348,4601,0.819,0.638,1.623,str('ks-test'),str('bounded'),5
Failed,,,3421,3746,1854,0.487,0.973,4.749,str('t-test'),str('bounded'),17
Failed,,,1974,1239,2521,0.6,0.091,9.025,str('ks-test'),str('bounded'),30
Failed,,,2086,3461,400,0.09,0.522,1.382,str('ks-test'),str('bounded'),18
Failed,,,3143,967,3977,0.951,0.42,7.415,str('t-test'),str('bounded'),30
Failed,,,4390,4814,2479,0.37,0.193,9.291,str('ks-test'),str('bounded'),42
Failed,,,832,2322,3146,0.733,0.871,4.505,str('t-test'),str('bounded'),6
Failed,,,408,4139,4395,0.518,0.895,0.355,str('ks-test'),str('bounded'),48
Failed,,,2931,4179,1978,0.146,0.437,1.836,str('t-test'),str('bounded'),32
Failed,,,1801,1668,3650,0.751,0.507,6.892,str('ks-test'),str('bounded'),17
Failed,,,1534,3272,2399,0.61,0.259,5.191,str('t-test'),str('bounded'),3
Failed,,,2592,778,3226,0.473,0.673,1.035,str('ks-test'),str('bounded'),38
Failed,,,2735,2005,1455,0.566,0.571,9.493,str('t-test'),str('bounded'),8
Failed,,,3992,3153,4982,0.242,0.783,6.371,str('ks-test'),str('bounded'),20
Failed,,,126,660,643,0.847,0.152,2.403,str('t-test'),str('bounded'),34
Failed,,,1099,2598,1896,0.904,0.113,2.804,str('ks-test'),str('bounded'),14
Failed,,,3483,3822,226,0.686,0.656,5.362,str('ks-test'),str('bounded'),40
Failed,,,2352,1310,4149,0.292,0.274,0.932,str('t-test'),str('bounded'),2
Failed,,,2482,2735,3405,0.173,0.917,2.305,str('ks-test'),str('bounded'),7
Failed,,,3539,248,2220,0.785,0.02,6.423,str('t-test'),str('bounded'),47
Failed,,,4795,3973,3845,0.391,0.369,9.551,str('ks-test'),str('bounded'),35
Failed,,,1238,1484,532,0.504,0.688,4.177,str('t-test'),str('bounded'),20
Failed,,,22,4665,1774,0.743,0.54,0.652,str('ks-test'),str('bounded'),28
Failed,,,3969,2157,2601,0.357,0.392,5.557,str('t-test'),str('bounded'),13
Failed,,,2632,2811,2330,0.63,0.825,3.156,str('ks-test'),str('bounded'),44
Failed,,,1496,299,3295,0.267,0.24,8.06,str('t-test'),str('bounded'),4
Failed,,,1841,4949,2046,0.095,0.995,9.8,str('ks-test'),str('bounded'),16
Failed,,,2893,2457,3582,0.988,0.067,3.918,str('t-test'),str('bounded'),26
Failed,,,4250,3053,1353,0.029,0.655,7.293,str('ks-test'),str('bounded'),6
Failed,,,385,566,3024,0.883,0.289,1.413,str('t-test'),str('bounded'),41
Failed,,,899,3630,4281,0.864,0.453,3.688,str('ks-test'),str('bounded'),13
Failed,,,4528,1123,94,0.221,0.616,7.537,str('t-test'),str('bounded'),48
Failed,,,3273,4972,3472,0.584,0.779,5.661,str('ks-test'),str('bounded'),36
Failed,,,2142,2464,2156,0.439,0.163,0.565,str('t-test'),str('bounded'),25
Failed,,,1922,4696,4905,0.995,0.733,7.898,str('t-test'),str('bounded'),38
Failed,,,3287,2203,719,0.102,0.335,3.31,str('ks-test'),str('bounded'),23
Failed,,,4533,3579,2847,0.714,0.061,0.184,str('t-test'),str('bounded'),10
Failed,,,669,1086,1530,0.321,0.88,6.025,str('ks-test'),str('bounded'),50
Failed,,,556,2865,306,0.427,0.857,8.769,str('t-test'),str('bounded'),4
Failed,,,4187,352,4069,0.532,0.209,4.959,str('ks-test'),str('bounded'),44
Failed,,,3044,4758,668,0.447,0.509,6.254,str('t-test'),str('bounded'),14
Failed,,,1602,2250,4957,0.591,0.423,2.443,str('ks-test'),str('bounded'),29
Failed,,,1315,2521,1208,0.793,0.686,0.394,str('t-test'),str('bounded'),42
Failed,,,2686,33,4419,0.181,0.258,5.805,str('ks-test'),str('bounded'),7
Failed,,,3847,4378,319,0.828,0.963,2.906,str('t-test'),str('bounded'),26
Failed,,,291,1886,4058,0.193,0.098,8.319,str('ks-test'),str('bounded'),16
Failed,,,949,3862,2780,0.057,0.137,6.825,str('t-test'),str('bounded'),32
Failed,,,4898,1350,1595,0.919,0.8,1.881,str('ks-test'),str('bounded'),22
Failed,,,3651,2558,4470,0.275,0.587,3.759,str('t-test'),str('bounded'),9
Failed,,,2204,45,1157,0.638,0.47,9.947,str('ks-test'),str('bounded'),45
Failed,,,2244,3330,4558,0.481,0.03,7.035,str('ks-test'),str('bounded'),50
Failed,,,3613,837,1069,0.617,0.911,1.662,str('t-test'),str('bounded'),10
Failed,,,4857,4632,2574,0.2,0.702,4.789,str('ks-test'),str('bounded'),23
Failed,,,987,2140,1800,0.836,0.367,8.907,str('t-test'),str('bounded'),38
Failed,,,251,3920,584,0.911,0.406,6.183,str('ks-test'),str('bounded'),16
Failed,,,3885,1409,3793,0.049,0.538,0.033,str('t-test'),str('bounded'),31
Failed,,,2775,4036,2971,0.284,0.926,7.254,str('t-test'),str('bounded'),12
Failed,,,1333,1525,1406,0.678,0.013,1.53,str('ks-test'),str('bounded'),49
Failed,,,1691,3676,2655,0.944,0.752,0.769,str('t-test'),str('bounded'),34
Failed,,,3061,1182,1719,0.083,0.183,5.518,str('ks-test'),str('bounded'),20
Failed,,,4147,3638,43,0.314,0.29,2.046,str('ks-test'),str('bounded'),38
Failed,,,594,1144,4332,0.707,0.642,6.672,str('t-test'),str('bounded'),3
Failed,,,629,3119,3051,0.541,0.618,8.146,str('ks-test'),str('bounded'),45
Failed,,,4571,606,1326,0.436,0.439,3.052,str('t-test'),str('bounded'),10
Failed,,,3328,4238,4818,0.759,0.168,1.175,str('ks-test'),str('bounded'),22
Failed,,,1884,1726,806,0.155,0.769,5.025,str('t-test'),str('bounded'),32
Failed,,,2182,4183,3676,0.656,0.337,2.687,str('t-test'),str('bounded'),19
Failed,,,3235,1694,1951,0.301,0.72,8.529,str('ks-test'),str('bounded'),34
Failed,,,4488,2838,4193,0.874,0.886,5.401,str('t-test'),str('bounded'),47
Failed,,,937,351,182,0.021,0.052,0.815,str('ks-test'),str('bounded'),7
Failed,,,345,3533,1420,0.228,0.215,4.32,str('t-test'),str('bounded'),41
Failed,,,4288,1026,2957,0.872,0.847,9.376,str('ks-test'),str('bounded'),1
Failed,,,2773,4552,3081,0.445,0.05,2.176,str('t-test'),str('full'),2233
Failed,,,1179,543,2183,0.966,0.824,7.058,str('ks-test'),str('bounded'),4693
Failed,,,931,3403,2545,0.664,0.235,5.405,str('t-test'),str('bounded'),3030
Failed,,,3091,1816,2193,0.187,0.888,0.366,str('ks-test'),str('full'),490
Failed,,,3929,3875,1705,0.512,0.108,7.678,str('t-test'),str('bounded'),19
Failed,,,60,1386,2670,0.399,0.958,3.52,str('ks-test'),str('bounded'),29
Failed,,,1197,4450,3934,0.349,0.81,1.265,str('t-test'),str('bounded'),25
Failed,,,4833,1942,444,0.735,0.131,7.454,str('ks-test'),str('bounded'),35
Failed,,,3579,3215,3199,0.069,0.484,9.33,str('t-test'),str('bounded'),47
Failed,,,2444,708,2426,0.954,0.585,4.388,str('ks-test'),str('bounded'),12
Failed,,,2392,4594,118,0.574,0.224,3.649,str('t-test'),str('bounded'),5
Failed,,,3445,2102,4257,0.468,0.84,7.654,str('ks-test'),str('bounded'),42
Failed,,,4689,3368,2122,0.854,0.553,5.778,str('t-test'),str('bounded'),30
Failed,,,1137,875,3505,0.25,0.389,0.526,str('ks-test'),str('bounded'),18
Failed,,,86,2695,4737,0.003,0.35,4.657,str('t-test'),str('bounded'),36
Failed,,,4030,183,887,0.896,0.716,9.127,str('ks-test'),str('bounded'),24
Failed,,,2895,3271,4722,0.783,0.413,9.946,str('ks-test'),str('bounded'),683
Failed,,,733,1675,74,0.309,0.711,4.907,str('t-test'),str('full'),3143
Failed,,,1061,4382,4655,0.066,0.348,2.634,str('ks-test'),str('full'),3979
Failed,,,2655,362,553,0.589,0.526,7.517,str('t-test'),str('bounded'),1439
Failed,,,4314,4912,4638,0.726,0.453,8.64,str('t-test'),str('bounded'),8
Failed,,,446,2420,989,0.363,0.602,2.647,str('ks-test'),str('bounded'),46
Failed,,,792,4354,2255,0.39,0.625,2.266,str('t-test'),str('bounded'),2
Failed,,,4428,1842,3370,0.526,0.305,6.54,str('ks-test'),str('bounded'),40
Failed,,,3183,3003,508,0.171,0.082,9.668,str('t-test'),str('bounded'),27
Failed,,,2049,490,3870,0.807,0.978,4.138,str('ks-test'),str('bounded'),14
Failed,,,437,4264,430,0.757,0.984,9.161,str('t-test'),str('full'),1384
Failed,,,3281,793,4532,0.28,0.14,4.123,str('ks-test'),str('bounded'),3843
