Status,ACCURACY,RUNTIME,recent_samples_size,batch_size,detection_buf_size,overlap,alpha,gamma,statistical_test,approximation_type,subset_bound
Completed,0.73,47,4638,2080,4726,0.446,0.462,4.265,str('ks-test'),str('bounded'),856
Completed,0.73,268,1123,660,2815,0.126,0.777,7.832,str('ks-test'),str('full'),3401
Completed,0.73,72,2506,581,1673,0.697,0.109,3.119,str('ks-test'),str('full'),2816
Completed,0.73,27,1427,4144,3191,0.637,0.431,8.75,str('t-test'),str('bounded'),1624
Completed,0.73,44,3703,1373,2651,0.764,0.919,0.501,str('ks-test'),str('bounded'),1094
Completed,0.73,150,2062,274,4500,0.57,0.355,6.617,str('ks-test'),str('full'),3482
Completed,0.73,48,2988,1134,3609,0.527,0.472,3.623,str('ks-test'),str('full'),1476
Completed,0.73,239,3907,435,4034,0.215,0.894,2.397,str('ks-test'),str('full'),1712
Completed,0.73,43,2212,826,220,0.642,0.226,7.267,str('ks-test'),str('full'),2063
Completed,0.73,69,4444,755,1389,0.858,0.27,8.891,str('t-test'),str('full'),2640
Completed,0.73,28,451,3535,1954,0.731,0.753,1.902,str('ks-test'),str('full'),4453
Completed,0.73,173,2787,1589,4439,0.108,0.159,7.555,str('t-test'),str('bounded'),1189
Completed,0.73,174,1772,526,2552,0.287,0.6,3.938,str('t-test'),str('full'),3616
Completed,0.73,47,202,1071,4784,0.97,0.017,0.202,str('t-test'),str('full'),3227
Completed,0.73,267,3506,208,964,0.415,0.846,5.097,str('t-test'),str('full'),3028
Completed,0.73,104,2020,1272,1578,0.22,0.413,1.556,str('t-test'),str('bounded'),601
Completed,0.73,40,3242,1335,3612,0.999,0.001,0.001,str('ks-test'),str('bounded'),5000
Completed,0.75,33,5000,5000,1,0.999,0.258,0.001,str('t-test'),str('full'),1
Completed,0.73,49,4302,1073,264,0.999,0.001,0.001,str('t-test'),str('full'),2393
Completed,0.75,33,5000,1929,1,0.999,0.291,0.001,str('ks-test'),str('full'),4372
Completed,0.75,35,5000,5000,1,0.999,0.999,0.001,str('t-test'),str('full'),5000
Completed,0.75,46,1,1558,1,0.724,0.999,0.001,str('ks-test'),str('full'),3820
Completed,0.75,33,5000,4560,1,0.681,0.999,0.001,str('ks-test'),str('bounded'),5000
Completed,0.75,25,4655,4781,1,0.999,0.001,0.001,str('ks-test'),str('bounded'),4729
Completed,0.75,92,1,525,1,0.631,0.999,0.001,str('t-test'),str('full'),3844
Completed,0.73,39,5000,1214,3997,0.999,0.001,10.0,str('t-test'),str('full'),5000
Completed,0.75,84,5000,1845,1,0.222,0.999,0.001,str('ks-test'),str('bounded'),3686
Completed,0.75,24,1,4516,1,0.91,0.999,0.001,str('ks-test'),str('full'),4187
Completed,0.74,41,5000,2833,1,0.838,0.999,0.001,str('t-test'),str('bounded'),4373
Completed,0.74,39,3157,3258,1,0.999,0.999,0.001,str('ks-test'),str('full'),4006
Completed,0.73,29,1701,3965,1638,0.999,0.001,0.001,str('t-test'),str('bounded'),103
Completed,0.73,26,4960,2309,4270,0.999,0.001,3.259,str('ks-test'),str('bounded'),1749
Completed,0.74,40,5000,2721,1,0.469,0.999,0.001,str('ks-test'),str('bounded'),3880
Completed,0.73,87,160,532,1358,0.627,0.934,9.985,str('t-test'),str('full'),4948
Completed,0.73,82,2314,802,485,0.439,0.161,7.379,str('t-test'),str('full'),4401
Completed,0.73,26,2375,4404,4140,0.932,0.903,2.056,str('t-test'),str('bounded'),3846
Completed,0.73,221,1691,146,3259,0.869,0.819,4.172,str('ks-test'),str('full'),2221
Completed,0.73,413,798,1041,4912,0.057,0.087,1.632,str('ks-test'),str('full'),2143
Completed,0.73,87,3492,421,1118,0.982,0.523,6.021,str('ks-test'),str('full'),1289
Completed,0.73,314,4137,586,3051,0.12,0.247,7.655,str('ks-test'),str('full'),3822
Completed,0.73,312,1094,294,75,0.232,0.418,1.998,str('ks-test'),str('full'),4766
Completed,0.73,50,3391,933,3782,0.807,0.971,5.02,str('ks-test'),str('full'),4370
Completed,0.73,63,450,654,3708,0.584,0.571,8.955,str('t-test'),str('full'),1935
Completed,0.73,1951,2763,35,2493,0.377,0.008,3.384,str('t-test'),str('full'),1549
Completed,0.73,49,4750,1007,668,0.69,0.773,0.854,str('t-test'),str('full'),1628
Completed,0.73,253,2058,377,4385,0.271,0.336,6.495,str('t-test'),str('full'),2483
Completed,0.73,66,4355,1243,4684,0.467,0.595,2.44,str('ks-test'),str('bounded'),2873
Completed,0.73,889,2506,702,243,0.038,0.651,6.686,str('t-test'),str('bounded'),624
Completed,0.73,48,99,1122,1066,0.787,0.283,0.082,str('t-test'),str('bounded'),3398
Completed,0.73,238,3113,502,4781,0.237,0.857,6.935,str('t-test'),str('bounded'),2533
Completed,0.73,61,4399,851,3310,0.924,0.112,9.49,str('t-test'),str('bounded'),3081
Completed,0.73,931,2409,222,2093,0.1,0.561,2.557,str('t-test'),str('bounded'),3476
Completed,0.73,103,362,1646,1647,0.203,0.024,6.428,str('ks-test'),str('full'),3871
Completed,0.73,682,3785,116,458,0.26,0.895,1.439,str('ks-test'),str('bounded'),260
Completed,0.73,82,1791,726,4164,0.717,0.464,5.911,str('ks-test'),str('bounded'),646
Completed,0.73,32,2823,4099,1248,0.636,0.079,2.265,str('t-test'),str('full'),3206
Completed,0.73,54,3743,1091,1461,0.573,0.136,4.05,str('ks-test'),str('bounded'),339
Completed,0.73,139,4227,281,1541,0.957,0.859,6.84,str('ks-test'),str('bounded'),633
Completed,0.73,74,1179,559,4083,0.813,0.532,3.75,str('ks-test'),str('bounded'),318
Completed,0.73,40,4670,1510,2855,0.631,0.409,8.736,str('ks-test'),str('full'),4284
Completed,0.73,66,561,994,2169,0.496,0.442,5.386,str('t-test'),str('bounded'),2515
Completed,0.73,28,3318,4769,4227,0.731,0.828,3.911,str('ks-test'),str('full'),505
Completed,0.73,38,1671,1328,4657,0.978,0.01,7.27,str('t-test'),str('full'),2030
Completed,0.73,113,2632,355,3385,0.543,0.885,2.277,str('t-test'),str('bounded'),3370
Completed,0.73,107,4856,628,4705,0.359,0.146,4.736,str('t-test'),str('bounded'),3450
Completed,0.73,386,69,170,2963,0.297,0.049,5.762,str('t-test'),str('bounded'),597
Completed,0.73,64,3007,790,1678,0.742,0.624,1.285,str('t-test'),str('bounded'),992
Completed,0.73,114,4526,515,162,0.433,0.344,3.891,str('t-test'),str('bounded'),916
Completed,0.73,52,3893,1020,3561,0.75,0.63,7.099,str('ks-test'),str('bounded'),3714
Completed,0.73,236,1819,409,2266,0.211,0.199,0.241,str('ks-test'),str('bounded'),2860
Completed,0.73,78,693,759,814,0.894,0.956,2.71,str('ks-test'),str('bounded'),2783
Completed,0.73,3309,3615,119,4608,0.066,0.402,9.639,str('ks-test'),str('bounded'),3169
Completed,0.73,231,287,840,4461,0.137,0.669,4.335,str('t-test'),str('full'),1527
Completed,0.73,201,2906,200,744,0.84,0.222,8.649,str('t-test'),str('full'),1922
Completed,0.73,97,2207,485,3633,0.945,0.424,1.78,str('t-test'),str('full'),1606
Completed,0.73,43,492,1400,2630,0.846,0.901,7.829,str('ks-test'),str('bounded'),741
Completed,0.73,90,3954,439,3863,0.66,0.026,2.821,str('ks-test'),str('full'),4659
Completed,0.73,79,1563,1069,156,0.364,0.584,9.831,str('ks-test'),str('full'),3805
Completed,0.73,95,3520,710,2971,0.476,0.756,0.442,str('ks-test'),str('full'),4739
Completed,0.73,68,4166,864,1193,0.609,0.482,3.226,str('ks-test'),str('full'),2203
Completed,0.73,207,1547,254,4988,0.414,0.908,8.791,str('ks-test'),str('full'),1807
Completed,0.73,44,966,1226,3183,0.723,0.186,6.346,str('ks-test'),str('full'),1262
Completed,0.73,83,2351,1559,696,0.241,0.36,5.692,str('ks-test'),str('bounded'),3276
Completed,0.73,174,3343,586,1890,0.3,0.736,0.701,str('ks-test'),str('full'),2127
Completed,0.73,742,343,327,566,0.094,0.836,4.545,str('t-test'),str('full'),4071
Completed,0.73,45,2339,2650,4546,0.64,0.577,1.009,str('ks-test'),str('full'),2540
Completed,0.73,51,2733,948,4351,0.882,0.273,7.804,str('t-test'),str('full'),4925
Completed,0.73,2499,4800,45,2561,0.199,0.51,5.184,str('t-test'),str('full'),4380
Completed,0.73,62,2185,674,1277,0.777,0.069,2.156,str('t-test'),str('full'),3994
Completed,0.73,31,3684,2253,49,0.713,0.941,7.166,str('t-test'),str('bounded'),138
Completed,0.73,65,4261,666,2713,0.675,0.915,4.135,str('t-test'),str('bounded'),2118
Completed,0.73,867,1257,56,1420,0.349,0.475,8.527,str('t-test'),str('bounded'),1254
Completed,0.73,65,1213,956,411,0.539,0.743,5.985,str('t-test'),str('bounded'),1801
Completed,0.73,30,4636,1899,1683,0.969,0.371,0.994,str('t-test'),str('full'),2957
Completed,0.73,412,2329,1288,2900,0.054,0.801,6.678,str('t-test'),str('full'),3655
Completed,0.73,221,3213,316,4206,0.485,0.179,1.668,str('t-test'),str('bounded'),2197
Completed,0.73,62,1889,872,4819,0.968,0.503,0.486,str('ks-test'),str('bounded'),4079
Completed,0.73,48,128,3667,57,0.266,0.77,3.827,str('t-test'),str('bounded'),2553
Completed,0.73,23,3530,4416,4468,0.841,0.621,7.206,str('t-test'),str('full'),3976
Completed,0.73,416,3041,80,2850,0.905,0.662,8.991,str('ks-test'),str('bounded'),2477
Completed,0.73,93,2493,448,274,0.761,0.99,0.891,str('ks-test'),str('bounded'),1535
Completed,0.73,86,3849,476,2233,0.601,0.591,4.511,str('t-test'),str('bounded'),4730
Completed,0.73,176,650,209,4643,0.738,0.762,5.14,str('t-test'),str('bounded'),3799
Completed,0.73,109,3659,829,936,0.286,0.316,1.878,str('t-test'),str('bounded'),4653
Completed,0.73,434,252,129,632,0.481,0.613,6.572,str('ks-test'),str('full'),43
Completed,0.73,145,4548,400,3745,0.368,0.785,3.472,str('ks-test'),str('full'),986
Completed,0.73,62,2241,1030,2460,0.672,0.355,9.19,str('ks-test'),str('full'),591
Completed,0.73,42,3910,1134,34,0.94,0.188,5.586,str('t-test'),str('full'),3175
Completed,0.73,950,1608,524,3828,0.021,0.64,2.399,str('t-test'),str('full'),2789
Completed,0.73,55,2520,1467,2517,0.455,0.264,7.392,str('t-test'),str('bounded'),1361
Completed,0.73,61,862,800,3094,0.835,0.392,4.926,str('t-test'),str('full'),2868
Completed,0.73,110,2117,369,4380,0.649,0.219,2.333,str('ks-test'),str('full'),1993
Completed,0.73,45,4870,732,682,0.403,0.898,9.778,str('ks-test'),str('full'),1709
Completed,0.73,242,3614,143,2145,0.613,0.267,5.107,str('ks-test'),str('full'),1341
Completed,0.73,87,3766,1607,4706,0.206,0.102,6.446,str('ks-test'),str('bounded'),3060
Completed,0.73,78,864,955,3428,0.366,0.584,2.631,str('ks-test'),str('full'),2302
Completed,0.73,47,2442,1815,2945,0.422,0.321,9.007,str('t-test'),str('bounded'),1169
Completed,0.73,182,94,188,234,0.763,0.062,7.545,str('t-test'),str('full'),4451
Completed,0.73,131,1340,854,1344,0.221,0.678,7.256,str('t-test'),str('full'),4688
Completed,0.73,70,4095,548,2625,0.972,0.485,4.693,str('t-test'),str('full'),3779
Completed,0.73,261,2786,426,1017,0.156,0.547,0.649,str('t-test'),str('full'),1557
Completed,0.73,62,541,673,4818,0.9,0.367,8.183,str('t-test'),str('full'),2478
Completed,0.73,42,4040,1094,2407,0.859,0.182,4.082,str('t-test'),str('full'),1806
Completed,0.73,36,669,1663,716,0.707,0.632,5.554,str('t-test'),str('bounded'),3536
Completed,0.73,258,4497,285,4370,0.259,0.705,9.143,str('ks-test'),str('full'),3955
Completed,0.73,23,3680,4782,925,0.785,0.849,6.347,str('t-test'),str('full'),3639
Completed,0.73,53,3250,874,2824,0.726,0.087,5.739,str('ks-test'),str('full'),4252
Completed,0.73,111,1003,530,1605,0.472,0.78,3.244,str('ks-test'),str('full'),4548
Completed,0.73,108,2631,655,1820,0.345,0.427,6.561,str('t-test'),str('bounded'),1203
Completed,0.73,78,2077,1316,53,0.194,0.886,2.565,str('t-test'),str('full'),4161
Completed,0.73,28,4990,2285,3752,0.937,0.2,5.011,str('t-test'),str('full'),4484
Completed,0.73,97,381,433,3116,0.598,0.736,3.988,str('t-test'),str('bounded'),254
Completed,0.73,25,186,4030,632,0.913,0.45,3.381,str('ks-test'),str('bounded'),2170
Completed,0.73,72,1638,1017,4077,0.387,0.121,1.21,str('t-test'),str('bounded'),609
Completed,0.73,451,3885,73,354,0.639,0.809,8.714,str('t-test'),str('bounded'),905
Completed,0.73,37,2966,2183,853,0.585,0.045,4.798,str('ks-test'),str('full'),1883
Completed,0.73,165,2406,262,2270,0.986,0.519,6.114,str('ks-test'),str('bounded'),2680
Completed,0.73,111,4651,1149,3567,0.241,0.333,3.648,str('ks-test'),str('bounded'),3601
Completed,0.73,81,3405,488,4876,0.774,0.965,1.466,str('ks-test'),str('bounded'),3351
Completed,0.73,550,1162,926,1153,0.029,0.152,8.922,str('ks-test'),str('bounded'),3027
Completed,0.73,41,2670,1334,4200,0.691,0.349,4.163,str('ks-test'),str('full'),4949
Completed,0.73,621,4717,336,1481,0.097,0.03,3.018,str('ks-test'),str('bounded'),730
Completed,0.73,48,3461,997,98,0.888,0.645,2.104,str('ks-test'),str('bounded'),1065
Completed,0.73,1395,706,91,3875,0.134,0.457,9.54,str('ks-test'),str('bounded'),156
Completed,0.73,240,3005,205,3135,0.49,0.247,7.175,str('t-test'),str('bounded'),3136
Completed,0.73,45,253,1208,1931,0.734,0.932,4.621,str('t-test'),str('bounded'),2852
Completed,0.73,158,1499,624,898,0.281,0.3,0.575,str('t-test'),str('bounded'),2542
Completed,0.73,61,4249,787,4674,0.526,0.615,8.098,str('t-test'),str('bounded'),3503
Completed,0.73,36,1045,1458,3454,0.935,0.074,1.607,str('t-test'),str('full'),1761
Completed,0.73,1438,2546,23,4549,0.955,0.006,3.49,str('t-test'),str('bounded'),2823
Completed,0.73,29,4220,4911,470,0.499,0.425,0.671,str('ks-test'),str('bounded'),4390
Completed,0.73,22,2162,1953,3583,0.615,0.558,7.462,str('t-test'),str('full'),2383
Completed,0.73,122,458,1065,826,0.211,0.815,5.965,str('t-test'),str('bounded'),3164
Completed,0.73,93,1704,405,1982,0.804,0.449,8.763,str('t-test'),str('bounded'),3480
Completed,0.73,509,3790,686,3279,0.061,0.637,1.318,str('t-test'),str('bounded'),2566
Completed,0.73,59,918,1286,4850,0.4,0.175,7.809,str('t-test'),str('full'),2074
Completed,0.73,43,2875,1545,3094,0.223,0.404,5.175,str('ks-test'),str('full'),4011
Completed,0.73,110,2496,895,3788,0.313,0.909,3.834,str('ks-test'),str('bounded'),707
Completed,0.73,85,4590,516,66,0.568,0.224,6.398,str('ks-test'),str('bounded'),418
Completed,0.73,83,3334,1101,1492,0.416,0.607,8.56,str('ks-test'),str('bounded'),128
Completed,0.73,129,1243,312,2789,0.671,0.292,1.046,str('ks-test'),str('bounded'),1093
Completed,0.73,109,2741,1972,1939,0.11,0.208,5.788,str('ks-test'),str('full'),1570
Completed,0.73,398,1889,122,1186,0.458,0.728,4.472,str('ks-test'),str('bounded'),3617
Completed,0.73,55,4798,969,4962,0.705,0.42,7.016,str('ks-test'),str('bounded'),2664
Completed,0.73,34,497,1627,3157,0.864,0.893,3.352,str('ks-test'),str('full'),1898
Completed,0.73,191,3551,384,3462,0.311,0.785,7.949,str('ks-test'),str('bounded'),3038
Completed,0.73,36,3985,1384,861,0.905,0.591,9.25,str('ks-test'),str('full'),1319
Completed,0.73,77,645,705,2258,0.558,0.098,0.416,str('ks-test'),str('bounded'),3339
Completed,0.73,63,3071,837,425,0.819,0.325,2.855,str('t-test'),str('bounded'),265
Completed,0.73,39,2223,1408,1449,0.721,0.861,6.85,str('t-test'),str('full'),4473
Completed,0.73,720,4325,175,1769,0.166,0.942,1.951,str('t-test'),str('bounded'),593
Completed,0.73,53,2588,1576,197,0.389,0.829,1.379,str('ks-test'),str('bounded'),674
Completed,0.73,288,1866,136,2626,0.648,0.676,4.106,str('ks-test'),str('full'),1387
Completed,0.73,87,4328,524,1746,0.552,0.752,6.231,str('ks-test'),str('full'),2208
Completed,0.73,24,4846,4662,316,0.733,0.96,7.947,str('t-test'),str('bounded'),4467
Completed,0.73,129,1097,1161,4558,0.183,0.222,1.69,str('ks-test'),str('full'),1570
Completed,0.73,24,1489,3603,2077,0.911,0.252,3.55,str('t-test'),str('full'),563
Completed,0.73,23,1089,4464,1608,0.792,0.643,7.005,str('ks-test'),str('bounded'),2355
Completed,0.73,79,4835,963,3344,0.375,0.416,3.247,str('t-test'),str('full'),3994
Completed,0.73,106,357,332,528,0.985,0.57,9.048,str('t-test'),str('full'),4633
Completed,0.73,40,3245,1370,1904,0.682,0.143,4.612,str('t-test'),str('bounded'),417
Completed,0.73,79,2297,889,2271,0.465,0.03,6.466,str('t-test'),str('full'),4914
Completed,0.73,41,705,1760,3721,0.525,0.288,5.024,str('t-test'),str('bounded'),677
Completed,0.73,160,2817,250,3830,0.83,0.999,0.674,str('t-test'),str('full'),4275
Completed,0.73,2133,4428,24,732,0.425,0.167,2.527,str('t-test'),str('full'),2477
Completed,0.73,25,3137,3922,60,0.816,0.538,3.379,str('ks-test'),str('bounded'),4958
Completed,0.73,144,1888,568,4892,0.266,0.28,7.118,str('t-test'),str('full'),1431
Completed,0.73,49,1460,1067,160,0.589,0.928,4.792,str('ks-test'),str('full'),4772
Completed,0.73,70,531,1289,3798,0.405,0.639,3.74,str('ks-test'),str('bounded'),887
Completed,0.73,21,2173,3807,1278,0.626,0.855,1.811,str('t-test'),str('bounded'),1913
Completed,0.73,247,3419,453,3596,0.209,0.086,8.05,str('ks-test'),str('full'),4163
Completed,0.73,40,3920,833,4203,0.742,0.501,5.477,str('ks-test'),str('full'),3823
Completed,0.73,725,882,218,2014,0.116,0.47,2.21,str('ks-test'),str('full'),4433
Completed,0.73,211,4664,678,2059,0.157,0.903,7.244,str('t-test'),str('bounded'),970
Completed,0.73,534,225,61,4245,0.545,0.123,0.54,str('t-test'),str('bounded'),332
Completed,0.73,34,3738,1676,3188,0.848,0.661,6.109,str('t-test'),str('full'),4543
Completed,0.73,74,2685,609,124,0.638,0.449,9.818,str('t-test'),str('bounded'),762
Completed,0.73,93,1382,411,1333,0.82,0.127,5.136,str('ks-test'),str('bounded'),3655
Completed,0.73,70,3193,1030,4767,0.444,0.843,2.18,str('ks-test'),str('bounded'),3017
Completed,0.73,188,3845,181,3032,0.979,0.303,4.607,str('ks-test'),str('bounded'),2751
Completed,0.73,89,653,792,841,0.349,0.71,7.552,str('ks-test'),str('bounded'),3390
Completed,0.73,58,1641,732,3955,0.879,0.377,5.656,str('ks-test'),str('bounded'),187
Completed,0.73,238,1189,152,904,0.531,0.758,6.2,str('t-test'),str('full'),1044
Completed,0.73,61,3433,1211,3861,0.478,0.199,2.353,str('t-test'),str('full'),135
Completed,0.73,77,4281,527,2811,0.657,0.537,2.649,str('t-test'),str('full'),352
Completed,0.73,36,322,1597,4064,0.821,0.081,7.875,str('t-test'),str('bounded'),4202
Completed,0.73,111,1411,641,1963,0.335,0.474,8.8,str('t-test'),str('full'),670
Completed,0.73,615,4422,808,488,0.044,0.041,6.599,str('ks-test'),str('full'),3418
Completed,0.73,113,2217,379,4755,0.966,0.978,0.409,str('ks-test'),str('full'),3073
Completed,0.73,141,2941,281,1615,0.846,0.691,8.401,str('ks-test'),str('full'),3631
Completed,0.73,22,2081,1111,1238,0.763,0.623,1.226,str('ks-test'),str('full'),845
Completed,0.73,51,4164,1653,839,0.42,0.726,9.179,str('ks-test'),str('bounded'),4902
Completed,0.73,345,595,622,2288,0.07,0.145,3.776,str('ks-test'),str('full'),1174
Completed,0.73,54,2763,741,3096,0.922,0.828,7.584,str('ks-test'),str('full'),306
Completed,0.73,32,1371,2162,3779,0.586,0.286,2.832,str('ks-test'),str('bounded'),3932
Completed,0.73,53,765,869,4416,0.699,0.653,5.45,str('t-test'),str('full'),2561
Completed,0.73,175,3521,436,187,0.307,0.343,1.603,str('t-test'),str('full'),3451
Completed,0.73,21,2930,4890,1285,0.994,0.514,8.779,str('t-test'),str('full'),2740
Completed,0.73,265,3280,122,237,0.869,0.748,5.084,str('ks-test'),str('bounded'),2325
Completed,0.73,81,428,1447,484,0.286,0.611,1.649,str('ks-test'),str('full'),4459
Completed,0.73,302,4905,1126,2341,0.075,0.059,9.589,str('ks-test'),str('bounded'),2076
Completed,0.73,88,2134,500,3918,0.908,0.833,0.076,str('ks-test'),str('bounded'),1434
Completed,0.73,89,3900,468,2743,0.539,0.562,2.661,str('t-test'),str('bounded'),3713
Completed,0.73,65,1601,1094,999,0.444,0.33,6.896,str('t-test'),str('bounded'),3072
Completed,0.73,52,3767,963,1324,0.612,0.923,3.399,str('t-test'),str('full'),3272
Completed,0.73,245,1637,224,3288,0.38,0.112,9.55,str('t-test'),str('full'),2895
Completed,0.73,1190,1879,26,1464,0.676,0.356,7.905,str('ks-test'),str('bounded'),1839
Completed,0.73,93,408,750,13,0.498,0.876,7.095,str('ks-test'),str('bounded'),1431
Completed,0.73,88,2652,555,4594,0.512,0.065,0.905,str('ks-test'),str('bounded'),2394
Completed,0.73,32,1497,1703,3531,0.97,0.553,6.152,str('ks-test'),str('full'),3681
Completed,0.73,91,891,429,2962,0.865,0.389,3.693,str('t-test'),str('bounded'),4810
Completed,0.73,192,3722,934,2427,0.126,0.575,9.844,str('t-test'),str('bounded'),3859
Completed,0.73,237,3953,172,1064,0.946,0.157,5.156,str('t-test'),str('bounded'),4115
Completed,0.73,158,2299,1793,2980,0.117,0.672,9.221,str('t-test'),str('full'),886
Completed,0.73,88,4175,685,604,0.679,0.805,3.335,str('t-test'),str('bounded'),1900
Completed,0.73,906,1326,60,3157,0.337,0.087,6.32,str('t-test'),str('bounded'),1297
Completed,0.73,56,607,1186,4265,0.609,0.643,8.382,str('t-test'),str('bounded'),1863
Completed,0.73,37,4725,1548,3541,0.757,0.212,0.386,str('t-test'),str('full'),4086
Completed,0.73,126,2682,560,1974,0.376,0.497,1.33,str('t-test'),str('bounded'),2423
Completed,0.73,2215,697,367,663,0.012,0.148,4.061,str('ks-test'),str('bounded'),2725
Completed,0.73,48,1779,1277,4722,0.637,0.425,2.977,str('ks-test'),str('full'),749
Completed,0.73,44,3555,993,3099,0.973,0.991,5.758,str('ks-test'),str('bounded'),3284
Completed,0.73,24,1510,4083,469,0.935,0.66,4.461,str('t-test'),str('full'),2129
Completed,0.73,339,4552,262,4480,0.207,0.311,8.915,str('ks-test'),str('bounded'),3538
Completed,0.73,57,2487,888,1760,0.81,0.581,0.652,str('ks-test'),str('bounded'),2936
Completed,0.73,1771,4239,18,1700,0.922,0.166,8.607,str('t-test'),str('full'),1048
Completed,0.73,24,4592,4933,526,0.797,0.088,7.453,str('ks-test'),str('bounded'),4041
Completed,0.73,43,844,949,408,0.371,0.22,8.116,str('t-test'),str('bounded'),2230
Completed,0.73,182,3598,209,4986,0.638,0.784,4.268,str('t-test'),str('bounded'),1282
Completed,0.73,50,2091,1501,1327,0.483,0.039,4.542,str('t-test'),str('bounded'),3259
Completed,0.73,113,921,960,2032,0.262,0.756,9.336,str('ks-test'),str('full'),4373
Completed,0.73,110,3619,336,4205,0.721,0.103,1.033,str('ks-test'),str('full'),4932
Completed,0.73,73,4487,909,3374,0.458,0.669,4.266,str('ks-test'),str('full'),4409
Completed,0.73,138,2264,285,390,0.557,0.441,6.001,str('ks-test'),str('full'),3807
Completed,0.73,31,2994,4253,160,0.747,0.405,4.13,str('t-test'),str('bounded'),4236
Completed,0.73,233,1193,115,4894,0.394,0.501,9.99,str('ks-test'),str('full'),20
Completed,0.73,67,3347,740,1363,0.623,0.358,0.437,str('ks-test'),str('full'),697
Completed,0.73,171,4837,518,1216,0.324,0.917,4.862,str('ks-test'),str('full'),1223
Completed,0.73,54,1914,1142,2529,0.661,0.193,5.347,str('ks-test'),str('full'),582
Completed,0.73,48,3967,1018,3859,0.796,0.421,8.011,str('t-test'),str('full'),4585
