Status,ACCURACY,RUNTIME,recent_samples_size,batch_size,detection_buf_size,overlap,alpha,gamma,statistical_test,approximation_type,subset_bound
Failed,,,1283,1556,2995,0.077,0.785,8.195,str('t-test'),str('bounded'),24
Failed,,,1943,3362,4913,0.242,0.974,5.775,str('ks-test'),str('bounded'),48
Failed,,,2652,2295,1439,0.882,0.15,1.301,str('t-test'),str('bounded'),16
Failed,,,4163,4789,3444,0.352,0.46,2.729,str('ks-test'),str('bounded'),6
Failed,,,975,866,51,0.524,0.665,9.66,str('t-test'),str('bounded'),33
Failed,,,645,2605,3350,0.985,0.316,8.091,str('ks-test'),str('bounded'),46
Failed,,,3833,1802,501,0.128,0.559,4.904,str('t-test'),str('bounded'),17
Failed,,,2943,4306,4381,0.606,0.862,0.981,str('ks-test'),str('bounded'),1
Failed,,,2235,99,1614,0.279,0.013,6.7,str('t-test'),str('bounded'),38
Failed,,,1861,3637,3589,0.74,0.025,0.629,str('t-test'),str('bounded'),35
Failed,,,3525,1247,2549,0.71,0.927,3.557,str('t-test'),str('bounded'),27
Failed,,,4511,3741,2414,0.056,0.744,2.484,str('ks-test'),str('bounded'),41
Failed,,,42,2010,3932,0.82,0.381,5.509,str('t-test'),str('bounded'),22
Failed,,,68,3818,1058,0.066,0.64,4.355,str('ks-test'),str('bounded'),18
Failed,,,4526,510,2598,0.799,0.485,8.667,str('t-test'),str('bounded'),45
Failed,,,3539,3014,2443,0.467,0.188,7.246,str('ks-test'),str('bounded'),35
Failed,,,1601,1312,4059,0.669,0.937,0.466,str('t-test'),str('bounded'),3
Failed,,,2251,3138,3398,0.523,0.755,2.889,str('ks-test'),str('bounded'),28
Failed,,,2969,2383,609,0.351,0.12,9.82,str('t-test'),str('bounded'),11
Failed,,,3856,4877,4508,0.882,0.302,6.249,str('ks-test'),str('bounded'),19
Failed,,,658,641,1642,0.243,0.573,1.776,str('t-test'),str('bounded'),44
Failed,,,952,2693,4961,0.268,0.407,0.83,str('ks-test'),str('bounded'),29
Failed,,,4150,1578,1546,0.596,0.717,6.55,str('t-test'),str('bounded'),9
Failed,,,2636,4081,3571,0.138,0.89,7.626,str('ks-test'),str('bounded'),24
Failed,,,1917,187,80,0.996,0.234,4.44,str('t-test'),str('bounded'),39
Failed,,,1448,3052,1317,0.59,0.426,0.325,str('t-test'),str('bounded'),38
Failed,,,3207,1003,4160,0.055,0.833,5.047,str('t-test'),str('bounded'),50
Failed,,,4818,3497,881,0.711,0.526,8.973,str('ks-test'),str('bounded'),34
Failed,,,360,2079,3122,0.415,0.35,3.405,str('t-test'),str('bounded'),4
Failed,,,507,3633,1365,0.93,0.989,5.572,str('t-test'),str('bounded'),32
Failed,,,4944,1887,4829,0.197,0.136,2.353,str('ks-test'),str('bounded'),7
Failed,,,3433,4391,290,0.537,0.443,3.464,str('t-test'),str('bounded'),15
Failed,,,1474,1127,3673,0.334,0.681,9.15,str('ks-test'),str('bounded'),48
Failed,,,2064,4260,4341,0.481,0.624,6.568,str('t-test'),str('bounded'),23
Failed,,,2762,68,2127,0.653,0.251,1.044,str('ks-test'),str('bounded'),40
Failed,,,4375,2562,2911,0.114,0.078,4.929,str('t-test'),str('bounded'),31
Failed,,,1157,1764,778,0.753,0.797,7.998,str('ks-test'),str('bounded'),8
Failed,,,824,4753,2778,0.728,0.214,9.567,str('t-test'),str('bounded'),21
Failed,,,4042,825,1190,0.4,0.911,2.755,str('ks-test'),str('bounded'),42
Failed,,,3056,3329,3849,0.865,0.729,1.363,str('t-test'),str('bounded'),26
Failed,,,2358,2247,2341,0.007,0.396,5.643,str('ks-test'),str('bounded'),13
Failed,,,1577,4507,951,0.414,0.198,9.125,str('ks-test'),str('bounded'),12
Failed,,,3724,1443,3267,0.949,0.546,3.789,str('ks-test'),str('bounded'),2
Failed,,,4614,3937,1852,0.285,0.843,0.173,str('t-test'),str('bounded'),17
Failed,,,176,331,4611,0.581,0.032,7.146,str('ks-test'),str('bounded'),47
Failed,,,254,3125,3461,0.769,0.593,5.898,str('t-test'),str('bounded'),41
Failed,,,4537,1379,77,0.098,0.282,1.424,str('ks-test'),str('bounded'),22
Failed,,,3646,3883,4884,0.637,0.109,2.538,str('t-test'),str('bounded'),12
Failed,,,1844,618,1423,0.497,0.766,9.469,str('ks-test'),str('bounded'),27
Failed,,,2436,4925,839,0.319,0.958,6.895,str('t-test'),str('bounded'),1
Failed,,,2978,732,2973,0.553,0.167,0.115,str('ks-test'),str('bounded'),38
Failed,,,3963,3227,1912,0.213,0.474,4.003,str('t-test'),str('bounded'),46
Failed,,,903,2428,4122,0.915,0.651,8.316,str('ks-test'),str('bounded'),17
Failed,,,1235,4168,2401,0.565,0.36,9.246,str('t-test'),str('bounded'),5
Failed,,,4296,240,3911,0.3,0.516,3.678,str('ks-test'),str('bounded'),33
Failed,,,2685,2743,974,0.964,0.812,2.295,str('t-test'),str('bounded'),48
Failed,,,2142,1662,2559,0.169,0.063,5.32,str('ks-test'),str('bounded'),16
Failed,,,1270,4575,1995,0.819,0.042,2.022,str('ks-test'),str('bounded'),14
Failed,,,3354,2185,1640,0.85,0.879,4.713,str('ks-test'),str('bounded'),24
Failed,,,4867,4678,3321,0.385,0.697,1.104,str('t-test'),str('bounded'),7
Failed,,,584,1073,486,0.743,0.427,6.823,str('ks-test'),str('bounded'),31
Failed,,,439,4483,3808,0.227,0.786,4.656,str('ks-test'),str('bounded'),9
Failed,,,4740,1175,2191,0.898,0.089,7.724,str('t-test'),str('bounded'),30
Failed,,,3130,3678,2691,0.367,0.271,6.295,str('ks-test'),str('bounded'),38
Failed,,,1347,1977,1155,0.507,0.604,0.77,str('t-test'),str('bounded'),25
Failed,,,1996,2629,1742,0.685,0.671,3.191,str('ks-test'),str('bounded'),49
Failed,,,2557,1875,4609,0.451,0.453,8.877,str('t-test'),str('bounded'),14
Failed,,,1030,133,3140,0.082,0.968,2.079,str('t-test'),str('bounded'),34
Failed,,,736,3435,180,0.431,0.011,0.525,str('ks-test'),str('bounded'),45
Failed,,,3778,2319,3671,0.696,0.864,7.498,str('t-test'),str('bounded'),19
Failed,,,2890,4823,1291,0.04,0.557,8.572,str('ks-test'),str('bounded'),2
Failed,,,2330,928,4703,0.835,0.318,4.14,str('t-test'),str('bounded'),36
Failed,,,1678,3990,2870,0.981,0.376,1.715,str('ks-test'),str('bounded'),10
Failed,,,1766,2827,428,0.185,0.329,8.22,str('t-test'),str('bounded'),37
Failed,,,4448,2912,4254,0.612,0.922,9.918,str('ks-test'),str('bounded'),43
Failed,,,146,1493,2092,0.253,0.203,3.106,str('t-test'),str('bounded'),21
Failed,,,107,3280,4211,0.688,0.297,1.951,str('t-test'),str('bounded'),25
Failed,,,4409,2472,1980,0.423,0.578,5.137,str('ks-test'),str('bounded'),38
Failed,,,3500,4978,3062,0.843,0.781,9.058,str('t-test'),str('bounded'),30
Failed,,,1717,776,907,0.048,0.095,3.338,str('ks-test'),str('bounded'),9
Failed,,,2291,3829,1491,0.147,0.162,0.916,str('t-test'),str('bounded'),34
Failed,,,2851,574,4972,0.973,0.962,6.484,str('ks-test'),str('bounded'),4
Failed,,,3817,3071,145,0.261,0.645,7.555,str('t-test'),str('bounded'),14
Failed,,,775,1335,3550,0.619,0.479,4.53,str('ks-test'),str('bounded'),49
Failed,,,1069,4634,554,0.89,0.501,2.956,str('t-test'),str('bounded'),36
Failed,,,2518,3525,1708,0.515,0.048,6.16,str('t-test'),str('bounded'),19
Failed,,,1957,2131,4488,0.374,0.827,1.845,str('ks-test'),str('bounded'),44
Failed,,,1386,2787,2648,0.443,0.884,4.263,str('t-test'),str('bounded'),20
Failed,,,3169,1715,1042,0.677,0.241,8.739,str('ks-test'),str('bounded'),43
Failed,,,1553,3569,4399,0.023,0.245,7.899,str('t-test'),str('bounded'),40
Failed,,,399,293,2469,0.791,0.693,0.382,str('ks-test'),str('bounded'),11
Failed,,,623,4325,3210,0.308,0.085,8.134,str('ks-test'),str('bounded'),27
Failed,,,4906,79,442,0.573,0.79,3.855,str('t-test'),str('bounded'),11
Failed,,,3315,2585,4678,0.161,0.599,0.243,str('ks-test'),str('bounded'),22
Failed,,,1514,1821,1830,0.956,0.276,7.057,str('t-test'),str('bounded'),42
Failed,,,2181,3722,1242,0.857,0.468,9.639,str('ks-test'),str('bounded'),17
Failed,,,2724,2030,2760,0.031,0.657,2.663,str('t-test'),str('bounded'),47
Failed,,,4257,4527,2279,0.735,0.983,1.279,str('ks-test'),str('bounded'),37
Failed,,,1196,1228,3877,0.377,0.142,5.708,str('t-test'),str('bounded'),1
Failed,,,864,2965,2180,0.106,0.869,6.658,str('ks-test'),str('bounded'),15
Failed,,,3924,1537,4323,0.777,0.006,0.973,str('t-test'),str('bounded'),48
Failed,,,3018,4043,716,0.489,0.323,4.863,str('ks-test'),str('bounded'),33
Failed,,,2475,461,2940,0.63,0.552,8.083,str('t-test'),str('bounded'),6
Failed,,,1805,4769,4772,0.561,0.734,5.507,str('ks-test'),str('bounded'),32
Failed,,,3607,884,1379,0.327,0.391,2.438,str('t-test'),str('bounded'),7
Failed,,,3461,418,629,0.154,0.749,5.995,str('t-test'),str('bounded'),28
Failed,,,293,2275,267,0.205,0.936,9.079,str('t-test'),str('bounded'),40
Failed,,,215,4911,1575,0.393,0.499,7.828,str('ks-test'),str('bounded'),49
Failed,,,4653,665,4420,0.72,0.625,4.804,str('t-test'),str('bounded'),15
Failed,,,3685,3172,541,0.016,0.951,1.189,str('ks-test'),str('bounded'),6
Failed,,,1727,2407,3310,0.873,0.173,6.758,str('t-test'),str('bounded'),32
Failed,,,2397,2980,3971,0.941,0.116,9.332,str('ks-test'),str('bounded'),8
Failed,,,3095,1287,2376,0.177,0.76,3.612,str('t-test'),str('bounded'),30
Failed,,,4003,3784,2509,0.589,0.568,2.224,str('ks-test'),str('bounded'),41
Failed,,,785,485,990,0.293,0.307,5.41,str('t-test'),str('bounded'),23
Failed,,,1117,3472,3033,0.189,0.703,6.96,str('ks-test'),str('bounded'),13
Failed,,,4336,2044,813,0.922,0.422,0.03,str('t-test'),str('bounded'),26
Failed,,,2801,4550,4072,0.342,0.22,3.912,str('ks-test'),str('bounded'),42
Failed,,,2104,969,1928,0.545,0.905,8.387,str('t-test'),str('bounded'),21
Failed,,,1435,4105,13,0.645,0.838,5.808,str('ks-test'),str('bounded'),47
Failed,,,3394,221,3482,0.473,0.037,1.494,str('t-test'),str('bounded'),16
Failed,,,4701,4211,3999,0.089,0.432,7.311,str('t-test'),str('bounded'),28
Failed,,,546,1612,4873,0.121,0.521,9.383,str('t-test'),str('bounded'),37
Failed,,,321,2537,691,0.603,0.131,1.63,str('t-test'),str('bounded'),3
Failed,,,4779,1729,2843,0.276,0.994,6.06,str('ks-test'),str('bounded'),35
Failed,,,3246,4235,2040,0.988,0.677,9.99,str('t-test'),str('bounded'),46
Failed,,,1309,34,4272,0.131,0.448,3.015,str('ks-test'),str('bounded'),18
Failed,,,1878,4415,3605,0.063,0.266,0.595,str('t-test'),str('bounded'),44
Failed,,,2597,1161,203,0.827,0.609,7.409,str('ks-test'),str('bounded'),20
Failed,,,4189,3657,4760,0.407,0.812,8.485,str('t-test'),str('bounded'),11
Failed,,,992,1922,1278,0.703,0.063,4.207,str('ks-test'),str('bounded'),27
Failed,,,697,3971,4542,0.807,0.915,3.281,str('t-test'),str('bounded'),39
Failed,,,3895,355,1765,0.074,0.209,8.805,str('ks-test'),str('bounded'),24
Failed,,,2930,2862,3198,0.662,0.401,5.233,str('t-test'),str('bounded'),10
Failed,,,2212,1467,341,0.459,0.724,2.164,str('ks-test'),str('bounded'),29
Failed,,,1640,3294,2254,0.359,0.532,4.59,str('t-test'),str('bounded'),5
Failed,,,3578,2222,3780,0.531,0.343,7.81,str('ks-test'),str('bounded'),34
Failed,,,4576,3381,3741,0.907,0.188,3.555,str('ks-test'),str('bounded'),23
Failed,,,29,800,2710,0.875,0.858,0.7,str('ks-test'),str('bounded'),13
Failed,,,23,3287,916,0.793,0.874,3.024,str('ks-test'),str('bounded'),46
Failed,,,4490,2210,3048,0.091,0.25,10.0,str('t-test'),str('bounded'),17
Failed,,,3584,4716,1991,0.675,0.422,6.07,str('ks-test'),str('bounded'),1
Failed,,,1635,783,4204,0.441,0.702,1.64,str('t-test'),str('bounded'),38
Failed,,,2216,3978,3536,0.369,0.511,4.217,str('ks-test'),str('bounded'),12
Failed,,,2923,368,154,0.509,0.365,8.495,str('t-test'),str('bounded'),27
Failed,,,3891,2864,4966,0.225,0.058,7.418,str('ks-test'),str('bounded'),41
Failed,,,703,1484,1503,0.896,0.817,0.604,str('t-test'),str('bounded'),22
Failed,,,995,4432,4474,0.621,0.172,2.155,str('ks-test'),str('bounded'),7
Failed,,,4184,1164,1717,0.262,0.953,5.223,str('t-test'),str('bounded'),31
Failed,,,2592,3670,3403,0.971,0.655,8.796,str('ks-test'),str('bounded'),40
Failed,,,1885,1929,565,0.144,0.47,3.272,str('t-test'),str('bounded'),24
Failed,,,1302,2520,2478,0.042,0.287,0.69,str('ks-test'),str('bounded'),48
Failed,,,3251,1727,3985,0.837,0.588,6.375,str('t-test'),str('bounded'),16
Failed,,,4983,2717,1479,0.761,0.354,2.604,str('ks-test'),str('bounded'),2
Failed,,,318,27,2641,0.694,0.104,4.58,str('t-test'),str('bounded'),33
Failed,,,541,4117,1819,0.211,0.744,6.748,str('t-test'),str('bounded'),4
Failed,,,4990,229,4683,0.913,0.381,1.179,str('ks-test'),str('bounded'),35
Failed,,,3397,2734,434,0.321,0.198,4.794,str('t-test'),str('bounded'),49
Failed,,,1430,1614,3222,0.555,0.927,7.818,str('ks-test'),str('bounded'),14
Failed,,,2109,3460,3883,0.627,0.859,5.4,str('t-test'),str('bounded'),38
Failed,,,2798,2037,2268,0.487,0.016,2.215,str('ks-test'),str('bounded'),25
Failed,,,4329,4533,2773,0.778,0.313,3.602,str('t-test'),str('bounded'),9
Failed,,,1122,967,1234,0.108,0.562,9.322,str('ks-test'),str('bounded'),30
Failed,,,791,2977,2945,0.383,0.458,8.397,str('t-test'),str('bounded'),43
Failed,,,3999,1270,706,0.742,0.666,3.922,str('ks-test'),str('bounded'),21
Failed,,,3090,3777,4336,0.025,0.973,0.04,str('t-test'),str('bounded'),10
Failed,,,2401,473,2172,0.852,0.152,6.969,str('ks-test'),str('bounded'),28
Failed,,,1724,4914,257,0.954,0.094,9.392,str('t-test'),str('bounded'),2
Failed,,,3691,682,3746,0.159,0.781,2.614,str('ks-test'),str('bounded'),36
Failed,,,4487,4719,1103,0.235,0.017,6.385,str('t-test'),str('bounded'),50
Failed,,,208,2419,4785,0.31,0.267,5.818,str('ks-test'),str('bounded'),19
Failed,,,287,4781,3317,0.124,0.828,7.067,str('t-test'),str('bounded'),19
Failed,,,4579,892,530,0.763,0.047,0.252,str('ks-test'),str('bounded'),44
Failed,,,3613,3398,4434,0.472,0.345,3.865,str('t-test'),str('bounded'),28
Failed,,,1801,2277,1566,0.643,0.531,8.144,str('ks-test'),str('bounded'),11
Failed,,,2479,2953,979,0.539,0.712,5.718,str('t-test'),str('bounded'),36
Failed,,,3011,1530,2516,0.336,0.412,1.289,str('ks-test'),str('bounded'),3
Failed,,,3921,4026,2367,0.928,0.229,2.673,str('t-test'),str('bounded'),18
Failed,,,869,459,3985,0.195,0.895,9.648,str('ks-test'),str('bounded'),45
Failed,,,1199,3720,1916,0.295,0.125,8.073,str('t-test'),str('bounded'),34
Failed,,,2720,4519,804,0.175,0.578,0.964,str('t-test'),str('bounded'),14
Failed,,,2188,1216,3047,0.939,0.297,6.649,str('ks-test'),str('bounded'),50
Failed,,,1507,4327,4879,0.867,0.49,9.069,str('t-test'),str('bounded'),24
Failed,,,4911,2592,3497,0.726,0.942,2.428,str('t-test'),str('bounded'),29
Failed,,,620,1833,3,0.398,0.183,5.497,str('ks-test'),str('bounded'),9
Failed,,,4785,4223,1054,0.429,0.771,7.8,str('ks-test'),str('bounded'),5
Failed,,,4707,1703,2048,0.241,0.334,9.049,str('t-test'),str('bounded'),8
Failed,,,3172,4209,2837,0.525,0.027,5.127,str('ks-test'),str('bounded'),23
Failed,,,1381,276,702,0.353,0.848,1.941,str('t-test'),str('bounded'),40
Failed,,,1962,4642,1286,0.457,0.906,4.52,str('ks-test'),str('bounded'),15
Failed,,,2515,1031,4748,0.66,0.219,7.545,str('t-test'),str('bounded'),48
Failed,,,4105,3527,213,0.076,0.391,6.475,str('ks-test'),str('bounded'),32
Failed,,,1073,2148,3599,0.809,0.734,0.906,str('t-test'),str('bounded'),7
Failed,,,781,3846,349,0.709,0.256,1.855,str('ks-test'),str('bounded'),17
Failed,,,3813,577,3185,0.413,0.619,6.17,str('t-test'),str('bounded'),47
Failed,,,2846,3083,1776,0.821,0.802,9.744,str('ks-test'),str('bounded'),37
Failed,,,3960,735,3862,0.116,0.261,2.305,str('t-test'),str('bounded'),13
Failed,,,2972,3239,1179,0.651,0.068,3.688,str('ks-test'),str('bounded'),5
Failed,,,2440,2435,2784,0.479,0.807,9.256,str('t-test'),str('bounded'),34
Failed,,,1840,3108,4624,0.329,0.999,6.833,str('ks-test'),str('bounded'),10
Failed,,,3652,1376,1845,0.531,0.126,1.114,str('t-test'),str('bounded'),29
Failed,,,4657,3179,1371,0.575,0.609,1.504,str('t-test'),str('bounded'),45
Failed,,,248,611,418,0.936,0.672,7.909,str('t-test'),str('bounded'),24
Failed,,,169,2820,1414,0.749,0.236,9.16,str('ks-test'),str('bounded'),14
Failed,,,4618,1431,4898,0.391,0.889,3.474,str('t-test'),str('bounded'),49
Failed,,,3730,3935,65,0.844,0.688,2.362,str('ks-test'),str('bounded'),34
Failed,,,1763,314,3468,0.017,0.437,5.582,str('t-test'),str('bounded'),4
Failed,,,2362,4760,4136,0.167,0.369,8.007,str('ks-test'),str('bounded'),30
Failed,,,3050,837,1902,0.962,0.506,4.939,str('t-test'),str('bounded'),9
Failed,,,4038,3331,2980,0.302,0.822,1.054,str('ks-test'),str('bounded'),25
Failed,,,831,2264,827,0.568,0.053,6.578,str('t-test'),str('bounded'),38
Failed,,,1161,4277,2573,0.92,0.967,5.634,str('ks-test'),str('bounded'),28
Failed,,,4368,70,965,0.219,0.157,1.354,str('t-test'),str('bounded'),11
Failed,,,2759,2574,3917,0.547,0.484,2.745,str('ks-test'),str('bounded'),20
Failed,,,2070,1771,2390,0.313,0.64,9.557,str('t-test'),str('bounded'),43
Failed,,,1469,3616,477,0.495,0.583,7.137,str('ks-test'),str('bounded'),19
Failed,,,3436,1885,3335,0.635,0.292,0.163,str('t-test'),str('bounded'),44
Failed,,,395,2779,4259,0.88,0.541,3.329,str('ks-test'),str('bounded'),31
Failed,,,357,4587,1165,0.255,0.386,0.456,str('t-test'),str('bounded'),37
Failed,,,4824,1011,2686,0.613,0.739,7.236,str('ks-test'),str('bounded'),1
Failed,,,3212,3514,2199,0.152,0.931,8.658,str('t-test'),str('bounded'),17
Failed,,,1263,2081,3795,0.979,0.193,4.345,str('ks-test'),str('bounded'),47
Failed,,,1924,2681,3135,0.829,0.001,1.766,str('t-test'),str('bounded'),22
Failed,,,2631,1570,364,0.034,0.874,6.24,str('ks-test'),str('bounded'),42
Failed,,,4145,4064,4596,0.702,0.547,9.811,str('t-test'),str('bounded'),27
Failed,,,4837,2933,2307,0.374,0.497,3.567,str('t-test'),str('bounded'),11
Failed,,,380,1549,3844,0.514,0.628,9.135,str('ks-test'),str('bounded'),27
Failed,,,487,3064,604,0.032,0.02,1.89,str('ks-test'),str('bounded'),13
Failed,,,4926,1363,3364,0.858,0.856,5.11,str('t-test'),str('bounded'),26
Failed,,,3412,3866,1677,0.376,0.535,8.997,str('ks-test'),str('bounded'),42
Failed,,,1455,558,4513,0.735,0.341,3.312,str('t-test'),str('bounded'),21
Failed,,,2044,4985,2603,0.572,0.4,0.894,str('ks-test'),str('bounded'),47
Failed,,,2743,749,1092,0.307,0.724,6.418,str('t-test'),str('bounded'),16
Failed,,,4539,3871,3272,0.203,0.453,4.723,str('ks-test'),str('bounded'),39
Failed,,,1138,2489,2439,0.162,0.21,4.464,str('t-test'),str('bounded'),37
Failed,,,843,4189,4165,0.328,0.808,2.895,str('ks-test'),str('bounded'),49
Failed,,,4061,295,2030,0.562,0.067,9.707,str('t-test'),str('bounded'),15
Failed,,,3077,2799,3088,0.204,0.262,6.099,str('ks-test'),str('bounded'),6
Failed,,,2378,1683,876,0.906,0.613,1.818,str('t-test'),str('bounded'),32
Failed,,,1786,3548,1542,0.776,0.678,4.241,str('ks-test'),str('bounded'),8
Failed,,,3744,2129,4927,0.105,0.447,8.673,str('t-test'),str('bounded'),30
Failed,,,4634,4623,114,0.63,0.132,7.289,str('ks-test'),str('bounded'),41
Failed,,,195,1051,3576,0.49,0.993,0.316,str('t-test'),str('bounded'),23
Failed,,,273,3650,4575,0.178,0.432,1.564,str('ks-test'),str('bounded'),16
Failed,,,4555,1948,1737,0.942,0.693,6.038,str('t-test'),str('bounded'),48
Failed,,,3666,4452,3146,0.292,0.884,9.924,str('ks-test'),str('bounded'),33
Failed,,,1864,1143,388,0.588,0.241,2.993,str('t-test'),str('bounded'),6
Failed,,,2457,4243,2226,0.719,0.051,0.568,str('ks-test'),str('bounded'),32
Failed,,,2998,7,3813,0.392,0.824,7.348,str('t-test'),str('bounded'),7
Failed,,,4951,4379,1628,0.1,0.1,3.779,str('ks-test'),str('bounded'),36
Failed,,,4997,1620,695,0.41,0.076,6.988,str('t-test'),str('bounded'),24
Failed,,,3385,4116,4266,0.824,0.253,8.378,str('ks-test'),str('bounded'),7
Failed,,,3983,2502,1150,0.874,0.503,8.459,str('ks-test'),str('bounded'),24
Failed,,,921,1747,2657,0.016,0.372,4.146,str('t-test'),str('bounded'),40
Failed,,,1216,4697,663,0.474,0.647,3.215,str('ks-test'),str('bounded'),26
Failed,,,4278,803,2876,0.646,0.478,8.783,str('t-test'),str('bounded'),12
Failed,,,2664,3307,2088,0.121,0.163,5.167,str('ks-test'),str('bounded'),22
Failed,,,2123,2191,4220,0.76,0.961,2.142,str('t-test'),str('bounded'),42
Failed,,,1532,2883,3637,0.921,0.777,4.563,str('ks-test'),str('bounded'),18
Failed,,,3335,1464,175,0.188,0.098,7.749,str('t-test'),str('bounded'),46
Failed,,,4847,3958,4708,0.546,0.294,6.358,str('ks-test'),str('bounded'),37
Failed,,,565,387,1326,0.343,0.582,0.639,str('t-test'),str('bounded'),1
Failed,,,457,3757,3008,0.826,0.192,7.884,str('t-test'),str('bounded'),36
Failed,,,4760,494,844,0.062,0.933,4.816,str('ks-test'),str('bounded'),3
Failed,,,3149,2997,4117,0.704,0.737,1.245,str('t-test'),str('bounded'),18
Failed,,,4355,3243,4025,0.957,0.915,7.532,str('ks-test'),str('bounded'),2
Failed,,,4563,1153,2904,0.439,0.764,2.125,str('ks-test'),str('bounded'),8
Failed,,,3653,3647,2135,0.795,0.564,3.233,str('t-test'),str('bounded'),25
Failed,,,1436,232,2046,0.06,0.622,3.943,str('t-test'),str('bounded'),31
Failed,,,2097,4540,207,0.133,0.679,1.523,str('ks-test'),str('bounded'),5
Failed,,,2805,959,3601,0.99,0.445,5.797,str('t-test'),str('bounded'),33
Failed,,,4318,3464,1285,0.276,0.134,9.414,str('ks-test'),str('bounded'),48
Failed,,,1129,2037,4754,0.603,0.991,2.595,str('t-test'),str('bounded'),16
Failed,,,798,3774,1769,0.878,0.03,4.775,str('ks-test'),str('bounded'),1
Failed,,,983,3665,807,0.118,0.352,6.091,str('t-test'),str('bounded'),49
Failed,,,4190,1930,3039,0.758,0.524,1.621,str('ks-test'),str('bounded'),14
Failed,,,1892,1172,4076,0.648,0.04,9.978,str('ks-test'),str('bounded'),35
Failed,,,1290,4225,3489,0.545,0.232,7.399,str('t-test'),str('bounded'),9
Failed,,,3258,24,6,0.342,0.892,0.625,str('ks-test'),str('bounded'),30
Failed,,,4773,2529,4876,0.924,0.716,4.196,str('t-test'),str('bounded'),38
Failed,,,324,1722,1475,0.191,0.409,8.514,str('ks-test'),str('bounded'),25
Failed,,,530,2725,2839,0.706,0.799,0.019,str('ks-test'),str('bounded'),40
Failed,,,3192,4734,3950,0.438,0.995,2.413,str('t-test'),str('bounded'),47
Failed,,,1871,1950,4367,0.093,0.312,8.763,str('ks-test'),str('bounded'),39
Failed,,,2443,2509,3705,0.224,0.496,6.341,str('t-test'),str('bounded'),14
Failed,,,3005,1740,303,0.895,0.629,0.659,str('ks-test'),str('bounded'),50
Failed,,,3971,4244,4817,0.371,0.948,4.543,str('t-test'),str('bounded'),34
Failed,,,4343,4987,45,0.454,0.595,4.224,str('t-test'),str('bounded'),44
Failed,,,1144,746,3450,0.657,0.28,8.693,str('ks-test'),str('bounded'),20
Failed,,,850,2798,498,0.823,0.738,9.018,str('t-test'),str('bounded'),10
Failed,,,4049,1687,3354,0.059,0.386,3.294,str('ks-test'),str('bounded'),29
Failed,,,3083,4181,1607,0.707,0.193,1.908,str('t-test'),str('bounded'),39
Failed,,,2366,301,4388,0.411,0.932,5.09,str('ks-test'),str('bounded'),24
Failed,,,1793,4626,2553,0.281,0.873,7.515,str('t-test'),str('bounded'),50
Failed,,,3732,1049,947,0.608,0.003,4.484,str('ks-test'),str('bounded'),13
Failed,,,4641,3553,3938,0.128,0.327,0.873,str('t-test'),str('bounded'),5
Failed,,,184,2120,2408,0.985,0.549,6.436,str('ks-test'),str('bounded'),34
Failed,,,261,4446,752,0.673,0.112,5.187,str('t-test'),str('bounded'),30
Failed,,,3794,1107,4845,0.5,0.403,1.371,str('ks-test'),str('bounded'),23
Failed,,,2825,3613,37,0.234,0.207,2.796,str('t-test'),str('bounded'),8
Failed,,,2274,1906,3501,0.905,0.918,9.574,str('ks-test'),str('bounded'),30
Failed,,,1694,2543,4083,0.786,0.853,7.149,str('t-test'),str('bounded'),6
Failed,,,3486,1784,1950,0.084,0.023,0.219,str('ks-test'),str('bounded'),32
Failed,,,4393,4280,3013,0.682,0.338,3.791,str('t-test'),str('bounded'),49
Failed,,,82,49,799,0.448,0.537,8.267,str('ks-test'),str('bounded'),15
Failed,,,121,4571,2900,0.508,0.943,6.76,str('ks-test'),str('bounded'),17
Failed,,,4432,950,756,0.367,0.182,1.235,str('t-test'),str('bounded'),47
Failed,,,3447,3454,4361,0.897,0.491,4.806,str('ks-test'),str('bounded'),37
Failed,,,1488,4856,3180,0.218,0.519,3.393,str('ks-test'),str('bounded'),46
Failed,,,3299,660,314,0.92,0.356,8.917,str('t-test'),str('bounded'),18
Failed,,,4893,3156,4570,0.314,0.036,5.034,str('ks-test'),str('bounded'),3
Failed,,,600,2363,1780,0.548,0.839,1.965,str('t-test'),str('bounded'),35
Failed,,,415,3349,2521,0.033,0.45,9.211,str('t-test'),str('bounded'),2
Failed,,,4726,2228,1013,0.828,0.675,3.491,str('ks-test'),str('bounded'),37
Failed,,,4452,425,2455,0.717,0.843,6.305,str('ks-test'),str('bounded'),23
Failed,,,3466,2929,2584,0.049,0.516,7.734,str('t-test'),str('bounded'),8
Failed,,,3319,96,1467,0.009,0.635,3.545,str('ks-test'),str('bounded'),40
Failed,,,1655,2064,2141,0.226,0.634,7.874,str('t-test'),str('bounded'),1
Failed,,,2313,2698,307,0.092,0.574,5.451,str('ks-test'),str('bounded'),26
Failed,,,2864,1630,3701,0.794,0.301,2.232,str('t-test'),str('bounded'),12
Failed,,,3755,4125,1341,0.44,0.122,3.654,str('ks-test'),str('bounded'),21
Failed,,,722,201,4810,0.674,0.753,9.339,str('t-test'),str('bounded'),43
Failed,,,1053,3190,1869,0.836,0.229,8.409,str('ks-test'),str('bounded'),31
Failed,,,4086,2388,4638,0.041,0.896,3.978,str('t-test'),str('bounded'),8
