Status,ACCURACY,RUNTIME,recent_samples_size,batch_size,detection_buf_size,overlap,alpha,gamma,statistical_test,approximation_type,subset_bound
Failed,,,1471,914,4432,0.07,0.446,7.406,str('ks-test'),str('bounded'),42
Failed,,,4176,25,1905,0.976,0.651,2.046,str('ks-test'),str('bounded'),49
Failed,,,2066,3066,2694,0.217,0.277,8.104,str('t-test'),str('bounded'),11
Failed,,,978,2342,1245,0.638,0.18,5.845,str('ks-test'),str('bounded'),25
Failed,,,2775,4577,4217,0.433,0.804,4.319,str('t-test'),str('bounded'),37
Failed,,,2783,38,748,0.3,0.955,0.275,str('t-test'),str('bounded'),21
Failed,,,986,3053,4027,0.505,0.082,9.851,str('ks-test'),str('bounded'),33
Failed,,,2066,2331,2354,0.086,0.498,6.523,str('t-test'),str('bounded'),45
Failed,,,4830,1736,4905,0.992,0.669,1.845,str('t-test'),str('bounded'),38
Failed,,,332,908,3226,0.653,0.127,5.579,str('t-test'),str('bounded'),15
Failed,,,3378,3512,1510,0.417,0.75,4.606,str('ks-test'),str('bounded'),28
Failed,,,3493,1937,3514,0.162,0.041,2.773,str('t-test'),str('bounded'),43
Failed,,,1661,421,4646,0.439,0.505,9.025,str('t-test'),str('bounded'),17
Failed,,,4551,2661,113,0.741,0.381,1.1,str('ks-test'),str('bounded'),29
Failed,,,3975,1134,2163,0.608,0.335,4.327,str('t-test'),str('bounded'),23
Failed,,,2334,3276,2635,0.337,0.709,5.856,str('ks-test'),str('bounded'),35
Failed,,,866,1497,948,0.76,0.869,8.096,str('t-test'),str('bounded'),49
Failed,,,2819,4084,4237,0.06,0.245,2.035,str('ks-test'),str('bounded'),12
Failed,,,3032,1370,1630,0.662,0.593,6.007,str('ks-test'),str('bounded'),47
Failed,,,766,4289,3653,0.391,0.469,3.865,str('t-test'),str('bounded'),10
Failed,,,2441,948,261,0.94,0.113,2.197,str('ks-test'),str('bounded'),25
Failed,,,3770,3383,4477,0.241,0.987,7.62,str('t-test'),str('bounded'),37
Failed,,,4424,606,2778,0.107,0.782,6.951,str('ks-test'),str('bounded'),18
Failed,,,1846,2553,1999,0.839,0.158,2.925,str('t-test'),str('bounded'),30
Failed,,,112,2063,4064,0.259,0.262,0.628,str('ks-test'),str('bounded'),42
Failed,,,3273,722,3882,0.797,0.411,8.446,str('ks-test'),str('bounded'),13
Failed,,,539,3619,912,0.007,0.535,1.373,str('t-test'),str('bounded'),26
Failed,,,1255,1609,2988,0.584,0.883,4.758,str('ks-test'),str('bounded'),40
Failed,,,4351,2458,539,0.495,0.215,9.375,str('ks-test'),str('bounded'),46
Failed,,,1115,224,1360,0.155,0.742,3.204,str('ks-test'),str('bounded'),20
Failed,,,2599,2945,3395,0.913,0.367,6.673,str('t-test'),str('bounded'),32
Failed,,,2543,2249,4583,0.541,0.778,5.179,str('ks-test'),str('bounded'),27
Failed,,,1215,4662,58,0.281,0.154,4.991,str('t-test'),str('bounded'),14
Failed,,,4256,2970,1812,0.121,0.672,8.682,str('t-test'),str('bounded'),41
Failed,,,4910,825,1090,0.222,0.597,6.744,str('ks-test'),str('bounded'),9
Failed,,,1395,3586,4369,0.957,0.472,3.42,str('t-test'),str('bounded'),47
Failed,,,560,1809,2071,0.382,0.078,0.523,str('ks-test'),str('bounded'),33
Failed,,,3139,3773,2531,0.673,0.952,9.628,str('t-test'),str('bounded'),21
Failed,,,3722,348,2485,0.936,0.226,7.711,str('ks-test'),str('bounded'),11
Failed,,,51,2744,2957,0.135,0.85,2.434,str('t-test'),str('bounded'),48
Failed,,,1746,2020,645,0.713,0.699,3.93,str('ks-test'),str('bounded'),38
Failed,,,4480,4900,3934,0.481,0.324,6.239,str('t-test'),str('bounded'),25
Failed,,,3904,1425,3172,0.364,0.399,9.27,str('ks-test'),str('bounded'),31
Failed,,,2420,4168,1447,0.565,0.524,0.879,str('t-test'),str('bounded'),19
Failed,,,627,1217,4929,0.018,0.926,2.996,str('ks-test'),str('bounded'),5
Failed,,,3049,3203,396,0.788,0.052,7.169,str('t-test'),str('bounded'),43
Failed,,,848,3311,2341,0.636,0.268,8.809,str('ks-test'),str('bounded'),44
Failed,,,2201,1298,3781,0.212,0.185,7.331,str('t-test'),str('bounded'),30
Failed,,,3997,4373,818,0.982,0.809,2.52,str('ks-test'),str('bounded'),17
Failed,,,4652,2147,1308,0.865,0.982,1.969,str('t-test'),str('bounded'),36
Failed,,,1605,4695,3331,0.064,0.109,7.863,str('ks-test'),str('bounded'),23
Failed,,,194,534,564,0.519,0.44,5.767,str('t-test'),str('bounded'),13
Failed,,,3554,2637,4780,0.287,0.564,4.091,str('ks-test'),str('bounded'),50
Failed,,,3357,1682,198,0.044,0.354,3.581,str('t-test'),str('bounded'),34
Failed,,,466,3978,4424,0.779,0.728,6.272,str('ks-test'),str('bounded'),22
Failed,,,1487,640,1644,0.327,0.818,9.779,str('t-test'),str('bounded'),8
Failed,,,4690,3693,3678,0.618,0.195,0.058,str('ks-test'),str('bounded'),45
Failed,,,2161,2863,1234,0.459,0.895,5.342,str('ks-test'),str('bounded'),39
Failed,,,1042,2376,2685,0.88,0.556,8.22,str('t-test'),str('bounded'),29
Failed,,,2682,4457,1897,0.176,0.432,1.613,str('ks-test'),str('bounded'),16
Failed,,,2697,1856,2585,0.767,0.144,4.265,str('ks-test'),str('bounded'),17
Failed,,,1056,3815,2114,0.04,0.768,5.861,str('t-test'),str('bounded'),30
Failed,,,2145,789,4266,0.614,0.686,8.001,str('ks-test'),str('bounded'),44
Failed,,,4752,154,1739,0.463,0.482,2.7,str('ks-test'),str('bounded'),50
Failed,,,1549,3016,3466,0.73,0.607,7.43,str('t-test'),str('bounded'),13
Failed,,,402,2217,141,0.187,0.938,8.941,str('ks-test'),str('bounded'),24
Failed,,,3292,4625,4675,0.883,0.065,1.243,str('t-test'),str('bounded'),36
Failed,,,3569,1176,352,0.632,0.852,1.754,str('ks-test'),str('bounded'),45
Failed,,,1592,1457,1559,0.971,0.319,5.513,str('ks-test'),str('bounded'),22
Failed,,,4639,4204,3275,0.208,0.693,4.612,str('t-test'),str('bounded'),35
Failed,,,4063,1974,3998,0.076,0.522,0.193,str('ks-test'),str('bounded'),15
Failed,,,2266,4858,719,0.869,0.397,9.991,str('t-test'),str('bounded'),28
Failed,,,786,384,2864,0.29,0.058,6.449,str('ks-test'),str('bounded'),39
Failed,,,2895,2776,2402,0.53,0.932,3.682,str('t-test'),str('bounded'),2
Failed,,,3112,492,4716,0.131,0.281,9.528,str('t-test'),str('bounded'),41
Failed,,,2354,2179,3424,0.47,0.799,3.207,str('t-test'),str('bounded'),14
Failed,,,3839,4732,1390,0.709,0.176,6.611,str('ks-test'),str('bounded'),27
Failed,,,4493,1252,863,0.576,0.095,8.588,str('t-test'),str('bounded'),20
Failed,,,1759,4331,3834,0.367,0.968,1.288,str('ks-test'),str('bounded'),33
Failed,,,35,1068,2228,0.792,0.574,4.772,str('t-test'),str('bounded'),47
Failed,,,3708,3343,3018,0.03,0.449,5.042,str('ks-test'),str('bounded'),10
Failed,,,2529,3942,309,0.386,0.554,7.539,str('ks-test'),str('bounded'),32
Failed,,,2624,861,1417,0.012,0.091,9.326,str('t-test'),str('bounded'),36
Failed,,,1140,3470,3144,0.809,0.965,0.844,str('ks-test'),str('bounded'),24
Failed,,,1907,1772,444,0.359,0.609,3.097,str('t-test'),str('bounded'),11
Failed,,,4329,3888,4978,0.587,0.485,7.048,str('ks-test'),str('bounded'),48
Failed,,,1311,4542,2456,0.491,0.66,2.408,str('ks-test'),str('bounded'),41
Failed,,,485,70,3983,0.91,0.764,4.042,str('t-test'),str('bounded'),31
Failed,,,3220,3089,695,0.144,0.14,6.109,str('ks-test'),str('bounded'),18
Failed,,,3651,1539,4320,0.403,0.912,6.848,str('t-test'),str('bounded'),2
Failed,,,136,4130,1041,0.667,0.039,3.297,str('ks-test'),str('bounded'),40
Failed,,,1819,1102,2561,0.244,0.387,0.575,str('t-test'),str('bounded'),26
Failed,,,4398,3239,2099,0.952,0.511,9.594,str('ks-test'),str('bounded'),14
Failed,,,3822,467,10,0.834,0.711,5.292,str('t-test'),str('bounded'),32
Failed,,,2494,2702,4533,0.096,0.336,4.857,str('ks-test'),str('bounded'),20
Failed,,,712,1901,1842,0.549,0.239,1.506,str('t-test'),str('bounded'),9
Failed,,,2978,4941,3558,0.255,0.863,8.659,str('ks-test'),str('bounded'),46
Failed,,,920,4814,4176,0.165,0.58,5.444,str('t-test'),str('bounded'),44
Failed,,,2283,574,1945,0.746,0.996,8.184,str('ks-test'),str('bounded'),34
Failed,,,3923,2517,2735,0.451,0.123,1.667,str('t-test'),str('bounded'),21
Failed,,,4578,994,4394,0.334,0.172,3.45,str('ks-test'),str('bounded'),27
Failed,,,1687,3425,169,0.597,0.795,6.382,str('t-test'),str('bounded'),15
Failed,,,266,1334,3727,0.048,0.627,9.754,str('ks-test'),str('bounded'),1
Failed,,,3469,4257,1693,0.755,0.253,0.103,str('t-test'),str('bounded'),39
Failed,,,3432,178,3282,0.508,0.541,1.937,str('ks-test'),str('bounded'),29
Failed,,,385,2904,1258,0.312,0.417,7.916,str('t-test'),str('bounded'),16
Failed,,,4774,4415,593,0.091,0.881,4.194,str('t-test'),str('bounded'),43
Failed,,,4198,1567,2293,0.191,0.833,1.006,str('ks-test'),str('bounded'),12
Failed,,,2088,4015,3071,0.989,0.209,8.851,str('t-test'),str('bounded'),49
Failed,,,961,754,848,0.412,0.369,7.199,str('ks-test'),str('bounded'),35
Failed,,,2758,3656,3810,0.641,0.743,2.634,str('t-test'),str('bounded'),23
Failed,,,2751,2005,2261,0.444,0.306,8.728,str('ks-test'),str('bounded'),19
Failed,,,955,4905,3044,0.735,0.68,1.418,str('t-test'),str('bounded'),31
Failed,,,2228,727,2901,0.044,0.584,3.897,str('ks-test'),str('bounded'),32
Failed,,,4025,3605,2424,0.776,0.46,5.973,str('t-test'),str('bounded'),19
Failed,,,4620,210,452,0.876,0.256,9.142,str('ks-test'),str('bounded'),26
Failed,,,1574,2951,4990,0.177,0.63,0.67,str('t-test'),str('bounded'),14
Failed,,,220,2425,1430,0.726,0.79,2.968,str('ks-test'),str('bounded'),2
Failed,,,3580,4408,3150,0.455,0.166,6.909,str('t-test'),str('bounded'),40
Failed,,,3311,964,1873,0.219,0.876,5.149,str('ks-test'),str('bounded'),31
Failed,,,420,3379,3585,0.977,0.003,4.723,str('t-test'),str('bounded'),18
Failed,,,4741,4265,4566,0.637,0.544,8.481,str('t-test'),str('bounded'),41
Failed,,,4067,2040,2553,0.52,0.748,6.718,str('ks-test'),str('bounded'),10
Failed,,,2114,4803,2088,0.284,0.374,3.158,str('t-test'),str('bounded'),48
Failed,,,1094,602,4308,0.86,0.206,0.393,str('ks-test'),str('bounded'),37
Failed,,,2735,2568,1034,0.07,0.829,9.421,str('t-test'),str('bounded'),24
Failed,,,2669,1127,4095,0.973,0.618,7.081,str('t-test'),str('bounded'),20
Failed,,,1029,3206,1129,0.207,0.494,3.064,str('ks-test'),str('bounded'),32
Failed,,,2177,1544,2804,0.626,0.085,0.811,str('t-test'),str('bounded'),46
Failed,,,4726,1886,253,0.296,0.756,6.151,str('t-test'),str('bounded'),40
Failed,,,433,433,1617,0.074,0.292,2.366,str('t-test'),str('bounded'),13
Failed,,,3324,2728,3646,0.872,0.666,7.799,str('ks-test'),str('bounded'),26
Failed,,,3518,1787,1329,0.613,0.378,9.559,str('t-test'),str('bounded'),42
Failed,,,1638,896,513,0.772,0.919,3.332,str('t-test'),str('bounded'),18
Failed,,,4685,3446,4733,0.033,0.046,6.812,str('ks-test'),str('bounded'),30
Failed,,,4011,47,2996,0.181,0.249,8.614,str('t-test'),str('bounded'),24
Failed,,,2214,3124,2211,0.888,0.872,1.55,str('ks-test'),str('bounded'),37
Failed,,,833,2285,3895,0.466,0.704,4.903,str('t-test'),str('bounded'),48
Failed,,,2942,4557,919,0.729,0.33,5.248,str('ks-test'),str('bounded'),10
Failed,,,1632,2056,1100,0.659,0.826,2.619,str('ks-test'),str('bounded'),49
Failed,,,716,2808,4897,0.132,0.573,1.353,str('t-test'),str('bounded'),34
Failed,,,4901,2514,3199,0.364,0.917,2.958,str('ks-test'),str('bounded'),32
Failed,,,787,1222,142,0.603,0.485,9.508,str('t-test'),str('bounded'),1
Failed,,,1864,4220,3864,0.076,0.24,5.742,str('ks-test'),str('bounded'),18
Failed,,,2770,1996,1899,0.829,0.67,1.648,str('t-test'),str('bounded'),48
Failed,,,3611,4468,945,0.946,0.517,4.525,str('ks-test'),str('bounded'),24
Failed,,,2080,1776,2903,0.208,0.074,7.931,str('t-test'),str('bounded'),41
Failed,,,573,3680,1687,0.735,0.328,6.665,str('ks-test'),str('bounded'),26
Failed,,,4063,45,4740,0.481,0.77,0.716,str('t-test'),str('bounded'),8
Failed,,,4158,4035,1496,0.173,0.381,2.291,str('ks-test'),str('bounded'),22
Failed,,,127,2202,4541,0.919,0.966,5.097,str('t-test'),str('bounded'),40
Failed,,,2214,2934,831,0.384,0.714,8.904,str('ks-test'),str('bounded'),30
Failed,,,3203,783,2783,0.645,0.126,3.564,str('t-test'),str('bounded'),13
Failed,,,2948,3340,4357,0.513,0.063,0.109,str('ks-test'),str('bounded'),37
Failed,,,1334,408,2421,0.266,0.598,7.269,str('t-test'),str('bounded'),6
Failed,,,541,1594,737,0.792,0.583,5.888,str('t-test'),str('bounded'),33
Failed,,,2121,3576,4517,0.265,0.829,9.654,str('ks-test'),str('bounded'),49
Failed,,,3716,180,1323,0.519,0.261,3.124,str('t-test'),str('bounded'),16
Failed,,,2719,2732,368,0.636,0.427,0.862,str('ks-test'),str('bounded'),42
Failed,,,1749,1055,3558,0.397,0.982,6.831,str('t-test'),str('bounded'),22
Failed,,,4923,2136,4066,0.171,0.173,4.672,str('t-test'),str('bounded'),27
Failed,,,4706,4299,892,0.563,0.761,6.501,str('t-test'),str('bounded'),9
Failed,,,670,1918,2683,0.341,0.329,1.201,str('ks-test'),str('bounded'),28
Failed,,,1668,2592,1479,0.868,0.084,4.967,str('t-test'),str('bounded'),44
Failed,,,2652,1145,4675,0.099,0.514,7.811,str('ks-test'),str('bounded'),24
Failed,,,3494,3604,3716,0.247,0.673,6.175,str('t-test'),str('bounded'),50
Failed,,,1884,125,524,0.969,0.23,1.519,str('ks-test'),str('bounded'),18
Failed,,,3868,1856,2438,0.712,0.926,9.984,str('ks-test'),str('bounded'),34
Failed,,,4353,2855,3808,0.88,0.287,8.418,str('t-test'),str('bounded'),45
Failed,,,244,861,1994,0.15,0.873,4.362,str('ks-test'),str('bounded'),14
Failed,,,3321,2279,3,0.407,0.033,7.145,str('ks-test'),str('bounded'),36
Failed,,,3066,4810,1592,0.306,0.156,9.341,str('t-test'),str('bounded'),10
Failed,,,1529,1414,4796,0.537,0.691,3.43,str('ks-test'),str('bounded'),30
Failed,,,1121,3417,1084,0.001,0.938,2.123,str('t-test'),str('bounded'),39
Failed,,,4606,328,2881,0.778,0.401,5.568,str('ks-test'),str('bounded'),20
Failed,,,4549,3098,1157,0.143,0.117,9.704,str('ks-test'),str('bounded'),24
Failed,,,1139,640,3121,0.887,0.544,2.529,str('t-test'),str('bounded'),44
Failed,,,1513,3872,1822,0.416,0.789,1.295,str('ks-test'),str('bounded'),29
Failed,,,3121,2346,4879,0.675,0.363,6.015,str('t-test'),str('bounded'),9
Failed,,,3337,4902,3295,0.544,0.45,7.502,str('ks-test'),str('bounded'),35
Failed,,,2354,1345,241,0.298,0.897,4.722,str('t-test'),str('bounded'),2
Failed,,,300,3171,4036,0.769,0.643,0.988,str('ks-test'),str('bounded'),18
Failed,,,4335,556,2078,0.01,0.197,6.312,str('t-test'),str('bounded'),50
Failed,,,3884,4076,4150,0.334,0.586,5.371,str('ks-test'),str('bounded'),36
Failed,,,1941,2657,3486,0.108,0.257,3.133,str('ks-test'),str('bounded'),13
Failed,,,3476,1058,441,0.859,0.841,9.098,str('t-test'),str('bounded'),46
Failed,,,2596,3532,1405,0.976,0.97,6.919,str('ks-test'),str('bounded'),19
Failed,,,1686,214,4436,0.24,0.431,0.384,str('t-test'),str('bounded'),39
Failed,,,653,4618,663,0.703,0.185,4.076,str('ks-test'),str('bounded'),30
Failed,,,4762,1608,2600,0.451,0.726,8.145,str('t-test'),str('bounded'),11
Failed,,,4984,4434,2356,0.783,0.341,0.059,str('t-test'),str('bounded'),31
Failed,,,890,1820,4306,0.063,0.757,7.253,str('ks-test'),str('bounded'),12
Failed,,,1772,3665,598,0.526,0.503,8.445,str('t-test'),str('bounded'),21
Failed,,,2657,108,3641,0.257,0.089,3.786,str('ks-test'),str('bounded'),41
Failed,,,3694,2645,4591,0.406,0.225,2.232,str('t-test'),str('bounded'),15
Failed,,,2183,1120,1562,0.627,0.684,5.071,str('ks-test'),str('bounded'),47
Failed,,,481,4372,2755,0.164,0.929,8.762,str('t-test'),str('bounded'),37
Failed,,,4084,3384,2967,0.724,0.861,4.392,str('t-test'),str('bounded'),17
Failed,,,74,373,1000,0.496,0.291,7.841,str('ks-test'),str('bounded'),48
Failed,,,2278,4798,4723,0.967,0.044,6.607,str('t-test'),str('bounded'),33
Failed,,,3247,1480,1664,0.191,0.616,0.703,str('ks-test'),str('bounded'),1
Failed,,,2874,3933,84,0.091,0.696,2.815,str('t-test'),str('bounded'),27
Failed,,,1069,2851,1920,0.347,0.398,5.674,str('t-test'),str('bounded'),23
Failed,,,4454,935,3882,0.624,0.95,1.625,str('ks-test'),str('bounded'),42
Failed,,,4432,3793,3542,0.91,0.21,0.848,str('t-test'),str('bounded'),48
Failed,,,944,2423,346,0.182,0.638,6.774,str('ks-test'),str('bounded'),17
Failed,,,1395,3018,4128,0.653,0.883,8.008,str('t-test'),str('bounded'),2
Failed,,,2926,716,2337,0.377,0.457,4.538,str('ks-test'),str('bounded'),32
Failed,,,3142,3249,758,0.276,0.356,1.791,str('t-test'),str('bounded'),8
Failed,,,2236,477,2544,0.504,0.803,5.821,str('ks-test'),str('bounded'),26
Failed,,,105,4979,1266,0.034,0.549,9.555,str('t-test'),str('bounded'),42
Failed,,,4218,1266,4458,0.809,0.104,2.981,str('ks-test'),str('bounded'),23
Failed,,,4001,2737,1761,0.594,0.742,3.932,str('t-test'),str('bounded'),12
Failed,,,596,982,4979,0.373,0.16,8.612,str('ks-test'),str('bounded'),31
Failed,,,2058,4156,1174,0.836,0.413,7.419,str('t-test'),str('bounded'),40
Failed,,,3672,2083,2987,0.068,0.996,0.205,str('ks-test'),str('bounded'),22
Failed,,,2791,4540,3936,0.217,0.815,3.624,str('t-test'),str('bounded'),46
Failed,,,1803,1687,2139,0.937,0.275,8.909,str('ks-test'),str('bounded'),16
Failed,,,4879,292,224,0.742,0.57,2.398,str('ks-test'),str('bounded'),37
Failed,,,773,32,1603,0.76,0.913,3.3,str('t-test'),str('bounded'),35
Failed,,,1576,4514,2832,0.297,0.659,2.107,str('ks-test'),str('bounded'),45
Failed,,,2540,1743,1017,0.549,0.244,5.517,str('t-test'),str('bounded'),14
Failed,,,3576,4294,1982,0.666,0.069,8.311,str('ks-test'),str('bounded'),38
Failed,,,1987,1992,3781,0.429,0.528,4.222,str('t-test'),str('bounded'),21
Failed,,,364,2568,66,0.892,0.773,0.531,str('ks-test'),str('bounded'),11
Failed,,,3755,1198,3274,0.141,0.316,7.084,str('t-test'),str('bounded'),29
Failed,,,4279,4717,503,0.456,0.954,6.16,str('ks-test'),str('bounded'),43
Failed,,,190,1556,3697,0.701,0.384,1.462,str('t-test'),str('bounded'),25
Failed,,,2473,3304,2495,0.231,0.138,2.696,str('ks-test'),str('bounded'),10
Failed,,,3364,450,4284,0.989,0.71,9.85,str('t-test'),str('bounded'),27
Failed,,,1476,856,916,0.113,0.052,1.134,str('t-test'),str('bounded'),33
Failed,,,1185,4011,4613,0.584,0.304,4.868,str('ks-test'),str('bounded'),50
Failed,,,4649,2255,1423,0.324,0.857,7.668,str('t-test'),str('bounded'),19
Failed,,,4684,3566,2754,0.56,0.367,2.481,str('ks-test'),str('bounded'),23
Failed,,,1201,171,783,0.282,0.793,5.287,str('t-test'),str('bounded'),42
Failed,,,1453,4653,4590,0.754,0.541,9.016,str('ks-test'),str('bounded'),27
Failed,,,2988,1564,1524,0.025,0.113,3.677,str('t-test'),str('bounded'),7
Failed,,,3397,4121,614,0.126,0.201,0.309,str('ks-test'),str('bounded'),33
Failed,,,2487,2127,3664,0.903,0.646,7.469,str('t-test'),str('bounded'),1
Failed,,,165,2703,2372,0.43,0.893,8.698,str('ks-test'),str('bounded'),17
Failed,,,4273,1025,4329,0.661,0.445,4.004,str('t-test'),str('bounded'),48
Failed,,,3788,4857,1949,0.993,0.836,3.07,str('ks-test'),str('bounded'),37
Failed,,,1962,3126,112,0.689,0.008,5.933,str('ks-test'),str('bounded'),15
Failed,,,3570,590,3151,0.466,0.59,1.838,str('t-test'),str('bounded'),47
Failed,,,2575,3062,4690,0.317,0.722,4.647,str('ks-test'),str('bounded'),21
Failed,,,1592,682,1658,0.588,0.181,8.053,str('t-test'),str('bounded'),41
Failed,,,750,3836,2934,0.123,0.436,6.865,str('ks-test'),str('bounded'),31
Failed,,,4785,2389,993,0.844,0.974,0.916,str('t-test'),str('bounded'),12
Failed,,,4846,3966,4050,0.39,0.092,7.757,str('t-test'),str('bounded'),30
Failed,,,835,2289,2103,0.643,0.506,4.933,str('ks-test'),str('bounded'),10
Failed,,,1829,2885,3309,0.178,0.753,1.246,str('t-test'),str('bounded'),19
Failed,,,2798,890,267,0.917,0.337,6.525,str('ks-test'),str('bounded'),39
Failed,,,3636,3426,1813,0.799,0.476,9.959,str('t-test'),str('bounded'),13
Failed,,,2043,338,4848,0.046,0.933,2.741,str('ks-test'),str('bounded'),46
Failed,,,1726,4688,2228,0.719,0.488,3.324,str('ks-test'),str('bounded'),19
Failed,,,2715,1526,4199,0.498,0.92,9.288,str('t-test'),str('bounded'),49
Failed,,,3749,4000,2649,0.349,0.766,7.041,str('ks-test'),str('bounded'),25
Failed,,,2135,2245,692,0.618,0.325,0.505,str('t-test'),str('bounded'),43
Failed,,,516,2900,4406,0.092,0.078,4.276,str('ks-test'),str('bounded'),27
Failed,,,3922,826,1356,0.812,0.521,8.346,str('t-test'),str('bounded'),9
Failed,,,4140,4505,4908,0.528,0.13,9.895,str('ks-test'),str('bounded'),20
Failed,,,26,1733,1870,0.252,0.718,2.72,str('t-test'),str('bounded'),39
Failed,,,2313,3716,3072,0.785,0.963,1.407,str('ks-test'),str('bounded'),29
Failed,,,2849,2558,2048,0.158,0.311,7.702,str('ks-test'),str('bounded'),35
Failed,,,1023,4265,291,0.4,0.594,1.11,str('ks-test'),str('bounded'),14
Failed,,,4512,1963,3323,0.629,0.059,6.434,str('t-test'),str('bounded'),45
Failed,,,4378,2687,4254,0.842,0.781,5.96,str('ks-test'),str('bounded'),39
Failed,,,991,1087,2446,0.066,0.371,1.262,str('t-test'),str('bounded'),20
Failed,,,1359,4085,3747,0.6,0.124,2.574,str('ks-test'),str('bounded'),10
Failed,,,2954,2169,532,0.371,0.537,9.728,str('t-test'),str('bounded'),30
Failed,,,2198,1637,4662,0.748,0.19,0.944,str('t-test'),str('bounded'),36
Failed,,,150,3541,866,0.215,0.442,4.756,str('ks-test'),str('bounded'),45
Failed,,,4162,224,2670,0.943,0.905,7.555,str('t-test'),str('bounded'),13
Failed,,,4027,3901,1066,0.651,0.265,9.121,str('ks-test'),str('bounded'),3
Failed,,,557,2376,2861,0.382,0.833,3.178,str('t-test'),str('bounded'),34
Failed,,,2103,3108,1573,0.908,0.579,1.908,str('ks-test'),str('bounded'),50
Failed,,,3615,650,4776,0.188,0.012,5.317,str('t-test'),str('bounded'),18
Failed,,,2737,3200,3225,0.039,0.177,8.199,str('ks-test'),str('bounded'),44
Failed,,,1850,586,38,0.807,0.733,4.11,str('t-test'),str('bounded'),24
Failed,,,812,4912,3811,0.282,0.978,0.34,str('ks-test'),str('bounded'),9
Failed,,,4907,1354,2029,0.502,0.423,6.894,str('t-test'),str('bounded'),28
Failed,,,4829,1458,3826,0.649,0.838,5.006,str('ks-test'),str('bounded'),16
Failed,,,4919,4919,1218,0.117,0.221,3.198,str('ks-test'),str('bounded'),44
Failed,,,810,1367,3021,0.854,0.682,9.103,str('t-test'),str('bounded'),14
Failed,,,2754,573,4936,0.58,0.473,1.887,str('t-test'),str('bounded'),36
Failed,,,3632,3120,3395,0.698,0.339,4.131,str('ks-test'),str('bounded'),11
Failed,,,2096,657,181,0.46,0.75,8.18,str('t-test'),str('bounded'),29
Failed,,,555,3889,3981,0.986,0.505,6.912,str('ks-test'),str('bounded'),38
Failed,,,4039,2368,2172,0.235,0.093,0.319,str('t-test'),str('bounded'),21
Failed,,,4179,3553,4084,0.425,0.702,1.282,str('ks-test'),str('bounded'),10
Failed,,,142,231,2304,0.67,0.145,5.942,str('t-test'),str('bounded'),27
Failed,,,2196,4635,3577,0.137,0.392,9.747,str('ks-test'),str('bounded'),43
Failed,,,3180,1630,389,0.896,0.946,2.553,str('t-test'),str('bounded'),25
Failed,,,2966,4092,1300,0.764,0.864,0.965,str('ks-test'),str('bounded'),49
Failed,,,1357,2181,4502,0.02,0.296,6.269,str('t-test'),str('bounded'),19
Failed,,,4395,1075,2510,0.293,0.61,4.735,str('t-test'),str('bounded'),34
Failed,,,4495,4277,4758,0.236,0.355,2.699,str('ks-test'),str('bounded'),28
Failed,,,1030,1970,1707,0.98,0.797,9.913,str('t-test'),str('bounded'),8
Failed,,,1320,2546,2922,0.447,0.552,6.108,str('ks-test'),str('bounded'),25
Failed,,,2837,1181,966,0.707,0.109,1.428,str('t-test'),str('bounded'),44
Failed,,,3207,3723,1876,0.575,0.205,4.9,str('ks-test'),str('bounded'),18
Failed,,,2315,15,3848,0.33,0.635,7.721,str('t-test'),str('bounded'),50
Failed,,,33,4497,118,0.863,0.889,6.416,str('ks-test'),str('bounded'),35
Failed,,,3910,2907,563,0.302,0.817,2.033,str('ks-test'),str('bounded'),13
Failed,,,518,839,3597,0.54,0.28,5.502,str('t-test'),str('bounded'),45
Failed,,,2142,3993,2400,0.015,0.028,9.27,str('ks-test'),str('bounded'),36
Failed,,,2698,4701,2800,0.883,0.749,0.484,str('ks-test'),str('bounded'),29
Failed,,,1733,1534,854,0.146,0.161,7.059,str('t-test'),str('bounded'),10
Failed,,,930,3282,4556,0.672,0.408,8.328,str('ks-test'),str('bounded'),20
Failed,,,4946,433,1519,0.42,0.994,4.297,str('t-test'),str('bounded'),39
Failed,,,4724,3270,3443,0.814,0.065,7.345,str('t-test'),str('bounded'),21
Failed,,,693,495,406,0.094,0.526,0.19,str('ks-test'),str('bounded'),41
Failed,,,1647,4997,4184,0.619,0.781,3.958,str('t-test'),str('bounded'),31
Failed,,,2637,1288,2243,0.351,0.318,8.656,str('ks-test'),str('bounded'),12
Failed,,,3515,3809,696,0.5,0.495,5.171,str('t-test'),str('bounded'),38
Failed,,,438,3040,1361,0.195,0.661,3.641,str('t-test'),str('bounded'),15
Failed,,,3844,733,4402,0.963,0.249,8.984,str('ks-test'),str('bounded'),47
Failed,,,4374,4558,1865,0.631,0.608,8.011,str('t-test'),str('bounded'),33
Failed,,,259,1708,4914,0.402,0.052,4.601,str('ks-test'),str('bounded'),1
Failed,,,2391,3476,1123,0.936,0.298,0.796,str('t-test'),str('bounded'),17
Failed,,,3297,310,3077,0.16,0.853,6.74,str('ks-test'),str('bounded'),48
Failed,,,3084,2759,4003,0.059,0.958,9.587,str('t-test'),str('bounded'),23
Failed,,,1552,999,2033,0.787,0.39,3.034,str('ks-test'),str('bounded'),42
Failed,,,1100,4172,3338,0.254,0.137,1.729,str('t-test'),str('bounded'),27
