Status,ACCURACY,RUNTIME,recent_samples_size,batch_size,detection_buf_size,overlap,alpha,gamma,statistical_test,approximation_type,subset_bound
Failed,,,1213,3992,2031,0.605,0.866,8.679,str('ks-test'),str('bounded'),801
Failed,,,217,2015,80,0.634,0.932,6.731,str('t-test'),str('full'),4711
Failed,,,2801,4871,3546,0.196,0.426,1.677,str('ks-test'),str('bounded'),137
Failed,,,1887,3580,4851,0.445,0.74,9.73,str('ks-test'),str('full'),3187
Failed,,,2171,673,673,0.555,0.298,1.281,str('ks-test'),str('bounded'),2533
Failed,,,4597,3672,2891,0.116,0.811,6.502,str('t-test'),str('full'),2315
Failed,,,2517,2118,2182,0.804,0.611,9.502,str('ks-test'),str('full'),709
Failed,,,1025,2637,4393,0.018,0.917,1.498,str('t-test'),str('full'),3603
Failed,,,2603,3512,989,0.685,0.351,8.228,str('t-test'),str('full'),2939
Failed,,,4663,1947,4042,0.488,0.042,5.305,str('ks-test'),str('full'),3834
Failed,,,2090,4959,2490,0.934,0.536,0.055,str('t-test'),str('bounded'),1008
Failed,,,1983,2050,3229,0.066,0.472,8.466,str('t-test'),str('full'),335
Failed,,,3908,4396,1854,0.476,0.34,9.047,str('t-test'),str('bounded'),4662
Failed,,,779,3420,376,0.227,0.53,2.048,str('t-test'),str('full'),1471
Failed,,,368,86,2204,0.006,0.716,2.735,str('ks-test'),str('bounded'),2863
Failed,,,2942,3011,3775,0.574,0.206,7.527,str('t-test'),str('full'),1979
Failed,,,2370,4145,2747,0.823,0.89,0.756,str('t-test'),str('bounded'),3763
Failed,,,2420,2315,958,0.477,0.584,3.431,str('t-test'),str('bounded'),3515
Failed,,,4993,4551,2512,0.912,0.089,8.183,str('ks-test'),str('full'),1332
Failed,,,2893,1106,2439,0.228,0.273,5.163,str('t-test'),str('full'),431
Failed,,,320,3261,4010,0.662,0.774,0.1,str('ks-test'),str('bounded'),4410
Failed,,,3147,2888,610,0.011,0.458,9.621,str('ks-test'),str('bounded'),4059
Failed,,,3958,1324,4444,0.816,0.151,6.372,str('t-test'),str('bounded'),3085
Failed,,,2251,3100,230,0.299,0.815,9.186,str('ks-test'),str('full'),1566
Failed,,,2322,1270,1693,0.177,0.085,7.912,str('t-test'),str('full'),4416
Failed,,,4738,4365,4517,0.744,0.587,2.975,str('ks-test'),str('bounded'),426
Failed,,,574,2841,3339,0.994,0.277,6.245,str('ks-test'),str('full'),3441
Failed,,,3362,3210,2356,0.335,0.959,4.183,str('ks-test'),str('full'),3089
Failed,,,2141,2515,3124,0.153,0.241,3.917,str('ks-test'),str('bounded'),4746
Failed,,,4499,2725,4773,0.292,0.31,2.313,str('t-test'),str('bounded'),774
Failed,,,2771,1796,159,0.598,0.112,4.312,str('ks-test'),str('bounded'),2299
Failed,,,188,3860,3625,0.042,0.623,9.094,str('t-test'),str('full'),2549
Failed,,,1183,2165,4266,0.197,0.685,6.042,str('ks-test'),str('bounded'),1791
Failed,,,3611,4700,2109,0.631,0.175,1.096,str('t-test'),str('full'),3369
Failed,,,1701,3726,746,0.881,0.984,8.124,str('t-test'),str('bounded'),188
Failed,,,3850,4191,1120,0.184,0.843,4.796,str('t-test'),str('full'),3736
Failed,,,837,2981,2277,0.433,0.03,6.611,str('t-test'),str('bounded'),521
Failed,,,622,1014,459,0.338,0.218,8.569,str('ks-test'),str('full'),3818
Failed,,,3040,3392,3261,0.772,0.704,3.67,str('t-test'),str('bounded'),1029
Failed,,,91,4729,4339,0.366,0.123,4.593,str('t-test'),str('bounded'),4134
Failed,,,969,1745,3708,0.395,0.186,0.312,str('ks-test'),str('full'),202
Failed,,,3552,3890,242,0.962,0.673,5.053,str('t-test'),str('bounded'),4954
Failed,,,1760,2681,1280,0.713,0.488,3.229,str('t-test'),str('full'),1729
Failed,,,1492,2491,4677,0.915,0.831,3.798,str('ks-test'),str('full'),498
Failed,,,513,4618,1454,0.216,0.948,9.804,str('t-test'),str('full'),2213
Failed,,,922,1392,812,0.062,0.758,5.336,str('ks-test'),str('bounded'),3294
Failed,,,3350,4245,2971,0.61,0.258,0.556,str('t-test'),str('full'),1862
Failed,,,3770,179,1961,0.311,0.074,3.571,str('ks-test'),str('full'),264
Failed,,,1342,2956,4176,0.859,0.568,8.664,str('t-test'),str('bounded'),4896
Failed,,,1621,1896,2407,0.503,0.225,9.311,str('ks-test'),str('bounded'),3665
Failed,,,4194,4989,3959,0.077,0.729,4.101,str('t-test'),str('full'),1494
Failed,,,3696,919,1072,0.753,0.913,2.409,str('ks-test'),str('full'),591
Failed,,,1123,3467,2646,0.326,0.415,7.306,str('t-test'),str('bounded'),4563
Failed,,,244,512,4466,0.422,0.355,7.869,str('ks-test'),str('full'),943
Failed,,,2661,2584,1661,0.969,0.848,3.116,str('t-test'),str('bounded'),3899
Failed,,,1540,4332,1620,0.261,0.647,1.474,str('ks-test'),str('full'),2074
Failed,,,4314,3555,1515,0.554,0.556,5.647,str('ks-test'),str('bounded'),4317
Failed,,,3581,1985,3472,0.369,0.863,7.729,str('t-test'),str('bounded'),2789
Failed,,,999,4920,7,0.803,0.371,2.635,str('ks-test'),str('full'),2366
Failed,,,2547,4041,4105,0.402,0.929,7.177,str('ks-test'),str('full'),1702
Failed,,,78,2794,1225,0.578,0.669,0.653,str('ks-test'),str('bounded'),371
Failed,,,1074,710,1822,0.674,0.608,3.861,str('t-test'),str('full'),3968
Failed,,,3491,3638,4626,0.247,0.096,8.926,str('ks-test'),str('bounded'),1191
Failed,,,4243,2077,325,0.923,0.294,6.921,str('t-test'),str('bounded'),2164
Failed,,,1826,4769,3146,0.497,0.784,2.169,str('ks-test'),str('full'),2991
Failed,,,1470,47,312,0.141,0.379,0.16,str('t-test'),str('full'),4221
Failed,,,4052,3049,3720,0.689,0.887,5.107,str('ks-test'),str('bounded'),934
Failed,,,3222,1494,1292,0.391,0.689,8.435,str('t-test'),str('bounded'),2461
Failed,,,640,4103,4761,0.938,0.203,3.175,str('ks-test'),str('full'),2699
Failed,,,424,2369,2820,0.784,0.015,1.374,str('t-test'),str('bounded'),1641
Failed,,,2852,4516,661,0.357,0.503,6.466,str('ks-test'),str('full'),3207
Failed,,,4690,2457,1771,0.088,0.902,0.338,str('ks-test'),str('bounded'),2004
Failed,,,2273,4448,4594,0.523,0.394,5.55,str('t-test'),str('full'),2838
Failed,,,2222,1174,3558,0.892,0.631,6.863,str('ks-test'),str('full'),694
Failed,,,4805,3173,151,0.466,0.135,1.602,str('t-test'),str('bounded'),4154
Failed,,,3095,2227,4922,0.643,0.442,4.857,str('ks-test'),str('bounded'),2629
Failed,,,409,2561,2080,0.272,0.578,7.95,str('ks-test'),str('bounded'),1205
Failed,,,663,789,187,0.489,0.644,7.261,str('t-test'),str('full'),4463
Failed,,,3237,3559,3595,0.931,0.153,2.473,str('ks-test'),str('bounded'),385
Failed,,,4027,1998,1334,0.239,0.454,4.146,str('t-test'),str('bounded'),1282
Failed,,,1454,4848,4803,0.682,0.966,9.246,str('ks-test'),str('full'),3561
Failed,,,1801,283,1781,0.946,0.374,8.717,str('t-test'),str('full'),4830
Failed,,,4227,2814,4585,0.383,0.86,3.499,str('ks-test'),str('bounded'),12
Failed,,,3514,1259,449,0.697,0.559,0.504,str('t-test'),str('bounded'),1615
Failed,,,1088,4338,3270,0.133,0.051,5.408,str('ks-test'),str('full'),3232
Failed,,,52,2292,3839,0.1,0.235,9.691,str('t-test'),str('bounded'),2435
Failed,,,2636,4593,2288,0.542,0.749,4.951,str('ks-test'),str('full'),2724
Failed,,,4449,1645,3307,0.172,0.541,1.039,str('ks-test'),str('bounded'),2923
Failed,,,2031,3953,485,0.72,0.039,6.103,str('t-test'),str('full'),1923
Failed,,,2041,1864,3807,0.28,0.969,2.731,str('t-test'),str('bounded'),1265
Failed,,,4614,3772,2256,0.828,0.484,7.629,str('ks-test'),str('full'),3576
Failed,,,2651,341,2798,0.031,0.16,5.864,str('t-test'),str('full'),4476
Failed,,,454,4813,4334,0.816,0.681,0.163,str('ks-test'),str('bounded'),3996
Failed,,,4676,93,671,0.035,0.223,9.269,str('t-test'),str('full'),1959
Failed,,,3370,3653,3656,0.683,0.44,6.32,str('ks-test'),str('full'),1170
Failed,,,1657,1442,1342,0.467,0.898,2.839,str('t-test'),str('bounded'),2872
Failed,,,1334,3783,3219,0.085,0.253,4.259,str('ks-test'),str('bounded'),4250
Failed,,,5000,2750,3794,0.415,0.619,7.848,str('ks-test'),str('full'),914
Failed,,,150,2463,1205,0.702,0.036,1.311,str('t-test'),str('bounded'),2620
Failed,,,1209,3385,2365,0.571,0.134,3.58,str('ks-test'),str('full'),545
Failed,,,3862,1868,2630,0.297,0.705,6.985,str('t-test'),str('bounded'),3497
Failed,,,2624,4379,624,0.927,0.987,9.932,str('ks-test'),str('bounded'),4621
Failed,,,2274,4568,1639,0.625,0.543,7.266,str('t-test'),str('bounded'),2464
Failed,,,4893,1082,4327,0.535,0.827,9.409,str('t-test'),str('full'),4807
Failed,,,2466,3305,2111,0.108,0.314,4.628,str('ks-test'),str('bounded'),36
Failed,,,2489,1631,2934,0.586,0.778,6.205,str('t-test'),str('bounded'),2180
Failed,,,4905,4006,775,0.023,0.268,0.957,str('ks-test'),str('full'),2975
Failed,,,2825,575,4296,0.836,0.094,3.015,str('t-test'),str('full'),3955
Failed,,,1850,3496,4828,0.887,0.027,8.966,str('t-test'),str('full'),3308
Failed,,,4474,4993,2849,0.612,0.845,2.516,str('t-test'),str('bounded'),1839
Failed,,,764,4338,840,0.394,0.391,8.248,str('t-test'),str('bounded'),2091
Failed,,,3060,2881,1485,0.108,0.73,4.64,str('t-test'),str('full'),3053
Failed,,,1972,1907,3507,0.76,0.174,6.238,str('ks-test'),str('bounded'),1028
Failed,,,1935,4087,3866,0.52,0.889,6.857,str('t-test'),str('bounded'),4075
Failed,,,4233,3054,3186,0.979,0.239,0.408,str('t-test'),str('full'),778
Failed,,,644,2159,1809,0.139,0.67,8.868,str('ks-test'),str('bounded'),2794
Failed,,,521,3709,474,0.012,0.505,5.984,str('t-test'),str('full'),367
Failed,,,4433,1544,4526,0.856,0.094,4.386,str('ks-test'),str('bounded'),3635
Failed,,,3147,4702,2477,0.489,0.373,2.376,str('t-test'),str('bounded'),4483
Failed,,,4637,1159,2682,0.349,0.923,1.716,str('t-test'),str('full'),4244
Failed,,,2054,3228,1109,0.792,0.435,6.769,str('ks-test'),str('bounded'),910
Failed,,,2160,3019,1,0.34,0.8,1.974,str('ks-test'),str('full'),289
Failed,,,2946,2039,4991,0.56,0.353,8.591,str('t-test'),str('bounded'),3245
Failed,,,4164,4218,2012,0.161,0.072,5.914,str('ks-test'),str('bounded'),4874
Failed,,,2383,3173,2931,0.453,0.648,1.526,str('ks-test'),str('full'),3131
Failed,,,3795,4669,4707,0.049,0.481,5.114,str('ks-test'),str('bounded'),1700
Failed,,,7,4034,1482,0.953,0.778,0.692,str('ks-test'),str('bounded'),1916
Failed,,,3670,2577,883,0.547,0.101,7.043,str('ks-test'),str('full'),2917
Failed,,,1323,2211,4114,0.322,0.559,3.639,str('t-test'),str('bounded'),1202
Failed,,,1625,4869,993,0.191,0.163,4.71,str('ks-test'),str('bounded'),2326
Failed,,,3349,226,4010,0.909,0.746,5.699,str('t-test'),str('full'),4372
Failed,,,4543,3519,1645,0.311,0.965,8.65,str('ks-test'),str('full'),2506
Failed,,,831,2924,4670,0.716,0.294,3.054,str('ks-test'),str('full'),3543
Failed,,,4118,2022,324,0.433,0.865,6.535,str('t-test'),str('bounded'),577
Failed,,,2836,4235,2694,0.783,0.585,9.211,str('ks-test'),str('bounded'),1291
Failed,,,4060,3217,1038,0.874,0.329,1.246,str('t-test'),str('full'),2682
Failed,,,1085,1688,3957,0.026,0.76,9.631,str('ks-test'),str('bounded'),655
Failed,,,269,2603,2778,0.157,0.907,5.494,str('t-test'),str('full'),3678
Failed,,,4797,2343,2222,0.993,0.496,3.977,str('ks-test'),str('bounded'),402
Failed,,,3564,3914,4547,0.345,0.214,1.613,str('t-test'),str('bounded'),1465
Failed,,,4586,2123,3270,0.706,0.515,5.266,str('ks-test'),str('full'),4524
Failed,,,3305,4122,1213,0.073,0.795,7.901,str('t-test'),str('full'),3595
Failed,,,1288,3314,663,0.663,0.982,0.255,str('t-test'),str('bounded'),1765
Failed,,,3628,1787,4346,0.439,0.427,9.372,str('ks-test'),str('full'),4738
Failed,,,4890,4469,1388,0.836,0.147,6.383,str('t-test'),str('full'),3381
Failed,,,40,431,3604,0.062,0.702,2.893,str('ks-test'),str('bounded'),113
Failed,,,1099,3854,4925,0.181,0.598,1.882,str('t-test'),str('full'),2969
Failed,,,2578,2660,3025,0.32,0.282,5.851,str('t-test'),str('bounded'),2174
Failed,,,2415,2403,1980,0.533,0.817,4.87,str('ks-test'),str('full'),3898
Failed,,,2223,2536,4196,0.112,0.196,8.185,str('ks-test'),str('bounded'),4957
Failed,,,2688,2247,808,0.772,0.654,2.224,str('t-test'),str('full'),1663
Failed,,,1443,2698,1898,0.774,0.436,9.377,str('t-test'),str('full'),154
Failed,,,3468,2360,3100,0.126,0.972,0.992,str('ks-test'),str('bounded'),3420
Failed,,,4735,3897,154,0.724,0.692,3.357,str('t-test'),str('bounded'),4700
Failed,,,947,4511,3691,0.257,0.052,7.761,str('t-test'),str('bounded'),3858
Failed,,,2730,3352,4259,0.244,0.827,3.879,str('t-test'),str('full'),993
Failed,,,1780,4278,2229,0.372,0.74,5.548,str('ks-test'),str('full'),831
Failed,,,4389,2962,408,0.129,0.389,1.715,str('ks-test'),str('bounded'),4332
Failed,,,488,1979,4599,0.973,0.96,7.6,str('t-test'),str('full'),2288
Failed,,,678,3557,3434,0.847,0.871,7.213,str('ks-test'),str('bounded'),4548
Failed,,,4276,1343,1568,0.006,0.288,3.196,str('t-test'),str('full'),1251
Failed,,,2990,4911,3930,0.653,0.009,1.144,str('ks-test'),str('full'),617
Failed,,,1901,189,1069,0.494,0.591,9.538,str('t-test'),str('bounded'),3580
Failed,,,2006,3618,1268,0.224,0.347,7.659,str('ks-test'),str('bounded'),1627
Failed,,,3105,1483,3738,0.878,0.805,1.774,str('t-test'),str('full'),4915
Failed,,,4319,4773,745,0.276,0.524,3.826,str('ks-test'),str('full'),3205
Failed,,,729,128,4252,0.622,0.065,5.333,str('t-test'),str('bounded'),251
Failed,,,2059,823,2314,0.067,0.014,0.105,str('t-test'),str('full'),4587
Failed,,,2094,4738,2603,0.915,0.469,3.478,str('t-test'),str('full'),2757
Failed,,,2880,8,2397,0.2,0.88,6.892,str('ks-test'),str('bounded'),738
Failed,,,4074,3749,4449,0.583,0.661,9.879,str('t-test'),str('bounded'),2390
Failed,,,363,3094,1737,0.427,0.084,4.361,str('t-test'),str('bounded'),1549
Failed,,,2642,4733,4817,0.853,0.48,8.716,str('ks-test'),str('bounded'),656
Failed,,,104,3428,4391,0.494,0.253,2.838,str('ks-test'),str('full'),3214
Failed,,,3039,1284,1412,0.709,0.562,9.018,str('t-test'),str('bounded'),1885
Failed,,,4392,4080,3098,0.037,0.996,6.279,str('ks-test'),str('bounded'),1053
Failed,,,1494,4686,2075,0.927,0.094,4.326,str('ks-test'),str('bounded'),327
Failed,,,3319,2822,399,0.605,0.657,5.26,str('ks-test'),str('full'),2536
Failed,,,1078,2475,3690,0.32,0.403,1.597,str('t-test'),str('bounded'),1351
Failed,,,1197,2969,1329,0.825,0.911,7.892,str('t-test'),str('full'),2136
Failed,,,3202,2320,4620,0.096,0.15,3.925,str('ks-test'),str('bounded'),3314
Failed,,,4232,4523,1140,0.644,0.339,1.332,str('t-test'),str('bounded'),4927
Failed,,,2267,4231,4042,0.253,0.742,9.221,str('t-test'),str('bounded'),4246
Failed,,,3955,3999,3441,0.39,0.934,4.547,str('ks-test'),str('full'),207
Failed,,,164,4634,216,0.608,0.326,9.029,str('ks-test'),str('full'),1242
Failed,,,4693,624,4777,0.258,0.773,0.56,str('t-test'),str('bounded'),2956
Failed,,,3513,3132,2149,0.892,0.553,2.608,str('ks-test'),str('bounded'),3924
Failed,,,1475,1613,2861,0.242,0.107,6.707,str('t-test'),str('full'),1876
Failed,,,3829,1649,2589,0.795,0.64,1.088,str('ks-test'),str('bounded'),3707
Failed,,,3737,3853,1609,0.466,0.824,3.661,str('t-test'),str('bounded'),4539
Failed,,,759,3572,3026,0.977,0.696,8.196,str('t-test'),str('full'),3361
Failed,,,3595,1722,985,0.192,0.489,4.989,str('ks-test'),str('bounded'),2050
Failed,,,3815,3935,4468,0.553,0.055,2.259,str('t-test'),str('bounded'),1200
Failed,,,2186,4814,314,0.413,0.894,9.681,str('t-test'),str('bounded'),473
Failed,,,2706,2694,2154,0.12,0.354,1.243,str('t-test'),str('full'),2683
Failed,,,404,2015,3883,0.833,0.585,6.942,str('ks-test'),str('bounded'),1518
Failed,,,2947,1135,4074,0.443,0.686,1.486,str('ks-test'),str('full'),3920
Failed,,,4641,3346,123,0.803,0.872,3.767,str('t-test'),str('full'),3071
Failed,,,2252,1359,3414,0.028,0.064,8.051,str('ks-test'),str('bounded'),1755
Failed,,,852,4010,43,0.246,0.57,0.669,str('ks-test'),str('bounded'),95
Failed,,,4025,3494,2430,0.287,0.178,9.728,str('ks-test'),str('full'),2924
Failed,,,1580,1800,4158,0.509,0.886,3.417,str('t-test'),str('bounded'),1588
Failed,,,1927,2771,2672,0.676,0.771,2.15,str('ks-test'),str('full'),3456
Failed,,,4931,1936,631,0.399,0.04,5.996,str('t-test'),str('bounded'),2268
Failed,,,1470,2246,196,0.668,0.726,2.998,str('t-test'),str('bounded'),2815
Failed,,,2370,3188,1683,0.517,0.619,1.75,str('ks-test'),str('full'),2222
Failed,,,4524,1523,4975,0.311,0.317,5.107,str('t-test'),str('bounded'),3541
Failed,,,3064,4310,791,0.952,0.133,7.69,str('ks-test'),str('bounded'),4392
Failed,,,599,2531,1215,0.344,0.109,3.258,str('ks-test'),str('full'),1990
Failed,,,2509,2175,2943,0.612,0.83,9.887,str('t-test'),str('bounded'),3148
Failed,,,4907,4962,1260,0.127,0.641,7.324,str('ks-test'),str('bounded'),4780
Failed,,,1711,3770,3532,0.765,0.301,4.59,str('ks-test'),str('bounded'),4100
Failed,,,3931,933,554,0.06,0.514,8.555,str('t-test'),str('full'),413
Failed,,,3478,3723,3956,0.702,0.95,6.148,str('ks-test'),str('full'),1260
Failed,,,877,1569,1915,0.471,0.236,1.998,str('t-test'),str('bounded'),2588
Failed,,,2844,3263,3450,0.216,0.007,0.16,str('t-test'),str('full'),1407
Failed,,,389,4888,3261,0.574,0.235,5.77,str('t-test'),str('bounded'),4004
Failed,,,4814,2611,4232,0.892,0.518,4.832,str('t-test'),str('full'),1805
Failed,,,2045,2099,2191,0.187,0.294,8.353,str('ks-test'),str('bounded'),2981
Failed,,,1774,3646,861,0.005,0.424,7.096,str('t-test'),str('full'),2368
Failed,,,4476,2948,1804,0.659,0.077,8.648,str('t-test'),str('bounded'),3975
Failed,,,2422,2347,4782,0.39,0.859,4.497,str('ks-test'),str('full'),303
Failed,,,1436,3319,3301,0.3,0.982,0.758,str('t-test'),str('bounded'),4666
Failed,,,4206,1391,10,0.529,0.207,7.387,str('ks-test'),str('full'),823
Failed,,,3362,4190,4193,0.231,0.266,9.824,str('t-test'),str('full'),2495
Failed,,,1109,4337,2632,0.448,0.021,7.181,str('ks-test'),str('full'),2876
Failed,,,4324,3157,4856,0.021,0.728,3.743,str('ks-test'),str('bounded'),46
Failed,,,1320,1551,1564,0.804,0.461,9.442,str('t-test'),str('full'),3881
Failed,,,2226,3098,239,0.88,0.322,5.696,str('ks-test'),str('bounded'),763
Failed,,,4671,2195,3218,0.166,0.613,2.489,str('t-test'),str('full'),4453
Failed,,,2899,4396,2235,0.589,0.929,4.759,str('ks-test'),str('full'),3563
Failed,,,1275,2897,4745,0.163,0.217,6.814,str('t-test'),str('full'),3602
Failed,,,4374,2394,1766,0.885,0.971,0.004,str('ks-test'),str('bounded'),2434
Failed,,,3216,4607,2749,0.368,0.531,2.753,str('t-test'),str('bounded'),802
Failed,,,947,4447,4313,0.094,0.785,0.425,str('ks-test'),str('bounded'),3858
Failed,,,4178,3052,3175,0.376,0.463,8.858,str('ks-test'),str('full'),1658
Failed,,,711,2148,1096,0.117,0.937,5.551,str('t-test'),str('full'),4118
Failed,,,688,4706,1722,0.36,0.368,6.722,str('ks-test'),str('full'),1610
Failed,,,3711,590,4700,0.566,0.568,0.096,str('t-test'),str('bounded'),2942
Failed,,,3882,2803,752,0.174,0.88,2.659,str('ks-test'),str('bounded'),3809
Failed,,,1727,1909,2792,0.903,0.184,9.158,str('t-test'),str('full'),156
Failed,,,2073,3447,4119,0.781,0.038,5.393,str('ks-test'),str('bounded'),4500
Failed,,,4782,1851,2390,0.014,0.773,1.425,str('t-test'),str('full'),677
Failed,,,2804,4061,3371,0.748,0.714,3.832,str('ks-test'),str('full'),2329
Failed,,,273,2868,3650,0.109,0.549,9.596,str('ks-test'),str('bounded'),4732
Failed,,,2874,2424,359,0.814,0.265,3.588,str('t-test'),str('full'),1070
Failed,,,4540,4635,3839,0.422,0.2,1.162,str('ks-test'),str('full'),1941
Failed,,,907,2720,3770,0.621,0.494,4.25,str('t-test'),str('bounded'),4897
Failed,,,3452,1983,2041,0.329,0.692,7.606,str('ks-test'),str('full'),1217
Failed,,,3984,4782,3724,0.908,0.757,5.19,str('t-test'),str('full'),2107
Failed,,,2019,3982,1446,0.051,0.161,2.925,str('t-test'),str('full'),1534
Failed,,,2555,3521,1022,0.482,0.588,6.358,str('t-test'),str('bounded'),4373
Failed,,,3347,1473,3567,0.489,0.914,8.496,str('ks-test'),str('full'),4982
Failed,,,4065,4262,1881,0.757,0.605,6.216,str('t-test'),str('full'),3332
Failed,,,2436,4477,2908,0.147,0.446,3.169,str('t-test'),str('full'),2809
Failed,,,2992,3021,4584,0.321,0.803,7.228,str('t-test'),str('bounded'),600
Failed,,,157,2274,1293,0.598,0.012,0.918,str('ks-test'),str('full'),4264
Failed,,,535,3899,4940,0.961,0.968,1.826,str('t-test'),str('full'),3041
Failed,,,2609,808,1648,0.239,0.222,5.031,str('ks-test'),str('bounded'),1862
Failed,,,4976,3595,2553,0.506,0.284,7.76,str('t-test'),str('bounded'),212
Failed,,,1877,1696,825,0.292,0.528,4.096,str('ks-test'),str('full'),4028
Failed,,,1610,2638,2307,0.398,0.627,0.338,str('t-test'),str('bounded'),929
Failed,,,3999,2067,4348,0.683,0.437,6.519,str('ks-test'),str('full'),4599
Failed,,,432,3676,1958,0.199,0.842,9.314,str('ks-test'),str('bounded'),1005
Failed,,,2672,1621,3999,0.975,0.098,2.504,str('t-test'),str('full'),4836
Failed,,,4756,3822,517,0.271,0.407,0.253,str('ks-test'),str('full'),3165
Failed,,,1859,4935,4664,0.629,0.503,7.831,str('ks-test'),str('full'),2644
Failed,,,3647,2563,2824,0.838,0.248,1.267,str('ks-test'),str('bounded'),434
Failed,,,1914,4575,4874,0.606,0.347,6.905,str('t-test'),str('full'),3355
Failed,,,2586,2923,2654,0.924,0.902,3.472,str('t-test'),str('bounded'),1150
Failed,,,522,2410,925,0.155,0.158,9.634,str('ks-test'),str('full'),4964
Failed,,,119,3919,2843,0.284,0.864,8.101,str('t-test'),str('full'),3748
Failed,,,4445,3576,4685,0.247,0.387,1.544,str('t-test'),str('bounded'),913
Failed,,,2449,1754,1394,0.953,0.678,5.352,str('ks-test'),str('full'),4576
Failed,,,1546,2658,536,0.856,0.539,9.12,str('t-test'),str('bounded'),233
Failed,,,4101,2008,3515,0.065,0.272,2.775,str('ks-test'),str('full'),4045
Failed,,,3335,4836,1976,0.675,0.21,0.056,str('t-test'),str('full'),3019
Failed,,,1219,4999,1041,0.895,0.455,3.039,str('ks-test'),str('full'),2306
Failed,,,3139,336,3082,0.182,0.733,8.895,str('t-test'),str('bounded'),3496
Failed,,,1344,4107,941,0.532,0.858,8.27,str('ks-test'),str('full'),1368
Failed,,,4260,1182,2982,0.264,0.082,4.915,str('t-test'),str('bounded'),2559
Failed,,,3152,3395,1533,0.999,0.392,2.332,str('ks-test'),str('bounded'),4207
Failed,,,1241,1310,4511,0.207,0.668,5.853,str('t-test'),str('full'),383
Failed,,,1046,3235,588,0.712,0.147,4.65,str('t-test'),str('bounded'),1171
Failed,,,4954,1370,1457,0.237,0.707,8.426,str('t-test'),str('bounded'),2367
Failed,,,1871,4326,2855,0.676,0.419,4.823,str('ks-test'),str('full'),4930
Failed,,,2036,2220,4996,0.611,0.346,0.124,str('t-test'),str('bounded'),1530
Failed,,,3954,4586,771,0.052,0.524,6.871,str('ks-test'),str('full'),3967
Failed,,,618,3483,2191,0.491,0.059,3.429,str('ks-test'),str('bounded'),252
Failed,,,39,1642,3640,0.121,0.968,4.366,str('t-test'),str('bounded'),1592
Failed,,,3197,4051,1933,0.559,0.151,7.637,str('ks-test'),str('full'),4146
Failed,,,2312,2969,1050,0.999,0.681,2.32,str('ks-test'),str('bounded'),390
Failed,,,1283,1156,1726,0.805,0.616,2.619,str('t-test'),str('full'),3160
Failed,,,4453,3131,2519,0.374,0.266,9.367,str('ks-test'),str('bounded'),715
Failed,,,2897,1948,294,0.744,0.084,7.311,str('t-test'),str('bounded'),1993
Failed,,,3593,4856,162,0.073,0.122,8.779,str('t-test'),str('full'),3730
Failed,,,797,3334,2255,0.036,0.063,5.893,str('t-test'),str('bounded'),616
Failed,,,3557,1336,4296,0.765,0.752,2.214,str('ks-test'),str('full'),4287
Failed,,,4011,4165,257,0.497,0.688,4.953,str('t-test'),str('full'),2792
Failed,,,1632,1171,3235,0.705,0.497,8.154,str('ks-test'),str('bounded'),1448
Failed,,,3385,1873,4259,0.257,0.532,2.045,str('ks-test'),str('bounded'),4592
Failed,,,296,3839,53,0.812,0.337,5.961,str('t-test'),str('full'),2155
Failed,,,3500,3627,322,0.137,0.495,0.477,str('t-test'),str('bounded'),3569
Failed,,,3839,2389,3118,0.764,0.158,3.47,str('ks-test'),str('bounded'),4771
Failed,,,2009,4398,1391,0.322,0.961,9.534,str('t-test'),str('full'),2217
Failed,,,1585,1524,837,0.389,0.769,5.483,str('ks-test'),str('bounded'),3814
Failed,,,4756,4192,4737,0.945,0.108,1.274,str('t-test'),str('full'),1368
Failed,,,3572,2744,4505,0.271,0.873,6.267,str('t-test'),str('full'),4682
Failed,,,1322,4282,2840,0.072,0.399,3.269,str('t-test'),str('bounded'),1307
Failed,,,2124,1150,4101,0.169,0.299,1.703,str('ks-test'),str('full'),3632
Failed,,,4457,4745,1288,0.684,0.671,5.452,str('t-test'),str('bounded'),2172
Failed,,,4297,2510,1467,0.573,0.792,6.478,str('ks-test'),str('bounded'),4520
Failed,,,1351,2163,4446,0.352,0.018,0.457,str('t-test'),str('full'),695
Failed,,,2331,3740,3745,0.463,0.141,4.212,str('ks-test'),str('bounded'),3794
Failed,,,4561,1597,454,0.74,0.923,7.722,str('t-test'),str('full'),133
Failed,,,2701,2616,3857,0.866,0.888,5.13,str('ks-test'),str('bounded'),1165
Failed,,,1809,2385,618,0.325,0.709,4.075,str('ks-test'),str('bounded'),800
Failed,,,4143,3480,2803,0.841,0.321,7.824,str('t-test'),str('full'),4966
Failed,,,3319,886,2040,0.018,0.048,6.077,str('ks-test'),str('full'),2613
Failed,,,653,4481,4853,0.5,0.92,2.327,str('t-test'),str('bounded'),1631
Failed,,,3184,4627,3450,0.965,0.559,4.041,str('ks-test'),str('bounded'),3189
Failed,,,4355,2259,1709,0.143,0.816,2.06,str('t-test'),str('bounded'),4233
Failed,,,1689,3666,3895,0.625,0.214,5.808,str('ks-test'),str('full'),283
Failed,,,2372,1763,2656,0.598,0.114,9.241,str('t-test'),str('bounded'),4795
Failed,,,4725,2861,468,0.115,0.981,2.991,str('ks-test'),str('full'),698
