Status,ACCURACY,RUNTIME,recent_samples_size,batch_size,detection_buf_size,overlap,alpha,gamma,statistical_test,approximation_type,subset_bound
Completed,0.19,6341,3632,1798,3983,0.675,0.147,6.676,str('t-test'),str('bounded'),11
Completed,0.19,12168,2974,655,500,0.918,0.94,7.603,str('t-test'),str('bounded'),31
Completed,0.19,7613,1781,1032,4488,0.934,0.136,4.52,str('ks-test'),str('bounded'),7
Completed,0.19,8252,2708,1173,3479,0.651,0.271,0.212,str('t-test'),str('bounded'),10
Completed,0.19,6264,994,1804,2359,0.522,0.659,9.701,str('ks-test'),str('bounded'),32
Completed,0.19,6101,4399,1639,7,0.86,0.838,6.785,str('t-test'),str('bounded'),34
Completed,0.19,6665,1381,1432,4753,0.949,0.6,0.36,str('t-test'),str('bounded'),26
Completed,0.19,5737,3442,2062,101,0.747,0.41,1.458,str('t-test'),str('bounded'),42
Completed,0.19,5875,2340,1837,4568,0.82,0.49,3.799,str('ks-test'),str('bounded'),35
Completed,0.19,6530,4069,1342,523,0.995,0.198,7.721,str('ks-test'),str('bounded'),31
Completed,0.19,5044,4511,2547,569,0.646,0.955,0.755,str('t-test'),str('bounded'),37
Completed,0.19,7137,3746,1299,2249,0.837,0.585,5.333,str('t-test'),str('bounded'),22
Completed,0.19,4652,2445,2498,124,0.851,0.033,5.291,str('t-test'),str('bounded'),26
Completed,0.19,5518,186,2090,2767,0.684,0.224,4.611,str('ks-test'),str('bounded'),32
Completed,0.19,6621,574,1617,502,0.595,0.323,4.048,str('ks-test'),str('bounded'),40
Completed,0.19,6767,3650,1414,4584,0.716,0.116,7.619,str('ks-test'),str('bounded'),45
Completed,0.19,6703,2052,1404,2857,0.931,0.389,5.896,str('t-test'),str('bounded'),46
Completed,0.19,4719,365,2368,2179,0.942,0.687,7.904,str('ks-test'),str('bounded'),23
Completed,0.19,5467,1710,2411,4979,0.645,0.478,3.251,str('ks-test'),str('bounded'),19
Completed,0.19,4666,2585,2282,2618,0.986,0.018,0.269,str('t-test'),str('bounded'),22
Completed,0.19,5234,4580,1890,1924,0.989,0.963,6.399,str('ks-test'),str('bounded'),25
Completed,0.19,3297,4968,1739,4817,0.789,0.615,6.966,str('ks-test'),str('bounded'),5
Completed,0.19,6825,1756,1297,108,0.894,0.821,0.892,str('ks-test'),str('bounded'),12
Completed,0.19,6477,2697,1522,2449,0.738,0.673,2.624,str('t-test'),str('bounded'),11
Completed,0.19,6311,3504,1511,3525,0.891,0.327,6.518,str('ks-test'),str('bounded'),32
Completed,0.19,6528,3891,1725,1241,0.574,0.385,3.425,str('t-test'),str('bounded'),26
Completed,0.19,5783,4123,1884,3352,0.647,0.037,2.744,str('t-test'),str('bounded'),46
Completed,0.19,4548,3136,3220,1194,0.665,0.103,0.382,str('ks-test'),str('bounded'),43
Completed,0.19,6968,1448,1375,1019,0.753,0.373,1.542,str('ks-test'),str('bounded'),15
Completed,0.19,5962,2542,1760,3417,0.775,0.716,8.078,str('t-test'),str('bounded'),29
Completed,0.19,5326,2935,1918,1152,0.944,0.862,8.724,str('t-test'),str('bounded'),49
Completed,0.19,6296,3955,1019,561,0.833,0.013,3.772,str('ks-test'),str('bounded'),6
Completed,0.19,5491,3020,2130,4953,0.764,0.105,9.416,str('ks-test'),str('bounded'),11
Completed,0.19,6102,1431,1929,2607,0.603,0.394,6.441,str('t-test'),str('bounded'),12
Completed,0.19,4792,2189,2808,4778,0.659,0.373,8.741,str('ks-test'),str('bounded'),32
Completed,0.19,1452,290,772,1271,0.877,0.173,6.54,str('ks-test'),str('bounded'),3
Completed,0.19,9589,1004,1944,4651,0.434,0.832,6.876,str('ks-test'),str('full'),2447
Completed,0.19,5386,2301,2161,1264,0.684,0.006,8.838,str('ks-test'),str('full'),4647
Completed,0.19,5140,3163,1251,3448,0.448,0.938,4.402,str('ks-test'),str('full'),4096
Completed,0.19,9205,1152,968,2008,0.534,0.922,1.792,str('t-test'),str('bounded'),2517
Completed,0.19,6150,1511,764,421,0.806,0.159,6.8,str('t-test'),str('full'),188
Completed,0.19,8413,4055,962,3027,0.903,0.448,4.735,str('t-test'),str('full'),670
Completed,0.19,14271,3259,520,2741,0.656,0.23,8.586,str('ks-test'),str('full'),1159
Completed,0.19,8041,4569,1358,3325,0.501,0.841,0.789,str('t-test'),str('bounded'),1688
Completed,0.19,13057,816,663,1326,0.883,0.678,8.393,str('ks-test'),str('bounded'),1408
Completed,0.19,5044,4458,2048,4586,0.924,0.105,8.048,str('t-test'),str('full'),293
Completed,0.19,6580,308,1667,2248,0.52,0.034,7.334,str('ks-test'),str('full'),1177
Completed,0.19,9489,4908,1047,547,0.609,0.075,9.55,str('ks-test'),str('bounded'),4034
Completed,0.19,3707,19,1205,1637,0.753,0.499,5.867,str('t-test'),str('bounded'),2411
Completed,0.19,2873,847,1959,703,0.792,0.094,1.295,str('t-test'),str('bounded'),1716
Completed,0.19,6329,3767,1754,3636,0.638,0.023,3.315,str('ks-test'),str('bounded'),1975
Completed,0.19,4678,525,2706,3570,0.798,0.339,3.855,str('ks-test'),str('full'),2166
Completed,0.19,8003,1461,1099,4007,0.708,0.703,8.47,str('t-test'),str('bounded'),946
Completed,0.19,4937,2116,2174,2163,0.957,0.049,6.982,str('t-test'),str('full'),3723
Completed,0.19,7568,3316,1415,3424,0.599,0.102,8.35,str('ks-test'),str('full'),2739
Completed,0.19,8821,4830,939,4207,0.792,0.226,7.575,str('t-test'),str('full'),3634
Completed,0.19,6781,3700,1698,2027,0.829,0.978,0.6,str('ks-test'),str('bounded'),668
Completed,0.19,7885,4057,1525,4708,0.675,0.793,7.366,str('t-test'),str('bounded'),4244
Completed,0.19,6206,4502,1687,4271,0.694,0.005,1.166,str('ks-test'),str('bounded'),3078
Completed,0.19,9888,619,872,2130,0.866,0.525,9.277,str('ks-test'),str('full'),4791
Completed,0.19,12818,319,590,150,0.606,0.141,3.886,str('ks-test'),str('bounded'),3006
Completed,0.19,5715,942,1724,3846,0.913,0.613,0.415,str('ks-test'),str('full'),440
Completed,0.19,8029,1824,1297,846,0.706,0.733,9.498,str('t-test'),str('full'),4323
Completed,0.19,5127,4561,1971,3439,0.965,0.646,5.776,str('ks-test'),str('full'),4712
Completed,0.19,5356,2883,2467,3000,0.665,0.867,3.04,str('t-test'),str('bounded'),2652
Completed,0.19,10225,3857,1386,4510,0.371,0.458,0.333,str('t-test'),str('bounded'),2818
Completed,0.19,6304,3092,1623,4248,0.775,0.075,5.937,str('t-test'),str('full'),4359
Completed,0.19,6680,1636,511,2196,0.781,0.641,5.592,str('ks-test'),str('bounded'),3004
Completed,0.19,9599,3751,1185,4989,0.594,0.524,1.099,str('t-test'),str('bounded'),3801
Completed,0.19,5186,3081,2501,473,0.665,0.098,2.172,str('t-test'),str('bounded'),2994
Completed,0.19,9262,3470,1415,221,0.49,0.462,9.463,str('t-test'),str('bounded'),1699
Completed,0.19,8379,1647,985,4664,0.891,0.175,0.384,str('t-test'),str('full'),699
Completed,0.19,7931,4823,1355,3299,0.59,0.969,5.624,str('t-test'),str('bounded'),4939
Completed,0.19,10677,4113,690,2331,0.828,0.48,7.71,str('t-test'),str('full'),490
Completed,0.19,5736,3047,1814,1481,0.931,0.83,1.205,str('ks-test'),str('bounded'),1818
Completed,0.19,6217,572,1523,4109,0.867,0.511,8.214,str('ks-test'),str('bounded'),2027
Completed,0.19,5998,1411,2006,2697,0.556,0.902,1.576,str('t-test'),str('bounded'),4348
Completed,0.19,6641,2838,1515,2557,0.721,0.356,5.438,str('ks-test'),str('full'),878
Completed,0.19,5027,4727,2063,3077,0.957,0.083,2.391,str('t-test'),str('full'),952
Completed,0.19,7078,1479,1524,4254,0.812,0.287,2.737,str('t-test'),str('bounded'),3898
Completed,0.19,5272,3645,2306,2584,0.772,0.439,8.605,str('t-test'),str('bounded'),769
Completed,0.19,12142,1750,1675,3122,0.266,0.78,3.249,str('ks-test'),str('full'),1769
Completed,0.19,7845,2838,1064,2679,0.996,0.918,6.596,str('ks-test'),str('bounded'),4678
Completed,0.19,5852,1973,1664,231,0.954,0.159,4.213,str('t-test'),str('full'),1814
Completed,0.19,4630,3764,930,1898,0.646,0.815,7.758,str('t-test'),str('bounded'),4791
Completed,0.19,10390,2614,3263,2068,0.211,0.919,5.107,str('ks-test'),str('bounded'),1747
Completed,0.19,10202,1861,1296,1978,0.49,0.679,6.647,str('ks-test'),str('full'),1591
Completed,0.19,5928,4531,3746,3118,0.427,0.84,2.185,str('t-test'),str('bounded'),3692
Completed,0.19,6386,74,1933,2755,0.565,0.887,4.019,str('t-test'),str('full'),2087
Completed,0.19,4965,2658,2457,4313,0.898,0.07,7.987,str('ks-test'),str('bounded'),3949
Completed,0.19,7147,195,1778,2043,0.616,0.53,7.518,str('ks-test'),str('full'),2995
Completed,0.19,6109,3713,2754,1353,0.813,0.924,4.643,str('ks-test'),str('full'),4681
Completed,0.19,4394,1628,1123,1558,0.606,0.721,3.586,str('ks-test'),str('bounded'),4418
Completed,0.19,6373,4723,1945,2964,0.909,0.263,9.372,str('ks-test'),str('full'),2987
Completed,0.19,5350,3316,2011,3860,0.862,0.799,7.231,str('t-test'),str('bounded'),4812
Completed,0.19,7032,3644,1359,3532,0.847,0.3,5.513,str('ks-test'),str('full'),2171
Completed,0.19,6758,2151,1585,596,0.873,0.595,1.395,str('t-test'),str('bounded'),911
Completed,0.19,6666,1559,1449,140,0.895,0.27,3.392,str('ks-test'),str('bounded'),370
Completed,0.19,6257,3597,674,3783,0.914,0.984,2.517,str('t-test'),str('full'),2403
Completed,0.19,7319,4712,1351,3564,0.762,0.38,5.302,str('t-test'),str('full'),2388
Completed,0.19,8445,2992,629,4881,0.453,0.411,6.962,str('t-test'),str('bounded'),574
Completed,0.19,5358,1356,1917,2423,0.955,0.876,5.662,str('t-test'),str('bounded'),22
Completed,0.19,5313,4300,1849,1175,0.932,0.817,3.586,str('t-test'),str('bounded'),9
Completed,0.19,4875,1731,1539,2774,0.808,0.606,5.029,str('t-test'),str('bounded'),6
Completed,0.19,7225,1813,1259,2250,0.709,0.245,9.326,str('ks-test'),str('bounded'),49
Completed,0.19,7108,4228,1568,3808,0.579,0.455,2.102,str('ks-test'),str('bounded'),41
Completed,0.19,5208,1638,2209,807,0.764,0.938,2.234,str('ks-test'),str('bounded'),13
Completed,0.19,6406,1911,1603,4995,0.638,0.04,5.46,str('ks-test'),str('bounded'),25
Completed,0.19,13688,169,546,1140,0.718,0.539,3.691,str('t-test'),str('bounded'),31
Completed,0.19,7293,4039,1310,2964,0.638,0.393,6.096,str('t-test'),str('bounded'),32
Completed,0.19,5686,3046,1788,2223,0.792,0.287,1.941,str('ks-test'),str('bounded'),33
Completed,0.19,4404,1632,2595,3345,0.975,0.858,3.779,str('ks-test'),str('bounded'),50
Completed,0.19,5653,4892,1713,2361,0.951,0.097,6.817,str('t-test'),str('bounded'),18
Completed,0.19,11857,1740,1884,4835,0.347,0.425,2.751,str('ks-test'),str('bounded'),49
Completed,0.19,5758,3443,1775,3284,0.913,0.43,9.886,str('t-test'),str('bounded'),24
Completed,0.19,6743,4854,2162,3742,0.726,0.221,2.536,str('ks-test'),str('bounded'),13
Completed,0.19,9146,1012,1632,1761,0.426,0.339,3.783,str('ks-test'),str('bounded'),9
Completed,0.19,10879,3583,1326,4610,0.302,0.113,7.33,str('ks-test'),str('bounded'),6
Completed,0.19,13224,10,1007,701,0.402,0.213,8.099,str('ks-test'),str('bounded'),11
Completed,0.19,7648,3296,1163,161,0.754,0.164,6.179,str('ks-test'),str('bounded'),37
Completed,0.19,9912,3676,2425,1549,0.257,0.468,0.087,str('t-test'),str('bounded'),13
Completed,0.19,9191,3160,1581,3726,0.477,0.051,0.719,str('t-test'),str('bounded'),16
Completed,0.19,5609,4126,2188,1998,0.597,0.126,5.483,str('t-test'),str('bounded'),47
Completed,0.19,10923,417,1075,3979,0.548,0.942,3.053,str('t-test'),str('bounded'),46
Completed,0.19,7526,4330,2191,1374,0.473,0.152,6.137,str('ks-test'),str('bounded'),38
Completed,0.19,4401,2301,2773,4684,0.893,0.074,5.858,str('ks-test'),str('bounded'),28
Completed,0.19,9761,1346,1497,127,0.389,0.093,3.37,str('ks-test'),str('bounded'),27
Completed,0.19,4656,3131,2467,3844,0.928,0.981,8.308,str('ks-test'),str('bounded'),33
Completed,0.19,12498,4466,2992,3563,0.188,0.624,8.123,str('t-test'),str('bounded'),20
Completed,0.19,1630,4979,1030,1631,0.457,0.825,1.065,str('t-test'),str('bounded'),3
Completed,0.19,9713,151,831,1880,0.757,0.269,5.387,str('t-test'),str('bounded'),19
Completed,0.19,4720,2348,2609,2244,0.846,0.986,6.72,str('t-test'),str('bounded'),9
Completed,0.19,7599,3929,1089,23,0.974,0.472,0.041,str('t-test'),str('bounded'),14
Completed,0.19,6453,367,1568,1745,0.774,0.835,1.58,str('ks-test'),str('bounded'),467
Completed,0.19,11060,1082,769,837,0.789,0.647,6.237,str('ks-test'),str('bounded'),1059
Completed,0.19,2612,2069,2378,1462,0.748,0.551,5.427,str('t-test'),str('bounded'),308
Completed,0.19,4847,2015,2823,1336,0.661,0.653,3.212,str('ks-test'),str('bounded'),12
Completed,0.19,5417,2546,2379,2479,0.539,0.593,3.126,str('t-test'),str('bounded'),10
Completed,0.19,7575,530,1357,1227,0.564,0.651,5.19,str('t-test'),str('bounded'),24
Completed,0.19,7694,3331,2173,509,0.463,0.406,6.717,str('ks-test'),str('bounded'),22
Completed,0.19,6413,3957,1518,2059,0.851,0.754,9.455,str('ks-test'),str('bounded'),25
Completed,0.19,6357,3971,2947,2840,0.455,0.116,4.27,str('t-test'),str('bounded'),16
Completed,0.19,4970,4524,2410,2680,0.781,0.387,7.454,str('t-test'),str('bounded'),9
Completed,0.19,13024,3106,434,627,0.857,0.46,2.608,str('t-test'),str('bounded'),6
Completed,0.19,10683,289,1289,4194,0.48,0.382,0.223,str('ks-test'),str('bounded'),34
Completed,0.19,5397,2166,1943,3240,0.834,0.777,3.607,str('ks-test'),str('bounded'),38
Completed,0.19,11894,3515,642,3757,0.79,0.841,0.552,str('ks-test'),str('bounded'),15
Completed,0.19,6729,448,1505,3202,0.672,0.285,7.389,str('ks-test'),str('bounded'),42
Completed,0.19,6636,1325,1673,1360,0.766,0.395,0.647,str('t-test'),str('bounded'),47
Failed,,,4508,1100,746,0.633,0.977,6.396,str('t-test'),str('bounded'),23
Failed,,,1138,3136,3665,0.065,0.214,4.325,str('ks-test'),str('bounded'),34
Failed,,,48,207,4465,0.175,0.089,1.298,str('t-test'),str('bounded'),17
Failed,,,4347,2859,2366,0.62,0.853,9.228,str('ks-test'),str('bounded'),28
Failed,,,3272,2018,2640,0.293,0.539,5.704,str('t-test'),str('bounded'),41
Failed,,,2413,4992,521,0.97,0.27,3.714,str('ks-test'),str('bounded'),4
Failed,,,2324,2179,4073,0.014,0.929,8.939,str('ks-test'),str('bounded'),39
Failed,,,3322,4830,1505,0.691,0.137,1.636,str('t-test'),str('bounded'),6
Failed,,,4139,47,3500,0.396,0.443,3.434,str('ks-test'),str('bounded'),19
Failed,,,296,3020,912,0.841,0.74,6.053,str('t-test'),str('bounded'),26
Failed,,,1081,949,2217,0.919,0.615,8.337,str('ks-test'),str('bounded'),25
Failed,,,4604,3288,4610,0.352,0.319,0.953,str('t-test'),str('bounded'),32
Failed,,,2859,1823,356,0.554,0.013,3.999,str('ks-test'),str('bounded'),45
Failed,,,1537,3859,2807,0.249,0.804,6.693,str('t-test'),str('bounded'),12
Failed,,,1707,353,57,0.27,0.233,5.492,str('ks-test'),str('bounded'),21
Failed,,,2728,2711,3114,0.962,0.966,2.564,str('t-test'),str('bounded'),36
Failed,,,507,2430,4874,0.852,0.524,4.169,str('ks-test'),str('bounded'),4
Failed,,,3849,4466,1954,0.408,0.293,6.551,str('t-test'),str('bounded'),40
Failed,,,3690,347,3013,0.735,0.1,8.498,str('ks-test'),str('bounded'),28
Failed,,,1878,2686,151,0.056,0.834,0.802,str('t-test'),str('bounded'),16
Failed,,,1955,2228,2404,0.309,0.358,1.371,str('ks-test'),str('bounded'),24
Failed,,,3613,4587,4504,0.985,0.591,9.302,str('t-test'),str('bounded'),34
Failed,,,3770,622,482,0.16,0.768,5.631,str('ks-test'),str('bounded'),46
Failed,,,586,2639,2601,0.605,0.033,3.64,str('t-test'),str('bounded'),11
Failed,,,736,880,4260,0.648,0.158,0.73,str('ks-test'),str('bounded'),40
Failed,,,4870,3550,1399,0.081,0.893,8.736,str('t-test'),str('bounded'),5
Failed,,,1803,4221,706,0.446,0.483,4.241,str('t-test'),str('bounded'),27
Failed,,,1363,304,3311,0.038,0.558,2.944,str('ks-test'),str('bounded'),44
Failed,,,2994,2955,1036,0.73,0.259,5.249,str('t-test'),str('bounded'),1
Failed,,,4567,179,2428,0.828,0.207,4.538,str('t-test'),str('bounded'),36
Failed,,,1039,2850,4410,0.4,0.969,7.232,str('ks-test'),str('bounded'),21
Failed,,,264,1171,3730,0.354,0.844,9.635,str('t-test'),str('bounded'),30
Failed,,,79,1573,166,0.88,0.989,4.802,str('ks-test'),str('bounded'),20
Failed,,,4238,3913,2930,0.328,0.195,7.183,str('t-test'),str('bounded'),37
Failed,,,3147,1198,2106,0.53,0.384,7.885,str('ks-test'),str('bounded'),50
Failed,,,2460,3235,4811,0.21,0.683,0.19,str('t-test'),str('bounded'),7
Failed,,,2200,1048,1180,0.805,0.024,7.463,str('t-test'),str('bounded'),48
Failed,,,3368,3386,3163,0.485,0.785,4.454,str('ks-test'),str('bounded'),9
Failed,,,4171,1724,1873,0.656,0.604,0.478,str('t-test'),str('bounded'),22
Failed,,,185,3760,3796,0.104,0.338,7.547,str('ks-test'),str('bounded'),35
Failed,,,960,2082,3075,0.152,0.462,5.575,str('t-test'),str('bounded'),16
Failed,,,4646,4734,18,0.581,0.729,2.646,str('ks-test'),str('bounded'),29
Failed,,,2895,143,4978,0.254,0.91,2.404,str('t-test'),str('bounded'),42
Failed,,,1422,3117,1941,0.946,0.148,9.397,str('ks-test'),str('bounded'),3
Failed,,,1587,1408,4649,0.538,0.814,8.41,str('t-test'),str('bounded'),18
Failed,,,2770,4079,2257,0.234,0.111,1.027,str('ks-test'),str('bounded'),27
Failed,,,4949,1537,1157,0.331,0.417,9.071,str('ks-test'),str('bounded'),10
Failed,,,658,4189,3257,0.901,0.649,1.455,str('t-test'),str('bounded'),47
Failed,,,324,452,1544,0.38,0.637,9.021,str('t-test'),str('bounded'),46
Failed,,,3994,2810,4112,0.825,0.437,1.719,str('ks-test'),str('bounded'),12
Failed,,,3548,2398,873,0.03,0.236,3.351,str('t-test'),str('bounded'),25
Failed,,,2059,4415,3461,0.707,0.939,5.969,str('ks-test'),str('bounded'),33
Failed,,,2091,1317,654,0.222,0.584,9.551,str('ks-test'),str('bounded'),36
Failed,,,3594,4291,3691,0.542,0.35,2.249,str('t-test'),str('bounded'),22
Failed,,,4026,913,1305,0.37,0.04,2.802,str('ks-test'),str('bounded'),10
Failed,,,370,3564,4361,0.925,0.777,5.42,str('t-test'),str('bounded'),48
Failed,,,835,555,2509,0.813,0.901,7.704,str('ks-test'),str('bounded'),4
Failed,,,4810,2591,586,0.384,0.165,0.322,str('t-test'),str('bounded'),41
Failed,,,2807,2222,4449,0.712,0.475,4.612,str('ks-test'),str('bounded'),29
Failed,,,1628,4560,2467,0.017,0.708,7.305,str('t-test'),str('bounded'),16
Failed,,,1459,1229,4749,0.497,0.251,6.125,str('ks-test'),str('bounded'),6
Failed,,,2937,3245,2161,0.801,0.551,3.196,str('t-test'),str('bounded'),39
Failed,,,4389,1922,3962,0.435,0.07,9.703,str('ks-test'),str('bounded'),14
Failed,,,1179,4895,1706,0.864,0.864,2.088,str('t-test'),str('bounded'),31
Failed,,,1002,3984,258,0.67,0.077,8.867,str('t-test'),str('bounded'),18
Failed,,,217,1913,1604,0.593,0.202,6.777,str('ks-test'),str('bounded'),33
Failed,,,4218,4867,4056,0.149,0.997,3.768,str('t-test'),str('bounded'),24
Failed,,,3399,239,971,0.944,0.675,1.184,str('ks-test'),str('bounded'),12
Failed,,,2246,2910,3363,0.264,0.376,8.253,str('t-test'),str('bounded'),45
Failed,,,2492,98,1993,0.72,0.793,4.087,str('t-test'),str('bounded'),11
Failed,,,3193,3052,4914,0.04,0.032,6.468,str('ks-test'),str('bounded'),46
Failed,,,4270,2054,112,0.867,0.33,8.581,str('t-test'),str('bounded'),34
Failed,,,125,4725,2974,0.423,0.596,0.886,str('ks-test'),str('bounded'),23
Failed,,,1216,1796,3888,0.315,0.721,3.483,str('t-test'),str('bounded'),28
Failed,,,4430,3813,1769,0.886,0.455,5.788,str('ks-test'),str('bounded'),17
Failed,,,3031,1058,3218,0.214,0.157,9.144,str('t-test'),str('bounded'),5
Failed,,,1404,3417,1118,0.518,0.918,1.529,str('ks-test'),str('bounded'),40
Failed,,,1839,2372,3523,0.999,0.12,0.034,str('t-test'),str('bounded'),32
Failed,,,2556,4409,819,0.303,0.822,8.04,str('ks-test'),str('bounded'),13
Failed,,,798,3693,317,0.367,0.512,6.619,str('ks-test'),str('bounded'),5
Failed,,,4907,404,4216,0.6,0.504,7.029,str('t-test'),str('bounded'),1
Failed,,,778,2743,1452,0.172,0.305,4.957,str('ks-test'),str('bounded'),44
Failed,,,618,752,418,0.091,0.429,1.93,str('t-test'),str('bounded'),8
Failed,,,3817,3726,2674,0.646,0.629,9.861,str('ks-test'),str('bounded'),50
Failed,,,3644,1478,2321,0.443,0.947,5.092,str('t-test'),str('bounded'),38
Failed,,,2002,4129,4597,0.762,0.244,3.1,str('ks-test'),str('bounded'),19
Failed,,,1924,783,2969,0.515,0.689,4.719,str('t-test'),str('bounded'),14
Failed,,,3722,3454,205,0.195,0.487,7.101,str('ks-test'),str('bounded'),30
Failed,,,3895,1364,4772,0.896,0.184,7.969,str('t-test'),str('bounded'),43
Failed,,,539,4318,2067,0.344,0.889,0.272,str('ks-test'),str('bounded'),1
Failed,,,699,2327,1074,0.419,0.765,2.87,str('t-test'),str('bounded'),50
Failed,,,4986,4685,3350,0.848,0.06,5.176,str('ks-test'),str('bounded'),8
Failed,,,2634,523,1667,0.053,0.362,9.777,str('t-test'),str('bounded'),21
Failed,,,1762,2540,3922,0.746,0.564,2.161,str('ks-test'),str('bounded'),36
Failed,,,3109,4011,4221,0.462,0.664,8.652,str('ks-test'),str('bounded'),10
Failed,,,4683,1626,2826,0.099,0.872,1.874,str('ks-test'),str('bounded'),27
Failed,,,4093,3188,693,0.909,0.082,2.331,str('ks-test'),str('bounded'),15
Failed,,,3290,1683,4322,0.238,0.279,2.718,str('t-test'),str('bounded'),3
Failed,,,2278,4042,1266,0.557,0.546,5.337,str('ks-test'),str('bounded'),42
Failed,,,2381,1854,2713,0.458,0.129,2.004,str('ks-test'),str('bounded'),2
Failed,,,3225,3870,457,0.777,0.922,9.933,str('t-test'),str('bounded'),43
Failed,,,4316,1001,4558,0.075,0.748,5.018,str('ks-test'),str('bounded'),31
Failed,,,1,3359,2282,0.63,0.451,3.028,str('t-test'),str('bounded'),14
Failed,,,1101,38,858,0.616,0.326,0.118,str('ks-test'),str('bounded'),37
Failed,,,1284,4785,4177,0.288,0.004,4.874,str('t-test'),str('bounded'),49
Failed,,,1725,692,1730,0.199,0.959,3.556,str('ks-test'),str('bounded'),35
Failed,,,2592,3666,3849,0.503,0.224,5.862,str('t-test'),str('bounded'),22
