dataset,recommendation_attempted_count,recommendation_completed_count,completion_rate,benchmark_pareto_completed_count,paper_default_total_count,paper_default_completed_count,gd_plus,igd_plus,recommendation_benchmark_dominance_rate,benchmark_pareto_dominated_rate,exact_r2_recommendations,exact_r2_benchmark,r2_gap,recommendation_default_dominance_rate,default_dominated_rate,spearman_accuracy,spearman_runtime
Electricity,20,20,1.0,4,5,2,0.2909156981906897,0.4119904351248549,0.0,0.0,0.37151811516463557,0.17004773388742622,0.20147038127720934,0.45,1.0,0.9062715296043525,0.8570356075517805
ForestCovertype,20,3,0.15,3,5,0,0.04279084598412201,0.617651495929712,0.0,0.0,0.5000229681650662,0.2480356126445764,0.2519873555204898,1.0,1.0,,1.0
GasSensor,20,20,1.0,5,5,2,0.23572597352721608,0.08957123473987663,0.2,0.6,0.19039149136518163,0.14838184670019156,0.042009644664990076,0.25,1.0,0.8500468946849997,0.6521091732625641
NOAAWeather,20,20,1.0,2,5,5,0.9654586599495423,0.8804723247226601,0.0,0.0,0.5732451650640589,0.12625211601566744,0.44699304904839143,1.0,0.6,0.3784378163042982,0.7488721804511278
OutdoorObjects,20,20,1.0,5,5,5,0.0,0.04000000000000008,0.8,0.6,0.23307567766734805,0.23965936011589212,-0.00658368244854407,1.0,1.0,0.6666105268494471,0.6117257518550562
Ozone,20,20,1.0,3,5,5,0.3667423900394471,0.4156408316894174,0.05,0.3333333333333333,0.3333333333333333,0.15650929567849967,0.17682403765483365,0.85,0.6,-0.1392500690033995,0.6912537128692536
PokerHand,20,9,0.45,0,1,0,0.0,0.0,1.0,1.0,0.0,0.75,-0.75,1.0,1.0,,0.21666666666666667
RialtoBridgeTimelapse,20,20,1.0,3,5,4,0.46312775411957247,0.19543771534313104,0.05,0.3333333333333333,0.25616346094483644,0.1976575978798923,0.05850586306494415,0.95,1.0,0.7894909597915297,0.657390042728858
SensorStream,20,20,1.0,1,5,0,0.218782793028122,0.0,0.25,1.0,0.0,0.1353515042472695,-0.1353515042472695,1.0,1.0,,0.8491652866889684
