dataset,recommendation_attempted_count,recommendation_completed_count,completion_rate,benchmark_pareto_completed_count,paper_default_total_count,paper_default_completed_count,gd_plus,igd_plus,recommendation_benchmark_dominance_rate,benchmark_pareto_dominated_rate,exact_r2_recommendations,exact_r2_benchmark,r2_gap,recommendation_default_dominance_rate,default_dominated_rate,spearman_accuracy,spearman_runtime
Electricity,20,20,1.0,3,10,3,0.11450879658943247,0.1494570270769226,0.3,0.6666666666666666,0.23977093749572964,0.1975213569775524,0.04224958051817723,0.5,0.3333333333333333,0.5057308001639018,0.7398496240601502
ForestCovertype,20,15,0.75,0,10,0,0.0,0.0,1.0,1.0,0.16044626258229575,0.75,-0.5895537374177042,1.0,1.0,0.7412493166611012,0.7571428571428571
GasSensor,20,20,1.0,5,10,6,0.06641118773358992,0.0,0.35,1.0,0.16774407924971618,0.20190160973386523,-0.034157530484149046,0.85,1.0,0.3036778545008492,0.9157894736842105
NOAAWeather,20,20,1.0,3,10,3,0.5080209435699701,0.0,0.15,1.0,0.0744938267259154,0.13484024693609215,-0.06034642021017675,0.5,1.0,-0.22463908982709985,0.8030075187969924
OutdoorObjects,20,20,1.0,3,10,10,0.3459563332483804,0.1302211322372273,0.05,0.3333333333333333,0.1715833447363383,0.16292453236653287,0.008658812369805424,0.65,1.0,0.5123765328107954,0.7050415840878124
Ozone,20,20,1.0,2,10,10,0.566385090946565,0.07431716878591749,0.1,0.5,0.1638120496499645,0.17380990923028994,-0.009997859580325452,0.7,1.0,-0.17342199390482402,0.7419975493032852
PokerHand,20,15,0.75,0,10,0,0.0,0.0,1.0,1.0,0.04125066278715945,0.75,-0.7087493372128405,1.0,1.0,0.39610696332209533,0.8285714285714284
RialtoBridgeTimelapse,20,20,1.0,3,10,6,0.04135440890189039,0.031250000000000035,0.65,0.6666666666666666,0.1836267631715152,0.3041854887922834,-0.12055872562076822,0.5,0.6666666666666666,0.41128748180172525,0.7468973826427413
SensorStream,20,5,0.25,0,10,0,0.0,0.0,1.0,1.0,0.11945904680116706,0.75,-0.630540953198833,1.0,1.0,-0.6,0.09999999999999999
