dataset,recommendation_attempted_count,recommendation_completed_count,completion_rate,benchmark_pareto_completed_count,paper_default_total_count,paper_default_completed_count,gd_plus,igd_plus,recommendation_benchmark_dominance_rate,benchmark_pareto_dominated_rate,exact_r2_recommendations,exact_r2_benchmark,r2_gap,recommendation_default_dominance_rate,default_dominated_rate,spearman_accuracy,spearman_runtime
Electricity,20,20,1.0,2,1,1,0.026192448915979903,0.0,0.7,1.0,0.0,0.3578506671134537,-0.3578506671134537,1.0,1.0,-0.5202659817144719,0.7897533369571159
ForestCovertype,20,20,1.0,3,1,1,0.2587709882918398,0.35200920460603696,0.0,0.0,0.425480254810106,0.1292990809162186,0.2961811738938874,0.0,0.0,-0.05967860100145693,0.009022556390977442
GasSensor,20,20,1.0,4,1,1,0.27556922091167063,0.5416666666666667,0.3,0.25,0.5,0.1627735311498832,0.3372264688501168,0.55,1.0,,0.8570356075517805
NOAAWeather,20,20,1.0,4,1,1,0.15640004528061233,0.0675455377436858,0.4,0.5,0.1257537863187816,0.10442967587959978,0.02132411043918181,0.5,1.0,,0.8770214986520005
OutdoorObjects,20,20,1.0,2,1,1,0.5169277291669326,0.25000000000000006,0.0,0.0,0.2610647788891847,0.12966231556470686,0.13140246332447786,0.6,1.0,0.17021289926939803,0.9181588952301127
Ozone,20,20,1.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,
PokerHand,20,20,1.0,4,1,1,0.03694731964221219,0.41125082704731,0.9,0.25,0.30714285714285716,0.24085618503052716,0.06628667211233,0.0,0.0,-0.37796447300922725,-0.5714285714285714
RialtoBridgeTimelapse,20,20,1.0,2,1,1,0.22654485184936352,0.5087372383215761,0.0,0.0,0.45407614412561215,0.20129833360582594,0.2527778105197862,0.0,0.0,0.7947194142390261,0.9097744360902256
SensorStream,20,3,0.15,0,1,0,0.0,0.0,1.0,1.0,0.0,0.75,-0.75,1.0,1.0,,-0.5
