dataset,recommendation_attempted_count,recommendation_completed_count,completion_rate,benchmark_pareto_completed_count,paper_default_total_count,paper_default_completed_count,gd_plus,igd_plus,recommendation_benchmark_dominance_rate,benchmark_pareto_dominated_rate,exact_r2_recommendations,exact_r2_benchmark,r2_gap,recommendation_default_dominance_rate,default_dominated_rate,spearman_accuracy,spearman_runtime
Electricity,20,20,1.0,2,1,1,0.09096617209633036,0.125,0.75,0.5,0.13155138776839778,0.15789288378820004,-0.026341496019802263,0.75,1.0,0.7509810880921428,0.7559289460184545
ForestCovertype,20,20,1.0,15,1,1,0.03180277345064302,0.007843137254901962,0.7,0.9333333333333333,0.1575797917297609,0.18639160329680843,-0.02881181156704754,0.1,1.0,0.7689614604136193,0.9473684210526315
GasSensor,20,20,1.0,10,1,1,0.12336292014012742,0.04911738267963027,0.1,0.2,0.15087636666577278,0.1430672342248775,0.007809132440895289,0.15,1.0,0.8775002275078062,0.9355479229700925
NOAAWeather,20,20,1.0,2,1,1,0.1037593748197109,0.2075187496394218,0.0,0.0,0.25,0.1845351232142713,0.06546487678572871,0.25,1.0,0.7108891675368976,0.7108891675368976
OutdoorObjects,20,20,1.0,1,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Ozone,20,20,1.0,1,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
PokerHand,20,20,1.0,24,1,1,0.0016932210261443482,0.004651954131054425,0.8,0.75,0.11034468517442521,0.12174551256805767,-0.011400827393632462,0.1,1.0,0.9639097744360902,0.963520188484745
RialtoBridgeTimelapse,20,20,1.0,21,1,1,0.0033333333333333366,0.0,0.95,1.0,0.17094246316052428,0.18514954379499543,-0.014207080634471153,0.05,1.0,0.987191671196395,0.987191671196395
SensorStream,20,20,1.0,15,1,1,0.031304433623815534,0.021421735966321694,0.7,0.7333333333333333,0.20722007092656763,0.20751139494602752,-0.0002913240194598876,0.15,1.0,0.7889705732211791,0.8085747093060895
