dataset,recommendation_attempted_count,recommendation_completed_count,completion_rate,benchmark_pareto_completed_count,paper_default_total_count,paper_default_completed_count,gd_plus,igd_plus,recommendation_benchmark_dominance_rate,benchmark_pareto_dominated_rate,exact_r2_recommendations,exact_r2_benchmark,r2_gap,recommendation_default_dominance_rate,default_dominated_rate,spearman_accuracy,spearman_runtime
Electricity,20,20,1.0,5,5,5,0.23727543649577845,0.24651777243243117,0.0,0.0,0.28821694334547154,0.1443485374489333,0.14386840589653824,0.65,0.8,0.8956865632037511,0.9690705569569752
ForestCovertype,20,20,1.0,21,5,5,0.011184776483023313,0.033375340280575996,0.6,0.42857142857142855,0.1309696488016385,0.12367070226293736,0.00729894653870114,0.6,1.0,0.987544966195893,0.986085064093287
GasSensor,20,20,1.0,13,5,5,0.1831261612220461,0.17242030205911021,0.05,0.07692307692307693,0.19576519345353682,0.11683116774675814,0.07893402570677868,0.5,0.8,0.9894464325222365,0.979655856912453
NOAAWeather,20,20,1.0,3,5,5,0.06315510024308343,0.0,0.75,1.0,0.09243133688819344,0.14851045400424365,-0.05607911711605021,0.9,1.0,0.29659724343295923,0.4211654245089519
OutdoorObjects,20,20,1.0,4,5,5,0.08474851805381887,0.0,0.3,1.0,0.07688453606806461,0.11340365603414726,-0.03651911996608265,0.3,1.0,0.9463026586692606,0.811576241334171
Ozone,20,20,1.0,3,5,5,0.016666666666666666,0.11111111111111112,0.05,0.6666666666666666,0.16666666666666669,0.1320266478362847,0.03464001883038198,0.95,1.0,0.05484084971070818,
PokerHand,20,20,1.0,17,5,5,0.030206065974863815,0.0,0.75,1.0,0.05488974149004398,0.09905943259227798,-0.044169691102233996,0.5,1.0,0.9707925358368684,0.8932330827067668
RialtoBridgeTimelapse,20,20,1.0,18,5,5,0.0,0.01049412781534208,0.85,0.8333333333333334,0.12521488384745455,0.1580142632204712,-0.03279937937301666,0.25,1.0,0.9966119367799453,0.9386632999531767
SensorStream,20,20,1.0,21,5,5,0.04169087665472432,0.04851963075888278,0.15,0.14285714285714285,0.12970835985894377,0.10997418049576921,0.019734179363174564,0.1,0.2,0.9249393174551037,0.8544566230434583
