dataset,recommendation_attempted_count,recommendation_completed_count,completion_rate,benchmark_pareto_completed_count,paper_default_total_count,paper_default_completed_count,gd_plus,igd_plus,recommendation_benchmark_dominance_rate,benchmark_pareto_dominated_rate,exact_r2_recommendations,exact_r2_benchmark,r2_gap,recommendation_default_dominance_rate,default_dominated_rate,spearman_accuracy,spearman_runtime
Electricity,20,20,1.0,5,7,7,0.19857085373013333,0.1750000000000001,0.0,0.0,0.257872547524575,0.1492552443937757,0.10861730313079931,0.55,1.0,0.7554611324988875,0.9464873289911088
ForestCovertype,20,20,1.0,20,6,6,0.061923186301562495,0.05502114172232162,0.3,0.3,0.17587852082665376,0.15819034942188673,0.017688171404767028,0.1,1.0,0.869720714559177,0.7183152068719215
GasSensor,20,20,1.0,11,6,6,0.16154731415867923,0.14858559729433732,0.0,0.0,0.19382612943336167,0.12449113292873833,0.06933499650462334,0.35,1.0,0.9698385001704236,0.990946731234621
NOAAWeather,20,20,1.0,2,6,6,0.125,0.0,0.0,0.0,0.2206215974583725,0.3426600706268305,-0.122038473168458,0.75,0.3333333333333333,0.7877173445839876,0.7877173445839876
OutdoorObjects,20,20,1.0,3,7,7,0.058552885327610917,0.08333333333333355,0.25,0.6666666666666666,0.12500000000000033,0.10505940085693558,0.019940599143064758,0.95,1.0,0.5741275106958216,0.6920903663201896
Ozone,20,20,1.0,3,7,7,0.0,0.5,0.0,0.0,0.5,0.17651215525875558,0.3234878447412444,0.0,0.0,,
PokerHand,20,20,1.0,24,6,6,0.0,0.0011459555437612345,1.0,0.9166666666666666,0.08301819010604976,0.09778796362017893,-0.01476977351412917,0.15,1.0,0.9552464007616128,0.9559985632818976
RialtoBridgeTimelapse,20,20,1.0,20,7,7,0.016355825880086865,0.02973559649204092,0.6,0.6,0.13040676696563352,0.1477285066441485,-0.01732173967851497,0.3,1.0,0.9766415311988762,0.975070337856753
SensorStream,20,20,1.0,20,6,6,0.03429815755045175,0.0325492784763568,0.55,0.4,0.17508959356847678,0.15164108848404476,0.023448505084432025,0.05,1.0,0.9721200426285111,0.900751879699248
