dataset,recommendation_attempted_count,recommendation_completed_count,completion_rate,benchmark_pareto_completed_count,paper_default_total_count,paper_default_completed_count,gd_plus,igd_plus,recommendation_benchmark_dominance_rate,benchmark_pareto_dominated_rate,exact_r2_recommendations,exact_r2_benchmark,r2_gap,recommendation_default_dominance_rate,default_dominated_rate,spearman_accuracy,spearman_runtime
Electricity,20,20,1.0,4,2,2,0.23405395741820886,0.06236423605101479,0.05,0.25,0.1058550466510303,0.09562417082199809,0.010230875829032204,0.3,0.5,0.8433264625113914,0.987125551679232
ForestCovertype,20,20,1.0,7,2,0,0.14703255641679053,0.175862662850318,0.0,0.0,0.3154629294274579,0.16885681762639898,0.14660611180105892,1.0,1.0,0.8426505562964097,0.9067669172932331
GasSensor,20,20,1.0,14,2,2,0.13098532578600772,0.11572565892121593,0.25,0.35714285714285715,0.22988198102222088,0.1645327163561291,0.06534926466609178,0.05,1.0,0.9155929935246065,0.9363481764304401
NOAAWeather,20,20,1.0,3,2,2,0.0,0.0,1.0,1.0,0.13478864484540748,0.2164131450355305,-0.08162450019012302,0.0,0.0,0.37796447300922725,0.37796447300922725
OutdoorObjects,20,20,1.0,3,2,2,0.0,0.11111111111111154,0.2,0.3333333333333333,0.2196910450670234,0.20937425762450512,0.010316787442518266,0.2,1.0,0.6936879756192961,0.6936879756192961
Ozone,20,20,1.0,2,2,2,0.0,0.5,0.0,0.0,0.5,0.25,0.25,0.0,0.0,,
PokerHand,20,20,1.0,7,2,2,0.07443466971416361,0.007378774111543291,0.4,0.8571428571428571,0.09502374352759323,0.11933783699688938,-0.024314093469296152,0.2,1.0,0.9001793869963011,0.9744360902255638
RialtoBridgeTimelapse,20,20,1.0,14,2,2,0.06463589150551267,0.0021645021645021628,0.7,0.9285714285714286,0.09706119111414575,0.1258928948205717,-0.028831703706425946,0.25,1.0,0.8767773304574786,0.9966119367799453
SensorStream,20,20,1.0,17,2,2,0.05238557619590388,0.04287407828796326,0.1,0.11764705882352941,0.12702223362589216,0.12214826278664327,0.004873970839248884,0.45,1.0,0.9871768400167631,0.9879699248120299
