Status,ACCURACY,RUNTIME,recent_samples_size,batch_size,gamma,alpha,use_mmd2,use_k2s_test
Failed,,,5000,290,5.078,0.0,False,True
Failed,,,1,179,4.771,0.0,False,True
Failed,,,5,101,4.621,0.0,False,True
Failed,,,1,349,4.39,0.0,True,True
Failed,,,5000,177,4.721,0.0,False,True
Failed,,,5000,333,4.863,0.0,False,True
Failed,,,5000,2,4.878,0.0,False,True
Failed,,,1,335,4.685,0.0,False,True
Failed,,,1,147,4.719,0.0,False,True
Failed,,,1,2,4.845,0.0,False,True
Failed,,,5000,72,4.779,0.0,False,True
Failed,,,5000,279,4.485,0.0,False,True
Failed,,,1,341,5.347,0.0,False,True
Failed,,,1,226,4.774,0.0,False,True
Failed,,,4999,109,4.852,0.0,False,True
Failed,,,5000,58,4.852,0.0,False,True
Failed,,,1,346,4.691,0.0,False,True
Failed,,,5000,231,4.761,0.0,False,True
Failed,,,5000,270,4.812,0.0,False,True
Failed,,,1,205,4.814,0.0,False,True
Failed,,,5000,117,4.706,0.0,False,True
Failed,,,1,304,4.965,0.0,False,True
Failed,,,5000,37,4.93,0.0,False,True
Failed,,,5000,57,4.79,0.0,False,True
Failed,,,5000,311,4.561,0.0,False,True
Failed,,,5000,202,4.686,0.0,False,True
Failed,,,4599,150,4.816,0.0,False,True
Failed,,,1,246,4.718,0.0,False,True
Failed,,,3007,172,4.874,0.0,False,True
Failed,,,5000,235,4.868,0.0,False,True
Failed,,,1,78,4.813,0.0,False,True
Failed,,,5000,54,3.907,0.0,False,True
Failed,,,1,48,5.942,0.0,True,True
Failed,,,751,3829,10.0,0.0,True,True
Failed,,,3,116,5.18,0.0,False,True
Failed,,,1,55,4.171,0.0,False,True
Failed,,,1,49,5.86,0.0,False,True
Failed,,,5,101,5.282,0.0,True,True
Failed,,,5000,92,7.203,0.0,True,True
Failed,,,1,160,4.885,0.0,False,True
Failed,,,5000,160,4.768,0.0,False,True
Failed,,,5000,270,4.723,0.0,False,True
Failed,,,2994,297,4.864,0.0,False,True
Failed,,,5000,13,5.465,0.0,False,True
Failed,,,3284,3925,10.0,0.0,True,True
Failed,,,5000,16,4.564,0.0,False,True
Failed,,,2581,713,0.001,0.0,False,True
Failed,,,2999,79,5.393,0.0,True,True
Failed,,,2855,301,4.094,0.0,False,True
Failed,,,3003,63,5.69,0.0,False,True
Failed,,,3054,454,5.629,0.0,False,True
Failed,,,3028,417,5.978,0.0,True,True
Failed,,,3287,529,10.0,0.0,True,True
Failed,,,3286,568,0.001,0.0,False,True
Failed,,,5000,31,5.881,0.0,False,True
Failed,,,1,54,4.626,0.0,True,True
Failed,,,5000,85,4.706,0.0,False,True
Failed,,,139,3689,10.0,0.0,True,True
Failed,,,1,30,4.94,0.0,False,True
Failed,,,5000,36,4.483,0.0,False,True
Failed,,,2891,528,4.479,0.0,True,True
Failed,,,3009,676,2.582,0.0,False,True
Failed,,,2665,900,0.001,0.0,True,True
Failed,,,3137,118,4.601,0.0,False,True
Failed,,,1111,918,3.254,0.0,True,True
Failed,,,3083,495,2.977,0.0,False,True
Failed,,,1894,812,0.001,0.0,True,True
Failed,,,2414,713,10.0,0.0,True,True
Failed,,,3080,647,10.0,0.0,True,True
Failed,,,2994,262,4.864,0.0,True,True
Failed,,,2898,651,0.001,0.0,True,True
Failed,,,2321,540,10.0,0.0,True,True
Failed,,,2281,607,6.463,0.0,False,True
Failed,,,3626,574,6.656,0.0,False,True
Failed,,,2999,60,4.12,0.0,False,True
Failed,,,5000,2,0.001,0.0,False,True
Failed,,,1,2,0.001,0.0,False,True
Failed,,,1,2,10.0,0.009,True,True
Failed,,,5000,2,10.0,0.015,False,True
Failed,,,1,2,10.0,0.02,False,True
Failed,,,2771,912,10.0,0.0,False,True
Failed,,,2941,844,10.0,0.0,True,True
Failed,,,2983,377,3.586,0.0,False,True
Failed,,,2984,158,5.77,0.0,True,True
Failed,,,2824,638,7.432,0.0,True,True
Failed,,,3076,951,0.001,0.0,False,True
Failed,,,2840,2,5.278,0.0,True,True
Failed,,,3005,250,4.098,0.0,False,True
Failed,,,2994,2,4.823,0.0,False,True
Failed,,,3107,2,5.089,0.05,False,True
Failed,,,2996,193,4.147,0.0,False,True
Failed,,,5000,138,10.0,0.0,False,True
Failed,,,1,133,10.0,0.0,True,True
Failed,,,1,115,10.0,0.0,True,True
Failed,,,1,147,10.0,0.0,False,True
Failed,,,1,245,10.0,0.0,False,True
Failed,,,5000,100,9.661,0.0,True,True
Failed,,,1,2,10.0,0.0,False,True
Failed,,,5000,2,0.001,0.003,True,True
Failed,,,5000,2,10.0,0.002,True,True
Failed,,,1,2,0.001,0.0,True,True
Failed,,,1,2,10.0,0.026,False,True
Failed,,,2439,2,0.001,0.028,False,True
Failed,,,795,2,0.001,0.006,True,True
Failed,,,1,2,10.0,0.001,True,True
Failed,,,1,2,0.001,0.01,True,True
Failed,,,1,2,10.0,0.013,False,True
Failed,,,5000,101,9.894,0.0,False,True
Failed,,,1,121,10.0,0.0,True,True
Failed,,,5000,132,9.991,0.0,False,True
Failed,,,5000,122,9.635,0.0,True,True
Failed,,,2213,1740,0.001,0.0,True,True
Failed,,,5000,137,10.0,0.0,True,True
Failed,,,1,170,10.0,0.0,False,True
Failed,,,5000,96,10.0,0.0,False,True
Failed,,,1,127,10.0,0.0,True,True
Failed,,,5000,130,9.549,0.0,True,True
Failed,,,1,102,10.0,0.0,True,True
Failed,,,5000,134,9.111,0.0,False,True
Failed,,,5000,201,9.548,0.0,False,True
Failed,,,5000,110,10.0,0.0,True,True
Failed,,,5000,132,10.0,0.0,False,True
Failed,,,5000,147,9.67,0.0,True,True
Failed,,,5000,210,8.219,0.0,False,True
Failed,,,5000,194,9.98,0.0,True,True
Failed,,,5000,156,10.0,0.0,True,True
Failed,,,2,119,9.744,0.0,True,True
Failed,,,5000,138,10.0,0.0,True,True
Failed,,,5000,136,10.0,0.0,False,True
Failed,,,5000,120,10.0,0.0,False,True
Failed,,,5000,111,10.0,0.0,True,True
Failed,,,5000,80,10.0,0.0,True,True
Failed,,,5000,132,9.607,0.0,True,True
Failed,,,5000,78,10.0,0.0,True,True
Failed,,,5000,144,9.255,0.0,True,True
Failed,,,5000,128,10.0,0.0,False,True
Failed,,,5000,243,10.0,0.0,False,True
Failed,,,5000,2,7.766,0.012,True,True
Failed,,,4737,738,9.097,0.002,False,True
Failed,,,5000,82,10.0,0.0,True,True
Failed,,,5000,130,8.667,0.0,False,True
Failed,,,5000,159,8.267,0.0,False,True
Failed,,,5000,133,9.31,0.0,True,True
Failed,,,855,1721,0.001,0.0,True,True
Failed,,,5000,121,9.291,0.0,False,True
Failed,,,5000,170,10.0,0.0,False,True
Failed,,,5000,155,10.0,0.0,True,True
Failed,,,5000,190,8.523,0.0,True,True
Failed,,,5000,147,10.0,0.0,True,True
Failed,,,5000,165,10.0,0.0,False,True
Failed,,,1,182,8.42,0.0,True,True
Failed,,,5000,123,10.0,0.0,False,True
Failed,,,1,167,10.0,0.0,False,True
Failed,,,5000,124,9.892,0.0,False,True
Failed,,,5000,86,10.0,0.0,True,True
Failed,,,5000,150,9.493,0.0,True,True
Failed,,,5000,153,8.97,0.0,True,True
Failed,,,5000,197,10.0,0.0,True,True
Failed,,,5000,204,7.823,0.0,True,True
Failed,,,5000,150,8.846,0.0,False,True
Failed,,,5000,150,9.198,0.0,True,True
Failed,,,4930,1137,3.632,0.027,True,True
Failed,,,754,2967,6.311,0.011,False,False
Failed,,,152,161,9.461,0.005,False,False
Failed,,,4322,3240,0.598,0.034,True,True
Failed,,,5000,233,8.325,0.0,True,True
Failed,,,5000,208,10.0,0.0,True,True
Failed,,,5000,143,8.9,0.0,False,True
Failed,,,5000,151,9.84,0.0,True,True
Failed,,,5000,198,9.08,0.0,True,True
Failed,,,5000,168,10.0,0.0,True,True
Failed,,,1,201,8.438,0.0,True,True
Failed,,,5000,162,7.369,0.0,True,True
Failed,,,5000,147,7.568,0.0,True,True
Failed,,,5000,145,8.994,0.0,False,True
Failed,,,2984,3665,4.49,0.049,False,False
Failed,,,4541,1880,9.258,0.012,False,False
Failed,,,987,4021,0.644,0.027,True,True
Failed,,,384,1605,2.648,0.033,True,True
Failed,,,3934,4998,7.451,0.005,False,False
Failed,,,3626,711,1.302,0.042,False,False
Failed,,,1942,2690,8.602,0.02,True,True
Failed,,,2338,2478,1.887,0.001,False,True
Failed,,,3385,4125,8.015,0.035,True,False
Failed,,,4327,170,3.233,0.022,True,False
Failed,,,146,3231,6.864,0.038,False,True
Failed,,,749,1147,9.844,0.047,False,True
Failed,,,4935,2956,0.059,0.018,True,False
Failed,,,2743,1503,6.194,0.031,True,False
Failed,,,1691,4398,3.905,0.009,False,True
Failed,,,2747,4408,7.619,0.014,True,True
Failed,,,1687,1492,2.442,0.048,False,False
Failed,,,2606,4635,2.444,0.021,False,True
Failed,,,4798,1071,6.309,0.034,False,True
Failed,,,926,3032,3.595,0.005,True,False
Failed,,,283,95,0.615,0.011,True,False
Failed,,,4151,3306,9.483,0.027,False,True
Failed,,,3209,2241,4.266,0.014,False,True
Failed,,,2476,4362,5.637,0.048,True,False
Failed,,,2079,787,4.852,0.029,False,False
Failed,,,3449,2614,5.051,0.007,True,True
Failed,,,3757,1842,1.202,0.044,True,True
Failed,,,521,4761,8.898,0.016,False,False
Failed,,,1163,2116,6.894,0.025,False,False
Failed,,,4404,3784,3.009,0.04,True,True
Failed,,,2846,514,8.24,0.003,True,True
Failed,,,1471,3590,1.858,0.037,False,False
Failed,,,1295,438,5.607,0.015,True,True
Failed,,,2895,3913,6.605,0.013,False,True
Failed,,,4472,389,2.145,0.026,False,True
Failed,,,1212,3714,7.954,0.01,True,False
Failed,,,610,662,5.943,0.006,True,False
Failed,,,3864,2739,3.96,0.034,False,True
Failed,,,3537,1713,9.792,0.022,False,True
Failed,,,2187,4890,0.307,0.044,True,False
Failed,,,2407,258,9.206,0.037,False,False
Failed,,,3160,3143,0.893,0.002,True,True
Failed,,,4083,2410,5.358,0.04,True,True
Failed,,,235,4193,4.546,0.024,False,False
Failed,,,837,1434,1.559,0.017,False,False
Failed,,,4691,4466,8.539,0.045,True,True
Failed,,,2518,1235,2.712,0.008,True,True
Failed,,,1760,2869,7.191,0.03,False,False
Failed,,,1868,1266,7.655,0.043,True,False
Failed,,,2695,3100,8.962,0.041,False,False
Failed,,,4867,1354,4.79,0.004,False,False
Failed,,,700,4547,5.309,0.032,True,True
Failed,,,58,2329,8.296,0.028,True,True
Failed,,,4220,4274,1.608,0.012,False,False
Failed,,,3297,26,7.143,0.05,False,False
Failed,,,2231,3375,2.957,0.016,True,True
Failed,,,2010,1793,6.556,0.008,False,True
Failed,,,3674,4810,3.542,0.03,True,False
Failed,,,4001,894,7.709,0.018,True,False
Failed,,,433,2507,2.194,0.046,False,True
Failed,,,1075,621,4.204,0.039,False,True
Failed,,,4649,3482,5.895,0.023,True,False
Failed,,,3071,2068,0.356,0.036,True,False
Failed,,,1402,3833,9.548,0.001,False,True
Failed,,,1540,1987,3.299,0.047,True,False
Failed,,,3098,4872,9.93,0.009,True,False
Failed,,,4655,683,3.819,0.046,True,False
Failed,,,1029,2795,6.123,0.018,False,True
Failed,,,421,332,8.087,0.024,False,True
Failed,,,4052,3694,1.973,0.039,True,False
Failed,,,3745,2004,6.78,0.002,True,False
Failed,,,1979,3974,3.163,0.036,False,True
Failed,,,2219,1175,7.365,0.041,True,True
Failed,,,3348,2851,2.577,0.02,False,False
Failed,,,4291,1454,8.673,0.031,False,False
Failed,,,27,4524,1.387,0.004,True,True
Failed,,,635,2353,4.406,0.013,True,True
Failed,,,4893,4172,5.537,0.028,False,False
Failed,,,2701,277,0.716,0.016,False,False
Failed,,,1578,3202,9.344,0.049,True,True
Failed,,,1623,1003,0.941,0.019,True,True
Failed,,,2565,3429,6.965,0.036,True,True
Failed,,,4757,2268,1.788,0.024,True,True
Failed,,,810,4258,8.156,0.039,False,False
Failed,,,163,1369,5.136,0.045,False,False
Failed,,,4115,4609,4.923,0.017,True,True
Failed,,,3173,948,8.826,0.029,True,True
Failed,,,2355,3078,1.116,0.008,False,False
Failed,,,2115,2090,9.413,0.013,True,False
Failed,,,3570,3888,0.531,0.047,False,True
Failed,,,3877,558,5.723,0.01,False,True
Failed,,,557,3468,4.338,0.025,True,False
Failed,,,1205,910,2.373,0.034,True,False
Failed,,,4519,2568,7.569,0.006,False,True
Failed,,,2962,1739,3.68,0.043,False,True
Failed,,,1512,4786,6.379,0.022,True,False
Failed,,,1337,1654,0.13,0.03,False,True
Failed,,,2854,2707,1.479,0.029,True,True
Failed,,,4431,1586,7.272,0.017,True,True
Failed,,,1097,4940,2.788,0.044,False,False
Failed,,,489,1936,0.816,0.04,False,False
Failed,,,3828,4042,9.125,0.025,True,True
Failed,,,3501,419,4.626,0.037,True,True
Failed,,,2066,3607,5.433,0.003,False,False
Failed,,,2444,1561,4.041,0.021,True,False
Failed,,,3280,4417,6.019,0.042,False,True
Failed,,,4203,1126,0.231,0.006,False,True
Failed,,,271,2900,9.712,0.033,True,False
Failed,,,879,228,6.685,0.026,True,False
Failed,,,4806,3251,3.374,0.011,False,True
Failed,,,2633,2461,7.878,0.048,False,True
Failed,,,1801,4065,2.064,0.014,True,False
Failed,,,1752,50,3.095,0.003,False,False
Failed,,,2808,4307,4.128,0.001,True,False
Failed,,,4981,157,9.623,0.038,True,False
Failed,,,742,3321,0.436,0.023,False,True
Failed,,,95,1055,3.462,0.019,False,True
Failed,,,4339,2971,6.481,0.046,True,False
Failed,,,3416,1320,2.27,0.01,True,False
Failed,,,2268,4658,7.79,0.031,False,True
Failed,,,1891,490,1.683,0.049,True,True
Failed,,,3637,3536,8.375,0.015,False,False
Failed,,,3965,2178,2.876,0.027,False,False
Failed,,,314,3800,7.066,0.012,True,True
Failed,,,961,1827,9.038,0.005,True,True
Failed,,,4607,4698,1.022,0.032,False,False
Failed,,,3030,842,5.228,0.02,False,False
Failed,,,1288,2637,4.714,0.042,True,True
Failed,,,1424,771,8.464,0.007,False,False
Failed,,,3012,4215,1.134,0.038,True,True
Failed,,,4589,242,5.116,0.001,True,True
Failed,,,939,3159,4.983,0.035,False,False
Failed,,,336,1217,1.727,0.031,False,False
Failed,,,3981,2886,8.176,0.009,True,True
Failed,,,3653,1412,3.076,0.047,True,True
Failed,,,1914,4489,7.022,0.019,False,False
Failed,,,2289,367,3.74,0.011,True,False
Failed,,,3435,3737,6.359,0.027,False,True
Failed,,,4358,1969,2.392,0.015,False,True
Failed,,,116,3931,7.512,0.049,True,False
Failed,,,719,1696,5.78,0.042,True,False
Failed,,,4966,4907,4.318,0.02,False,True
Failed,,,2793,641,9.433,0.033,False,True
Failed,,,1642,2760,0.47,0.005,True,False
Failed,,,1665,2219,5.813,0.035,False,True
Failed,,,2656,2523,3.183,0.016,True,False
Failed,,,4829,1772,8.068,0.029,True,False
Failed,,,895,4831,2.03,0.007,False,True
Failed,,,253,2045,3.762,0.003,False,True
Failed,,,4181,3856,6.141,0.037,True,False
Failed,,,3259,603,0.109,0.025,True,False
Failed,,,2426,3500,9.99,0.041,False,True
Failed,,,2051,1336,0.773,0.033,True,True
Failed,,,3477,4565,9.325,0.005,False,False
Failed,,,3805,980,4.426,0.043,False,False
Failed,,,474,3123,5.477,0.021,True,True
Failed,,,1116,5,8.733,0.014,True,True
Failed,,,4452,3396,1.366,0.048,False,False
Failed,,,2875,2313,7.384,0.011,False,False
Failed,,,1443,4290,2.52,0.027,True,True
Failed,,,1266,2388,8.769,0.022,False,False
Failed,,,2942,3208,7.769,0.024,True,False
Failed,,,4500,2496,3.48,0.037,True,False
Failed,,,1184,4107,6.423,0.002,False,True
Failed,,,581,1519,9.681,0.008,False,True
Failed,,,3892,4382,0.418,0.03,True,False
Failed,,,3585,1168,5.835,0.017,True,False
Failed,,,2139,2935,4.069,0.045,False,True
Failed,,,2377,1901,5.171,0.026,True,True
Failed,,,3191,4000,4.732,0.01,False,False
Failed,,,4133,454,9.017,0.047,False,False
Failed,,,185,3649,1.082,0.013,True,True
Failed,,,788,729,2.817,0.022,True,True
Failed,,,4741,2672,7.088,0.043,False,False
Failed,,,2548,1628,1.666,0.006,False,False
Failed,,,1730,4975,8.434,0.034,True,True
Failed,,,1818,878,6.719,0.044,False,True
Failed,,,2725,4743,5.415,0.046,True,True
Failed,,,4917,809,0.838,0.009,True,True
Failed,,,650,2592,9.066,0.031,False,False
Failed,,,8,535,7.331,0.036,False,False
Failed,,,4270,3568,2.767,0.002,True,True
Failed,,,3328,2133,8.482,0.039,True,True
Failed,,,2200,3768,1.421,0.023,False,False
Failed,,,1963,1088,7.819,0.004,True,False
Failed,,,3722,3016,2.086,0.032,False,True
Failed,,,4030,1287,6.668,0.019,False,True
Failed,,,405,4614,3.432,0.041,True,False
Failed,,,1047,2264,0.174,0.05,True,False
Failed,,,4677,4339,9.729,0.015,False,True
Failed,,,3119,112,4.02,0.028,False,True
Failed,,,1355,3289,6.079,0.012,True,False
Failed,,,1492,193,2.329,0.04,False,True
Failed,,,3048,2912,5.695,0.004,False,True
Failed,,,4625,1535,0.556,0.041,False,True
Failed,,,1060,4443,9.504,0.02,True,False
Failed,,,452,2433,6.287,0.016,True,False
Failed,,,4022,4092,3.655,0.05,False,True
Failed,,,3695,215,7.597,0.013,False,True
Failed,,,2029,3263,2.462,0.028,True,False
Failed,,,2247,1573,8.262,0.045,False,False
Failed,,,3320,4953,1.799,0.018,True,True
Failed,,,4242,744,6.952,0.03,True,True
Failed,,,75,2735,2.991,0.009,False,False
Failed,,,682,393,1.22,0.002,False,False
Failed,,,4846,3633,8.84,0.035,True,True
Failed,,,2673,1924,4.912,0.023,True,True
Failed,,,1605,4054,5.03,0.038,False,False
Failed,,,1592,1860,4.684,0.018,False,False
Failed,,,2537,3827,8.662,0.025,False,False
Failed,,,4710,479,2.59,0.014,False,False
Failed,,,858,3547,7.469,0.047,True,True
Failed,,,211,829,9.241,0.043,True,True
Failed,,,4068,2649,0.703,0.022,False,False
Failed,,,3145,1800,5.549,0.034,False,False
Failed,,,2384,4726,4.512,0.007,True,True
Failed,,,2165,130,6.212,0.024,False,True
Failed,,,3519,3349,3.847,0.039,True,False
Failed,,,3846,2206,9.904,0.002,True,False
Failed,,,588,4319,0.038,0.036,False,True
Failed,,,1235,1308,3.255,0.029,False,True
Failed,,,4489,4670,6.806,0.008,True,False
Failed,,,2912,1029,1.945,0.045,True,False
Failed,,,1562,2997,7.998,0.017,False,True
Failed,,,1387,1115,4.249,0.032,True,False
Failed,,,2824,4511,2.896,0.033,False,False
Failed,,,4381,1202,8.352,0.021,False,False
Failed,,,1147,2824,1.589,0.043,True,True
Failed,,,539,303,4.809,0.048,True,True
Failed,,,3779,3175,5.251,0.014,False,False
Failed,,,3471,2365,1.002,0.026,False,False
Failed,,,2097,4161,8.941,0.011,True,True
Failed,,,2491,695,0.337,0.016,False,True
Failed,,,3233,2784,9.605,0.044,True,False
Failed,,,4175,1680,4.144,0.007,True,False
Failed,,,298,4845,5.915,0.029,False,True
Failed,,,906,2032,7.689,0.037,False,True
Failed,,,4778,3946,2.254,0.003,True,False
Failed,,,2585,344,6.499,0.04,True,False
Failed,,,1849,3682,3.561,0.025,False,True
Failed,,,1781,2152,1.281,0.011,True,True
Failed,,,2761,3440,0.249,0.012,False,True
Failed,,,4953,2103,6.003,0.049,False,True
Failed,,,771,3875,3.939,0.015,True,False
Failed,,,124,1751,2.165,0.02,True,False
Failed,,,4311,4775,7.893,0.042,False,True
Failed,,,3369,937,3.355,0.005,False,True
Failed,,,2316,2542,6.586,0.032,True,False
Failed,,,1921,2294,2.692,0.038,False,False
Failed,,,3607,4232,7.251,0.023,True,True
Failed,,,3914,61,1.502,0.035,True,True
Failed,,,364,3417,8.558,0.001,False,False
Failed,,,1011,961,5.339,0.009,False,False
Failed,,,4556,3065,4.603,0.031,True,True
Failed,,,2999,1396,9.146,0.019,True,True
Failed,,,1318,4582,0.913,0.046,False,False
Failed,,,1455,1467,7.162,0.006,True,True
Failed,,,3008,3050,0.575,0.024,True,True
Failed,,,4556,1401,5.675,0.036,True,True
Failed,,,1012,4577,4.228,0.002,False,False
Failed,,,370,2298,2.482,0.009,False,False
Failed,,,3909,4226,7.617,0.03,True,True
Failed,,,3611,76,3.636,0.018,True,True
Failed,,,1918,3403,6.269,0.046,False,False
Failed,,,2324,1746,2.971,0.028,True,False
Failed,,,3361,4779,6.932,0.013,False,True
Failed,,,4313,922,1.818,0.049,False,True
Failed,,,122,2557,8.281,0.016,True,False
Failed,,,764,571,5.011,0.019,True,False
Failed,,,4960,3454,4.893,0.041,False,True
Failed,,,2758,2098,8.86,0.004,False,True
Failed,,,1716,3881,1.24,0.032,True,False
Failed,,,1713,586,9.81,0.027,True,False
Failed,,,2582,3961,2.611,0.045,True,False
Failed,,,4784,339,8.642,0.008,True,False
Failed,,,901,3686,1.262,0.029,False,True
Failed,,,298,690,4.531,0.036,False,True
Failed,,,4176,2789,5.567,0.003,True,False
Failed,,,3223,1665,0.683,0.04,True,False
Failed,,,2500,4860,9.22,0.024,False,True
Failed,,,2094,308,0.019,0.006,True,True
Failed,,,3473,3171,9.885,0.034,False,False
Failed,,,3771,2379,3.868,0.022,False,False
Failed,,,546,4146,6.232,0.043,True,True
Failed,,,1149,1482,7.978,0.047,True,True
Failed,,,4379,4497,1.925,0.013,False,False
Failed,,,2832,1207,6.825,0.025,False,False
Failed,,,1447,2819,3.274,0.01,True,True
Failed,,,1310,975,9.523,0.039,False,False
Failed,,,2920,4685,8.334,0.04,True,False
Failed,,,4487,1024,2.916,0.003,True,False
Failed,,,1237,3002,7.183,0.037,False,True
Failed,,,595,125,8.921,0.029,False,True
Failed,,,3840,3354,0.981,0.007,True,False
Failed,,,3523,2191,5.27,0.044,True,False
Failed,,,2162,4334,4.827,0.017,False,True
Failed,,,2393,834,5.935,0.011,True,True
Failed,,,3136,2645,4.164,0.026,False,False
Failed,,,4068,1814,9.586,0.014,False,False
Failed,,,210,4711,0.318,0.048,True,True
Failed,,,852,2167,3.58,0.042,True,True
Failed,,,4715,3812,6.518,0.021,False,False
Failed,,,2532,483,2.234,0.033,False,False
Failed,,,1785,3542,7.669,0.006,True,True
Failed,,,1853,2018,7.489,0.018,False,True
Failed,,,2670,3618,5.983,0.019,True,True
Failed,,,4853,1930,0.269,0.031,True,True
Failed,,,676,4049,9.829,0.01,False,False
Failed,,,73,1577,6.567,0.001,False,False
Failed,,,4245,4948,3.337,0.035,True,True
Failed,,,3312,759,7.913,0.023,True,True
Failed,,,2256,2720,2.186,0.038,False,False
Failed,,,2025,2428,8.577,0.032,True,False
Failed,,,3699,4097,1.521,0.005,False,True
Failed,,,4016,201,7.231,0.042,False,True
Failed,,,457,3278,2.672,0.02,True,False
Failed,,,1060,1100,0.933,0.015,True,False
Failed,,,4624,2926,9.166,0.049,False,True
Failed,,,3057,1531,4.584,0.012,False,True
Failed,,,1378,4448,5.32,0.027,True,False
Failed,,,1554,1294,1.57,0.025,False,True
Failed,,,3122,4354,5.096,0.033,False,True
Failed,,,4670,107,1.153,0.02,False,True
Failed,,,1053,3293,8.788,0.042,True,False
Failed,,,407,1083,7.003,0.049,True,False
Failed,,,4028,3021,3.057,0.015,False,True
Failed,,,3730,1272,8.195,0.027,False,True
Failed,,,1954,4628,1.747,0.012,True,False
Failed,,,2205,540,7.531,0.018,False,False
Failed,,,3324,3564,2.411,0.047,True,True
Failed,,,4276,2147,6.338,0.009,True,True
Failed,,,3,3753,3.72,0.031,False,False
Failed,,,650,1875,0.49,0.035,False,False
Failed,,,4918,4729,9.453,0.001,True,True
Failed,,,2716,814,4.299,0.038,True,True
Failed,,,1602,2587,5.76,0.022,False,False
Failed,,,1609,407,3.919,0.046,False,False
Failed,,,2540,2657,8.049,0.011,False,False
Failed,,,4743,1633,3.203,0.048,False,False
Failed,,,786,4970,6.739,0.014,True,True
Failed,,,178,1905,9.97,0.021,True,True
Failed,,,4139,3994,0.089,0.043,False,False
Failed,,,3187,469,6.16,0.005,False,False
Failed,,,2380,3635,3.781,0.034,True,True
Failed,,,2130,1514,5.497,0.04,False,True
Failed,,,3594,4386,4.446,0.025,True,False
Failed,,,3892,1154,9.306,0.037,True,False
Failed,,,582,2950,0.754,0.003,False,True
Failed,,,1190,178,2.539,0.007,False,True
Failed,,,4495,3222,7.403,0.029,True,False
Failed,,,2947,2491,1.346,0.016,True,False
Failed,,,1488,4113,8.713,0.044,False,True
Failed,,,1351,2250,4.963,0.005,True,False
Failed,,,2878,3381,3.5,0.006,False,False
Failed,,,4446,2318,7.75,0.044,False,False
Failed,,,1121,4286,2.31,0.022,True,True
Failed,,,474,1341,4.088,0.013,True,True
Failed,,,3804,4559,5.854,0.048,False,False
Failed,,,3487,995,0.398,0.01,False,False
Failed,,,2042,3108,9.661,0.026,True,True
Failed,,,2429,2040,1.063,0.045,False,True
Failed,,,3256,3860,8.998,0.017,True,False
Failed,,,4189,589,4.753,0.03,True,False
Failed,,,246,3515,5.191,0.008,False,True
Failed,,,893,863,8.414,0.002,False,True
Failed,,,4831,2538,1.646,0.037,True,False
Failed,,,2648,1767,7.106,0.024,True,False
Failed,,,1826,4836,2.836,0.04,False,True
Failed,,,1738,743,2.011,0.027,True,True
Failed,,,2784,4922,0.857,0.028,False,True
Failed,,,4966,636,5.395,0.016,False,True
Failed,,,718,2765,4.664,0.05,True,False
Failed,,,110,362,1.441,0.041,True,False
Failed,,,4364,3742,8.502,0.019,False,True
Failed,,,3431,1954,2.748,0.032,False,True
Failed,,,2292,3945,7.312,0.004,True,False
Failed,,,1906,1222,3.412,0.023,False,False
Failed,,,3662,2882,6.648,0.039,True,True
Failed,,,3979,1426,2.104,0.001,True,True
Failed,,,338,4474,7.838,0.036,False,False
Failed,,,946,2403,6.06,0.03,False,False
Failed,,,4582,4200,4.001,0.008,True,True
Failed,,,3015,246,9.75,0.046,True,True
Failed,,,1264,3154,0.194,0.018,False,False
Failed,,,1439,19,6.443,0.034,True,True
Failed,,,3036,4693,3.801,0.016,False,False
Failed,,,4603,857,9.95,0.028,False,False
Failed,,,964,2622,0.15,0.013,True,True
Failed,,,322,505,3.143,0.004,True,True
Failed,,,3956,3521,6.76,0.032,False,False
Failed,,,3639,2183,1.992,0.02,False,False
Failed,,,1889,3796,8.106,0.041,True,True
Failed,,,2274,1040,1.407,0.035,False,True
Failed,,,3411,2985,8.693,0.002,True,False
Failed,,,4344,1315,2.558,0.038,True,False
Failed,,,91,4664,7.346,0.024,False,True
Failed,,,733,2214,9.363,0.018,False,True
Failed,,,4991,4311,0.735,0.046,True,False
Failed,,,2808,143,5.517,0.009,True,False
Failed,,,1666,3336,4.386,0.03,False,True
Failed,,,1650,1682,9.085,0.012,True,False
Failed,,,2631,3256,1.768,0.043,False,True
Failed,,,4814,2446,6.984,0.007,False,True
Failed,,,871,4079,3.114,0.034,True,False
Failed,,,267,1547,1.097,0.026,True,False
Failed,,,4206,4432,8.807,0.011,False,True
Failed,,,3273,1121,4.943,0.047,False,True
Failed,,,2450,2904,5.157,0.013,True,False
Failed,,,2066,1951,4.356,0.008,False,False
Failed,,,3502,4028,5.742,0.029,True,True
Failed,,,3819,424,0.51,0.017,True,True
Failed,,,498,3601,9.393,0.045,False,False
Failed,,,1102,776,6.399,0.039,False,False
Failed,,,4427,2703,3.7,0.024,True,True
Failed,,,2860,1600,7.55,0.036,True,True
Failed,,,1419,4925,2.354,0.002,False,False
Failed,,,1281,1832,6.104,0.05,True,True
Failed,,,2967,2573,7.29,0.048,False,True
Failed,,,4515,1724,1.459,0.011,False,True
Failed,,,1208,4800,8.444,0.026,True,False
Failed,,,567,2075,5.453,0.033,True,False
Failed,,,3868,3903,4.646,0.006,False,True
