Status,ACCURACY,RUNTIME,recent_samples_size,batch_size,gamma,alpha,use_mmd2,use_k2s_test
Completed,0.91,1,1,670,0.001,0.05,True,False
Completed,0.91,1,5000,4404,0.001,0.05,True,False
Completed,0.91,0,5000,4234,0.001,0.0,True,False
Completed,0.91,121,5000,1049,10.0,0.05,False,True
Completed,0.91,115,1,1183,0.001,0.05,False,True
Completed,0.91,101,5000,4806,10.0,0.0,False,True
Completed,0.91,101,1,4438,10.0,0.05,False,True
Completed,0.91,91,5000,3461,0.001,0.05,False,True
Completed,0.91,99,5000,659,10.0,0.0,True,True
Completed,0.91,98,1,1166,0.001,0.0,False,True
Completed,0.91,99,5000,1504,0.001,0.0,True,True
Completed,0.91,99,2719,881,10.0,0.05,False,True
Completed,0.91,107,5000,1565,0.001,0.05,True,True
Completed,0.91,97,1,4282,10.0,0.05,True,True
Completed,0.91,97,1,1141,10.0,0.05,False,True
Completed,0.91,97,1,3647,10.0,0.05,True,True
Completed,0.91,96,5000,5000,10.0,0.0,True,True
Completed,0.91,96,5000,3163,10.0,0.05,False,True
Completed,0.91,96,4699,3039,10.0,0.0,False,True
Completed,0.91,102,5000,1386,0.001,0.05,True,True
Completed,0.91,96,1227,776,10.0,0.05,False,True
Completed,0.91,96,1,4620,10.0,0.05,False,True
Completed,0.91,96,1,988,10.0,0.05,False,True
Completed,0.91,96,1,2496,0.001,0.0,True,True
Completed,0.91,94,1,2746,10.0,0.0,False,True
Completed,0.91,94,5000,3397,0.001,0.0,False,True
Completed,0.91,118,1,1047,0.001,0.05,False,True
Completed,0.91,100,5000,1165,10.0,0.0,False,True
Completed,0.91,102,1,3103,10.0,0.05,True,True
Completed,0.91,93,1,4354,10.0,0.0,True,True
Completed,0.91,92,5000,1594,10.0,0.05,True,True
Completed,0.91,120,5000,4834,10.0,0.05,False,True
Completed,0.91,109,1,1247,0.001,0.0,False,True
Completed,0.91,0,3293,229,10.0,0.0,False,False
Completed,0.91,0,1,1305,5.926,0.05,False,False
Completed,0.91,1,2540,382,8.524,0.0,True,False
Completed,0.91,2,2342,2,10.0,0.0,False,False
Completed,0.91,0,2686,2344,10.0,0.05,False,False
Completed,0.91,0,2693,1788,10.0,0.05,True,False
Completed,0.91,0,2328,2490,10.0,0.0,False,False
Completed,0.91,0,1985,2215,7.455,0.043,False,False
Completed,0.91,1,1,2061,3.712,0.0,True,False
Completed,0.91,1,2503,3243,0.001,0.0,True,False
Completed,0.91,1,5000,3251,7.104,0.05,True,False
Completed,0.91,1,2120,4347,10.0,0.0,True,False
Completed,0.91,0,1,1999,10.0,0.0,False,False
Completed,0.91,1,1686,1926,3.006,0.05,True,False
Completed,0.91,1,3155,1179,5.368,0.05,True,False
Completed,0.91,1,1,3869,10.0,0.05,True,False
Completed,0.91,1,2303,4781,0.001,0.05,True,False
Completed,0.91,1,5000,2572,10.0,0.0,True,False
Completed,0.91,0,1,2158,6.682,0.0,False,False
Completed,0.91,0,5000,1064,5.508,0.05,False,False
Completed,0.91,0,1,1621,3.167,0.05,False,False
Completed,0.91,1,5000,2205,3.318,0.05,True,False
Completed,0.91,1,2119,1453,0.001,0.0,True,False
Completed,0.91,1,2490,436,9.884,0.0,True,False
Completed,0.91,1,1,421,10.0,0.05,True,False
Completed,0.91,0,2021,1429,0.001,0.0,False,False
Completed,0.91,0,2103,493,7.223,0.0,False,False
Completed,0.91,0,5000,2529,6.661,0.05,False,False
Completed,0.91,0,1953,4478,6.593,0.0,False,False
Completed,0.91,0,2489,418,10.0,0.0,False,False
Completed,0.91,0,1,3861,0.001,0.024,False,False
Completed,0.91,0,1,3070,0.001,0.01,False,False
Completed,0.91,0,5000,4336,5.14,0.05,False,False
Completed,0.91,1,1,1218,6.494,0.0,True,False
Completed,0.91,1,1,4225,3.274,0.0,True,False
Completed,0.91,0,1,4738,4.194,0.014,True,False
Completed,0.91,0,1,2170,0.001,0.05,True,False
Completed,0.91,0,5000,3121,3.598,0.05,False,False
Completed,0.91,0,1,3173,6.28,0.05,False,False
Completed,0.91,0,2787,4018,10.0,0.0,True,False
Completed,0.91,0,5000,1904,10.0,0.0,True,False
Completed,0.91,0,2310,1096,8.421,0.0,False,False
Completed,0.91,0,5000,3684,0.001,0.05,True,False
Completed,0.91,0,2603,1650,10.0,0.0,False,False
Completed,0.91,1,5000,2887,5.433,0.05,True,False
Completed,0.91,0,5000,877,10.0,0.0,True,False
Completed,0.91,0,5000,4273,10.0,0.032,False,False
Completed,0.91,0,2297,4121,0.001,0.034,False,False
Completed,0.91,0,1,541,10.0,0.0,False,False
Completed,0.91,0,5000,4355,7.693,0.05,False,False
Completed,0.91,0,5000,212,10.0,0.05,False,False
Completed,0.91,0,1,3344,5.175,0.05,False,False
Completed,0.91,0,1,3784,0.001,0.05,True,False
Completed,0.91,0,1,1088,9.477,0.0,True,False
Completed,0.91,0,1,2444,2.639,0.05,False,False
Completed,0.91,1,1,740,10.0,0.05,True,False
Completed,0.91,0,1,4632,5.333,0.05,False,False
Completed,0.91,0,1,4627,4.099,0.0,True,False
Completed,0.91,0,5000,1728,10.0,0.0,True,False
Completed,0.91,0,5000,4401,2.783,0.0,False,False
Completed,0.91,0,1,3716,0.001,0.024,True,False
Completed,0.91,1,1,2823,0.001,0.023,True,False
Completed,0.91,1,5000,3691,10.0,0.026,True,False
Completed,0.91,0,1,651,0.001,0.025,False,False
Completed,0.91,0,1,4522,0.001,0.026,False,False
Completed,0.91,0,1,3066,0.001,0.05,True,False
Completed,0.91,1,1,954,10.0,0.024,True,False
Completed,0.91,1,5000,3651,0.001,0.027,True,False
Completed,0.91,0,1,1484,10.0,0.0,False,False
Completed,0.91,1,5000,1641,10.0,0.025,True,False
Completed,0.91,1,1,3912,10.0,0.025,True,False
Completed,0.91,0,5000,2031,0.001,0.028,False,False
Completed,0.91,1,1,729,4.903,0.024,True,False
Completed,0.91,0,5000,4833,10.0,0.0,False,False
Completed,0.91,0,5000,1978,10.0,0.0,False,False
Completed,0.91,0,5000,2983,10.0,0.05,False,False
Completed,0.91,0,5000,878,10.0,0.05,False,False
Completed,0.91,0,5000,928,10.0,0.024,True,False
Completed,0.91,0,5000,1760,0.001,0.03,False,False
Completed,0.91,0,2739,3652,0.001,0.026,True,False
Completed,0.91,78,1,1579,10.0,0.05,False,True
Completed,0.91,0,1,3861,0.001,0.024,True,False
Completed,0.91,0,5000,888,10.0,0.025,False,False
Completed,0.91,0,1,4199,10.0,0.0,False,False
Completed,0.91,0,5000,3484,0.001,0.023,True,False
Completed,0.91,0,5000,1921,0.001,0.0,True,False
Completed,0.91,0,1,1119,10.0,0.026,True,False
Completed,0.91,0,2827,1360,10.0,0.05,False,False
Completed,0.91,0,2754,2943,0.001,0.031,True,False
Completed,0.91,0,2508,1963,10.0,0.03,True,False
Completed,0.91,1,5000,4615,10.0,0.0,True,False
Completed,0.91,0,5000,2034,6.379,0.05,False,False
Completed,0.91,0,5000,3507,3.634,0.0,False,False
Completed,0.91,0,1,1918,0.001,0.0,False,False
Completed,0.91,0,1,2690,4.823,0.0,False,False
Completed,0.91,0,1,1679,3.447,0.0,False,False
Completed,0.91,1,5000,339,0.001,0.0,True,False
Completed,0.91,0,1,3930,6.345,0.0,False,False
Completed,0.91,0,2124,1383,1.314,0.05,False,False
Completed,0.91,0,1,4150,2.9,0.0,False,False
Completed,0.91,0,1,2859,4.959,0.0,False,False
Completed,0.91,0,1,4120,5.5,0.05,False,False
Completed,0.91,0,1,579,3.594,0.0,False,False
Completed,0.91,0,1,3702,5.838,0.0,False,False
Completed,0.91,0,2601,1122,0.001,0.05,True,False
Completed,0.91,0,1,4821,0.001,0.0,False,False
Completed,0.91,1,5000,4038,7.593,0.0,True,False
Completed,0.91,0,1,2098,0.001,0.05,False,False
Completed,0.91,0,3608,641,1.737,0.05,False,False
Completed,0.91,0,2457,165,10.0,0.05,False,False
Completed,0.91,0,2124,1394,0.978,0.05,True,False
Completed,0.91,0,2451,3489,0.001,0.0,True,False
Completed,0.91,0,5000,2835,0.001,0.0,False,False
Completed,0.91,0,2609,988,0.001,0.0,False,False
Completed,0.91,0,1,2584,6.344,0.0,False,False
Completed,0.91,0,1,1391,4.619,0.05,True,False
Completed,0.91,1,1,1826,10.0,0.038,True,False
Completed,0.91,1,3070,3331,10.0,0.05,True,False
Completed,0.9,1,5000,229,0.001,0.05,True,False
Completed,0.91,0,5000,1079,0.001,0.0,False,False
Completed,0.91,0,1,1039,3.954,0.0,False,False
Completed,0.91,1,1,4635,6.926,0.05,True,False
Completed,0.91,0,5000,3540,7.487,0.05,False,False
Completed,0.91,0,1,4858,10.0,0.0,False,False
Completed,0.91,0,5000,2524,0.001,0.05,False,False
Completed,0.91,0,2277,2600,0.001,0.001,False,False
Completed,0.91,0,5000,2006,8.55,0.05,True,False
Completed,0.91,0,5000,4438,3.281,0.05,True,False
Completed,0.91,1,5000,4858,0.001,0.05,True,False
Completed,0.91,1,1,4867,10.0,0.0,True,False
Completed,0.91,0,5000,4695,4.714,0.0,False,False
Completed,0.91,0,5000,1371,6.405,0.05,False,False
Completed,0.91,0,5000,4033,10.0,0.0,False,False
Completed,0.91,0,2601,1122,0.001,0.035,False,False
Completed,0.91,0,1,1707,0.001,0.0,True,False
Completed,0.91,0,1,3940,10.0,0.05,False,False
Completed,0.91,0,5000,4037,4.092,0.05,False,False
Completed,0.91,1,1,2862,6.173,0.0,True,False
Completed,0.91,0,5000,2675,2.951,0.003,False,False
Completed,0.91,1,5000,1684,0.001,0.0,True,False
Completed,0.91,0,5000,3948,7.376,0.05,False,False
Completed,0.91,0,1,4616,3.128,0.0,False,False
Completed,0.91,0,5000,1369,2.732,0.05,False,False
Completed,0.91,0,2932,4628,1.323,0.05,False,False
Completed,0.91,0,5000,1414,7.366,0.05,True,False
Completed,0.91,0,1,3951,2.768,0.05,True,False
Completed,0.91,0,5000,3193,10.0,0.0,False,False
Completed,0.91,0,5000,634,0.001,0.0,True,False
Completed,0.91,0,1,4892,10.0,0.032,False,False
Completed,0.91,0,5000,4032,0.001,0.05,True,False
Completed,0.91,0,2295,3499,0.001,0.0,False,False
Completed,0.91,0,5000,3251,7.182,0.05,False,False
Completed,0.91,1,1,3734,3.391,0.0,True,False
Completed,0.91,1,1,4630,0.001,0.0,True,False
Completed,0.91,1,2627,2956,10.0,0.05,True,False
Completed,0.91,0,2754,2943,1.921,0.026,False,False
Completed,0.91,0,5000,3116,2.942,0.0,False,False
Completed,0.91,0,2462,682,8.512,0.024,False,False
Completed,0.91,0,1,3080,0.001,0.05,False,False
Completed,0.91,0,2621,4647,10.0,0.05,False,False
Completed,0.91,1,41,390,7.603,0.049,True,False
Completed,0.91,0,41,390,6.931,0.0,False,False
Completed,0.91,1,2628,2461,10.0,0.0,True,False
Completed,0.91,1,2622,4580,10.0,0.05,True,False
Completed,0.91,1,1,1893,0.001,0.0,True,False
Completed,0.91,0,2148,2227,0.001,0.014,False,False
Completed,0.91,1,5000,3363,2.512,0.0,True,False
Completed,0.91,1,41,390,6.678,0.01,True,False
Completed,0.91,0,2268,2895,10.0,0.0,False,False
Completed,0.91,0,2622,2892,0.001,0.05,False,False
Completed,0.91,0,5000,2474,10.0,0.039,False,False
Completed,0.91,0,5000,381,10.0,0.0,False,False
Completed,0.91,0,5000,1209,10.0,0.0,False,False
Completed,0.91,1,5000,2264,0.001,0.0,True,False
Completed,0.91,0,5000,3233,10.0,0.05,False,False
Completed,0.91,1,5000,1831,6.592,0.05,True,False
Completed,0.91,1,1743,1018,0.001,0.0,True,False
Completed,0.91,0,1,417,10.0,0.0,False,False
Completed,0.91,0,1,2948,2.769,0.05,False,False
Completed,0.91,1,5000,3576,3.271,0.05,True,False
Completed,0.91,1,1,2360,4.374,0.039,True,False
Completed,0.91,0,1,4635,8.281,0.005,False,False
Completed,0.91,0,1,3958,2.657,0.05,False,False
Completed,0.91,0,1,3556,2.327,0.05,False,False
Completed,0.91,1,1,2584,6.33,0.05,True,False
Completed,0.91,0,5000,4571,7.514,0.05,False,False
Completed,0.91,0,1,1117,10.0,0.0,False,False
Completed,0.91,0,5000,2396,7.322,0.0,False,False
Completed,0.91,1,5000,2658,3.246,0.0,True,False
Completed,0.91,0,1,4195,0.001,0.017,False,False
Completed,0.91,0,1,1900,5.45,0.033,False,False
Completed,0.91,0,1,3754,0.001,0.05,False,False
Completed,0.91,0,1,1459,0.001,0.05,True,False
Completed,0.91,0,5000,1159,0.001,0.05,True,False
Completed,0.91,0,1,995,0.001,0.05,False,False
Completed,0.91,0,5000,1690,3.799,0.05,False,False
Completed,0.91,0,5000,738,0.001,0.0,False,False
Completed,0.91,0,5000,4376,10.0,0.0,False,False
Completed,0.91,0,1,4336,10.0,0.05,False,False
Completed,0.91,0,5000,2205,3.938,0.045,False,False
Completed,0.91,1,5000,1133,10.0,0.0,True,False
Completed,0.91,1,1,2417,5.648,0.0,True,False
Completed,0.91,0,1,3288,2.465,0.0,False,False
Completed,0.91,0,2430,1689,0.001,0.05,False,False
Completed,0.91,0,5000,1796,0.001,0.05,False,False
Completed,0.91,1,5000,3209,0.001,0.05,True,False
Completed,0.91,1,5000,808,6.826,0.05,True,False
Completed,0.91,0,1,2612,0.001,0.05,False,False
Completed,0.91,0,5000,1400,0.001,0.05,False,False
Completed,0.91,0,1,565,0.001,0.05,False,False
Completed,0.91,0,1,3525,0.84,0.0,False,False
Completed,0.91,0,4973,2076,6.506,0.015,False,False
Completed,0.91,0,2787,4006,10.0,0.05,False,False
Completed,0.91,1,5000,520,10.0,0.0,True,False
Completed,0.91,0,5000,1070,6.665,0.0,False,False
Completed,0.91,1,5000,1363,6.764,0.0,True,False
Completed,0.91,0,5000,514,10.0,0.05,False,False
Completed,0.91,1,5000,4639,0.001,0.008,True,False
Completed,0.91,1,1,1679,4.288,0.039,True,False
Completed,0.91,1,1,3589,0.001,0.05,True,False
Completed,0.91,0,1,2402,7.2,0.036,False,False
Completed,0.91,0,5000,3023,7.029,0.026,False,False
Completed,0.91,0,1,2783,8.168,0.032,False,False
Completed,0.91,0,1,1728,10.0,0.0,False,False
Completed,0.91,0,5000,4858,0.001,0.0,False,False
Completed,0.91,0,2336,3932,10.0,0.0,False,False
Completed,0.91,1,2299,4113,0.001,0.021,True,False
Completed,0.91,0,1,4861,1.384,0.05,False,False
Completed,0.91,0,1,4493,0.001,0.05,False,False
Completed,0.91,0,5000,1493,2.59,0.0,False,False
Completed,0.91,0,2285,1977,10.0,0.05,False,False
Completed,0.91,0,2297,4240,2.661,0.05,False,False
Completed,0.91,0,3132,2054,0.001,0.02,True,False
Completed,0.91,1,5000,1338,2.45,0.05,True,False
Completed,0.91,1,5000,3037,7.347,0.0,True,False
Completed,0.91,1,1,4842,5.45,0.0,True,False
Completed,0.91,1,3262,3736,8.161,0.05,True,False
Completed,0.91,0,5000,3423,2.725,0.05,False,False
Completed,0.91,0,5000,1847,10.0,0.05,False,False
Completed,0.91,0,2192,3493,10.0,0.05,False,False
Completed,0.91,0,5000,3684,0.001,0.05,False,False
Completed,0.91,0,1,3297,0.001,0.05,False,False
Completed,0.91,0,1,394,10.0,0.05,False,False
Completed,0.91,0,5000,2515,2.575,0.031,False,False
Completed,0.91,0,1,1328,0.001,0.0,False,False
Completed,0.91,1,1,1118,7.266,0.05,True,False
Completed,0.91,0,1,499,7.46,0.05,False,False
Completed,0.91,0,5000,4557,2.811,0.05,False,False
Completed,0.91,0,5000,800,6.491,0.05,False,False
Completed,0.91,0,3613,3877,0.001,0.015,False,False
Completed,0.91,1,5000,3904,1.536,0.05,True,False
Completed,0.91,1,1,2325,0.001,0.027,True,False
Completed,0.91,1,1,2466,0.001,0.0,False,False
Completed,0.91,0,5000,518,3.112,0.05,False,False
Completed,0.91,0,1,2422,5.517,0.0,False,False
Completed,0.91,1,5000,2542,5.508,0.05,True,False
Completed,0.91,1,1,4249,10.0,0.022,True,False
Completed,0.91,1,5000,478,10.0,0.05,True,False
Completed,0.91,0,1,4723,10.0,0.0,False,False
Completed,0.91,0,5000,575,4.268,0.0,False,False
Completed,0.91,0,2310,1151,10.0,0.028,False,False
Completed,0.91,0,5000,4867,7.312,0.03,False,False
Completed,0.91,0,1,1463,6.105,0.019,False,False
Completed,0.91,0,2510,3398,0.001,0.03,False,False
Completed,0.91,0,1,3195,10.0,0.0,False,False
Completed,0.91,0,1,3586,7.798,0.029,False,False
Completed,0.91,0,2118,3803,0.001,0.0,False,False
Completed,0.91,0,1323,3759,7.477,0.05,False,False
Completed,0.91,0,4997,4029,0.001,0.025,False,False
Completed,0.91,0,1,1118,7.349,0.031,False,False
Completed,0.91,1,5000,4842,10.0,0.013,True,False
Completed,0.91,0,1,1651,10.0,0.05,False,False
Completed,0.91,0,1,1459,0.001,0.026,False,False
Completed,0.91,0,1,1975,0.001,0.05,True,False
Completed,0.91,0,1,2939,0.001,0.0,False,False
Completed,0.91,1,1,3323,7.919,0.0,True,False
Completed,0.91,0,5000,4454,0.001,0.0,False,False
Completed,0.91,0,1,1557,0.001,0.022,True,False
Completed,0.91,0,1,4343,0.001,0.0,False,False
Completed,0.91,1,2058,2106,10.0,0.0,True,False
Completed,0.91,0,1,2308,10.0,0.05,False,False
Completed,0.91,0,4173,1245,0.001,0.029,True,False
Completed,0.91,0,5000,3816,10.0,0.021,False,False
Completed,0.91,0,2848,2081,0.001,0.0,False,False
Completed,0.91,0,2613,4453,10.0,0.02,False,False
Completed,0.91,0,1,3195,10.0,0.025,True,False
Completed,0.91,0,5000,258,7.076,0.0,False,False
Completed,0.91,0,1,718,5.335,0.05,False,False
Completed,0.91,0,1,968,10.0,0.05,False,False
Completed,0.91,75,5000,3900,0.001,0.0,False,True
Completed,0.91,0,2600,4812,0.001,0.0,True,False
Completed,0.91,0,1,3852,2.253,0.0,False,False
Completed,0.91,0,1,4399,3.683,0.027,False,False
Completed,0.91,0,5000,3262,0.001,0.05,False,False
Completed,0.91,0,1,1505,9.925,0.05,False,False
Completed,0.91,0,2604,876,10.0,0.0,False,False
Completed,0.91,0,3364,2055,10.0,0.05,True,False
Completed,0.91,0,1,2683,10.0,0.041,True,False
Completed,0.91,0,5000,1840,10.0,0.023,False,False
Completed,0.91,0,5000,3167,10.0,0.05,True,False
Completed,0.91,1,1,507,0.001,0.0,True,False
Completed,0.91,1,5000,634,0.001,0.026,True,False
Completed,0.91,0,1,1151,0.001,0.029,True,False
Completed,0.91,1,1,224,0.001,0.0,False,False
Completed,0.91,0,1,535,10.0,0.0,True,False
Completed,0.91,0,2282,5000,7.907,0.022,True,False
Completed,0.91,0,4699,3050,10.0,0.029,True,False
Completed,0.91,0,1,535,10.0,0.03,False,False
Completed,0.91,0,5000,483,10.0,0.029,False,False
Completed,0.91,0,1,2090,10.0,0.026,False,False
Completed,0.91,0,1,508,10.0,0.05,False,False
Completed,0.91,0,5000,2415,0.001,0.031,True,False
Completed,0.91,0,1,2098,0.001,0.031,True,False
Completed,0.91,0,5000,589,10.0,0.026,True,False
Completed,0.91,0,300,3073,10.0,0.037,False,False
Completed,0.91,0,1,1992,0.001,0.024,False,False
Completed,0.91,1,1,4014,0.001,0.05,True,False
Completed,0.91,0,5000,2681,10.0,0.025,False,False
Completed,0.91,1,5000,3063,0.001,0.0,True,False
Completed,0.91,0,5000,3590,10.0,0.024,False,False
Completed,0.91,0,5000,3213,0.001,0.0,False,False
Completed,0.91,1,5000,6,10.0,0.029,False,False
Completed,0.91,1,1,418,0.001,0.0,True,False
Completed,0.91,0,1,550,10.0,0.024,True,False
Completed,0.91,0,1,418,2.269,0.023,False,False
Completed,0.91,1,3237,2629,0.001,0.0,True,False
Completed,0.91,1,1,615,10.0,0.05,True,False
Completed,0.91,0,1,1707,0.001,0.032,False,False
Completed,0.91,0,1,570,0.001,0.0,True,False
Completed,0.91,0,5000,2493,10.0,0.024,True,False
Completed,0.91,1,1,2542,10.0,0.027,True,False
Completed,0.91,1,5000,381,10.0,0.023,True,False
Completed,0.91,0,5000,4615,10.0,0.025,False,False
Completed,0.91,0,1,3927,6.539,0.05,True,False
Completed,0.91,1,2489,418,10.0,0.028,True,False
Completed,0.91,0,3087,1463,10.0,0.0,False,False
Completed,0.91,0,1,565,3.016,0.0,True,False
Completed,0.91,0,5000,4708,0.001,0.03,False,False
Completed,0.91,0,1,4322,6.115,0.05,False,False
Completed,0.91,0,2489,4215,3.167,0.0,False,False
Completed,0.91,0,5000,2164,3.919,0.0,True,False
Completed,0.91,0,1,3323,7.442,0.022,False,False
Completed,0.91,0,2702,4125,0.001,0.0,False,False
Completed,0.91,0,1,3530,0.001,0.023,False,False
Completed,0.91,0,1,1934,7.342,0.05,False,False
Completed,0.91,0,5000,2885,0.001,0.05,False,False
Completed,0.91,0,2106,2992,6.745,0.05,False,False
Completed,0.91,1,1,1231,2.967,0.029,True,False
Completed,0.91,0,3581,322,10.0,0.028,False,False
Completed,0.91,0,5000,3685,1.476,0.022,False,False
Completed,0.91,0,5000,1483,10.0,0.0,False,False
Completed,0.91,0,5000,4404,0.001,0.024,False,False
Completed,0.91,1,40,360,5.039,0.05,True,False
Completed,0.91,0,5000,2690,0.001,0.024,False,False
Completed,0.91,0,5000,2264,0.001,0.022,False,False
Completed,0.91,1,2489,351,6.372,0.05,True,False
Completed,0.91,0,1,2683,10.0,0.029,False,False
Completed,0.91,1,1,4120,5.939,0.05,True,False
Completed,0.91,0,5000,1539,0.001,0.0,False,False
Completed,0.91,0,5000,3272,10.0,0.027,False,False
Completed,0.91,0,2436,3764,3.972,0.024,False,False
Completed,0.91,0,2027,2099,9.329,0.001,True,False
Completed,0.91,69,3448,481,7.137,0.021,False,True
Completed,0.91,76,2904,4074,7.967,0.016,False,True
Completed,0.91,0,1281,2017,0.484,0.03,True,False
Completed,0.91,0,869,4840,7.809,0.021,True,False
Completed,0.91,1,164,1247,7.292,0.017,True,False
Completed,0.91,0,2477,99,9.78,0.042,False,False
Completed,0.91,81,3312,2327,6.329,0.037,True,True
Completed,0.91,0,1776,4004,5.28,0.047,False,False
Completed,0.91,76,525,2356,8.297,0.049,True,True
Completed,0.91,0,3654,945,7.999,0.005,True,False
Completed,0.91,76,735,535,1.342,0.036,False,True
Completed,0.91,80,1414,2729,9.136,0.014,False,True
Completed,0.91,122,143,1412,0.7,0.039,True,True
Completed,0.91,2,3255,19,0.364,0.009,True,False
Completed,0.91,0,3939,1249,3.978,0.003,False,False
Completed,0.91,117,2497,4637,7.626,0.027,True,True
Completed,0.91,0,3555,1838,9.012,0.048,False,False
Completed,0.91,0,5000,4734,4.882,0.05,False,False
Completed,0.91,70,3105,2435,8.419,0.005,False,True
Completed,0.91,0,953,4669,1.962,0.036,True,False
Completed,0.91,1,18,1277,3.707,0.026,True,False
Completed,0.91,80,3416,4119,7.318,0.008,False,True
Completed,0.91,112,3840,552,0.166,0.047,False,True
Completed,0.91,0,2084,2808,8.811,0.017,True,False
Completed,0.91,0,2539,107,6.637,0.028,False,False
Completed,0.91,70,933,2950,2.982,0.009,True,True
Completed,0.91,78,624,1109,1.271,0.006,True,True
Completed,0.91,0,3474,3344,7.704,0.037,False,False
Completed,0.91,0,4290,1991,4.78,0.021,False,False
Completed,0.91,86,2298,4811,6.247,0.039,True,True
Completed,0.91,0,2396,2081,1.128,0.011,False,False
Completed,0.91,99,4153,4882,9.743,0.028,True,True
Completed,0.91,70,3728,1078,2.736,0.014,True,True
Completed,0.91,0,331,3215,6.396,0.045,False,False
Completed,0.91,0,640,213,8.101,0.042,False,False
Completed,0.91,99,2793,2996,1.673,0.023,True,True
Completed,0.91,100,4467,1714,5.85,0.032,True,True
Completed,0.91,0,1457,3833,4.378,0.001,False,False
Completed,0.91,0,1769,665,5.522,0.019,True,False
Completed,0.91,70,4781,3486,4.099,0.038,False,True
Completed,0.91,0,2925,730,1.083,0.036,False,False
Completed,0.91,74,1163,3571,9.922,0.006,True,True
Completed,0.91,80,229,480,5.736,0.008,True,True
Completed,0.91,0,3235,2717,4.664,0.028,False,False
Completed,0.91,0,4060,1366,7.814,0.018,False,False
Completed,0.91,71,1912,4189,1.787,0.05,True,True
Completed,0.91,82,1986,383,3.858,0.033,False,True
Completed,0.91,0,3976,2503,5.276,0.003,True,False
Completed,0.91,0,3162,1543,2.203,0.043,True,False
Completed,0.91,100,311,4326,8.665,0.025,False,True
Completed,0.91,130,1246,2252,6.915,0.015,False,True
Completed,0.91,0,2851,4389,3.31,0.047,True,False
Completed,0.91,1,4917,907,9.213,0.011,True,False
Completed,0.91,91,1671,3708,0.564,0.031,False,True
Completed,0.91,71,1359,1721,9.502,0.049,True,True
Completed,0.91,0,4604,3977,0.882,0.018,False,False
Completed,0.91,170,2709,1811,3.979,0.007,False,True
Completed,0.91,0,714,4048,5.016,0.025,True,False
Completed,0.91,1,404,1904,9.246,0.035,True,False
Completed,0.91,81,3645,4744,0.353,0.004,False,True
Completed,0.91,80,4079,1175,7.127,0.039,False,True
Completed,0.91,0,2479,3429,3.277,0.02,True,False
Completed,0.91,100,2226,1011,8.162,0.031,False,True
Completed,0.91,0,4372,3129,2.085,0.012,True,False
Completed,0.91,1,3548,2166,5.399,0.046,True,False
Completed,0.91,68,540,4947,4.356,0.015,False,True
Completed,0.91,70,851,1623,0.131,0.024,False,True
Completed,0.91,1,2612,3762,9.02,0.043,True,False
Completed,0.91,1,4688,282,3.498,0.003,True,False
Completed,0.91,150,1285,3086,7.353,0.034,False,True
Completed,0.91,88,1598,2349,2.557,0.04,True,True
Completed,0.91,0,5000,4603,6.441,0.022,False,False
Completed,0.91,71,2982,548,4.493,0.041,True,True
Completed,0.91,0,1066,2665,5.887,0.023,False,False
Completed,0.91,0,132,746,9.781,0.013,False,False
Completed,0.91,81,3292,3550,1.245,0.044,True,True
Completed,0.91,81,3805,2408,6.278,0.011,True,True
Completed,0.91,0,2128,4548,2.698,0.03,False,False
Completed,0.91,0,2166,1452,6.819,0.002,False,False
Completed,0.91,72,3767,4255,2.939,0.033,True,True
Completed,0.91,75,3332,454,9.545,0.022,True,True
Completed,0.91,0,92,2593,0.7,0.041,False,False
Completed,0.91,0,1026,840,4.891,0.044,False,False
Completed,0.91,81,3022,3622,5.958,0.013,True,True
Completed,0.91,72,4707,2336,1.56,0.029,True,True
Completed,0.91,0,1852,4454,7.593,0.011,False,False
Completed,0.91,3,1539,36,2.463,0.017,True,False
Completed,0.91,132,4395,2859,8.544,0.048,False,True
Completed,0.91,0,2650,1916,0.525,0.015,True,False
Completed,0.91,170,813,4719,9.095,0.045,False,True
Completed,0.91,116,503,1873,5.157,0.043,False,True
Completed,0.91,0,3586,3990,3.817,0.024,True,False
Completed,0.91,2,4332,54,8.706,0.034,True,False
Completed,0.91,75,2266,2835,2.322,0.003,False,True
Completed,0.91,1,2442,257,7.202,0.048,True,False
Completed,0.91,94,4117,3097,3.67,0.017,False,True
Completed,0.91,75,3605,1573,8.848,0.026,False,True
Completed,0.91,0,444,3827,0.282,0.007,True,False
Completed,0.91,0,755,2142,4.215,0.004,True,False
Completed,0.91,70,2669,4965,5.56,0.035,False,True
Completed,0.91,100,4433,954,1.924,0.02,False,True
Completed,0.91,0,1501,3191,8.302,0.039,True,False
Completed,0.91,0,1814,1380,1.636,0.032,False,False
Completed,0.91,111,4745,4161,7.986,0.002,True,True
Completed,0.91,1,2889,1295,7.469,0.025,True,False
Completed,0.91,168,1209,4096,3.537,0.043,False,True
Completed,0.91,116,273,2500,2.123,0.046,False,True
Completed,0.91,1,3200,4620,8.277,0.016,True,False
Completed,0.91,1,3936,676,4.241,0.03,True,False
Completed,0.91,89,2026,3460,5.361,0.012,False,True
Completed,0.91,69,1952,2284,7.743,0.022,True,True
Completed,0.91,0,4020,4521,1.389,0.041,False,False
Completed,0.91,0,3273,812,6.129,0.005,False,False
