Status,ACCURACY,RUNTIME,recent_samples_size,batch_size,gamma,alpha,use_mmd2,use_k2s_test
Completed,0.71,2,5000,668,10.0,0.05,False,False
Completed,0.79,379,5000,2,0.001,0.023,True,True
Completed,0.71,2,1,4329,4.203,0.0,False,False
Completed,0.71,2,1,563,10.0,0.0,False,False
Completed,0.71,2,1,3079,10.0,0.05,False,False
Completed,0.71,2,4399,3115,6.562,0.0,False,False
Completed,0.71,2,1,4380,4.92,0.05,False,False
Completed,0.69,139,1,4108,2.024,0.0,True,False
Completed,0.66,99,1,1757,1.418,0.05,True,False
Completed,0.71,2,1,3137,7.296,0.0,False,False
Completed,0.8,405,5000,2,6.618,0.05,True,True
Completed,0.71,2,1,3240,10.0,0.0,False,False
Completed,0.71,2,5000,3873,10.0,0.05,False,False
Completed,0.71,2,5000,4163,10.0,0.05,False,False
Completed,0.71,702,1,2716,10.0,0.05,True,False
Completed,0.72,2,5000,1596,2.078,0.0,False,False
Completed,0.67,5,1,5000,0.001,0.05,False,False
Completed,0.72,2,1,1740,0.852,0.05,False,False
Completed,0.71,2,5000,845,10.0,0.0,False,False
Completed,0.71,2,1,3200,6.858,0.05,False,False
Completed,0.71,2,1,2117,10.0,0.0,False,False
Completed,0.71,255,5000,3628,10.0,0.0,True,False
Completed,0.71,2,1,2092,10.0,0.05,False,False
Completed,0.72,50,1,3973,0.001,0.05,True,False
Completed,0.71,270,4404,3136,6.049,0.0,True,False
Completed,0.8,473,4153,2,9.019,0.05,True,True
Completed,0.81,463,3205,2,2.518,0.05,False,True
Completed,0.8,391,3020,2,9.323,0.05,True,True
Completed,0.81,350,4082,2,9.047,0.05,False,True
Completed,0.81,376,1,2,4.944,0.05,False,True
Completed,0.8,370,5000,2,8.958,0.05,True,True
Completed,0.71,2,1,5000,10.0,0.0,False,False
Completed,0.81,508,2954,2,5.806,0.05,False,True
Completed,0.71,2,3036,1645,7.306,0.0,False,False
Completed,0.81,501,3020,2,9.283,0.05,False,True
Completed,0.71,2,5000,4718,5.52,0.05,False,False
Completed,0.71,2,5000,5000,8.558,0.0,False,False
Completed,0.8,346,5000,2,8.987,0.05,False,True
Completed,0.71,56,1,2,10.0,0.0,False,False
Completed,0.71,59,5000,2,7.03,0.0,False,False
Completed,0.71,2,5000,720,4.833,0.0,False,False
Completed,0.71,2,5000,4437,10.0,0.0,False,False
Completed,0.78,367,5000,2,6.964,0.015,False,True
Completed,0.71,2,1,4729,10.0,0.05,False,False
Completed,0.71,57,1,2,5.446,0.0,False,False
Completed,0.71,2,1,5000,10.0,0.05,False,False
Completed,0.71,179,1,5000,10.0,0.0,True,False
Completed,0.72,2,1,678,4.321,0.05,False,False
Completed,0.71,182,5000,5000,10.0,0.0,True,False
Completed,0.71,51,1,2,10.0,0.05,False,False
Completed,0.71,221,5000,4397,10.0,0.0,True,False
Completed,0.73,2,5000,956,2.552,0.05,False,False
Completed,0.71,2,1,4323,10.0,0.0,False,False
Completed,0.71,54,5000,2,10.0,0.0,False,False
Completed,0.71,2,5000,2012,6.743,0.0,False,False
Completed,0.81,339,5000,2,0.001,0.05,False,True
Completed,0.71,229,5000,3165,7.31,0.05,True,False
Completed,0.71,2,5000,2016,6.428,0.05,False,False
Completed,0.81,360,5000,2,3.851,0.05,False,True
Completed,0.71,239,1,4535,9.71,0.05,True,False
Completed,0.71,2,1,4231,8.693,0.05,False,False
Completed,0.77,417,5000,2,0.001,0.012,True,True
Completed,0.72,2,5000,289,6.452,0.0,False,False
Completed,0.71,2,1,1016,10.0,0.05,False,False
Completed,0.79,331,5000,2,10.0,0.023,False,True
Completed,0.79,351,5000,2,0.001,0.034,True,True
Completed,0.71,2,1,5000,7.33,0.05,False,False
Completed,0.71,2,5000,3145,10.0,0.0,False,False
Completed,0.71,309,1,2716,7.089,0.0,True,False
Completed,0.71,2,5000,956,5.453,0.0,False,False
Completed,0.71,40,5000,2,2.748,0.0,False,False
Completed,0.72,2,1,1057,3.472,0.05,False,False
Completed,0.71,2,1,4334,6.869,0.0,False,False
Completed,0.81,451,5000,2,1.639,0.05,True,True
Completed,0.71,593,5000,1724,10.0,0.0,True,False
Completed,0.73,2,5000,1248,3.19,0.05,False,False
Completed,0.71,2,1,5000,7.099,0.0,False,False
Completed,0.79,393,5000,2,0.001,0.025,False,True
Completed,0.71,228,1,5000,10.0,0.05,True,False
Completed,0.71,2,1,4567,7.764,0.0,False,False
Completed,0.71,2,5000,4286,6.027,0.05,False,False
Completed,0.71,2,5000,2522,7.261,0.0,False,False
Completed,0.72,2,1,678,3.464,0.0,False,False
Completed,0.79,350,5000,2,8.586,0.024,True,True
Completed,0.81,357,5000,2,10.0,0.05,True,True
Completed,0.72,2,5000,659,3.609,0.05,False,False
Completed,0.71,2,5000,5000,4.769,0.05,False,False
Completed,0.71,2,5000,1170,3.921,0.0,False,False
Completed,0.71,190,1,5000,6.418,0.0,True,False
Completed,0.71,2,5000,5000,6.171,0.0,False,False
Completed,0.63,5,1,4602,0.001,0.0,False,False
Completed,0.71,2,4788,2448,7.319,0.05,False,False
Completed,0.71,2,1455,3774,6.675,0.05,False,False
Completed,0.67,181,1,700,3.375,0.0,True,False
Completed,0.71,354,5000,3093,9.903,0.0,True,False
Completed,0.71,2,5000,4460,6.991,0.0,False,False
Completed,0.8,446,5000,2,0.014,0.042,True,True
Completed,0.71,2,1,1906,5.569,0.05,False,False
Completed,0.8,365,5000,2,4.697,0.05,True,True
Completed,0.7,3,1,573,0.001,0.05,False,False
Completed,0.71,48,5000,2,0.001,0.05,False,False
Completed,0.71,62,1,2,0.001,0.0,False,False
Completed,0.67,53,1,5000,0.093,0.05,True,False
Completed,0.78,409,5000,2,10.0,0.017,True,True
Completed,0.71,2,1,435,10.0,0.05,False,False
Completed,0.72,3,5000,631,0.059,0.05,False,False
Completed,0.72,2,1,849,1.588,0.05,False,False
Completed,0.71,3,5000,1051,0.001,0.05,False,False
Completed,0.71,217,1,5000,4.887,0.05,True,False
Completed,0.69,4,5000,3809,0.001,0.05,False,False
Completed,0.72,2,1,1757,2.368,0.0,False,False
Completed,0.68,3,5000,197,0.001,0.0,False,False
Completed,0.71,2,5000,291,10.0,0.05,False,False
Completed,0.71,2,1,3901,7.48,0.0,False,False
Completed,0.71,2,5000,497,10.0,0.0,False,False
Completed,0.71,2,5000,1247,10.0,0.0,False,False
Completed,0.72,2,5000,606,1.991,0.05,False,False
Completed,0.71,52,1,2,1.11,0.05,False,False
Completed,0.71,2,1,4498,10.0,0.05,False,False
Completed,0.72,2,5000,844,2.874,0.0,False,False
Completed,0.71,2,1,4090,4.246,0.05,False,False
Completed,0.71,2,1,2716,5.735,0.0,False,False
Completed,0.71,2,5000,2145,2.788,0.05,False,False
Completed,0.71,2,1,2538,6.81,0.05,False,False
Completed,0.72,2,1,412,2.103,0.0,False,False
Completed,0.71,57,1,2,0.001,0.05,False,False
Completed,0.71,2,1,1305,10.0,0.05,False,False
Completed,0.71,2,281,2212,5.622,0.0,False,False
Completed,0.78,51,5000,2,0.001,0.0,True,False
Completed,0.71,2,5000,2720,10.0,0.05,False,False
Completed,0.71,2,4895,3553,7.044,0.05,False,False
Completed,0.71,249,1,3359,10.0,0.05,True,False
Completed,0.72,2,1,378,3.037,0.05,False,False
Completed,0.71,2,1,2638,10.0,0.0,False,False
Completed,0.71,2,5000,2099,4.745,0.0,False,False
Completed,0.71,583,363,1652,6.666,0.05,True,False
Completed,0.7,3,1,849,0.001,0.05,False,False
Completed,0.71,2,1,1710,4.208,0.05,False,False
Completed,0.78,48,1,2,0.001,0.0,True,False
Completed,0.64,15,5000,121,0.001,0.0,True,False
Completed,0.72,68,1,2,1.667,0.0,True,False
Completed,0.72,67,5000,2,1.571,0.0,True,False
Completed,0.7,12,5000,255,0.001,0.0,True,False
Completed,0.78,67,1,2,0.001,0.015,True,False
Completed,0.65,14,1,153,0.001,0.0,True,False
Completed,0.71,57,5000,4567,0.001,0.05,True,False
Completed,0.78,54,1,2,0.001,0.05,True,False
Completed,0.67,4,5000,4509,0.001,0.05,False,False
Completed,0.78,48,5000,2,0.001,0.022,True,False
Completed,0.71,2,1,4324,2.613,0.05,False,False
Completed,0.72,2,1,1157,3.252,0.0,False,False
Completed,0.7,12,1,73,0.001,0.0,True,False
Completed,0.71,2,5000,4516,10.0,0.05,False,False
Completed,0.79,383,5000,2,10.0,0.031,True,True
Completed,0.8,428,5000,2,1.62,0.029,True,True
Completed,0.78,68,5000,2,0.001,0.012,True,False
Completed,0.78,67,2418,2,0.001,0.0,True,False
Completed,0.73,2,4491,1307,2.332,0.05,False,False
Completed,0.71,2,5000,4719,4.471,0.0,False,False
Completed,0.71,2,4306,3101,3.792,0.0,False,False
Completed,0.71,2,1,1033,10.0,0.0,False,False
Completed,0.71,2,1,5000,2.979,0.05,False,False
Completed,0.77,351,5000,2,10.0,0.009,True,True
Completed,0.75,46,1,2,0.799,0.0,True,False
Completed,0.71,3,4933,4965,1.117,0.05,False,False
Completed,0.71,2,4776,1759,3.923,0.005,False,False
Completed,0.71,2,1,2538,4.017,0.05,False,False
Completed,0.71,199,5000,4591,8.057,0.0,True,False
Completed,0.78,508,5000,2,0.001,0.017,True,True
Completed,0.71,170,5000,5000,3.627,0.0,True,False
Completed,0.69,4,1324,4733,0.678,0.05,False,False
Completed,0.8,343,5000,2,0.001,0.037,False,True
Completed,0.71,76,5000,4785,0.001,0.0,True,False
Completed,0.71,2,5000,1037,10.0,0.05,False,False
Completed,0.78,401,5000,2,0.001,0.013,False,True
Completed,0.67,3,5000,1951,0.174,0.0,False,False
Completed,0.71,5,2607,3272,0.001,0.0,False,False
Completed,0.67,4,4672,3945,0.001,0.05,False,False
Completed,0.69,4,4041,1919,0.001,0.05,False,False
Completed,0.71,2,1,4228,2.917,0.0,False,False
Completed,0.78,63,5000,2,0.001,0.05,True,False
Completed,0.71,2,5000,1497,10.0,0.0,False,False
Completed,0.68,21,5000,398,0.001,0.0,True,False
Completed,0.63,3,1900,1911,1.583,0.0,False,False
Completed,0.64,3,5000,353,0.001,0.0,False,False
Completed,0.73,4,4698,3235,0.001,0.05,False,False
Completed,0.77,122,5000,34,1.385,0.05,True,True
Completed,0.69,118,1,1049,1.825,0.0,True,False
Completed,0.68,4,4978,2597,0.001,0.05,False,False
Completed,0.68,4,750,2417,0.001,0.0,False,False
Completed,0.71,2,221,1946,0.985,0.0,False,False
Completed,0.74,3,1,3318,0.001,0.0,False,False
Completed,0.69,105,5000,1345,2.393,0.05,True,False
Completed,0.74,2,1,3317,0.001,0.05,False,False
Completed,0.67,102,5000,989,2.003,0.05,True,False
Completed,0.59,199,1,408,2.688,0.0,True,False
Completed,0.69,3,1,1934,0.001,0.05,False,False
Completed,0.67,49,4699,3238,0.001,0.05,True,False
Completed,0.71,2,25,4859,3.768,0.05,False,False
Completed,0.72,4,5000,3219,0.001,0.0,False,False
Completed,0.77,147,5000,47,4.124,0.05,False,True
Completed,0.74,3,5000,3340,0.001,0.05,False,False
Completed,0.73,3,1,3937,0.001,0.05,False,False
Completed,0.71,2,361,1527,10.0,0.05,False,False
Completed,0.71,2,4968,4855,2.443,0.0,False,False
Completed,0.69,217,5000,382,3.748,0.0,True,False
Completed,0.69,32,4751,1444,0.001,0.0,True,False
Completed,0.72,39,5000,3348,0.001,0.0,True,False
Completed,0.7,4,2521,2517,0.001,0.0,False,False
Completed,0.72,38,1,3338,0.001,0.05,True,False
Completed,0.71,2,1623,3363,4.169,0.0,False,False
Completed,0.69,27,5000,1977,0.001,0.0,True,False
Completed,0.71,4,1,3185,0.001,0.05,False,False
Completed,0.7,63,1,1074,1.381,0.05,True,False
Completed,0.68,44,1,3214,0.001,0.0,True,False
Completed,0.74,3,5000,3348,0.001,0.0,False,False
Completed,0.78,48,2619,2,0.001,0.05,True,False
Completed,0.71,1,2208,649,10.0,0.05,False,False
Completed,0.68,3,2658,765,0.001,0.05,False,False
Completed,0.8,378,2486,2,5.409,0.05,True,True
Completed,0.71,34,1762,3803,0.001,0.05,True,False
Completed,0.69,4,2749,2182,0.001,0.05,False,False
Completed,0.71,2,1,294,10.0,0.0,False,False
Completed,0.71,3,2582,727,0.001,0.0,False,False
Completed,0.78,47,3599,2,0.001,0.05,True,False
Completed,0.78,51,1504,2,0.001,0.05,True,False
Completed,0.71,2,3346,4792,10.0,0.0,False,False
Completed,0.69,47,5000,3840,0.001,0.0,True,False
Completed,0.72,3,2542,1473,0.001,0.05,False,False
Completed,0.71,2,3066,1641,10.0,0.05,False,False
Completed,0.8,350,3327,2,3.397,0.05,True,True
Completed,0.71,2,2814,4997,10.0,0.0,False,False
Completed,0.68,5,2803,3330,0.001,0.05,False,False
Completed,0.68,5,2888,4891,0.001,0.05,False,False
Completed,0.67,5,5000,5000,0.001,0.0,False,False
Completed,0.69,3,5000,1517,0.001,0.05,False,False
Completed,0.71,2,3887,3293,8.664,0.05,False,False
Completed,0.71,2,5000,2202,10.0,0.05,False,False
Completed,0.7,3,3073,2211,0.001,0.0,False,False
Completed,0.71,2,2489,2590,10.0,0.0,False,False
Completed,0.71,2,5000,4850,10.0,0.05,False,False
Completed,0.71,2,418,782,10.0,0.0,False,False
Completed,0.67,5,1806,3945,0.001,0.05,False,False
Completed,0.71,5,2298,4307,0.001,0.0,False,False
Completed,0.62,3,1,1168,0.001,0.05,False,False
Completed,0.71,2,2185,315,10.0,0.05,False,False
Completed,0.71,2,2241,542,10.0,0.0,False,False
Completed,0.71,2,3893,4804,10.0,0.05,False,False
Completed,0.74,3,2204,3354,0.001,0.0,False,False
Completed,0.81,387,1445,2,0.001,0.05,True,True
Completed,0.67,4,5000,4792,0.001,0.05,False,False
Completed,0.72,4,5000,2242,0.001,0.0,False,False
Completed,0.7,3,2664,978,0.001,0.0,False,False
Completed,0.65,4,2550,4988,0.001,0.0,False,False
Completed,0.68,3,5000,754,0.001,0.05,False,False
Completed,0.71,2,2125,3972,10.0,0.0,False,False
Completed,0.7,65,5000,2576,0.001,0.0,True,False
Completed,0.81,389,5000,2,5.279,0.05,False,True
Completed,0.65,4,2299,4226,0.195,0.05,False,False
Completed,0.75,117,3037,109,10.0,0.05,False,True
Completed,0.71,2,2558,870,5.0,0.05,False,False
Completed,0.81,343,167,2,10.0,0.05,True,True
Completed,0.81,348,1,2,6.534,0.05,True,True
Completed,0.71,1,4984,1582,5.874,0.05,False,False
Completed,0.71,2,2476,1149,10.0,0.0,False,False
Completed,0.81,360,2465,2,4.992,0.05,False,True
Completed,0.81,345,5000,2,1.883,0.05,False,True
Completed,0.71,2,2988,4841,4.411,0.0,False,False
Completed,0.78,52,3451,2,0.001,0.0,True,False
Completed,0.71,47,1575,2,10.0,0.05,False,False
Completed,0.71,50,2630,2,0.001,0.05,False,False
Completed,0.71,2,2915,4821,5.354,0.05,False,False
Completed,0.78,54,1403,2,0.001,0.0,True,False
Completed,0.8,460,1279,2,4.99,0.05,False,True
Completed,0.8,477,1279,2,5.187,0.05,True,True
Completed,0.69,72,1882,4381,0.001,0.0,True,False
Completed,0.71,163,2716,4408,4.765,0.05,True,False
Completed,0.71,2,4601,2334,10.0,0.0,False,False
Completed,0.71,2,2948,1992,10.0,0.05,False,False
Completed,0.71,2,3148,437,7.477,0.05,False,False
Completed,0.71,71,1,4516,0.001,0.05,True,False
Completed,0.71,2,2950,4335,10.0,0.0,False,False
Completed,0.71,2,1990,4604,10.0,0.05,False,False
Completed,0.71,2,5000,3295,3.403,0.0,False,False
Completed,0.71,2,1594,5000,6.814,0.05,False,False
Completed,0.71,2,2430,1038,10.0,0.05,False,False
Completed,0.71,57,3451,2,0.001,0.0,False,False
Completed,0.71,2,2231,1092,6.583,0.0,False,False
Completed,0.76,121,5000,54,10.0,0.05,False,True
Completed,0.7,9,1,39,0.001,0.05,True,False
Completed,0.81,358,1,2,5.231,0.05,True,True
Completed,0.71,2,228,3781,10.0,0.05,False,False
Completed,0.81,411,674,2,4.549,0.05,False,True
Completed,0.71,2,3428,3650,10.0,0.05,False,False
Completed,0.71,2,1386,4885,7.945,0.0,False,False
Completed,0.81,342,3598,2,4.756,0.05,False,True
Completed,0.71,2,2028,2503,10.0,0.05,False,False
Completed,0.67,3,1661,1393,0.001,0.0,False,False
Completed,0.72,56,5000,2,1.657,0.05,True,False
Completed,0.71,194,3487,4320,10.0,0.05,True,False
Completed,0.71,2,5000,308,10.0,0.0,False,False
Completed,0.71,422,4887,2051,9.696,0.0,True,False
Completed,0.69,3,2764,2365,0.001,0.05,False,False
Completed,0.71,2,5000,1077,6.467,0.05,False,False
Completed,0.71,242,5000,4135,10.0,0.0,True,False
Completed,0.8,373,1,2,8.294,0.05,True,True
Completed,0.81,325,1422,2,3.323,0.05,False,True
Completed,0.69,9,5000,38,0.001,0.05,True,False
Completed,0.71,358,4071,2921,10.0,0.05,True,False
Completed,0.71,2,1908,3922,5.84,0.05,False,False
Completed,0.81,339,1575,2,10.0,0.05,False,True
Completed,0.71,2,1807,601,5.476,0.05,False,False
Completed,0.77,125,5000,46,0.001,0.05,True,True
Completed,0.76,98,5000,57,10.0,0.05,True,True
Completed,0.78,119,5000,29,9.668,0.05,True,True
Completed,0.71,237,5000,4813,6.892,0.0,True,False
Completed,0.71,2,5000,1458,5.805,0.05,False,False
Completed,0.74,9,5000,27,0.001,0.0,True,False
Completed,0.71,2,4328,2945,10.0,0.0,False,False
Completed,0.78,96,5000,17,0.001,0.05,True,True
Completed,0.74,2,14,3372,0.001,0.05,False,False
Completed,0.78,102,5000,30,9.154,0.05,False,True
Completed,0.77,86,5000,28,0.001,0.05,False,True
Completed,0.72,2,5000,3417,0.001,0.05,False,False
Completed,0.69,27,4580,3455,0.001,0.0,True,False
Completed,0.81,352,1642,2,6.203,0.05,False,True
Completed,0.77,100,5000,59,0.001,0.05,False,True
Completed,0.8,380,1,2,6.196,0.05,False,True
Completed,0.72,3,5000,3440,0.001,0.0,False,False
Completed,0.71,2,1,3284,3.284,0.05,False,False
Completed,0.71,2,1,4134,10.0,0.0,False,False
Completed,0.77,88,5000,33,0.001,0.05,True,True
Completed,0.81,372,3598,2,4.968,0.05,True,True
Completed,0.71,2,5000,4909,7.698,0.0,False,False
Completed,0.71,2,5000,260,7.705,0.05,False,False
Completed,0.74,13,5000,21,0.001,0.05,True,False
Completed,0.67,4,5000,2158,0.001,0.05,False,False
Completed,0.71,2,1,1780,7.656,0.05,False,False
Completed,0.78,113,5000,24,4.762,0.05,True,True
Completed,0.71,2,5000,837,6.536,0.05,False,False
Completed,0.74,2,1,3365,0.001,0.0,False,False
Completed,0.66,4,1,4823,0.472,0.0,False,False
Completed,0.71,51,5000,2,0.001,0.0,False,False
Completed,0.76,140,5000,64,5.821,0.05,True,True
Completed,0.71,2,1207,3487,10.0,0.0,False,False
Completed,0.81,354,4298,2,4.134,0.05,True,True
Completed,0.71,2,1,3864,10.0,0.0,False,False
Completed,0.71,271,1,4066,10.0,0.05,True,False
Completed,0.71,2,5000,205,10.0,0.0,False,False
Completed,0.81,342,1551,2,3.519,0.05,True,True
Completed,0.81,323,4298,2,5.443,0.05,False,True
Completed,0.71,2,5000,1248,6.545,0.05,False,False
Completed,0.71,1,4734,1257,6.266,0.0,False,False
Completed,0.71,2,5000,2488,10.0,0.05,False,False
Completed,0.71,2,502,2922,10.0,0.05,False,False
Completed,0.77,102,5000,42,5.409,0.05,True,True
Completed,0.77,100,5000,27,4.765,0.05,False,True
Completed,0.74,3,3077,3317,0.001,0.0,False,False
Completed,0.72,3,5000,3299,0.001,0.0,False,False
Completed,0.78,90,5000,24,0.001,0.05,True,True
Completed,0.71,341,4781,2395,10.0,0.05,True,False
Completed,0.8,407,674,2,3.1,0.05,True,True
Completed,0.81,328,824,2,6.015,0.05,False,True
Completed,0.8,159,5000,9,0.001,0.05,True,True
Completed,0.71,2,4686,1674,6.095,0.05,False,False
Completed,0.71,2,2429,931,3.929,0.0,False,False
Completed,0.71,2,4990,1983,10.0,0.0,False,False
Completed,0.74,10,1,23,0.001,0.0,True,False
Completed,0.77,84,5000,39,0.001,0.05,True,True
Completed,0.74,2,1,3342,0.001,0.0,False,False
Completed,0.71,2,5000,4888,6.678,0.05,False,False
Completed,0.68,4,5000,3856,0.001,0.0,False,False
Completed,0.72,4,4584,3074,0.001,0.05,False,False
Completed,0.71,20,1,651,0.001,0.05,True,False
Completed,0.72,2,835,287,5.486,0.0,False,False
Completed,0.7,4,1,626,0.001,0.0,False,False
Completed,0.67,3,5000,589,0.001,0.0,False,False
Completed,0.71,2,1,4631,10.0,0.0,False,False
Completed,0.71,2,1,4804,6.805,0.0,False,False
Completed,0.81,403,5000,2,2.946,0.05,False,True
Completed,0.71,2,4974,4796,2.923,0.05,False,False
Completed,0.7,20,5000,721,0.001,0.05,True,False
Completed,0.63,4,1,4348,0.001,0.0,False,False
Completed,0.71,2,1,1222,6.523,0.0,False,False
Completed,0.64,4,1,3841,0.001,0.0,False,False
Completed,0.71,2,5000,1382,10.0,0.05,False,False
Completed,0.71,232,1,3912,10.0,0.05,True,False
Completed,0.77,133,5000,59,0.001,0.05,True,True
Completed,0.71,3,1,4708,2.621,0.05,False,False
Completed,0.71,4,5000,2440,0.001,0.05,False,False
Completed,0.76,115,5000,87,5.35,0.05,False,True
Completed,0.74,10,3311,27,0.001,0.05,True,False
Completed,0.71,3,1,4677,3.844,0.0,False,False
Completed,0.71,2,5000,3546,10.0,0.0,False,False
Completed,0.77,106,5000,65,4.781,0.05,False,True
Completed,0.72,3,530,3148,0.001,0.0,False,False
Completed,0.71,2,2854,4448,4.563,0.05,False,False
Completed,0.8,472,1,2,3.187,0.05,False,True
Completed,0.71,2,4791,2430,3.504,0.0,False,False
Completed,0.71,2,4940,1513,3.711,0.0,False,False
Completed,0.64,3,5000,977,0.516,0.0,False,False
Completed,0.7,3,1,2211,0.001,0.0,False,False
Completed,0.68,38,5000,762,0.001,0.0,True,False
Completed,0.71,3,47,4669,6.094,0.05,False,False
Completed,0.71,2,5000,4632,4.585,0.05,False,False
Completed,0.74,9,1,19,0.001,0.05,True,False
Completed,0.77,90,5000,44,0.001,0.05,False,True
Completed,0.71,2,1,760,10.0,0.05,False,False
Completed,0.57,2,5000,4679,1.293,0.0,False,False
Completed,0.71,2,1,4824,6.809,0.05,False,False
Completed,0.75,138,5000,86,10.0,0.05,True,True
Completed,0.75,103,5000,81,9.915,0.05,False,True
Completed,0.71,4,2650,3278,0.001,0.05,False,False
Completed,0.76,122,5000,75,0.001,0.05,False,True
Completed,0.65,48,5000,3995,0.001,0.05,True,False
Completed,0.73,3165,4316,1499,0.031,0.025,False,True
Completed,0.71,302,159,2584,6.866,0.047,True,False
Completed,0.68,94,2385,4220,1.53,0.003,True,False
Completed,0.72,848,2713,533,3.293,0.004,False,True
Completed,0.71,277,1841,4137,9.816,0.031,True,False
Completed,0.72,1333,3826,783,0.912,0.028,True,True
Completed,0.71,2,454,4395,7.199,0.006,False,False
Completed,0.69,13548,513,3852,7.731,0.015,True,True
Completed,0.71,10183,1554,2307,2.181,0.03,True,True
Completed,0.71,2,3036,3729,5.969,0.002,False,False
Completed,0.71,2,3688,1593,8.829,0.013,False,False
Completed,0.7,13988,2036,2998,3.009,0.034,True,True
Completed,0.73,2057,1203,828,7.468,0.023,True,True
Completed,0.7,4,4560,4427,0.633,0.045,False,False
Completed,0.71,2,999,4595,3.912,0.028,False,False
Completed,0.71,2,2005,1722,5.861,0.017,False,False
Completed,0.71,8850,3482,2832,2.229,0.039,True,True
Completed,0.71,2,1271,3584,9.249,0.021,False,False
Completed,0.71,3,404,87,1.208,0.036,False,False
Completed,0.72,13203,1124,2923,9.616,0.004,False,True
Completed,0.73,1160,2115,758,0.158,0.039,False,True
Completed,0.71,8764,1476,3943,4.953,0.047,False,True
Completed,0.68,57,3962,3478,1.403,0.037,True,False
Completed,0.71,2,4188,979,5.735,0.044,False,False
Completed,0.72,3439,1704,1442,8.121,0.033,True,True
Completed,0.71,1,2576,2524,3.786,0.011,False,False
Completed,0.72,421,727,422,2.775,0.015,True,True
Completed,0.71,3,4724,4326,9.064,0.043,False,False
Completed,0.69,14290,649,3327,0.548,0.009,False,True
Completed,0.73,1036,2276,498,9.85,0.048,False,True
Completed,0.71,268,3133,4095,3.249,0.021,True,False
