Status,ACCURACY,RUNTIME,recent_samples_size,batch_size,gamma,alpha,use_mmd2,use_k2s_test
Completed,0.55,3,5000,2,0.001,0.0,False,False
Completed,0.55,0,5000,2596,0.001,0.0,False,False
Completed,0.56,5,1,2,0.001,0.0,True,False
Completed,0.55,0,5000,5000,10.0,0.0,False,False
Completed,0.56,68,5000,205,10.0,0.05,True,True
Completed,0.55,1,5000,5000,10.0,0.019,True,False
Completed,0.55,0,1,5000,0.001,0.05,False,False
Completed,0.55,3,5000,2,10.0,0.0,False,False
Completed,0.56,6,1,2,0.001,0.05,True,False
Completed,0.56,464,5000,2,10.0,0.021,False,True
Completed,0.56,131,5000,371,10.0,0.034,True,True
Completed,0.55,217,1,2,10.0,0.0,True,False
Completed,0.55,0,1,5000,10.0,0.023,False,False
Completed,0.55,3,913,101,2.095,0.008,True,False
Completed,0.56,5,5000,2,0.001,0.018,True,False
Completed,0.55,25,2211,4,1.955,0.044,True,False
Completed,0.55,206,5000,2,5.767,0.03,True,False
Completed,0.56,78,479,315,3.238,0.05,True,True
Completed,0.56,5,5000,2,0.001,0.038,True,False
Completed,0.55,90,959,2,3.478,0.0,True,False
Completed,0.56,52,4299,24,7.496,0.046,True,True
Completed,0.55,205,959,2,3.643,0.021,True,False
Completed,0.56,85,4299,24,7.632,0.04,False,True
Completed,0.55,12,1492,2,2.257,0.05,True,False
Completed,0.56,88,2344,2,3.797,0.05,False,True
Completed,0.55,16,706,27,6.186,0.05,True,False
Completed,0.55,7,3909,2,1.82,0.0,True,False
Completed,0.55,0,1598,1585,7.735,0.0,False,False
Completed,0.56,57,4299,24,5.586,0.05,False,True
Completed,0.56,70,2344,2,3.827,0.05,True,True
Completed,0.55,36,2211,4,2.326,0.017,True,False
Completed,0.55,5,1274,2,1.891,0.031,True,False
Completed,0.56,6,5000,2,0.969,0.008,True,False
Completed,0.55,18,4299,24,7.031,0.015,True,False
Completed,0.56,310,3113,2,2.78,0.05,True,True
Completed,0.56,5,1,2,1.448,0.0,True,False
Completed,0.55,206,457,2,4.53,0.0,True,False
Completed,0.55,13,5000,2,2.775,0.0,True,False
Completed,0.56,5,1,2,1.5,0.05,True,False
Completed,0.55,5,2997,121,2.734,0.036,True,False
Completed,0.55,206,3113,2,4.64,0.026,True,False
Completed,0.55,1,516,4959,7.05,0.009,True,False
Completed,0.55,1,1,2204,3.231,0.05,True,False
Completed,0.55,3,1,2,0.001,0.018,False,False
Completed,0.55,0,1,2189,3.585,0.05,False,False
Completed,0.55,3,1,2,1.686,0.0,False,False
Completed,0.56,165,712,2,5.122,0.05,True,True
Completed,0.55,4,1,2,1.302,0.043,False,False
Completed,0.56,88,3384,341,7.692,0.025,False,True
Completed,0.56,70,2102,2,8.499,0.05,True,True
Completed,0.55,1,2936,4904,7.322,0.012,True,False
Completed,0.55,3,1,2,4.105,0.05,False,False
Completed,0.55,3,1,2,0.001,0.035,False,False
Completed,0.55,1,3123,5000,6.596,0.0,True,False
Completed,0.56,6,1,2,0.001,0.031,True,False
Completed,0.55,1,1,2092,0.001,0.05,True,False
Completed,0.55,1,3500,5000,6.083,0.05,True,False
Completed,0.55,1,1,3359,5.245,0.05,True,False
Completed,0.55,0,3242,5000,3.621,0.05,False,False
Completed,0.56,159,2031,2,6.661,0.05,True,True
Completed,0.55,320,1,5000,3.535,0.05,True,True
Completed,0.56,83,2821,63,7.576,0.024,False,True
Completed,0.56,278,1044,2,7.628,0.028,True,True
Completed,0.55,1,2990,5000,3.947,0.0,True,False
Completed,0.55,0,5000,5000,5.827,0.05,False,False
Completed,0.55,1,5000,2362,0.001,0.014,True,False
Completed,0.55,1,5000,5000,6.438,0.006,True,False
Completed,0.55,1,1,5000,3.298,0.05,True,False
Completed,0.55,237,1,2,3.673,0.05,True,False
Completed,0.55,0,1,3359,5.373,0.05,False,False
Completed,0.55,0,3242,5000,8.02,0.012,False,False
Completed,0.56,7,5000,2,0.001,0.05,True,False
Completed,0.55,2,4761,867,1.236,0.041,True,False
Completed,0.55,1,4828,2550,7.764,0.05,True,False
Completed,0.55,1,5000,5000,1.678,0.0,True,False
Completed,0.56,5,5000,2,0.965,0.04,True,False
Completed,0.55,1,4087,3385,8.477,0.032,True,False
Completed,0.55,0,5000,5000,1.278,0.039,False,False
Completed,0.55,1,5000,533,0.999,0.05,True,False
Completed,0.55,0,5000,5000,4.688,0.0,False,False
Completed,0.56,5,1,2,0.001,0.015,True,False
Completed,0.55,0,2821,63,8.982,0.013,False,False
Completed,0.55,0,1,5000,0.001,0.018,False,False
Completed,0.56,6,5000,2,0.001,0.0,True,False
Completed,0.55,1,5000,5000,1.979,0.02,True,False
Completed,0.55,0,638,2412,9.526,0.013,False,False
Completed,0.55,0,1,5000,4.933,0.0,False,False
Completed,0.55,0,3770,5000,10.0,0.05,False,False
Completed,0.56,5,1,2,0.816,0.038,True,False
Completed,0.55,1,142,1052,1.033,0.009,True,False
Completed,0.56,5,1,2,0.468,0.009,True,False
Completed,0.55,3,1044,2,10.0,0.023,False,False
Completed,0.55,469,1346,1606,6.374,0.0,False,True
Completed,0.55,0,1,3088,10.0,0.05,False,False
Completed,0.56,77,2916,2,7.293,0.05,False,True
Completed,0.55,0,5000,5000,1.263,0.0,False,False
Completed,0.55,3,2031,2,7.844,0.012,False,False
Completed,0.55,1,5000,5000,2.699,0.044,True,False
Completed,0.56,59,4299,24,5.854,0.028,False,True
Completed,0.55,0,1,3052,0.001,0.033,False,False
Completed,0.55,0,1,3359,5.433,0.013,False,False
Completed,0.55,0,5000,2596,4.123,0.039,False,False
Completed,0.55,4,5000,2,6.956,0.05,False,False
Completed,0.55,0,4959,377,8.66,0.05,False,False
Completed,0.56,113,802,426,9.019,0.046,True,True
Completed,0.56,458,712,2,5.453,0.035,False,True
Completed,0.55,0,5000,1482,2.411,0.0,False,False
Completed,0.56,5,1,2,0.001,0.043,True,False
Completed,0.55,0,1,3407,1.697,0.05,False,False
Completed,0.55,1,1,3274,1.413,0.0,True,False
Completed,0.56,323,2031,2,6.113,0.025,False,True
Completed,0.55,0,5000,2625,7.858,0.05,False,False
Completed,0.55,0,1,3274,1.513,0.01,False,False
Completed,0.55,1,1,3407,1.752,0.05,True,False
Completed,0.56,5,5000,2,0.953,0.0,True,False
Completed,0.55,0,4955,3292,2.556,0.0,False,False
Completed,0.55,0,1,2092,0.001,0.011,False,False
Completed,0.55,1,4955,3292,2.174,0.0,True,False
Completed,0.55,0,4955,3292,1.446,0.01,False,False
Completed,0.55,0,1,5000,10.0,0.04,False,False
Completed,0.55,1,3770,5000,10.0,0.036,True,False
Completed,0.55,0,5000,3645,2.032,0.05,False,False
Completed,0.55,244,1,5000,0.001,0.0,False,True
Completed,0.56,5,5000,2,0.814,0.019,True,False
Completed,0.55,0,5000,2559,3.969,0.05,False,False
Completed,0.56,552,5000,2,6.878,0.02,False,True
Completed,0.55,1,1010,2857,7.411,0.05,True,False
Completed,0.56,53,5000,2,4.15,0.05,False,True
Completed,0.55,10,5000,2,2.551,0.05,True,False
Completed,0.56,184,1,2,9.159,0.05,False,True
Completed,0.55,0,4327,1905,10.0,0.024,False,False
Completed,0.56,3,2211,4,0.001,0.01,True,False
Completed,0.56,321,1,2,9.593,0.038,False,True
Completed,0.55,1,1,5000,7.28,0.05,True,False
Completed,0.56,183,4861,720,8.477,0.049,True,True
Completed,0.56,764,5000,2,3.143,0.01,False,True
Completed,0.55,237,5000,5000,8.293,0.05,True,True
Completed,0.55,238,1,5000,9.197,0.033,False,True
Completed,0.55,0,5000,2400,6.701,0.0,False,False
Completed,0.55,224,5000,5000,8.384,0.05,False,True
Completed,0.55,1,3242,5000,3.955,0.05,True,False
Completed,0.56,323,5000,2,4.19,0.035,False,True
Completed,0.56,324,5000,2,7.064,0.05,False,True
Completed,0.56,80,1,2,3.82,0.05,True,True
Completed,0.56,5,2512,2,0.001,0.05,True,False
Completed,0.55,1,1,2228,7.653,0.05,True,False
Completed,0.55,1,5000,2199,7.261,0.0,True,False
Completed,0.55,230,5000,5000,3.299,0.008,False,True
Completed,0.56,184,5000,2,5.346,0.05,True,True
Completed,0.55,223,5000,5000,4.118,0.05,False,True
Completed,0.56,124,1,2,0.001,0.05,True,True
Completed,0.55,0,5000,5000,10.0,0.023,False,False
Completed,0.56,264,1044,2,10.0,0.05,False,True
Completed,0.56,4,4224,2,0.179,0.05,True,False
Completed,0.56,5,787,2,0.001,0.05,True,False
Completed,0.55,1,4592,38,0.001,0.009,True,False
Completed,0.56,4,3483,2,0.072,0.05,True,False
Completed,0.56,5,1820,2,0.201,0.0,True,False
Completed,0.56,315,4159,844,10.0,0.05,False,True
Completed,0.55,614,3454,850,9.848,0.0,False,True
Completed,0.56,5,4303,2,0.175,0.0,True,False
Completed,0.55,1,4013,3960,10.0,0.0,True,False
Completed,0.56,106,2583,378,9.09,0.05,False,True
Completed,0.56,5,2674,2,0.227,0.0,True,False
Completed,0.56,5,3386,2,0.001,0.0,True,False
Completed,0.56,77,3540,35,1.476,0.01,False,True
Completed,0.55,1,4494,214,0.001,0.024,True,False
Completed,0.56,894,3703,2,0.001,0.011,False,True
Completed,0.56,56,3816,9,10.0,0.022,False,True
Completed,0.55,1,784,5000,0.001,0.041,True,False
Completed,0.55,0,4104,3378,7.984,0.0,False,False
Completed,0.55,0,2676,2265,1.973,0.0,False,False
Completed,0.56,122,1,2,1.249,0.05,True,True
Completed,0.56,148,3930,2,9.3,0.05,False,True
Completed,0.55,0,4140,1138,4.501,0.001,False,False
Completed,0.56,6,3753,2,0.001,0.05,True,False
Completed,0.55,3,4303,2,0.764,0.009,False,False
Completed,0.56,1,1027,67,0.001,0.036,True,False
Completed,0.56,441,3787,2,8.834,0.039,False,True
Completed,0.56,5,1732,2,0.001,0.05,True,False
Completed,0.55,1,2765,531,0.001,0.05,True,False
Completed,0.55,0,1570,2925,0.001,0.045,False,False
Completed,0.56,4,3566,2,0.001,0.01,True,False
Completed,0.55,1,1,568,0.001,0.026,True,False
Completed,0.55,1,2919,1554,10.0,0.05,True,False
Completed,0.55,1,2701,3269,0.001,0.05,True,False
Completed,0.55,0,2701,3269,0.001,0.007,False,False
Completed,0.55,0,3377,3377,0.001,0.05,False,False
Completed,0.56,79,3106,308,8.08,0.05,True,True
Completed,0.55,0,1617,3002,0.001,0.0,False,False
Completed,0.56,310,3386,2,0.001,0.031,True,True
Completed,0.55,0,1465,5000,0.001,0.05,False,False
Completed,0.55,1,1852,3111,0.001,0.007,True,False
Completed,0.55,1,1,3359,0.001,0.035,True,False
Completed,0.55,0,1895,3635,10.0,0.05,False,False
Completed,0.56,70,3384,341,7.677,0.041,True,True
Completed,0.55,1,4057,294,0.001,0.041,True,False
Completed,0.55,0,1650,3500,0.001,0.05,False,False
Completed,0.56,4,1102,2,0.001,0.0,True,False
Completed,0.55,0,3285,1197,10.0,0.05,False,False
Completed,0.55,0,1612,4030,4.619,0.05,False,False
Completed,0.55,1,3497,3630,0.001,0.0,True,False
Completed,0.56,5,3385,2,0.001,0.041,True,False
Completed,0.55,1,1422,5000,10.0,0.036,True,False
Completed,0.56,326,3374,2,10.0,0.05,False,True
Completed,0.55,1,3202,756,0.001,0.05,True,False
Completed,0.56,110,3312,2,10.0,0.035,True,True
Completed,0.55,0,2751,1037,0.001,0.041,False,False
Completed,0.55,0,1717,4361,0.001,0.032,False,False
Completed,0.55,0,142,1052,0.001,0.016,False,False
Completed,0.55,0,4908,896,4.519,0.05,False,False
Completed,0.55,0,4013,3960,10.0,0.013,False,False
Completed,0.55,1,1274,4552,9.542,0.038,True,False
Completed,0.55,1,1,1265,0.001,0.05,False,False
Completed,0.55,0,2566,4589,7.062,0.011,False,False
Completed,0.55,1,2437,1121,0.001,0.006,False,False
Completed,0.56,117,1,473,5.474,0.05,False,True
Completed,0.55,1,1969,4592,10.0,0.01,True,False
Completed,0.55,0,1969,4592,10.0,0.036,False,False
Completed,0.55,0,4901,980,5.587,0.03,False,False
Completed,0.56,5,1,2,0.001,0.009,True,False
Completed,0.56,98,1879,484,6.919,0.05,True,True
Completed,0.55,0,1274,4552,10.0,0.001,False,False
Completed,0.55,0,3207,924,0.001,0.03,False,False
Completed,0.55,0,2618,2951,10.0,0.005,False,False
Completed,0.56,5,5000,2,0.001,0.028,True,False
Completed,0.55,1,1717,4361,0.001,0.013,True,False
Completed,0.56,5,5000,2,0.001,0.045,True,False
Completed,0.55,0,1717,4361,0.001,0.014,False,False
Completed,0.55,0,4269,4156,0.001,0.035,False,False
Completed,0.56,62,1,2,9.597,0.05,True,True
Completed,0.55,1,4269,4156,0.001,0.004,True,False
Completed,0.55,0,1566,4264,10.0,0.05,False,False
Completed,0.55,0,5000,691,8.965,0.0,False,False
Completed,0.55,1,5000,4485,10.0,0.05,True,False
Completed,0.55,0,5000,238,10.0,0.044,False,False
Completed,0.55,0,5000,4138,10.0,0.0,False,False
Completed,0.55,1,112,1496,0.001,0.041,True,False
Completed,0.56,5,1,2,0.001,0.04,True,False
Completed,0.55,1,5000,5000,10.0,0.05,True,False
Completed,0.55,3,1,2,10.0,0.033,False,False
Completed,0.55,0,5000,5000,5.545,0.03,False,False
Completed,0.55,1,4898,3967,3.983,0.011,True,False
Completed,0.55,1,5000,3645,10.0,0.05,True,False
Completed,0.55,1,2323,1650,0.001,0.018,True,False
Completed,0.56,5,5000,2,0.001,0.006,True,False
Completed,0.55,1,210,4329,6.277,0.025,True,False
Completed,0.55,3,5000,2,0.001,0.026,False,False
Completed,0.56,126,463,848,6.836,0.05,True,True
Completed,0.55,1,5000,1611,1.317,0.05,True,False
Completed,0.55,0,1,4548,6.35,0.05,False,False
Completed,0.56,5,5000,2,0.001,0.011,True,False
Completed,0.55,1,1,5000,10.0,0.0,True,False
Completed,0.56,5,1,2,0.001,0.02,True,False
Completed,0.55,0,142,4208,6.431,0.0,False,False
Completed,0.55,3,3411,2,10.0,0.05,False,False
Completed,0.55,1,4521,1952,0.001,0.003,True,False
Completed,0.55,1,5000,4707,0.001,0.049,True,False
Completed,0.55,1,3455,851,10.0,0.036,True,False
Completed,0.55,0,5000,1782,0.001,0.035,False,False
Completed,0.55,137,1,956,10.0,0.05,True,True
Completed,0.55,1,1,5000,0.001,0.02,True,False
Completed,0.55,1,5000,1782,0.001,0.045,True,False
Completed,0.55,1,5000,4138,7.327,0.047,True,False
Completed,0.55,0,1,5000,7.309,0.0,False,False
Completed,0.55,1,5000,5000,6.748,0.038,True,False
Completed,0.55,1,5000,1782,0.001,0.035,True,False
Completed,0.56,81,1,234,7.257,0.05,True,True
Completed,0.55,0,4519,1347,2.745,0.017,False,False
Completed,0.55,2,1,2,0.001,0.0,False,False
Completed,0.56,91,5000,349,6.897,0.05,True,True
Completed,0.55,0,2938,1960,10.0,0.0,False,False
Completed,0.56,168,5000,2,8.128,0.05,True,True
Completed,0.55,1,1,5000,10.0,0.018,True,False
Completed,0.56,96,31,171,7.604,0.045,True,True
Completed,0.55,3,5000,2,0.001,0.012,False,False
Completed,0.55,0,2620,2946,10.0,0.039,False,False
Completed,0.55,0,5000,1611,2.488,0.044,False,False
Completed,0.55,0,5000,2596,6.634,0.014,False,False
Completed,0.55,0,142,1052,6.319,0.006,False,False
Completed,0.56,4,1,2,0.001,0.004,True,False
Completed,0.56,85,5000,298,6.284,0.05,False,True
Completed,0.55,0,5000,3645,10.0,0.035,False,False
Completed,0.56,68,1,2,7.879,0.05,True,True
Completed,0.55,0,4898,3967,3.985,0.006,False,False
Completed,0.55,3,5000,2,7.302,0.019,False,False
Completed,0.55,0,1125,819,4.553,0.011,False,False
Completed,0.55,2,1,2,0.001,0.008,False,False
Completed,0.55,2,1,2,0.001,0.05,False,False
Completed,0.55,1,5000,2596,0.001,0.046,True,False
Completed,0.55,0,1,473,5.711,0.035,False,False
Completed,0.55,1,5000,3645,10.0,0.019,True,False
Completed,0.55,1,1960,3656,8.115,0.0,True,False
Completed,0.56,6,1,2,0.001,0.026,True,False
Completed,0.56,5,5000,2,0.001,0.032,True,False
Completed,0.55,0,5000,4138,7.068,0.007,False,False
Completed,0.55,1,3391,3496,0.001,0.03,True,False
Completed,0.56,4,1,2,0.327,0.048,True,False
Completed,0.56,104,4991,325,4.922,0.05,True,True
Completed,0.56,111,409,384,4.165,0.05,False,True
Completed,0.56,74,4982,319,8.606,0.05,True,True
Completed,0.56,144,3401,577,7.788,0.05,False,True
Completed,0.56,90,409,384,4.545,0.049,True,True
Completed,0.56,85,1,2,2.605,0.05,False,True
Completed,0.55,2,712,2,5.305,0.005,False,False
Completed,0.56,147,3401,577,7.744,0.05,True,True
Completed,0.56,112,5000,416,8.319,0.05,False,True
Completed,0.56,140,479,390,3.306,0.05,False,True
Completed,0.55,0,142,1052,1.434,0.012,False,False
Completed,0.56,75,5000,2,9.099,0.05,True,True
Completed,0.56,7,1,2,0.268,0.041,True,False
Completed,0.56,111,409,384,5.452,0.05,True,True
Completed,0.56,7,1,2,0.31,0.0,True,False
Completed,0.55,212,638,2412,8.914,0.049,True,True
Completed,0.55,0,1,1454,0.84,0.0,False,False
Completed,0.55,0,142,1052,1.654,0.044,False,False
Completed,0.56,82,3034,284,4.533,0.036,True,True
Completed,0.55,160,4749,899,8.026,0.05,True,True
Completed,0.55,0,1803,4344,3.453,0.035,False,False
Completed,0.56,92,5000,346,4.588,0.05,False,True
Completed,0.55,0,4,3364,8.824,0.044,False,False
Completed,0.56,104,1,476,7.066,0.05,False,True
Completed,0.56,4,5000,2,0.512,0.047,True,False
Completed,0.56,4,5000,2,0.856,0.05,True,False
Completed,0.55,0,479,390,4.566,0.04,False,False
Completed,0.55,569,1,667,0.001,0.0,True,True
Completed,0.55,0,4519,1347,1.153,0.044,False,False
Completed,0.56,98,1,234,7.784,0.05,False,True
Completed,0.56,183,1076,807,4.922,0.05,False,True
Completed,0.56,83,4982,312,8.797,0.05,False,True
Completed,0.55,1,4619,2447,1.493,0.008,True,False
Completed,0.56,82,5000,298,6.218,0.041,True,True
Completed,0.55,0,5000,4747,0.001,0.0,False,False
Completed,0.55,1,1,3274,3.601,0.042,True,False
Completed,0.56,118,1,189,4.97,0.05,False,True
Completed,0.55,1,5000,5000,8.602,0.016,True,False
Completed,0.56,75,1,183,8.91,0.05,True,True
Completed,0.56,70,1,211,8.474,0.05,False,True
Completed,0.56,91,1,234,5.974,0.041,True,True
Completed,0.55,0,4624,2717,1.498,0.0,False,False
Completed,0.56,160,1073,790,4.575,0.05,True,True
Completed,0.56,157,1,733,3.77,0.046,True,True
Completed,0.55,1,727,4921,8.604,0.038,True,False
Completed,0.56,83,1,234,6.361,0.05,False,True
Completed,0.55,1,2620,2946,10.0,0.039,True,False
Completed,0.55,1,4165,2590,2.146,0.044,True,False
Completed,0.55,316,61,3340,7.599,0.018,False,True
Completed,0.56,148,1,794,3.83,0.05,False,True
Completed,0.55,0,5000,557,4.449,0.0,False,False
Completed,0.55,3,1,2,0.663,0.05,False,False
Completed,0.55,0,3253,2193,5.328,0.046,False,False
Completed,0.56,149,1,2,1.696,0.05,False,True
Completed,0.55,0,1,2189,10.0,0.041,False,False
Completed,0.55,0,5000,4138,8.177,0.049,False,False
Completed,0.55,0,4490,933,10.0,0.013,False,False
Completed,0.55,0,1566,2729,1.473,0.05,False,False
Completed,0.55,1,5000,3391,5.273,0.05,True,False
Completed,0.55,0,5000,4707,0.001,0.027,False,False
Completed,0.55,1,5000,208,0.001,0.05,True,False
Completed,0.55,1,4519,4780,3.426,0.007,True,False
Completed,0.56,5,1,2,0.001,0.046,True,False
Completed,0.55,2,1,2,7.352,0.001,False,False
Completed,0.56,5,5000,2,0.001,0.042,True,False
Completed,0.55,1,4898,3967,4.034,0.004,True,False
Completed,0.55,0,4490,933,10.0,0.037,False,False
Completed,0.55,1,1,5000,0.001,0.05,True,False
Completed,0.55,1,4525,2928,5.026,0.006,True,False
Completed,0.55,0,1010,2857,8.058,0.0,False,False
Completed,0.55,0,5000,3555,5.2,0.0,False,False
Completed,0.55,1,1811,4466,2.339,0.005,True,False
Completed,0.55,1,1717,4361,0.001,0.03,True,False
Completed,0.55,1,5000,3555,5.97,0.041,True,False
Completed,0.55,0,112,1496,0.001,0.01,False,False
Completed,0.55,0,1,476,7.217,0.048,False,False
Completed,0.55,0,2919,1554,10.0,0.034,False,False
Completed,0.55,1,1,3002,0.001,0.0,True,False
Completed,0.55,1,354,4522,4.945,0.042,True,False
Completed,0.55,0,5000,3576,10.0,0.0,False,False
Completed,0.55,0,1,5000,2.943,0.0,False,False
Completed,0.55,0,1,211,8.463,0.039,False,False
Completed,0.55,1,5000,5000,10.0,0.0,True,False
Completed,0.55,1,178,262,0.001,0.01,True,False
Completed,0.55,0,5000,2362,0.001,0.027,False,False
Completed,0.55,1,5000,3555,5.914,0.017,True,False
Completed,0.55,0,5000,4540,4.041,0.05,False,False
Completed,0.55,1,5000,4138,10.0,0.032,True,False
Completed,0.55,0,1,5000,10.0,0.013,False,False
Completed,0.56,4,1820,2,0.001,0.041,True,False
Completed,0.55,1,2854,1538,5.126,0.05,True,False
Completed,0.56,136,3349,558,9.528,0.05,True,True
Completed,0.56,115,3247,624,5.402,0.016,False,True
Completed,0.55,193,4125,1152,4.404,0.05,False,True
Completed,0.55,200,3954,916,5.124,0.035,True,True
Completed,0.56,6,1236,2,0.001,0.012,True,False
Completed,0.56,5,3386,2,0.001,0.027,True,False
Completed,0.56,131,1,2,0.674,0.05,False,True
Completed,0.56,152,3247,630,5.579,0.05,True,True
Completed,0.56,169,3673,794,5.157,0.05,False,True
Completed,0.55,320,2534,4111,0.001,0.0,False,True
Completed,0.55,199,3564,1064,4.573,0.04,True,True
Completed,0.55,167,2527,889,5.182,0.012,False,True
Completed,0.56,132,5000,549,9.715,0.05,False,True
Completed,0.55,1,1612,4030,5.719,0.05,True,False
Completed,0.56,132,5000,549,9.255,0.05,True,True
Completed,0.55,1,2214,3952,8.177,0.05,True,False
Completed,0.56,5,3330,2,1.342,0.05,True,False
Completed,0.55,0,2854,1538,5.442,0.05,False,False
Completed,0.56,5,787,2,0.293,0.044,True,False
Completed,0.55,1,4271,507,10.0,0.05,True,False
Completed,0.55,2,2343,3,5.3,0.05,False,False
Completed,0.55,1,3384,1132,7.155,0.05,True,False
Completed,0.56,5,1102,2,0.001,0.034,True,False
Completed,0.56,142,3021,557,4.603,0.011,False,True
Completed,0.56,6,3386,2,0.001,0.034,True,False
Completed,0.55,0,1697,757,10.0,0.05,False,False
Completed,0.55,0,1,5000,7.227,0.031,False,False
Completed,0.56,132,5000,577,10.0,0.05,True,True
Completed,0.56,121,1,476,6.445,0.05,True,True
Completed,0.56,141,3243,575,5.243,0.05,False,True
Completed,0.56,139,1,556,6.37,0.05,True,True
Completed,0.55,1,1570,2925,0.243,0.048,True,False
Completed,0.55,3,1820,2,0.001,0.014,False,False
Completed,0.55,1,4327,1905,10.0,0.046,True,False
Completed,0.55,1,1194,3843,0.001,0.0,True,False
Completed,0.56,5,1236,2,0.001,0.026,True,False
Completed,0.56,134,1,559,4.503,0.05,False,True
Completed,0.56,5,1052,2,0.001,0.043,True,False
Completed,0.55,0,3155,739,0.001,0.0,False,False
Completed,0.55,3,1102,2,0.001,0.034,False,False
Completed,0.55,0,985,192,10.0,0.0,False,False
Completed,0.55,0,3527,334,7.746,0.001,False,False
Completed,0.55,3,1632,2,0.001,0.05,False,False
Completed,0.55,0,41,4534,0.001,0.0,False,False
Completed,0.55,3,3566,2,0.001,0.008,False,False
Completed,0.56,5,1022,2,0.001,0.006,True,False
Completed,0.55,1,3373,2702,10.0,0.015,True,False
Completed,0.55,0,1194,3843,0.001,0.021,False,False
Completed,0.55,0,323,1218,10.0,0.002,False,False
Completed,0.55,1,1235,3863,0.001,0.05,True,False
Completed,0.56,5,1102,2,0.001,0.02,True,False
Completed,0.56,125,189,513,0.001,0.05,False,True
Completed,0.56,5,3577,2,0.001,0.02,True,False
Completed,0.56,5,4303,2,0.001,0.038,True,False
Completed,0.55,1,1,2189,10.0,0.031,True,False
Completed,0.56,5,1632,2,0.001,0.034,True,False
Completed,0.55,0,3488,3772,0.001,0.0,False,False
Completed,0.55,242,1,5000,10.0,0.0,True,True
Completed,0.55,235,1,4530,0.936,0.05,False,True
Completed,0.55,0,3495,749,2.069,0.05,False,False
Completed,0.55,1,3715,4931,1.893,0.015,True,False
Completed,0.55,1,1636,4257,10.0,0.0,True,False
Completed,0.55,234,5000,2,10.0,0.05,True,False
Completed,0.55,1,1566,4264,10.0,0.019,True,False
Completed,0.56,7,2041,2,0.001,0.0,True,False
Completed,0.56,5,3914,2,1.356,0.006,True,False
Completed,0.55,0,2854,1538,4.718,0.009,False,False
Completed,0.55,0,2592,4804,6.613,0.0,False,False
Completed,0.55,1,1,5000,10.0,0.033,True,False
Completed,0.56,5,3917,2,0.001,0.045,True,False
Completed,0.55,0,638,2412,10.0,0.031,False,False
Completed,0.55,1,3475,4373,10.0,0.003,True,False
Completed,0.55,3,1213,2,0.001,0.0,False,False
Completed,0.55,0,1,5000,0.001,0.038,False,False
Completed,0.55,0,654,2432,8.09,0.05,False,False
Completed,0.56,268,1,2,0.001,0.032,True,True
Completed,0.55,239,1,4738,0.001,0.05,False,True
