Status,ACCURACY,RUNTIME,recent_samples_size,batch_size,gamma,alpha,use_mmd2,use_k2s_test
Completed,0.19,21,1335,4740,6.249,0.026,False,False
Completed,0.7,32,3250,3206,1.098,0.007,False,False
Completed,0.57,24,2882,974,4.74,0.001,False,False
Completed,0.43,2952,4359,31,2.471,0.034,True,False
Completed,0.72,33,1833,4012,1.06,0.032,False,False
Completed,0.25,33,268,93,5.817,0.013,False,False
Completed,0.19,21,3734,3231,9.595,0.03,False,False
Completed,0.19,22,4010,3991,5.828,0.005,False,False
Completed,0.7,34,4679,1605,0.9,0.045,False,False
Completed,0.54,24,1863,435,4.024,0.021,False,False
Completed,0.19,23,904,2637,8.223,0.018,False,False
Completed,0.57,28,2034,587,3.418,0.027,False,False
Completed,0.6,36,1643,4397,1.467,0.036,False,False
Completed,0.72,50,1775,4652,0.48,0.041,False,False
Completed,0.21,451,615,5,6.154,0.024,False,False
Completed,0.19,23,667,2679,9.683,0.013,False,False
Completed,0.6,25,1417,4027,2.163,0.033,False,False
Completed,0.19,25,3286,3536,5.556,0.02,False,False
Completed,0.64,27,1009,3562,1.394,0.049,False,False
Completed,0.19,22,186,3627,9.11,0.003,False,False
Completed,0.73,35,1969,464,0.871,0.033,False,False
Completed,0.61,29,4355,4063,1.455,0.012,False,False
Completed,0.19,33,4989,410,7.338,0.013,False,False
Completed,0.57,26,2855,3652,2.684,0.03,False,False
Completed,0.69,30,3325,1548,1.58,0.036,False,False
Completed,0.51,33,2486,3816,2.586,0.017,False,False
Completed,0.19,24,699,1004,6.335,0.043,False,False
Completed,0.19,22,436,3254,7.79,0.048,False,False
Completed,0.56,28,1372,2174,2.836,0.006,False,False
Completed,0.72,30,3780,1992,1.322,0.024,False,False
Completed,0.19,26,3204,1133,7.947,0.038,False,False
Completed,0.19,23,4774,4693,2.679,0.018,False,False
Completed,0.62,25,1691,3469,1.921,0.005,False,False
Completed,0.92,3133,4339,191,2.615,0.026,False,True
Completed,0.19,34,4194,1998,7.844,0.024,False,False
Completed,0.92,2986,406,287,6.219,0.007,True,True
Completed,0.43,23,2577,1212,3.574,0.047,False,False
Completed,0.19,32,1545,3113,7.619,0.01,False,False
Completed,0.61,31,671,965,2.362,0.03,False,False
Completed,0.17,23,514,3840,3.153,0.036,False,False
Completed,0.75,1045,4708,481,0.765,0.007,True,False
Completed,0.73,50,2287,2826,0.375,0.038,False,False
Completed,0.8,49,2486,4503,0.442,0.015,False,False
Completed,0.57,29,1151,3263,3.431,0.008,False,False
Completed,0.6,26,527,1714,2.285,0.003,False,False
Completed,0.91,892,1319,33,9.63,0.004,True,True
Completed,0.61,25,4059,1025,2.363,0.048,False,False
Completed,0.19,22,308,2335,7.601,0.009,False,False
Completed,0.48,26,3134,563,3.899,0.008,False,False
Completed,0.19,22,2779,2795,7.902,0.017,False,False
Completed,0.19,22,4280,4157,3.516,0.043,False,False
Completed,0.19,37,4894,310,7.778,0.043,False,False
Completed,0.62,30,2964,3160,2.204,0.023,False,False
Completed,0.65,1110,945,174,1.05,0.024,True,False
Completed,0.59,26,2396,4227,2.46,0.036,False,False
Completed,0.19,32,467,2313,7.559,0.006,False,False
Completed,0.61,31,4435,647,2.081,0.049,False,False
Completed,0.92,3713,4679,334,3.632,0.036,True,True
Completed,0.19,22,353,2136,7.394,0.049,False,False
Completed,0.62,25,1394,1068,1.834,0.023,False,False
Completed,0.61,23,4510,1139,2.89,0.005,False,False
Completed,0.92,1134,2494,99,1.481,0.045,False,True
Completed,0.64,25,4047,1426,2.303,0.018,False,False
Completed,0.19,21,3174,4511,7.719,0.048,False,False
Completed,0.48,24,1898,248,4.161,0.013,False,False
Completed,0.17,24,1345,688,4.92,0.013,False,False
Completed,0.19,21,671,4694,9.026,0.031,False,False
Completed,0.19,21,4464,4922,5.943,0.041,False,False
Completed,0.8,59,2540,793,0.118,0.022,False,False
Completed,0.19,22,3561,3067,4.444,0.016,False,False
Completed,0.65,29,4136,4743,1.631,0.006,False,False
Completed,0.19,27,3540,658,7.007,0.038,False,False
Completed,0.48,24,1507,1982,3.959,0.044,False,False
Completed,0.92,1610,4454,126,5.331,0.022,False,True
Completed,0.19,25,1653,1479,5.916,0.039,False,False
Completed,0.66,24,282,1733,2.018,0.011,False,False
Completed,0.29,46,1782,68,6.254,0.035,False,False
Completed,0.73,121,2977,4552,0.589,0.002,False,False
Completed,0.91,6756,2647,417,8.658,0.046,False,True
Completed,0.92,1387,552,108,3.886,0.02,False,True
Completed,0.79,54,4801,3969,0.453,0.046,False,False
Completed,0.19,21,3263,3396,8.84,0.024,False,False
Completed,0.19,22,3780,2474,4.715,0.042,False,False
Completed,0.19,30,1912,3252,6.144,0.012,False,False
Completed,0.19,37,1672,391,9.316,0.002,False,False
Completed,0.74,38,899,2375,0.434,0.046,False,False
Completed,0.19,33,428,2741,4.056,0.04,False,False
Completed,0.18,25,2357,672,5.963,0.02,False,False
Completed,0.85,248,3762,5,0.53,0.008,False,False
Completed,0.19,22,4854,4804,3.801,0.002,False,False
Completed,0.19,29,4240,919,9.987,0.003,False,False
Completed,0.19,31,503,1109,7.35,0.05,False,False
Completed,0.19,29,899,2760,8.09,0.038,False,False
Completed,0.91,4636,684,315,4.763,0.013,True,True
Completed,0.19,23,4594,2630,6.879,0.028,False,False
Completed,0.66,29,2767,1679,1.68,0.009,False,False
Completed,0.19,28,3632,4384,3.507,0.004,False,False
Completed,0.19,29,4364,1000,7.623,0.035,False,False
Completed,0.64,29,4891,3561,1.391,0.036,False,False
Completed,0.92,991,1433,54,0.375,0.016,True,True
Completed,0.52,23,4531,1395,3.536,0.007,False,False
Completed,0.19,25,1026,1707,9.735,0.04,False,False
Completed,0.19,21,1763,2162,7.753,0.018,False,False
Completed,0.19,23,1186,3710,3.618,0.049,False,False
Completed,0.19,26,226,3531,9.267,0.011,False,False
Completed,0.19,24,3118,4251,4.841,0.045,False,False
Completed,0.91,7251,396,492,7.824,0.028,True,True
Completed,0.19,27,3645,1814,6.069,0.044,False,False
Completed,0.19,30,2790,4557,9.078,0.043,False,False
Completed,0.53,31,4539,1138,4.474,0.025,False,False
Completed,0.92,2645,4276,291,1.113,0.008,False,True
Completed,0.19,23,432,1365,5.789,0.032,False,False
Completed,0.79,46,2200,2944,0.579,0.001,False,False
Completed,0.19,30,353,2385,6.268,0.02,False,False
Completed,0.19,22,1327,4164,6.64,0.028,False,False
Completed,0.92,1816,3229,173,3.886,0.009,True,True
Completed,0.68,28,117,1528,1.72,0.019,False,False
Completed,0.51,29,4548,1357,3.197,0.003,False,False
Completed,0.19,21,3415,4345,8.289,0.042,False,False
Completed,0.19,22,3294,4078,7.902,0.009,False,False
Completed,0.64,29,176,165,1.862,0.039,False,False
Completed,0.75,53,4404,2124,0.213,0.033,False,False
Completed,0.19,22,3221,2554,5.807,0.006,False,False
Completed,0.19,50,3000,230,9.954,0.009,False,False
Completed,0.19,27,4984,2215,8.658,0.01,False,False
Completed,0.55,32,2599,446,1.668,0.043,False,False
Completed,0.75,48,910,971,0.53,0.01,False,False
Completed,0.19,24,1407,4433,5.915,0.028,False,False
Completed,0.19,23,2428,1708,8.919,0.034,False,False
Completed,0.91,4820,4120,363,7.159,0.038,True,True
Completed,0.19,23,2077,3855,6.611,0.005,False,False
Completed,0.63,44,1138,247,1.515,0.05,False,False
Completed,0.51,34,309,2994,2.638,0.044,False,False
Completed,0.91,4072,4017,359,8.577,0.041,False,True
Completed,0.91,11149,1448,488,6.985,0.033,False,True
Completed,0.19,22,4220,1762,6.451,0.019,False,False
Completed,0.66,25,2665,2890,1.675,0.037,False,False
Completed,0.19,21,4647,4062,7.515,0.025,False,False
Completed,0.19,36,2871,675,6.519,0.045,False,False
Completed,0.63,36,4159,3624,1.374,0.011,False,False
Completed,0.2,66,1246,27,6.173,0.003,False,False
Completed,0.79,62,1745,4107,0.192,0.033,False,False
Completed,0.92,2001,3127,204,0.591,0.025,False,True
Completed,0.91,5324,3420,430,6.688,0.049,True,True
Completed,0.19,26,662,3413,4.582,0.014,False,False
Completed,0.19,23,2222,2022,9.793,0.032,False,False
Completed,0.19,33,4806,2146,5.778,0.039,False,False
Completed,0.19,23,3827,4844,9.636,0.045,False,False
Completed,0.91,10063,611,458,4.387,0.007,True,True
Completed,0.19,31,2851,3363,6.805,0.031,False,False
Completed,0.19,23,3811,2769,6.849,0.003,False,False
Completed,0.92,1857,4491,154,7.301,0.033,False,True
Completed,0.8,54,4846,564,0.018,0.004,False,False
Completed,0.55,23,2704,2304,3.789,0.029,False,False
Completed,0.19,21,3748,3045,5.976,0.002,False,False
Completed,0.19,46,2697,275,9.911,0.007,False,False
Completed,0.19,22,4266,3903,4.465,0.038,False,False
Completed,0.92,3096,2453,330,0.037,0.005,False,True
Completed,0.91,7343,4887,518,4.13,0.023,False,True
Completed,0.19,22,1922,2529,5.9,0.022,False,False
Completed,0.19,21,2675,2770,7.879,0.023,False,False
Completed,0.19,22,4894,4471,6.608,0.048,False,False
Completed,0.53,23,3706,1824,3.631,0.024,False,False
Completed,0.63,26,3080,3399,1.929,0.016,False,False
Completed,0.19,35,4270,398,7.679,0.042,False,False
Completed,0.19,29,2458,601,6.329,0.034,False,False
Completed,0.19,22,1832,4651,8.114,0.027,False,False
Completed,0.19,23,477,3431,5.751,0.047,False,False
Completed,0.92,838,2521,33,6.054,0.031,False,True
Completed,0.92,2683,640,259,9.92,0.047,False,True
Completed,0.47,25,3858,529,4.426,0.04,False,False
Completed,0.19,32,2816,1266,8.866,0.014,False,False
Completed,0.54,23,2044,1224,3.552,0.028,False,False
Completed,0.19,21,931,2642,6.841,0.003,False,False
Completed,0.92,2211,4469,223,5.63,0.022,True,True
Completed,0.19,23,1102,2843,9.439,0.02,False,False
Completed,0.19,29,2036,1733,4.936,0.027,False,False
Completed,0.76,36,395,1162,0.628,0.02,False,False
Completed,0.19,28,2729,2896,7.132,0.035,False,False
Completed,0.19,21,3511,1915,8.528,0.029,False,False
Completed,0.92,1959,2223,185,5.535,0.039,True,True
Completed,0.79,472,2892,613,0.043,0.048,True,False
Completed,0.19,22,3896,4399,8.402,0.007,False,False
Completed,0.92,4076,3655,283,3.142,0.021,False,True
Completed,0.19,24,2007,4641,6.878,0.023,False,False
Completed,0.63,25,226,1322,3.102,0.043,False,False
Completed,0.19,29,1103,1860,9.942,0.039,False,False
Completed,0.19,21,4220,4620,4.292,0.011,False,False
Completed,0.19,22,3110,1677,5.941,0.035,False,False
Completed,0.19,35,1170,619,8.059,0.037,False,False
Completed,0.19,23,75,4578,6.351,0.031,False,False
Completed,0.54,29,2159,1336,3.669,0.011,False,False
Completed,0.32,30,3016,376,6.615,0.042,False,False
Completed,0.2,22,4828,3696,3.367,0.025,False,False
Completed,0.92,1519,4072,115,9.166,0.032,True,True
Completed,0.67,1908,1221,335,1.033,0.018,True,False
Completed,0.19,22,4684,3845,3.195,0.041,False,False
Completed,0.19,23,3300,2452,6.407,0.017,False,False
Completed,0.78,68,4623,2067,0.093,0.027,False,False
Completed,0.92,1059,915,27,3.349,0.041,True,True
Completed,0.19,23,2537,3903,9.89,0.007,False,False
Completed,0.19,23,3633,979,5.701,0.001,False,False
Completed,0.19,24,4155,3049,4.321,0.033,False,False
Completed,0.51,34,3672,3911,2.178,0.041,False,False
Completed,0.19,25,4661,2891,6.409,0.018,False,False
Completed,0.19,32,1852,477,8.626,0.017,False,False
Completed,0.19,25,1814,4423,4.787,0.027,False,False
Completed,0.19,24,969,1494,5.233,0.01,False,False
Completed,0.19,57,1064,3388,3.726,0.005,False,False
Completed,0.19,23,4789,1388,9.394,0.034,False,False
Completed,0.19,22,4009,3492,6.123,0.028,False,False
Completed,0.92,2069,1362,216,9.353,0.006,False,True
Completed,0.19,27,2120,3720,9.832,0.045,False,False
Completed,0.77,50,35,322,0.187,0.015,False,False
Completed,0.19,22,1130,4486,4.064,0.021,False,False
Completed,0.19,22,823,2981,8.185,0.043,False,False
Completed,0.19,24,937,2572,6.768,0.013,False,False
Completed,0.45,23,1304,893,3.212,0.03,False,False
Completed,0.19,25,3562,2399,6.506,0.023,False,False
Completed,0.91,3331,2269,359,9.43,0.009,True,True
Completed,0.54,30,3435,1642,3.308,0.016,False,False
Completed,0.19,22,3802,4884,6.714,0.049,False,False
Completed,0.91,853,3545,41,9.694,0.015,True,True
Completed,0.19,25,2325,2083,6.867,0.004,False,False
Completed,0.19,23,3396,3403,9.492,0.025,False,False
Completed,0.19,24,2926,1797,6.181,0.032,False,False
Completed,0.78,50,3523,2520,0.035,0.033,False,False
Completed,0.66,25,2741,2291,4.224,0.027,False,False
Completed,0.91,9102,1529,581,2.344,0.044,True,True
Completed,0.19,23,4395,4282,5.759,0.009,False,False
Completed,0.19,23,1264,4211,9.546,0.014,False,False
Completed,0.19,26,474,1225,9.644,0.021,False,False
Completed,0.19,21,632,3973,6.022,0.015,False,False
Completed,0.91,10520,4172,607,5.875,0.014,True,True
Completed,0.8,48,1743,4871,0.246,0.02,False,False
Completed,0.19,22,243,3177,5.858,0.046,False,False
Completed,0.91,14380,612,508,2.955,0.045,False,True
Completed,0.91,5967,3731,418,1.746,0.028,False,True
Completed,0.19,22,1937,4818,8.002,0.028,False,False
Completed,0.91,4869,730,431,5.048,0.004,False,True
Completed,0.91,5918,2596,522,8.994,0.025,False,True
Completed,0.19,29,4951,4283,7.34,0.04,False,False
Completed,0.64,31,1,2696,2.048,0.0,False,False
Completed,0.91,4299,549,382,5.347,0.034,False,True
Completed,0.87,693,1163,3,0.001,0.05,True,False
Completed,0.62,30,8,2975,1.807,0.048,False,False
Completed,0.59,28,2398,3483,3.18,0.004,False,False
Completed,0.19,26,1686,1419,9.949,0.005,False,False
Completed,0.18,38,549,382,6.893,0.034,False,False
Completed,0.71,41,1547,2290,0.748,0.009,False,False
Completed,0.19,28,1949,2812,7.375,0.009,False,False
Completed,0.81,76,5000,5000,0.001,0.0,False,False
Completed,0.81,83,2119,803,0.001,0.05,False,False
Completed,0.79,532,1685,777,0.001,0.05,True,False
Completed,0.91,6912,3726,538,0.001,0.024,True,True
Completed,0.75,64,1,3623,0.001,0.008,False,False
Completed,0.92,1013,4990,29,2.951,0.025,True,True
Completed,0.8,70,5000,4790,0.001,0.021,False,False
Completed,0.8,684,425,586,0.001,0.0,True,False
Completed,0.19,42,3926,553,9.749,0.047,False,False
Completed,0.64,4835,2498,540,1.697,0.014,True,False
Completed,0.6,35,956,4564,1.236,0.033,False,False
Completed,0.92,993,4533,75,6.008,0.019,True,True
Completed,0.92,1028,4627,26,4.492,0.032,True,True
Completed,0.92,1125,5000,60,8.375,0.048,True,True
Completed,0.92,2534,4858,243,10.0,0.03,True,True
Completed,0.92,2332,5000,215,9.69,0.05,False,True
Completed,0.92,1045,5000,60,4.633,0.05,True,True
Completed,0.8,1339,5000,2526,0.001,0.05,True,False
Completed,0.8,505,3848,393,0.001,0.0,True,False
Completed,0.8,64,347,583,0.001,0.0,False,False
Completed,0.79,696,4123,658,0.001,0.0,True,False
Completed,0.81,706,655,957,0.001,0.05,True,False
Completed,0.92,1750,540,135,0.001,0.05,True,True
Completed,0.92,3194,2371,290,8.369,0.05,True,True
Completed,0.79,984,4301,1665,0.001,0.05,True,False
Completed,0.81,65,4562,5000,0.001,0.0,False,False
Completed,0.8,569,913,1453,0.001,0.05,True,False
Completed,0.8,773,3582,1987,0.001,0.0,True,False
Completed,0.81,68,337,5000,0.001,0.05,False,False
Completed,0.81,65,1839,5000,0.001,0.0,False,False
Completed,0.8,68,425,586,0.001,0.023,False,False
Completed,0.8,71,655,957,0.001,0.041,False,False
Completed,0.78,791,1580,857,0.493,0.036,True,False
Failed,,,4327,3843,8.583,0.019,True,True
Failed,,,2787,3184,4.722,0.043,True,True
Failed,,,2866,1066,9.355,0.035,False,True
Failed,,,1452,4315,4.105,0.024,True,False
Failed,,,878,2459,5.313,0.039,True,False
Failed,,,4768,2965,0.565,0.003,False,True
Failed,,,3782,1579,2.973,0.01,False,True
Failed,,,498,3646,7.91,0.049,True,False
Failed,,,3267,4726,6.759,0.028,False,True
Failed,,,3171,1723,8.4,0.043,True,True
Failed,,,3848,4866,2.114,0.02,True,True
Failed,,,263,1049,9.413,0.018,False,True
Failed,,,3855,3189,2.229,0.029,True,False
Failed,,,3200,2194,6.403,0.01,True,False
Failed,,,2110,4509,4.145,0.05,False,True
Failed,,,1870,1628,0.983,0.038,False,True
Failed,,,28,4903,2.888,0.0,True,False
Failed,,,1106,5000,5.634,0.05,True,True
Failed,,,1039,4113,6.678,0.05,True,True
Failed,,,1,5000,1.526,0.0,False,True
Failed,,,5000,4123,8.617,0.0,True,True
Failed,,,935,4098,5.76,0.047,True,True
Failed,,,1139,1183,2.553,0.029,False,True
Failed,,,4735,3323,5.339,0.019,True,False
Failed,,,2909,2373,0.715,0.05,True,False
Failed,,,1813,4687,8.583,0.01,False,True
Failed,,,2042,1768,6.583,0.004,False,True
Failed,,,3138,4003,3.808,0.038,True,False
Failed,,,3871,618,9.827,0.02,True,False
Failed,,,274,2677,1.97,0.034,False,True
Failed,,,20,397,5.18,0.009,True,False
Failed,,,3923,2552,3.025,0.044,False,True
Failed,,,1,5000,0.408,0.0,True,True
Failed,,,1404,5000,3.549,0.05,True,True
Failed,,,5000,5000,7.573,0.05,False,True
Failed,,,3537,2,2.821,0.0,False,False
Failed,,,1436,3610,9.838,0.05,False,True
Failed,,,1,2,5.761,0.0,False,False
Failed,,,376,3959,8.141,0.05,False,True
Failed,,,1019,5000,8.144,0.0,False,True
Failed,,,5000,3964,9.331,0.039,False,True
Failed,,,1,4733,0.528,0.0,True,True
Failed,,,1,5000,8.253,0.05,False,True
Failed,,,1,2,7.347,0.05,False,True
Failed,,,1,3387,4.548,0.05,True,True
Failed,,,1,5000,8.834,0.05,True,True
Failed,,,3768,5000,7.222,0.05,True,True
Failed,,,5000,2,0.587,0.05,True,False
Failed,,,1,2,3.258,0.05,True,False
Failed,,,3545,5000,8.846,0.05,False,True
Failed,,,1,5000,0.458,0.0,True,True
Failed,,,1308,5000,3.708,0.05,True,True
Failed,,,2044,2841,3.046,0.0,True,True
Failed,,,1,5000,5.756,0.05,False,True
Failed,,,5000,2275,1.092,0.05,True,False
Failed,,,1779,3582,8.868,0.0,False,True
Failed,,,1,3067,0.334,0.0,True,True
Failed,,,5000,3367,2.727,0.0,True,True
Failed,,,1,4917,2.202,0.043,True,False
Failed,,,3966,4195,4.502,0.05,False,True
Failed,,,5000,2,6.825,0.05,True,False
Failed,,,144,5000,0.389,0.0,True,True
Failed,,,5000,5000,2.19,0.05,True,True
Failed,,,5000,3148,4.348,0.017,False,True
Failed,,,1,4140,4.606,0.05,True,True
Failed,,,5000,3221,4.311,0.0,False,True
Failed,,,3503,5000,1.854,0.0,True,True
Failed,,,3898,5000,4.565,0.05,False,True
Failed,,,1607,5000,7.322,0.05,True,False
Failed,,,2643,5000,10.0,0.0,False,True
Failed,,,2514,4827,1.049,0.05,True,False
Failed,,,5000,5000,0.372,0.05,False,True
Failed,,,1,2,5.926,0.0,False,False
Failed,,,5000,3142,4.22,0.05,False,True
Failed,,,2754,1639,4.073,0.05,True,False
Failed,,,1,2,7.583,0.05,False,True
Failed,,,3003,2,4.346,0.05,False,False
Failed,,,1,5000,7.607,0.0,True,False
Failed,,,1028,5000,8.435,0.0,False,True
Failed,,,5000,4050,8.505,0.0,True,True
Failed,,,4197,5000,0.491,0.0,False,True
Failed,,,1,5000,2.314,0.05,True,True
Failed,,,848,4016,4.456,0.05,True,True
Failed,,,5000,3951,5.785,0.05,True,True
Failed,,,821,3111,7.449,0.0,True,True
Failed,,,5000,3843,8.098,0.05,False,True
Failed,,,462,5000,5.263,0.05,False,True
Failed,,,3434,3293,3.393,0.05,True,True
Failed,,,3740,5000,8.791,0.05,True,True
Failed,,,5000,3722,4.172,0.05,False,True
Failed,,,5000,2,0.582,0.05,True,False
Failed,,,1533,5000,8.217,0.05,True,True
Failed,,,3906,4498,3.453,0.05,True,True
Failed,,,5000,5000,2.301,0.05,True,True
Failed,,,5000,5000,1.08,0.05,False,True
Failed,,,824,5000,0.378,0.05,True,False
Failed,,,2321,3309,7.531,0.05,False,True
Failed,,,2818,5000,8.87,0.05,False,True
Failed,,,1,2,7.627,0.05,False,True
Failed,,,882,3766,4.254,0.05,True,True
Failed,,,2895,5000,3.116,0.0,False,True
Failed,,,490,4163,3.863,0.05,True,True
Failed,,,1195,5000,8.29,0.004,True,True
Failed,,,5000,3198,4.241,0.05,False,True
Failed,,,3889,2935,3.415,0.05,True,True
Failed,,,5000,3823,9.346,0.05,False,True
Failed,,,1,5000,0.736,0.05,True,True
Failed,,,5000,5000,8.138,0.05,True,True
Failed,,,5000,3419,2.817,0.05,True,True
Failed,,,1701,5000,3.771,0.05,True,True
Failed,,,1,2,7.819,0.05,False,True
Failed,,,938,5000,5.442,0.05,True,True
Failed,,,5000,3153,8.925,0.05,True,True
Failed,,,4503,5000,5.3,0.05,False,True
Failed,,,3,2,7.282,0.039,False,True
Failed,,,1099,5000,4.274,0.0,True,True
Failed,,,2300,5000,6.474,0.0,False,True
Failed,,,3871,5000,3.49,0.05,True,True
Failed,,,1,5000,1.938,0.0,False,True
Failed,,,4714,3419,6.279,0.0,True,True
Failed,,,3720,5000,1.124,0.05,False,True
Failed,,,2959,5000,5.583,0.0,False,True
Failed,,,3741,5000,4.772,0.0,False,True
Failed,,,1454,4740,2.756,0.05,True,True
Failed,,,3159,5000,7.574,0.0,True,True
Failed,,,1,4678,0.323,0.05,True,True
Failed,,,1656,5000,4.164,0.05,True,True
Failed,,,2219,3487,2.943,0.05,True,True
Failed,,,5000,5000,4.263,0.0,True,True
Failed,,,3623,5000,3.396,0.05,True,True
Failed,,,1,2,7.596,0.05,False,True
Failed,,,348,5000,9.608,0.05,True,True
Failed,,,5000,3250,2.606,0.0,True,True
Failed,,,1,5000,7.627,0.05,True,False
Failed,,,2631,5000,9.136,0.05,False,True
Failed,,,1,5000,6.585,0.0,True,True
Failed,,,5000,5000,3.991,0.05,False,True
Failed,,,5000,5000,2.199,0.05,True,True
Failed,,,1168,5000,6.075,0.05,False,True
Failed,,,4387,5000,8.989,0.0,False,True
Failed,,,1552,3894,3.937,0.05,True,True
Failed,,,5000,5000,2.418,0.05,True,True
Failed,,,1,3118,7.56,0.0,True,True
Failed,,,3321,2,4.801,0.0,True,False
Failed,,,3491,4008,6.663,0.03,True,False
Failed,,,766,806,3.142,0.027,True,True
Failed,,,1694,1102,9.613,0.005,True,True
Failed,,,4296,3402,3.992,0.036,True,True
Failed,,,3967,2847,5.033,0.029,True,True
Failed,,,5000,3607,8.707,0.029,True,True
Failed,,,319,4996,1.487,0.0,True,True
Failed,,,4419,4131,2.255,0.05,True,True
Failed,,,3807,5000,5.903,0.0,True,True
Failed,,,1404,5000,3.459,0.05,True,True
Failed,,,4291,5000,7.528,0.0,True,True
Failed,,,1520,2,2.056,0.05,False,False
Failed,,,4879,5000,1.176,0.0,False,True
Failed,,,2508,3041,9.601,0.0,False,True
Failed,,,1,2,7.053,0.0,False,True
Failed,,,1,5000,6.782,0.05,True,True
Failed,,,857,3383,7.825,0.019,True,True
Failed,,,2172,3008,5.947,0.046,False,True
Failed,,,347,4764,0.08,0.008,False,True
Failed,,,1311,2038,9.112,0.039,False,True
Failed,,,3758,4753,8.258,0.015,True,True
Failed,,,1,2892,7.998,0.05,False,True
Failed,,,3319,1255,3.914,0.031,True,True
Failed,,,477,478,3.892,0.012,True,True
Failed,,,3161,270,9.066,0.002,True,False
Failed,,,2200,4319,2.6,0.029,False,True
Failed,,,674,1382,6.633,0.025,False,True
Failed,,,1612,4721,8.832,0.02,True,False
Failed,,,871,3043,4.694,0.033,True,False
Failed,,,2943,2216,3.433,0.007,True,True
Failed,,,959,2625,9.19,0.044,False,True
Failed,,,1949,586,0.001,0.003,False,True
Failed,,,444,4542,5.278,0.003,True,False
Failed,,,3597,367,3.641,0.048,False,True
Failed,,,3984,3649,9.147,0.014,False,True
Failed,,,4900,2596,2.5,0.044,True,False
Failed,,,1646,2480,8.977,0.006,False,True
Failed,,,4516,1877,9.44,0.035,True,True
Failed,,,4999,361,6.07,0.001,True,False
Failed,,,1109,2147,5.425,0.049,True,True
Failed,,,450,1937,3.743,0.02,True,True
Failed,,,2497,3251,4.953,0.04,False,True
Failed,,,25,3994,8.944,0.001,False,True
Failed,,,1640,1717,0.615,0.047,False,True
Failed,,,2552,2638,6.452,0.023,True,False
Failed,,,308,343,2.075,0.042,True,False
Failed,,,4350,3783,6.233,0.015,False,True
Failed,,,3253,1159,3.453,0.038,True,True
Failed,,,938,1938,6.88,0.005,False,True
Failed,,,396,3432,9.051,0.007,False,True
Failed,,,3547,10,7.855,0.009,True,True
Failed,,,207,2335,8.545,0.025,True,False
Failed,,,961,3655,5.511,0.035,True,False
Failed,,,3723,2994,2.866,0.027,True,True
Failed,,,1778,3951,9.705,0.028,False,True
Failed,,,192,1601,0.751,0.019,False,True
Failed,,,3914,3724,3.726,0.043,True,False
Failed,,,4463,1547,1.803,0.05,True,False
Failed,,,1036,3121,5.184,0.02,False,True
Failed,,,2029,88,4.374,0.027,False,True
Failed,,,623,4298,8.31,0.016,False,True
Failed,,,3912,2438,2.343,0.028,False,True
Failed,,,2571,4340,0.416,0.038,False,True
Failed,,,880,706,8.153,0.012,True,False
Failed,,,3359,675,6.746,0.009,False,True
Failed,,,715,5,4.576,0.039,False,True
Failed,,,458,1331,2.465,0.004,True,False
Failed,,,1089,3827,4.908,0.012,True,False
Failed,,,4613,2433,7.163,0.05,False,True
Failed,,,3260,3956,3.76,0.017,True,False
Failed,,,4661,3407,5.022,0.041,True,False
Failed,,,1252,1648,3.542,0.009,False,True
Failed,,,1456,3259,8.472,0.037,True,False
Failed,,,2966,4778,7.106,0.047,False,True
Failed,,,59,3795,2.205,0.011,True,False
Failed,,,4797,4086,7.948,0.004,True,True
Failed,,,2189,4600,2.423,0.021,False,True
Failed,,,4478,4334,7.012,0.032,True,False
Failed,,,3056,2641,5.269,0.026,False,True
Failed,,,2528,2991,4.149,0.046,True,False
Failed,,,3774,3785,8.687,0.013,False,True
Failed,,,3439,1283,1.237,0.031,False,True
Failed,,,2042,2967,5.137,0.001,True,False
Failed,,,1760,44,5.94,0.03,True,True
Failed,,,1879,1505,4.426,0.047,False,True
Failed,,,1309,381,2.268,0.001,True,False
Failed,,,3411,2486,5.114,0.046,True,False
Failed,,,4323,4206,2.108,0.018,True,False
Failed,,,2261,889,9.37,0.031,False,True
Failed,,,1920,3140,1.499,0.047,True,True
Failed,,,2784,1059,7.737,0.037,True,False
Failed,,,4116,2354,6.009,0.003,True,False
Failed,,,3154,4064,1.828,0.037,True,False
Failed,,,311,826,9.567,0.014,False,True
Failed,,,2819,4651,9.809,0.007,False,True
Failed,,,106,4234,4.634,0.042,True,False
Failed,,,4027,275,2.394,0.013,False,True
Failed,,,2765,3135,5.393,0.033,True,False
Failed,,,2369,2217,5.158,0.034,False,True
Failed,,,1749,2879,9.244,0.027,False,True
Failed,,,4678,1569,5.366,0.026,True,False
Failed,,,2732,3710,1.032,0.014,False,True
Failed,,,1568,50,8.148,0.026,True,False
Failed,,,4421,3919,2.137,0.023,True,False
Failed,,,1130,2340,9.856,0.035,False,True
Failed,,,489,4693,7.461,0.031,False,True
Failed,,,3802,1551,4.532,0.019,True,False
Failed,,,1381,1907,8.769,0.011,True,False
Failed,,,3090,3590,4.859,0.034,False,True
Failed,,,4670,1093,7.406,0.023,False,True
Failed,,,1086,4408,1.319,0.045,True,False
Failed,,,503,469,2.589,0.044,True,False
Failed,,,3511,3333,6.816,0.049,False,True
Failed,,,2656,362,8.161,0.02,True,True
Failed,,,4003,2887,0.32,0.047,True,True
