Status,ACCURACY,RUNTIME,recent_samples_size,batch_size,gamma,alpha,use_mmd2,use_k2s_test
Completed,0.75,3632,2874,3441,2.948,0.043,False,True
Completed,0.74,1840,3400,1593,2.381,0.05,False,True
Completed,0.73,31,2289,2790,8.632,0.024,True,False
Completed,0.73,120,22,528,3.882,0.035,True,False
Completed,0.74,3801,4262,3854,5.13,0.011,False,True
Completed,0.75,1895,4375,1789,7.632,0.015,True,True
Completed,0.73,1,94,2583,1.385,0.039,False,False
Completed,0.73,1,2206,314,6.125,0.001,False,False
Completed,0.74,3335,3356,4058,4.874,0.026,True,True
Completed,0.75,1186,2949,918,0.441,0.033,True,True
Completed,0.73,1,1519,4714,9.192,0.007,False,False
Completed,0.73,1,1133,1981,3.319,0.046,False,False
Completed,0.74,3070,4430,3650,7.066,0.022,True,True
Completed,0.75,113,4840,83,2.545,0.01,False,True
Completed,0.73,17,879,4289,6.297,0.036,True,False
Completed,0.73,29,1734,1558,1.195,0.025,True,False
Completed,0.74,3171,2578,2814,9.942,0.049,False,True
Completed,0.75,2698,3726,2215,5.352,0.043,False,True
Completed,0.73,20,1992,3417,4.104,0.018,True,False
Completed,0.73,48,348,1151,8.386,0.029,True,False
Completed,0.75,4577,3965,4481,2.135,0.004,False,True
Completed,0.73,49,3883,1058,6.748,0.045,True,False
Completed,0.75,3982,586,4565,2.996,0.02,False,True
Completed,0.75,2082,2067,2454,9.495,0.034,False,True
Completed,0.73,16,3496,3168,0.748,0.009,True,False
Completed,0.73,60,2809,1319,3.931,0.002,True,False
Completed,0.74,2929,1660,3063,5.179,0.028,False,True
Completed,0.75,106,641,177,2.313,0.014,False,True
Completed,0.73,21,4921,4205,8.565,0.038,True,False
Completed,0.73,1,4668,2065,1.837,0.031,False,False
Completed,0.75,3532,1050,3557,8.084,0.005,True,True
Completed,0.74,1040,1289,668,4.427,0.041,True,True
Completed,0.73,1,3024,4954,5.679,0.017,False,False
Completed,0.73,1,3282,564,9.018,0.024,False,False
Completed,0.74,3173,2438,3818,0.267,0.047,True,True
Completed,0.75,1555,175,1706,7.244,0.012,True,True
Completed,0.73,1,4137,2677,3.496,0.038,False,False
Completed,0.74,1415,4103,1226,8.752,0.008,True,True
Completed,0.73,1,181,4397,0.001,0.034,False,False
Completed,0.73,1,2442,2289,7.486,0.02,False,False
Completed,0.74,3026,3247,3333,3.738,0.044,True,True
Completed,0.74,1818,3028,1481,1.571,0.038,True,True
Completed,0.73,1,1254,2900,7.818,0.014,False,False
Completed,0.73,4,1017,6,4.669,0.028,False,False
Completed,0.74,6010,4673,4375,5.921,0.003,True,True
Completed,0.75,1777,4888,1897,3.841,0.017,False,True
Completed,0.73,22,646,3725,5.089,0.041,True,False
Completed,0.73,73,1664,833,2.418,0.006,True,False
Completed,0.75,4855,2774,4788,8.669,0.031,False,True
Completed,0.74,794,3501,401,6.658,0.037,False,True
Completed,0.73,21,2032,3981,2.906,0.012,True,False
Completed,0.73,39,552,1876,9.6,0.047,True,False
Completed,0.75,2230,3888,2506,0.852,0.023,False,True
Completed,0.73,31,3970,1626,5.618,0.027,True,False
Completed,0.75,287,1958,485,8.144,0.04,False,True
Completed,0.73,25,3732,3888,1.893,0.016,True,False
Completed,0.73,92,2544,750,2.811,0.022,True,False
Completed,0.75,4119,1740,4882,6.563,0.045,False,True
Completed,0.74,2651,883,2147,0.953,0.007,False,True
Completed,0.73,27,4806,3485,9.7,0.033,True,False
Completed,0.73,1,4434,246,0.531,0.049,False,False
Completed,0.74,3112,1098,4126,9.282,0.025,True,True
Completed,0.74,1323,1486,1388,3.213,0.035,True,True
Completed,0.73,1,2954,2984,6.961,0.01,False,False
Completed,0.73,1,3322,2382,7.723,0.004,False,False
Completed,0.74,4539,2212,3250,1.475,0.03,True,True
Completed,0.74,942,98,986,6.02,0.019,True,True
Completed,0.73,1,4340,4646,4.769,0.043,False,False
Completed,0.73,43,4295,2250,2.272,0.032,True,False
Completed,0.75,4595,17,3373,8.523,0.008,False,True
Completed,0.75,1898,2284,1107,3.967,0.046,False,True
Completed,0.73,18,3436,4516,5.216,0.021,True,False
Completed,0.73,326,2870,128,9.454,0.015,True,False
Completed,0.73,3357,1443,4254,0.706,0.04,False,True
Completed,0.73,20,4509,2858,3.033,0.026,True,False
Completed,0.73,1,4763,873,7.203,0.044,False,False
Completed,0.75,5276,799,4749,3.455,0.018,True,True
Completed,0.75,3449,1814,2016,9.055,0.029,True,True
Completed,0.73,1,2655,3606,0.304,0.005,False,False
Completed,0.73,1,3650,1754,4.386,0.011,False,False
Completed,0.74,2603,1913,2628,5.637,0.035,True,True
Completed,0.73,1967,427,359,1.873,0.024,True,True
Completed,0.73,1,4041,4023,8.12,0.049,False,False
Completed,0.75,398,3806,598,3.359,0.003,True,True
Completed,0.73,1,507,3775,7.107,0.027,False,False
Completed,0.73,1,2146,1662,0.404,0.014,False,False
Completed,0.74,3085,3572,2710,9.155,0.039,True,True
Completed,0.74,3571,2731,2108,6.167,0.045,True,True
Completed,0.73,1,1580,3523,4.915,0.019,False,False
Completed,0.73,1,720,635,7.596,0.033,False,False
Completed,0.75,4641,4999,4997,1.348,0.009,True,True
Completed,0.74,1786,4589,1275,8.428,0.022,False,True
Completed,0.73,28,974,3097,2.176,0.048,True,False
Completed,0.73,227,1365,210,5.316,0.012,True,False
Completed,0.74,5080,3103,4161,4.068,0.036,False,True
Completed,0.75,1247,3202,1024,1.236,0.03,False,True
Completed,0.73,17,2360,4608,9.983,0.007,True,False
Completed,0.73,27,253,2498,2.508,0.042,True,False
Completed,0.74,3191,4217,3134,6.26,0.016,False,True
Completed,0.74,1792,4167,1537,2.87,0.048,False,True
Completed,0.73,22,283,2835,6.621,0.023,True,False
Completed,0.72,12,2388,103,0.894,0.037,True,False
Completed,0.74,4988,3154,4270,9.642,0.013,False,True
Completed,0.75,1654,3053,1168,5.052,0.006,False,True
Completed,0.73,23,1396,4463,3.803,0.03,True,False
Completed,0.73,26,1002,2194,8.71,0.016,True,False
Completed,0.75,4620,4542,3437,2.46,0.042,False,True
Completed,0.74,1492,4951,335,7.938,0.027,True,True
Completed,0.73,1,749,4037,1.689,0.003,False,False
Completed,0.73,1,1611,1770,5.805,0.039,False,False
Completed,0.74,3464,2681,2602,4.554,0.013,True,True
Completed,0.75,1998,3525,1964,0.122,0.02,True,True
Completed,0.73,1,2174,3668,8.871,0.045,False,False
Completed,0.73,1,537,938,3.623,0.01,False,False
Completed,0.75,4246,3756,4694,7.372,0.033,True,True
Completed,0.73,1,3994,690,1.511,0.018,False,False
Completed,0.75,5010,455,4933,7.76,0.043,True,True
Completed,0.74,2401,1944,2046,4.728,0.005,True,True
Completed,0.73,1,3600,3576,5.979,0.028,False,False
Completed,0.73,1,2608,1688,9.318,0.035,False,False
Completed,0.74,2835,1842,2694,0.568,0.011,True,True
Completed,0.75,289,830,584,6.92,0.05,True,True
Completed,0.73,1,4713,3798,3.171,0.024,False,False
Completed,0.73,28,4459,2433,6.442,0.008,True,False
Completed,0.74,3353,1240,3189,2.692,0.032,False,True
Completed,0.74,1666,1471,1076,9.815,0.021,False,True
Completed,0.73,18,2823,4545,1.067,0.047,True,False
Completed,0.73,192,3385,195,4.25,0.04,True,False
Completed,0.74,5327,2314,4188,5.5,0.015,False,True
Completed,0.74,1788,45,1299,2.009,0.026,False,True
Completed,0.73,39,4248,3084,8.259,0.001,True,False
Completed,0.73,1,4310,62,5.756,0.025,False,False
Completed,0.74,3117,149,4311,4.506,0.049,True,True
Completed,0.74,1731,2260,1420,8.007,0.01,True,True
Completed,0.73,1,3294,2953,1.758,0.036,False,False
Completed,0.73,1,2924,2314,3.574,0.029,False,False
Completed,0.74,4308,1536,3317,7.323,0.004,True,True
Completed,0.74,1171,1146,1212,0.19,0.042,True,True
Completed,0.73,1,4406,4420,8.94,0.019,False,False
Completed,0.73,12,4778,1811,0.669,0.001,True,False
Completed,0.74,2113,931,2561,9.417,0.026,False,True
Completed,0.75,448,1790,453,3.075,0.015,False,True
Completed,0.73,25,2514,3919,6.825,0.039,True,False
Completed,0.73,57,3704,818,8.486,0.046,True,False
Completed,0.75,4783,2006,4814,2.236,0.022,False,True
Completed,0.75,2015,363,1920,5.258,0.033,False,True
Completed,0.73,20,3939,3711,4.009,0.007,True,False
Completed,0.74,2656,3860,2160,9.864,0.041,False,True
Completed,0.73,22,599,3462,1.116,0.017,True,False
Completed,0.73,60,2082,724,6.374,0.031,True,False
Completed,0.75,3327,3470,4898,2.624,0.005,False,True
Completed,0.75,456,2746,547,2.057,0.012,False,True
Completed,0.73,20,1712,3835,8.307,0.037,True,False
Completed,0.73,40,696,1571,4.182,0.023,True,False
Completed,0.74,3055,4858,2811,5.431,0.048,False,True
Completed,0.75,863,4642,962,4.952,0.034,True,True
Completed,0.73,1,1067,4660,6.203,0.009,False,False
Completed,0.73,1,1302,2398,1.306,0.044,False,False
Completed,0.74,4320,3000,3224,7.555,0.021,True,True
Completed,0.74,1381,3216,1336,7.145,0.014,True,True
Completed,0.73,1,2492,3046,3.396,0.038,False,False
Completed,0.73,1,228,311,9.113,0.002,False,False
Completed,0.74,3476,4075,4071,0.363,0.028,True,True
Completed,0.73,131,4063,295,4.52,0.019,True,False
Completed,0.74,4102,220,4077,5.772,0.042,False,True
Completed,0.74,2825,2482,1340,1.724,0.004,False,True
Completed,0.73,26,3208,3033,7.971,0.029,True,False
Completed,0.73,27,2989,2392,7.328,0.036,True,False
Completed,0.74,3246,1294,3240,3.58,0.011,False,True
Completed,0.74,1339,1056,976,8.916,0.049,False,True
Completed,0.73,21,4633,4656,0.165,0.025,True,False
Completed,0.73,1,4848,1577,9.451,0.007,False,False
Completed,0.74,2574,684,2795,0.704,0.033,True,True
Completed,0.75,411,1704,533,6.812,0.022,True,True
Completed,0.73,1,2736,3839,3.06,0.046,False,False
Completed,0.73,1,3462,740,2.259,0.04,False,False
Completed,0.75,3369,2072,4892,8.51,0.015,True,True
Completed,0.74,3307,590,2157,4.004,0.026,True,True
Completed,0.73,1,3849,3476,5.252,0.001,False,False
Completed,0.74,2433,3931,1927,1.111,0.048,True,True
Completed,0.73,1,353,3696,9.859,0.023,False,False
Completed,0.73,1,1997,805,2.647,0.037,False,False
Completed,0.75,5646,3692,4818,6.399,0.012,True,True
Completed,0.74,263,2505,469,8.293,0.005,True,True
Completed,0.73,1,1778,3913,2.042,0.031,False,False
Completed,0.73,1,923,1807,5.465,0.017,False,False
Completed,0.75,2672,4767,2574,4.217,0.041,True,True
Completed,0.74,1603,4396,1196,6.179,0.028,False,True
Completed,0.73,22,1138,4426,4.928,0.002,True,False
Completed,0.73,31,1525,2318,7.559,0.038,True,False
Completed,0.74,2500,2914,3304,1.312,0.014,False,True
Completed,0.74,2054,3282,1413,3.362,0.02,False,True
Completed,0.73,27,2251,2969,7.11,0.044,True,False
Completed,0.74,5,138,75,0.377,0.009,True,False
Completed,0.74,4415,4302,4307,9.128,0.034,False,True
Completed,0.74,1744,4257,1305,6.626,0.042,True,True
Completed,0.73,1,56,3068,2.874,0.016,False,False
Completed,0.73,1,2323,181,9.617,0.03,False,False
Completed,0.74,3737,3396,4191,0.87,0.006,True,True
Completed,0.74,1581,2830,1092,3.819,0.012,True,True
Completed,0.73,1,1481,4539,5.067,0.037,False,False
Completed,0.73,1,1249,2429,2.426,0.023,False,False
Completed,0.74,3606,4470,3202,8.677,0.048,True,True
Completed,0.75,355,4724,568,1.714,0.033,False,True
Completed,0.73,20,839,3804,7.962,0.01,True,False
Completed,0.73,32,1853,1691,4.549,0.045,True,False
Completed,0.74,3293,2615,2681,5.801,0.02,False,True
Completed,0.74,1993,3610,2040,8.906,0.013,False,True
Completed,0.73,11,1952,3592,0.155,0.038,True,False
Completed,0.73,75,467,703,7.356,0.003,True,False
Completed,0.75,5134,4003,4929,3.609,0.027,False,True
Completed,0.73,58,3766,922,7.744,0.024,True,False
Completed,0.75,5437,546,4700,1.497,0.05,False,True
Completed,0.74,3006,2185,1968,6.013,0.011,False,True
Completed,0.73,54,3534,3655,4.761,0.035,True,False
Completed,0.73,7,2693,1764,0.563,0.028,True,False
Completed,0.74,3271,1620,2618,9.314,0.005,False,True
Completed,0.74,525,759,349,3.196,0.043,False,True
Completed,0.73,30,4959,4033,6.944,0.018,True,False
Completed,0.73,1,4549,2200,2.657,0.001,False,False
Completed,0.75,3144,1013,3421,6.409,0.026,True,True
Completed,0.74,1169,1405,1155,1.082,0.015,True,True
Completed,0.73,1,3064,4467,9.83,0.04,False,False
Completed,0.73,2,3163,118,5.474,0.047,False,False
Completed,0.74,3089,2400,4264,4.226,0.021,True,True
Completed,0.74,2606,291,1533,8.264,0.032,True,True
Completed,0.73,1,4177,2849,2.013,0.008,False,False
Completed,0.73,1,4205,2482,8.547,0.026,False,False
Completed,0.75,1254,2350,1028,5.211,0.04,True,True
Completed,0.73,1,3194,4594,3.962,0.015,False,False
Completed,0.73,1,3092,204,0.74,0.021,False,False
Completed,0.74,2936,1357,4178,9.488,0.046,True,True
Completed,0.74,1736,963,1289,3.019,0.008,True,True
Completed,0.73,1,4580,3093,6.769,0.032,False,False
Completed,0.73,71,4990,640,3.459,0.049,True,False
Completed,0.74,2105,1573,2095,0.28,0.035,False,True
Completed,0.73,26,2721,3527,9.03,0.011,True,False
Completed,0.73,36,3564,1678,5.652,0.005,True,False
Completed,0.75,514,498,594,8.087,0.018,False,True
Completed,0.73,21,3794,3789,1.839,0.044,True,False
Completed,0.73,20,417,4008,3.325,0.033,True,False
Completed,0.73,36,1904,1741,9.169,0.019,True,False
Completed,0.73,24,1803,3600,6.142,0.014,True,False
Completed,0.73,52,791,869,1.352,0.028,True,False
Completed,0.75,99,431,205,7.558,0.035,False,True
Completed,0.73,2976,6,4234,0.22,0.05,True,True
Completed,0.73,1,2652,2460,8.697,0.011,False,False
Completed,0.73,1,4999,2668,2.821,0.034,False,False
Completed,0.73,1,3784,411,2.126,0.027,False,False
Completed,0.73,30,2363,2662,8.763,0.046,True,False
Completed,0.74,3026,2644,4220,6.797,0.037,False,True
Completed,0.73,23,14,2449,4.639,0.023,True,False
Completed,0.73,1,448,3429,6.959,0.013,False,False
Completed,0.74,115,2834,213,4.106,0.048,True,True
Completed,0.75,3345,4556,4995,9.983,0.021,True,True
Completed,0.73,1,2163,1776,1.434,0.032,False,False
Completed,0.73,1,1580,3879,3.552,0.026,False,False
Completed,0.74,2138,3424,2943,0.91,0.042,True,True
Completed,0.73,1,795,1016,7.988,0.006,False,False
Completed,0.74,2210,789,2932,7.467,0.03,False,True
Completed,0.73,47,3431,1003,3.911,0.018,True,False
Completed,0.73,21,4218,3871,9.475,0.038,True,False
Completed,0.74,2649,1564,1944,1.629,0.002,False,True
Completed,0.73,32,4564,1766,5.502,0.044,True,False
Completed,0.73,18,2851,3424,1.027,0.025,True,False
Completed,0.73,1,4264,3939,1.609,0.044,False,False
Completed,0.74,2144,1831,2129,9.456,0.009,True,True
Completed,0.73,1,4455,1677,3.416,0.038,False,False
Completed,0.73,1,3053,3140,7.574,0.019,False,False
Completed,0.74,2779,274,4204,8.682,0.043,False,True
Completed,0.73,9,2696,2235,0.197,0.005,True,False
Completed,0.73,25,4734,2638,5.765,0.027,True,False
Completed,0.74,652,2299,672,2.839,0.013,False,True
Completed,0.74,2587,1484,3714,2.148,0.019,False,True
Completed,0.73,79,3986,538,9.289,0.034,True,False
Completed,0.73,15,3523,4650,4.819,0.011,True,False
Completed,0.74,1407,1009,1472,6.265,0.05,False,True
Completed,0.73,17,1230,4398,0.337,0.017,True,False
Completed,0.74,1397,3615,1339,8.267,0.031,False,True
Completed,0.73,101,1380,398,6.174,0.039,True,False
Completed,0.74,2583,3693,3651,5.319,0.048,True,True
Completed,0.73,1,1151,621,3.247,0.012,False,False
Completed,0.72,1,3443,324,1.284,0.018,False,False
Completed,0.73,1,3909,4491,7.122,0.038,False,False
Completed,0.74,2830,2221,4312,0.75,0.009,True,True
Completed,0.73,1,4811,2376,7.816,0.045,False,False
Completed,0.73,1,2776,2754,3.693,0.024,False,False
Completed,0.73,31,2976,1840,6.031,0.01,True,False
Completed,0.73,17,4376,3346,0.507,0.034,True,False
Completed,0.75,105,2031,277,8.429,0.02,False,True
Completed,0.74,2155,1752,2861,6.625,0.014,False,True
Completed,0.73,40,4343,1079,4.48,0.028,True,False
Completed,0.73,19,3243,3797,8.916,0.004,True,False
Completed,0.75,1521,664,2013,2.462,0.043,False,True
Completed,0.74,2323,740,3000,3.928,0.035,True,True
Completed,0.73,1,3167,1189,7.489,0.025,False,False
Completed,0.75,3382,3320,4860,6.132,0.016,False,True
Completed,0.73,26,900,1829,2.805,0.03,True,False
Completed,0.73,24,873,4013,5.938,0.023,True,False
Completed,0.74,1494,3347,2036,2.999,0.036,False,True
Completed,0.74,2433,4122,3074,8.529,0.008,False,True
Completed,0.73,6,1660,1095,0.056,0.046,True,False
Completed,0.73,22,2083,3213,4.97,0.041,True,False
Completed,0.75,3307,2912,4771,1.978,0.03,False,True
Completed,0.73,33,370,1585,9.127,0.016,True,False
Completed,0.73,1,92,2574,1.769,0.006,False,False
Completed,0.74,864,2565,755,9.628,0.041,True,True
Completed,0.74,2914,4905,4140,3.787,0.016,True,True
Completed,0.73,1,2440,2319,7.337,0.026,False,False
Completed,0.73,1,1304,4587,7.717,0.033,False,False
Completed,0.74,1407,3854,1554,1.2,0.022,True,True
Completed,0.73,1,2749,549,5.574,0.029,False,False
Completed,0.73,1,4784,4559,0.944,0.003,False,False
Completed,0.74,3258,1510,4069,7.394,0.045,True,True
Completed,0.73,1,3960,2287,4.003,0.01,False,False
Completed,0.73,1,3495,2510,9.411,0.035,False,False
Completed,0.74,934,1038,727,1.713,0.024,True,True
Completed,0.73,1,1100,2800,5.125,0.041,False,False
Completed,0.74,667,3745,823,3.441,0.005,True,True
Completed,0.74,2804,3905,4365,8.068,0.027,True,True
Completed,0.73,1,1253,2386,0.85,0.015,False,False
Completed,0.73,1,2467,4499,4.215,0.022,False,False
Completed,0.73,1,119,377,9.9,0.047,False,False
Completed,0.73,19,319,3787,2.25,0.037,True,False
Completed,0.74,2252,4688,2849,4.542,0.047,False,True
Completed,0.73,46,2032,1028,6.836,0.008,True,False
Completed,0.73,20,1687,3301,8.178,0.002,True,False
Completed,0.73,85,4706,469,2.643,0.02,True,False
Completed,0.73,16,2669,4426,8.329,0.049,True,False
Completed,0.74,1506,300,1403,0.549,0.011,False,True
Completed,0.74,2050,491,2913,7.927,0.025,True,True
Completed,0.74,1,3104,944,0.697,0.036,False,False
Completed,0.73,1,4507,3852,5.285,0.008,False,False
Completed,0.74,1946,1901,1885,3.613,0.044,True,True
Completed,0.75,3336,1857,4923,1.335,0.038,True,True
Completed,0.73,1,4238,1746,9.731,0.003,False,False
Completed,0.73,1,3140,3364,4.358,0.029,False,False
Completed,0.73,34,3216,1615,2.034,0.049,True,False
Completed,0.73,19,4316,3278,6.353,0.02,True,False
Completed,0.74,2279,1979,3104,0.313,0.028,False,True
Completed,0.73,38,4428,1168,8.623,0.014,True,False
Completed,0.73,15,3027,4040,2.904,0.042,True,False
Completed,0.74,2036,567,2102,5.681,0.004,False,True
Completed,0.73,1,2112,3948,9.552,0.015,False,False
Completed,0.74,1965,4608,2174,1.865,0.025,True,True
Completed,0.74,2251,2885,3012,7.234,0.006,True,True
Completed,0.73,1,397,1240,3.832,0.042,False,False
Completed,0.73,17,40,4643,6.523,0.031,True,False
Completed,0.74,1258,2617,1426,4.914,0.017,False,True
Completed,0.74,2685,4954,3704,9.194,0.04,False,True
Completed,0.73,78,2390,485,1.891,0.001,True,False
Completed,0.73,27,1329,2593,3.057,0.007,True,False
Completed,0.74,470,3828,664,5.821,0.045,False,True
Completed,0.74,2726,3666,4151,0.141,0.023,False,True
Completed,0.73,26,1179,2225,8.464,0.037,True,False
Completed,0.74,3228,958,4291,4.389,0.005,False,True
Completed,0.73,24,3575,2480,6.696,0.044,True,False
Completed,0.73,20,4037,2726,2.422,0.013,True,False
Completed,0.75,783,1433,916,9.014,0.028,False,True
Completed,0.74,2252,1203,3322,2.965,0.021,False,True
Completed,0.73,127,3642,301,5.659,0.032,True,False
Completed,0.73,17,3792,4888,0.247,0.013,True,False
Completed,0.74,2684,2413,3811,6.375,0.042,False,True
Completed,0.73,30,4932,1999,4.691,0.006,True,False
Completed,0.73,21,2582,2875,9.317,0.026,True,False
Completed,0.73,9999,422,4466,9.428,0.001,True,True
Completed,0.73,1,2860,1290,1.657,0.039,False,False
Completed,0.73,1,4575,3528,7.382,0.017,False,False
Completed,0.74,631,2144,349,4.055,0.031,True,True
Completed,0.74,2362,1633,2769,1.0,0.037,True,True
Completed,0.73,1,4149,800,7.605,0.023,False,False
Completed,0.73,1,3364,4328,3.292,0.046,False,False
Completed,0.75,1952,856,2361,5.586,0.007,True,True
Completed,0.73,1,822,3185,1.107,0.048,False,False
Completed,0.73,1,1607,1689,5.424,0.021,False,False
Completed,0.73,15,1774,4244,9.177,0.024,True,False
Completed,0.74,1952,3232,2686,6.535,0.009,False,True
Completed,0.73,49,675,864,4.863,0.045,True,False
Completed,0.73,1,755,4117,1.563,0.027,False,False
Completed,0.74,2220,4243,2551,4.154,0.043,True,True
Completed,0.73,1,1852,779,6.931,0.005,False,False
Completed,0.73,1,1887,3666,8.094,0.011,False,False
Completed,0.74,380,4520,607,0.784,0.05,True,True
Completed,0.73,1,484,1540,3.502,0.033,False,False
Completed,0.73,22,284,3049,6.144,0.044,True,False
Completed,0.74,1294,2686,1120,2.753,0.009,False,True
Completed,0.74,3003,4711,3988,8.161,0.036,False,True
Completed,0.74,7,2322,2061,0.463,0.025,True,False
Completed,0.73,16,1418,4787,4.593,0.018,True,False
Completed,0.74,3253,3578,3228,2.194,0.002,False,True
Completed,0.73,3936,955,9,8.872,0.038,True,False
Completed,0.73,1,2505,2144,7.071,0.046,False,False
Completed,0.73,1,4852,2987,1.391,0.023,False,False
Completed,0.74,1293,2493,1203,9.714,0.036,True,True
Completed,0.74,2286,1285,3164,5.273,0.03,True,True
Completed,0.73,1,3872,93,3.664,0.016,False,False
Completed,0.73,1,3720,4723,7.944,0.04,False,False
Completed,0.73,1,1031,4980,7.212,0.034,False,False
Completed,0.72,1,1496,228,1.799,0.01,False,False
Completed,0.73,1,2243,2968,3.139,0.004,False,False
Completed,0.74,2733,2762,3904,1.172,0.014,True,True
Completed,0.73,1,208,1925,7.764,0.028,False,False
Completed,0.73,10,564,3445,0.085,0.039,True,False
Completed,0.74,376,3030,412,8.481,0.004,False,True
Completed,0.74,3118,4443,4384,3.108,0.029,False,True
Completed,0.73,32,1964,1353,5.809,0.018,True,False
Completed,0.73,1,4898,161,9.517,0.03,False,False
Completed,0.73,1,2551,4948,3.954,0.002,False,False
Completed,0.75,1282,107,1722,7.423,0.04,True,True
Completed,0.74,2041,375,2712,4.802,0.027,False,True
Completed,0.73,50,2907,931,6.322,0.015,True,False
Completed,0.73,18,4620,4278,2.16,0.041,True,False
Completed,0.74,3080,1664,4450,5.709,0.012,False,True
Completed,0.73,40,4119,1379,2.856,0.047,True,False
Completed,0.73,18,3332,3514,8.733,0.022,True,False
Completed,0.74,228,888,446,0.184,0.032,False,True
Completed,0.74,2494,935,2624,8.302,0.016,False,True
Completed,0.73,12,3285,687,0.615,0.026,True,False
Completed,0.73,18,4073,4189,5.984,0.006,True,False
Completed,0.73,35,4652,1447,9.041,0.011,True,False
Completed,0.73,19,2939,3740,4.45,0.033,True,False
Completed,0.74,3298,153,3925,4.307,0.008,True,True
Completed,0.73,40,1728,1442,2.3,0.029,True,False
Completed,0.73,18,1996,4177,2.678,0.035,True,False
Completed,0.74,1805,4411,2200,6.239,0.024,False,True
Completed,0.74,1929,2999,2618,0.359,0.045,False,True
Completed,0.73,71,596,639,8.206,0.01,True,False
Completed,0.73,1,162,4737,0.898,0.02,False,False
Completed,0.74,2510,4836,3171,3.57,0.01,True,True
Completed,0.73,1,2196,140,5.016,0.049,False,False
Completed,0.73,1,1528,3036,9.931,0.043,False,False
Completed,0.74,1384,3942,1217,1.446,0.004,True,True
Completed,0.74,2994,3469,3972,7.015,0.028,True,True
Completed,0.73,1,1063,2151,4.089,0.014,False,False
Completed,0.74,2823,1157,3837,7.513,0.047,True,True
Completed,0.73,1,3688,1900,1.072,0.008,False,False
Completed,0.73,1,3841,2898,5.547,0.037,False,False
Completed,0.74,793,1317,960,3.389,0.022,True,True
Completed,0.74,1083,1235,1153,6.087,0.025,False,True
Completed,0.73,21,987,2826,2.0,0.008,True,False
Completed,0.74,3083,4021,3764,4.943,0.025,False,True
Completed,0.73,29,1449,1992,6.474,0.036,True,False
Completed,0.73,19,2275,4874,8.59,0.029,True,False
Completed,0.74,1633,4757,1815,0.035,0.019,False,True
Completed,0.74,2343,2732,3315,5.872,0.038,False,True
Completed,0.73,152,238,254,3.026,0.003,True,False
Completed,0.73,1,516,4341,5.375,0.013,False,False
Completed,0.74,2126,4488,2775,7.666,0.004,True,True
Completed,0.73,1,1919,848,1.212,0.043,False,False
Completed,0.73,1,1806,3579,3.804,0.05,False,False
Completed,0.73,1241,4289,362,7.281,0.011,True,True
Completed,0.75,3432,3199,4515,1.757,0.033,True,True
Completed,0.73,1,708,1296,9.679,0.02,False,False
Completed,0.73,19,628,3689,6.731,0.003,True,False
Completed,0.73,1,2851,2728,7.039,0.048,False,False
Completed,0.73,1,4630,714,3.494,0.006,False,False
Completed,0.74,2833,1271,4176,8.456,0.036,True,True
Completed,0.73,44,4548,2533,1.711,0.021,True,False
Completed,0.73,47,2894,910,7.758,0.025,True,False
Completed,0.74,2882,1098,4371,2.794,0.009,False,True
Completed,0.73,1,3410,1514,5.158,0.001,False,False
Completed,0.73,1,4195,3597,0.728,0.031,False,False
Completed,0.73,1,4543,713,4.249,0.037,False,False
Completed,0.73,1,2829,4083,9.779,0.007,False,False
Completed,0.74,2269,29,3253,8.967,0.032,False,True
Completed,0.73,470,2628,77,2.45,0.021,True,False
Completed,0.73,19,4978,4819,6.569,0.048,True,False
Completed,0.74,3067,1397,4056,0.52,0.007,False,True
Completed,0.73,24,3761,2086,8.378,0.042,True,False
Completed,0.73,24,3610,3120,2.537,0.015,True,False
Completed,0.74,2408,4088,3002,2.503,0.037,False,True
Completed,0.73,22,33,3903,1.731,0.049,True,False
Completed,0.73,959,626,37,4.453,0.042,True,False
Completed,0.75,3308,2737,4699,9.41,0.023,False,True
Completed,0.73,18,1816,3418,6.12,0.01,True,False
Completed,0.74,1337,1654,1634,2.933,0.045,False,True
Completed,0.73,22,4859,3181,7.892,0.016,True,False
Completed,0.73,69,2584,274,1.537,0.033,True,False
Completed,0.74,1062,195,1146,9.844,0.009,False,True
Completed,0.73,21,3240,3983,4.801,0.026,True,False
Completed,0.73,29,4240,1969,5.927,0.022,True,False
Completed,0.74,2086,2286,2921,0.885,0.039,False,True
Completed,0.74,361,1890,389,5.226,0.029,True,True
Completed,0.73,1,3998,4427,0.191,0.013,False,False
Completed,0.73,1,3445,1519,9.122,0.042,False,False
Completed,0.74,2545,553,3692,4.086,0.025,True,True
Completed,0.73,22,2470,3131,3.057,0.03,True,False
Completed,0.73,1,2106,745,8.647,0.039,False,False
Completed,0.74,2730,3902,4207,3.605,0.02,True,True
Completed,0.73,1,453,2681,1.876,0.007,False,False
Completed,0.73,1,1066,1547,4.286,0.001,False,False
Completed,0.74,2492,3020,3719,9.245,0.033,True,True
Completed,0.73,450,4501,339,0.078,0.013,True,True
Completed,0.73,1,1455,4376,5.037,0.046,False,False
Completed,0.73,1,1432,796,0.616,0.019,False,False
Completed,0.73,2733,4480,4257,5.581,0.04,True,True
Completed,0.73,1,1050,2649,8.853,0.027,False,False
Completed,0.73,1,392,1282,7.468,0.033,False,False
