Status,ACCURACY,RUNTIME,recent_samples_size,n_samples,threshold,outlier_detector_kwargs
Completed,0.71,124,4080,185,0.332,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.56,14,3863,4182,0.574,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.67,25,256,312,0.499,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.52,13,2151,4832,0.884,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.58,22,3423,1962,0.193,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.55,15,3042,3977,0.3,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.69,1233,1630,362,0.626,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.53,22,946,4589,0.24,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.58,24,4712,2381,0.932,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.58,17,4707,3289,0.462,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.56,24,970,1159,0.648,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.56,15,1615,3824,0.223,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.59,26,2890,1579,0.919,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.53,15,3263,4986,0.588,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.61,23,1999,2114,0.271,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.53,14,105,2904,0.843,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.7,143,3829,151,0.047,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.55,19,4084,4235,0.798,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.6,25,583,726,0.936,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.54,11,2477,4331,0.449,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.63,28,3743,1539,0.63,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.52,15,2723,4401,0.861,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.68,45,1401,560,0.995,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.54,12,718,4458,0.384,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.57,24,4491,2329,0.693,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.53,13,4642,4618,0.088,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.58,14,878,2489,0.771,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.58,22,1563,2656,0.347,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.64,45,2786,411,0.543,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.57,21,3640,3654,0.964,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.59,17,2403,782,0.146,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.56,13,470,4074,0.72,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.59,32,4245,1321,0.421,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.59,18,3991,3067,0.672,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.53,9,13,1897,0.561,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.59,17,1945,2999,0.073,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.7,78,3180,207,0.754,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.58,14,2934,3233,0.737,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.6,24,1776,1730,0.622,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.58,12,1132,3126,0.01,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.61,38,4858,997,0.819,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.56,21,4951,3882,0.525,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.63,21,1176,1674,0.336,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.57,19,1859,3382,0.784,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.63,23,3096,1215,0.108,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.59,18,3331,2849,0.401,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.75,42,2107,56,0.708,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.51,11,173,4888,0.157,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.61,25,3937,2057,0.982,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.55,16,4309,3559,0.237,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.61,25,468,534,0.58,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.54,11,2284,4451,0.039,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.58,22,3550,2204,0.851,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.54,12,2525,4359,0.656,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.57,17,1450,2232,0.06,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.6,15,805,2712,0.571,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.65,62,4540,506,0.257,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.55,22,4378,2550,0.898,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.69,38,655,342,0.21,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.54,18,1298,4553,0.659,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.56,17,2562,2385,0.481,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.56,12,3591,4179,0.028,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.59,13,2316,1385,0.833,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.51,11,420,3720,0.284,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.58,42,4158,889,0.608,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.54,14,3785,4729,0.36,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.51,12,210,1865,0.956,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.53,10,2065,3280,0.413,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.61,30,3300,1034,0.728,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.59,14,3049,3030,0.779,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.57,33,1708,1064,0.435,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.55,14,1024,4042,0.946,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.59,23,4790,1835,0.133,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.54,19,4831,4860,0.988,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.6,15,1056,2107,0.183,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.59,20,1661,2877,0.701,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.83,1141,2898,6,0.376,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.58,15,3138,3432,0.117,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.56,36,1914,1186,0.806,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.51,10,58,3832,0.326,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.61,27,3822,1702,0.504,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.59,19,4194,2662,0.278,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.57,15,516,2299,0.393,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.57,15,2372,2759,0.974,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.67,48,3598,590,0.165,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.55,11,2751,3472,0.344,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.62,24,1252,1488,0.454,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.54,14,685,3531,0.911,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.61,65,4420,776,0.23,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.56,18,4571,3690,0.615,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.62,23,847,936,0.308,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.56,14,1413,4209,0.827,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.53,15,2677,1337,0.002,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.54,22,3710,4600,0.491,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.54,18,2435,2355,0.68,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.54,11,618,2503,0.201,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.67,84,4356,373,0.876,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.57,15,3983,3994,0.154,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.6,10,141,969,0.02,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.56,20,1958,3927,0.6,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.6,102,3231,1758,0.291,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.49,98,2844,4804,0.218,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.72,133,1823,159,0.08,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.54,14,1217,4699,0.535,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.58,28,4983,1944,0.354,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.59,19,4900,2934,0.052,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,127,1163,103,0.869,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.54,15,1730,4955,0.265,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.58,16,3005,2162,0.563,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.55,18,3383,3777,0.928,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.54,9,2119,1609,0.245,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.57,11,303,3337,0.638,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.6,37,4027,1129,0.442,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.54,22,4282,4505,0.715,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.52,14,368,2442,0.717,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.53,9,2223,2610,0.167,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.65,51,3450,442,0.972,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.52,13,2586,3622,0.519,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.65,49,1516,680,0.517,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.54,12,911,4265,0.1,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.61,30,4683,1433,0.792,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.56,13,4523,4103,0.428,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.61,21,759,1271,0.745,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.58,13,1365,3626,0.141,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.62,22,2589,832,0.938,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.56,22,3448,2606,0.554,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.63,21,2210,439,0.368,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.51,15,356,4668,0.762,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.59,17,4131,2461,0.066,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.58,20,3876,3176,0.84,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.55,15,306,1118,0.842,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.54,12,2121,3783,0.293,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.6,27,3395,1615,0.599,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.53,17,2993,4949,0.892,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.57,24,1578,2012,0.89,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.58,14,1012,3094,0.473,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.72,104,4739,262,0.666,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.59,19,4736,3098,0.867,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.7,61,1000,265,0.054,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.54,15,1566,4786,0.565,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.56,13,2842,1993,0.263,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.54,15,3233,3945,0.246,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.61,30,1970,1777,0.926,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.52,9,153,3172,0.439,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.61,38,3878,966,0.64,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.54,17,4133,4650,0.391,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.66,37,611,389,0.28,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.49,13,2428,4599,0.853,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.57,19,3693,2354,0.037,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.52,13,2784,3669,0.166,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.59,32,1352,829,0.342,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.57,100,747,4121,0.79,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.6,32,4520,1289,0.102,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.55,15,4671,4271,0.743,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.61,19,909,1439,0.43,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.56,20,1513,3461,0.94,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.61,113,2738,669,0.139,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.6,18,3610,2770,0.37,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.59,107,2374,601,0.552,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.54,11,518,4499,0.064,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.58,25,4294,2293,0.764,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.6,16,4039,3326,0.018,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.52,10,108,1164,0.474,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.52,20,2002,3810,0.891,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.59,26,3266,1564,0.219,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.53,14,2888,5000,0.29,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.61,25,1727,2155,0.215,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.58,21,1160,2945,0.664,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,185,4888,114,0.475,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.54,14,5000,4698,0.181,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.58,22,1224,1943,0.99,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.59,20,1830,3045,0.378,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.72,90,3066,175,0.699,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.59,23,3283,3264,0.808,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.53,9,2058,1018,0.115,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.53,11,203,3995,0.502,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.59,25,3966,1867,0.328,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.59,22,4338,2518,0.578,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.62,14,345,1041,0.15,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.53,25,2240,4021,0.73,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.61,36,3515,1852,0.409,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.49,12,2638,4710,0.084,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.57,39,1560,797,0.975,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.56,14,876,4070,0.394,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.59,55,4640,1316,0.716,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.56,14,4488,4220,0.067,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.57,25,716,1466,0.763,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.57,29,1399,3508,0.369,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.59,26,2633,637,0.555,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.59,19,3481,2801,0.937,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.62,20,2255,555,0.14,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.54,20,321,4472,0.744,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.57,22,4087,2344,0.427,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.58,34,3831,3294,0.667,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.54,11,254,2217,0.275,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.53,11,2188,2694,0.856,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.64,55,3412,526,0.035,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.55,13,3015,3537,0.458,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.6,23,1612,2129,0.6,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.54,19,968,2899,0.019,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,210,4705,146,0.839,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.55,16,4710,4197,0.312,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.6,23,943,1365,0.61,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.57,14,1627,3698,0.006,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.6,26,2854,904,0.822,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.56,32,3261,2534,0.685,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.6,12,2026,367,0.488,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.53,13,93,4574,0.882,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.57,26,3865,2367,0.197,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.57,18,4082,3248,0.958,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.56,15,551,1791,0.836,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.57,10,2483,3189,0.293,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.61,36,3721,942,0.596,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.58,14,2706,3121,0.895,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.57,23,1374,1918,0.776,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.58,24,730,3023,0.359,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.7,123,4454,190,0.533,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.57,21,4616,2870,0.188,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.77,237,881,38,0.985,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.54,14,1526,4873,0.381,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.59,15,2799,2080,0.699,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.56,19,3667,3858,0.808,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.61,13,2400,1691,0.113,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.56,11,507,3401,0.506,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.57,31,4233,1193,0.322,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.55,14,4018,4423,0.585,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.56,9,29,618,0.712,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.54,18,1923,4513,0.17,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.58,19,3187,2267,0.971,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.53,14,2966,4297,0.52,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.63,42,1778,745,0.65,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.52,13,1095,4347,0.234,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.6,28,4870,1514,0.906,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.56,18,4934,3598,0.748,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.58,34,1207,845,0.422,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.56,17,1851,4135,0.941,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.6,24,3118,1263,0.136,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.54,13,3348,4675,0.373,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.49,11,2076,2429,0.55,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.52,11,180,2594,0.071,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.63,68,3915,464,0.759,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.56,22,4326,3920,0.022,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.57,13,431,1988,0.677,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.57,11,2286,3074,0.189,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.72,78,3523,281,0.89,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.58,11,2513,3158,0.617,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,97,1482,251,0.215,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.49,13,798,4773,0.671,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.59,23,4562,2019,0.47,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.54,19,4410,4922,0.874,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.58,12,637,2169,0.05,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.58,19,1320,2961,0.568,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.74,83,2555,90,0.262,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.58,17,3559,3348,0.247,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.57,15,2333,1102,0.924,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.53,11,399,3770,0.444,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.6,34,4165,1640,0.633,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.59,22,3753,2746,0.398,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.65,21,222,664,0.8,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.56,11,2038,4247,0.314,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.62,31,3302,1454,0.514,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.54,17,3086,4485,0.993,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.64,28,1691,1426,0.338,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.55,19,1046,3447,0.795,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.63,52,4783,692,0.095,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.59,22,4819,2625,0.769,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.67,52,1093,417,0.092,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.53,15,1658,4644,0.541,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.56,13,2925,2477,0.351,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.56,11,3150,4087,0.142,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.62,35,1878,1293,0.966,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.53,10,61,3646,0.417,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.6,44,3796,814,0.723,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.53,15,4206,4821,0.495,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.71,46,538,218,0.365,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
