Status,ACCURACY,RUNTIME,recent_samples_size,n_samples,threshold,outlier_detector_kwargs
Completed,0.89,315,3560,2544,0.359,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.86,327,4204,5000,0.39,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.9,338,1702,2081,0.361,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.65,996,255,4082,0.999,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.9,379,4907,2005,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.76,219,204,1668,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.82,232,232,1168,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.8,704,5000,2542,0.999,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.92,673,1847,495,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.9,291,196,342,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.81,239,2434,2251,0.248,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.87,325,5000,3474,0.284,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.86,300,2950,2418,0.367,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.71,239,2337,4221,0.305,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.9,319,2371,534,0.552,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.9,306,2345,530,0.298,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.82,422,938,781,0.999,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,1867,5000,206,0.32,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.81,277,986,4030,0.3,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.86,275,3688,3574,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.89,493,5000,620,0.999,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.9,315,2344,499,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.92,316,2426,564,0.425,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.85,472,3733,930,0.999,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.84,258,3096,3398,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.9,328,2363,528,0.686,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.86,277,4439,3914,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.79,222,804,4687,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.92,727,5000,572,0.501,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.83,229,802,3193,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.9,303,1110,1573,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.72,204,2456,4765,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.93,414,4496,1058,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.92,482,3403,1156,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.74,205,2372,3439,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.9,510,5000,1618,0.724,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.93,423,4046,1052,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,309,2351,493,0.198,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.89,315,3391,2033,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.93,629,5000,709,0.667,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.81,217,3016,5000,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.93,887,4847,543,0.469,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.88,301,181,534,0.514,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.92,731,4546,603,0.152,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.81,240,2508,2275,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.92,577,4452,634,0.372,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.82,265,2459,1774,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.93,803,1708,420,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.92,660,4217,654,0.459,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.81,253,1113,5000,0.217,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.85,254,3865,5000,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.92,471,3844,982,0.285,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.86,288,1879,4451,0.215,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.81,252,2423,1934,0.204,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.78,246,673,3570,0.114,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.92,1055,4849,327,0.419,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.93,506,4610,850,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.84,278,556,1768,0.273,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.86,261,5000,4537,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.83,235,1340,4724,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.85,270,887,2551,0.255,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.89,350,4132,2459,0.192,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.83,246,3417,3930,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.92,648,4671,537,0.404,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,200,162,2134,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.92,433,3347,875,0.422,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,356,701,689,0.268,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.9,323,4652,2906,0.27,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.89,323,5000,2703,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.83,247,1329,4146,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.76,209,128,1389,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.92,595,3514,805,0.281,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.8,259,2473,2951,0.26,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.89,253,2711,1488,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.86,237,2056,200,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.89,306,831,1315,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.93,496,4362,904,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.86,260,827,2182,0.051,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.92,646,4085,612,0.322,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.89,299,3724,2815,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.87,302,5000,3401,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.93,430,1123,686,0.245,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.92,442,812,538,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.86,259,1570,3765,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.9,285,3927,3012,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.66,563,207,1793,0.999,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.89,320,4760,2842,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.92,418,614,483,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.86,252,1844,5000,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.69,515,2219,1505,0.999,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,347,2205,242,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.92,349,2276,273,0.303,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.9,290,1850,2982,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.92,586,4188,376,0.999,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.92,587,4302,274,0.999,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.78,249,2832,3900,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.75,202,131,1881,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.78,813,3968,3175,0.999,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.9,359,3846,2154,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.74,234,2436,3721,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.92,467,3215,705,0.219,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.92,442,1604,925,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.77,245,659,3807,0.251,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.93,451,3405,718,0.225,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.88,326,3544,2876,0.39,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.85,251,4081,4806,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.76,937,1744,3711,0.999,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.85,272,1334,3602,0.215,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.85,250,1375,3538,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.71,210,167,2509,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.78,229,2490,3355,0.192,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.81,594,1623,1823,0.999,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.85,222,106,471,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.67,216,2054,2628,0.18,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.72,218,169,2335,0.181,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.7,217,162,2930,0.233,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.89,399,4250,3003,0.209,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.8,287,759,3259,0.302,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.86,326,3745,3893,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.79,267,194,1160,0.324,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.76,230,269,4373,0.18,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,342,3225,1532,0.579,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,227,114,1769,0.24,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.82,239,1006,4477,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,440,3601,1759,0.302,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.87,276,1174,2830,0.255,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.88,260,182,442,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.86,255,1123,2931,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.76,238,184,2165,0.185,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.87,263,1122,2991,0.199,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.81,301,2944,4521,0.473,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.81,226,3089,4367,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.87,300,3818,3881,0.168,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.76,215,2420,3159,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,412,1076,764,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.76,207,2286,2599,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.83,290,1472,4069,0.228,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.82,259,2946,3107,0.251,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,440,3978,1464,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.86,248,2948,2600,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.79,273,3011,4239,0.282,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.81,222,1095,4857,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.89,282,2909,1489,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.92,338,502,580,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.89,353,1804,2568,0.257,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.86,279,4622,4647,0.223,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.87,306,1165,1984,0.271,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.76,221,594,4931,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.92,474,1762,1100,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.67,219,180,4658,0.177,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.77,235,2587,4354,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.76,207,510,5000,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.81,245,2476,2519,0.204,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.88,254,3299,3022,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.69,244,2354,3896,0.247,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,373,2690,729,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.86,238,3016,3032,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.88,304,1072,1894,0.207,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.74,233,2254,2317,0.162,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.9,339,1805,2181,0.068,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.88,324,4693,3298,0.267,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,363,2628,701,0.271,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.76,214,2363,2915,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.85,233,2335,1388,0.114,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.85,253,1200,3248,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.82,276,3359,5000,0.309,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.79,220,446,2367,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,397,4540,1859,0.308,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.8,539,3505,1398,0.999,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.82,257,2302,1212,0.448,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.83,278,1461,5000,0.199,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.87,272,1075,2380,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,391,827,739,0.318,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.86,262,2550,1373,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.84,287,2519,1529,0.277,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.8,248,675,4417,0.18,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.68,201,165,3976,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.87,286,4705,3811,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.86,337,3228,2800,0.233,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.86,313,494,1225,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.9,341,2269,420,0.277,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.87,288,3163,2170,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.83,241,3238,4150,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.86,318,4851,4429,0.224,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.76,211,2531,4643,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.86,298,4635,4171,0.233,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.71,461,261,2785,0.858,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.7,200,2380,4889,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.76,1192,5000,4183,0.999,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.79,257,2918,5000,0.185,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.75,1128,5000,4639,0.999,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.72,198,175,3594,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.86,313,4665,3959,0.153,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.85,301,3783,4485,0.196,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.87,260,1852,3775,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.82,620,4341,3645,0.853,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.85,285,4878,4824,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.71,199,73,1473,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.82,257,2898,3412,0.217,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.86,314,4643,5000,0.306,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.77,217,25,475,0.666,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,459,4609,1313,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,354,3300,1462,0.252,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.71,198,141,2751,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.84,316,4582,4783,0.43,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.88,259,3395,3625,0.1,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.93,464,4243,997,0.307,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.8,289,936,3793,0.281,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.9,425,4546,1970,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.9,488,4853,533,0.999,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,488,4161,1587,0.491,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.84,356,1134,3558,0.295,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.86,727,4634,2459,0.901,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.81,363,2684,4416,0.188,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.84,942,1985,3856,0.865,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.92,1448,3489,287,0.438,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.9,569,4195,2840,0.651,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.69,277,39,1770,0.045,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.74,668,451,4822,0.746,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.84,591,3213,3183,0.767,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.78,268,2252,2055,0.414,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.9,341,1421,2610,0.164,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.9,519,3116,1531,0.517,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.86,338,4919,4095,0.324,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.84,554,878,516,0.995,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.77,240,689,4359,0.113,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.92,1008,4775,409,0.693,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.84,287,2815,2718,0.405,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.75,341,2439,3368,0.539,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.88,404,3357,2025,0.156,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.8,1128,4054,4851,0.942,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.88,377,483,1008,0.363,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.7,722,280,3122,0.908,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.84,562,3696,3983,0.578,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.85,343,1601,4622,0.494,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.88,545,2633,769,0.827,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.87,327,4426,3607,0.021,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.85,418,1049,2255,0.658,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.81,479,998,4481,0.757,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.78,447,2510,3464,0.724,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.89,360,1705,2395,0.082,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.7,285,2124,2934,0.332,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.84,398,3355,4427,0.643,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.8,356,918,4282,0.483,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,258,246,3684,0.348,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.85,279,3728,4868,0.22,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.79,531,622,645,0.999,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.82,330,1077,4832,0.394,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.75,268,2511,3535,0.234,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.85,342,2685,2165,0.213,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.66,285,162,4593,0.301,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.67,1240,2608,4472,0.999,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.88,478,5000,3617,0.693,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.86,437,2467,283,0.999,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.82,407,3380,4661,0.367,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.75,249,2534,4884,0.168,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.85,357,1906,4260,0.415,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.83,348,3407,4238,0.281,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.81,302,2895,4116,0.472,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.72,303,196,2861,0.429,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.82,407,845,2754,0.611,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.82,256,1100,3908,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.87,548,1515,2897,0.567,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.81,281,2327,1535,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.89,562,5000,3125,0.383,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.84,236,526,1783,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.85,303,2361,1132,0.293,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.88,487,5000,2150,0.799,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.87,325,1917,3419,0.24,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.87,365,5000,3772,0.329,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.82,245,684,2914,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.89,590,4256,2685,0.234,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.86,276,733,2303,0.275,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.86,341,4321,4832,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.86,365,3551,3734,0.269,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
