Status,ACCURACY,RUNTIME,recent_samples_size,n_samples,threshold,outlier_detector_kwargs
Completed,0.68,42,2753,3604,0.837,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.65,34,3624,1756,0.681,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.69,17,1370,3028,0.484,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.7,20,257,188,0.903,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.71,17,4738,3975,0.198,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.74,454,4985,31,0.565,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.66,12,13,3817,0.272,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.64,30,1478,1601,0.85,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.7,62,3715,3836,0.997,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.69,22,2721,743,0.528,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.68,13,2283,4514,0.324,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.69,34,1248,2296,0.805,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.7,13,3756,3583,0.108,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.72,18,4284,352,0.871,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.7,12,719,4080,0.043,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.69,19,2183,1299,0.588,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.71,13,2819,2512,0.266,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.72,14,3227,1895,0.231,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.72,43,1771,3202,0.932,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.71,15,345,967,0.447,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.68,30,4653,4758,0.655,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.71,35,4563,2151,0.96,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.69,11,431,3379,0.14,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.71,26,1817,1219,0.747,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.66,29,3293,3359,0.599,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.68,41,3085,1454,0.88,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.69,16,1924,2667,0.204,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.67,19,811,510,0.659,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.69,20,4198,4238,0.489,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.71,39,4023,2453,0.725,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.69,14,984,3740,0.424,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.66,24,2371,898,0.94,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.7,12,2636,4669,0.146,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,40,3508,285,0.367,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.69,23,1485,3994,0.533,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.67,11,137,1855,0.081,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.71,39,4855,3048,0.754,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.72,21,4789,1699,0.388,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,40,210,2893,0.714,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,85,1284,127,0.166,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.66,16,3474,4489,0.515,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.74,50,2593,85,0.98,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.69,12,2406,3881,0.183,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.67,26,941,1644,0.696,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.69,15,4058,2946,0.406,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.69,24,4154,1009,0.638,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.7,14,844,4713,0.464,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.69,34,1880,1950,0.913,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.71,14,3119,3149,0.249,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.69,16,3336,1264,0.28,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.69,25,1667,2546,0.574,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,20,593,329,0.056,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.72,48,4410,4106,0.858,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.72,19,4445,1122,0.023,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.67,43,550,4913,0.813,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,15,1702,2053,0.301,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.71,39,3272,2703,0.894,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.67,26,2854,2105,0.617,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.71,13,2140,3304,0.283,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.68,27,753,1167,0.83,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.71,12,4241,4871,0.006,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.68,33,3790,1802,0.772,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.7,13,1203,3103,0.064,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.74,18,2316,240,0.55,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.65,14,2677,4036,0.349,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,21,3680,923,0.133,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.61,53,1328,4646,0.952,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.69,13,176,2486,0.41,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.7,37,4832,3704,0.74,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.7,18,4900,2331,0.123,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.7,45,104,3549,0.79,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.72,21,1530,765,0.337,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.7,15,3668,3491,0.439,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.72,13,2786,1625,0.035,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.67,36,2211,2847,0.863,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,116,1137,66,0.257,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.66,21,3860,3785,0.58,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.71,16,4351,1970,0.317,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.68,17,649,3247,0.521,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.67,10,2074,1029,0.101,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.67,42,2925,4810,0.797,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.67,19,3142,466,0.706,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.7,14,1862,4166,0.38,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.7,31,397,1400,0.989,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.7,15,4607,2603,0.158,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.71,36,4619,484,0.476,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.66,27,390,4261,0.673,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.71,18,1737,1421,0.19,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.68,12,3387,4320,0.09,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.72,16,2969,1186,0.431,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.71,36,2023,4968,0.733,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.69,12,871,2125,0.153,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.67,43,4122,3402,0.947,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.74,58,3909,221,0.212,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.69,46,1086,3940,0.888,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.66,13,2433,1782,0.497,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.72,26,2561,3005,0.668,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.61,36,3565,2350,0.82,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.68,13,1445,3647,0.03,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.58,20,58,786,0.606,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.68,14,4952,4587,0.309,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.67,20,4703,628,0.924,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.67,12,300,4429,0.224,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.66,28,1335,2195,0.648,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.68,13,3580,4085,0.289,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.7,13,2542,948,0.193,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.7,300,2455,4735,0.892,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.66,15,1069,1895,0.47,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.71,28,3929,3167,0.679,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,98,4107,147,0.412,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.64,39,893,3860,0.737,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.68,11,2006,1700,0.126,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.68,44,2994,2928,0.959,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.68,24,3367,2275,0.553,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.68,14,1637,3567,0.347,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.64,21,485,704,0.765,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.69,13,4519,4510,0.07,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.68,21,4500,1557,0.541,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.68,14,507,2761,0.375,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.69,21,1621,621,0.761,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.69,13,3162,3722,0.185,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.7,14,2901,1858,0.344,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.71,15,2092,3085,0.509,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.74,21,627,301,0.12,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.65,53,4366,4015,0.793,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.71,16,3841,2050,0.062,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.69,46,1154,3322,0.851,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.67,12,2189,1106,0.277,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.68,25,2806,4892,0.576,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,19,3653,546,0.92,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.7,13,1357,4240,0.243,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.65,25,282,1477,0.636,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.7,16,4727,2685,0.467,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.63,27,4927,1319,0.832,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.68,10,75,2527,0.003,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.62,19,1423,391,0.61,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.67,31,3699,2626,0.728,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.71,30,2661,2031,0.76,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.69,12,2338,3225,0.091,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.68,21,1185,1085,0.546,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.67,15,3814,4794,0.369,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.69,24,4222,1564,0.605,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.68,13,776,2870,0.31,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.74,320,2124,9,0.826,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.66,11,2874,3801,0.025,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.71,20,3248,685,0.496,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.64,28,1755,4413,0.669,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.66,12,368,2256,0.218,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.69,45,4635,3469,0.883,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.72,23,4588,862,0.702,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.67,14,419,4668,0.4,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.65,41,1845,2431,0.978,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.72,49,3360,4571,0.861,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.74,48,3098,164,0.642,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.69,14,1896,3956,0.445,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.7,38,822,1721,0.925,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.69,15,4172,3028,0.222,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.7,27,4034,1243,0.984,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.69,14,959,4952,0.163,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.7,28,2385,2186,0.708,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.69,13,2608,3380,0.379,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.72,15,3456,1496,0.095,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.61,35,1552,2783,0.802,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.68,12,88,565,0.318,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.65,16,4920,4336,0.519,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.74,36,4812,410,0.152,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.69,47,192,4182,0.949,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,17,1305,1339,0.437,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.69,38,3490,3277,0.773,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.65,29,2653,1375,0.745,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.68,14,2351,2593,0.42,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.68,19,1004,433,0.967,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.68,15,4000,4156,0.134,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.7,36,4216,2220,0.9,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.7,12,787,3502,0.2,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.72,21,1939,662,0.687,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.7,14,3064,4438,0.478,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,159,3315,52,0.011,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.64,42,1683,3756,0.84,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.71,13,570,1619,0.297,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.66,27,4428,2817,0.618,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.72,15,4395,2411,0.252,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.69,22,614,3624,0.585,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.72,20,1649,842,0.036,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.69,28,3205,3913,0.628,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.7,22,2841,817,0.843,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.67,11,2168,4593,0.054,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.65,23,742,2377,0.568,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.66,15,4267,3659,0.269,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,32,3779,590,0.501,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.72,19,1229,4314,0.336,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.64,27,2303,1530,0.785,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.66,13,2704,2748,0.112,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.68,17,3732,2133,0.392,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.71,31,1260,3435,0.695,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.69,12,225,1198,0.177,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.66,53,4768,4994,0.97,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.72,38,4877,1043,0.355,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.69,22,122,4839,0.56,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.69,15,1509,1976,0.078,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.7,14,3608,4702,0.21,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,23,2771,336,0.302,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.68,19,2232,4137,0.597,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.72,15,1119,1276,0.017,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.72,37,3884,2573,0.818,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,24,4332,759,0.083,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.7,38,671,4458,0.752,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.67,12,2058,2318,0.362,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.72,19,2945,3522,0.538,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,31,3197,1677,0.941,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.7,13,1802,2954,0.144,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.74,39,454,111,0.72,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.71,15,4545,3893,0.429,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.72,16,4670,1774,0.235,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.71,41,325,2973,0.912,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.74,66,1790,209,0.459,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.72,15,3401,3109,0.326,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.68,13,3037,2476,0.171,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.72,52,1971,3679,0.992,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,17,936,914,0.387,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.7,32,4072,4613,0.715,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.72,20,3973,1431,0.453,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.71,26,1035,2728,0.65,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.72,17,2500,494,0.23,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.7,48,2509,4295,0.933,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.67,22,3537,1138,0.593,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.71,16,1458,4857,0.26,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.72,34,32,2075,0.869,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.67,17,4962,3298,0.044,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.65,39,4761,1918,0.661,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.69,13,238,3141,0.488,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.68,24,1390,983,0.875,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,59,3550,4853,0.877,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.69,18,2517,507,0.595,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.66,13,2487,4279,0.304,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.69,29,1022,1438,0.816,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.71,14,3982,2724,0.019,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.69,24,4078,901,0.75,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.68,13,925,4628,0.085,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.69,23,1960,2469,0.536,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.67,14,3043,3683,0.363,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.71,16,3411,1819,0.142,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.66,50,1586,3125,0.943,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,26,512,263,0.427,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.7,48,4485,4054,0.722,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.72,18,4475,269,0.81,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.72,12,519,4050,0.103,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.7,19,1593,1832,0.527,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.68,28,3186,2967,0.525,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.71,41,2940,2314,0.994,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.72,11,2070,3528,0.169,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.69,21,683,743,0.717,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.67,14,4327,4471,0.385,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.7,24,3875,1280,0.652,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.7,14,1132,2567,0.451,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.71,17,2246,352,0.935,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.63,13,2762,4124,0.228,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,22,3594,987,0.262,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.69,24,1398,4695,0.591,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.66,12,246,1934,0.046,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.71,46,4747,3128,0.867,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.72,17,4976,2089,0.486,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.71,24,24,3283,0.663,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.71,20,1449,1145,0.208,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.69,13,3744,3418,0.076,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.68,14,2711,1536,0.422,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.63,33,2292,2745,0.743,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,23,1218,604,0.136,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.7,66,3785,4298,0.965,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,15,4275,2371,0.202,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.71,49,729,3663,0.898,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.68,14,2155,803,0.48,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.71,30,2849,4610,0.685,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.74,37,3218,204,0.842,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.69,12,1781,3917,0.009,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
