Status,ACCURACY,RUNTIME,recent_samples_size,n_samples,threshold,outlier_detector_kwargs
Completed,0.92,6,1603,101,0.336,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,3105,2540,0.998,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,4511,1976,0.249,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,822,4416,0.585,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,2,918,160,0.875,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,4415,2794,0.29,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,3010,2035,0.54,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,1698,4669,0.127,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,2240,1627,0.377,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,3718,4149,0.789,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,3873,1002,0.04,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,210,3525,0.626,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,483,2208,0.104,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,4147,4808,0.687,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,3366,333,0.438,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,1889,2934,0.852,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,1347,829,0.603,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,2658,3385,0.189,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,4689,1454,0.937,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,1191,4009,0.353,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,978,1328,0.723,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,4980,3846,0.075,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,2636,703,0.824,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,1447,3220,0.474,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,2155,481,0.225,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,3178,3120,0.575,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,4272,2356,0.325,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,436,4995,0.973,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,85,1150,0.263,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,3920,3710,0.909,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,3451,1775,0.162,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,2428,4336,0.513,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,1720,1909,0.763,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,2910,4505,0.411,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.92,22,4628,34,0.66,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,627,2629,0.014,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,698,968,0.641,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,4674,3568,0.057,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,2956,1593,0.806,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,1791,4193,0.391,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,2499,2088,0.142,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,3498,4645,0.556,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,2,3966,214,0.307,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,156,2769,0.89,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,429,1419,0.368,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,4240,4054,0.953,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,3146,795,0.205,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,2148,3428,0.618,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,1440,387,0.867,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,2604,2909,0.455,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,4948,2261,0.704,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,971,4784,0.118,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,1237,2391,0.987,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,4761,4951,0.341,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,2728,515,0.591,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,1394,3076,0.239,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,1936,649,0.489,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,3436,3245,0.841,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,4218,1275,0.092,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,529,3869,0.738,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.92,2,178,68,0.029,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,3866,2586,0.677,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,3710,1943,0.427,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,2209,4460,0.777,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,1667,1722,0.528,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,3002,4360,0.178,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,4408,1096,0.926,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,886,3735,0.278,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,815,1662,0.198,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,4479,4107,0.597,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,3073,1038,0.348,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,1596,3481,0.947,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,2304,283,0.698,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,3615,2683,0.098,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,3771,2158,0.846,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,273,4558,0.447,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,624,864,0.783,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,4123,3342,0.386,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,3341,1489,0.636,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,2031,3967,0.035,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,1323,2331,0.284,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,2799,4698,0.885,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,4831,457,0.137,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,1166,2822,0.533,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,1042,601,0.421,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,4877,3007,0.757,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,2533,2477,0.009,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,1511,4881,0.67,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,2053,1361,0.92,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,3241,3800,0.258,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,4335,735,0.507,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,333,3175,0.171,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,61,2030,0.569,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,4061,4391,0.234,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,3,3594,154,0.983,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,2404,2516,0.32,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,1861,1183,0.07,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,2886,3666,0.734,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,4603,1808,0.483,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,769,4290,0.818,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,778,1799,0.595,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,4594,4283,0.197,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,2875,1175,0.945,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,1872,3657,0.345,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,1,2414,147,0.096,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,3584,2507,0.695,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,4052,2021,0.446,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,70,4382,0.845,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,343,728,0.385,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,4326,3166,0.782,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,3231,1352,0.033,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,2063,3792,0.634,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,1521,2468,0.883,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,2523,4873,0.282,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,4868,593,0.532,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,1051,2998,0.135,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,1156,465,0.755,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,4841,2831,0.419,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,2809,2340,0.668,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,1313,4705,0.006,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,2021,1498,0.255,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,3351,3976,0.917,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,1,4133,872,0.169,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,614,3351,0.505,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,1,264,2167,0.233,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,3780,4566,0.567,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,3625,291,0.317,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,2294,2692,0.981,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,1586,1046,0.731,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,3083,3490,0.067,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,4489,1671,0.816,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,805,4115,0.482,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,896,1105,0.059,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,4398,3744,0.643,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,2993,1729,0.393,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,1676,4369,0.807,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,2218,1952,0.558,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,3701,4469,0.144,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,7,3856,77,0.893,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,188,2593,0.309,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,539,1283,0.956,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,4209,3878,0.37,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,3427,658,0.619,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,1945,3252,0.207,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,3500,1587,0.412,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,2497,4182,0.762,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,1789,2078,0.512,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,2958,4639,0.162,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,2,4678,202,0.911,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,695,2764,0.262,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,629,1141,0.891,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,4626,3698,0.305,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,2907,1766,0.556,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,1723,4322,0.143,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,2431,1896,0.393,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,3449,4495,0.805,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.92,29,3918,21,0.056,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,87,2621,0.641,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,439,1315,0.119,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,4269,3836,0.703,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,2157,3212,0.868,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,4692,4817,0.091,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,2660,347,0.84,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,1344,2941,0.49,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,1886,838,0.24,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,3369,3398,0.59,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,4150,1462,0.34,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,480,4024,0.988,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,1,206,169,0.279,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,3877,2807,0.925,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,3720,2043,0.177,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,2238,4683,0.529,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,1696,1640,0.778,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,3012,4158,0.427,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,4419,1016,0.675,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,914,3532,0.029,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,824,1855,0.449,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,4509,4255,0.845,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,3102,1230,0.097,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,1606,3631,0.698,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.92,1,2314,110,0.948,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,3644,2554,0.347,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,3801,1985,0.596,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,282,4428,0.199,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,556,779,0.534,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,4074,3145,0.136,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,3293,1404,0.885,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,1962,3769,0.285,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,1254,2436,0.036,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,2751,4914,0.635,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,4782,561,0.385,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,1098,3040,0.784,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,1071,414,0.172,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,4887,2852,0.506,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,2544,2288,0.257,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,1539,4728,0.921,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,2081,1529,0.672,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,3252,3935,0.008,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,4345,905,0.756,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,363,3309,0.421,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,11,2110,0.819,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,3994,4594,0.483,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,2,3525,236,0.732,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,2355,2718,0.071,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,1813,1083,0.32,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,2817,3443,0.982,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,4535,1707,0.233,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,719,4069,0.57,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,741,532,0.339,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,4553,3049,0.987,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,2833,2407,0.239,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,1836,4925,0.589,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,2378,1257,0.838,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,3541,3897,0.488,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,1,4011,633,0.737,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,33,3271,0.089,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,385,1916,0.674,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,4362,4478,0.028,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,10,3269,42,0.777,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,2104,2602,0.425,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,1562,1123,0.175,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,2560,3718,0.527,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,4904,1747,0.277,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,1093,4344,0.923,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,1116,1581,0.062,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,4803,4215,0.648,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,2773,956,0.398,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,1271,3590,0.811,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,2,1979,225,0.561,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,3315,2748,0.149,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,4095,2101,0.897,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,574,4623,0.311,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,299,816,0.958,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,3823,3417,0.375,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,3666,1442,0.625,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,2331,4042,0.21,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,1623,2240,0.46,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,3124,4796,0.874,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,1,4531,365,0.125,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,841,2921,0.709,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,937,2493,0.75,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,4436,4855,0.415,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,3029,619,0.665,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,1718,2979,0.002,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,2260,719,0.251,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,3737,3201,0.915,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,3894,1344,0.166,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,229,3827,0.5,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.92,3,503,129,0.227,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,4166,2532,0.563,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,3386,2003,0.314,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,1908,4408,0.976,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,1366,1834,0.727,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,2678,4274,0.065,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,4708,1210,0.813,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,1211,3648,0.477,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,998,1025,0.598,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,4999,3503,0.201,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,2656,1651,0.95,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,1466,4128,0.349,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,2174,2170,0.099,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,3198,4536,0.701,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,4291,295,0.451,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,456,2661,0.847,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,104,1511,0.387,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,3940,3955,0.786,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,3470,886,0.038,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,2449,3330,0.637,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,1740,434,0.887,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,2928,2834,0.287,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,4648,2310,0.536,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,646,4709,0.138,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,678,1369,0.517,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,4655,3773,0.18,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.91,0,2936,743,0.929,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
