Status,ACCURACY,RUNTIME,recent_samples_size,n_samples,threshold,outlier_detector_kwargs
Completed,0.7,310,2121,657,0.993,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.69,493,4895,4505,0.466,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.75,1050,4703,897,0.749,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.58,212,2007,4587,0.212,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.67,353,248,2392,0.835,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.69,373,3021,3698,0.36,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,546,3620,2371,0.346,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.69,521,925,3719,0.819,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.76,1031,1354,914,0.198,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.69,575,4127,4571,0.733,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.75,840,3894,1393,0.148,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.72,587,1590,2509,0.673,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.75,561,1012,1162,0.004,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.68,431,3239,4928,0.536,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.79,957,2788,389,0.758,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.68,337,483,4158,0.297,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.69,355,2239,1338,0.657,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.72,492,4466,2564,0.133,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.74,849,4493,1945,0.649,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.65,210,2189,3217,0.188,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.74,519,510,1018,0.797,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.68,312,2737,4750,0.273,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.74,638,3320,1558,0.713,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.71,437,1250,2676,0.248,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.78,6328,1678,476,0.861,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.69,434,3827,4364,0.334,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,760,4219,2223,0.794,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.7,397,1289,3574,0.261,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.72,322,733,2287,0.099,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.71,508,3506,3481,0.566,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,518,2970,1827,0.858,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.67,262,274,3023,0.321,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.79,2210,1955,198,0.694,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.69,425,4728,4007,0.22,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.8,3585,4849,124,0.939,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.64,286,2154,3778,0.474,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.64,241,82,1598,0.604,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.71,267,2856,2949,0.076,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.76,1144,3590,823,0.875,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.67,368,660,4632,0.414,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.72,518,1481,2452,0.539,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.7,442,4333,3648,0.016,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.78,1673,3942,393,0.616,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.7,427,1871,4125,0.079,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.79,1240,1159,328,0.312,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.69,524,3385,4218,0.775,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.75,452,2622,1101,0.552,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.65,181,317,4989,0.019,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.7,411,2386,2183,0.903,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.71,510,4612,3301,0.432,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.75,1143,4544,954,0.119,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.67,410,2473,4843,0.592,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.7,287,402,2019,0.454,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.69,495,2550,3134,0.989,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.77,992,3183,639,0.605,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.69,255,1034,4523,0.074,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.72,825,1856,2328,0.941,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.71,559,3926,3440,0.472,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.77,1346,4315,601,0.901,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.69,412,1463,4249,0.434,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.77,875,859,749,0.63,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.69,367,3710,4403,0.159,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.8,6682,2941,289,0.389,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.58,505,12,3945,0.914,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.64,171,2081,1746,0.038,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.71,557,4932,3094,0.501,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.74,769,4818,1662,0.286,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.72,607,1888,2855,0.754,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.82,1345,210,50,0.137,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.69,459,3062,3862,0.668,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.75,901,3689,1356,0.803,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.71,358,837,2546,0.268,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.78,1155,1266,370,0.655,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.7,385,4196,4176,0.182,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.72,731,3805,2410,0.689,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.7,384,1657,3680,0.226,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.75,644,1053,1320,0.967,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.72,442,3201,2592,0.493,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.72,309,2669,2093,0.208,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.69,437,599,3363,0.738,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.71,282,2280,1183,0.372,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.69,749,4428,4917,0.839,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.74,626,4444,1870,0.203,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.68,372,2296,2979,0.727,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.81,1366,617,159,0.351,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.68,532,2688,4046,0.812,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,408,3369,2265,0.139,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.7,554,1143,3532,0.666,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.77,1080,1571,712,0.287,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.69,586,3876,4440,0.752,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.74,772,4111,1524,0.37,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.72,561,1337,2711,0.841,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.74,449,644,1429,0.55,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.72,394,3574,2776,0.021,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,456,3078,1909,0.306,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.66,412,226,3254,0.78,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.76,1051,1907,1058,0.142,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.69,603,4837,4709,0.679,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.75,1142,4956,1141,0.396,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.61,567,2104,4949,0.923,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.61,161,32,2149,0.061,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.7,396,2962,3336,0.526,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.78,2156,3483,434,0.46,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.68,613,709,4084,0.984,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.75,756,1531,1284,0.125,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.72,570,4226,2628,0.586,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.76,1062,3990,785,0.032,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.69,466,1763,4670,0.507,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.77,1191,1226,879,0.853,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.69,372,3297,4605,0.327,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.82,1993,2574,87,0.097,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.67,347,425,3816,0.568,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.72,338,2494,1640,0.448,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.72,710,4564,2907,0.981,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.79,1859,4631,254,0.545,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.66,196,2404,3980,0.01,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.7,398,333,1786,0.88,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.7,365,2637,3054,0.408,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.74,502,3223,1725,0.422,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.71,537,996,3115,0.897,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.78,2284,1738,310,0.025,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.7,520,4042,3924,0.562,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,626,4277,1998,0.07,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.71,503,1504,3154,0.594,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.78,1183,907,516,0.206,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.69,1975,3602,4324,0.739,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.76,729,2874,996,0.961,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.62,330,100,4801,0.498,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.66,291,2169,1981,0.61,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.72,409,4865,3171,0.085,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,780,4750,2054,0.864,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.71,458,1976,3401,0.332,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.71,347,298,1226,0.715,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.68,343,2993,4874,0.246,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.75,1010,3649,1203,0.23,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.68,481,875,4896,0.701,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,638,1385,2072,0.316,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.71,655,4080,3383,0.849,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.82,4147,3844,71,0.28,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.7,576,1617,3841,0.807,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.72,366,945,2496,0.383,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.7,586,3249,3604,0.92,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,1135,2758,1703,0.629,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.69,245,531,2815,0.162,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.84,2653,2212,14,0.792,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.7,437,4517,3898,0.263,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.76,1122,4484,768,0.769,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.65,280,2258,4385,0.302,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.71,372,499,2205,0.683,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.69,267,2804,3592,0.154,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.8,1794,3329,216,0.829,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.69,553,1181,3989,0.366,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.74,936,1690,1809,0.743,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.71,449,3760,3041,0.218,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.75,1024,4149,1036,0.662,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.68,437,1297,4732,0.127,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.76,683,760,974,0.484,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.69,698,3456,4822,0.945,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.78,1297,3040,495,0.723,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.65,260,266,4345,0.192,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.61,259,2023,1540,0.824,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.72,546,4718,2694,0.355,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.75,978,4915,1302,0.571,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.64,207,2142,2610,0.108,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.74,381,151,411,0.969,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.69,352,2846,4106,0.444,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.72,719,3523,2165,0.511,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.7,287,672,3319,0.044,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.76,935,1412,1120,0.909,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.68,827,4342,4970,0.38,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.74,1253,3952,1580,0.995,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.71,565,1804,2967,0.464,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.74,514,1110,1642,0.178,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.71,566,3415,2876,0.643,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.71,519,2611,2434,0.935,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.67,308,384,3666,0.4,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.74,366,2378,842,0.522,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.69,323,4683,4614,0.049,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,653,4591,2266,0.486,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.68,569,2442,3501,0.957,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.76,629,451,696,0.089,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.68,412,2521,4466,0.622,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.8,1896,3142,153,0.364,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.69,546,1072,3769,0.831,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.74,699,1813,1569,0.216,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.71,617,3961,2959,0.745,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.75,1152,4353,1130,0.129,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.69,524,1423,4979,0.66,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,438,791,1926,0.764,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.71,648,3720,3236,0.291,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.74,456,2911,1447,0.006,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.61,267,60,2759,0.533,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.66,249,2053,578,0.419,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.69,669,4983,4271,0.884,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.78,1334,4790,349,0.166,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.7,678,1938,4198,0.64,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.68,269,179,1373,0.251,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.72,617,3109,2530,0.788,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,552,3729,1915,0.047,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.7,406,800,3227,0.51,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.76,724,1309,1047,0.382,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.69,679,4160,4740,0.907,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.74,715,3768,1798,0.463,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.71,704,1697,3033,0.998,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.81,1479,1061,142,0.582,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.7,324,3131,3760,0.113,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.76,547,2720,935,0.344,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.68,561,572,4550,0.867,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.68,236,2328,2350,0.243,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.7,592,4399,3740,0.704,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,836,4409,2361,0.96,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.66,316,2338,3748,0.485,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.76,444,580,924,0.624,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.68,240,2728,4542,0.087,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.74,721,3405,1652,0.895,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.71,373,1100,2884,0.425,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.82,3924,1609,60,0.56,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.7,389,3835,3833,0.027,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,679,4068,2083,0.596,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.7,316,1373,3392,0.069,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.72,478,680,2154,0.293,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.71,544,3531,3311,0.761,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.75,622,3120,1384,0.532,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.66,195,191,2538,0.008,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.78,1408,1947,338,0.883,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.7,466,4799,4189,0.422,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.77,1205,4991,567,0.638,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.61,197,2061,4263,0.167,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.64,288,71,1458,0.786,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.71,376,2922,2767,0.253,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.82,1345,2365,72,0.036,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.7,502,4670,3840,0.504,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.74,766,4604,1810,0.944,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.69,304,2456,3039,0.47,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.8,993,462,219,0.609,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.68,227,2533,3986,0.072,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.8,1350,1191,227,0.112,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.69,447,3339,3998,0.585,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.76,526,2531,685,0.869,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.67,293,461,4458,0.341,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.7,366,2454,2277,0.705,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.71,2797,4602,3510,0.24,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.76,1092,4671,852,0.303,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.66,524,2367,4622,0.766,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.69,245,375,2423,0.155,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.68,422,2602,3657,0.681,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.69,447,4994,4727,0.437,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.75,1033,4796,1123,0.653,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.68,378,1944,4967,0.182,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.66,360,188,2167,0.801,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.71,332,3118,3318,0.268,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.75,779,3534,1377,0.062,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.75,554,866,1192,0.947,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.69,495,3640,4888,0.482,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.75,715,1376,1302,0.866,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.72,551,4071,2610,0.329,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.76,1154,3838,844,0.789,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.69,361,1611,4611,0.265,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.72,454,1102,2436,0.625,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.7,338,3406,3664,0.164,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,357,2600,1646,0.387,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.68,425,374,2872,0.918,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.72,520,4407,2967,0.224,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.74,744,4395,1572,0.471,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.67,441,2325,2956,0.942,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.81,1671,568,155,0.073,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.68,390,2717,3767,0.607,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.76,890,3134,928,0.814,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.77,1017,3338,696,0.348,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.69,561,1189,4466,0.815,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.73,479,1696,2271,0.2,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.71,591,3766,3497,0.73,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.77,1153,4157,580,0.145,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.69,518,1306,4270,0.676,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
