Status,ACCURACY,RUNTIME,recent_samples_size,n_samples,threshold,outlier_detector_kwargs
Failed,,,888,4783,0.163,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,181,927,0.258,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,2713,3388,0.474,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,4943,786,0.819,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,2212,3900,0.213,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,2157,2050,0.795,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,4421,2645,0.173,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,2925,44,0.518,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,499,4642,0.388,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,1209,1058,0.045,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,3475,4252,0.925,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,3868,1815,0.268,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,1450,3506,0.64,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,1507,1219,0.993,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,3772,4101,0.102,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,3676,1937,0.871,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,940,2749,0.222,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,397,1703,0.315,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,2865,2797,0.847,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,4478,206,0.444,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,2060,4491,0.586,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,2308,1460,0.422,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,4886,3227,0.548,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,2773,634,0.144,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,35,4061,0.762,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,734,399,0.668,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,3314,4922,0.299,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,4342,2474,0.89,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,1612,2837,0.015,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,1768,2222,0.504,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,4194,3090,0.401,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,3351,879,0.625,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,776,3817,0.28,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,77,487,0.187,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,2599,3770,0.649,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,4744,1361,0.059,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,2478,3325,0.911,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,1905,106,0.081,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,4644,4589,0.949,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,3015,2181,0.358,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,438,2505,0.734,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,981,1791,0.829,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,3712,3519,0.203,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,3944,967,0.607,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,1365,4354,0.488,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,1406,193,0.564,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,3980,4501,0.468,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,3511,288,0.003,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,1250,4398,0.905,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,540,1146,0.561,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,2979,3607,0.715,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,4680,1211,0.124,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,1947,4110,0.968,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,2442,2446,0.024,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,4703,2865,0.883,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,2640,468,0.292,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,217,4852,0.677,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,924,702,0.769,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,3193,3994,0.136,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,4153,1429,0.539,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,1732,3256,0.428,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,1569,1372,0.933,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,4305,3315,0.035,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,3211,1278,0.497,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,788,3418,0.596,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,235,2295,0.94,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,2810,4834,0.782,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,4848,2230,0.378,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,2266,3081,0.529,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,2098,995,0.479,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,4520,4326,0.613,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,2823,1723,0.21,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,561,3589,0.82,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,1112,2114,0.727,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,3532,2572,0.367,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,3814,137,0.957,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,1544,4560,0.075,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,1409,1962,0.311,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,3832,2733,0.66,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,3640,1467,0.184,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,1064,3214,0.786,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,357,2482,0.629,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,2961,4164,0.407,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,4385,1571,0.752,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,2116,3750,0.154,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,2248,326,0.855,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,4984,4985,0.241,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,2672,2391,0.585,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,98,2929,0.447,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,638,1533,0.103,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,3372,3163,0.99,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,4286,717,0.333,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,1705,3968,0.698,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,1870,854,0.189,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,4132,3833,0.842,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,3399,94,0.319,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,661,4598,0.711,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,110,954,0.868,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,2505,3026,0.092,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,4841,620,0.749,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,2421,4691,0.346,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,1967,1865,0.647,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,4542,3456,0.259,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,3114,1050,0.916,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,379,4262,0.052,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,1076,33,0.396,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,3657,4653,0.511,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,4001,2099,0.167,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,1268,2598,0.804,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,1280,662,0.383,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,4018,4030,0.525,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,3550,753,0.944,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,1124,3928,0.088,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,583,364,0.492,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,3087,2825,0.276,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,4569,426,0.93,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,1989,4890,0.039,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,2394,1661,0.954,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,4820,3644,0.079,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,2526,1246,0.732,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,262,4070,0.363,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,805,231,0.206,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,3224,4459,0.824,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,4120,1897,0.483,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,1853,2784,0.61,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,1683,2149,0.121,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,4260,2531,0.973,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,3166,2058,0.557,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,902,2633,0.41,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,205,1822,0.006,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,2690,4361,0.227,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,4966,1761,0.568,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,2236,3547,0.465,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,2133,525,0.544,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,4397,4792,0.425,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,2949,2190,0.766,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,524,3116,0.14,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,1223,1330,0.297,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,3490,3352,0.673,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,3854,914,0.02,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,1436,3776,0.888,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,1532,1491,0.745,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,3796,3201,0.349,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,3738,333,0.624,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,1003,4973,0.47,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,450,725,0.064,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,2850,4943,0.599,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,4494,2351,0.192,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,2075,2965,0.838,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,2293,1105,0.17,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,4870,4200,0.8,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,2788,1609,0.392,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,50,3707,0.515,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,760,1998,0.919,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,3339,2692,0.048,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,4317,245,0.643,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,1586,4436,0.263,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,1754,71,0.756,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,4180,4610,0.149,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,3297,1853,0.876,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,722,3463,0.028,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,13,2085,0.435,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,2623,3494,0.901,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,4721,1086,0.306,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,2454,4222,0.663,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,1930,2331,0.329,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,4667,2986,0.701,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,2991,577,0.106,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,414,4729,0.986,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,967,813,0.581,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,3698,3869,0.451,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,3958,1316,0.858,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,1379,3375,0.236,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,1343,2418,0.815,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,3918,2898,0.217,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,3449,2434,0.254,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,1187,2872,0.654,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,487,1417,0.809,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,3032,3957,0.966,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,4627,1560,0.372,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,1894,3131,0.721,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,2495,295,0.271,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,4757,4386,0.636,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,2587,1990,0.041,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,164,2702,0.928,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,861,1598,0.522,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,3130,3718,0.383,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,4216,1154,0.791,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,1795,4153,0.177,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,1624,1017,0.686,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,4359,4288,0.282,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,3266,1002,0.249,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,842,4314,0.844,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,299,143,0.689,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,2746,2604,0.534,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,4912,1,0.127,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,2331,4680,0.78,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,2033,1266,0.228,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,4457,3425,0.865,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,2887,821,0.457,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,625,3859,0.572,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,1166,589,0.979,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,3587,4718,0.115,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,3759,2282,0.71,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,1490,3033,0.322,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,1472,437,0.063,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,3895,4879,0.907,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,3612,2253,0.655,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,1033,3062,0.251,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,324,1393,0.159,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,2908,3264,0.159,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,4438,670,0.501,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,2169,4021,0.405,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,2195,1925,0.603,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,4931,2756,0.492,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,2726,163,0.833,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,151,4529,0.199,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,702,1179,0.354,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,3434,4137,0.738,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,4224,1692,0.086,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,1642,3615,0.945,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,1816,1749,0.44,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,4078,3557,0.59,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,3424,1183,0.847,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,694,4124,0.248,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,140,168,0.341,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,2568,4546,0.344,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,4778,2141,0.997,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,2357,2540,0.098,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,2032,886,0.895,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,4606,3805,0.012,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,3050,1398,0.664,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,314,3282,0.304,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,1021,2257,0.149,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,3603,3049,0.759,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,4055,494,0.418,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,1322,4821,0.552,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,1313,501,0.908,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,4044,4806,0.06,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,3575,601,0.471,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,1157,4714,0.621,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,614,838,0.965,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,3062,3299,0.812,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,4597,889,0.404,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,2020,3791,0.504,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,2349,2134,0.489,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,4767,2556,0.604,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,2576,148,0.197,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,310,4534,0.834,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,850,1008,0.742,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,3276,4297,0.354,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,4070,1746,0.948,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,1806,3571,0.084,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,1652,1686,0.593,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,4232,3630,0.439,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,3138,1585,0.032,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,871,3722,0.876,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,172,1974,0.532,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,2718,4513,0.69,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,4941,1922,0.095,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,2203,2770,0.998,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,2180,677,0.01,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,4447,4005,0.897,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,2896,1413,0.303,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,478,3277,0.668,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,1175,2428,0.76,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,3440,2888,0.146,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,3906,440,0.553,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,1481,4865,0.415,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,1502,2267,0.217,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,3768,3040,0.812,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,3708,807,0.089,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,975,3884,0.941,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,424,574,0.599,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,2878,3854,0.067,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,4468,1252,0.719,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,2042,3428,0.374,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,2341,16,0.633,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,4920,4673,0.272,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,2736,2073,0.925,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,5,2609,0.042,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,712,1837,0.386,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,3289,3469,0.521,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,4370,1031,0.179,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,1631,4285,0.79,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,1787,1169,0.285,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,4205,4147,0.684,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,3330,2004,0.414,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,748,2677,0.556,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,41,1612,0.898,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,2597,2707,0.436,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,4749,309,0.777,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,2484,4383,0.128,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,1885,1545,0.864,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,4615,3137,0.23,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,3041,738,0.571,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,461,3952,0.46,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,1012,349,0.116,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Failed,,,3750,4967,0.976,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
