Status,ACCURACY,RUNTIME,recent_samples_size,n_samples,threshold,outlier_detector_kwargs
Completed,0.51,3774,2691,82,0.999,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.15,1941,5000,5000,0.999,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.4,1262,2657,277,0.999,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.37,1449,4397,692,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.27,991,1952,1583,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.34,1059,709,524,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.15,1757,5000,4722,0.999,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.27,880,1167,1162,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.15,1817,4355,5000,0.999,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.21,878,3435,2154,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.17,886,1305,2802,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.12,834,1254,5000,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.34,1069,1319,756,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.23,903,995,1367,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.18,1457,1399,2783,0.999,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.15,854,4474,4994,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.26,919,1974,1874,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.45,1710,2687,179,0.999,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.11,1869,1151,5000,0.999,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.29,921,921,895,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.14,847,4348,4788,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.14,1543,1079,3025,0.999,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.31,933,1226,897,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.14,891,4756,4839,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.17,1654,3869,3792,0.999,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.12,1789,1199,4745,0.999,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.45,2668,1648,306,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.38,1423,1610,543,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.5,7068,1690,152,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.37,1525,1605,594,0.573,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.47,4284,1671,229,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.39,1736,1598,538,0.999,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.42,2118,1626,413,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.16,890,5000,3918,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.36,1354,1609,648,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.12,823,3178,4549,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.22,929,1852,2243,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.15,861,1441,3707,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.37,1467,1730,623,0.999,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.4,1825,1616,473,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.21,857,1826,2460,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.4,1762,1591,502,0.49,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.49,4991,1687,191,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.17,887,4111,3821,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.16,842,3698,3572,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.05,716,1,4244,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.12,893,3372,5000,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.35,1234,1613,799,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.15,978,1855,5000,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.45,2942,1659,267,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.37,1406,1828,642,0.488,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.27,1023,1682,1581,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.28,1039,1646,1362,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.15,841,3238,3125,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.14,820,3403,4266,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.14,826,3691,4708,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.18,998,707,1655,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.22,926,4308,2438,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.14,1786,1419,3688,0.999,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.13,853,2700,2347,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.19,1091,1321,2512,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.15,1721,3286,3177,0.999,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.15,1306,519,1614,0.999,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.17,1589,5000,3754,0.999,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.24,1233,1021,1373,0.999,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.23,901,655,1146,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.14,1378,689,2214,0.999,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.17,922,2625,1594,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.14,849,3187,3355,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.34,1139,3001,669,0.999,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.14,1779,1243,3867,0.999,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.13,1729,3422,4325,0.999,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.17,1568,1800,3574,0.999,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.2,867,1048,1885,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.1,895,813,3854,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.4,1648,3852,535,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.54,4946,2660,79,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.12,855,2671,2646,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.09,1842,531,4165,0.999,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.47,4012,1643,222,0.999,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.45,3974,4659,301,0.999,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.35,1435,3914,906,0.483,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.39,1283,789,354,0.999,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.25,1042,5000,2103,0.407,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.44,2307,1597,339,0.999,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.46,5037,4658,229,0.999,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.16,840,4422,4097,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.31,1216,5000,1310,0.369,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.15,851,4157,4399,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.44,2719,1626,275,0.999,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.25,1039,5000,1933,0.401,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.34,1106,1554,877,0.366,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.49,6224,1667,158,0.999,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.16,861,1512,3441,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.31,1141,1619,1097,0.107,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.18,869,1519,3012,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.21,881,5000,2829,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.2,1035,1610,2670,0.35,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.18,942,5000,3702,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.43,3177,4669,364,0.999,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.21,1519,4888,2699,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.36,1350,4772,825,0.396,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.15,850,4637,4513,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.47,3531,3516,233,0.999,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.16,841,3815,4125,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.22,994,3752,2337,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.49,6961,3705,153,0.999,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.24,893,1913,2053,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.17,934,3359,2962,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.17,1036,4477,3930,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.14,1009,3027,2938,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.45,2954,3695,288,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.22,1046,1442,1977,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.13,967,2452,1780,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.13,950,3195,4127,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.36,1664,3992,718,0.999,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.49,6177,3804,192,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.17,1669,2937,2188,0.999,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.33,969,165,183,0.999,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.17,836,4019,3990,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.16,1685,3961,4159,0.999,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.44,1984,3210,290,0.999,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.44,2604,3385,301,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.18,1740,3870,3439,0.999,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.04,1759,2113,2553,0.999,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.23,986,1080,1547,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.25,1256,4032,1947,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.19,1021,3147,2268,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.39,1500,1794,581,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.42,1595,1388,423,0.999,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.36,1278,1301,632,0.999,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.35,1193,1793,850,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.49,6642,1799,156,0.999,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.08,952,676,5000,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.46,3336,1766,260,0.999,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.26,1030,390,577,0.999,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.36,1324,1789,674,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.42,2059,1401,367,0.999,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.44,2987,1742,328,0.999,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.39,1685,1360,487,0.999,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.09,915,2560,3751,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.08,879,693,4643,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.1,1054,624,3099,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.18,845,1688,3200,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.34,1176,1213,732,0.581,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.15,860,1695,4363,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.37,1295,1790,751,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.48,5144,1778,209,0.999,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.26,991,1839,1779,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.34,1169,767,564,0.999,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.05,722,1,4955,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.39,1692,1468,465,0.999,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.38,1478,1432,573,0.999,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.43,2068,1526,361,0.999,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.22,885,437,814,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
