Status,ACCURACY,RUNTIME,recent_samples_size,n_samples,threshold,outlier_detector_kwargs
Completed,0.36,37,2126,3120,0.357,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.42,70,4754,1355,0.978,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.41,41,3133,4208,0.014,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.62,154,1248,265,0.636,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.32,191,1006,4296,0.428,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.6,375,3375,21,0.798,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.54,77,4996,2876,0.211,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.56,80,1885,1443,0.578,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.32,122,1819,3695,0.957,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.62,432,1613,182,0.292,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.36,77,4281,1102,0.951,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.49,49,3934,5000,0.278,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.44,38,2789,3565,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.53,57,3852,3038,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.72,121,1,1,0.526,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.59,88,2984,779,0.464,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.48,52,4245,3943,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.49,45,5000,5000,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.58,97,1414,1384,0.299,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.36,32,2019,1139,0.433,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.49,47,2760,2587,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.53,53,840,1577,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.62,154,4334,655,0.431,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.49,51,3185,3467,0.147,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.33,143,5000,5000,0.537,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.61,135,3655,687,0.465,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.57,72,1256,1557,0.17,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.51,55,2485,961,0.454,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.55,61,5000,3205,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.61,114,3059,476,0.472,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.53,62,3714,2668,0.122,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.52,56,1195,2663,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.6,97,3261,896,0.437,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.48,46,3880,4814,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.55,74,5000,2753,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.61,559,3105,112,0.23,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.31,26,1,888,0.327,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.53,56,2653,1271,0.39,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.72,120,1,1,0.294,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.6,85,5000,1611,0.202,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.72,121,1,1,0.74,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.57,73,2662,820,0.317,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.32,27,1,311,0.018,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.72,117,1,1,0.999,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.54,53,2568,1093,0.066,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.53,59,2711,1388,0.487,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.61,110,2747,457,0.288,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.3,25,1,991,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.52,54,3198,2125,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.3,27,1,500,0.315,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.55,64,2619,1022,0.303,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.47,46,2724,2223,0.191,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.33,29,1,207,0.479,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.43,33,2283,1996,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.62,186,2863,275,0.262,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.54,64,1924,3258,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.6,123,5000,1250,0.267,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.32,30,7,1979,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.61,82,2583,525,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.32,33,1,323,0.999,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.45,46,1327,3687,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.55,58,1223,1860,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.45,42,3381,4524,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.43,41,118,180,0.999,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.51,53,1486,2907,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.32,39,1,521,0.999,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.34,27,2129,3863,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.39,30,169,2858,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.33,32,2284,4835,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.38,33,455,3617,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.54,61,417,153,0.93,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.3,128,2842,4745,0.589,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.48,56,1107,2938,0.458,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.32,80,5000,1858,0.913,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.31,32,1,229,0.999,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.31,32,1,373,0.761,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.31,48,1,908,0.999,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.34,119,3361,4482,0.399,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.32,67,5000,1647,0.999,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.49,46,3823,4436,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.43,48,426,358,0.999,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.43,38,3073,3859,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.32,140,2752,5000,0.999,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.31,94,883,2969,0.718,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.32,57,1,1214,0.999,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.36,32,2150,4079,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.52,57,1294,2311,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.31,30,1,92,0.999,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.46,41,1539,5000,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.6,110,1165,727,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.51,105,1041,1253,0.614,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.57,76,4189,2182,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.6,104,641,695,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.62,152,1407,591,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.6,121,3123,751,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.59,116,1063,995,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.58,112,4208,1790,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.31,37,1,3450,0.472,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.32,74,1107,1308,0.999,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.51,61,1262,3364,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.32,150,1,3461,0.999,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.32,68,1519,1636,0.999,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.61,134,1190,656,0.335,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.32,70,3733,1116,0.999,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.57,75,953,1197,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.56,89,370,616,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.37,54,1189,614,0.999,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.32,99,5000,2924,0.999,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.47,47,3559,5000,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.32,68,3119,1519,0.999,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.61,134,1583,734,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.59,98,2689,754,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.32,81,2018,1869,0.999,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.42,37,635,5000,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.62,207,1043,408,0.193,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.6,126,935,675,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.49,50,4465,4666,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.32,35,1,3635,0.383,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.58,145,998,817,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.61,151,3624,610,0.271,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.49,51,5000,4097,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.62,236,661,137,0.449,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.53,65,4387,3610,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.5,44,3028,2969,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.56,78,3948,2480,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.58,90,1644,1747,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.54,55,3425,2379,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.56,63,2993,1328,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.61,121,3314,608,0.259,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.6,139,516,191,0.496,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.46,39,596,2456,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.44,35,2367,2290,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.55,64,4246,2720,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.5,47,718,1855,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.6,689,654,29,0.477,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.55,56,4297,3341,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.45,40,1189,4798,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.43,35,814,3822,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.61,175,3885,618,0.29,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.46,47,1053,3501,0.303,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.41,33,328,3271,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.52,49,2555,1330,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.49,52,2286,562,0.758,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.51,63,3525,3218,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.6,149,3107,604,0.25,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.47,51,5000,3971,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.59,77,3319,1310,0.1,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.62,267,1141,266,0.266,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.62,227,4007,414,0.366,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.61,144,1215,527,0.281,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.62,168,1201,375,0.238,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.3,31,1,536,0.657,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.61,129,3800,884,0.267,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.55,70,1855,2558,0.04,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.6,125,1488,851,0.229,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.61,254,4958,392,0.376,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.62,269,1046,187,0.293,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.33,45,2307,696,0.999,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.53,63,3744,2950,0.408,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.58,88,1375,1390,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.44,44,502,2119,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.62,261,1390,372,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.61,200,3725,472,0.353,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.62,327,4052,291,0.388,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.61,245,3679,476,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.57,86,5000,2224,0.288,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.62,125,3957,888,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.49,52,3964,4157,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.6,118,3510,878,0.297,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.57,73,3528,1725,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.61,141,4137,808,0.325,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.61,125,1184,613,0.259,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.51,78,3674,1900,0.762,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.62,188,4426,549,0.325,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.58,81,5000,1885,0.225,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.61,127,5000,191,0.98,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.62,184,4984,595,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.61,147,4402,428,0.786,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.49,74,5000,398,0.999,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.58,79,1110,1287,0.219,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.46,41,805,2852,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.53,4774,240,1,0.591,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.4,32,89,1662,0.342,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.32,25,1,2640,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.59,92,3887,1371,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.32,69,1,1720,0.999,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.31,50,5000,765,0.999,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.54,57,4390,3081,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.59,92,5000,1595,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.61,146,5000,758,0.32,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.45,38,284,1611,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.58,90,4366,1656,0.134,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.55,65,1247,1858,0.247,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.6,118,4591,1151,0.25,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.6,104,4226,1296,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.54,65,4325,2940,0.17,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.53,57,3452,2761,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.53,5533,319,1,0.532,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.47,55,3849,3805,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.48,46,1836,4749,0.001,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.58,1102,1099,27,0.088,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.58,739,646,7,0.69,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.59,666,4427,18,0.671,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.61,180,4609,112,0.893,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.61,488,4373,30,0.746,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.59,93,4122,1370,0.618,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.59,1262,849,30,0.151,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.57,1437,2517,11,0.056,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.61,116,4019,759,0.648,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.62,370,818,142,0.387,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.59,236,3555,27,0.854,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.61,221,4152,582,0.085,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.61,174,1376,413,0.051,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.61,872,4150,79,0.093,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.6,125,3226,44,0.95,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.6,164,4199,90,0.915,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.59,88,4258,1772,0.523,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.59,1110,3540,38,0.138,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.6,457,4630,64,0.654,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.62,260,4905,431,0.049,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.58,75,4356,2099,0.082,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.61,134,4142,1011,0.108,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.6,169,4418,960,0.058,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.61,160,4858,1012,0.135,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.6,148,1274,894,0.047,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.61,153,4210,1027,0.377,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.6,112,3871,1086,0.353,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.61,258,4503,392,0.453,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.59,92,1209,874,0.127,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.58,93,4438,1802,0.353,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.62,210,3809,342,0.465,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.61,154,4367,649,0.478,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.6,117,3762,1007,0.129,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.62,184,4777,755,0.113,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.58,91,3985,1977,0.166,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.61,218,3617,697,0.037,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.59,102,4179,1601,0.428,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.6,121,4620,1151,0.119,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.6,132,4395,1304,0.347,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.59,979,4879,57,0.362,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.61,175,4283,436,0.681,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.59,99,4184,1403,0.156,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.61,218,4964,654,0.193,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.61,504,4531,179,0.443,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.56,68,4384,2464,0.269,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.58,80,4440,1961,0.393,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.6,118,4008,1155,0.505,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.61,148,3873,142,0.937,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.62,148,4642,742,0.235,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.6,110,4382,1192,0.183,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.6,92,4275,1568,0.068,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.59,113,4997,1142,0.083,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.58,82,4641,1941,0.123,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.56,1211,882,14,0.27,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.57,83,4849,2117,0.135,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
Completed,0.61,139,4264,327,0.834,"{'nu':0.5,'kernel':'rbf','gamma':'auto'}"
