Status,ACCURACY,RUNTIME,recent_samples_size,feature_id,p,big_windowSize,small_windowSize
Completed,0.1,753,1392,24,475,1370,200
Completed,0.1,767,1644,11,18,1641,161
Completed,0.11,1197,756,1,299,501,125
Completed,0.1,556,1521,2,328,647,117
Completed,0.1,458,1291,22,46,129,22
Completed,0.1,2545,1774,13,189,1706,81
Completed,0.1,780,1481,4,130,1396,221
Completed,0.1,951,967,16,80,502,46
Completed,0.1,611,1965,12,104,941,162
Completed,0.1,503,1576,18,30,1137,229
Completed,0.19,840,1124,26,236,713,171
Completed,0.1,789,1426,15,458,890,123
Completed,0.1,681,1841,20,245,928,140
Completed,0.11,1244,1166,10,128,421,28
Completed,0.1,442,1724,18,428,556,112
Completed,0.19,885,1680,26,150,1420,341
Completed,0.14,1212,1906,3,120,1073,82
Completed,0.1,367,1598,25,57,98,22
Completed,0.1,790,1039,5,265,989,118
Completed,0.1,5405,1783,12,491,1517,55
Completed,0.1,1369,1209,23,389,1010,162
Completed,0.1,355,1391,8,65,621,133
Completed,0.14,760,1316,3,141,501,100
Completed,0.1,4136,1765,22,411,397,9
Completed,0.1,986,1830,13,137,1502,286
Completed,0.1,606,1986,5,286,1604,209
Completed,0.1,1659,1246,12,466,889,152
Completed,0.1,557,1863,11,165,1048,173
Completed,0.1,1276,883,2,329,829,52
Completed,0.1,2879,1962,22,305,483,20
Completed,0.1,612,1830,6,438,1316,192
Completed,0.1,560,1398,8,357,813,136
Completed,0.19,1155,1661,26,25,198,8
Completed,0.1,803,1310,5,481,800,107
Completed,0.1,448,1545,2,235,1098,204
Completed,0.1,875,976,15,119,875,61
Completed,0.1,2467,1992,6,314,1298,37
Completed,0.1,857,1692,11,467,1627,173
Completed,0.12,1061,1953,17,345,1934,406
Completed,0.1,496,1899,21,131,870,143
Completed,0.1,899,1577,16,292,547,102
Completed,0.1,2414,1459,8,218,458,12
Completed,0.1,1139,1909,14,284,1401,261
Completed,0.1,1425,1300,8,178,938,46
Completed,0.11,1622,1557,1,76,1536,96
Completed,0.1,549,1358,2,401,1085,253
Completed,0.1,2258,1544,14,145,1173,50
Failed,,,3189,24,1369,336,13
Failed,,,2576,497,1798,92,13
Failed,,,2293,361,723,44,13
Failed,,,4548,163,1070,172,13
Failed,,,2036,305,1226,278,13
Failed,,,3718,80,872,103,13
Failed,,,3773,22,1967,248,13
Failed,,,2712,165,1719,256,13
Failed,,,3322,325,1165,16,13
Failed,,,2962,221,225,54,13
Failed,,,4934,434,895,195,13
Failed,,,1897,106,1304,66,13
Failed,,,1870,1,196,1472,1223
Failed,,,763,26,324,350,93
Failed,,,1825,15,14,1685,984
Failed,,,1438,15,317,1117,667
Failed,,,4979,13,68,1638,1869
Failed,,,1225,13,453,967,458
Failed,,,943,13,90,1185,1236
Failed,,,4690,13,455,483,587
Failed,,,3536,13,246,1925,1628
Failed,,,2293,13,361,723,44
Failed,,,1671,13,147,169,283
Failed,,,2927,13,282,1496,1884
Failed,,,1841,19,303,1422,695
Failed,,,1017,3,72,887,454
Failed,,,1256,25,239,674,250
Failed,,,1571,10,384,1139,978
Failed,,,645,5,411,583,540
Failed,,,1722,21,47,1704,1644
Failed,,,1990,3,144,1984,1935
Failed,,,876,24,281,854,757
Failed,,,4548,13,163,1070,172
Failed,,,793,13,294,274,1506
Failed,,,883,13,18,681,1439
Failed,,,4638,13,399,1977,853
Failed,,,3290,13,174,429,1924
Failed,,,2036,13,305,1226,278
Failed,,,1425,13,216,1670,17
Failed,,,2670,13,335,999,1681
Failed,,,3887,13,209,360,1132
Failed,,,130,13,341,1062,547
Failed,,,595,13,43,397,213
Failed,,,4340,13,409,1193,1611
Failed,,,3031,13,137,652,668
Failed,,,1786,13,252,1948,1003
Failed,,,2416,13,225,1379,1259
Failed,,,3671,13,360,208,907
Failed,,,4800,13,235,566,407
Failed,,,1053,13,350,1768,1803
Failed,,,1155,13,237,113,521
Failed,,,4909,13,372,1284,1185
Failed,,,3718,13,80,872,103
Failed,,,2463,13,465,1543,1702
Failed,,,1853,13,63,1099,1943
Failed,,,3097,13,428,303,357
Failed,,,4078,13,53,913,832
Failed,,,325,13,438,1740,1494
Failed,,,163,13,196,844,1763
Failed,,,3908,13,315,1515,411
Failed,,,2756,13,102,81,1374
Failed,,,1510,13,471,1252,961
Failed,,,2141,13,7,1821,717
Failed,,,3395,13,388,526,1115
Failed,,,4444,13,12,135,1572
Failed,,,701,13,381,1461,223
Failed,,,657,13,118,196,1843
Failed,,,4414,13,487,1397,491
Failed,,,3221,13,212,946,1294
Failed,,,1968,13,331,1649,881
Failed,,,1336,13,178,1204,640
Failed,,,2583,13,309,376,1039
Failed,,,4017,13,122,1407,599
Failed,,,273,13,491,236,1198
Failed,,,415,13,127,1338,1560
Failed,,,4168,13,262,11,146
Failed,,,2822,13,33,1582,1077
Failed,,,1566,13,418,755,727
Failed,,,2207,13,78,326,981
Failed,,,3450,13,444,1028,1318
Failed,,,4868,13,131,61,752
Failed,,,1122,13,266,1356,1414
Failed,,,1087,13,153,513,137
Failed,,,4840,13,268,1840,1535
Failed,,,3494,13,59,254,744
Failed,,,2237,13,424,1081,1079
Failed,,,1609,13,84,1526,1339
Failed,,,2853,13,469,824,987
Failed,,,4289,13,156,1854,1428
Failed,,,544,13,272,558,781
Failed,,,60,13,97,1891,478
Failed,,,3816,13,477,689,1813
Failed,,,2623,13,190,1155,903
Failed,,,1370,13,321,453,1300
Failed,,,2008,13,169,882,1057
Failed,,,3255,13,288,1709,642
Failed,,,4669,13,100,741,1208
Failed,,,925,13,481,1912,623
Failed,,,839,13,206,1010,433
Failed,,,4584,13,337,339,1768
Failed,,,3432,13,112,1757,948
Failed,,,2186,13,493,587,1345
Failed,,,1547,13,28,32,1106
Failed,,,2802,13,397,1327,691
Failed,,,3773,13,22,1967,248
Failed,,,29,13,403,640,1582
Failed,,,502,13,231,1785,1160
Failed,,,4257,13,346,614,511
Failed,,,3066,13,75,1042,1704
Failed,,,1810,13,440,371,120
Failed,,,2431,13,37,800,363
Failed,,,3675,13,422,1596,1964
Failed,,,4734,13,47,1238,1473
Failed,,,981,13,412,411,826
Failed,,,1188,13,49,1690,1609
Failed,,,4934,13,434,895,195
Failed,,,3625,13,143,1451,1028
Failed,,,2380,13,278,155,678
Failed,,,1740,13,250,709,936
Failed,,,2995,13,365,1880,1273
Failed,,,4202,13,241,1271,1789
Failed,,,455,13,375,68,378
Failed,,,304,13,8,1483,867
Failed,,,4060,13,377,188,1469
Failed,,,2712,13,165,1719,256
Failed,,,1457,13,284,923,1918
Failed,,,2077,13,194,493,1663
Failed,,,3322,13,325,1165,16
Failed,,,4461,13,200,1556,550
Failed,,,704,13,319,853,1149
Failed,,,737,13,35,1278,659
Failed,,,4491,13,415,76,1012
Failed,,,3144,13,128,1518,206
Failed,,,1889,13,259,815,1618
Failed,,,1260,13,232,262,1862
Failed,,,2504,13,351,1089,465
Failed,,,3955,13,185,767,1523
Failed,,,199,13,304,1564,175
Failed,,,369,13,64,980,569
Failed,,,4116,13,449,1683,1234
Failed,,,2962,13,221,225,54
Failed,,,1719,13,356,1427,1653
Failed,,,2327,13,141,1997,1898
Failed,,,3584,13,256,670,313
Failed,,,4945,13,218,1475,1746
Failed,,,1201,13,334,179,85
Failed,,,1007,13,189,1959,1367
Failed,,,4763,13,324,633,968
Failed,,,3571,13,95,1212,1754
Failed,,,2316,13,480,385,420
Failed,,,1686,13,16,938,164
Failed,,,2932,13,381,1641,1515
Failed,,,4303,13,94,466,452
Failed,,,549,13,459,1137,1848
Failed,,,96,13,159,284,1394
Failed,,,3839,13,290,1112,808
Failed,,,2532,13,3,548,1969
Failed,,,1285,13,384,1874,323
Failed,,,1897,13,106,1304,66
Failed,,,3150,13,475,102,1730
Failed,,,4592,13,60,1794,292
Failed,,,845,13,429,623,1876
Failed,,,916,13,134,457,1070
Failed,,,4663,13,253,1128,733
Failed,,,3353,13,40,717,1552
Failed,,,2110,13,409,1888,155
Failed,,,1468,13,70,1443,398
Failed,,,2725,13,451,148,1812
Failed,,,3852,13,75,506,1251
Failed,,,107,13,444,1833,916
Failed,,,580,13,174,750,343
Failed,,,4336,13,308,1920,1991
Failed,,,2987,13,17,486,795
Failed,,,1734,13,402,1158,1380
Failed,,,2352,13,125,1727,1141
Failed,,,3599,13,490,930,539
Failed,,,4814,13,115,291,26
Failed,,,1059,13,500,1119,1672
Failed,,,1111,13,105,776,894
Failed,,,4854,13,471,1572,1309
Failed,,,3704,13,199,25,471
Failed,,,2457,13,314,1320,1820
Failed,,,1819,13,162,1764,1566
Failed,,,3072,13,297,594,230
Failed,,,4122,13,171,203,710
Failed,,,378,13,287,1404,1122
Failed,,,227,13,82,52,1636
Failed,,,3980,13,462,1348,35
Failed,,,2791,13,237,808,1243
Failed,,,1534,13,368,1604,580
Failed,,,2156,13,154,1034,839
Failed,,,3399,13,273,363,1487
Failed,,,4381,13,148,973,1949
Failed,,,627,13,278,1675,351
Failed,,,673,13,222,920,1712
Failed,,,4419,13,353,1747,111
Failed,,,3266,13,66,161,1166
Failed,,,2021,13,447,1488,504
Failed,,,1400,13,44,1933,759
Failed,,,2656,13,413,731,1407
Failed,,,4032,13,226,1699,975
Failed,,,279,13,356,903,1324
Failed,,,449,13,27,1549,1933
Failed,,,4194,13,393,846,269
Failed,,,2886,13,183,1312,1446
Failed,,,1640,13,298,111,846
Failed,,,2251,13,209,539,605
Failed,,,3505,13,344,1866,1191
Failed,,,4903,13,31,836,633
Failed,,,1146,13,396,1507,1046
Failed,,,1022,13,2,352,263
Failed,,,4767,13,386,1055,1911
Failed,,,3459,13,158,604,875
Failed,,,2213,13,293,1806,1460
Failed,,,1594,13,203,1361,1217
Failed,,,2848,13,318,34,615
Failed,,,4226,13,6,1002,1048
Failed,,,469,13,390,330,651
Failed,,,16,13,243,1245,110
Failed,,,3762,13,363,418,1695
Failed,,,2609,13,87,1989,530
Failed,,,1364,13,456,662,1176
Failed,,,1974,13,54,233,1437
Failed,,,3229,13,435,1436,772
Failed,,,4625,13,247,405,1331
Failed,,,872,13,367,1201,996
Failed,,,806,13,71,1846,61
Failed,,,4559,13,441,550,1646
Failed,,,3370,13,228,1106,578
Failed,,,2113,13,347,310,1225
Failed,,,1504,13,132,865,1482
Failed,,,2747,13,263,1536,817
Failed,,,3808,13,138,1178,372
Failed,,,53,13,257,475,1956
Failed,,,518,13,111,1078,1287
Failed,,,4261,13,496,282,888
Failed,,,3111,13,205,1814,1834
Failed,,,1864,13,340,518,500
Failed,,,2496,13,187,89,240
Failed,,,3749,13,302,1259,1591
Failed,,,4721,13,178,1898,1097
Failed,,,976,13,312,696,700
Failed,,,1231,13,168,1415,1978
Failed,,,4988,13,283,244,314
Failed,,,3638,13,12,1663,1401
Failed,,,2385,13,377,991,801
Failed,,,1773,13,99,437,556
Failed,,,3020,13,484,1233,1143
Failed,,,4157,13,109,1624,1670
Failed,,,402,13,475,797,9
Failed,,,240,13,144,1630,735
Failed,,,3987,13,274,959,1088
Failed,,,2676,13,50,1386,130
Failed,,,1433,13,431,215,1542
Failed,,,2061,13,91,645,1783
Failed,,,3318,13,460,1941,385
Failed,,,4523,13,85,1331,930
Failed,,,778,13,466,4,1280
Failed,,,771,13,86,553,300
Failed,,,4516,13,467,1849,1901
Failed,,,3168,13,243,310,815
Failed,,,1924,13,373,1106,1477
Failed,,,1303,13,150,1534,1223
Failed,,,2558,13,270,863,574
Failed,,,3941,13,39,121,1904
Failed,,,194,13,419,1292,306
Failed,,,336,13,214,127,939
Failed,,,4091,13,330,1454,1354
Failed,,,2899,13,121,890,426
Failed,,,1645,13,486,1718,1775
Failed,,,2284,13,21,1147,1517
Failed,,,3530,13,406,445,181
Failed,,,5000,13,167,704,1356
Failed,,,1244,13,282,1905,943
Failed,,,964,13,176,251,1726
Failed,,,4708,13,311,1421,78
Failed,,,3517,13,21,986,1145
Failed,,,2272,13,405,1657,561
Failed,,,1652,13,120,1229,804
Failed,,,2907,13,485,432,1406
Failed,,,4366,13,193,673,75
Failed,,,622,13,328,1968,1721
Failed,,,139,13,56,573,1021
Failed,,,3893,13,425,1776,685
Failed,,,2546,13,150,318,1600
Failed,,,1290,13,269,1020,204
Failed,,,1931,13,241,1590,443
Failed,,,3175,13,372,763,1857
Failed,,,4566,13,73,6,682
Failed,,,813,13,442,1333,1017
Failed,,,865,13,248,1745,1960
Failed,,,4618,13,367,918,375
Failed,,,3311,13,92,1489,1411
Failed,,,2054,13,461,162,764
Failed,,,1446,13,51,731,507
Failed,,,2689,13,432,1933,1172
Failed,,,3905,13,57,1294,1641
Failed,,,151,13,426,124,57
Failed,,,616,13,192,1460,702
Failed,,,4359,13,327,134,1101
Failed,,,3013,13,99,1712,187
Failed,,,1766,13,483,884,1520
Failed,,,2398,13,10,440,1781
Failed,,,3651,13,376,1143,429
Failed,,,4779,13,1,1501,885
Failed,,,1035,13,386,829,1282
Failed,,,1133,13,30,1048,4
Failed,,,4890,13,395,345,1668
Failed,,,3736,13,186,1810,612
Failed,,,2483,13,302,609,1211
Failed,,,1871,13,204,39,1456
Failed,,,3118,13,338,1366,870
Failed,,,4099,13,214,1976,320
Failed,,,343,13,329,681,1981
Failed,,,181,13,39,1779,1278
Failed,,,3928,13,420,577,925
Failed,,,2735,13,133,1020,1851
Failed,,,1492,13,264,318,440
Failed,,,2120,13,229,762,199
Failed,,,3376,13,348,1589,1597
Failed,,,4426,13,223,1198,1091
Failed,,,680,13,354,402,741
Failed,,,640,13,149,1130,1322
Failed,,,4394,13,280,459,970
Failed,,,3242,13,55,1885,1806
Failed,,,1987,13,436,714,395
Failed,,,1357,13,88,144,150
Failed,,,2602,13,458,1440,1548
Failed,,,3999,13,145,472,116
Failed,,,253,13,276,1174,1715
Failed,,,395,13,108,275,1043
Failed,,,4150,13,473,1071,628
Failed,,,2841,13,202,523,1586
Failed,,,1587,13,317,1818,237
Failed,,,2226,13,157,1265,496
Failed,,,3471,13,292,94,1831
Failed,,,4847,13,104,1124,275
Failed,,,1104,13,469,297,1936
Failed,,,1066,13,114,1576,654
Failed,,,4821,13,499,780,1052
Failed,,,3512,13,208,1313,235
Failed,,,2258,13,342,18,1569
Failed,,,1627,13,182,588,1826
Failed,,,2873,13,298,1758,474
Failed,,,4268,13,110,790,1907
Failed,,,525,13,495,1618,261
Failed,,,41,13,139,957,999
Failed,,,3795,13,258,1627,1336
Failed,,,2644,13,45,217,389
Failed,,,1388,13,415,1388,1785
Failed,,,2028,13,67,1941,1546
Failed,,,3273,13,447,645,132
Failed,,,4651,13,135,1676,1690
Failed,,,904,13,254,974,106
Failed,,,858,13,61,75,919
Failed,,,4605,13,430,1277,1256
Failed,,,3412,13,154,819,469
Failed,,,2168,13,274,1521,1865
Failed,,,1527,13,239,1091,1622
Failed,,,2783,13,369,264,209
Failed,,,3755,13,244,903,731
Failed,,,9,13,363,1699,1066
Failed,,,482,13,5,850,1677
Failed,,,4239,13,390,1553,30
Failed,,,3084,13,161,103,1194
Failed,,,1831,13,295,1305,609
Failed,,,2450,13,198,1860,848
Failed,,,3697,13,313,533,1451
Failed,,,401,2,361,971,627
Failed,,,3106,23,78,1559,1026
Failed,,,752,13,181,1617,787
Failed,,,4495,13,300,789,1389
Failed,,,3189,13,24,1369,336
Failed,,,1942,13,393,42,1998
Failed,,,1323,13,116,596,1739
Failed,,,2576,13,497,1798,92
Failed,,,4181,13,26,336,1311
Failed,,,436,13,391,1007,898
Failed,,,286,13,227,420,345
Failed,,,4039,13,358,1247,1946
Failed,,,2732,13,70,660,770
Failed,,,1475,13,451,1987,1432
Failed,,,2097,13,41,1432,1174
Failed,,,3341,13,411,230,525
Failed,,,2827,1,462,326,217
Failed,,,523,22,226,1141,1568
Failed,,,2162,8,298,525,1417
Failed,,,4470,14,14,1943,800
Failed,,,3978,10,186,1677,588
Failed,,,1286,17,379,855,1190
Failed,,,3973,13,82,1831,1015
Failed,,,220,13,463,504,665
Failed,,,1050,6,84,1472,1796
Failed,,,3746,26,356,62,429
Failed,,,3468,5,247,1827,1362
Failed,,,1172,25,441,643,980
Failed,,,1555,11,21,1026,7
Failed,,,3866,18,292,445,1654
Failed,,,4582,7,400,176,1991
Failed,,,1893,13,164,1352,359
Failed,,,2585,9,480,1618,1464
Failed,,,277,15,208,912,815
Failed,,,2388,1,253,1294,172
Failed,,,4693,21,60,235,1554
Failed,,,4361,3,141,379,1842
Failed,,,1665,23,424,1093,445
Failed,,,651,12,101,709,543
Failed,,,3344,20,338,1760,1175
Failed,,,3305,10,112,926,1736
Failed,,,690,16,325,1602,104
Failed,,,1702,0,151,221,880
Failed,,,4324,20,411,1309,1278
Failed,,,4730,4,274,1077,1115
Failed,,,2351,24,42,393,732
Failed,,,239,11,500,1776,251
Failed,,,2624,19,190,695,1899
Failed,,,2697,16,123,259,280
Failed,,,3065,6,348,629,1586
Failed,,,442,26,89,1842,188
Failed,,,1933,10,388,459,794
Failed,,,4543,17,175,1011,1427
Failed,,,3906,8,2,1368,1215
Failed,,,1515,14,313,162,567
Failed,,,1131,1,229,1544,415
Failed,,,3509,22,461,984,1798
Failed,,,3709,2,64,1127,989
Failed,,,1087,23,374,341,1357
Failed,,,1325,7,165,1957,1625
Failed,,,4508,11,287,870,361
Failed,,,2124,18,27,1664,1977
Failed,,,486,5,451,47,1004
Failed,,,2864,25,238,1486,653
Failed,,,2988,17,433,85,965
Failed,,,2774,1,160,965,1153
Failed,,,88,21,404,1501,506
Failed,,,2189,8,74,135,477
Failed,,,4892,15,365,1333,1859
Failed,,,4162,13,445,1038,1525
Failed,,,1864,19,243,495,126
Failed,,,841,3,296,1862,856
Failed,,,3155,24,17,672,1488
Failed,,,3231,12,202,120,117
Failed,,,920,19,485,1414,1734
Failed,,,1788,4,38,796,1252
Failed,,,4083,24,274,1736,901
Failed,,,4971,0,418,1876,738
Failed,,,2267,20,147,591,1105
Failed,,,9,9,317,1207,1881
Failed,,,2468,16,466,1992,1293
Failed,,,201,0,11,360,1688
Failed,,,2506,20,301,1169,88
Failed,,,2944,10,45,1788,1781
Failed,,,563,17,270,745,383
Failed,,,2044,6,194,1112,604
Failed,,,4431,26,496,422,1237
Failed,,,4017,2,321,216,1402
Failed,,,1404,22,116,1251,754
Failed,,,1010,7,407,885,234
Failed,,,3630,14,155,1582,1615
Failed,,,3585,6,260,287,675
Failed,,,1211,14,54,1243,1042
Failed,,,1438,3,470,610,1945
Failed,,,2010,25,331,753,1671
Failed,,,363,11,130,1386,1316
Failed,,,4020,14,65,390,1163
Failed,,,4429,10,237,247,1451
Failed,,,2047,17,450,1283,835
Failed,,,560,6,26,915,183
Failed,,,2947,26,286,1613,1534
Failed,,,2503,9,61,1498,350
Failed,,,203,16,254,35,1997
Failed,,,2466,0,209,1667,1016
Failed,,,4772,20,481,866,634
Failed,,,4282,4,337,506,971
Failed,,,1589,25,101,1961,1368
Failed,,,726,12,423,329,1645
Failed,,,728,25,182,4,1914
Failed,,,1586,12,360,1636,1068
Failed,,,4284,18,81,835,716
Failed,,,4769,9,221,537,926
Failed,,,848,19,39,1533,579
Failed,,,1857,3,486,166,436
Failed,,,4170,24,203,1363,1786
Failed,,,4884,1,122,1007,1575
Failed,,,2197,21,316,464,208
Failed,,,81,8,146,1830,806
Failed,,,2782,15,417,640,1408
Failed,,,2980,5,176,256,726
Failed,,,370,25,388,1212,1124
Failed,,,2003,11,90,579,1892
Failed,,,1446,14,228,785,1745
Failed,,,1203,3,312,1417,1272
Failed,,,3593,23,1,116,889
Failed,,,3627,2,399,1757,1822
Failed,,,1012,22,166,714,455
Failed,,,1401,7,375,1080,562
Failed,,,1124,14,470,1873,147
Failed,,,1522,1,54,491,868
Failed,,,3899,22,258,1043,1469
Failed,,,4550,6,434,1336,1135
Failed,,,1926,26,131,130,517
Failed,,,449,10,332,1513,497
Failed,,,3057,17,108,954,1848
Failed,,,2705,0,364,88,34
Failed,,,2,20,73,1382,1681
Failed,,,2274,9,403,766,1335
Failed,,,4964,16,159,1706,952
Failed,,,4090,12,18,1907,662
Failed,,,1780,19,297,621,1061
Failed,,,927,4,244,1239,1956
Failed,,,3224,24,445,291,324
Failed,,,3147,13,275,997,1196
Failed,,,3308,20,371,726,1950
Failed,,,3346,3,79,1586,1390
Failed,,,649,23,359,880,773
Failed,,,4359,20,382,204,1596
Failed,,,4695,9,303,410,1761
Failed,,,2386,15,11,1123,394
Failed,,,280,1,467,741,624
Failed,,,2583,21,223,1792,1225
Failed,,,2867,11,495,1157,907
Failed,,,484,18,192,372,1305
Failed,,,2126,5,269,1989,1709
Failed,,,3942,2,156,838,286
Failed,,,1322,23,408,1632,1934
Failed,,,1090,7,117,16,1080
Failed,,,3706,13,322,1456,697
Failed,,,3516,8,218,659,1513
Failed,,,3475,18,490,1527,1078
Failed,,,3743,10,96,358,137
Failed,,,1052,17,341,1173,1519
Failed,,,1284,6,136,555,1499
Failed,,,3981,26,426,1973,850
Failed,,,4467,1,258,1647,515
Failed,,,2165,22,57,824,1148
Failed,,,521,8,485,1440,1870
Failed,,,2830,14,205,30,472
Failed,,,2621,4,446,895,1660
Failed,,,241,24,241,1572,59
Failed,,,2349,11,282,189,954
Failed,,,4732,19,30,1277,1321
Failed,,,4322,10,170,1109,1032
Failed,,,1705,16,395,425,680
Failed,,,687,0,69,1806,334
Failed,,,4208,0,473,449,1351
Failed,,,1818,20,214,1022,1000
Failed,,,3185,16,50,1816,1635
Failed,,,3263,0,232,1397,759
Failed,,,888,21,456,74,1392
Failed,,,1739,9,5,1690,1621
Failed,,,4131,15,308,779,223
Failed,,,4923,13,385,607,388
Failed,,,2315,19,179,1922,1770
Failed,,,41,4,345,305,1242
Failed,,,2665,23,94,1224,594
Failed,,,3098,7,320,1859,1288
Failed,,,408,13,118,675,936
Failed,,,4590,23,142,476,1699
Failed,,,3859,5,35,146,1908
Failed,,,1165,11,199,939,711
Failed,,,4060,11,355,1297,1724
Failed,,,1360,17,83,232,123
Failed,,,973,5,378,1599,891
Failed,,,3667,26,185,930,1258
Failed,,,3554,6,293,1197,450
Failed,,,1242,26,22,270,1832
Failed,,,1483,10,442,1903,1181
Failed,,,3782,16,248,564,533
Failed,,,4666,7,77,799,821
Failed,,,1966,14,360,1733,1453
Failed,,,332,2,163,102,1559
Failed,,,3019,22,399,1432,162
Failed,,,2745,12,127,1547,1972
Failed,,,118,18,438,982,371
Failed,,,2235,4,104,1349,647
Failed,,,4846,25,336,181,1014
Failed,,,2457,8,33,1758,49
Failed,,,4839,14,280,708,1665
Failed,,,4234,10,420,913,1937
Failed,,,1617,17,144,1621,336
Failed,,,759,6,318,238,677
Failed,,,3373,26,121,1295,1044
Failed,,,3385,8,412,50,577
Failed,,,767,15,152,1483,1210
Failed,,,1628,1,326,851,1808
Failed,,,2426,24,499,520,1581
Failed,,,162,13,40,1153,1437
Failed,,,2544,19,273,314,789
Failed,,,2907,3,16,699,1095
Failed,,,600,22,299,1771,744
Failed,,,2088,6,226,405,270
Failed,,,4388,13,463,1066,1886
Failed,,,1982,3,171,988,925
Failed,,,4669,24,391,1545,1293
Failed,,,3759,1,286,1841,1065
Failed,,,1447,21,29,626,714
Failed,,,1219,9,449,1008,305
Failed,,,3518,15,241,459,1921
Failed,,,3640,9,347,1660,856
Failed,,,941,16,91,869,1488
Failed,,,1334,0,386,1486,1530
Failed,,,4028,21,177,44,132
Failed,,,4401,5,8,344,484
Failed,,,2094,24,307,1128,1867
Failed,,,613,12,234,510,1151
Failed,,,2914,19,455,1960,503
Failed,,,2575,1,196,1091,1316
Failed,,,189,22,492,376,965
Failed,,,79,14,188,1035,652
Failed,,,2336,2,353,669,366
Failed,,,4960,22,86,1861,1983
Failed,,,4113,5,224,1502,1632
Failed,,,870,10,13,1336,987
Failed,,,3262,17,300,136,1354
Failed,,,3183,5,481,594,228
Failed,,,793,25,206,1877,1610
Failed,,,1816,10,255,261,1403
Failed,,,4190,18,58,1210,754
Failed,,,4883,7,135,1410,607
Failed,,,2257,13,430,119,1239
Failed,,,155,2,96,1735,1773
Failed,,,2766,23,344,793,376
Failed,,,3035,12,69,163,1694
Failed,,,335,20,368,1371,93
Failed,,,2836,3,266,1252,1876
Failed,,,534,24,49,218,275
Failed,,,2171,13,477,1586,739
Failed,,,4480,19,213,886,1105
Failed,,,3948,8,104,743,1255
Failed,,,1258,15,333,1785,904
Failed,,,1020,1,128,419,110
Failed,,,3717,21,435,1111,1727
Failed,,,3439,0,43,750,543
Failed,,,1142,20,271,1716,1176
Failed,,,1526,9,191,84,1837
Failed,,,3837,16,498,1383,439
Failed,,,1902,18,111,288,1547
Failed,,,411,4,413,1920,1466
Failed,,,3115,25,150,613,818
Failed,,,2686,7,377,494,1004
Failed,,,2615,10,310,555,631
Failed,,,306,17,4,1979,1029
Failed,,,2418,6,459,346,1985
Failed,,,4721,26,230,1187,353
Failed,,,4352,2,87,1450,2
Failed,,,1655,22,351,18,1650
Failed,,,642,7,173,1649,1364
Failed,,,3334,15,390,817,981
Failed,,,3296,11,162,1995,421
Failed,,,679,17,402,537,1803
Failed,,,1693,5,76,1171,1214
Failed,,,4314,25,364,363,567
Failed,,,4760,3,438,1,792
Failed,,,2380,23,249,1466,1424
Failed,,,269,6,290,834,1593
Failed,,,2652,14,22,1633,195
Failed,,,3075,1,426,1700,258
Failed,,,451,21,139,768,1905
Failed,,,1943,8,340,1399,1111
Failed,,,4552,15,100,67,729
Failed,,,3877,13,210,305,878
Failed,,,1485,19,477,1229,1276
Failed,,,1102,3,61,596,1740
Failed,,,3479,24,251,1936,108
Failed,,,3679,4,148,202,1166
Failed,,,1059,24,416,1269,549
Failed,,,1295,12,125,902,468
Failed,,,3911,18,314,1568,1819
Failed,,,4517,9,487,1802,1545
Failed,,,2134,16,201,728,179
Failed,,,495,0,277,1094,839
Failed,,,2875,20,36,435,1440
Failed,,,2998,16,357,1025,1130
Failed,,,2804,6,114,1893,940
Failed,,,117,26,324,577,1338
Failed,,,2219,10,154,1194,1678
Failed,,,4153,8,267,102,319
Failed,,,1854,14,46,1427,1967
Failed,,,831,2,494,810,1050
Failed,,,3144,22,195,1719,667
Failed,,,3221,7,26,1053,1789
Failed,,,911,14,289,478,423
Failed,,,1777,3,236,1843,592
Failed,,,4073,22,453,685,1193
Failed,,,5000,5,372,952,1418
Failed,,,2297,25,65,1519,802
Failed,,,38,11,395,152,213
Failed,,,2727,18,167,1318,1564
Failed,,,229,5,217,1312,405
Failed,,,2535,25,473,222,1756
Failed,,,572,15,442,1677,1711
Failed,,,2054,0,18,61,1303
Failed,,,4441,21,293,1469,919
Failed,,,3988,4,407,1144,692
Failed,,,1374,23,158,327,1090
Failed,,,981,12,367,1944,1923
Failed,,,3600,19,73,527,291
Failed,,,3555,11,468,1354,1482
Failed,,,1182,19,220,180,865
Failed,,,1408,4,304,1562,150
Failed,,,3798,24,9,971,1500
Failed,,,4631,0,183,642,1853
Failed,,,2020,20,381,1824,486
Failed,,,372,10,82,442,528
Failed,,,2067,21,183,1557,1525
Failed,,,579,8,357,176,1491
Failed,,,2967,15,81,1358,859
Failed,,,2523,5,324,1723,1041
Failed,,,222,25,115,806,674
Failed,,,2486,11,410,1424,341
Failed,,,4791,18,154,107,1942
Failed,,,4263,7,46,281,1669
Failed,,,707,2,194,573,962
Failed,,,3405,23,494,1898,1313
Failed,,,3413,2,329,392,1608
Failed,,,719,23,108,1075,242
Failed,,,1576,7,430,692,776
Failed,,,4275,13,132,1775,1377
Failed,,,4798,11,53,1604,1230
Failed,,,2498,18,262,929,613
Failed,,,4903,10,260,1778,751
Failed,,,2217,17,52,688,1399
Failed,,,100,6,472,1071,1615
Failed,,,2802,26,216,397,233
Failed,,,3000,9,443,531,1917
Failed,,,389,16,246,1939,301
