Status,ACCURACY,RUNTIME,recent_samples_size,feature_id,p,big_windowSize,small_windowSize
Failed,,,437,4,87,1204,132
Failed,,,1130,2,259,752,1010
Failed,,,1799,2,160,1644,1970
Failed,,,510,0,487,315,856
Failed,,,677,4,126,915,1655
Failed,,,1056,3,121,480,493
Failed,,,252,0,292,1556,1364
Failed,,,126,3,417,1938,1190
Failed,,,1433,1,246,20,79
Failed,,,803,2,1,579,1790
Failed,,,786,4,320,1107,1497
Failed,,,1415,3,434,1545,652
Failed,,,144,0,233,496,1522
Failed,,,266,2,108,5,1907
Failed,,,1043,1,309,1959,793
Failed,,,663,1,445,1396,1073
Failed,,,527,3,178,1872,431
Failed,,,1781,0,473,171,1302
Failed,,,1147,4,77,1312,1717
Failed,,,420,1,281,732,581
Failed,,,47,4,406,771,974
Failed,,,1270,2,202,1194,1853
Failed,,,1658,2,348,335,1127
Failed,,,900,0,53,1629,15
Failed,,,957,2,494,551,1565
Failed,,,1342,4,253,117,286
Failed,,,99,2,82,1911,1416
Failed,,,476,4,207,1591,1029
Failed,,,580,0,369,950,1989
Failed,,,731,3,12,287,508
Failed,,,1095,3,235,850,1345
Failed,,,339,1,408,1176,481
Failed,,,212,3,283,1325,90
Failed,,,1472,0,111,655,1210
Failed,,,1583,4,464,1765,1810
Failed,,,858,1,137,217,922
Failed,,,842,3,64,982,1121
Failed,,,1599,0,267,1062,236
Failed,,,1456,4,182,421,776
Failed,,,228,1,480,1621,1898
Failed,,,354,3,356,1879,1531
Failed,,,1080,1,57,85,670
Failed,,,1975,2,392,1445,320
Failed,,,716,1,189,521,1449
Failed,,,596,4,426,247,57
Failed,,,1231,3,322,687,1843
Failed,,,461,0,25,1357,955
Failed,,,84,2,150,1146,599
Failed,,,1358,0,447,820,1727
Failed,,,972,2,301,255,389
Failed,,,916,4,250,1426,1940
Failed,,,1643,2,421,601,826
Failed,,,1286,2,5,1991,162
Failed,,,31,0,334,37,1040
Failed,,,404,3,459,466,1405
Failed,,,1162,0,130,1515,268
Failed,,,542,1,125,1074,1614
Failed,,,647,2,264,1662,882
Failed,,,1919,1,91,367,1761
Failed,,,1027,4,492,1225,1219
Failed,,,282,2,164,801,107
Failed,,,159,4,39,700,464
Failed,,,1400,1,366,1279,1336
Failed,,,1546,3,216,140,1683
Failed,,,770,0,389,1841,548
Failed,,,771,2,73,1452,1751
Failed,,,1546,1,277,528,887
Failed,,,1398,4,174,1887,102
Failed,,,160,2,469,94,1229
Failed,,,283,4,345,414,1341
Failed,,,1026,1,49,1614,454
Failed,,,649,0,198,1054,1678
Failed,,,542,4,430,1718,817
Failed,,,1766,2,229,264,1947
Failed,,,403,0,19,826,172
Failed,,,31,3,144,678,275
Failed,,,1286,0,441,1348,1396
Failed,,,1644,4,104,241,1623
Failed,,,914,1,305,1788,738
Failed,,,972,4,239,898,1185
Failed,,,1712,1,412,1068,50
Failed,,,1359,3,16,457,962
Failed,,,82,0,343,1506,1833
Failed,,,460,2,467,1998,1721
Failed,,,1231,0,141,44,609
Failed,,,594,2,115,609,1260
Failed,,,716,3,257,132,246
Failed,,,1079,4,498,693,1903
Failed,,,356,1,169,1272,766
Failed,,,228,3,44,1233,664
Failed,,,1456,2,373,810,1541
Failed,,,1597,2,211,1668,1438
Failed,,,859,3,325,577,1625
Failed,,,1471,3,430,13,476
Failed,,,213,1,225,1968,1355
Failed,,,339,3,100,1538,1215
Failed,,,732,1,451,929,1804
Failed,,,579,2,186,343,693
Failed,,,1217,4,68,778,1409
Failed,,,475,2,271,1201,295
Failed,,,99,4,396,1303,151
Failed,,,1343,1,193,724,1020
Failed,,,1728,3,360,1865,1999
Failed,,,955,0,61,164,862
Failed,,,899,3,488,1023,1312
Failed,,,1271,4,260,1582,588
Failed,,,46,1,87,382,1707
Failed,,,419,4,212,124,1846
Failed,,,1148,2,385,1918,983
Failed,,,526,0,362,1484,1133
Failed,,,663,4,1,1756,370
Failed,,,1903,1,330,208,1492
Failed,,,1041,3,246,1318,1527
Failed,,,268,0,417,648,642
Failed,,,144,2,292,858,788
Failed,,,1415,1,121,1185,1917
Failed,,,1529,3,455,294,1063
Failed,,,787,1,126,1748,201
Failed,,,804,4,445,191,525
Failed,,,1512,1,147,1767,1645
Failed,,,1432,3,310,626,1375
Failed,,,127,0,107,1330,487
Failed,,,254,3,232,1166,68
Failed,,,1055,1,435,868,1195
Failed,,,1889,3,22,1728,1784
Failed,,,677,2,321,308,921
Failed,,,508,3,53,956,1590
Failed,,,436,1,406,1566,1429
Failed,,,59,4,282,1933,1001
Failed,,,1257,2,77,103,139
Failed,,,886,0,177,542,1979
Failed,,,938,2,369,1650,413
Failed,,,1745,0,40,322,1292
Failed,,,1325,4,378,1212,1688
Failed,,,117,2,207,761,576
Failed,,,489,4,82,738,994
Failed,,,1203,1,253,1283,1866
Failed,,,1868,3,165,173,1153
Failed,,,565,0,494,1846,18
Failed,,,750,3,136,1387,1472
Failed,,,1112,2,110,1945,630
Failed,,,322,1,284,27,1508
Failed,,,199,3,408,472,1937
Failed,,,1484,0,235,1547,800
Failed,,,1569,4,339,908,213
Failed,,,873,1,12,1113,1082
Failed,,,826,3,190,1815,899
Failed,,,1615,0,391,143,1770
Failed,,,246,1,355,705,113
Failed,,,369,4,480,791,442
Failed,,,1065,2,183,1243,1321
Failed,,,1988,3,267,354,1659
Failed,,,702,1,65,1683,547
Failed,,,612,4,300,1081,1966
Failed,,,1249,3,446,1516,183
Failed,,,442,0,151,441,1053
Failed,,,69,2,26,59,1376
Failed,,,1373,0,321,1977,263
Failed,,,1698,4,222,618,726
Failed,,,985,2,426,1417,1603
Failed,,,932,4,125,276,39
Failed,,,1626,2,296,1696,1166
Failed,,,1304,2,130,838,1814
Failed,,,13,0,459,1136,950
Failed,,,389,3,334,1362,621
Failed,,,1177,0,5,658,1740
Failed,,,1753,4,421,1797,1279
Failed,,,556,1,250,222,392
Failed,,,631,2,389,512,1097
Failed,,,1935,0,216,1462,235
Failed,,,1008,3,366,71,754
Failed,,,300,1,39,1901,1884
Failed,,,174,4,164,1596,1561
Failed,,,1385,1,491,422,676
Failed,,,757,0,263,988,1458
Failed,,,764,4,168,1142,496
Failed,,,1552,2,495,816,1366
Failed,,,1379,2,79,1705,1653
Failed,,,180,0,252,251,516
Failed,,,308,3,377,243,914
Failed,,,1001,0,204,1791,1791
Failed,,,1929,4,370,684,1189
Failed,,,637,1,43,1353,75
Failed,,,548,3,338,1875,1436
Failed,,,1760,1,9,81,300
Failed,,,1184,3,410,1440,712
Failed,,,383,2,238,517,1584
Failed,,,5,4,113,978,1970
Failed,,,926,0,463,1618,1009
Failed,,,1690,0,318,1276,1696
Failed,,,1363,4,233,137,1283
Failed,,,79,1,438,1837,421
Failed,,,451,3,313,1657,25
Failed,,,1241,1,108,363,1146
Failed,,,1812,2,443,1221,1873
Failed,,,621,1,146,797,988
Failed,,,694,4,477,463,1501
Failed,,,360,0,76,1071,1479
Failed,,,237,2,201,1422,1091
Failed,,,1625,4,53,1987,808
Failed,,,817,2,352,33,1928
Failed,,,864,2,420,767,120
Failed,,,1577,0,247,1191,1242
Failed,,,1494,4,335,331,1777
Failed,,,190,2,8,1625,892
Failed,,,314,4,133,1867,538
Failed,,,1120,1,460,167,1667
Failed,,,1950,3,122,1308,1312
Failed,,,574,3,94,1,1062
Failed,,,1860,2,265,1955,174
Failed,,,1193,3,161,566,838
Failed,,,498,1,490,1392,1957
Failed,,,125,3,365,1103,1597
Failed,,,1736,4,389,1541,256
Failed,,,947,1,219,493,1384
Failed,,,480,0,455,917,643
Failed,,,1963,3,191,1300,1578
Failed,,,1289,1,263,241,1168
Failed,,,775,3,31,1608,115
Failed,,,604,2,187,1949,289
Failed,,,1087,4,420,333,1493
Failed,,,1666,0,98,1142,1778
Failed,,,153,2,361,510,940
Failed,,,117,1,69,395,1674
Failed,,,1569,4,333,1762,606
Failed,,,1176,0,152,696,134
Failed,,,631,3,384,1079,1084
Failed,,,990,0,290,1488,1255
Failed,,,1441,2,58,856,464
Failed,,,1803,2,490,1670,811
Failed,,,258,4,226,54,1969
Failed,,,369,2,329,1217,7
Failed,,,1820,4,92,569,1211
Failed,,,1432,0,395,1878,1558
Failed,,,886,2,127,277,721
Failed,,,746,1,34,182,922
Failed,,,1198,3,301,1533,1858
Failed,,,1555,1,248,973,1385
Failed,,,10,4,485,1371,333
Failed,,,225,0,212,1720,1037
Failed,,,1707,2,448,119,246
Failed,,,1038,1,5,1434,531
Failed,,,523,4,272,786,1689
Failed,,,851,1,428,631,1893
Failed,,,1334,3,161,1029,826
Failed,,,1910,0,354,465,416
Failed,,,396,3,118,1816,1366
Failed,,,424,1,145,1333,980
Failed,,,1878,4,377,950,1802
Failed,,,1361,0,78,1508,1455
Failed,,,813,3,342,142,266
Failed,,,548,0,499,300,91
Failed,,,1002,2,234,1916,1128
Failed,,,1738,2,283,609,1600
Failed,,,191,4,51,1242,681
Failed,,,46,1,255,1854,1945
Failed,,,1531,3,22,487,772
Failed,,,1232,1,462,1054,487
Failed,,,716,4,198,671,1293
Failed,,,918,2,104,764,1124
Failed,,,1403,4,368,1396,158
Failed,,,1858,0,178,79,567
Failed,,,342,2,411,1695,1651
Failed,,,282,0,13,532,372
Failed,,,1767,3,281,1180,1408
Failed,,,1472,2,205,373,1818
Failed,,,955,4,441,1974,899
Failed,,,659,1,347,1570,698
Failed,,,1144,4,111,219,1520
Failed,,,1595,1,437,1275,1235
Failed,,,79,3,170,877,46
Failed,,,185,2,401,31,1343
Failed,,,1125,0,320,815,850
Failed,,,577,2,83,1464,1933
Failed,,,811,0,239,1117,1728
Failed,,,1265,3,476,719,554
Failed,,,450,3,308,436,1013
Failed,,,465,2,61,1655,1781
Failed,,,1981,4,294,7,999
Failed,,,1280,0,222,1440,276
Failed,,,795,2,485,839,1442
Failed,,,593,0,329,743,1147
Failed,,,1654,1,388,412,668
Failed,,,169,4,155,1810,1611
Failed,,,64,0,416,1157,753
Failed,,,1611,2,184,555,1966
Failed,,,1129,2,366,1997,1306
Failed,,,675,4,102,349,476
Failed,,,940,1,195,196,178
Failed,,,1488,4,459,1593,1105
Failed,,,1751,1,28,901,1640
Failed,,,297,3,260,1252,580
Failed,,,327,1,158,480,1429
Failed,,,1388,1,122,679,888
Failed,,,934,4,359,1046,1831
Failed,,,700,2,453,1388,1502
Failed,,,1248,4,216,771,719
Failed,,,1515,0,269,1703,59
Failed,,,62,3,1,71,1224
Failed,,,206,1,304,958,396
Failed,,,1722,3,37,1326,1323
Failed,,,1017,0,480,134,1920
Failed,,,532,3,244,1516,860
Failed,,,828,0,88,1924,534
Failed,,,1345,2,324,292,1746
Failed,,,1894,1,131,1234,1024
Failed,,,409,4,398,617,194
Failed,,,380,0,373,95,1588
Failed,,,1925,2,108,1743,630
Failed,,,1318,2,407,809,95
Failed,,,867,4,175,1411,1186
Failed,,,508,1,19,1006,1481
Failed,,,1054,3,251,655,299
Failed,,,1692,0,202,1839,959
Failed,,,240,3,466,442,1758
Failed,,,26,2,230,593,619
Failed,,,1539,4,494,1194,1663
Failed,,,1213,0,54,254,1066
Failed,,,730,2,287,1901,154
Failed,,,901,0,381,1556,453
Failed,,,1416,3,148,158,1267
Failed,,,1836,1,338,1348,1990
Failed,,,353,4,74,996,793
Failed,,,273,1,471,1770,1200
Failed,,,1457,1,311,1072,741
Failed,,,974,3,44,705,1540
Failed,,,646,0,137,863,1870
Failed,,,1161,3,405,1480,912
Failed,,,1585,2,79,45,314
Failed,,,102,4,315,1677,1406
Failed,,,137,0,115,1292,234
Failed,,,1682,3,352,925,1048
Failed,,,1071,1,166,1616,1707
Failed,,,619,3,434,234,511
Failed,,,759,1,277,325,836
Failed,,,1305,4,10,1957,1881
Failed,,,1947,0,446,517,1346
Failed,,,495,2,209,1134,434
Failed,,,485,1,268,688,1446
Failed,,,1938,4,4,1086,273
Failed,,,1300,1,451,404,987
Failed,,,753,3,219,1755,1794
Failed,,,612,0,125,1664,1624
Failed,,,1066,2,358,63,658
Failed,,,126,4,424,846,1152
Failed,,,107,0,131,250,479
Failed,,,1591,3,395,1600,1302
Failed,,,1172,1,89,909,1953
Failed,,,655,3,321,1307,765
Failed,,,983,2,477,1149,590
Failed,,,1468,4,245,501,1627
Failed,,,1794,0,302,1943,1100
Failed,,,278,2,38,342,180
Failed,,,346,0,391,1427,1842
Failed,,,1831,2,154,794,876
Failed,,,1407,2,332,1727,349
Failed,,,891,4,64,111,1432
Failed,,,719,1,221,456,1227
Failed,,,1205,3,488,1822,53
Failed,,,1535,0,60,640,706
Failed,,,19,3,297,1023,1512
Failed,,,249,2,25,1885,873
Failed,,,1703,4,261,269,1909
Failed,,,1060,0,193,1210,1320
Failed,,,513,3,460,578,400
Failed,,,871,1,366,982,199
Failed,,,1325,3,99,1365,1021
Failed,,,1937,1,417,172,1736
Failed,,,389,4,181,1539,547
Failed,,,416,0,82,1061,1175
Failed,,,1353,1,140,1846,634
Failed,,,839,4,404,496,1585
Failed,,,543,2,310,88,1755
Failed,,,1026,4,46,1689,965
Failed,,,1727,0,470,754,313
Failed,,,213,2,238,1403,1470
Failed,,,53,1,443,1501,142
Failed,,,1504,3,210,150,1077
Failed,,,1241,0,275,1340,1667
Failed,,,695,3,11,942,614
Failed,,,929,0,167,600,788
Failed,,,1381,2,431,1248,1992
Failed,,,1863,2,116,309,1278
Failed,,,318,4,349,1910,440
Failed,,,308,1,201,824,1535
Failed,,,1760,4,469,1456,745
Failed,,,1492,0,18,23,30
Failed,,,947,2,254,1639,1188
Failed,,,681,0,410,1793,1393
Failed,,,1134,3,174,426,325
Failed,,,1620,1,375,1111,914
Failed,,,74,3,108,728,1865
Failed,,,164,0,338,365,507
Failed,,,1647,3,71,1981,1712
Failed,,,1098,2,382,541,1060
Failed,,,584,4,145,1173,223
Failed,,,786,1,51,1269,424
Failed,,,1270,4,288,886,1359
Failed,,,1975,1,227,1576,1886
Failed,,,460,3,495,209,834
Failed,,,445,0,249,1988,118
Failed,,,1990,2,482,356,1162
Failed,,,1254,2,35,1165,1565
Failed,,,802,4,298,548,653
Failed,,,568,1,392,895,952
Failed,,,1114,4,128,1262,1766
Failed,,,1631,0,325,202,1489
Failed,,,180,3,93,1584,292
Failed,,,90,2,353,1448,1090
Failed,,,1149,0,428,1647,596
Failed,,,666,2,164,15,1687
Failed,,,962,0,7,419,1981
Failed,,,1476,3,271,1801,800
Failed,,,1775,1,215,736,461
Failed,,,293,3,447,1103,1259
Failed,,,333,1,95,127,734
Failed,,,1848,3,362,1524,1548
Failed,,,1397,0,184,966,1209
Failed,,,913,3,421,1317,12
Failed,,,711,0,265,1225,337
Failed,,,1225,2,28,623,1382
Failed,,,1520,1,456,1933,1846
Failed,,,37,4,188,285,935
Failed,,,197,1,492,686,1699
Failed,,,1743,3,225,1038,518
Failed,,,1011,1,293,472,241
Failed,,,558,4,57,1870,1039
Failed,,,824,2,151,1712,1370
Failed,,,1369,4,387,65,411
Failed,,,1882,0,69,1379,813
Failed,,,431,3,336,778,1905
Failed,,,405,2,435,261,253
Failed,,,1921,4,170,1893,1465
Failed,,,1341,0,344,585,1804
Failed,,,856,2,112,1202,975
Failed,,,528,1,206,1357,676
Failed,,,1045,3,438,990,1604
Failed,,,1718,1,14,1547,1139
Failed,,,234,4,278,165,79
Failed,,,3,0,43,802,1283
Failed,,,1550,2,307,1419,500
Failed,,,1189,2,242,103,777
Failed,,,735,4,475,1735,1943
Failed,,,875,1,319,1830,1647
Failed,,,1423,4,86,448,572
Failed,,,362,3,137,648,1113
Failed,,,262,0,284,1624,897
Failed,,,1810,3,48,226,1823
Failed,,,1452,1,499,1284,1422
Failed,,,998,3,232,933,361
Failed,,,1187,4,343,1125,1247
Failed,,,1576,0,142,318,1524
Failed,,,122,2,378,1966,694
Failed,,,142,1,177,1063,1928
Failed,,,1658,4,414,712,852
Failed,,,1082,1,103,1778,387
Failed,,,596,3,371,381,1330
Failed,,,768,0,464,39,1001
Failed,,,1284,3,197,1687,218
Failed,,,1954,2,258,869,558
Failed,,,469,4,21,1471,1723
Failed,,,475,2,172,169,1153
Failed,,,1286,0,114,985,663
Failed,,,770,3,346,1352,1618
Failed,,,599,1,440,1198,1792
Failed,,,1084,3,207,581,990
Failed,,,1664,1,280,1898,268
Failed,,,147,4,16,266,1453
Failed,,,120,0,305,643,187
Failed,,,1573,2,42,1010,1095
Failed,,,1181,1,473,453,1629
Failed,,,634,4,241,1835,589
Failed,,,992,1,85,1740,758
Failed,,,1447,3,317,108,1959
Failed,,,1807,0,136,1414,1299
Failed,,,260,3,399,797,481
Failed,,,364,0,49,1961,1510
Failed,,,1817,3,285,314,708
Failed,,,881,4,500,529,1233
Failed,,,741,2,344,937,1434
Failed,,,1195,4,76,1289,346
Failed,,,1552,0,379,221,881
Failed,,,5,2,142,1619,1836
Failed,,,228,1,413,1476,541
Failed,,,1712,4,177,875,1741
Failed,,,1043,1,370,1682,1019
Failed,,,527,3,103,34,201
Failed,,,854,0,197,376,406
Failed,,,1339,2,464,1773,1314
Failed,,,1915,2,21,717,1912
Failed,,,399,4,257,1068,871
Failed,,,437,0,482,1581,1476
Failed,,,1888,3,250,199,306
Failed,,,1371,2,299,1264,966
Failed,,,826,4,35,897,1753
Failed,,,561,1,129,551,1580
Failed,,,1013,4,392,1168,640
Failed,,,1749,1,94,354,106
Failed,,,203,3,326,1986,1177
Failed,,,36,1,121,1106,443
Failed,,,1518,4,353,739,1276
Failed,,,1219,0,163,1798,1998
Failed,,,705,2,427,415,782
Failed,,,907,0,271,12,612
Failed,,,1391,3,7,1644,1668
Failed,,,1846,1,446,834,1071
Failed,,,332,3,214,1451,147
Failed,,,295,1,363,288,1859
Failed,,,1777,3,96,1936,921
Failed,,,1482,0,422,621,323
Failed,,,968,3,186,1222,1395
Failed,,,672,0,29,1314,1193
Failed,,,1606,2,190,1527,746
Failed,,,92,4,457,129,1533
Failed,,,174,0,223,775,831
Failed,,,1625,3,491,1376,1888
Failed,,,1112,1,55,68,1353
Failed,,,567,4,292,1715,429
Failed,,,800,2,385,1873,225
Failed,,,1252,4,149,475,1058
Failed,,,1984,0,335,1035,1718
Failed,,,439,2,67,683,502
Failed,,,455,1,314,1399,294
Failed,,,1969,3,81,751,1486
Failed,,,1268,1,404,1692,1772
Failed,,,784,4,140,91,945
Failed,,,582,2,46,499,651
Failed,,,1096,4,310,1850,1567
Failed,,,1641,0,238,660,1157
Failed,,,159,2,470,1058,124
Failed,,,76,1,211,1912,1265
Failed,,,1622,3,443,312,455
Failed,,,1139,0,11,1245,803
Failed,,,687,3,275,597,1980
Failed,,,953,0,431,939,1681
Failed,,,1498,2,168,1338,601
Failed,,,1762,1,349,153,129
Failed,,,310,4,117,1504,1091
Failed,,,316,2,468,731,933
Failed,,,1861,4,200,1114,1849
Failed,,,1375,0,253,424,1376
Failed,,,923,2,16,1790,344
Failed,,,690,0,173,1636,13
Failed,,,1235,3,409,20,1206
Failed,,,1502,1,106,1459,1553
Failed,,,51,3,374,826,728
Failed,,,219,0,73,207,1898
Failed,,,1733,2,340,1573,819
Failed,,,1028,2,147,890,409
Failed,,,545,4,383,1272,1371
Failed,,,841,1,289,1176,1046
Failed,,,1356,4,53,543,236
Failed,,,1904,1,496,1978,520
Failed,,,422,3,229,361,1698
Failed,,,383,1,3,851,85
Failed,,,1931,4,266,1499,1133
Failed,,,1323,1,218,58,1605
Failed,,,869,3,450,1658,674
Failed,,,511,0,356,1750,969
Failed,,,1058,3,124,399,1811
Failed,,,1697,2,423,1092,1463
Failed,,,243,4,159,693,255
Failed,,,21,0,397,337,1115
Failed,,,1537,3,133,1938,168
Failed,,,1211,1,322,505,578
Failed,,,725,3,90,1153,1642
Failed,,,897,2,247,1312,1940
Failed,,,1413,4,479,914,779
Failed,,,1833,0,39,1596,494
Failed,,,348,2,303,245,1288
Failed,,,276,0,153,1018,689
Failed,,,1792,2,390,636,1531
Failed,,,1462,2,64,1827,1246
Failed,,,650,1,487,115,367
Failed,,,1166,3,220,1732,1415
Failed,,,1589,0,296,789,1825
Failed,,,105,3,60,1422,894
Failed,,,132,2,261,1544,1721
Failed,,,1679,4,25,178,559
Failed,,,1068,0,461,1360,212
Failed,,,614,2,193,978,1006
Failed,,,754,1,99,572,1333
Failed,,,1302,3,367,1205,386
Failed,,,1944,1,181,273,858
Failed,,,491,4,418,1890,1922
Failed,,,498,0,109,444,943
Failed,,,1949,2,373,1842,1777
Failed,,,1311,1,176,652,1500
Failed,,,765,4,408,1003,283
Failed,,,625,1,252,1408,113
Failed,,,1077,3,19,807,1169
Failed,,,1684,0,467,1746,1571
Failed,,,139,3,203,98,648
Failed,,,96,2,493,993,1974
Failed,,,1579,4,230,1345,805
Failed,,,1159,0,286,161,465
Failed,,,644,3,54,1559,1252
Failed,,,972,1,148,1904,1079
Failed,,,1455,3,380,257,140
Failed,,,1781,1,74,1191,605
Failed,,,267,4,337,590,1676
Failed,,,24,4,384,1378,1826
Failed,,,1439,2,247,921,325
Failed,,,1553,3,302,1551,639
Failed,,,984,0,63,25,1137
Failed,,,700,3,176,456,1264
Failed,,,1771,0,444,1998,762
Failed,,,1221,4,16,598,202
Failed,,,308,1,370,1071,1699
Failed,,,471,2,52,1852,392
Failed,,,1055,0,314,318,1893
Failed,,,1952,4,134,1218,1079
Failed,,,522,2,498,738,581
Failed,,,802,3,265,806,954
Failed,,,1730,1,122,1271,1456
Failed,,,1277,3,425,140,1516
Failed,,,190,1,196,1659,19
Failed,,,183,3,334,514,1235
Failed,,,1347,1,32,1034,738
Failed,,,1645,3,478,430,299
Failed,,,826,1,153,1895,1800
Failed,,,608,4,110,1592,1673
Failed,,,1928,2,277,112,176
Failed,,,1063,2,207,1476,861
Failed,,,400,0,414,942,1362
Failed,,,316,4,227,225,545
Failed,,,1151,1,404,1696,1043
Failed,,,1856,3,83,832,1982
Failed,,,677,0,283,1375,481
Failed,,,898,2,456,1178,108
Failed,,,1577,0,164,650,1605
Failed,,,1431,4,358,1753,1420
Failed,,,95,1,27,297,918
Failed,,,69,2,130,995,1740
Failed,,,1405,0,486,1460,242
Failed,,,1602,4,55,76,802
Failed,,,923,2,326,1595,1304
Failed,,,643,4,437,1917,1177
Failed,,,1823,1,199,382,679
Failed,,,1184,3,253,1029,365
Failed,,,349,0,117,549,1866
Failed,,,437,4,307,267,42
Failed,,,1100,2,75,1809,1540
Failed,,,1891,2,381,663,1479
Failed,,,571,0,235,1136,977
Failed,,,855,3,4,1313,605
Failed,,,1674,0,367,856,1102
Failed,,,1317,3,188,1740,1916
Failed,,,153,1,449,214,415
Failed,,,223,3,87,1117,1323
Failed,,,1310,1,295,590,821
Failed,,,1697,3,223,1939,136
Failed,,,769,1,392,482,1633
Failed,,,547,2,347,39,1760
Failed,,,1978,0,24,1511,259
Failed,,,1029,4,468,892,698
Failed,,,445,2,168,1435,1196
Failed,,,279,3,474,1652,896
Failed,,,1191,0,141,173,1398
Failed,,,1800,4,338,1291,1584
Failed,,,729,1,44,756,86
Failed,,,947,4,219,700,459
Failed,,,1515,1,417,1219,1960
Failed,,,1476,2,98,370,1021
Failed,,,61,0,272,1834,523
Failed,,,38,3,123,166,233
Failed,,,1499,0,259,1631,1734
Failed,,,1508,4,189,778,1295
Failed,,,954,1,427,1297,797
Failed,,,737,4,321,1244,670
Failed,,,1792,2,50,710,1172
Failed,,,1215,3,496,1824,1857
Failed,,,255,0,140,344,360
Failed,,,468,3,438,565,1549
Failed,,,1006,1,177,1107,48
Failed,,,1985,3,372,492,987
Failed,,,540,0,9,1964,1485
Failed,,,761,2,245,1517,1112
Failed,,,1705,0,391,61,610
Failed,,,1286,4,70,1414,425
Failed,,,247,2,301,886,1922
Failed,,,129,4,158,1787,831
Failed,,,1341,2,458,261,1329
Failed,,,1666,2,29,1141,1643
Failed,,,578,3,403,866,269
Failed,,,1884,1,234,1339,1766
Failed,,,1123,3,289,189,1206
Failed,,,414,1,81,1731,704
Failed,,,373,2,278,1450,1388
Failed,,,1160,0,103,970,890
Failed,,,635,1,209,86,1577
Failed,,,916,4,38,404,1950
Failed,,,1609,1,332,1923,453
Failed,,,1382,3,152,542,513
Failed,,,92,0,485,1007,1015
Failed,,,118,4,360,1707,334
Failed,,,1408,1,6,250,1832
Failed,,,1584,3,450,1349,1147
Failed,,,891,0,182,822,645
Failed,,,668,3,74,629,772
Failed,,,1864,0,313,1172,1270
Failed,,,1127,4,241,303,1709
Failed,,,340,2,379,1775,207
Failed,,,377,3,201,1055,1884
Failed,,,1086,1,430,520,387
Failed,,,1921,3,111,1888,572
Failed,,,616,1,254,409,1074
Failed,,,834,4,492,102,1446
Failed,,,1637,2,128,1567,949
Failed,,,159,0,62,1486,1511
Failed,,,214,2,419,343,728
Failed,,,1253,0,213,1862,1229
Failed,,,1739,4,266,728,1790
Failed,,,794,2,99,1193,292
Failed,,,515,4,148,1265,166
Failed,,,1960,1,473,784,1667
Failed,,,1032,3,42,1680,1352
Failed,,,493,1,344,146,855
Failed,,,285,4,18,926,1053
Failed,,,1245,1,349,1399,551
Failed,,,1763,2,170,3,491
Failed,,,708,0,462,1545,1988
Failed,,,991,3,293,1973,1615
Failed,,,1545,0,93,446,114
Failed,,,1462,4,399,1081,928
Failed,,,1,1,222,624,1426
Failed,,,11,2,287,1207,783
Failed,,,1457,0,79,750,1284
Failed,,,1535,4,401,1849,1720
Failed,,,998,2,232,323,222
Failed,,,717,3,31,129,345
Failed,,,1757,1,354,1671,1847
Failed,,,1234,3,160,802,1158
Failed,,,291,0,460,1275,660
Failed,,,488,4,150,1555,1498
Failed,,,1041,2,483,20,996
Failed,,,505,0,330,908,1558
Failed,,,789,3,409,602,1935
Failed,,,1748,0,211,1067,434
Failed,,,1259,4,280,467,623
Failed,,,204,1,105,1986,1121
Failed,,,165,4,494,843,155
Failed,,,1360,1,138,1362,1652
Failed,,,1631,3,319,228,1342
Failed,,,843,0,48,1692,840
Failed,,,622,2,191,1764,717
Failed,,,1911,0,428,285,1215
Failed,,,1081,4,125,1181,1779
Failed,,,386,1,260,646,278
Failed,,,330,3,68,427,1563
Failed,,,1134,1,299,1898,66
Failed,,,1874,3,243,503,876
Failed,,,663,1,389,1046,1378
Failed,,,880,4,374,1473,1001
Failed,,,1590,2,12,946,503
Failed,,,1417,2,440,1581,439
Failed,,,112,0,180,124,1940
Failed,,,83,4,40,666,651
Failed,,,1388,2,342,1131,1149
Failed,,,1620,2,146,278,1838
Failed,,,910,0,471,1797,337
Failed,,,626,3,269,1744,214
Failed,,,1837,1,102,210,1711
Failed,,,1171,3,421,1324,1276
Failed,,,367,1,215,844,774
Failed,,,420,3,397,65,1068
Failed,,,1114,0,220,1607,570
Failed,,,1878,4,291,992,381
Failed,,,589,2,91,1465,1882
Failed,,,869,4,171,1017,1505
Failed,,,1335,3,19,1913,943
Failed,,,140,0,350,387,1445
Failed,,,241,3,239,1288,287
Failed,,,1297,0,377,760,1788
Failed,,,1711,4,71,1641,1224
Failed,,,752,1,311,185,726
Failed,,,534,4,452,366,849
Failed,,,1996,2,183,1838,1351
Failed,,,1012,2,362,689,1661
Failed,,,459,0,7,1231,164
Failed,,,266,4,323,1950,1995
Failed,,,1209,1,60,470,493
Failed,,,1783,3,490,1120,558
Failed,,,743,1,126,586,1056
Failed,,,965,2,113,904,1432
Failed,,,1502,0,257,1423,930
Failed,,,1490,4,203,43,120
Failed,,,44,2,433,1507,1618
Failed,,,52,3,205,495,1128
Failed,,,1482,1,411,1960,626
Failed,,,1526,3,107,576,316
Failed,,,941,1,274,1095,1813
Failed,,,720,2,480,1417,1690
Failed,,,1202,4,336,1529,753
Failed,,,273,2,34,49,1251
Failed,,,451,3,357,767,592
Failed,,,1020,0,26,1309,1093
