Status,ACCURACY,RUNTIME,recent_samples_size,feature_id,p,big_windowSize,small_windowSize
Completed,0.5,4056,1991,8,4,1820,437
Completed,0.5,6000,1618,1,136,1564,179
Completed,0.5,3599,1868,2,60,1166,267
Completed,0.5,5092,1792,1,366,343,58
Completed,0.5,5468,1019,8,46,578,84
Completed,0.5,4721,1950,1,380,1630,365
Completed,0.5,6302,1831,6,12,1692,210
Completed,0.56,5191,1339,7,51,367,46
Completed,0.5,6375,1397,2,238,1190,163
Completed,0.5,6494,1527,9,18,1496,169
Completed,0.5,4786,1111,2,177,487,78
Completed,0.5,3509,1457,1,11,646,126
Completed,0.5,6120,3869,4,283,636,158
Completed,0.5,8542,1685,1,252,1506,149
Completed,0.56,6268,1923,7,1,977,87
Completed,0.54,9810,1764,5,234,877,181
Completed,0.5,6819,1276,1,311,490,56
Completed,0.5,8563,1727,9,93,1525,272
Completed,0.5,4358,1977,2,271,1049,220
Completed,0.5,5305,1236,0,445,918,171
Completed,0.5,4897,1462,4,188,586,85
Completed,0.5,8227,1985,4,154,1659,373
Completed,0.5,5484,1422,0,17,1197,123
Completed,0.41,9726,1665,3,191,829,51
Completed,0.5,12422,1187,9,122,720,61
Completed,0.41,3552,993,3,395,980,238
Completed,0.54,5712,1605,5,37,1197,224
Completed,0.5,5496,727,0,143,659,86
Completed,0.54,5109,940,5,21,537,55
Completed,0.5,8448,1662,1,79,1023,73
Completed,0.5,13941,4655,8,99,1260,153
Completed,0.5,9704,1959,4,389,774,127
Completed,0.5,5243,1202,1,342,1126,203
Completed,0.5,5426,1913,1,165,1775,304
Completed,0.56,12450,1436,7,299,664,141
Completed,0.41,9771,1559,3,364,320,24
Completed,0.5,4689,1996,2,210,348,67
Completed,0.56,8283,1147,7,72,840,117
Completed,0.5,4766,820,0,446,577,132
Completed,0.5,4454,1661,0,133,1147,261
Completed,0.5,12234,1850,8,63,1269,144
Completed,0.41,4977,1265,3,250,1160,153
Completed,0.5,4120,1827,2,112,1696,403
Completed,0.5,13238,1811,4,333,697,42
Completed,0.5,5447,1623,4,129,1417,244
Completed,0.5,6400,1724,6,22,466,46
Completed,0.5,13266,1077,2,290,939,78
Completed,0.41,5596,1832,3,149,1647,320
Completed,0.5,5094,1958,1,327,1274,285
Completed,0.5,5088,1763,2,229,806,138
Completed,0.41,3228,1610,3,15,345,74
Completed,0.5,3780,1994,2,74,1843,435
Completed,0.5,6642,1845,0,64,1594,171
Completed,0.41,3419,810,3,227,735,169
Completed,0.5,5950,1005,0,110,584,80
Completed,0.41,3302,1723,3,92,1104,212
Completed,0.5,3946,1509,4,295,684,156
Completed,0.5,5441,894,2,59,757,85
Completed,0.5,8764,1648,4,88,1119,81
Completed,0.5,7111,1937,0,283,1384,166
Completed,0.5,13013,1475,2,37,1362,54
Completed,0.5,14382,1084,8,449,241,26
Completed,0.5,5372,1748,0,241,730,119
Completed,0.54,4051,1757,5,180,514,110
Completed,0.5,4737,1945,1,477,1770,378
Completed,0.5,6610,952,9,77,898,221
Completed,0.5,5265,1797,2,323,826,175
Completed,0.5,5448,1682,1,265,1325,318
Completed,0.41,3249,1977,3,232,1355,278
Completed,0.5,4950,1286,6,250,153,32
Completed,0.41,4470,1781,3,78,303,43
Completed,0.5,4859,1853,1,302,1722,368
Completed,0.41,4333,1394,3,208,582,132
Completed,0.56,6271,1707,7,128,410,76
Completed,0.5,6723,1535,6,32,1494,372
Completed,0.5,5265,523,0,38,264,32
Completed,0.5,7098,1674,2,121,1451,144
Completed,0.5,4138,1316,1,8,1236,248
Completed,0.41,3804,1909,3,53,701,117
Completed,0.41,5287,1282,3,322,718,90
Completed,0.5,6735,1147,4,266,959,145
Completed,0.5,4666,1479,2,491,391,81
Completed,0.5,3478,1886,4,30,1062,187
Completed,0.5,6593,1650,1,81,812,89
Completed,0.5,4003,1551,0,140,696,158
Completed,0.5,3755,1691,0,44,1641,392
Completed,0.56,6665,1014,7,61,845,169
Completed,0.5,4849,1712,2,499,1030,227
Completed,0.5,4365,751,1,317,630,144
Completed,0.5,5948,1056,4,450,533,109
Completed,0.5,5658,1443,1,238,991,200
Completed,0.41,3986,1310,3,9,911,122
Completed,0.54,5104,1984,5,27,1583,314
Completed,0.5,3397,869,2,101,337,70
Completed,0.5,5098,1966,0,58,1402,240
Completed,0.5,6583,1540,1,452,926,133
Completed,0.54,3515,1059,5,121,96,21
Completed,0.5,4469,1632,2,268,567,123
Completed,0.5,4586,1735,2,104,1393,291
Completed,0.5,5255,1610,2,423,1529,326
Completed,0.5,5340,926,1,212,508,77
Completed,0.5,5194,1773,1,130,1698,247
Completed,0.5,6608,1389,4,395,789,158
Completed,0.5,6747,1643,4,151,1189,135
Completed,0.5,6027,1752,4,265,77,11
Completed,0.5,7018,1878,0,210,939,110
Completed,0.5,5953,1104,9,91,445,94
Completed,0.5,5491,1938,1,370,1219,206
Completed,0.5,3621,1335,0,50,1259,265
Completed,0.5,4544,1408,0,143,329,62
Completed,0.5,3782,1901,8,33,244,51
Completed,0.5,6559,1343,9,13,686,65
Completed,0.5,4257,1949,2,95,723,180
Completed,0.5,3979,1809,2,190,1682,383
Completed,0.5,5628,749,1,417,671,129
Completed,0.5,4578,1787,0,267,1053,235
Completed,0.5,3531,1057,0,29,966,215
Completed,0.5,4435,1444,2,284,511,119
Completed,0.41,6622,1035,3,138,839,73
Completed,0.5,5937,1249,8,15,1200,200
Completed,0.5,5571,1691,0,187,1349,189
Completed,0.5,3953,1161,1,334,208,45
Completed,0.5,5447,1302,1,191,1089,169
Completed,0.5,4924,1784,4,82,1559,271
Completed,0.5,6467,1832,0,290,479,65
Completed,0.5,5162,393,0,157,151,30
Completed,0.41,2912,1870,3,45,893,219
Completed,0.5,4146,1967,0,306,1418,329
Completed,0.5,5019,1533,2,208,1422,222
Completed,0.41,3487,1942,3,57,1727,304
Completed,0.5,6661,1457,0,166,1140,139
Completed,0.5,5770,1702,0,411,850,162
Completed,0.41,3329,1522,3,4,1320,261
Completed,0.5,4782,1818,1,470,1350,332
Completed,0.5,6263,1595,0,368,642,94
Completed,0.5,3300,1719,4,158,280,58
Completed,0.5,5736,834,2,175,717,106
Completed,0.41,2683,1106,3,58,617,143
Completed,0.54,4376,1792,5,106,384,90
Completed,0.5,6488,1986,0,234,1530,218
Completed,0.41,7137,1352,3,499,998,129
Completed,0.5,4048,1893,1,30,1826,373
Completed,0.41,4588,1381,3,140,1293,193
Completed,0.41,4011,1769,3,446,1190,275
Completed,0.5,5008,1338,0,434,249,58
Completed,0.5,6562,1464,4,97,861,93
Completed,0.5,5783,1808,1,80,1326,211
Completed,0.5,5838,1197,0,45,1110,183
Completed,0.5,5520,1764,4,133,1431,311
Completed,0.41,3236,1629,3,192,931,196
Completed,0.5,6079,1868,0,497,609,105
Completed,0.41,4415,1399,3,452,1078,223
Completed,0.5,4502,1890,0,343,1553,339
Completed,0.5,4691,1827,6,15,796,165
Completed,0.5,5083,575,1,53,535,88
Completed,0.5,3636,631,0,134,363,79
Completed,0.5,5595,1726,0,105,1719,231
Completed,0.41,6576,700,3,484,419,61
Completed,0.56,6001,1743,7,85,537,102
Completed,0.5,4586,996,1,109,792,147
Completed,0.41,6681,1341,3,148,1117,106
Completed,0.5,5785,1382,8,20,970,228
Completed,0.41,5386,1954,3,14,1767,194
Completed,0.5,6223,1075,2,213,867,135
Completed,0.5,6128,988,1,384,92,16
Completed,0.5,6099,1111,2,370,754,179
Completed,0.41,4421,1857,3,118,1229,154
Completed,0.5,7101,1981,1,421,1848,244
Completed,0.5,3981,875,6,1,725,134
Completed,0.5,6810,1069,9,134,566,114
Completed,0.5,5808,1621,2,56,979,118
Completed,0.5,4383,1705,1,224,529,128
Completed,0.5,6608,1092,1,125,371,40
Completed,0.5,6118,1562,0,396,1199,194
Completed,0.5,6872,1598,9,203,206,36
Completed,0.5,5155,1419,1,275,1164,260
Completed,0.5,5073,1800,0,287,1450,252
Completed,0.5,6734,1411,2,107,1036,215
Completed,0.5,3725,1595,2,195,1481,337
Completed,0.5,5504,1979,4,129,981,172
Completed,0.5,3999,1647,2,100,427,103
Completed,0.54,6498,603,5,346,360,57
Completed,0.5,5112,1719,1,281,1597,311
Completed,0.5,3914,1916,6,11,1369,307
Completed,0.5,6494,785,0,116,616,61
Completed,0.54,6650,1531,5,78,870,203
Completed,0.5,4182,1221,1,6,625,113
Completed,0.5,7064,908,4,421,494,89
Completed,0.5,4280,1503,4,55,1187,245
Completed,0.5,6687,1587,6,356,163,28
Completed,0.5,7062,1487,2,73,1375,148
Completed,0.5,5258,336,4,23,316,36
Completed,0.5,5614,986,8,62,530,105
Completed,0.41,4956,1483,3,260,1246,174
Completed,0.5,5880,1993,1,402,1654,259
Completed,0.5,5985,1531,2,367,1442,216
Completed,0.5,3760,1134,4,61,1044,251
Completed,0.5,5772,1972,0,71,1018,125
Completed,0.41,5886,944,3,451,842,166
Completed,0.56,5800,1566,7,44,466,60
Completed,0.5,4084,1320,0,279,737,152
Completed,0.5,6641,1655,2,171,1573,182
Completed,0.41,6062,1708,3,447,1644,207
Completed,0.41,6448,1176,3,35,786,57
Completed,0.5,4269,888,0,167,876,192
Completed,0.41,4595,611,3,396,585,101
Completed,0.5,5062,1583,1,17,1277,173
Completed,0.5,4541,1817,4,94,527,84
Completed,0.5,6342,1495,2,127,624,69
Completed,0.5,5167,1776,4,176,1064,203
Completed,0.5,4701,1990,2,441,648,134
Completed,0.5,4141,1795,1,99,1178,288
Completed,0.41,4799,1921,3,436,1805,315
Completed,0.41,6421,1836,3,281,844,112
Completed,0.5,3999,1333,1,92,884,184
Completed,0.5,6605,1572,1,329,1094,149
Completed,0.5,4627,732,0,262,160,37
Completed,0.5,5132,978,2,196,288,54
Completed,0.56,6641,1367,7,36,1075,135
Completed,0.5,4605,534,8,6,423,86
Completed,0.5,5195,1906,2,474,801,190
Completed,0.5,4449,1542,0,408,1300,302
Completed,0.41,5221,1590,3,215,724,94
Completed,0.5,3393,1737,4,8,769,151
Completed,0.5,5127,661,0,174,564,107
Completed,0.41,6322,1908,3,144,1618,261
Completed,0.5,5692,1326,6,15,702,96
Completed,0.5,5838,1726,0,408,1574,340
Completed,0.5,4219,819,1,131,421,93
Completed,0.5,4635,1555,0,355,651,160
Completed,0.5,6730,1982,2,204,795,103
Completed,0.5,6026,1566,4,163,1398,307
Completed,0.5,4828,1358,1,293,935,203
Completed,0.5,5782,1027,0,397,456,101
Completed,0.5,6695,676,8,27,353,57
Completed,0.54,6342,1656,5,41,1578,248
Completed,0.5,5968,1765,2,495,281,69
Completed,0.5,6568,1470,4,192,1093,194
Completed,0.5,5949,1292,2,257,586,128
Completed,0.41,4215,1007,3,436,915,224
Completed,0.5,3483,1523,4,42,691,143
Completed,0.5,5823,853,2,443,491,109
Completed,0.5,5667,1605,0,476,1451,259
Completed,0.54,5125,1443,5,73,326,50
Completed,0.5,5702,1091,2,21,1087,110
Completed,0.41,4362,1696,3,220,1521,354
Completed,0.5,5953,1889,2,456,1532,309
Completed,0.41,3359,1791,3,209,1496,338
Completed,0.5,6165,636,4,487,524,91
Completed,0.41,4613,1455,3,222,599,99
Completed,0.5,5956,547,1,241,441,61
Completed,0.5,5575,1305,8,3,1281,140
Completed,0.5,5972,1007,1,337,955,172
Completed,0.54,6981,1861,5,60,879,107
Completed,0.5,4384,1039,4,24,883,155
Completed,0.5,4897,1755,2,396,1408,352
Completed,0.5,5871,1216,0,349,1138,199
Completed,0.5,5276,825,0,424,743,178
Completed,0.5,5768,1549,2,92,451,74
Completed,0.41,4806,1401,3,86,1180,152
Completed,0.56,6407,465,7,222,317,70
Completed,0.5,6463,1507,2,457,898,174
Completed,0.5,4514,1953,0,104,535,118
Completed,0.5,4589,1699,4,23,1405,241
Completed,0.5,6815,1374,2,386,1253,290
Completed,0.5,5335,1451,1,379,1006,242
Completed,0.41,5697,1770,3,302,778,140
Completed,0.41,4960,309,3,151,264,31
Completed,0.5,6773,1689,1,140,664,67
Completed,0.5,7077,1967,4,236,1270,198
Completed,0.5,4245,1050,4,210,387,85
Completed,0.41,5171,1716,3,485,1198,210
Completed,0.41,2761,1613,3,116,974,218
Completed,0.5,3575,1963,4,7,1655,335
Completed,0.5,4926,1412,6,20,916,163
Completed,0.5,5595,1468,2,120,1330,211
Completed,0.5,6159,1191,2,6,733,88
Completed,0.41,3624,1358,3,113,1085,260
Completed,0.5,4762,1634,0,59,1114,184
Completed,0.5,4904,1101,1,253,303,58
Completed,0.5,3802,1348,1,29,229,39
Completed,0.5,6583,1271,0,438,838,144
Completed,0.5,4500,1022,2,158,631,141
Completed,0.5,5512,1795,2,34,1611,193
Completed,0.56,6529,1944,7,190,261,47
Completed,0.5,4502,561,1,266,148,30
Completed,0.5,4540,1813,0,219,909,222
Completed,0.5,4702,1906,1,43,1864,278
Completed,0.5,4349,1765,0,160,1739,376
Completed,0.5,6391,1504,4,352,823,115
Completed,0.5,5467,1707,2,113,304,43
Completed,0.5,4487,1146,1,54,521,88
Completed,0.5,6180,1968,0,212,1268,305
Completed,0.5,5905,1336,2,354,1204,189
Completed,0.54,5991,1584,5,38,1464,356
Completed,0.41,4547,975,3,376,874,148
Completed,0.5,6941,729,2,140,724,128
Completed,0.54,7122,950,5,168,564,103
Completed,0.41,6208,1982,3,131,757,186
Completed,0.5,6011,1758,2,102,704,96
Completed,0.5,7023,1645,1,436,788,192
Completed,0.41,3905,1081,3,138,859,190
Completed,0.5,4284,1873,0,252,1318,302
Completed,0.41,4075,1617,3,110,39,7
Completed,0.41,5786,621,3,284,373,82
Completed,0.41,3834,1971,3,89,408,79
Completed,0.41,3454,1746,3,195,808,198
Completed,0.5,6433,1621,2,297,1041,128
Completed,0.5,4157,1305,4,33,200,38
Completed,0.41,5085,1761,3,3,1427,151
Completed,0.5,6506,799,8,143,470,104
Completed,0.5,4809,1077,2,264,329,61
Completed,0.5,5317,1181,1,58,543,65
Completed,0.56,7163,1785,7,40,1667,304
Completed,0.5,6608,1997,0,302,1701,225
Completed,0.41,3156,1454,3,118,1212,232
Completed,0.5,5104,477,9,231,138,28
Completed,0.54,5781,1546,5,75,614,137
Completed,0.56,5609,1999,7,12,1881,324
Completed,0.5,5020,1947,4,57,1390,231
Completed,0.56,6227,1846,7,137,500,110
Completed,0.5,3621,1252,1,107,872,204
Completed,0.5,6128,898,8,89,544,97
Completed,0.5,5321,1028,0,236,475,72
Completed,0.5,5878,1836,2,500,1253,232
Completed,0.5,3829,1547,1,206,1156,240
Completed,0.5,4422,1496,2,263,1323,293
Completed,0.5,3978,1671,2,307,888,186
Completed,0.41,4057,1960,3,63,1840,284
Completed,0.5,6901,1763,4,227,1648,402
Completed,0.5,4392,1903,4,56,915,220
Completed,0.41,2612,1319,3,66,693,147
Completed,0.5,4540,1087,4,218,94,16
Completed,0.5,3354,1826,0,44,1012,216
Completed,0.5,4361,1845,8,7,1768,361
Completed,0.5,6129,1951,1,442,780,148
Completed,0.5,5718,1395,2,85,1345,167
Completed,0.5,8758,1436,4,444,858,123
Completed,0.5,9568,1436,4,444,858,123
Completed,0.5,4393,945,1,343,903,218
Completed,0.5,6409,1287,4,344,1258,287
Completed,0.41,11072,1801,3,171,1668,90
Completed,0.5,5620,582,8,110,363,66
Completed,0.5,5099,1708,6,8,758,98
Completed,0.5,5664,1462,2,193,680,103
Completed,0.56,5532,1534,7,299,113,28
Completed,0.5,6946,1047,4,358,837,140
Completed,0.5,5816,879,4,210,421,56
Completed,0.5,4103,1893,0,108,1724,348
Completed,0.5,4843,1172,2,131,1074,194
Completed,0.5,6365,1377,0,380,1108,152
Completed,0.5,3603,1584,1,90,1433,318
Completed,0.56,5865,1449,7,71,309,51
Completed,0.5,4589,1647,2,251,1001,229
Completed,0.5,4661,1985,0,144,1410,249
Completed,0.56,5927,919,7,29,252,27
Completed,0.5,5857,1449,2,284,485,73
Completed,0.5,5806,487,2,206,133,19
Completed,0.5,5319,1688,0,405,1317,272
Completed,0.41,5750,1638,3,198,535,69
Completed,0.5,6343,1825,1,448,989,185
Completed,0.5,3192,1874,1,6,476,111
Completed,0.5,13404,1960,8,142,1101,130
Completed,0.5,4952,1635,2,245,994,230
Completed,0.5,5279,1974,0,157,1876,291
Completed,0.5,10011,1488,0,359,1037,86
Completed,0.5,4851,1688,2,81,1174,189
Completed,0.5,5754,550,2,410,377,69
Completed,0.54,5288,1603,5,195,299,51
Completed,0.5,5852,1320,1,138,668,109
Completed,0.56,6024,1598,7,28,1162,216
Completed,0.5,3983,1575,0,50,1500,300
Completed,0.41,6277,777,3,21,771,170
Completed,0.5,6729,715,0,272,690,83
Completed,0.5,4714,1759,1,212,319,62
Completed,0.5,6803,1889,8,38,1567,232
Completed,0.5,5966,1818,2,391,1533,359
Completed,0.5,5090,1912,1,16,1219,252
Completed,0.54,4970,1737,5,124,441,85
Completed,0.5,3925,1390,1,48,842,198
Completed,0.5,3380,3536,1,1,1468,355
Completed,0.5,4040,4687,2,155,962,240
Completed,0.5,8491,4751,9,47,1168,114
Completed,0.56,12921,3381,7,132,1529,360
Completed,0.5,5559,1966,2,425,1671,308
Completed,0.5,11557,4306,4,381,744,75
Completed,0.5,5149,3949,0,109,327,42
Completed,0.5,3412,4775,2,19,1823,374
Completed,0.54,5890,4248,5,88,805,146
Completed,0.5,7584,4808,1,488,1346,170
Completed,0.56,4943,2119,7,260,68,14
Completed,0.5,5400,4383,4,25,1708,199
Completed,0.5,12793,4141,1,252,1988,113
Completed,0.56,7544,4935,7,168,408,73
Completed,0.5,4929,3305,1,299,764,139
Completed,0.5,4427,552,1,97,122,23
Completed,0.5,12226,1624,9,280,655,124
Completed,0.5,11838,4900,0,247,1649,99
Completed,0.5,8242,4225,9,50,1977,424
Completed,0.5,3350,1886,6,6,936,195
Completed,0.5,5903,1560,2,422,1480,250
Completed,0.5,6560,3021,4,41,547,52
Completed,0.5,4745,2753,0,442,399,81
Completed,0.5,10238,1355,6,243,290,25
Completed,0.5,4294,4356,1,15,1016,184
Completed,0.5,4698,1680,0,189,830,164
Completed,0.5,5660,4324,0,484,1539,352
Completed,0.54,12109,4561,5,198,1219,215
Completed,0.5,4776,3967,4,5,1391,264
Completed,0.5,9278,3642,6,258,367,50
Completed,0.5,9528,1584,4,493,486,57
Completed,0.5,5408,4568,1,439,1413,328
Completed,0.5,5034,1394,0,30,569,94
Completed,0.5,8096,3701,8,49,960,169
Completed,0.5,4569,3985,0,300,1796,392
Completed,0.5,12399,4957,4,448,1057,245
Completed,0.41,12874,3401,3,8,421,19
Completed,0.5,8438,4830,8,144,245,29
Completed,0.5,5195,3602,2,483,526,116
Completed,0.5,7822,4601,0,32,1889,153
Completed,0.5,5330,1703,1,376,511,123
Completed,0.5,5257,1909,0,477,1737,383
Completed,0.5,4595,1311,2,306,807,164
Completed,0.56,10254,4148,7,105,1075,185
Completed,0.5,7691,3345,4,152,1258,178
Completed,0.5,10799,4648,4,398,1828,388
Completed,0.41,3665,1998,3,16,1410,297
Completed,0.56,6711,3589,7,79,147,15
Completed,0.5,5827,4139,0,67,1576,258
Completed,0.5,3627,1354,2,38,620,109
Completed,0.5,4684,1120,0,285,799,193
Completed,0.41,5439,803,3,389,549,82
Completed,0.5,5479,1867,0,494,483,95
Completed,0.5,5099,1905,0,260,1552,296
Completed,0.5,5024,624,2,395,260,46
Completed,0.41,2907,1442,3,124,1112,248
Completed,0.5,4496,1781,0,222,905,174
Completed,0.5,4421,1711,4,81,1392,235
Completed,0.5,6587,1968,2,120,1902,192
Completed,0.5,5419,1486,0,414,1008,201
Completed,0.41,6609,572,3,73,363,30
Completed,0.5,5678,1772,4,308,973,127
Completed,0.5,3741,1729,2,155,738,156
Completed,0.41,2830,1827,3,33,396,79
Completed,0.5,6313,1915,4,204,1577,280
Completed,0.5,4084,751,0,86,573,99
Completed,0.5,4976,1664,1,102,1161,182
Completed,0.5,6130,1341,1,497,501,92
Completed,0.5,6183,1599,8,164,268,47
Completed,0.5,5480,1438,2,355,854,159
Completed,0.5,5379,1787,2,491,1132,233
Completed,0.54,3887,426,5,154,368,92
Completed,0.5,4639,903,1,189,783,149
Completed,0.5,5454,1798,4,148,1368,201
Completed,0.5,5176,925,9,33,770,111
Completed,0.5,6639,1684,2,257,1339,152
Completed,0.5,6275,1322,0,155,999,122
Completed,0.56,3667,636,7,10,280,65
Completed,0.5,3689,1758,1,8,1406,337
Completed,0.41,4221,1748,3,500,762,185
Failed,,,3024,4,377,887,1890
Failed,,,3653,7,256,541,1624
Failed,,,2476,2,128,1099,839
Failed,,,105,8,477,95,360
Failed,,,3768,1,109,1546,1083
Failed,,,4352,5,447,1249,40
Failed,,,537,4,77,673,1252
Failed,,,1887,9,286,1677,1789
Failed,,,3226,0,160,245,514
Failed,,,2596,7,39,341,998
Failed,,,1277,2,407,1769,1711
Failed,,,1148,6,198,772,1237
Failed,,,4982,3,326,1337,461
Failed,,,4757,6,84,41,1940
Failed,,,1059,3,456,1599,726
Failed,,,1520,7,180,597,201
Failed,,,4398,9,231,1884,1411
Failed,,,716,0,356,444,126
Failed,,,1866,5,7,1441,666
Failed,,,1902,8,231,1873,837
Failed,,,1240,7,276,1225,657
Failed,,,1853,6,12,709,418
Failed,,,1981,5,448,875,733
Failed,,,955,5,272,500,352
Failed,,,1605,0,314,248,92
Failed,,,1969,2,30,1926,1706
Failed,,,1653,4,413,1334,670
Failed,,,1252,1,177,849,412
Failed,,,1843,5,358,1206,803
Failed,,,1849,0,469,1530,1398
Failed,,,768,8,149,581,257
Failed,,,1525,3,101,1246,481
Failed,,,371,5,22,687,267
Failed,,,3147,7,324,1603,1604
Failed,,,4267,2,121,479,1260
Failed,,,1328,9,381,1086,810
Failed,,,1539,2,195,588,1938
Failed,,,4206,9,305,1977,491
Failed,,,3363,4,9,105,647
Failed,,,1049,7,491,1462,1157
Failed,,,621,2,334,1185,1481
Failed,,,2623,5,168,266,964
Failed,,,4252,17,635,39,5
Failed,,,1177,225,1145,95,5
Failed,,,3087,159,1524,135,5
Failed,,,3894,96,1884,262,5
Failed,,,4772,304,1410,19,5
Failed,,,4393,211,454,74,5
Failed,,,3062,1,366,919,1049
Failed,,,104,9,134,1531,507
Failed,,,922,1,43,1871,824
Failed,,,3568,8,459,697,1372
Failed,,,4020,3,224,1322,1528
Failed,,,1713,4,239,1061,745
Failed,,,4028,6,261,388,1201
Failed,,,3542,1,58,1515,1919
Failed,,,876,8,442,935,401
Failed,,,132,0,352,712,211
Failed,,,3110,8,150,1855,1719
Failed,,,4461,3,416,228,1375
Failed,,,2249,6,246,1904,1400
Failed,,,2063,0,288,1309,610
Failed,,,4690,7,212,140,1070
Failed,,,2725,2,478,1763,1789
Failed,,,2612,4,317,1446,260
Failed,,,552,7,183,121,1810
Failed,,,1062,2,25,282,1609
Failed,,,3434,5,477,1169,70
Failed,,,4155,0,211,795,789
Failed,,,1508,7,291,1653,1266
Failed,,,1252,0,104,156,481
Failed,,,4249,8,396,1293,1964
Failed,,,3183,2,161,671,1183
Failed,,,1161,5,339,1779,637
Failed,,,333,4,494,1618,939
Failed,,,2667,7,8,948,1491
Failed,,,4764,2,305,1070,1647
Failed,,,1966,8,99,811,1637
Failed,,,2464,3,431,403,351
Failed,,,4525,6,69,1045,1829
Failed,,,2853,0,463,354,528
Failed,,,225,8,37,1214,1042
Failed,,,663,1,133,1436,1350
Failed,,,3603,9,369,14,829
Failed,,,3810,3,72,1889,49
Failed,,,1769,6,430,559,1506
Failed,,,1857,1,327,444,880
Failed,,,3878,8,173,1116,1425
Failed,,,3710,4,376,989,1705
Failed,,,712,6,124,1569,225
Failed,,,274,3,216,1783,415
Failed,,,2960,6,286,641,1905
Failed,,,4627,0,20,1269,1250
Failed,,,2459,6,86,1338,930
Failed,,,2019,1,386,1992,1091
Failed,,,4978,9,114,573,604
Failed,,,4813,7,452,1923,771
Failed,,,2755,2,249,50,115
Failed,,,401,9,251,1375,1564
Failed,,,1229,0,410,1223,1764
Failed,,,3271,7,92,335,306
Failed,,,4298,3,357,1708,586
Failed,,,1359,5,145,851,1109
Failed,,,4087,5,45,211,1661
Failed,,,3327,0,280,1832,1442
Failed,,,1013,7,220,725,988
Failed,,,503,2,66,877,687
Failed,,,2505,9,436,1547,1134
Failed,,,4910,4,139,426,1978
Failed,,,2079,9,197,495,159
Failed,,,2206,3,271,836,1823
Failed,,,4559,5,229,1729,372
Failed,,,4412,8,329,767,4
Failed,,,3023,3,95,1143,847
Failed,,,64,5,405,282,1332
Failed,,,808,3,311,68,1024
Failed,,,3454,6,191,1490,546
Failed,,,3979,1,488,615,327
Failed,,,1606,9,14,1945,1868
Failed,,,1636,2,301,744,393
Failed,,,3951,5,199,1823,1913
Failed,,,3460,0,496,196,1194
Failed,,,794,7,4,1370,736
Failed,,,55,1,164,1030,935
Failed,,,3034,9,338,419,1386
Failed,,,4379,4,103,1546,1730
Failed,,,2294,8,482,158,696
Failed,,,2186,4,48,503,1283
Failed,,,4897,8,426,1138,251
Failed,,,2535,3,130,764,595
Failed,,,475,6,370,1683,1084
Failed,,,980,4,463,1961,1276
Failed,,,3353,6,39,604,793
Failed,,,4078,1,274,1478,75
Failed,,,1431,9,228,90,1620
Failed,,,1338,1,417,1587,633
Failed,,,4336,9,83,980,1173
Failed,,,3255,3,349,1102,1953
Failed,,,1233,6,151,463,477
Failed,,,419,3,57,186,167
Failed,,,2754,5,445,1262,1654
Failed,,,4836,1,242,640,1498
Failed,,,1931,6,363,1001,468
Failed,,,2351,1,171,1660,1551
Failed,,,2278,4,208,1406,1032
Failed,,,4631,7,292,45,523
Failed,,,2939,2,26,1920,367
Failed,,,312,9,474,529,1812
Failed,,,735,0,320,868,1513
