Status,ACCURACY,RUNTIME,recent_samples_size,feature_id,p,big_windowSize,small_windowSize
Failed,,,4232,59,273,929,645
Failed,,,3873,15,65,278,1898
Failed,,,2441,41,310,1537,947
Failed,,,121,18,222,837,45
Failed,,,3682,64,403,1099,1122
Failed,,,3112,30,350,1269,1431
Failed,,,742,57,25,546,477
Failed,,,1861,8,445,1829,513
Failed,,,4484,52,180,108,1591
Failed,,,1705,50,88,972,1138
Failed,,,899,27,383,1654,1853
Failed,,,2956,55,243,407,805
Failed,,,3725,27,239,563,1678
Failed,,,79,56,388,1252,726
Failed,,,2476,6,82,122,254
Failed,,,278,66,373,1980,1669
Failed,,,2285,16,160,646,1321
Failed,,,4076,35,134,1754,1021
Failed,,,2073,61,492,56,67
Failed,,,330,2,41,1320,906
Failed,,,3329,48,335,620,1985
Failed,,,2689,9,419,762,1551
Failed,,,998,37,207,1048,599
Failed,,,1442,23,264,328,377
Failed,,,4754,68,113,1611,1453
Failed,,,4836,12,233,1385,666
Failed,,,1508,38,393,679,1743
Failed,,,1093,25,78,1946,1278
Failed,,,2761,71,298,239,326
Failed,,,3173,1,197,1696,360
Failed,,,486,46,430,489,1283
Failed,,,394,59,178,1686,1212
Failed,,,2167,1,355,939,1810
Failed,,,4148,45,20,1246,856
Failed,,,3960,19,314,1578,1594
Failed,,,2189,63,63,358,548
Failed,,,211,14,471,1019,459
Failed,,,3447,41,155,796,1379
Failed,,,2886,7,99,587,1064
Failed,,,802,53,278,1349,17
Failed,,,1637,30,194,28,989
Failed,,,4560,56,433,1788,1911
Failed,,,4404,28,36,896,286
Failed,,,1793,54,340,1165,1365
Failed,,,645,5,131,460,1642
Failed,,,3042,51,495,1730,689
Failed,,,3526,21,3,210,748
Failed,,,55,44,125,157,1832
Failed,,,2345,21,408,1467,1172
Failed,,,3804,66,218,723,220
Failed,,,4304,3,385,78,1482
Failed,,,2010,48,240,1861,434
Failed,,,550,34,293,512,587
Failed,,,3254,62,83,1298,1509
Failed,,,2605,23,170,1070,1949
Failed,,,1249,68,455,870,904
Failed,,,1351,10,15,1504,119
Failed,,,4993,37,360,306,1040
Failed,,,4985,10,392,1244,1783
Failed,,,1358,36,235,944,863
Failed,,,1236,23,299,1680,148
Failed,,,2617,69,78,380,1194
Failed,,,3410,32,448,377,134
Failed,,,872,40,395,736,294
Failed,,,1861,59,216,1492,400
Failed,,,1545,3,282,1437,780
Failed,,,1417,26,198,176,149
Failed,,,1942,63,404,1172,589
Failed,,,1689,21,420,794,415
Failed,,,1791,46,297,591,232
Failed,,,1441,43,469,1285,1121
Failed,,,949,52,207,928,733
Failed,,,1932,54,274,1918,1404
Failed,,,1810,18,137,1205,942
Failed,,,1709,47,15,1408,626
Failed,,,712,68,314,663,551
Failed,,,1956,1,61,559,362
Failed,,,880,12,128,642,175
Failed,,,3604,16,251,1904,756
Failed,,,2677,37,325,1702,1311
Failed,,,3247,34,177,237,1254
Failed,,,558,62,449,1952,331
Failed,,,1998,3,22,673,679
Failed,,,4317,48,355,1387,1726
Failed,,,3791,21,61,1781,980
Failed,,,2357,66,314,30,1931
Failed,,,47,16,156,1347,1092
Failed,,,3030,5,276,790,448
Failed,,,658,50,99,1021,1402
Failed,,,1786,28,434,355,1624
Failed,,,4412,55,192,1584,546
Failed,,,4568,30,339,724,1171
Failed,,,814,7,496,163,776
Failed,,,2873,53,129,1902,1823
Failed,,,1616,34,232,604,604
Failed,,,3123,57,382,204,1675
Failed,,,3454,14,124,1732,1639
Failed,,,204,41,252,454,718
Failed,,,2201,19,218,1171,309
Failed,,,3948,63,407,895,1354
Failed,,,4160,1,240,312,101
Failed,,,2155,45,387,1502,1054
Failed,,,402,32,84,871,1956
Failed,,,3403,59,292,1064,877
Failed,,,2773,25,454,1304,570
Failed,,,1080,70,172,510,1522
Failed,,,1515,12,361,1863,1486
Failed,,,4829,39,15,72,410
Failed,,,4762,23,143,923,1713
Failed,,,1436,68,482,1137,636
Failed,,,1011,9,51,487,360
Failed,,,2564,49,436,1038,365
Failed,,,3336,2,428,1931,1245
Failed,,,322,48,197,129,167
Failed,,,2084,34,273,1494,826
Failed,,,4063,61,102,695,1781
Failed,,,4042,17,310,106,519
Failed,,,2273,43,67,1834,1565
Failed,,,286,20,405,540,1412
Failed,,,3520,66,222,1271,492
Failed,,,2967,27,24,1097,50
Failed,,,886,55,352,843,1097
Failed,,,1711,5,182,1532,1882
Failed,,,4632,50,445,279,959
Failed,,,4476,8,87,1421,1336
Failed,,,1867,52,290,644,257
Failed,,,730,30,244,1982,722
Failed,,,926,18,8,1255,1665
Failed,,,2927,64,367,556,743
Failed,,,3676,19,372,413,1865
Failed,,,130,64,4,1652,789
Failed,,,2429,14,467,975,191
Failed,,,3886,41,159,1212,1143
Failed,,,4219,33,491,1613,405
Failed,,,1928,59,135,322,1453
Failed,,,478,0,336,1054,1542
Failed,,,3179,46,40,760,620
Failed,,,2521,12,206,622,937
Failed,,,1167,39,420,1313,1982
Failed,,,1280,26,113,62,1010
Failed,,,4883,35,98,337,642
Failed,,,1315,61,278,1598,1688
Failed,,,1124,2,191,777,1285
Failed,,,4727,58,498,1479,1016
Failed,,,4786,4,345,1518,853
Failed,,,1557,47,30,296,1804
Failed,,,1044,33,438,1079,1215
Failed,,,3144,9,320,1328,173
Failed,,,514,37,56,607,1220
Failed,,,1886,24,476,1768,1755
Failed,,,4262,68,151,45,832
Failed,,,3845,6,451,628,1587
Failed,,,2470,49,174,1437,509
Failed,,,92,27,356,190,483
Failed,,,3714,56,19,1996,1434
Failed,,,3083,20,228,1635,1118
Failed,,,1830,17,71,1197,949
Failed,,,4514,43,305,989,1903
Failed,,,1673,40,460,120,1326
Failed,,,852,44,146,1747,454
Failed,,,1590,22,324,878,552
Failed,,,4608,65,53,1187,1599
Failed,,,4452,20,418,13,224
Failed,,,1746,63,208,1798,1177
Failed,,,696,13,261,578,1829
Failed,,,2992,42,115,1362,750
Failed,,,3557,29,389,828,810
Failed,,,248,58,237,1112,1855
Failed,,,2313,8,294,263,1133
Failed,,,4106,26,258,1154,1459
Failed,,,2042,69,119,906,379
Failed,,,357,11,413,1716,595
Failed,,,3301,40,213,472,1548
Failed,,,2720,0,36,146,1988
Failed,,,968,46,341,1914,912
Failed,,,1201,60,93,222,591
Failed,,,1401,2,376,1403,432
Failed,,,4942,45,250,657,1477
Failed,,,4923,21,297,1357,370
Failed,,,1382,66,79,578,1293
Failed,,,1181,17,389,1795,1702
Failed,,,2633,43,236,19,655
Failed,,,3361,22,68,527,321
Failed,,,445,69,307,1287,1275
Failed,,,2120,10,224,86,1747
Failed,,,4196,36,402,1849,669
Failed,,,3909,28,203,1447,1906
Failed,,,2238,54,423,739,986
Failed,,,163,4,109,1885,21
Failed,,,3494,51,268,180,1067
Failed,,,2836,15,481,439,1377
Failed,,,3670,68,344,947,1585
Failed,,,2972,35,412,688,1892
Failed,,,676,61,214,1377,941
Failed,,,4432,48,121,1939,1116
Failed,,,4589,0,475,862,742
Failed,,,1570,46,152,1078,1663
Failed,,,833,32,318,299,1315
Failed,,,2816,59,59,1512,270
Failed,,,3651,7,141,1004,693
Failed,,,7,53,486,807,1645
Failed,,,2394,31,46,1570,1360
Failed,,,3753,56,330,370,283
Failed,,,4352,13,6,959,1044
Failed,,,601,25,161,396,899
Failed,,,3205,71,464,1664,1946
Failed,,,2652,32,283,1967,1512
Failed,,,4215,30,74,165,1561
Failed,,,2139,57,301,1895,609
Failed,,,464,7,229,730,387
Failed,,,3380,52,396,1459,1463
Failed,,,2789,14,359,1156,1030
Failed,,,1538,18,452,1722,916
Failed,,,4766,64,174,467,1995
Failed,,,1452,44,331,1277,1206
Failed,,,949,21,138,99,1804
Failed,,,2701,65,488,1836,850
Failed,,,3224,6,12,349,840
Failed,,,620,50,364,1586,1760
Failed,,,1983,27,167,788,1233
Failed,,,3773,10,127,1679,1425
Failed,,,2414,37,499,386,471
Failed,,,26,23,32,1239,507
Failed,,,4021,23,379,497,1073
Failed,,,2333,68,247,1689,27
Failed,,,268,10,284,937,998
Failed,,,3577,36,91,1128,1921
Failed,,,2907,3,164,1489,1604
Failed,,,906,47,462,697,558
Failed,,,1653,34,7,1929,469
Failed,,,4650,62,369,136,1389
Failed,,,4494,32,226,1057,765
Failed,,,1810,59,399,755,1841
Failed,,,750,1,69,1619,1182
Failed,,,3063,46,306,321,230
Failed,,,3514,26,190,1870,210
Failed,,,183,70,437,70,1132
Failed,,,2258,11,95,1306,1847
Failed,,,3929,39,282,505,799
Failed,,,4282,7,322,1971,1943
Failed,,,1905,53,54,218,898
Failed,,,533,30,478,1406,113
Failed,,,3164,57,149,654,1034
Failed,,,2544,19,108,980,1476
Failed,,,1105,63,269,1209,428
Failed,,,1296,14,201,415,581
Failed,,,4864,42,426,1646,1503
Failed,,,4899,5,216,203,1196
Failed,,,1260,51,410,1986,149
Failed,,,1148,28,123,637,871
Failed,,,2501,54,253,1423,1794
Failed,,,3320,28,260,1545,660
Failed,,,377,54,117,269,1737
Failed,,,2061,5,415,1106,1272
Failed,,,4125,50,211,829,321
Failed,,,4239,44,38,431,1262
Failed,,,2449,62,14,1040,1079
Failed,,,149,4,457,335,1927
Failed,,,3695,47,169,1605,973
Failed,,,3104,11,85,1779,533
Failed,,,710,36,291,32,1610
Failed,,,1848,22,242,1342,1395
Failed,,,4457,69,384,598,444
Failed,,,4613,24,23,1703,1816
Failed,,,1692,71,354,483,771
Failed,,,867,13,180,1144,236
Failed,,,2948,38,447,920,1157
Failed,,,3733,12,441,49,296
Failed,,,111,39,184,1762,1375
Failed,,,2489,25,347,612,1651
Failed,,,3865,71,29,1328,698
Failed,,,2292,31,395,152,704
Failed,,,4061,60,232,1913,1626
Failed,,,4083,13,430,1260,888
Failed,,,2104,42,195,554,1965
Failed,,,342,19,275,1821,1055
Failed,,,3355,63,100,114,103
Failed,,,2657,31,153,252,419
Failed,,,991,56,472,1562,1498
Failed,,,1416,6,60,814,1524
Failed,,,4743,53,315,1121,571
Failed,,,4809,27,468,1879,1299
Failed,,,1495,55,159,181,345
Failed,,,1060,6,375,1444,630
Failed,,,2753,49,1,744,1708
Failed,,,3199,22,493,1194,1727
Failed,,,498,65,133,995,681
Failed,,,422,42,381,1173,814
Failed,,,2174,20,90,452,162
Failed,,,4180,67,286,1736,1239
Failed,,,3967,2,110,1093,493
Failed,,,2220,49,265,847,1416
Failed,,,223,35,205,1529,1575
Failed,,,3474,60,421,283,528
Failed,,,2854,24,333,85,962
Failed,,,795,67,43,1855,1882
Failed,,,1610,9,490,522,1106
Failed,,,4393,11,270,403,1684
Failed,,,1767,40,105,1662,732
Failed,,,639,26,428,961,260
Failed,,,3011,70,198,1224,1336
Failed,,,3539,1,300,712,1349
Failed,,,305,45,76,1474,301
Failed,,,67,58,328,671,200
Failed,,,2376,0,143,1954,789
Failed,,,3811,47,483,232,1868
Failed,,,4336,18,183,564,615
Failed,,,2018,65,444,1371,1536
Failed,,,578,15,28,3,1438
Failed,,,3267,40,349,1811,393
Failed,,,2597,8,405,1571,83
Failed,,,1216,52,221,364,1005
Failed,,,1338,29,313,1010,1970
Failed,,,4965,58,64,804,922
Failed,,,4966,27,312,181,1230
Failed,,,1339,55,63,1879,183
Failed,,,1217,6,405,745,842
Failed,,,2598,49,221,1444,1765
Failed,,,3423,17,245,887,1765
Failed,,,3266,17,27,1173,1697
Failed,,,577,42,348,887,652
Failed,,,2018,20,183,1736,375
Failed,,,4336,67,443,453,1295
Failed,,,2377,49,484,1092,1113
Failed,,,67,35,48,282,1898
Failed,,,3631,60,329,1529,944
Failed,,,3010,24,428,1855,503
Failed,,,638,67,198,85,1580
Failed,,,1766,9,271,1290,1428
Failed,,,4392,37,106,521,476
Failed,,,4548,11,491,1663,1849
Failed,,,1610,40,136,402,805
Failed,,,794,26,333,1224,207
Failed,,,2854,70,43,962,1128
Failed,,,3630,33,48,1394,1153
Failed,,,3474,33,205,671,1320
Failed,,,223,59,421,1394,272
Failed,,,2221,0,110,233,737
Failed,,,3967,46,266,1953,1659
Failed,,,4179,18,90,1371,922
Failed,,,2174,65,286,564,1998
Failed,,,421,15,245,1811,1026
Failed,,,3423,40,380,2,74
Failed,,,2754,8,375,364,389
Failed,,,1061,52,1,1571,1468
Failed,,,1496,29,467,804,1558
Failed,,,4810,58,158,1010,604
Failed,,,4742,4,61,1986,1269
Failed,,,1416,51,315,203,315
Failed,,,991,29,154,1423,663
Failed,,,2657,54,473,637,1741
Failed,,,1477,54,253,914,253
Failed,,,1751,35,266,375,256
Failed,,,1729,42,389,235,65
Failed,,,1627,22,161,1344,1170
Failed,,,1982,16,436,1856,925
Failed,,,1375,38,229,858,374
Failed,,,836,24,426,293,193
Failed,,,1035,70,58,805,601
Failed,,,1907,48,482,1573,484
Failed,,,1282,24,11,1162,395
Failed,,,567,8,32,61,32
Failed,,,1993,62,30,471,152
Failed,,,1747,32,46,1621,854
Failed,,,1144,58,370,624,411
Failed,,,1367,10,493,765,220
Failed,,,1771,42,169,1762,545
Failed,,,2544,65,268,99,684
Failed,,,3356,22,275,994,1799
Failed,,,342,65,101,1195,848
Failed,,,2105,16,431,431,133
Failed,,,4084,44,196,1629,1210
Failed,,,4061,34,394,1040,463
Failed,,,2292,62,231,771,1386
Failed,,,305,4,300,1605,1608
Failed,,,3538,47,76,335,561
Failed,,,2948,11,179,33,996
Failed,,,867,36,446,1779,1916
Failed,,,1692,22,22,597,1077
Failed,,,4457,24,242,482,1655
Failed,,,1849,71,384,1704,703
Failed,,,711,13,85,921,293
Failed,,,3105,38,291,1144,1369
Failed,,,2908,45,462,1620,299
Failed,,,3695,1,457,1474,1187
Failed,,,148,45,169,712,234
Failed,,,2448,31,362,1912,760
Failed,,,3904,60,13,153,1839
Failed,,,4240,13,338,554,585
Failed,,,1949,42,38,1260,1506
Failed,,,498,19,493,114,1471
Failed,,,3200,63,133,1821,426
Failed,,,2501,31,124,1561,116
Failed,,,1147,56,253,253,1038
Failed,,,1259,6,216,1121,1941
Failed,,,4898,53,410,814,893
Failed,,,4863,16,200,1276,336
Failed,,,1295,44,425,538,1259
Failed,,,1105,21,107,1836,1731
Failed,,,1538,66,174,1356,1235
Failed,,,1026,17,360,19,1771
Failed,,,2790,43,17,1795,817
Failed,,,3164,28,477,269,869
Failed,,,534,54,148,1545,1789
Failed,,,1905,5,322,828,1200
Failed,,,3865,23,347,1689,1392
Failed,,,2489,68,29,497,438
Failed,,,111,10,442,1128,536
Failed,,,3733,36,185,937,1614
Failed,,,3064,3,69,697,1922
Failed,,,751,48,307,1489,970
Failed,,,4495,61,400,1929,1083
Failed,,,4651,32,7,755,708
Failed,,,1654,60,370,1056,1629
Failed,,,907,1,164,320,1344
Failed,,,4432,0,255,1078,795
Failed,,,1725,46,121,862,1871
Failed,,,676,32,412,1512,1149
Failed,,,2972,59,213,299,197
Failed,,,267,39,92,49,1161
Failed,,,2332,25,379,1328,1814
Failed,,,4021,71,247,612,766
Failed,,,4126,7,415,217,1528
Failed,,,2062,53,211,1972,575
Failed,,,377,30,259,654,416
Failed,,,3320,57,116,1406,1492
Failed,,,2700,19,138,1209,1060
Failed,,,948,64,488,980,107
Failed,,,1451,14,45,1645,883
Failed,,,4707,41,331,415,1962
Failed,,,4767,21,452,579,157
Failed,,,4943,4,376,295,675
Failed,,,1401,47,250,1519,1721
Failed,,,1201,33,283,857,1256
Failed,,,2653,62,93,1078,336
Failed,,,3379,5,230,1586,626
Failed,,,463,50,397,349,1703
Failed,,,2138,28,75,1027,1301
Failed,,,4215,55,302,787,350
Failed,,,3930,9,94,386,1103
Failed,,,2259,37,281,1679,56
Failed,,,183,24,189,947,965
Failed,,,3515,68,437,1239,1888
Failed,,,2815,35,317,1378,1571
Failed,,,832,61,58,687,525
Failed,,,1569,3,475,1939,498
Failed,,,4588,48,151,247,1418
Failed,,,4452,65,208,878,1937
Failed,,,1589,63,52,13,1359
Failed,,,852,14,480,1362,1636
Failed,,,2835,42,145,578,714
Failed,,,3671,26,32,71,262
Failed,,,27,70,344,1869,1341
Failed,,,2415,11,127,505,1680
Failed,,,3774,39,499,1306,727
Failed,,,4371,29,167,1896,1973
Failed,,,1982,57,459,165,928
Failed,,,620,8,12,1459,80
Failed,,,3223,52,364,730,1001
Failed,,,2633,14,390,903,1443
Failed,,,1182,41,237,1157,395
Failed,,,1382,18,297,468,610
Failed,,,4924,64,79,1721,1532
Failed,,,3360,71,308,396,1518
Failed,,,2809,31,439,222,1959
Failed,,,1045,60,188,1966,883
Failed,,,4786,45,31,1403,1050
Failed,,,4726,35,128,1599,824
Failed,,,1470,61,498,336,1775
Failed,,,968,2,35,1037,1249
Failed,,,600,69,465,527,1191
Failed,,,1963,10,6,1848,1789
Failed,,,4352,36,370,87,866
Failed,,,3754,28,46,739,1619
Failed,,,2395,54,330,1447,542
Failed,,,7,4,140,180,453
Failed,,,3651,51,485,1885,1404
Failed,,,2992,15,261,1746,1089
Failed,,,1745,22,418,1187,983
Failed,,,247,27,389,1997,55
Failed,,,3557,56,238,190,1100
Failed,,,2928,20,9,430,1410
Failed,,,927,67,367,1635,487
Failed,,,1674,17,166,989,522
Failed,,,4671,43,460,1197,1569
Failed,,,4515,15,72,120,195
Failed,,,1830,40,305,1820,1148
Failed,,,771,18,229,557,1863
Failed,,,3084,64,398,1254,784
Failed,,,3495,7,108,806,781
Failed,,,164,53,267,1005,1826
Failed,,,2239,31,203,370,1167
Failed,,,4195,13,224,1230,1492
Failed,,,2119,38,403,959,413
Failed,,,444,25,69,1664,565
Failed,,,514,11,320,472,932
Failed,,,3145,40,55,1717,1980
Failed,,,2563,0,190,1914,1545
Failed,,,1124,46,435,146,624
Failed,,,1314,33,97,1480,402
Failed,,,4882,58,278,709,1447
Failed,,,4918,23,114,1137,1750
Failed,,,1279,68,263,923,830
Failed,,,1167,9,206,1702,178
Failed,,,2521,37,420,487,1223
Failed,,,3301,9,413,607,354
Failed,,,358,38,213,1328,1308
Failed,,,2042,24,257,46,1717
Failed,,,4107,67,118,1768,639
Failed,,,4001,6,294,1437,1877
Failed,,,2313,50,82,628,957
Failed,,,4220,61,135,1494,1692
Failed,,,3885,16,467,1834,947
Failed,,,2429,43,159,105,1898
Failed,,,129,21,372,1271,1122
Failed,,,3124,27,244,843,477
Failed,,,730,55,382,1098,1431
Failed,,,1868,5,87,280,1591
Failed,,,4476,50,289,1532,513
Failed,,,4632,8,181,645,1138
Failed,,,886,30,24,204,805
Failed,,,2968,57,351,1982,1853
Failed,,,3713,29,356,1112,726
Failed,,,91,58,20,828,1678
Failed,,,2469,8,451,1548,1330
Failed,,,3845,51,175,263,254
Failed,,,4263,26,475,907,1015
Failed,,,2273,15,309,1212,275
Failed,,,4041,41,66,974,1320
Failed,,,2085,59,103,1613,1021
Failed,,,322,1,429,760,1986
Failed,,,3336,46,198,1054,907
Failed,,,2677,12,51,1314,599
Failed,,,1010,39,325,621,1551
Failed,,,1435,26,144,1752,1453
Failed,,,4762,70,483,62,377
Failed,,,4829,10,361,945,1742
Failed,,,1515,37,14,1244,665
Failed,,,1081,23,454,379,326
Failed,,,2774,68,171,1681,1277
Failed,,,3180,2,336,130,1283
Failed,,,478,48,40,1930,360
Failed,,,1929,35,491,695,645
Failed,,,2154,3,239,1387,856
Failed,,,4159,48,386,673,1810
Failed,,,3948,21,219,29,548
Failed,,,2201,66,408,1782,1594
Failed,,,204,16,124,593,1379
Failed,,,3455,44,252,1347,459
Failed,,,2873,5,496,1021,17
Failed,,,814,51,130,790,1064
Failed,,,1629,28,339,1584,1912
Failed,,,4567,54,37,356,989
Failed,,,4411,30,434,1461,1365
Failed,,,1785,56,193,725,286
Failed,,,657,7,277,1902,688
Failed,,,3029,53,100,163,1641
Failed,,,3519,18,404,1652,1668
Failed,,,285,64,221,413,747
Failed,,,48,41,470,1732,756
Failed,,,2358,19,62,894,221
Failed,,,3792,63,315,1171,1173
Failed,,,4316,1,21,1502,434
Failed,,,1998,45,354,312,1482
Failed,,,557,32,177,1064,1509
Failed,,,3247,59,449,871,587
Failed,,,2618,25,299,510,904
Failed,,,1237,71,77,1304,1949
Failed,,,1359,12,392,72,1040
Failed,,,4992,12,16,679,863
Failed,,,1351,39,360,1385,1783
Failed,,,1248,25,171,239,1194
Failed,,,2604,70,455,1946,148
Failed,,,3403,34,84,1952,1212
Failed,,,401,62,292,237,134
Failed,,,3255,32,293,1686,331
Failed,,,551,59,83,378,1253
Failed,,,2011,1,386,1246,1725
Failed,,,4305,45,241,939,679
Failed,,,3803,19,408,357,1931
Failed,,,2344,63,217,1579,980
Failed,,,54,14,251,796,15
Failed,,,3603,41,125,1019,1093
Failed,,,3042,7,130,1349,1402
Failed,,,646,53,495,587,448
Failed,,,1793,30,36,1787,546
Failed,,,4405,56,340,28,1624
Failed,,,1637,55,433,896,1171
Failed,,,802,5,98,1730,1824
Failed,,,2886,50,277,460,776
Failed,,,3611,14,156,454,1832
Failed,,,770,56,118,555,329
Failed,,,1775,41,304,1311,474
Failed,,,1499,10,158,1292,542
Failed,,,1892,42,490,290,226
Failed,,,1245,38,143,678,462
Failed,,,1993,26,216,1180,1011
Failed,,,1518,51,93,1446,1327
Failed,,,1075,53,455,986,526
Failed,,,1321,4,470,1106,477
Failed,,,544,25,449,239,98
Failed,,,945,49,323,380,289
Failed,,,1343,68,66,719,688
Failed,,,1176,8,189,891,879
Failed,,,812,5,87,474,182
Failed,,,1231,30,300,1058,735
Failed,,,1728,6,328,1415,1205
Failed,,,3111,55,25,1654,721
Failed,,,3447,16,471,158,718
Failed,,,211,44,155,1904,1639
Failed,,,2188,21,313,722,1353
Failed,,,4148,3,356,1861,1054
Failed,,,2167,48,21,78,101
Failed,,,395,34,448,1298,877
Failed,,,3411,62,178,512,1957
Failed,,,2761,23,79,869,1522
Failed,,,1092,69,298,1070,570
Failed,,,1507,10,234,306,410
Failed,,,4836,36,393,1504,1486
Failed,,,4755,26,263,1496,636
Failed,,,1443,70,112,689,1713
Failed,,,999,12,419,1936,1311
Failed,,,2689,39,207,127,359
Failed,,,2571,46,35,605,1285
Failed,,,3328,0,41,489,167
Failed,,,329,46,335,1696,1245
Failed,,,2072,33,134,929,1781
Failed,,,4076,59,492,1135,827
Failed,,,4030,14,160,1538,1565
Failed,,,2285,41,466,277,519
Failed,,,278,19,3,1099,492
Failed,,,3527,64,373,837,1412
Failed,,,2955,30,383,546,1097
Failed,,,898,57,243,1269,50
Failed,,,1704,8,289,108,959
Failed,,,4640,52,88,1828,1882
Failed,,,4483,5,446,972,256
Failed,,,1860,50,181,1217,1335
Failed,,,742,27,351,407,1675
Failed,,,933,20,398,822,743
Failed,,,2919,67,227,1114,1665
Failed,,,3683,20,223,1980,789
Failed,,,122,66,404,210,1865
Failed,,,2441,17,66,1415,1143
Failed,,,3873,43,311,646,191
Failed,,,4232,35,103,56,1453
Failed,,,486,2,196,620,620
Failed,,,3172,48,429,1319,1542
Failed,,,2533,9,326,1048,1982
Failed,,,1155,37,50,762,937
Failed,,,1287,23,481,1611,90
Failed,,,4911,68,144,328,1011
Failed,,,4871,33,497,1771,1688
Failed,,,1327,58,129,40,642
Failed,,,1117,0,342,1334,365
Failed,,,4798,2,249,92,1805
Failed,,,1545,45,377,1847,853
Failed,,,1052,31,94,529,139
Failed,,,2801,60,282,1281,1216
Failed,,,3132,11,212,778,1220
Failed,,,526,40,414,1032,173
Failed,,,1878,26,120,343,833
Failed,,,4269,69,257,1597,1755
Failed,,,3838,8,81,1203,509
Failed,,,2477,51,295,987,1586
Failed,,,80,29,238,1637,1433
Failed,,,3726,58,388,424,482
Failed,,,777,64,9,1994,1118
Failed,,,1817,15,461,630,1904
Failed,,,4526,40,165,1431,950
Failed,,,4682,17,304,261,1326
Failed,,,4596,63,417,737,552
Failed,,,4440,22,52,1564,1177
Failed,,,1758,65,325,372,224
Failed,,,688,15,147,1003,750
Failed,,,2999,44,480,812,1829
Failed,,,3570,27,18,1253,1855
Failed,,,236,56,357,562,810
Failed,,,2321,6,175,1814,213
Failed,,,3994,49,450,122,1134
Failed,,,4113,24,150,704,379
Failed,,,2034,68,477,1481,1458
Failed,,,369,9,57,144,1548
Failed,,,3288,37,319,1920,595
Failed,,,2727,2,435,1711,912
Failed,,,961,49,192,474,1988
Failed,,,1484,35,279,1152,1016
Failed,,,4954,47,344,1232,432
Failed,,,4935,18,173,782,1292
Failed,,,1369,64,453,1029,370
Failed,,,1188,14,17,347,655
Failed,,,2625,41,358,1592,1702
Failed,,,3373,25,463,1084,1275
Failed,,,432,71,162,855,321
Failed,,,2127,13,371,1520,669
Failed,,,4188,38,5,290,1747
Failed,,,3917,31,329,880,986
Failed,,,2231,56,47,1181,1906
Failed,,,175,7,487,445,1067
Failed,,,3482,53,140,1745,21
Failed,,,2843,13,114,1887,454
Failed,,,845,42,262,174,1376
Failed,,,1602,20,209,1453,1598
Failed,,,669,59,319,953,1892
Failed,,,1739,0,153,1673,1116
Failed,,,4577,3,120,1312,1662
Failed,,,1582,48,256,503,741
Failed,,,826,35,215,1872,269
Failed,,,2824,61,411,65,1314
Failed,,,3639,4,267,572,1645
Failed,,,19,51,110,1364,693
Failed,,,2387,28,424,11,283
Failed,,,3761,54,202,1804,1359
Failed,,,1970,36,225,663,1044
Failed,,,588,22,308,1961,1947
Failed,,,3217,69,67,224,899
Failed,,,2645,33,186,394,591
Failed,,,1208,62,439,1670,1512
Failed,,,1389,4,31,953,1477
Failed,,,452,6,365,1162,1463
Failed,,,3393,50,11,902,387
Failed,,,1032,43,390,1453,1031
Failed,,,1525,21,80,171,1996
Failed,,,4778,66,296,1893,917
Failed,,,4695,14,425,1105,1206
Failed,,,941,19,270,1539,850
Failed,,,2708,63,107,271,1804
Failed,,,3236,7,395,1789,1760
Failed,,,608,52,230,21,840
Failed,,,4364,57,73,584,1233
Failed,,,3780,11,281,245,471
Failed,,,2407,39,96,1945,1425
Failed,,,38,26,438,682,1585
Failed,,,3658,70,189,1379,507
Failed,,,2980,32,58,1237,941
Failed,,,255,12,185,1487,1921
Failed,,,3589,39,440,703,998
Failed,,,2900,1,305,931,558
Failed,,,914,46,70,1130,1604
Failed,,,1642,32,400,495,1389
Failed,,,4663,59,225,1695,469
Failed,,,4507,34,368,614,1842
Failed,,,1798,62,8,1322,766
Failed,,,758,3,463,55,230
Failed,,,3056,47,163,1760,1183
Failed,,,3502,23,343,305,1132
Failed,,,195,68,33,1510,210
Failed,,,2250,10,500,864,799
Failed,,,3936,37,126,1072,1847
Failed,,,4208,27,458,1724,609
Failed,,,2146,55,168,461,1561
Failed,,,3857,68,378,753,1651
Failed,,,4289,5,210,420,898
Failed,,,1898,50,416,1643,1943
Failed,,,545,28,118,982,1034
Failed,,,2551,21,487,1412,428
Failed,,,1097,65,139,652,1476
Failed,,,1308,16,332,1973,1503
Failed,,,4851,44,44,212,581
Failed,,,1267,53,59,437,1197
Failed,,,1136,31,471,1188,1795
Failed,,,2514,56,154,996,872
Failed,,,3308,30,148,97,1737
Failed,,,389,57,479,1841,659
Failed,,,2054,7,55,532,320
Failed,,,4133,53,321,1279,1272
Failed,,,2340,71,348,138,1074
Failed,,,1935,13,194,197,1262
Failed,,,3893,31,233,1336,1079
Failed,,,2461,60,394,600,1
Failed,,,142,1,75,1777,973
Failed,,,3703,45,301,38,1927
Failed,,,3091,13,448,329,1610
Failed,,,722,38,179,1607,533
Failed,,,1840,24,353,769,443
Failed,,,4464,71,24,1046,1394
Failed,,,4620,22,385,154,771
Failed,,,1684,69,241,1907,1816
Failed,,,878,11,290,718,1157
Failed,,,2935,36,86,1472,236
Failed,,,3745,10,91,1621,1374
Failed,,,99,36,285,315,295
Failed,,,2497,23,248,1062,698
Failed,,,2305,34,13,1709,1626
