Status,ACCURACY,RUNTIME,recent_samples_size,feature_id,p,big_windowSize,small_windowSize
Failed,,,1121,6,257,1883,1558
Failed,,,3605,17,104,543,304
Failed,,,4752,4,403,1315,706
Failed,,,2239,15,237,219,1468
Failed,,,2397,5,348,1500,106
Failed,,,4732,20,97,21,1279
Failed,,,3633,1,395,1871,1744
Failed,,,1098,12,244,719,492
Failed,,,50,3,25,964,87
Failed,,,2696,19,275,1452,1294
Failed,,,3785,0,233,663,1696
Failed,,,1252,11,379,1754,444
Failed,,,1597,6,210,1292,1963
Failed,,,4071,15,433,135,211
Failed,,,3041,3,76,1970,801
Failed,,,518,13,282,565,1061
Failed,,,642,1,439,819,1391
Failed,,,3146,12,170,1724,654
Failed,,,4586,9,339,389,369
Failed,,,2092,20,54,1046,1614
Failed,,,2079,4,446,369,430
Failed,,,4446,4,305,557,751
Failed,,,1920,14,89,1899,1012
Failed,,,2027,6,233,1142,43
Failed,,,4494,18,376,300,1787
Failed,,,3396,4,116,1588,1190
Failed,,,860,15,277,994,952
Failed,,,443,1,496,748,595
Failed,,,3025,18,426,678,1249
Failed,,,4085,0,68,1467,1776
Failed,,,1278,5,123,582,1509
Failed,,,2724,2,226,150,719
Failed,,,208,13,387,1308,1481
Failed,,,938,2,356,1062,1066
Failed,,,3474,11,7,403,826
Failed,,,2418,20,154,836,1913
Failed,,,2265,9,266,1429,519
Failed,,,3682,20,285,1114,716
Failed,,,4839,2,209,777,306
Failed,,,2314,12,431,1686,1551
Failed,,,2467,1,42,94,875
Failed,,,4992,13,320,1496,1138
Failed,,,3523,9,174,645,1853
Failed,,,1046,20,466,1804,98
Failed,,,296,5,310,1550,448
Failed,,,2566,13,364,1617,1832
Failed,,,3919,6,128,267,1172
Failed,,,1432,16,485,1176,935
Failed,,,1737,0,183,1653,1408
Failed,,,4243,11,461,811,671
Failed,,,2871,8,33,1084,324
Failed,,,375,19,325,490,1568
Failed,,,812,7,419,236,1976
Failed,,,707,5,135,1275,1620
Failed,,,3243,15,474,183,366
Failed,,,4654,7,18,1955,643
Failed,,,2187,17,375,611,1405
Failed,,,2120,8,3,1698,1807
Failed,,,3254,1,151,1001,955
Failed,,,767,10,490,410,1218
Failed,,,584,4,271,164,1360
Failed,,,2959,11,147,1842,1356
Failed,,,4311,8,345,54,1633
Failed,,,1825,18,14,1396,380
Failed,,,1501,3,337,1933,1900
Failed,,,4007,14,53,524,148
Failed,,,2635,5,441,1359,863
Failed,,,138,16,171,207,1123
Failed,,,1205,9,77,461,1453
Failed,,,1073,5,159,888,688
Failed,,,3579,16,450,1545,1450
Failed,,,4942,3,58,319,1540
Failed,,,2446,14,336,1224,286
Failed,,,2286,3,194,505,1141
Failed,,,4782,13,415,1912,904
Failed,,,3733,6,92,202,119
Failed,,,1227,15,301,1357,1863
Failed,,,87,9,457,1103,1713
Failed,,,2793,15,80,891,1694
Failed,,,3852,3,414,1242,1284
Failed,,,1346,13,198,339,545
Failed,,,1667,7,406,865,1048
Failed,,,4153,19,237,1709,809
Failed,,,3113,0,255,436,211
Failed,,,597,11,104,1029,1958
Failed,,,927,0,100,1816,355
Failed,,,3413,11,261,720,1599
Failed,,,4483,8,249,1383,1377
Failed,,,1967,19,392,43,640
Failed,,,1899,0,290,785,1664
Failed,,,4395,10,73,1625,412
Failed,,,3345,8,435,477,564
Failed,,,839,18,205,1073,1324
Failed,,,319,7,49,1327,1221
Failed,,,3051,15,119,1254,622
Failed,,,4219,6,391,606,399
Failed,,,1683,17,221,1953,1646
Failed,,,1398,2,429,1470,136
Failed,,,3875,12,214,65,1882
Failed,,,2766,10,294,1791,1097
Failed,,,241,19,65,634,858
Failed,,,1158,2,380,1599,831
Failed,,,3645,13,228,944,1092
Failed,,,4714,5,281,1171,1931
Failed,,,2198,16,113,264,179
Failed,,,2357,6,470,1982,1253
Failed,,,4873,16,138,577,514
Failed,,,3492,3,372,1288,479
Failed,,,1005,13,22,131,1725
Failed,,,192,1,241,377,1821
Failed,,,2612,20,186,448,461
Failed,,,4033,1,322,1658,550
Failed,,,1556,12,37,751,1311
Failed,,,1837,7,361,297,783
Failed,,,4373,17,30,1137,1043
Failed,,,2894,5,480,974,1945
Failed,,,426,14,132,1570,193
Failed,,,477,17,410,921,335
Failed,,,680,8,317,667,243
Failed,,,3186,19,46,1758,1989
Failed,,,4548,0,462,94,1017
Failed,,,2052,11,178,1440,778
Failed,,,2062,0,75,533,18
Failed,,,4539,11,288,1877,1777
Failed,,,3196,8,204,230,1243
Failed,,,670,19,435,1322,990
Failed,,,487,7,341,1076,590
Failed,,,2844,18,341,231,983
Failed,,,1789,15,446,538,1756
Failed,,,1449,10,144,10,275
Failed,,,3984,20,500,1417,1520
Failed,,,2505,2,10,690,1484
Failed,,,37,12,348,1845,748
Failed,,,1299,9,499,261,1906
Failed,,,2668,1,349,938,822
Failed,,,181,12,9,1597,1067
Failed,,,1014,3,227,1850,1479
Failed,,,3481,13,381,692,727
Failed,,,2347,16,281,15,1514
Failed,,,2189,5,137,1733,933
Failed,,,4724,16,470,824,1179
Failed,,,3635,2,24,1036,1831
Failed,,,28,2,401,129,485
Failed,,,2659,12,403,1034,67
Failed,,,3826,9,107,823,907
Failed,,,1291,20,251,1728,1169
Failed,,,1634,4,84,1195,674
Failed,,,4111,14,305,348,1437
Failed,,,3003,7,203,1512,1589
Failed,,,3975,10,251,571,1275
Failed,,,1459,20,106,1979,520
Failed,,,1778,4,306,1443,1011
Failed,,,4274,15,83,101,757
Failed,,,2834,7,410,1764,222
Failed,,,328,18,203,670,1984
Failed,,,828,8,47,916,1564
Failed,,,4384,0,176,347,665
Failed,,,1908,10,463,1189,1412
Failed,,,4492,19,4,604,1640
Failed,,,3403,0,490,1252,1355
Failed,,,936,11,150,158,601
Failed,,,416,5,119,412,946
Failed,,,2993,17,48,483,1334
Failed,,,4121,4,444,1631,1674
Failed,,,1625,14,168,787,438
Failed,,,2902,14,272,1006,1193
Failed,,,4362,7,222,858,1782
Failed,,,1547,1,214,1222,1550
Failed,,,4043,12,429,314,312
Failed,,,2603,9,64,1539,714
Failed,,,97,20,295,886,1460
Failed,,,1217,6,452,641,1119
Failed,,,3743,15,157,1793,864
Failed,,,4773,3,335,68,142
Failed,,,2296,13,58,1476,1903
Failed,,,2454,3,416,758,541
Failed,,,4931,14,193,1661,1286
Failed,,,3588,5,299,450,1688
Failed,,,1063,16,94,1109,451
Failed,,,250,10,187,1355,98
Failed,,,2515,12,243,1281,1747
Failed,,,2574,14,498,1166,1687
Failed,,,3916,7,12,940,1285
Failed,,,1439,17,351,1595,540
Failed,,,1720,1,51,1078,1053
Failed,,,4255,12,343,481,808
Failed,,,2854,9,165,1630,218
Failed,,,387,20,443,789,1955
Failed,,,809,6,287,535,1621
Failed,,,3296,16,71,1875,361
Failed,,,4443,3,437,228,646
Failed,,,1927,13,207,1324,1399
Failed,,,2015,5,99,1566,437
Failed,,,4512,16,260,969,1674
Failed,,,3384,2,250,1133,1334
Failed,,,877,14,393,292,589
Failed,,,435,2,362,47,989
Failed,,,147,5,79,1798,1863
Failed,,,2756,19,456,196,1858
Failed,,,3884,2,36,1906,1135
Failed,,,1387,12,322,504,883
Failed,,,1693,6,28,45,1399
Failed,,,4209,17,362,1389,646
Failed,,,3062,4,132,725,362
Failed,,,575,15,479,1817,1621
Failed,,,778,1,261,1564,1955
Failed,,,4646,8,393,1135,809
Failed,,,2111,18,247,291,1053
Failed,,,2176,7,377,1394,1643
Failed,,,4663,17,232,48,406
Failed,,,3232,5,276,1836,621
Failed,,,716,15,117,746,1366
Failed,,,586,0,148,999,1212
Failed,,,802,17,331,1769,1224
Failed,,,385,8,425,1523,1324
Failed,,,3122,11,495,1590,959
Failed,,,1675,19,346,1148,1809
Failed,,,1337,3,52,1681,285
Failed,,,3862,13,338,776,1545
Failed,,,2783,5,171,1112,1448
Failed,,,306,15,440,455,695
Failed,,,1037,9,284,209,853
Failed,,,3533,20,78,1366,1098
Failed,,,4983,1,432,530,1875
Failed,,,2477,13,208,1935,139
Failed,,,2322,2,319,342,1306
Failed,,,4828,12,43,1249,552
Failed,,,3691,9,467,897,454
Failed,,,1195,19,173,1552,1716
Failed,,,4895,20,265,272,914
Failed,,,3464,2,243,1623,67
Failed,,,948,11,396,966,1827
Failed,,,199,2,365,713,1719
Failed,,,4015,2,199,1495,901
Failed,,,1490,14,413,88,1148
Failed,,,1835,8,238,617,634
Failed,,,4302,18,405,1957,1381
Failed,,,2969,0,103,184,1595
Failed,,,433,11,256,1280,357
Failed,,,870,4,475,1026,191
Failed,,,3386,15,134,430,1953
Failed,,,4504,6,374,1703,1043
Failed,,,2018,17,19,863,788
Failed,,,1930,4,161,121,1751
Failed,,,3298,7,63,673,977
Failed,,,2102,9,197,949,1368
Failed,,,4576,20,412,1608,614
Failed,,,3155,1,82,258,391
Failed,,,632,12,311,1160,1653
Failed,,,527,3,467,1406,1800
Failed,,,2861,19,219,927,569
Failed,,,4253,0,291,1215,409
Failed,,,1727,11,67,375,1671
Failed,,,3908,16,122,1736,1935
Failed,,,2575,3,386,401,1088
Failed,,,40,13,227,1056,833
Failed,,,1107,1,8,1310,745
Failed,,,3623,12,355,155,1491
Failed,,,4741,9,153,1990,1519
Failed,,,2254,20,486,583,280
Failed,,,2408,10,98,1177,1166
Failed,,,2229,4,16,1752,1705
Failed,,,4762,15,346,658,468
Failed,,,3595,6,146,1447,558
Failed,,,1130,17,494,105,1303
Failed,,,68,8,276,358,1148
Failed,,,2735,14,24,1869,482
Failed,,,3755,5,484,18,510
Failed,,,1288,16,129,1423,1255
Failed,,,1568,0,460,1906,777
Failed,,,4094,10,184,560,1022
Failed,,,3014,9,326,1333,1987
Failed,,,538,18,32,242,250
Failed,,,648,7,188,488,330
Failed,,,3144,18,420,1079,1590
Failed,,,4594,4,90,805,1430
Failed,,,2088,15,304,1652,677
Failed,,,4423,10,54,140,1937
Failed,,,1997,1,482,1536,1229
Failed,,,4530,12,126,883,976
Failed,,,899,20,28,325,1763
Failed,,,457,6,246,72,1656
Failed,,,3031,13,176,4,61
Failed,,,4081,6,319,1854,963
Failed,,,1587,15,40,696,1210
Failed,,,1263,0,373,226,696
Failed,,,3776,11,17,1318,1442
Failed,,,2707,8,476,545,1532
Failed,,,223,19,136,1889,294
Failed,,,977,7,105,1635,128
Failed,,,3441,17,257,791,1889
Failed,,,4921,5,236,1064,1105
Failed,,,2388,14,405,472,850
Failed,,,1179,4,328,846,267
Failed,,,3702,14,35,1688,1527
Failed,,,4811,7,459,416,1492
Failed,,,2336,17,180,1010,740
Failed,,,2495,7,292,729,1813
Failed,,,3549,3,424,33,915
Failed,,,1026,15,216,1377,1161
Failed,,,291,0,60,1131,1261
Failed,,,2552,18,115,1201,896
Failed,,,1421,10,234,1506,1871
Failed,,,1741,5,433,1039,347
Failed,,,4235,16,211,386,1607
Failed,,,2873,3,284,1722,1385
Failed,,,369,14,75,813,632
Failed,,,791,2,169,567,791
Failed,,,3315,12,440,1975,1035
Failed,,,740,10,385,1918,682
Failed,,,3204,20,223,516,1429
Failed,,,4684,1,269,1351,1581
Failed,,,2151,11,125,192,342
Failed,,,2139,3,253,1124,994
Failed,,,4623,13,110,467,1241
Failed,,,3271,6,400,1677,1768
Failed,,,757,16,239,772,30
Failed,,,550,9,21,518,422
Failed,,,2941,16,398,1480,419
Failed,,,4323,3,95,629,572
Failed,,,1810,13,263,1781,1316
Failed,,,1508,8,87,1264,839
Failed,,,4003,19,303,170,1084
Failed,,,2640,0,192,1942,1924
Failed,,,136,11,421,600,187
Failed,,,268,14,314,59,1920
Failed,,,1076,0,408,305,1501
Failed,,,4942,8,308,988,727
Failed,,,2439,19,86,1578,1473
Failed,,,2285,9,443,172,80
Failed,,,4789,18,165,1269,1840
Failed,,,3730,0,343,621,1180
Failed,,,1236,10,51,1961,927
Failed,,,110,4,207,1715,527
Failed,,,2795,10,330,287,506
Failed,,,3844,8,164,1575,471
Failed,,,1350,18,448,983,1733
Failed,,,1655,2,156,439,235
Failed,,,4168,13,488,1098,1997
Failed,,,3099,5,5,761,1024
Failed,,,615,16,353,1664,770
Failed,,,2928,10,231,330,759
Failed,,,395,20,382,1237,1004
Failed,,,910,5,351,1490,1416
Failed,,,3424,16,12,84,663
Failed,,,1980,14,141,655,1576
Failed,,,1892,6,39,397,603
Failed,,,4396,16,323,1052,1347
Failed,,,3336,3,185,841,1625
Failed,,,842,13,455,1748,388
Failed,,,346,1,299,1994,35
Failed,,,3083,20,369,1923,1685
Failed,,,4181,1,141,213,1337
Failed,,,1717,12,472,1370,583
Failed,,,1377,7,180,1832,1074
Failed,,,3900,17,464,741,819
Failed,,,2743,4,44,1405,159
Failed,,,3947,14,250,1781,709
Failed,,,2536,7,260,117,298
Failed,,,3,17,99,1458,1559
Failed,,,1148,7,130,1204,1892
Failed,,,3661,19,479,363,156
Failed,,,4701,0,31,1527,870
Failed,,,2217,11,362,930,1115
Failed,,,2370,1,220,1337,440
Failed,,,4854,11,389,246,1702
Failed,,,3502,8,121,1894,1292
Failed,,,989,18,272,548,537
Failed,,,161,6,491,802,883
Failed,,,2585,15,437,874,1272
Failed,,,4054,6,71,1023,1736
Failed,,,1531,18,287,427,500
Failed,,,1875,2,110,901,1969
Failed,,,4133,19,56,954,374
Failed,,,2975,2,452,1181,651
Failed,,,501,12,160,276,1398
Failed,,,689,3,66,30,1056
Failed,,,3183,14,296,1435,801
Failed,,,4555,5,212,708,204
Failed,,,2051,16,428,1865,1966
Failed,,,2044,3,240,1593,1522
Failed,,,4560,14,400,997,276
Failed,,,3178,5,108,1145,748
Failed,,,692,16,254,305,1487
Failed,,,504,9,472,51,1091
Failed,,,2821,12,91,588,1795
Failed,,,4291,9,417,1298,1198
Failed,,,1767,20,195,143,945
Failed,,,1482,4,394,685,1461
Failed,,,1322,6,314,1364,413
Failed,,,3799,17,45,210,1667
Failed,,,2691,4,464,1935,1327
Failed,,,165,15,179,529,565
Failed,,,992,1,85,775,981
Failed,,,3499,11,308,1682,1220
Failed,,,4861,8,201,455,1755
Failed,,,2364,18,407,1110,9
Failed,,,2210,8,49,642,1433
Failed,,,4707,19,344,1799,673
Failed,,,3657,0,166,89,334
Failed,,,1150,11,443,1493,1586
Failed,,,5,4,286,1247,1990
Failed,,,2694,17,152,1648,1130
Failed,,,3792,4,358,500,1845
Failed,,,1609,9,334,1611,1612
Failed,,,3952,7,437,1552,781
Failed,,,1475,17,206,896,1018
Failed,,,1762,1,382,434,513
Failed,,,4297,13,229,1024,1250
Failed,,,2817,9,278,860,1723
Failed,,,350,20,112,1706,478
Failed,,,846,6,143,1960,70
Failed,,,3333,16,497,614,1822
Failed,,,4402,3,11,1278,1170
Failed,,,1886,13,351,188,909
Failed,,,1974,5,454,929,1879
Failed,,,3420,2,325,372,857
Failed,,,914,14,38,1218,1094
Failed,,,399,2,194,1464,1451
Failed,,,2971,19,139,1391,829
Failed,,,1602,12,22,1839,1931
Failed,,,3013,20,308,99,1354
Failed,,,4102,2,200,1762,1640
Failed,,,1567,11,408,672,377
Failed,,,1280,7,239,126,1903
Failed,,,2727,4,109,573,863
Failed,,,201,15,253,1977,1118
Failed,,,955,0,472,1731,1460
Failed,,,3462,10,141,826,713
Failed,,,4902,9,369,1037,311
Failed,,,2406,18,20,381,1550
Failed,,,2248,8,382,1848,882
Failed,,,4744,19,231,694,1135
Failed,,,3616,0,279,1420,1857
Failed,,,1110,11,110,14,97
Failed,,,48,4,141,259,451
Failed,,,2531,15,73,343,246
Failed,,,734,12,197,1630,860
Failed,,,609,2,41,1876,717
Failed,,,2925,11,418,118,691
Failed,,,1869,20,298,675,1541
Failed,,,1524,4,99,154,52
Failed,,,4059,15,258,1311,1805
Failed,,,2580,6,249,585,1215
Failed,,,113,18,395,1990,955
Failed,,,1239,9,363,1736,624
Failed,,,3725,18,31,831,1361
Failed,,,4794,0,477,1058,1646
Failed,,,2278,10,131,401,402
Failed,,,2433,0,274,1868,1046
Failed,,,4949,11,120,714,783
Failed,,,1080,19,220,18,1948
Failed,,,272,7,2,271,1599
Failed,,,1173,17,15,574,215
Failed,,,131,8,233,828,365
Failed,,,2739,17,356,1178,352
Failed,,,3906,4,151,968,637
Failed,,,1371,14,493,1623,1376
Failed,,,1710,9,159,1081,905
Failed,,,4186,20,453,485,1144
Failed,,,3078,1,57,1648,1866
Failed,,,552,12,333,808,120
Failed,,,760,3,426,562,457
Failed,,,3266,13,213,1902,1712
Failed,,,4628,6,297,239,1309
Failed,,,2132,16,66,1335,547
Failed,,,2155,10,313,482,145
Failed,,,4680,20,81,1077,1899
Failed,,,3211,2,411,787,1122
Failed,,,4418,12,367,413,1510
Failed,,,3320,10,127,1702,1483
Failed,,,784,19,482,857,722
Failed,,,362,5,263,603,826
Failed,,,3106,13,317,534,1456
Failed,,,4165,5,175,1322,1554
Failed,,,1659,17,469,228,307
Failed,,,1353,0,136,695,1786
Failed,,,2800,8,17,13,950
Failed,,,284,19,372,1421,1188
Failed,,,1019,7,403,1168,1359
Failed,,,3554,18,236,259,596
Failed,,,2498,15,105,941,1635
Failed,,,2340,4,493,1285,812
Failed,,,4807,14,146,126,1049
Failed,,,3708,7,348,1977,1959
Failed,,,4916,17,423,1352,1407
Failed,,,3447,5,69,501,1567
Failed,,,970,14,293,1909,321
Failed,,,215,0,449,1663,225
Failed,,,2646,19,379,1731,1617
Failed,,,3999,0,115,380,1402
Failed,,,1513,11,274,1039,642
Failed,,,1812,6,76,1509,1139
Failed,,,4318,16,282,917,878
Failed,,,2946,3,210,1189,101
Failed,,,450,13,434,345,1853
Failed,,,892,1,340,99,1691
Failed,,,3369,12,54,1443,447
Failed,,,4526,9,438,670,545
Failed,,,2000,20,170,1762,1281
Failed,,,1951,2,26,1005,257
Failed,,,2106,12,384,725,1175
Failed,,,2085,6,116,1924,875
Failed,,,4599,18,278,517,1112
Failed,,,3139,4,232,1368,1897
Failed,,,655,15,376,213,153
Failed,,,545,0,345,467,303
Failed,,,2878,16,96,1947,1063
Failed,,,4230,3,398,159,1910
Failed,,,1424,8,422,1796,1678
Failed,,,3931,18,190,637,433
Failed,,,2559,1,302,1473,593
Failed,,,62,10,88,70,1330
Failed,,,1124,4,182,316,1246
Failed,,,3601,15,458,1219,986
Failed,,,2233,17,328,1542,1773
Failed,,,2391,7,217,199,669
Failed,,,2405,11,285,1403,1344
Failed,,,2251,1,174,872,208
Failed,,,4745,12,466,1718,1962
Failed,,,3617,9,42,430,1060
Failed,,,1114,20,321,1020,798
Failed,,,47,6,415,1266,655
Failed,,,2712,11,163,754,1979
Failed,,,3772,8,329,1106,1015
Failed,,,1265,19,61,453,752
Failed,,,1591,3,353,970,1278
Failed,,,4077,13,6,1565,516
Failed,,,3037,6,488,292,489
Failed,,,521,15,155,1135,1743
Failed,,,626,9,124,1388,1835
Failed,,,3162,20,269,46,89
Failed,,,4573,1,225,1819,936
Failed,,,4440,7,135,1235,444
Failed,,,1926,17,473,330,1699
Failed,,,2014,4,332,589,731
Failed,,,4508,15,61,1993,1470
Failed,,,3380,6,447,143,1505
Failed,,,876,18,162,1299,259
Failed,,,439,8,69,1053,163
Failed,,,3009,10,13,1122,1555
Failed,,,4098,9,497,771,1466
Failed,,,1565,18,148,1677,705
Failed,,,1284,2,442,1149,1202
Failed,,,3758,13,171,309,941
Failed,,,2728,5,337,1581,39
Failed,,,205,16,53,985,1791
Failed,,,954,10,209,739,1629
Failed,,,4898,2,78,63,607
Failed,,,1201,2,486,1777,1773
Failed,,,4833,9,355,1460,999
Failed,,,2320,19,7,114,1238
Failed,,,2473,9,396,1644,320
Failed,,,4986,20,244,804,1573
Failed,,,3526,1,266,1093,1420
Failed,,,1042,13,96,497,660
Failed,,,312,3,128,243,764
Failed,,,2570,16,198,176,1394
Failed,,,3913,3,309,1964,1617
Failed,,,1438,13,80,618,370
Failed,,,1723,8,255,85,1849
Failed,,,2855,0,406,654,887
Failed,,,390,11,238,1810,1127
Failed,,,808,4,19,1557,1296
Failed,,,3292,14,375,900,534
Failed,,,723,7,304,956,1184
Failed,,,3227,17,89,1611,923
Failed,,,4667,5,419,276,84
Failed,,,2173,15,190,1182,1836
Failed,,,2117,1,435,1,1497
Failed,,,4640,10,205,1410,736
Failed,,,3248,8,289,699,272
Failed,,,774,18,73,1852,1524
Failed,,,571,6,167,1606,1928
Failed,,,2962,18,290,396,1917
Failed,,,4305,1,217,1748,1078
Failed,,,1831,11,426,843,815
Failed,,,1487,5,226,360,1342
Failed,,,4020,16,386,1206,579
Failed,,,2619,3,123,933,427
Failed,,,154,14,267,1523,1681
Failed,,,1060,3,281,1318,8
Failed,,,3593,14,112,224,1760
Failed,,,4926,5,380,1887,1233
Failed,,,2461,16,229,545,973
Failed,,,2302,6,371,1202,1585
Failed,,,4767,15,22,357,339
Failed,,,3746,3,470,1505,687
Failed,,,1213,13,139,912,1425
Failed,,,93,1,108,659,1029
Failed,,,2777,13,484,1339,1001
Failed,,,3866,5,26,550,1973
Failed,,,1333,15,365,1891,229
Failed,,,1673,0,34,1436,1741
Failed,,,4147,11,325,29,496
Failed,,,3117,7,183,1865,531
Failed,,,594,19,461,710,1268
Failed,,,2907,7,84,1296,1265
Failed,,,413,17,306,138,503
Failed,,,933,8,462,384,919
Failed,,,3407,19,178,1043,1158
Failed,,,4486,0,316,816,1817
Failed,,,1914,8,150,1476,1109
Failed,,,4379,18,489,74,847
Failed,,,3359,0,3,1784,132
Failed,,,825,10,360,626,1886
Failed,,,325,4,391,879,1536
Failed,,,4203,4,49,1164,844
Failed,,,1699,15,341,255,1081
Failed,,,1394,10,10,792,576
Failed,,,3879,19,349,1634,1313
Failed,,,2760,2,144,470,1661
Failed,,,247,12,500,1065,416
Failed,,,3968,12,64,845,1206
Failed,,,2518,10,430,1010,1804
Failed,,,24,20,214,417,58
Failed,,,1164,5,58,171,396
Failed,,,3639,16,336,1263,1650
Failed,,,4718,2,158,600,1373
Failed,,,2195,13,450,1944,610
Failed,,,2354,3,93,288,1942
Failed,,,3485,6,193,982,795
Failed,,,1011,16,415,1577,1032
Failed,,,179,9,321,1823,1389
Failed,,,2606,12,251,1751,766
Failed,,,4037,9,241,103,240
Failed,,,1552,20,402,1447,1993
Failed,,,1854,5,202,1973,476
Failed,,,4357,14,410,570,1730
Failed,,,4115,17,132,1921,1867
Failed,,,2997,4,360,195,1153
Failed,,,483,14,29,1348,892
Failed,,,666,0,248,1094,563
Failed,,,3199,11,391,441,1299
Failed,,,4532,8,101,1667,1709
Failed,,,2067,19,262,758,465
Failed,,,2058,8,490,1229,709
Failed,,,4542,19,149,323,1464
Failed,,,3190,0,358,1533,1561
Failed,,,676,11,4,878,300
Failed,,,474,4,223,632,153
Failed,,,2839,15,222,1538,290
Failed,,,4269,7,270,328,700
Failed,,,1785,18,119,1231,1439
Failed,,,1465,2,294,1690,968
Failed,,,1641,17,271,1483,868
Failed,,,1296,1,63,1937,1351
Failed,,,3819,12,295,597,604
Failed,,,2662,9,215,1261,389
Failed,,,188,20,429,164,1628
Failed,,,1000,6,335,419,1794
Failed,,,4866,3,451,851,942
Failed,,,2363,13,157,1691,1196
Failed,,,2205,2,300,36,372
Failed,,,4708,13,94,1382,1609
Failed,,,3649,5,416,734,1395
Failed,,,1155,16,192,1824,650
Failed,,,34,10,36,1570,804
Failed,,,2672,20,37,728,629
Failed,,,3810,1,458,1377,352
Failed,,,1307,12,187,35,1604
Failed,,,3978,2,188,1128,1967
Failed,,,1455,12,456,282,207
Failed,,,1794,7,133,765,1699
Failed,,,4259,18,480,1670,439
Failed,,,2847,4,28,443,537
Failed,,,314,15,361,1100,1289
Failed,,,834,0,392,1346,1131
Failed,,,3348,10,247,190,886
Failed,,,1904,18,102,511,1845
Failed,,,1972,0,204,252,818
Failed,,,4476,11,436,1157,1070
Failed,,,3416,8,74,947,1918
Failed,,,922,19,288,1604,158
Failed,,,422,7,444,1857,265
Failed,,,3007,14,390,1786,1892
Failed,,,4105,7,118,76,1114
Failed,,,2896,17,168,701,1502
Failed,,,4366,5,342,1411,1475
Failed,,,1843,14,48,7,730
Failed,,,1562,9,350,540,1238
Failed,,,4027,20,9,1886,994
Failed,,,83,12,144,1313,1766
Failed,,,1223,3,113,1067,1685
Failed,,,3737,13,280,476,425
Failed,,,4777,6,228,1640,585
Failed,,,2292,15,381,794,1338
Failed,,,2451,5,23,1450,233
Failed,,,4935,16,370,109,1971
Failed,,,3582,3,138,1757,1007
Failed,,,1069,14,471,661,760
Failed,,,236,2,252,907,661
Failed,,,2508,20,322,980,1057
Failed,,,2713,20,393,1779,1180
Failed,,,3773,1,102,115,1840
Failed,,,1269,12,260,1459,80
Failed,,,1589,7,93,1992,1576
Failed,,,4074,17,300,589,317
Failed,,,3034,5,193,1300,664
Failed,,,520,14,416,141,1417
Failed,,,630,0,323,395,1004
Failed,,,3163,11,36,1054,760
Failed,,,4574,8,456,843,232
Failed,,,2109,19,187,1746,1969
Failed,,,2082,2,314,918,44
Failed,,,4597,13,44,1508,1782
Failed,,,3137,5,464,345,1193
Failed,,,651,16,180,1191,945
Failed,,,546,10,86,1445,600
Failed,,,143,2,483,495,1426
Failed,,,2769,12,107,1503,1415
Failed,,,3868,10,401,356,1575
Failed,,,1403,19,242,1196,313
Failed,,,1689,4,409,1724,1843
Failed,,,3055,6,307,1044,928
Failed,,,581,17,83,389,1183
Failed,,,764,8,177,135,1271
Failed,,,3258,18,463,1290,524
Failed,,,4630,1,46,564,496
Failed,,,2127,10,315,1971,1735
Failed,,,2182,5,62,836,1083
Failed,,,4656,15,331,1745,836
Failed,,,3235,7,162,394,184
Failed,,,712,17,447,1047,1923
Failed,,,602,7,291,1301,1530
Failed,,,381,0,12,216,1887
Failed,,,3106,19,68,148,268
Failed,,,4156,0,424,1999,741
Failed,,,1662,11,219,590,1495
Failed,,,1343,5,386,113,973
Failed,,,3856,15,226,1455,1228
Failed,,,2787,3,268,682,1763
Failed,,,303,13,122,1776,1
Failed,,,1052,1,153,1530,421
Failed,,,3517,13,487,936,1659
Failed,,,4996,9,7,1208,1319
Failed,,,2463,20,354,366,573
Failed,,,2309,9,244,1897,1998
Failed,,,4842,19,397,553,238
Failed,,,3675,2,97,1341,773
Failed,,,1210,12,264,249,1026
Failed,,,945,20,43,1272,1384
Failed,,,215,5,200,1018,1038
Failed,,,2628,14,129,1088,681
Failed,,,4010,5,365,798,341
Failed,,,1496,16,25,1643,1578
Failed,,,4315,10,32,281,1814
Failed,,,2953,8,460,1616,1162
Failed,,,449,18,183,957,917
Failed,,,867,6,89,704,505
Failed,,,3390,17,304,1862,1258
Failed,,,4498,4,189,27,1731
Failed,,,2024,15,420,1430,470
Failed,,,1917,7,276,1672,1443
Failed,,,4450,17,118,769,698
Failed,,,3283,4,377,1121,297
Failed,,,818,14,231,462,1533
Failed,,,4582,12,27,161,176
Failed,,,3151,9,483,1949,836
Failed,,,636,20,126,609,1089
Failed,,,511,6,95,855,1489
Failed,,,2865,11,345,1374,127
Failed,,,4247,8,149,524,849
Failed,,,1733,19,495,1926,1102
Failed,,,1428,3,172,1400,617
Failed,,,3921,13,441,56,1369
Failed,,,2559,6,51,1829,1654
Failed,,,56,16,338,737,394
Failed,,,3626,20,208,1583,1797
Failed,,,4734,1,285,310,1207
Failed,,,2260,12,78,1155,962
Failed,,,2415,2,466,623,1607
Failed,,,3468,10,319,177,629
Failed,,,2242,6,424,448,1021
Failed,,,4748,17,216,1104,774
Failed,,,3611,4,292,753,247
Failed,,,1114,15,70,1657,1985
Failed,,,72,1,164,1911,1593
Failed,,,2719,16,413,423,791
Failed,,,1275,14,310,870,1940
Failed,,,1574,9,102,333,465
Failed,,,4088,18,256,1242,1704
Failed,,,3018,0,238,906,1302
