detector,lodo_dataset,learning_target,distance_method,dual_ranking_method,target_column,kendall_internal_target,spearman_internal_target,kendall_accuracy,spearman_accuracy,kendall_runtime,spearman_runtime,n_heldout_configs,n_real_pareto_points,n_real_pareto_layers,acc_fast,rt_fast,acc_accurate,rt_accurate,kendall_pareto_all,spearman_pareto_all,mean_exact_r2_selected_at_20,mean_r2_gap_selected_at_20,metrics_available_at_20,n_selected_at_20,gd_plus_at_20,mn_pd_at_20,top_5pct_npd_hit_rate_at_20,top_10pct_npd_hit_rate_at_20,igd_plus_at_20,aec_at_20,rec_at_20,pec_w0p5_at_20,acc_s_at_20,rt_s_at_20
OCDD,RialtoBridgeTimelapse,pareto,not_applicable,pareto_layer,separate_objectives,,,0.5769777698496269,0.7704178434979221,0.5626986788420669,0.7403759984697006,2255,18,142,0.0681818181818181,1.0,1.0,0.6043043334619165,0.4307138650273622,0.5977238805346498,0.14748321947476226,0.0526969412001123,True,20,0.03896884516565949,0.03156028368794326,0.9,1.0,0.0471149646861252,0.7560975609756098,0.974725808254564,0.8654116846150869,0.7727272727272727,0.9899991118510784
OCDD,SensorStream,pareto,not_applicable,pareto_layer,separate_objectives,,,0.5266174720161206,0.7377089113244887,0.4086088639781925,0.5710515509534749,944,21,77,0.037037037037037,1.0,1.0,0.1367172183192043,0.2520314925224456,0.3618218942759667,0.20962406892793164,0.11807323650599348,True,20,0.04046029211979457,0.09342105263157893,0.25,0.55,0.1623122126999339,0.5769230769230769,1.0,0.7884615384615384,0.5925925925925926,1.0
PCACD,Electricity,pareto,not_applicable,pareto_layer,separate_objectives,,,0.0032163620187196937,0.003965395491067833,0.7208662228302052,0.8974864958223648,5272,3,483,0.8124999999999999,1.0,1.0,0.9051067927033964,0.3920807693899988,0.5522527358438295,0.04880040533088058,0.02728521513769333,True,20,0.037668437023636425,0.007676348547717843,1.0,1.0,0.06461656841877646,0.6666666666666669,0.8940981919396618,0.7803824293031643,0.9375,0.9899506377746452
PCACD,ForestCovertype,pareto,not_applicable,pareto_layer,separate_objectives,,,0.04373974435514701,0.05765388925414452,0.5703366067844223,0.7738897277404454,1937,9,786,0.0125,1.0,1.0,0.2962074505174628,0.3499517627454937,0.5034632914220596,0.09121317437633805,0.024910193973120498,True,20,0.044231145062293586,0.047579617834394905,0.6,0.85,0.04922660418140227,1.0,0.9799944200340738,0.9899972100170369,1.0,0.985920221871904
PCACD,GasSensor,pareto,not_applicable,pareto_layer,separate_objectives,,,0.07457671484613912,0.09162188004232746,0.592677798566085,0.7731892925852015,5524,9,152,0.35,1.0,1.0,0.0,0.2864236009089873,0.4067807261258578,0.1769913512365706,0.048932402114094664,True,20,0.044647242232696685,0.018211920529801324,1.0,1.0,0.08223430014583727,0.5384615384615385,1.0,0.7692307692307693,0.7000000000000001,1.0
PCACD,PokerHand,pareto,not_applicable,pareto_layer,separate_objectives,,,0.02517763239448224,0.03237410208089438,0.686598348257903,0.8665317894489802,986,11,626,0.0533333333333333,1.0,1.0,0.7959755493264706,0.2433547566025424,0.352715851336109,0.05396798527536915,0.01546701154343965,True,20,0.07016224556705694,0.017440000000000004,0.95,1.0,0.041522338011863696,1.0,0.9740150397597719,0.987007519879886,1.0,0.994698432761214
PCACD,RialtoBridgeTimelapse,pareto,not_applicable,pareto_layer,separate_objectives,,,0.05759604690071277,0.07103714300213909,0.7463590315466548,0.908153833196089,1266,8,527,0.09375,1.0,1.0,0.8471251081677383,0.414823682879712,0.5757538122812677,0.06334991049294027,0.01107625593949061,True,20,0.015893318584687934,0.005513307984790874,1.0,1.0,0.05078261327181306,1.0,1.0,1.0,1.0,1.0
PCACD,SensorStream,pareto,not_applicable,pareto_layer,separate_objectives,,,-0.09941556895813776,-0.1250934383375566,0.7060048568297131,0.888235873674653,1740,4,1106,0.1764705882352941,1.0,1.0,0.8563989224774423,0.427396416346644,0.6038529209124888,0.06292721212238052,0.0039113235295444235,True,20,0.082081932425617,0.07837104072398189,0.5,0.6,0.02804984819051522,1.0,1.0,1.0,1.0,1.0
SPLL,Electricity,pareto,not_applicable,pareto_layer,separate_objectives,,,0.544260085098339,0.7207109947518962,0.29034267892486343,0.4048059034984938,1326,3,122,0.7142857142857141,1.0,1.0,0.7764127507901236,0.34203910221450584,0.47693559769031973,0.07950780150536144,0.031038431373296434,True,20,0.20145120534113126,0.10123966942148761,0.15,0.6,0.09131663142128148,0.7499999999999996,1.0,0.8749999999999998,0.9285714285714284,1.0
SPLL,ForestCovertype,pareto,not_applicable,pareto_layer,separate_objectives,,,0.502419867278799,0.6627146558482373,-0.1954093122443496,-0.30439839166657034,727,8,151,0.7906976744186047,1.0,1.0,0.417958229634973,0.26531890353089044,0.39152822836319284,0.10303183697902274,0.049977584171688086,True,20,0.42916003502504213,0.30633333333333335,0.1,0.2,0.0908885381060827,0.5555555555555567,0.8093641861282355,0.6824598708418961,0.9069767441860468,0.8890419933991004
