Status,ACCURACY,RUNTIME,recent_samples_size,n_samples,n_permutations,update_interval,n_consecutive_deviations
Completed,0.55,0,1,3307,1000,99,10
Completed,0.55,0,5000,5000,1000,100,1
Completed,0.55,0,1,5000,1000,143,10
Completed,0.58,4,1420,60,2,150,1
Completed,0.55,0,5000,3994,2,122,1
Completed,0.55,0,1,2956,2,111,1
Completed,0.55,0,5000,4566,1000,250,10
Completed,0.55,0,1,1,1000,250,10
Completed,0.57,9,5000,1,90,124,8
Completed,0.56,1,2129,429,1000,250,1
Completed,0.55,0,1,3718,1000,114,1
Completed,0.55,0,1,2622,678,121,10
Completed,0.56,3,2911,82,2,183,1
Completed,0.56,2,5000,581,1000,189,10
Completed,0.58,4,4412,601,1000,250,1
Completed,0.58,6,5000,89,2,174,1
Completed,0.56,7,677,1,2,180,1
Completed,0.58,5,5000,395,1000,201,5
Completed,0.55,0,1,3676,1000,2,10
Completed,0.56,2,2269,260,1000,207,1
Completed,0.55,0,5000,2990,1000,184,10
Completed,0.56,3,5000,458,2,166,1
Completed,0.58,4,1559,683,1000,197,1
Completed,0.55,3,5000,942,1000,195,10
Completed,0.56,1,2037,1,2,208,1
Completed,0.57,5,3793,252,1000,216,1
Completed,0.55,0,5000,3674,2,2,1
Completed,0.55,0,5000,4011,1000,144,10
Completed,0.55,0,5000,3486,1000,149,1
Completed,0.55,0,1,3221,2,202,10
Completed,0.55,0,1,2483,2,67,10
Completed,0.57,4,5000,1034,1000,250,1
Completed,0.55,0,2882,3210,2,125,10
Completed,0.58,5,3411,676,1000,207,1
Completed,0.57,4,5000,590,1000,195,1
Completed,0.57,2,2660,837,1000,215,1
Completed,0.55,0,1,2678,1000,2,10
Completed,0.56,2,2547,1160,1000,204,1
Completed,0.55,0,5000,4742,2,2,1
Completed,0.58,4,5000,856,1000,186,1
Completed,0.55,1,1,799,1000,152,1
Completed,0.57,4,3430,601,1000,250,1
Completed,0.55,0,4315,2711,2,142,10
Completed,0.58,4,1871,737,1000,250,1
Completed,0.57,6,5000,1185,1000,186,1
Completed,0.57,5,5000,590,1000,250,1
Completed,0.55,3,2762,383,1000,178,8
Completed,0.58,3,2955,762,1000,250,1
Completed,0.55,0,3279,4476,1000,2,1
Completed,0.57,4,4094,591,1000,200,1
Completed,0.57,3,765,707,1000,193,1
Completed,0.55,0,5000,2953,2,137,1
Completed,0.55,0,5000,4162,2,2,10
Completed,0.55,0,1,2097,2,149,10
Completed,0.55,0,5000,5000,1000,184,10
Completed,0.56,3,2816,1133,1000,250,1
Completed,0.55,1,1,533,1000,250,1
Completed,0.57,2,2839,622,1000,201,1
Completed,0.55,0,3212,5000,726,2,10
Completed,0.55,0,1,2939,1000,60,1
Completed,0.55,0,2484,4654,1000,87,10
Completed,0.55,0,1,3379,202,2,1
Completed,0.55,0,2650,5000,2,92,1
Completed,0.55,0,2189,3331,2,41,1
Completed,0.55,0,1,2295,2,58,1
Completed,0.55,0,1,5000,1000,250,10
Completed,0.55,0,1838,5000,1000,174,10
Completed,0.55,0,1,4347,1000,118,1
Completed,0.55,0,1,4270,1000,59,10
Completed,0.55,0,1,3192,1000,207,6
Completed,0.55,0,291,3899,2,179,1
Completed,0.56,3,3717,932,1000,194,3
Completed,0.57,3,5000,868,1000,179,4
Completed,0.55,0,1906,5000,1000,2,1
Completed,0.55,0,5000,4377,1000,34,1
Completed,0.55,2,2227,977,174,177,1
Completed,0.55,0,1,2362,2,2,6
Completed,0.55,0,82,5000,235,192,10
Completed,0.55,0,5000,3514,1000,250,1
Completed,0.55,0,1,3241,1000,2,1
Completed,0.55,0,5000,2810,1000,250,10
Completed,0.55,5,5000,1383,1000,189,1
Completed,0.57,3,1443,818,1000,250,1
Completed,0.57,3,2757,877,518,204,1
Completed,0.57,4,5000,748,1000,203,1
Completed,0.55,3,3202,1436,1000,250,1
Completed,0.55,0,1,5000,2,95,10
Completed,0.55,0,2285,4100,2,2,10
Completed,0.57,4,5000,1101,1000,145,1
Completed,0.55,0,3215,4209,2,2,1
Completed,0.55,0,1,4134,55,61,10
Completed,0.55,2,2064,1259,1000,250,1
Completed,0.55,1,1,2000,766,80,1
Completed,0.58,3,1267,753,1000,169,1
Completed,0.57,5,5000,611,1000,155,1
Completed,0.55,2,1744,1732,1000,224,10
Completed,0.57,2,2575,797,1000,250,1
Completed,0.55,0,1038,2356,2,250,10
Completed,0.55,0,3839,5000,2,250,10
Completed,0.56,3,717,1059,1000,163,1
Completed,0.56,3,5000,1315,1000,250,1
Completed,0.55,0,5000,2431,2,174,10
Completed,0.55,2,1,1057,1000,128,1
Completed,0.55,0,4423,2720,1000,170,1
Completed,0.55,0,2888,4227,1000,250,1
Completed,0.55,0,1075,3521,2,66,10
Completed,0.55,0,1444,3819,2,237,1
Completed,0.55,0,1,4629,2,131,1
Completed,0.55,0,1,1,2,154,1
Completed,0.57,3,3219,894,1000,176,1
Completed,0.55,0,5000,4258,2,47,1
Completed,0.55,0,1868,4346,1000,52,1
Completed,0.55,0,2828,3808,2,146,10
Completed,0.55,3,2588,831,1000,194,9
Completed,0.55,0,5000,5000,1000,2,1
Completed,0.55,0,5000,3958,1000,74,1
Completed,0.55,0,5000,2763,1000,96,1
Completed,0.55,0,1181,4628,1000,165,1
Completed,0.55,0,2083,3781,1000,174,10
Completed,0.58,3,3498,668,526,181,1
Completed,0.55,0,3304,4639,2,46,10
Completed,0.55,0,4875,4396,739,2,10
Completed,0.55,0,1,2397,1000,66,10
Completed,0.58,5,5000,825,454,142,1
Completed,0.55,0,2441,2843,2,121,1
Completed,0.57,3,784,658,1000,250,1
Completed,0.57,4,1961,609,474,250,1
Completed,0.57,4,1412,824,556,163,1
Completed,0.55,0,5000,2766,2,75,10
Completed,0.57,3,2986,745,508,188,1
Completed,0.55,0,5000,5000,2,168,1
Completed,0.55,2,1,598,716,126,1
Completed,0.56,3,1264,609,383,219,1
Completed,0.57,4,3972,706,789,185,1
Completed,0.55,0,5000,4116,517,201,1
Completed,0.55,1,1,797,481,168,1
Completed,0.55,0,5000,3350,190,250,1
Completed,0.55,1,1,816,2,120,1
Completed,0.55,0,2139,4377,2,186,1
Completed,0.55,0,1,3379,1000,250,10
Completed,0.55,0,5000,3637,2,41,10
Completed,0.55,0,1051,3914,2,250,10
Completed,0.55,2,3473,777,2,171,1
Completed,0.55,0,1,2362,2,250,1
Completed,0.58,3,5000,921,283,169,1
Completed,0.57,4,5000,555,760,177,1
Completed,0.56,3,3393,499,1000,171,5
Completed,0.58,4,4683,689,731,188,1
Completed,0.58,4,4647,891,586,199,1
Completed,0.57,6,787,1,410,250,1
Completed,0.55,0,906,5000,897,162,1
Completed,0.55,0,1,3675,1000,206,1
Completed,0.58,4,5000,784,693,171,1
Completed,0.57,5,3919,1064,395,168,1
Completed,0.55,0,3311,3234,601,53,1
Completed,0.55,0,1529,5000,466,41,1
Completed,0.57,4,5000,1018,686,187,1
Completed,0.55,0,4872,3455,1000,30,1
Completed,0.58,3,3087,710,761,220,1
Completed,0.56,3,1724,1093,574,250,1
Completed,0.57,2,1052,1,274,250,10
Completed,0.56,4,3710,1235,714,194,1
Completed,0.57,3,3593,485,556,177,8
Completed,0.57,4,3650,1103,674,208,1
Completed,0.55,0,3871,5000,439,176,10
Completed,0.57,3,5000,1269,336,181,1
Completed,0.55,0,1,2040,2,69,10
Completed,0.57,3,3559,988,654,250,1
Completed,0.55,0,1,1,126,96,10
Completed,0.55,0,5000,2652,579,250,10
Completed,0.57,4,1982,669,772,211,1
Completed,0.55,0,1826,3799,2,2,1
Completed,0.57,1,2256,1,292,188,10
Completed,0.56,2,662,1,331,198,10
Completed,0.56,3,5000,986,555,168,5
Completed,0.56,2,3308,1,278,182,10
Completed,0.57,4,5000,666,701,205,1
Completed,0.55,2,1262,1,268,165,10
Completed,0.55,0,5000,5000,498,42,1
Completed,0.56,3,1729,1,145,213,10
Completed,0.56,3,5000,1103,412,172,7
Completed,0.55,0,1,2402,470,180,3
Completed,0.56,3,5000,1355,495,128,1
Completed,0.57,3,3479,877,706,184,1
Completed,0.58,3,3542,703,748,250,1
Completed,0.55,1,1,839,652,100,1
Completed,0.56,3,3181,1195,557,150,1
Completed,0.55,0,3763,3387,745,194,10
Completed,0.56,2,2400,947,711,250,1
Completed,0.55,0,1,1,369,138,1
Completed,0.55,0,336,4715,412,219,10
Completed,0.57,4,5000,1071,570,157,1
Completed,0.57,3,1905,930,611,196,1
Completed,0.55,0,1,2637,555,71,1
Completed,0.55,0,5000,3131,2,83,1
Completed,0.55,0,2628,3171,509,250,1
Completed,0.55,0,1,1,198,198,10
Completed,0.55,0,2644,4602,487,22,1
Completed,0.55,0,5000,4037,1000,84,10
Completed,0.55,0,3890,4157,472,55,10
Completed,0.57,2,2621,705,721,250,1
Completed,0.55,0,1436,4576,1000,2,10
Completed,0.55,0,3285,4789,599,118,1
Completed,0.55,0,3585,2081,2,169,10
Completed,0.55,0,1,5000,535,102,1
Completed,0.55,0,2651,5000,416,99,10
Completed,0.55,0,1,3665,2,2,10
Completed,0.55,2,124,746,1000,200,1
Completed,0.55,0,1,4596,1000,202,1
Completed,0.56,2,2655,823,357,186,4
Completed,0.57,3,2313,1,258,167,4
Completed,0.58,4,4169,657,726,192,1
Completed,0.55,0,1,4490,2,200,1
Completed,0.55,0,2545,5000,2,163,10
Completed,0.55,2,3719,534,247,143,10
Completed,0.55,1,1,1168,378,115,1
Completed,0.57,10,1288,1,511,187,1
Completed,0.55,0,1,2537,1000,250,10
Completed,0.55,0,1395,4725,1000,250,1
Completed,0.55,0,1,4321,1000,188,10
Completed,0.55,0,3102,3726,929,41,1
Completed,0.58,5,3576,687,714,198,1
Completed,0.55,0,1,5000,312,49,1
Completed,0.55,0,1681,3825,193,205,10
Completed,0.55,0,2219,5000,1000,250,10
Completed,0.55,0,4267,3574,2,188,1
Completed,0.56,4,1744,1095,536,200,1
Completed,0.55,0,2717,5000,1000,166,1
Completed,0.57,6,723,1,389,189,1
Completed,0.55,0,1,1,223,150,9
Completed,0.56,3,1482,1,675,216,10
Completed,0.57,2,347,701,680,179,1
Completed,0.55,0,1,1,2,105,1
Completed,0.56,2,2513,1078,486,250,1
Completed,0.55,0,3591,4162,585,2,10
Completed,0.55,0,1,3837,1000,250,1
Completed,0.56,4,3715,909,457,165,1
Completed,0.56,4,3627,995,242,183,1
Completed,0.55,0,5000,4320,696,117,1
Completed,0.55,0,3212,5000,1000,93,1
Completed,0.55,0,3393,2985,1000,139,10
Completed,0.55,0,2255,2825,56,96,10
Completed,0.57,4,5000,1125,487,190,1
Completed,0.55,0,3997,3931,617,58,1
Completed,0.56,4,5000,1,186,168,10
Completed,0.56,2,3204,768,1000,208,8
Completed,0.55,0,1,2301,327,90,10
Completed,0.55,0,1,3244,525,34,10
Completed,0.55,0,1,2593,32,3,10
Completed,0.55,0,1,2856,495,250,10
Completed,0.55,0,5000,5000,1000,250,1
Completed,0.57,3,3276,1019,1000,250,1
Completed,0.55,0,5000,2584,611,196,10
Completed,0.55,0,4596,5000,1000,62,10
Completed,0.55,0,1,2170,461,34,10
Completed,0.57,4,5000,1123,292,154,1
Completed,0.55,0,3617,4647,1000,207,10
Completed,0.56,2,225,638,714,250,1
Completed,0.57,3,1135,432,638,250,1
Completed,0.55,0,1140,5000,1000,57,1
Completed,0.55,0,1,3549,2,250,1
Completed,0.55,0,5000,2510,287,250,1
Completed,0.55,0,3226,4124,366,250,10
Completed,0.55,0,1,1,415,250,4
Completed,0.55,0,3655,4435,1000,2,10
Completed,0.55,0,4654,5000,2,2,1
Completed,0.55,0,1,5000,517,42,10
Completed,0.55,0,1,2362,2,250,10
Completed,0.56,4,5000,1339,283,158,1
Completed,0.55,0,5000,5000,2,168,10
Completed,0.55,0,2019,3246,389,250,10
Completed,0.56,2,2762,1053,752,250,6
Completed,0.55,0,5000,4693,2,122,10
Completed,0.55,0,2618,3201,2,18,10
Completed,0.55,0,1,1,84,250,10
Completed,0.55,0,566,5000,2,156,1
Completed,0.55,0,1538,3949,1000,120,9
Completed,0.55,0,1,4295,664,53,1
Completed,0.57,3,1593,832,547,250,1
Completed,0.57,3,3798,1218,233,147,1
Completed,0.55,0,2346,3252,1000,176,1
Completed,0.55,0,5000,3824,576,186,10
Completed,0.55,9,1618,1,387,250,7
Completed,0.55,0,3276,3875,1000,64,10
Completed,0.55,0,1,4124,2,180,10
Completed,0.55,0,3684,4093,2,86,1
Completed,0.56,3,3788,1255,345,250,1
Completed,0.55,0,1562,4025,312,52,10
Completed,0.56,4,5000,984,1000,213,1
Completed,0.55,0,5000,5000,1000,205,1
Completed,0.55,0,3056,3255,2,78,10
Completed,0.55,0,1,1815,2,58,1
Completed,0.55,2,2628,1359,425,250,1
Completed,0.55,0,3877,3508,1000,250,10
Completed,0.55,1,1,399,287,113,1
Completed,0.55,0,1,3682,802,160,10
Completed,0.55,2,5000,1248,311,144,9
Completed,0.55,0,5000,3337,1000,115,10
Completed,0.55,1,1,292,849,156,7
Completed,0.55,1,1,766,693,221,1
Completed,0.55,0,5000,3787,706,46,10
Completed,0.55,0,1,1978,160,193,1
Completed,0.55,2,5000,1154,2,153,1
Completed,0.56,3,3540,1271,379,198,1
Completed,0.55,0,5000,3115,409,250,10
Completed,0.55,1,1,658,561,250,1
Completed,0.55,2,2148,1149,834,130,1
Completed,0.55,0,2571,2404,288,250,10
Completed,0.57,2,291,589,468,121,1
Completed,0.55,0,900,2374,403,250,10
Completed,0.55,0,379,3183,613,125,1
Completed,0.56,2,3169,829,1000,204,5
Completed,0.55,0,5000,3307,640,92,1
Completed,0.55,0,5000,4358,2,250,1
Completed,0.55,0,1423,4047,1000,2,1
Completed,0.55,0,1,1,187,101,1
Completed,0.55,0,5000,3910,1000,250,10
Completed,0.55,0,2470,5000,2,45,1
Completed,0.55,0,3806,3761,2,250,10
Completed,0.55,0,3063,2315,298,250,1
Completed,0.57,3,3726,633,134,159,1
Completed,0.57,4,5000,553,648,183,1
Completed,0.57,2,2435,789,512,170,1
Completed,0.58,3,3424,683,726,175,1
Completed,0.55,0,5000,5000,565,2,10
Completed,0.55,1,5000,1972,327,231,10
Completed,0.57,3,4386,582,690,190,1
Completed,0.56,2,248,537,693,137,1
Completed,0.55,0,2310,3563,1000,2,10
Completed,0.57,3,3676,872,631,193,3
Completed,0.55,0,1,4572,2,2,10
Completed,0.57,3,3057,712,777,250,1
Completed,0.55,0,1,5000,1000,85,10
Completed,0.56,5,582,1,211,137,1
Completed,0.55,0,5000,4649,1000,149,1
Completed,0.55,2,2229,710,730,250,1
Completed,0.55,0,1,2405,1000,108,1
Completed,0.58,3,2993,697,664,176,1
Completed,0.58,3,994,653,408,157,1
Completed,0.55,0,3760,3394,2,33,1
Completed,0.56,3,3809,816,763,160,8
Completed,0.55,0,664,4565,2,147,10
Completed,0.57,4,4076,584,649,167,1
Completed,0.58,5,4054,862,618,168,1
Completed,0.57,4,3555,1120,506,250,1
Completed,0.55,1,1,611,569,105,1
Completed,0.55,2,1,887,1000,250,1
Completed,0.55,0,3985,5000,1000,250,10
Completed,0.55,0,1,4144,2,250,1
Completed,0.55,0,1618,3233,232,94,1
Completed,0.57,5,5000,627,694,156,1
Completed,0.55,0,2896,2553,91,92,1
Completed,0.56,4,4036,1,318,155,10
Completed,0.55,0,2749,4307,1000,141,1
Completed,0.55,0,1,2818,1000,2,1
Completed,0.55,0,3529,3554,2,2,10
Completed,0.57,3,3373,850,615,167,5
Completed,0.55,0,340,2431,134,173,10
Completed,0.58,5,3417,113,212,164,1
Completed,0.55,0,1,3054,785,250,1
Completed,0.55,0,3525,2474,412,88,10
Completed,0.55,0,2020,2773,1000,102,10
Completed,0.55,0,1483,5000,1000,29,10
Completed,0.55,1,1,344,884,115,1
Completed,0.55,0,3496,5000,813,209,1
Completed,0.55,0,5000,3345,230,38,4
Completed,0.55,0,3618,3438,1000,250,1
Completed,0.57,4,5000,1203,759,250,2
Completed,0.55,0,1108,2943,2,250,1
Completed,0.55,0,1535,5000,2,208,1
Completed,0.57,3,3307,633,715,169,4
Completed,0.55,0,1694,5000,573,222,10
Completed,0.57,3,2755,673,793,153,1
Completed,0.55,1,1,1660,512,95,10
Completed,0.55,0,5000,3067,737,218,1
Completed,0.57,2,465,600,756,250,1
Completed,0.55,0,1265,2707,2,68,10
Completed,0.55,0,5000,3131,611,67,10
Completed,0.57,4,3662,597,662,173,1
Completed,0.55,0,924,3628,1000,227,10
Completed,0.55,3,3383,720,873,172,10
Completed,0.56,4,3641,1333,693,250,1
Completed,0.55,0,5000,5000,426,214,10
Completed,0.57,2,88,1,433,250,1
Completed,0.55,0,2413,4386,2,218,10
Completed,0.56,2,3134,588,597,194,10
Completed,0.55,0,3499,3261,1000,100,1
Completed,0.55,0,2607,2675,1000,70,1
Completed,0.56,3,3698,1053,670,148,1
Completed,0.55,0,3921,2806,1000,68,10
Completed,0.55,0,1,2557,1000,166,10
Completed,0.57,2,547,542,650,139,1
Completed,0.55,1,2086,887,519,148,1
Completed,0.56,2,2159,405,649,169,1
Completed,0.57,3,3453,594,670,181,6
Completed,0.55,1,1,997,686,85,1
Completed,0.55,0,1050,3975,2,2,10
Completed,0.55,0,3314,3579,260,2,1
Completed,0.55,0,3018,4246,2,131,10
Completed,0.55,0,1905,5000,829,63,10
Completed,0.55,0,5000,2438,1000,250,1
Completed,0.55,0,5000,2531,1000,124,10
Completed,0.55,0,1405,3771,2,128,1
Completed,0.58,4,3262,635,603,157,1
Completed,0.55,0,3713,5000,753,38,1
Completed,0.55,0,1479,3778,526,198,1
Completed,0.57,4,3660,867,685,151,1
Completed,0.57,5,4565,556,682,209,1
Completed,0.55,0,1095,3707,1000,61,10
Completed,0.55,0,1,2352,394,2,1
Completed,0.57,2,2519,1,145,156,10
Completed,0.56,4,5000,1558,690,250,1
Completed,0.56,3,4609,1593,522,212,1
Completed,0.55,0,1,1,496,175,1
Completed,0.57,4,708,379,644,250,1
Completed,0.57,4,1671,478,571,250,8
Completed,0.55,0,593,4636,1000,82,2
Completed,0.55,0,1393,5000,2,115,10
Completed,0.55,0,516,5000,2,71,1
Completed,0.55,0,3434,3268,1000,2,1
Completed,0.55,0,1087,4452,2,2,1
Completed,0.56,4,5000,1353,582,250,1
Completed,0.55,0,5000,2970,1000,61,1
Completed,0.57,5,4257,550,663,175,1
Completed,0.55,0,3799,4461,2,170,5
Completed,0.57,6,2408,1,361,174,1
Completed,0.55,0,906,4229,1000,183,1
Completed,0.55,1,2039,1153,598,150,1
Completed,0.55,0,1,3721,481,220,10
Completed,0.55,0,5000,4189,2,208,10
Completed,0.55,0,5000,3828,2,215,1
Completed,0.55,0,3631,3336,2,123,1
Completed,0.55,0,5000,2307,455,153,1
Completed,0.57,4,3752,572,722,250,1
Completed,0.57,3,1555,1,539,250,10
Completed,0.55,0,1,3077,2,187,1
Completed,0.55,0,5000,5000,2,94,1
Completed,0.55,0,1567,4747,2,106,1
Completed,0.55,0,1901,3356,1000,46,10
Completed,0.55,0,2391,2754,957,151,10
Completed,0.55,0,1,2226,2,2,10
Completed,0.55,0,893,4597,499,111,10
Completed,0.55,0,3709,4249,2,135,1
Completed,0.55,0,1564,3385,2,38,10
Completed,0.55,3,2937,1342,565,142,1
Completed,0.55,0,1799,2497,135,174,10
Completed,0.57,3,581,451,657,179,1
Completed,0.56,2,1261,625,812,234,8
Completed,0.55,0,1,3105,1000,171,1
Completed,0.55,0,5000,4008,1000,2,1
Completed,0.55,2,3502,347,555,167,10
Completed,0.55,1,2082,484,687,250,6
Completed,0.55,0,5000,2360,248,96,1
Completed,0.57,5,1638,524,662,134,1
Completed,0.55,0,1,4579,442,214,1
Completed,0.55,1,1,415,545,139,1
Completed,0.57,3,2669,291,558,203,6
Completed,0.55,0,1856,4450,2,147,10
Completed,0.55,0,3535,2813,392,205,1
Completed,0.57,3,3527,469,636,194,1
Completed,0.57,3,1019,666,737,250,1
Completed,0.55,2,583,1576,1000,116,10
Completed,0.55,2,908,825,915,250,10
Completed,0.56,3,601,1010,827,117,1
Completed,0.57,1,377,1,643,139,10
Completed,0.55,2,431,1149,547,105,1
Completed,0.55,2,409,1374,245,95,1
Completed,0.55,0,1601,2992,1000,66,1
Completed,0.55,3,791,1359,1000,250,1
Completed,0.57,3,668,827,524,126,1
Completed,0.57,3,926,488,598,159,1
Completed,0.55,0,4155,5000,1000,250,1
Completed,0.55,0,1450,2140,2,121,1
Completed,0.57,3,793,778,642,138,1
Completed,0.57,2,848,920,615,250,1
Completed,0.55,0,2027,2326,2,99,10
Completed,0.56,2,574,905,496,148,4
Completed,0.56,2,601,17,771,250,10
Completed,0.56,3,777,639,653,250,8
Completed,0.55,0,3558,2428,2,103,1
Completed,0.55,2,542,1177,246,136,1
Completed,0.55,2,706,854,853,142,10
Completed,0.55,3,590,1555,1000,108,1
Completed,0.55,2,451,838,2,148,1
Completed,0.55,1,769,1738,2,250,1
Completed,0.55,0,4066,2958,122,250,1
Completed,0.55,0,2890,3856,2,104,1
Completed,0.57,3,920,916,748,220,1
Completed,0.55,0,1138,3054,1000,192,10
Completed,0.55,0,1301,3414,1000,2,1
Completed,0.55,5,566,1,588,154,8
Completed,0.55,0,3309,2557,2,94,10
Completed,0.56,1,125,1,684,140,10
Completed,0.57,3,269,1,485,158,1
Completed,0.55,0,1643,2591,321,122,1
Completed,0.55,0,4101,3562,522,212,1
Completed,0.55,0,3967,3001,2,250,10
Completed,0.55,0,3928,2998,178,59,10
Completed,0.57,3,1087,545,660,189,1
Completed,0.55,0,3820,2396,943,122,1
Completed,0.55,0,712,2589,2,47,1
Completed,0.55,0,4278,4345,1000,197,10
Completed,0.55,0,831,4121,2,192,1
Completed,0.55,0,3782,4198,1000,197,1
Completed,0.55,0,1662,4161,717,250,1
Completed,0.57,1,272,1,659,162,10
Completed,0.55,0,2995,2583,1000,93,10
Completed,0.55,0,2045,3794,397,44,1
Completed,0.55,0,3253,5000,2,165,1
Completed,0.55,0,4271,3102,1000,92,3
Completed,0.55,0,1323,2103,528,250,10
Completed,0.56,6,879,1,372,153,5
Completed,0.57,2,409,549,529,143,1
Completed,0.55,2,4022,1942,283,115,1
Completed,0.55,0,1685,3564,1000,95,1
Completed,0.57,4,3811,535,762,177,1
Completed,0.57,2,748,434,549,139,1
Completed,0.55,0,282,2074,1000,206,10
Completed,0.55,0,807,3479,401,247,1
Completed,0.55,0,4057,4311,2,2,10
Completed,0.55,0,1,2001,1000,44,10
Completed,0.55,0,3086,2298,2,250,5
Completed,0.55,0,2996,3189,1000,250,10
Completed,0.55,0,1180,4537,426,75,1
Completed,0.58,2,545,681,513,182,1
Completed,0.55,0,1,1,730,115,10
Completed,0.55,0,982,5000,404,173,10
Completed,0.55,0,1399,2316,1000,74,10
Completed,0.56,4,4202,1299,548,148,1
Completed,0.55,0,1054,3199,195,2,10
Completed,0.56,3,782,981,1000,250,1
Completed,0.57,4,321,1,571,205,1
Completed,0.56,1,216,1,804,250,10
Completed,0.55,0,3268,2919,1000,176,1
Completed,0.55,0,5000,5000,2,2,10
Completed,0.55,0,2656,3736,1000,226,10
Completed,0.55,0,1550,2954,1000,223,1
Completed,0.55,0,2275,5000,594,2,10
Completed,0.55,0,2640,3713,532,2,10
Completed,0.55,0,2419,4564,385,192,2
Completed,0.55,0,1265,3146,2,2,1
Completed,0.55,0,3590,4548,479,41,1
Completed,0.55,0,3024,3372,1000,115,10
