Status,ACCURACY,RUNTIME,recent_samples_size,n_samples,n_permutations,update_interval,n_consecutive_deviations
Completed,0.74,9,4468,252,649,230,127
Completed,0.74,21,2441,2012,991,155,62
Completed,0.73,40,1732,4422,610,163,28
Completed,0.73,27,3762,2691,753,206,159
Completed,0.73,52,3326,1977,97,46,31
Completed,0.74,29,4011,3306,627,174,81
Completed,0.72,67,4062,736,291,96,35
Completed,0.74,34,3299,4564,949,248,109
Completed,0.74,22,2749,2129,580,194,77
Completed,0.72,146,4603,3145,176,90,1
Completed,0.73,34,103,4907,199,217,50
Completed,0.74,25,3067,2829,415,167,138
Completed,0.74,38,1377,3485,926,119,91
Completed,0.74,18,3528,1037,437,236,94
Completed,0.73,79,4131,4864,842,108,19
Completed,0.74,19,4315,1663,368,217,145
Completed,0.73,65,1886,3665,376,144,14
Completed,0.74,30,4858,4068,233,226,173
Completed,0.74,19,4552,867,778,137,111
Completed,0.73,14,2212,1397,617,249,203
Completed,0.74,25,2628,2783,730,242,25
Completed,0.74,9,3181,218,861,201,57
Completed,0.73,18,1151,1891,530,181,130
Completed,0.74,31,1194,3180,788,229,32
Completed,0.74,31,1758,2164,445,116,108
Completed,0.74,38,2469,4602,92,78,77
Completed,0.74,13,494,774,688,207,4
Completed,0.73,59,4842,2430,696,85,49
Completed,0.73,22,2321,2609,827,172,106
Completed,0.74,21,350,1436,421,52,38
Completed,0.73,32,4668,4657,535,215,209
Completed,0.74,11,4987,358,460,180,20
Completed,0.73,21,2021,2377,181,192,167
Completed,0.74,37,1313,4941,285,244,135
Completed,0.74,40,4280,2951,79,138,54
Completed,0.72,108,1490,1581,759,72,8
Completed,0.73,33,2034,4174,644,114,43
Completed,0.74,8,294,503,112,234,101
Completed,0.74,10,2992,922,441,213,174
Completed,0.73,13,22,1345,173,170,16
Completed,0.73,32,2668,4123,552,178,111
Completed,0.74,23,3375,1686,921,140,82
Completed,0.73,12,1035,1205,692,245,232
Completed,0.72,153,1046,4002,56,9,6
Completed,0.74,40,3815,4773,594,238,59
Completed,0.74,15,3843,1062,852,160,156
Completed,0.74,36,2360,4236,891,232,3
Completed,0.74,12,621,409,363,112,78
Completed,0.74,17,4714,1546,262,240,123
Completed,0.74,38,2935,2562,977,104,47
Completed,0.72,60,3479,126,612,82,19
Completed,0.74,37,4162,3955,143,203,93
Completed,0.74,34,729,3781,304,148,44
Completed,0.73,47,3102,4634,246,134,21
Completed,0.74,20,3644,2039,345,176,53
Completed,0.73,51,896,3431,540,118,10
Completed,0.74,23,1461,1945,193,230,68
Completed,0.73,37,2161,4508,344,204,102
Completed,0.74,8,2484,526,665,185,164
Completed,0.74,34,1787,3120,800,133,131
Completed,0.73,45,429,4813,447,65,27
Completed,0.74,13,2244,1142,793,216,85
Completed,0.74,39,1695,3735,674,227,116
Completed,0.74,30,971,2251,82,122,55
Completed,0.74,39,998,4993,996,168,72
Completed,0.72,181,1643,1010,275,56,4
Completed,0.73,5,2801,335,763,224,208
Completed,0.74,23,456,2402,596,142,105
Completed,0.73,23,135,2635,399,247,168
Completed,0.73,31,2874,4019,369,227,224
Completed,0.73,13,3580,1424,223,207,194
Completed,0.73,49,1415,4669,858,59,52
Completed,0.74,10,928,684,391,165,118
Completed,0.74,20,4361,801,43,250,11
Completed,0.73,47,3598,4473,698,98,71
Completed,0.73,30,1941,3873,218,173,149
Completed,0.74,34,4910,3393,423,192,41
Completed,0.73,6,2908,307,65,182,65
Completed,0.72,162,4765,3823,660,38,12
Completed,0.74,39,2605,4758,930,210,126
Completed,0.73,21,3146,2320,546,233,161
Completed,0.74,22,1118,570,813,151,29
Completed,0.73,32,1226,4359,618,200,182
Completed,0.74,30,3262,3531,772,188,7
Completed,0.74,19,2552,969,641,130,36
Completed,0.73,17,520,1768,971,235,152
Completed,0.72,55,2700,1867,405,100,2
Completed,0.74,36,4632,2882,875,244,75
Completed,0.74,12,1966,84,475,221,50
Completed,0.74,26,1269,2522,126,214,16
Completed,0.74,31,3452,2714,465,128,97
Completed,0.73,24,1550,2704,987,221,192
Completed,0.74,39,4209,4405,657,146,123
Completed,0.74,36,766,4580,809,201,16
Completed,0.74,23,1253,752,462,81,65
Completed,0.73,24,3732,2531,585,182,174
Completed,0.73,21,68,2172,658,241,44
Completed,0.73,52,4648,1034,713,112,31
Completed,0.74,26,3413,2456,408,209,110
Completed,0.73,50,3939,3472,816,73,61
Completed,0.74,13,3936,447,724,190,109
Completed,0.73,28,1740,3522,310,216,163
Completed,0.74,39,3774,4369,81,166,25
Completed,0.74,7,3883,580,354,244,184
Completed,0.73,74,1855,2310,6,139,3
Completed,0.72,34,2396,4749,406,179,33
Completed,0.73,34,4426,2989,239,191,156
Completed,0.72,61,2896,3298,477,50,20
Completed,0.73,28,90,3382,900,164,133
Completed,0.74,34,3060,3883,740,207,54
Completed,0.74,20,3613,1321,859,228,22
Completed,0.74,42,4373,2805,390,115,86
Completed,0.74,16,1420,1415,698,174,102
Completed,0.73,33,2128,4008,829,137,67
Completed,0.73,18,234,25,426,25,10
Completed,0.73,27,4782,3259,561,250,245
Completed,0.74,30,4482,1777,450,145,59
Completed,0.74,11,2448,959,164,226,131
Completed,0.73,35,1898,4643,707,231,177
Completed,0.73,52,4866,2624,937,157,11
Completed,0.74,6,2200,344,288,133,115
Completed,0.74,29,1656,2907,189,184,85
Completed,0.73,40,1013,1734,591,33,28
Completed,0.74,37,966,4148,491,236,104
Completed,0.73,40,1688,475,773,107,39
Completed,0.73,38,2232,3068,638,87,5
Completed,0.74,17,414,1583,110,199,72
Completed,0.74,28,3213,3111,278,223,36
Completed,0.74,9,2517,516,127,219,8
Completed,0.73,24,184,2767,527,196,118
Completed,0.73,63,1448,3847,348,96,23
Completed,0.74,18,4322,60,537,161,41
Completed,0.74,24,1358,2050,822,204,148
Completed,0.73,40,1299,3338,611,128,51
Completed,0.73,30,4273,3770,779,240,138
Completed,0.72,120,4177,2132,305,69,13
Completed,0.74,31,3492,3147,959,213,64
Completed,0.74,50,4718,4537,170,125,47
Completed,0.74,29,608,3507,209,245,30
Completed,0.74,26,2345,2491,555,102,79
Completed,0.74,28,3821,1625,993,119,103
Completed,0.73,23,2681,2599,353,200,198
Completed,0.73,2,3387,8,249,242,229
Completed,0.72,65,1608,3276,863,32,26
Completed,0.74,26,1043,2105,392,129,86
Completed,0.74,21,3965,1195,230,151,75
Completed,0.72,475,3362,4711,510,7,2
Completed,0.73,41,2662,2275,895,63,34
Completed,0.73,14,4979,1336,633,202,170
Completed,0.7,10,2010,933,980,183,17
Completed,0.74,33,310,3728,461,99,52
Completed,0.73,20,2047,2243,803,243,119
Completed,0.74,40,1497,4836,672,192,89
Completed,0.73,35,851,1163,76,94,24
Completed,0.73,24,721,2962,601,235,147
Completed,0.73,48,3689,4932,762,153,40
Completed,0.74,36,2979,2366,643,157,12
Completed,0.73,5,15,367,998,208,177
Completed,0.74,40,4825,4282,845,217,97
Completed,0.74,28,500,2519,774,88,80
Completed,0.74,17,2471,1504,496,194,28
Completed,0.74,35,1775,3939,96,249,63
Completed,0.74,32,3807,3170,264,136,127
Completed,0.74,5,1819,228,338,173,152
Completed,0.74,15,2624,803,826,123,74
Completed,0.74,40,4400,4475,422,219,7
Completed,0.74,33,3333,3796,444,163,76
Completed,0.72,9,450,878,300,229,204
Completed,0.74,36,142,4079,693,132,18
Completed,0.73,29,3116,3656,916,237,172
Completed,0.74,18,686,1672,843,187,50
Completed,0.72,60,3522,2860,26,121,14
Completed,0.74,20,2815,454,380,65,46
Completed,0.73,22,915,2287,717,218,191
Completed,0.74,50,4102,4121,332,54,49
Completed,0.74,38,659,4240,243,109,66
Completed,0.74,14,1381,411,521,238,15
Completed,0.74,32,1933,2820,890,197,45
Completed,0.74,42,4899,4917,723,186,144
Completed,0.73,48,2742,3976,992,77,31
Completed,0.74,30,3286,1539,607,116,60
Completed,0.74,30,4047,2554,142,230,111
Completed,0.71,249,4015,281,788,59,1
Completed,0.74,26,2597,3233,225,170,58
Completed,0.74,23,3139,642,375,149,26
Completed,0.74,28,1239,2680,294,175,4
Completed,0.73,19,2560,2023,467,248,155
Completed,0.74,12,532,243,174,135,33
Completed,0.73,34,206,4694,821,225,221
Completed,0.74,29,2866,3041,542,143,94
Completed,0.73,34,384,1924,910,103,6
Completed,0.74,21,4946,1128,965,232,55
Completed,0.74,38,4247,3690,565,211,21
Completed,0.74,33,805,3577,975,141,100
Completed,0.73,33,3459,4317,634,246,212
Completed,0.74,43,2078,4967,155,41,9
Completed,0.73,11,263,982,626,177,68
Completed,0.74,35,563,4032,385,212,130
Completed,0.74,38,3715,3675,872,117,113
Completed,0.74,34,390,3413,121,84,47
Completed,0.74,19,2285,1929,651,196,97
Completed,0.74,38,1576,4530,754,238,65
Completed,0.73,45,1088,858,471,110,12
Completed,0.73,52,1094,4515,557,83,38
Completed,0.74,16,1581,844,214,203,105
Completed,0.74,27,2280,3408,314,240,71
Completed,0.74,28,1234,1367,738,140,41
Completed,0.74,28,1111,2657,948,219,139
Completed,0.74,37,3143,4612,664,169,51
Completed,0.73,34,2593,2056,811,142,16
Completed,0.73,2,558,52,580,224,171
Completed,0.74,39,259,4971,414,134,110
Completed,0.72,178,1533,3591,719,47,2
Completed,0.74,26,4242,2191,400,231,61
Completed,0.74,36,1385,4254,452,202,36
Completed,0.73,33,4353,3480,158,183,152
Completed,0.74,37,3568,4106,105,148,85
Completed,0.73,17,2871,1708,489,171,115
Completed,0.73,30,537,3764,853,178,10
Completed,0.73,27,2564,3346,506,190,177
Completed,0.74,10,3265,900,906,245,148
Completed,0.72,151,4563,1402,350,61,9
Completed,0.74,26,2785,2731,881,158,68
Completed,0.73,19,995,1982,862,234,213
Completed,0.74,23,4051,1524,835,210,90
Completed,0.72,63,3291,2540,428,74,22
Completed,0.74,39,4595,3972,700,233,119
Completed,0.74,27,111,2824,677,104,74
Completed,0.74,23,1929,1809,87,241,8
Completed,0.74,23,2477,2505,535,244,54
Completed,0.74,40,4511,4607,828,139,134
Completed,0.72,57,2820,4296,589,124,5
Completed,0.73,54,3516,1849,939,70,39
Completed,0.74,31,4123,2864,286,214,105
Completed,0.73,37,690,2995,133,129,24
Completed,0.74,35,3661,4741,480,242,163
Completed,0.73,7,138,548,280,182,58
Completed,0.72,30,2043,3713,232,193,82
Completed,0.74,27,305,2229,516,87,30
Completed,0.74,18,4396,817,617,216,43
Completed,0.73,14,2368,1293,777,166,144
Completed,0.74,29,3170,1886,265,122,66
Completed,0.74,34,3854,3371,982,227,15
Completed,0.74,20,3803,2159,709,179,168
Completed,0.74,41,1202,3934,341,93,87
Completed,0.74,12,1770,106,931,191,21
Completed,0.74,33,1037,3271,573,188,124
Completed,0.73,31,3383,3997,786,199,191
Completed,0.73,14,2685,1441,687,235,220
Completed,0.73,49,2312,4652,299,25,19
Completed,0.74,12,338,667,957,131,93
Completed,0.74,37,2985,3553,322,154,33
Completed,0.73,40,3684,952,207,164,3
Completed,0.73,16,717,1785,438,207,185
Completed,0.74,45,856,4830,897,99,60
Completed,0.73,14,1501,1159,367,250,111
Completed,0.73,56,4172,3162,735,120,38
Completed,0.74,9,4277,269,194,197,164
Completed,0.74,19,1305,1995,416,185,25
Completed,0.73,24,4975,2669,344,238,130
Completed,0.73,37,3367,1210,455,58,43
Completed,0.74,40,3971,4725,801,162,101
Completed,0.74,32,483,3697,553,149,145
Completed,0.74,37,2512,4193,837,223,45
Completed,0.74,19,3219,1641,691,212,15
Completed,0.74,40,1154,4885,648,248,20
Completed,0.74,31,1799,1057,115,96,88
Completed,0.73,6,2645,404,595,176,135
Completed,0.71,191,4723,714,865,66,5
Completed,0.74,38,2946,4543,398,218,71
Completed,0.72,33,465,340,32,40,18
Completed,0.74,29,4870,1457,102,160,32
Completed,0.74,8,1903,654,262,211,155
Completed,0.73,64,4318,4059,498,150,4
Completed,0.74,26,1453,161,683,91,59
Completed,0.74,27,2149,2762,783,103,31
Completed,0.74,14,178,1278,442,246,81
Completed,0.74,21,4522,521,434,126,95
Completed,0.74,33,636,4468,465,157,127
Completed,0.74,29,3609,2800,180,208,62
Completed,0.74,45,4922,3869,952,114,80
Completed,0.74,29,418,3082,929,242,98
Completed,0.73,88,1683,4152,204,80,14
Completed,0.74,11,3999,1015,513,239,190
Completed,0.74,25,1652,1720,850,127,122
Completed,0.73,34,2204,4323,747,184,94
Completed,0.73,38,3878,4090,673,194,148
Completed,0.74,23,3779,380,884,146,50
Completed,0.74,26,1744,2355,725,220,138
Completed,0.73,36,2444,4958,875,215,172
Completed,0.74,32,4476,2934,519,172,17
Completed,0.74,34,229,4024,605,43,35
Completed,0.73,2,2122,39,136,180,108
Completed,0.74,33,1426,2592,270,138,76
Completed,0.71,315,936,1420,986,18,1
Completed,0.74,45,1259,4585,503,108,103
Completed,0.74,14,4205,884,320,167,86
Completed,0.72,81,3441,4401,912,53,26
Completed,0.73,29,2097,3828,425,225,198
Completed,0.74,32,4754,3284,216,144,115
Completed,0.73,16,4431,1646,792,249,178
Completed,0.74,23,2400,1248,571,136,12
Completed,0.74,33,1851,3643,967,175,40
Completed,0.74,27,4638,1861,164,194,101
Completed,0.73,36,2705,2877,568,89,43
Completed,0.72,74,3402,431,968,97,9
Completed,0.74,38,3930,4260,311,249,68
Completed,0.73,63,3944,2452,153,116,23
Completed,0.74,33,3418,3467,620,229,89
Completed,0.73,63,4643,4847,252,78,51
Completed,0.73,26,62,3202,369,198,7
Completed,0.74,43,1957,2186,903,86,74
Completed,0.74,34,3151,3634,490,206,134
Completed,0.74,23,570,1655,255,155,21
Completed,0.73,28,246,3293,740,236,209
Completed,0.74,36,2904,3818,900,131,105
Completed,0.74,19,3457,1371,504,187,71
Completed,0.72,217,4217,2699,222,35,6
Completed,0.74,25,775,2536,319,120,117
Completed,0.74,36,1972,3917,560,217,26
Completed,0.74,28,4939,3192,831,166,164
Completed,0.74,37,922,4683,586,152,81
Completed,0.73,23,3575,2582,808,234,232
Completed,0.73,2,2878,30,658,208,204
Completed,0.73,20,224,2083,951,158,111
Completed,0.73,34,2558,4949,335,181,15
Completed,0.73,34,3256,2344,201,129,45
Completed,0.74,6,1222,389,409,242,144
Completed,0.74,34,1123,4101,152,164,55
Completed,0.73,16,3350,1729,329,223,217
Completed,0.72,59,975,3750,887,71,19
Completed,0.74,26,1699,2265,354,215,93
Completed,0.74,34,2240,4818,238,220,122
Completed,0.74,38,3052,3387,137,99,77
Completed,0.73,25,1393,2809,655,180,155
Completed,0.74,37,4365,4458,989,191,32
Completed,0.73,39,192,4493,99,111,1
Completed,0.73,10,2166,822,633,232,76
Completed,0.74,32,1456,3425,780,211,108
Completed,0.73,37,891,1941,499,75,35
Completed,0.73,31,684,4049,958,246,159
Completed,0.73,45,3648,3216,682,142,29
Completed,0.74,10,3098,664,786,177,63
Completed,0.73,16,130,1448,577,188,127
Completed,0.74,30,452,3560,431,169,63
Completed,0.73,31,2189,2387,840,49,14
Completed,0.74,32,4709,2576,706,198,86
Completed,0.74,25,4388,2496,287,163,147
Completed,0.74,29,1813,2842,458,229,12
Completed,0.74,30,1169,1826,798,117,69
Completed,0.73,18,1782,1630,231,184,171
Completed,0.73,25,27,2659,866,143,37
Completed,0.73,35,2997,4453,528,225,152
Completed,0.73,18,3696,2006,877,218,180
Completed,0.74,14,723,260,732,167,7
Completed,0.74,7,4166,132,822,237,114
Completed,0.73,46,3483,3959,419,109,57
Completed,0.73,40,2931,1561,50,84,27
Completed,0.73,52,1486,3051,206,115,35
Completed,0.74,16,1317,942,747,192,160
Completed,0.73,29,2017,3544,846,250,126
Completed,0.74,45,4981,4347,513,137,62
Completed,0.73,40,344,2603,614,16,13
Completed,0.74,17,2315,1432,149,145,64
Completed,0.73,2,1051,3,983,53,47
Completed,0.74,42,489,4597,351,233,41
Completed,0.73,45,1764,3165,531,73,70
Completed,0.74,23,1199,2150,248,209,11
Completed,0.74,22,3859,233,574,107,92
Completed,0.74,16,2633,1304,302,200,51
Completed,0.74,35,299,4170,915,208,75
Completed,0.74,10,2038,498,325,79,2
Completed,0.73,35,4557,4388,191,179,90
Completed,0.74,8,4864,558,802,214,151
Completed,0.74,25,1891,2332,589,171,37
Completed,0.73,61,1340,4731,942,147,8
Completed,0.73,26,4310,3006,671,221,182
Completed,0.74,47,4137,1051,130,80,56
Completed,0.74,47,3533,4880,602,201,115
Completed,0.74,27,2823,2434,998,241,85
Completed,0.72,74,4836,3450,281,105,27
Completed,0.74,36,3615,4245,973,170,131
Completed,0.74,44,1922,4922,486,124,84
Completed,0.74,12,107,1094,770,222,25
Completed,0.73,54,4608,2115,856,101,42
Completed,0.74,29,2754,3130,385,246,101
Completed,0.72,103,4058,4559,737,93,10
Completed,0.74,26,4006,1992,338,139,118
Completed,0.72,47,2780,873,534,43,23
Completed,0.74,14,3767,1358,216,232,134
Completed,0.74,30,2436,3355,45,160,22
Completed,0.73,32,4464,3753,315,210,168
Completed,0.74,19,4790,1173,680,183,104
Completed,0.71,224,3565,2292,453,31,5
Completed,0.74,44,4091,3621,795,127,72
Completed,0.74,31,648,3490,635,213,59
Completed,0.73,53,816,4312,403,56,30
Completed,0.74,9,1537,327,869,162,82
Completed,0.73,25,2090,2929,722,156,110
Completed,0.73,37,4743,4962,890,230,202
Completed,0.72,52,4443,43,120,133,16
Completed,0.73,18,2409,2067,271,238,174
Completed,0.74,26,3890,2646,473,185,44
Completed,0.73,71,4611,1619,831,147,3
Completed,0.73,11,2270,1114,563,221,185
Completed,0.73,30,1571,3679,912,214,157
Completed,0.74,36,3913,4214,697,171,33
Completed,0.73,48,1572,1261,661,118,20
Completed,0.74,39,2269,3864,812,67,48
Completed,0.74,5,375,193,467,219,123
Completed,0.74,38,4955,1603,413,91,78
Completed,0.74,28,3022,3088,819,195,3
Completed,0.74,15,3730,533,716,247,34
Completed,0.74,18,553,1741,741,201,110
Completed,0.74,21,4744,57,640,73,66
Completed,0.74,32,2926,4040,108,209,15
Completed,0.74,21,3469,1476,493,234,44
Completed,0.74,38,4190,2647,770,112,96
Completed,0.72,57,758,2744,674,43,19
Completed,0.74,37,1984,3851,448,139,123
Completed,0.74,30,3564,2686,204,187,134
Completed,0.74,29,2132,3344,716,107,87
Completed,0.73,18,197,2017,57,236,21
Completed,0.73,46,4466,1191,65,115,39
Completed,0.74,37,2570,4707,661,228,105
Completed,0.74,26,3278,2298,807,207,73
Completed,0.72,134,3765,3627,465,79,5
Completed,0.74,40,1096,4303,857,241,82
Completed,0.72,51,1857,318,391,105,30
Completed,0.74,9,4057,424,986,250,131
Completed,0.74,34,1711,2468,654,137,58
Completed,0.74,35,2262,4904,758,173,24
Completed,0.74,30,4609,2831,605,193,163
Completed,0.73,3,1923,140,237,216,212
Completed,0.73,45,3074,3141,875,52,42
Completed,0.71,209,3614,735,725,17,9
Completed,0.74,36,905,4422,410,199,54
Completed,0.73,60,1483,3183,229,133,10
Completed,0.74,37,4139,3928,381,239,177
Completed,0.74,44,4311,1974,922,67,53
Completed,0.74,14,3125,867,210,223,90
Completed,0.73,71,4862,4382,553,119,22
Completed,0.74,31,440,3665,576,247,36
Completed,0.74,50,1665,4742,302,90,74
Completed,0.74,18,980,1226,961,196,8
Completed,0.73,20,4410,2235,706,240,237
Completed,0.71,106,604,4171,344,30,2
Completed,0.74,33,1829,3064,538,183,110
Completed,0.73,39,1147,1579,194,39,34
Completed,0.73,18,1766,1852,780,231,199
Completed,0.74,40,2524,2430,262,56,27
Completed,0.74,34,4497,3446,979,161,85
Completed,0.74,9,2183,775,363,184,41
Completed,0.74,22,342,2375,865,170,126
Completed,0.73,25,5,2612,130,190,65
Completed,0.73,15,2016,1441,595,92,12
Completed,0.73,50,1318,4003,995,101,46
Completed,0.74,3,711,19,277,245,97
Completed,0.74,31,4144,217,186,159,17
Completed,0.73,17,1487,1895,455,210,171
Completed,0.74,38,4698,2779,290,151,51
Completed,0.74,42,3695,3018,627,123,51
Completed,0.73,48,2998,609,777,71,23
Completed,0.74,40,4969,4125,495,215,89
Completed,0.74,11,4685,919,516,180,152
Completed,0.73,15,2342,1347,847,192,37
Completed,0.74,37,1636,3784,744,243,6
Completed,0.74,35,3964,1781,346,125,79
Completed,0.74,29,3397,2953,878,222,29
Completed,0.74,25,1177,1947,760,132,109
Completed,0.74,24,3846,123,438,61,57
Completed,0.73,27,1168,3158,550,208,198
Completed,0.73,9,618,723,918,235,228
Completed,0.74,36,276,4236,92,129,40
Completed,0.73,27,2932,3501,299,243,148
Completed,0.73,18,830,1827,445,181,12
Completed,0.74,24,682,1008,709,88,46
Completed,0.73,28,889,3117,250,229,172
Completed,0.73,51,3550,4774,395,155,17
Completed,0.74,8,193,524,350,206,138
Completed,0.74,34,477,4512,645,187,76
Completed,0.71,91,2490,840,111,35,1
Completed,0.73,3,3204,162,599,237,204
Completed,0.73,12,80,1140,226,175,122
Completed,0.73,33,424,3876,767,218,186
Completed,0.74,35,2765,3391,623,167,4
Completed,0.74,29,3317,798,976,143,32
Completed,0.74,14,976,1312,636,225,155
Completed,0.74,27,3995,2039,670,217,28
Completed,0.73,26,2190,2635,590,144,127
Completed,0.74,44,4534,4629,805,226,62
Completed,0.74,34,132,3571,828,98,14
Completed,0.74,29,1907,2398,419,249,64
Completed,0.73,55,1223,4672,158,85,31
Completed,0.74,29,2458,3250,963,238,112
Completed,0.74,28,523,2079,309,109,60
Completed,0.74,19,4773,970,316,230,15
Completed,0.74,43,2877,4955,909,116,67
Completed,0.74,33,1410,4358,428,162,145
Completed,0.74,33,4064,3535,213,205,45
Completed,0.74,38,632,3732,373,135,94
Completed,0.72,74,1394,2247,906,23,18
Completed,0.74,15,3051,1596,388,195,190
Completed,0.74,26,3044,2886,177,149,101
Completed,0.72,163,4231,4276,949,49,9
Completed,0.73,27,2101,2975,274,203,20
Completed,0.74,43,2599,3819,360,75,38
Completed,0.72,60,3152,1385,241,111,6
Completed,0.74,34,3874,2712,523,232,71
Completed,0.74,25,2298,2170,357,150,7
Completed,0.74,40,1597,4577,241,161,37
Completed,0.74,24,3945,2533,403,211,152
Completed,0.73,24,1056,2523,925,178,57
Completed,0.74,39,3403,4586,719,189,130
Completed,0.73,21,2704,2180,818,246,164
Completed,0.73,35,77,4851,468,222,212
Completed,0.73,54,4430,3300,544,92,57
Completed,0.74,37,242,4749,583,212,12
Completed,0.74,37,1545,3642,293,125,100
Completed,0.74,25,782,2314,948,223,41
Completed,0.74,28,4224,2453,608,184,88
Completed,0.72,88,3737,3468,141,40,24
Completed,0.73,25,1957,2876,652,239,195
Completed,0.74,42,4925,4861,992,126,119
Completed,0.74,36,3590,4368,903,194,50
Completed,0.74,20,2884,1774,507,248,18
Completed,0.74,44,4777,2945,225,96,91
Completed,0.74,32,511,4005,155,225,108
Completed,0.74,10,2443,20,624,119,35
Completed,0.72,196,1745,2586,974,66,1
Completed,0.74,19,1217,1413,258,218,76
Completed,0.72,56,3879,893,924,102,27
Completed,0.74,39,3155,4409,332,246,86
Completed,0.74,20,2615,1971,197,189,114
Completed,0.74,31,4024,1321,161,132,63
Completed,0.73,12,1685,787,452,237,127
Completed,0.74,34,4578,3887,308,186,29
Completed,0.74,26,94,3071,315,57,46
Completed,0.74,23,1951,1587,910,162,98
Completed,0.74,36,1398,4148,556,155,63
Completed,0.73,29,937,3525,737,175,137
Completed,0.73,70,4111,3106,710,137,15
Completed,0.74,29,669,2910,863,207,122
Completed,0.73,43,1351,1739,394,78,49
Completed,0.73,6,126,346,728,229,93
Completed,0.74,28,4551,1454,642,108,107
Completed,0.74,26,2811,2626,114,236,32
Completed,0.73,16,3354,63,479,199,4
Completed,0.74,49,3997,4048,761,85,77
Completed,0.74,39,4724,4225,614,220,134
Completed,0.74,23,4384,713,379,138,71
Completed,0.71,110,2647,4541,846,17,6
Completed,0.73,40,3187,2132,747,44,38
Completed,0.73,18,3824,1937,283,226,203
Completed,0.74,29,2494,2766,461,166,81
Completed,0.73,29,484,1281,801,54,32
Completed,0.73,20,2151,2222,534,193,144
Completed,0.73,34,1451,4784,934,249,173
Completed,0.74,14,2658,1337,325,158,130
Completed,0.72,133,4976,2272,93,79,9
Completed,0.74,36,3002,3599,686,201,68
Completed,0.73,59,4276,4709,443,106,43
Completed,0.73,17,4171,1818,983,215,167
Completed,0.74,18,1518,1073,629,172,21
Completed,0.73,29,2069,3511,776,146,55
Completed,0.74,24,1322,2100,592,232,123
Completed,0.72,36,2031,4666,945,211,93
Completed,0.73,8,18,681,286,74,20
Completed,0.74,27,4658,2366,341,203,34
Completed,0.74,26,3384,944,537,104,78
Completed,0.74,40,3949,4927,195,240,3
Completed,0.74,30,1025,3337,435,234,26
Completed,0.74,33,1629,2009,843,114,83
Completed,0.74,37,1141,4839,347,170,110
Completed,0.73,24,304,2789,765,245,143
Completed,0.74,41,2964,4477,598,140,44
Completed,0.74,20,3514,1885,994,178,16
Completed,0.73,5,857,226,646,189,173
Completed,0.74,37,718,3273,187,112,48
Completed,0.73,41,3663,282,232,83,42
Completed,0.74,38,4305,3798,510,197,101
Completed,0.74,42,863,3938,919,142,22
Completed,0.73,28,3518,3174,690,224,168
Completed,0.73,15,165,1500,554,168,54
Completed,0.71,228,4510,451,577,48,5
Completed,0.73,33,2539,4278,171,176,72
Completed,0.74,24,3236,1843,305,134,104
Completed,0.74,28,392,2820,68,165,8
Completed,0.73,36,2740,4913,296,207,181
Completed,0.73,22,3289,2478,177,227,151
Completed,0.74,14,945,415,464,154,36
Completed,0.74,20,1678,1674,145,204,25
Completed,0.74,30,2221,4082,261,230,59
Completed,0.74,24,4848,1391,894,238,67
Completed,0.72,57,3109,2720,362,110,10
Completed,0.73,25,4459,3039,477,250,115
Completed,0.74,32,212,3758,407,122,70
Completed,0.74,5,2144,242,872,227,11
Completed,0.74,28,1438,2677,725,216,41
Completed,0.74,39,4095,4432,887,165,148
Completed,0.72,71,4352,1542,409,26,23
Completed,0.73,33,662,4554,547,235,225
Completed,0.74,32,3630,2559,816,130,90
Completed,0.73,20,113,2115,928,199,195
Completed,0.72,87,1271,4514,490,61,13
Completed,0.74,18,4187,643,676,244,51
Completed,0.74,27,2912,2065,449,94,92
Completed,0.73,32,2075,4031,567,179,171
Completed,0.73,47,558,4970,830,70,35
Completed,0.74,13,2413,986,426,214,109
Completed,0.72,65,1110,2406,700,123,2
Completed,0.73,58,3263,4117,656,88,28
Completed,0.74,25,2566,1712,755,98,56
Completed,0.73,48,3435,2190,585,131,20
Completed,0.73,7,1093,546,805,236,167
Completed,0.74,38,1087,4204,222,202,126
Completed,0.73,31,3430,3689,388,182,62
Completed,0.73,15,391,1610,372,241,160
Completed,0.72,27,45,3405,639,151,96
Completed,0.73,30,3018,3861,970,233,216
Completed,0.72,2,2080,52,405,136,130
Completed,0.74,21,3458,629,885,89,83
Completed,0.74,41,4182,4613,355,194,25
Completed,0.74,33,749,4528,203,154,106
Completed,0.73,28,3720,2739,410,228,209
Completed,0.72,180,1976,3409,930,58,6
Completed,0.73,17,40,1926,334,164,72
Completed,0.74,27,385,3099,659,199,135
Completed,0.74,40,2726,4792,953,187,55
Completed,0.74,29,4799,3349,447,172,156
Completed,0.73,40,2561,3035,218,95,18
Completed,0.73,30,3267,587,321,99,49
Completed,0.73,33,3757,4103,912,243,122
Completed,0.73,51,1104,3593,269,66,43
Completed,0.74,29,1867,2420,986,217,101
Completed,0.74,36,2419,4975,606,226,68
Completed,0.73,31,564,991,135,120,8
Completed,0.74,26,4733,2060,236,249,57
Completed,0.73,28,3285,3479,858,209,173
Completed,0.73,12,2744,1080,743,234,145
Completed,0.74,20,397,1810,901,152,45
Completed,0.74,29,4900,145,972,32,31
Completed,0.74,38,3083,3973,252,129,81
Completed,0.74,16,3625,1528,153,181,111
Completed,0.74,31,914,2691,966,122,78
