Status,ACCURACY,RUNTIME,recent_samples_size,n_samples,n_permutations,update_interval,n_consecutive_deviations
Completed,0.91,0,2238,1334,1000,250,10
Completed,0.91,0,1692,1599,2,250,5
Completed,0.91,0,2534,3173,1000,250,3
Completed,0.91,0,1,4327,2,2,10
Completed,0.91,1,1,3575,1000,2,6
Completed,0.91,0,5000,4456,2,2,7
Completed,0.91,0,2240,3721,2,2,10
Completed,0.91,0,5000,2031,2,250,10
Completed,0.91,0,5000,4107,2,2,1
Completed,0.91,0,2219,1027,2,2,1
Completed,0.91,1,1,427,1000,250,6
Completed,0.91,0,1,1117,600,2,5
Completed,0.91,0,5000,1835,1000,2,5
Completed,0.91,0,1165,701,2,250,3
Completed,0.91,0,2058,3798,1000,2,10
Completed,0.91,0,1,2892,1000,2,1
Completed,0.92,10,5000,258,1000,250,6
Completed,0.91,0,1636,5000,2,250,10
Completed,0.91,0,1,4549,2,2,6
Completed,0.91,0,5000,4867,1000,250,1
Completed,0.91,0,1680,4281,2,250,1
Completed,0.91,0,2874,2316,1000,2,1
Completed,0.91,0,2135,2454,2,250,5
Completed,0.91,7,1798,348,1000,250,10
Completed,0.91,0,5000,2414,2,2,1
Completed,0.91,0,5000,2942,2,250,1
Completed,0.91,0,5000,3508,1000,250,5
Completed,0.91,0,2464,1420,1000,250,1
Completed,0.91,0,1,3370,2,250,1
Completed,0.91,0,2861,2588,1000,2,1
Completed,0.91,0,2642,4569,142,250,10
Completed,0.91,0,5000,996,2,2,4
Completed,0.91,0,2599,2971,1000,250,10
Completed,0.91,0,5000,3712,2,2,4
Completed,0.91,0,1,3294,823,2,7
Completed,0.91,0,5000,3567,2,2,4
Completed,0.91,0,3446,4911,2,250,9
Completed,0.91,0,2626,4152,1000,250,10
Completed,0.91,0,3132,1437,2,2,4
Completed,0.91,0,4344,3245,2,250,10
Completed,0.91,0,1,3753,2,250,10
Completed,0.91,0,1720,1517,1000,250,1
Completed,0.91,0,2062,1401,2,2,3
Completed,0.91,0,2486,3488,2,250,1
Completed,0.91,0,1632,3037,2,2,1
Completed,0.91,0,5000,1072,1000,2,10
Completed,0.91,0,5000,4772,1000,2,10
Completed,0.91,0,1,3901,2,2,4
Completed,0.91,0,2045,4176,1000,250,4
Completed,0.91,0,2827,1206,2,250,3
Completed,0.91,0,2785,1747,1000,2,7
Completed,0.91,0,3777,4467,2,250,10
Completed,0.91,0,1,2660,1000,2,6
Completed,0.91,0,1,2365,2,250,10
Completed,0.91,0,1,1747,1000,2,10
Completed,0.91,0,3022,1932,2,2,6
Completed,0.91,0,1314,600,2,2,10
Completed,0.91,0,2030,2751,2,250,1
Completed,0.91,0,1,1616,2,250,4
Completed,0.91,0,2407,3325,2,250,4
Completed,0.91,0,2135,4768,2,250,7
Completed,0.91,0,1,2761,2,250,10
Completed,0.91,0,1495,3529,2,2,10
Completed,0.91,0,5000,3067,2,2,5
Completed,0.91,0,5000,865,1000,250,6
Completed,0.91,0,1727,2968,2,2,6
Completed,0.91,0,2641,1109,2,2,10
Completed,0.91,0,5000,4051,1000,2,5
Completed,0.91,0,1,1233,2,2,10
Completed,0.91,0,5000,1585,2,2,4
Completed,0.91,0,2997,4749,1000,2,1
Completed,0.91,0,5000,4931,2,250,6
Completed,0.91,0,1,1506,2,2,10
Completed,0.91,0,5000,2540,2,2,8
Completed,0.91,0,1,2855,1000,2,4
Completed,0.92,25,4579,1,315,218,7
Completed,0.92,12,5000,212,310,250,6
Completed,0.92,17,5000,1,353,250,9
Completed,0.92,16,4636,1,315,250,9
Completed,0.91,0,1,91,872,250,6
Completed,0.91,21,5000,1,898,250,8
Completed,0.91,16,3682,1,293,250,6
Completed,0.91,0,5000,1222,660,250,1
Completed,0.92,10,5000,1,951,250,10
Completed,0.92,91,3397,1,455,96,1
Completed,0.91,12,5000,164,815,250,6
Completed,0.91,0,5000,953,681,2,1
Completed,0.92,7,3511,1,347,250,10
Completed,0.91,0,1,1,300,250,7
Completed,0.91,7,3147,202,304,250,7
Completed,0.92,10,5000,267,177,250,3
Completed,0.91,0,1,119,168,250,5
Completed,0.92,49,5000,292,808,2,1
Completed,0.91,5,2771,234,236,250,1
Completed,0.91,0,5000,688,712,250,1
Completed,0.92,24,5000,1,833,250,7
Completed,0.91,0,5000,2713,2,2,1
Completed,0.91,0,1,1384,2,250,1
Completed,0.91,0,1,1909,2,250,6
Completed,0.91,0,2028,3313,2,2,1
Completed,0.91,0,5000,3821,2,250,1
Completed,0.91,0,1,4883,1000,250,1
Completed,0.91,0,5000,2307,1000,250,1
Completed,0.91,0,3088,3891,1000,250,4
Completed,0.91,0,1,3655,1000,250,3
Completed,0.91,0,5000,4440,1000,2,1
Completed,0.91,0,1,1798,1000,250,7
Completed,0.91,0,2642,2101,1000,250,8
Completed,0.91,0,5000,3276,1000,250,5
Completed,0.91,0,1,2482,2,2,8
Completed,0.91,0,5000,1741,1000,250,10
Completed,0.91,0,1,3095,1000,250,1
Completed,0.91,0,5000,566,2,2,8
Completed,0.91,0,1,2194,1000,2,10
Completed,0.91,0,5000,1413,2,250,10
Completed,0.91,0,5000,598,2,250,3
Completed,0.91,0,1,4390,2,2,3
Completed,0.91,0,5000,4863,1000,250,10
Completed,0.91,0,1,780,2,250,10
Completed,0.91,0,5000,1427,1000,250,8
Completed,0.91,0,1,3592,2,250,7
Completed,0.91,0,3727,3901,2,250,8
Completed,0.91,0,1,2691,2,250,1
Completed,0.91,0,1,1470,2,250,8
Completed,0.91,0,3262,1760,1000,2,1
Completed,0.91,0,1,2866,1000,250,1
Completed,0.91,0,1,800,634,250,1
Completed,0.91,0,1,2032,2,250,1
Completed,0.91,0,5000,2367,1000,250,5
Completed,0.91,0,1,3909,2,250,8
Completed,0.91,0,1,1872,1000,2,3
Completed,0.91,0,5000,2787,2,2,10
Completed,0.91,0,5000,2812,2,2,7
Completed,0.91,0,5000,1712,2,250,7
Completed,0.91,0,3492,2216,2,250,1
Completed,0.91,0,1,1025,1000,250,7
Completed,0.91,0,5000,3591,1000,250,1
Completed,0.91,0,2616,4461,1000,2,10
Completed,0.91,0,1,679,1000,2,3
Completed,0.91,0,1,4701,362,2,10
Completed,0.91,0,5000,5000,1000,2,1
Completed,0.91,0,1,982,2,250,1
Completed,0.91,0,2628,931,2,2,8
Completed,0.91,0,5000,4272,93,250,8
Completed,0.91,0,5000,4026,2,250,4
Completed,0.91,0,1,1524,2,2,7
Completed,0.91,0,5000,2073,1000,250,6
Completed,0.91,0,5000,2228,1000,250,7
Completed,0.91,0,5000,1070,1000,250,1
Completed,0.91,0,5000,5000,2,250,9
Completed,0.91,0,1,3300,1000,2,10
Completed,0.91,0,5000,1381,2,2,1
Completed,0.91,0,5000,1852,679,250,3
Completed,0.91,0,5000,3144,2,250,7
Completed,0.91,0,5000,3742,1000,250,8
Completed,0.91,0,5000,1269,2,2,10
Completed,0.91,0,4353,2972,675,74,2
Completed,0.91,0,721,1304,79,161,10
Completed,0.91,0,1775,4684,778,49,8
Completed,0.91,0,3144,1044,477,218,4
Completed,0.91,0,2618,4210,221,230,4
Completed,0.91,2,2426,258,529,7,6
Completed,0.91,0,40,3133,322,143,8
Completed,0.91,0,4849,2403,928,125,2
Completed,0.91,0,4661,4920,277,30,10
Completed,0.91,0,403,650,974,238,1
Completed,0.91,0,2084,2739,174,102,3
Completed,0.91,0,2824,1692,577,135,7
Completed,0.91,0,3564,3525,823,185,6
Completed,0.91,0,1491,2165,430,82,5
Completed,0.91,0,987,3822,723,194,3
Completed,0.91,0,3912,489,31,41,9
Completed,0.91,0,3754,4042,954,154,4
Completed,0.91,4,1135,397,295,113,8
Completed,0.91,0,1331,3617,619,226,10
Completed,0.91,0,3714,1944,131,10,1
Completed,0.91,0,2988,2528,380,62,2
Completed,0.91,0,1929,1793,875,207,8
Completed,0.91,1,566,4819,43,71,6
Completed,0.91,0,4508,861,711,167,5
Completed,0.91,0,4694,3381,122,200,7
Completed,0.91,0,204,2338,632,38,3
Completed,0.91,0,2273,4275,456,174,1
Completed,0.91,14,2782,10,797,95,9
Completed,0.91,1,3292,4426,541,105,9
Completed,0.91,0,1616,1099,210,130,3
Completed,0.91,0,871,2917,878,18,5
Completed,0.91,0,4194,1562,373,249,7
Completed,0.91,0,4128,4587,172,171,2
Completed,0.91,0,810,946,583,64,8
Completed,0.91,0,1706,3069,259,208,6
Completed,0.91,0,3387,1401,995,58,4
Completed,0.91,0,2726,3230,748,16,4
Completed,0.91,0,2222,2500,2,221,8
Completed,0.91,0,304,4113,833,116,10
Completed,0.92,15,4799,160,416,152,2
Completed,0.91,0,4438,2680,756,244,9
Completed,0.91,0,490,1633,494,24,2
Completed,0.91,0,2015,4979,670,129,5
Completed,0.91,0,3069,709,81,108,6
Completed,0.91,0,3672,3880,335,87,7
Completed,0.91,0,1285,548,918,179,3
Completed,0.91,0,1249,3466,250,35,1
Completed,0.91,0,3864,2106,503,200,10
Completed,0.91,0,4017,3675,451,119,5
Completed,0.91,0,1087,2002,799,148,6
Completed,0.91,1,1439,3984,100,4,8
Completed,0.91,6,3508,339,649,232,2
Completed,0.91,0,2920,4761,906,213,1
Completed,0.91,0,2174,803,347,56,10
Completed,0.91,0,342,2586,555,161,7
Completed,0.91,0,4595,1851,200,77,4
Completed,0.91,0,4959,4373,602,48,7
Completed,0.91,3,155,108,152,190,5
Completed,0.91,0,2380,3282,952,85,3
Completed,0.91,0,2577,2240,301,184,9
Completed,0.91,0,3224,2819,53,140,9
Completed,0.91,0,1860,1464,698,96,1
Completed,0.91,0,645,4524,405,239,3
Completed,0.91,1,4282,1197,845,28,7
Completed,0.91,0,4232,4087,436,191,8
Completed,0.91,8,676,227,814,46,2
Completed,0.91,0,1810,3261,22,182,5
Completed,0.91,0,3255,2428,729,86,6
Completed,0.91,1,2510,3100,983,97,8
Completed,0.91,0,2388,1329,270,138,4
Completed,0.91,0,88,4561,570,25,2
Completed,0.91,0,4967,1013,183,241,10
Completed,0.91,0,4548,3492,523,146,2
Completed,0.91,0,370,2039,232,121,9
Completed,0.91,0,2127,3850,938,233,6
Completed,0.91,0,2948,620,316,2,5
Completed,0.91,0,3438,4948,69,53,3
Completed,0.91,0,1450,781,681,215,7
Completed,0.91,0,1017,2706,482,79,10
Completed,0.91,0,4028,1566,768,158,1
Completed,0.91,0,3874,2653,219,23,6
Completed,0.91,0,1180,1826,534,246,5
Completed,0.91,0,1296,4688,367,110,2
Completed,0.91,0,3603,833,887,128,8
Completed,0.91,0,3097,3912,638,177,10
Completed,0.92,9,1967,369,113,90,1
Completed,0.91,0,519,3742,788,202,4
Completed,0.91,1,4390,1977,463,33,7
Completed,0.91,0,4808,4457,864,66,5
Completed,0.91,0,237,1222,385,170,7
Completed,0.91,0,2231,2891,717,57,9
Completed,0.91,0,2658,1433,33,211,3
Completed,0.91,0,3417,3355,290,223,1
Completed,0.91,0,1657,2210,964,15,10
Completed,0.91,1,840,4306,141,151,7
Completed,0.92,12,4078,133,614,118,3
Completed,0.91,0,4164,3202,909,40,10
Completed,0.91,0,921,2370,342,197,1
Completed,0.91,0,1586,4145,509,92,4
Completed,0.9,4,3342,286,241,176,8
Completed,0.91,0,2773,4619,487,132,6
Completed,0.91,0,2341,1072,765,103,4
Completed,0.91,0,195,3041,91,247,2
Completed,0.91,0,4761,1271,663,19,8
Completed,0.91,0,4480,3752,12,111,1
Completed,0.91,1,614,522,743,156,10
Completed,0.91,0,1901,3590,411,12,7
Completed,0.91,0,3036,2137,843,223,4
Completed,0.91,0,3703,2804,588,205,5
Completed,0.91,0,1401,1663,162,63,6
Completed,0.91,0,1124,4851,985,168,9
Completed,0.91,0,3823,683,264,69,3
Completed,0.91,0,3982,4786,692,237,8
Completed,0.91,0,976,931,62,32,4
Completed,0.91,0,1560,2556,854,137,1
Completed,0.91,0,3553,1728,399,100,10
Completed,0.91,0,2872,3645,143,80,9
Completed,0.91,0,2056,1880,608,187,2
Completed,0.91,0,450,4009,308,43,5
Completed,0.91,4,4633,467,943,193,6
Completed,0.91,0,4916,2950,353,164,3
Completed,0.91,0,31,1492,896,72,7
Completed,0.91,0,2493,4398,190,216,9
Completed,0.91,0,2610,1163,560,51,1
Completed,0.91,0,3194,4247,809,9,3
Completed,0.92,14,1744,75,445,229,9
Completed,0.91,0,771,3414,644,124,6
Completed,0.91,0,4323,2268,110,145,5
Completed,0.91,0,4314,4983,784,101,6
Completed,0.91,0,760,737,469,134,4
Completed,0.91,0,1736,2671,637,29,2
Completed,0.91,0,3183,1610,117,237,8
Completed,0.91,0,2579,3448,362,195,10
Completed,0.91,0,2465,2073,888,41,2
Completed,0.91,0,1,3894,213,186,4
Completed,0.91,0,4888,586,538,82,8
Completed,0.91,0,4622,3065,135,50,5
Completed,0.91,0,442,1373,614,219,6
Completed,0.91,0,2045,4595,283,75,9
Completed,0.91,0,2863,970,967,162,2
Completed,0.91,0,3525,4131,714,142,1
Completed,0.91,4,1530,193,40,124,10
Completed,0.91,0,948,3217,864,229,7
Completed,0.91,0,3951,2462,391,6,3
Completed,0.91,0,3793,3320,564,173,8
Completed,0.91,0,1095,2253,187,94,2
Completed,0.91,0,1370,4340,979,199,5
Completed,0.91,19,3675,90,271,37,6
Completed,0.91,0,3027,4501,20,19,7
Completed,0.91,0,1890,1188,733,250,4
Completed,0.91,0,605,2847,433,106,1
Completed,0.91,0,4469,1467,820,131,10
Completed,0.91,0,4733,3946,481,227,3
Completed,0.91,1,165,326,773,11,9
Completed,0.91,0,2312,3708,67,155,7
Completed,0.91,0,2743,2021,688,114,5
Completed,0.91,0,3331,2609,931,70,3
Completed,0.91,0,1577,1860,319,166,7
Completed,0.91,0,910,4733,518,61,10
Completed,0.91,0,4155,799,232,206,1
Completed,0.91,0,4089,2770,312,128,8
Completed,0.91,0,849,1707,941,107,4
Completed,0.91,0,1667,4885,149,243,1
Completed,0.91,0,3426,639,605,23,10
Completed,0.91,0,2687,3796,858,36,8
Completed,0.91,1,2261,488,392,201,2
Completed,0.91,0,265,3546,693,88,4
Completed,0.91,0,4838,2171,58,180,6
Completed,0.91,0,4399,4653,647,209,4
Completed,0.91,0,529,1028,103,59,7
Completed,0.91,0,1976,3007,809,172,10
Completed,0.91,0,3108,1315,440,65,1
Completed,0.91,0,3633,3158,195,115,3
Completed,0.91,0,1324,2404,559,152,9
Completed,0.91,0,1210,4189,360,15,6
Completed,0.92,7,3903,252,894,220,5
Completed,0.91,0,4056,4281,92,84,10
Completed,0.92,18,1048,30,659,183,1
Completed,0.91,0,1478,3379,491,47,4
Completed,0.91,0,3469,2312,759,189,8
Completed,0.91,0,2959,2906,516,240,6
Completed,0.91,0,2136,1526,238,29,5
Completed,0.91,0,381,4442,913,141,2
Completed,0.91,0,4556,1129,340,96,9
Completed,0.91,0,4998,3611,992,5,1
Completed,0.91,0,116,1924,262,233,9
Completed,0.91,0,2419,4044,593,120,7
Completed,0.91,2,2538,423,161,149,3
Completed,0.91,0,3263,4830,411,160,5
Completed,0.91,0,1821,897,838,76,6
Completed,0.91,0,684,2512,15,212,9
Completed,0.91,0,4243,1763,736,55,3
Completed,0.91,0,4271,3559,46,234,4
Completed,0.91,0,637,2121,704,3,8
Completed,0.91,0,1849,3787,380,147,10
Completed,0.91,1,3216,533,869,122,2
Completed,0.91,0,2549,4876,625,78,2
Completed,0.91,0,2349,684,130,157,8
Completed,0.91,0,127,2783,961,52,6
Completed,0.91,0,4928,1657,293,214,4
Completed,0.91,0,4587,4176,882,181,7
Completed,0.91,3,331,302,371,85,4
Completed,0.91,0,2166,3167,547,190,1
Completed,0.91,1,2909,2359,207,45,10
Completed,0.91,0,3477,3015,460,26,9
Completed,0.91,0,1411,1270,791,242,3
Completed,0.91,0,1056,4640,123,98,5
Completed,0.91,0,3989,1078,627,139,6
Completed,0.91,0,3835,4392,329,58,1
Completed,0.91,0,1219,1143,925,211,10
Completed,0.91,0,1257,2951,226,67,8
Completed,0.91,0,3642,1518,528,170,4
Completed,0.91,0,3058,3424,778,150,5
Completed,0.91,0,2006,2304,471,117,6
Completed,0.91,1,480,4231,678,222,9
Completed,0.91,48,4429,44,72,14,2
Completed,0.91,0,4769,2562,724,109,9
Completed,0.91,0,276,1749,26,127,1
Completed,0.91,0,2192,4785,827,22,3
Completed,0.91,0,2697,905,424,245,7
Completed,0.91,0,3378,3998,180,203,7
Completed,0.91,11,1696,432,573,35,5
Completed,0.91,0,801,3660,281,178,3
Completed,0.91,0,4117,1910,972,91,9
Completed,0.91,0,4202,3846,549,13,4
Completed,0.91,0,882,592,201,224,6
Completed,0.91,0,1625,3500,899,112,8
Completed,0.91,0,3303,2063,350,156,2
Completed,0.91,0,2812,2724,98,167,2
Completed,0.91,0,2301,1599,657,68,10
Completed,0.91,0,234,4935,450,204,8
Completed,0.91,0,4722,743,804,62,4
Completed,0.91,0,4519,3264,402,91,6
Completed,0.91,0,575,2456,851,175,5
Completed,0.91,0,1940,4079,51,39,3
Completed,0.91,6,2997,204,702,196,9
Completed,0.91,0,3742,4543,947,248,10
Completed,0.91,0,1362,980,303,20,1
Completed,0.91,0,1163,3113,596,133,3
Completed,0.91,0,3784,1367,156,104,7
Completed,0.91,0,3943,2853,832,217,2
Completed,0.91,0,1015,1420,422,52,8
Completed,0.91,0,1521,4490,746,165,6
Completed,0.91,0,3592,1241,9,73,5
Completed,0.91,0,2833,4329,252,123,4
Completed,0.91,1,2095,142,998,144,8
Completed,0.91,0,411,3326,167,8,10
Completed,0.91,0,4672,2206,583,228,1
Completed,0.91,7,4877,4726,244,136,9
