Status,ACCURACY,RUNTIME,recent_samples_size,n_samples,n_permutations,update_interval,n_consecutive_deviations
Completed,0.73,93,947,3526,531,141,82
Completed,0.71,130,3139,4607,907,246,175
Completed,0.73,151,1514,4590,486,142,76
Completed,0.73,128,327,2550,554,50,6
Completed,0.71,26,4956,930,304,198,153
Completed,0.7,59,2138,2203,138,187,120
Completed,0.76,60,58,1607,566,49,5
Completed,0.74,50,1950,1858,673,223,51
Completed,0.74,455,3073,4628,604,67,1
Completed,0.73,74,661,2494,220,177,8
Completed,0.73,91,969,2667,513,199,2
Completed,0.73,187,2755,543,186,61,6
Completed,0.74,188,4535,4176,996,162,10
Completed,0.73,422,1655,1378,327,82,3
Completed,0.74,162,2380,4690,77,101,5
Completed,0.73,200,3853,1941,746,144,8
Completed,0.74,803,3133,3386,436,13,7
Completed,0.74,144,3720,3771,240,196,8
Completed,0.73,306,4283,294,925,93,7
Completed,0.69,81,2028,3053,256,167,1
Completed,0.74,88,1460,838,6,157,2
Completed,0.73,401,4808,3625,675,103,7
Completed,0.71,86,2313,3408,956,213,189
Completed,0.74,137,4507,4711,607,171,32
Completed,0.73,162,3881,2088,773,130,24
Completed,0.75,1850,4500,1539,101,23,1
Completed,0.73,157,1778,4335,704,221,8
Completed,0.73,63,2336,2098,954,211,6
Completed,0.75,1147,3966,4847,351,33,2
Completed,0.71,62,3402,1058,532,182,4
Completed,0.73,154,366,3232,148,78,9
Completed,0.74,139,249,3930,469,129,6
Completed,0.69,5,1,1,913,59,7
Completed,0.72,149,1,5000,850,100,1
Completed,0.69,4,1,1,734,47,9
Completed,0.72,138,1,5000,818,133,1
Completed,0.73,33,461,1,619,46,10
Completed,0.69,4,1,1,682,39,7
Completed,0.71,3,1,1,1000,250,10
Completed,0.72,183,1,5000,647,75,4
Completed,0.69,5,1,1,608,61,8
Completed,0.73,17,1,459,668,58,7
Completed,0.73,260,1790,1,704,55,9
Completed,0.73,102,3306,1,114,250,9
Completed,0.71,5,1,1,138,220,10
Completed,0.68,7,1,1,657,53,6
Completed,0.73,165,1363,1,792,57,10
Completed,0.73,91,1,3741,704,77,4
Completed,0.74,176,4254,1,1000,205,10
Completed,0.72,58,1,2122,651,71,6
Completed,0.71,4,1,1,686,30,10
Completed,0.74,385,1866,5000,815,89,3
Completed,0.73,92,2884,1,11,189,10
Completed,0.73,157,1,5000,951,88,2
Completed,0.72,101,1,3562,539,69,5
Completed,0.71,4,1,1,223,250,10
Completed,0.69,4,1,1,761,49,8
Completed,0.69,4,1,1,597,35,9
Completed,0.73,177,5000,5000,847,250,10
Completed,0.69,4,1,1,168,61,8
Completed,0.74,169,4709,1,325,199,10
Completed,0.72,105,1,3613,814,79,3
Completed,0.74,64,2403,129,1000,89,10
Completed,0.73,56,2449,1,1000,90,1
Completed,0.73,121,875,1,1000,80,10
Completed,0.71,135,1,4239,473,244,1
Completed,0.7,51,1,1610,553,236,1
Completed,0.74,131,2286,3839,2,250,1
Completed,0.72,42,1900,176,1000,182,10
Completed,0.74,62,2316,222,1000,98,10
Completed,0.71,16,1,474,2,131,1
Completed,0.72,126,161,4390,428,250,10
Completed,0.73,21,2310,93,1000,250,8
Completed,0.73,141,2590,3782,2,206,1
Completed,0.73,66,2521,1,1000,87,10
Completed,0.74,77,2210,313,1000,22,10
Completed,0.73,108,3080,1,1000,213,1
Completed,0.73,42,1078,371,2,250,1
Completed,0.74,209,1958,4007,2,250,1
Completed,0.69,13,2060,137,1000,162,10
Completed,0.73,202,2667,5000,2,205,1
Completed,0.74,50,2372,1,1000,98,6
Completed,0.73,60,2386,411,1000,101,1
Completed,0.72,30,1681,248,2,202,1
Completed,0.72,26,2754,205,1000,250,1
Completed,0.74,180,2972,5000,1000,200,1
Completed,0.72,37,1424,249,448,250,1
Completed,0.74,141,2339,3741,1000,94,5
Completed,0.73,36,2338,1,1000,103,10
Completed,0.71,48,229,1608,303,238,8
Completed,0.72,60,252,1724,782,232,1
Completed,0.73,139,2963,3658,1000,204,1
Completed,0.73,29,541,472,2,225,1
Completed,0.71,118,1,1571,1000,158,6
Completed,0.72,120,2454,905,1000,84,1
Completed,0.73,24,483,396,1000,214,10
Completed,0.73,23,2391,129,483,250,1
Completed,0.7,5,2002,27,526,250,10
Completed,0.71,173,2191,4063,968,250,1
Completed,0.74,146,4636,5000,2,218,1
Completed,0.58,141,1,4366,1000,232,4
Completed,0.73,169,1791,3852,140,188,1
Completed,0.73,57,1849,749,1000,175,10
Completed,0.73,91,793,513,211,131,4
Completed,0.72,62,561,1,202,118,1
Completed,0.73,88,781,1,1000,125,5
Completed,0.74,96,690,902,378,130,2
Completed,0.75,75,162,1558,145,86,4
Completed,0.73,79,809,1,1000,135,2
Completed,0.73,111,707,1403,1000,129,3
Completed,0.73,69,440,261,1000,116,2
Completed,0.72,150,829,1087,1000,135,4
Completed,0.73,69,1100,1,298,250,10
Completed,0.73,146,5000,1,1000,250,1
Completed,0.74,98,609,1583,2,132,2
Completed,0.72,168,697,120,1000,124,1
Completed,0.74,94,576,851,595,113,4
Completed,0.72,143,688,1189,2,122,1
Completed,0.73,109,548,792,1000,120,1
Completed,0.73,74,606,1,1000,101,6
Completed,0.73,60,981,1,1000,250,8
Completed,0.73,62,999,1,1000,220,5
Completed,0.73,125,568,1687,25,116,1
Completed,0.73,74,518,650,246,131,4
Completed,0.73,84,276,1670,1000,97,4
Completed,0.73,91,835,1,1000,135,4
Completed,0.73,91,588,267,1000,107,5
Completed,0.72,122,2215,3710,2,131,2
Completed,0.74,46,715,602,1000,162,3
Completed,0.73,95,495,148,1000,96,5
Completed,0.75,25,2222,1,2,159,1
Completed,0.73,122,1703,1,1000,232,10
Completed,0.7,6,2037,1,1000,225,1
Completed,0.73,151,1258,1,1000,175,10
Completed,0.73,130,2998,1,662,143,1
Completed,0.73,145,3948,1,1000,250,10
Completed,0.72,44,1,1447,176,108,10
Completed,0.74,24,2246,1,2,184,1
Completed,0.73,139,4347,1,726,250,10
Completed,0.73,44,1523,259,1000,221,10
Completed,0.72,19,1,471,746,106,10
Completed,0.74,453,4239,5000,266,125,1
Completed,0.73,106,4526,1948,1000,250,10
Completed,0.74,359,4229,5000,1000,123,10
Completed,0.73,221,4369,1,882,131,1
Completed,0.73,222,4359,1,474,130,10
Completed,0.74,259,3246,5000,703,160,1
Completed,0.74,124,4180,1,2,250,1
Completed,0.72,141,3060,1,1000,147,10
Completed,0.73,142,1782,1,1000,233,1
Completed,0.74,178,1247,5000,1000,244,1
Completed,0.73,124,3757,1,2,250,1
Completed,0.74,189,2196,5000,111,43,10
Completed,0.71,7,2060,1,2,224,1
Completed,0.71,36,1764,322,1000,233,10
Completed,0.73,369,4142,5000,191,121,8
Completed,0.74,194,2200,5000,608,41,1
Completed,0.74,21,2185,1,554,147,1
Completed,0.73,96,2883,1,2,127,1
Completed,0.73,100,1128,1,2,179,1
Completed,0.73,117,3095,1,2,157,1
Completed,0.73,296,4336,2889,2,127,1
Completed,0.73,16,199,1,577,229,1
Completed,0.74,138,4547,3845,1000,250,10
Completed,0.73,106,1093,1,624,171,10
Completed,0.74,34,2356,1,2,214,1
Completed,0.73,239,1933,1,2,164,1
Completed,0.72,4,1,1,2,103,1
Completed,0.72,232,3781,1,446,93,10
Completed,0.79,11,1,1,1000,2,1
Completed,0.73,43,490,1,1000,196,1
Completed,0.73,136,3748,1,2,186,1
Completed,0.74,58,1297,1120,2,226,1
Completed,0.74,31,199,1,423,28,1
Completed,0.74,35,236,1,1000,33,10
Completed,0.73,207,3626,1,1000,84,10
Completed,0.67,25,2013,689,1000,180,1
Completed,0.72,142,2927,4969,2,250,1
Completed,0.73,215,1923,1,1000,139,5
Completed,0.71,4,1,1,1000,208,1
Completed,0.8,159,1,5000,410,2,1
Completed,0.74,28,2182,1,2,39,1
Completed,0.73,115,3684,1,1000,211,10
Completed,0.72,85,2985,2329,2,250,1
Completed,0.75,32,208,1,1000,46,3
Completed,0.68,36,2100,1053,1000,209,6
Completed,0.8,23,8,1,2,2,1
Completed,0.73,32,2301,1,1000,162,1
Completed,0.74,29,2308,1,1000,161,8
Completed,0.72,4,1,1,1000,21,1
Completed,0.74,197,43,1283,978,2,1
Completed,0.81,60,1,1738,2,2,1
Completed,0.73,93,1970,1500,1000,210,6
Completed,0.74,42,2419,1,1000,159,10
Completed,0.72,31,2219,872,1000,174,7
Completed,0.7,27,2190,735,1000,205,10
Completed,0.73,37,2436,1,1000,148,7
Completed,0.72,36,2096,1184,1000,205,7
Completed,0.74,4,1,1,2,13,1
Completed,0.71,32,2162,836,1000,204,5
Completed,0.74,50,2426,1,1000,159,3
Completed,0.8,90,1,2901,1000,2,1
Completed,0.75,115,52,1,2,2,1
Completed,0.73,50,778,1,2,220,1
Completed,0.74,24,2283,1,1000,166,10
Completed,0.72,41,2254,1031,1000,168,1
Completed,0.7,18,2155,350,1000,222,8
Completed,0.73,108,1966,1608,1000,209,8
Completed,0.72,3,1,1,1000,34,1
Completed,0.73,13,2208,160,1000,225,10
Completed,0.74,52,2525,1,1000,165,10
Completed,0.75,44,1,1552,2,21,2
Completed,0.8,134,1,2993,2,3,1
Completed,0.71,4,1,1,2,31,2
Completed,0.75,34,1,822,2,25,2
Completed,0.75,62,1,2232,2,14,2
Completed,0.77,75,1,2757,2,13,1
Completed,0.76,75,1,2163,2,22,1
Completed,0.8,177,1,3551,2,2,1
Completed,0.74,16,1,401,2,27,2
Completed,0.74,62,2467,1,1000,126,8
Completed,0.74,40,2242,1,1000,43,10
Completed,0.75,39,1,1160,2,22,2
Completed,0.73,28,2425,1,2,238,1
Completed,0.76,52,1,1724,2,16,2
Completed,0.74,31,2499,1,1000,234,7
Completed,0.71,4,1,1,1000,231,10
Completed,0.74,191,5000,5000,1000,200,10
Completed,0.77,77,1,2485,2,17,1
Completed,0.71,3,1,1,2,230,1
Completed,0.78,103,1,3104,2,10,1
Completed,0.73,206,1398,5000,1000,173,6
Completed,0.74,177,1179,5000,2,164,1
Completed,0.74,45,2253,1,718,35,4
Completed,0.74,29,317,1,2,186,1
Completed,0.74,206,1121,5000,1000,172,6
Completed,0.72,187,1275,5000,1000,152,10
Completed,0.74,217,4236,5000,1000,195,10
Completed,0.74,22,295,1,1000,250,10
Completed,0.75,20,2125,1,1000,44,7
Completed,0.73,42,321,1,2,59,1
Completed,0.75,20,173,1,1000,53,5
Completed,0.74,22,2390,1,1000,235,10
Completed,0.75,19,142,1,1000,84,6
Completed,0.8,37,1,717,2,2,1
Completed,0.74,27,233,1,2,148,1
Completed,0.74,25,310,1,1000,167,4
Completed,0.74,32,263,1,1000,63,1
Completed,0.72,11,159,1,1000,250,1
Completed,0.74,19,200,1,2,120,1
Completed,0.74,37,2703,1,893,250,6
Completed,0.76,16,2085,1,1000,29,7
Completed,0.74,37,2618,1,1000,250,10
Completed,0.75,24,187,1,1000,54,6
Completed,0.8,84,1,2294,2,2,1
Completed,0.75,12,109,1,1000,117,6
Completed,0.74,22,2299,1,1000,189,10
Completed,0.73,29,440,1,1000,250,6
Completed,0.71,6,15,1,1000,92,5
Completed,0.77,10,2053,1,1000,43,3
Completed,0.76,17,2120,1,1000,42,3
Completed,0.75,21,2153,1,1000,55,2
Completed,0.76,7,1,1,2,5,1
Completed,0.74,16,220,1,1000,224,10
Completed,0.74,19,2268,1,2,242,1
Completed,0.75,20,181,1,1000,131,8
Completed,0.76,12,2073,1,1000,39,1
Completed,0.73,129,2925,1,1000,92,10
Completed,0.74,33,261,1,1000,135,10
Completed,0.73,37,435,1,1000,156,10
Completed,0.75,13,2092,1,1000,72,1
Completed,0.73,131,2958,1,1000,92,7
Completed,0.73,324,1997,1,1000,44,1
Completed,0.74,136,2290,5000,1000,161,10
Completed,0.74,186,4008,5000,1000,250,1
Completed,0.73,182,3931,5000,1000,250,4
Completed,0.74,31,2210,1,804,60,10
Completed,0.73,266,5000,1,1000,122,10
Completed,0.74,436,2201,1,2,2,1
Completed,0.8,114,1,4296,2,2,1
Completed,0.74,27,2196,1,1000,52,5
Completed,0.77,13,1,194,2,10,1
Completed,0.81,68,1,1219,2,2,1
Completed,0.75,23,2176,1,1000,45,10
Completed,0.75,18,225,1,1000,192,10
Completed,0.71,4,1,1,1000,118,10
Completed,0.74,30,301,1,1000,204,10
Completed,0.71,3,1,1,1000,172,10
Completed,0.81,31,1,311,2,2,1
Completed,0.71,5,1,1,2,192,1
Completed,0.73,189,5000,1,270,174,1
Completed,0.73,24,309,1,2,250,1
Completed,0.74,49,2393,1,2,122,1
Completed,0.74,13,132,1,2,176,1
Completed,0.72,4,1,1,2,19,1
Completed,0.73,39,663,1,1000,237,10
Completed,0.71,4,1,1,1000,199,10
Completed,0.76,7,1,1,2,7,1
Completed,0.73,28,2410,1,1000,250,10
Completed,0.73,127,525,2863,1000,209,1
Completed,0.73,140,4820,1344,246,157,2
Completed,0.76,115,105,3570,568,43,7
Completed,0.73,61,1759,106,480,202,10
Completed,0.73,263,3318,4833,833,121,5
Completed,0.73,217,2784,1105,679,80,4
Completed,0.72,110,2450,3956,10,225,9
Completed,0.72,168,4100,2719,275,178,1
Completed,0.73,53,3821,579,979,248,8
Completed,0.73,342,947,4681,334,72,3
Completed,0.72,57,2171,1799,746,170,4
Completed,0.74,461,3062,3400,69,27,9
Completed,0.73,404,3665,1913,414,51,8
Completed,0.73,243,1412,2890,774,133,4
Completed,0.73,104,452,631,180,98,1
Completed,0.74,162,4473,4107,510,210,6
Completed,0.75,1331,4601,901,351,12,5
Completed,0.7,138,477,4299,962,188,10
Completed,0.73,246,1391,2182,117,90,7
Completed,0.72,119,3532,3081,697,233,2
Completed,0.73,70,2885,1609,792,193,1
Completed,0.73,347,1882,3132,396,110,6
Completed,0.73,77,1232,390,558,146,9
Completed,0.75,972,4003,4414,131,34,4
Completed,0.74,284,4349,2334,617,103,10
Completed,0.73,91,885,2608,197,216,5
Completed,0.74,93,2228,1072,851,58,2
Completed,0.74,157,2539,3845,462,138,8
Completed,0.72,29,3254,219,59,165,7
Completed,0.75,1329,1669,4868,631,20,2
Completed,0.71,45,199,1458,292,241,3
Completed,0.73,431,4879,3606,896,67,8
Completed,0.73,1274,4930,17,729,40,1
Completed,0.73,147,308,4744,86,144,6
Completed,0.73,218,1580,1279,994,116,9
Completed,0.74,140,3184,3505,321,191,4
Completed,0.73,75,2586,2433,162,228,5
Completed,0.74,110,2335,2786,528,92,10
Completed,0.72,49,798,1196,428,182,7
Completed,0.75,2325,4282,4047,762,14,2
Completed,0.73,408,3935,1753,495,69,6
Completed,0.73,153,1145,3354,821,235,1
Completed,0.74,1187,1988,471,229,22,3
Completed,0.74,208,2933,4573,586,159,9
Completed,0.73,159,3463,743,928,136,10
Completed,0.74,382,1302,4218,263,63,4
Completed,0.73,64,586,1960,662,215,3
Completed,0.74,417,4651,2937,28,109,8
Completed,0.73,111,4404,2071,866,175,4
Completed,0.73,46,1521,853,600,223,6
Completed,0.74,868,3715,4251,216,86,1
Completed,0.73,133,2995,435,308,123,2
Completed,0.67,110,2085,4460,883,196,7
Completed,0.73,261,1054,1717,42,45,10
Completed,0.74,196,3869,3240,648,151,5
Completed,0.73,88,4147,1005,100,204,8
Completed,0.73,206,776,3778,715,100,3
Completed,0.73,116,2363,2242,366,128,2
Completed,0.73,225,2717,2516,949,53,6
Completed,0.74,465,3369,1547,541,32,7
Completed,0.73,138,1867,3694,149,168,3
Completed,0.74,14,16,284,807,78,5
Completed,0.74,186,4750,4933,384,246,10
Completed,0.73,378,4693,1239,772,103,6
Completed,0.7,103,76,4013,416,207,1
Completed,0.73,476,1808,2477,508,54,4
Completed,0.73,263,3426,2750,182,129,9
Completed,0.73,50,2657,1312,339,165,10
Completed,0.73,282,2420,3461,973,30,5
Completed,0.73,49,718,50,74,244,2
Completed,0.74,518,4207,4698,740,76,7
Completed,0.75,3469,3850,1994,8,6,1
Completed,0.74,91,1075,2891,681,173,6
Completed,0.75,34,2064,775,273,84,9
Completed,0.73,173,3014,4174,915,221,3
Completed,0.73,61,3695,514,574,199,4
Completed,0.74,244,1539,4537,240,126,9
Completed,0.74,65,345,1795,839,153,8
Completed,0.73,661,4424,3319,474,47,3
Completed,0.73,83,4630,1674,636,238,9
Completed,0.74,181,604,3277,53,71,4
Completed,0.72,63,1284,393,901,160,1
Completed,0.74,708,3483,4494,286,23,6
Completed,0.73,216,2914,820,195,61,7
Completed,0.7,107,2009,4297,619,134,2
Completed,0.73,233,1124,2039,460,108,5
Completed,0.73,148,3954,3015,853,214,10
Completed,0.73,161,4222,252,402,142,3
Completed,0.73,390,856,4978,786,38,8
Completed,0.7,57,2277,1513,137,190,7
Completed,0.73,179,2646,3740,553,115,2
Completed,0.73,287,3127,2200,960,95,3
Completed,0.73,108,1640,2551,353,230,7
Completed,0.74,116,248,962,695,15,10
Completed,0.74,127,4986,3814,119,183,5
Completed,0.73,108,4900,2412,257,219,7
Completed,0.74,117,181,2685,934,105,2
Completed,0.73,122,1688,1149,22,140,5
Completed,0.73,351,3233,3923,668,59,10
Completed,0.73,225,2557,142,823,17,9
Completed,0.74,143,2208,4789,493,162,4
Completed,0.73,281,906,1379,588,65,1
Completed,0.73,131,4331,3528,227,239,6
Completed,0.73,68,4063,666,522,185,3
Completed,0.73,195,1175,4065,168,9,8
Completed,0.73,127,1939,1949,756,232,9
Completed,0.73,212,2826,2846,434,89,5
Completed,0.73,295,3590,1843,88,113,4
Completed,0.73,194,1331,3367,727,196,8
Completed,0.73,202,537,625,323,36,6
Completed,0.74,371,4544,4648,993,148,1
Completed,0.73,358,4530,345,151,74,10
Completed,0.73,138,392,4446,539,250,5
Completed,0.74,706,1472,1563,386,28,2
Completed,0.73,133,3608,3166,805,171,7
Completed,0.73,200,3122,2147,709,131,6
Completed,0.75,134,2114,3123,106,49,1
Completed,0.72,75,1005,865,944,209,4
Completed,0.74,295,3761,4342,372,97,9
Completed,0.74,743,4117,1422,885,41,5
Completed,0.74,171,649,3649,306,155,10
Completed,0.73,67,2470,184,650,120,8
Completed,0.73,209,2766,4910,40,201,2
Completed,0.73,70,3340,1026,444,227,1
Completed,0.74,355,1740,3878,871,82,7
Completed,0.67,75,124,2289,210,179,8
Completed,0.75,2064,4799,2640,605,5,3
Completed,0.73,62,4777,498,457,170,9
Completed,0.74,233,145,4599,857,25,4
Completed,0.73,101,1723,1735,191,247,1
Completed,0.73,427,3357,3338,622,73,6
Completed,0.73,164,2749,1978,906,98,7
Completed,0.73,90,2487,2954,283,211,2
Completed,0.72,212,627,715,640,52,5
Completed,0.74,336,4139,4192,49,132,10
Completed,0.73,131,3783,1252,691,204,3
Completed,0.73,170,983,3479,123,121,8
Completed,0.74,24,2131,34,957,156,6
Completed,0.74,725,3105,4760,357,44,1
Completed,0.72,143,1455,4031,548,178,8
Completed,0.73,128,414,2461,406,81,9
Completed,0.73,187,4508,2812,783,224,4
Completed,0.73,647,4566,2260,78,56,6
Completed,0.74,146,515,2533,735,139,1
Completed,0.73,237,1348,977,344,104,4
Completed,0.74,227,3573,3751,970,216,9
Completed,0.72,39,2843,311,503,242,10
Completed,0.74,695,1922,4959,185,66,5
Completed,0.73,95,1197,1529,769,163,2
Completed,0.75,973,4041,3678,420,20,7
Completed,0.73,423,4309,836,843,90,2
Completed,0.71,149,928,4235,471,234,7
Completed,0.74,203,2191,2099,577,12,8
Completed,0.73,129,2574,2996,236,186,3
Completed,0.73,157,3216,1690,270,147,5
Completed,0.74,685,1705,3214,919,33,10
Completed,0.74,469,4922,4476,685,112,3
Completed,0.74,1074,4969,1824,939,22,10
Completed,0.73,153,265,3427,375,157,5
Completed,0.74,650,1618,563,705,68,2
Completed,0.73,199,3149,4664,111,237,7
Completed,0.73,51,2624,648,389,214,6
Completed,0.73,213,2299,4125,801,110,1
Completed,0.73,187,839,1886,156,137,4
Completed,0.73,674,4240,2862,536,62,9
Completed,0.73,458,3971,80,206,118,5
Completed,0.73,219,1107,4806,610,191,9
Completed,0.77,54,2031,1361,440,39,8
Completed,0.74,206,2893,3588,875,145,3
Completed,0.72,104,3505,2350,655,181,1
Completed,0.74,799,1262,2701,37,14,6
Completed,0.73,56,621,1131,888,229,8
Completed,0.73,657,4613,3984,301,92,4
Completed,0.73,333,4441,1089,593,126,7
Completed,0.74,313,328,3863,224,53,2
Completed,0.72,161,1561,2307,826,206,5
Completed,0.74,396,3673,2580,489,100,10
Completed,0.73,231,3036,1484,19,79,9
Completed,0.67,140,2042,3633,673,245,4
Completed,0.74,880,1092,203,252,31,1
Completed,0.74,284,3833,4851,937,168,6
Completed,0.73,145,4190,2166,327,222,2
Completed,0.73,5312,735,3063,988,87,8
Completed,0.7,51,2398,928,93,176,10
Completed,0.74,723,2679,4327,723,7,5
Completed,0.74,548,3404,364,752,46,3
Completed,0.74,279,1830,4387,438,150,8
Completed,0.72,55,59,1626,519,123,7
Completed,0.73,222,4710,3150,173,198,1
Completed,0.74,534,4728,1930,562,85,5
Completed,0.67,104,38,2830,126,220,10
Completed,0.74,201,3386,4092,392,174,2
Completed,0.73,63,2700,598,113,152,1
Completed,0.73,240,2380,4622,700,48,6
Completed,0.73,77,754,1860,347,199,9
Completed,0.73,377,4169,3383,966,124,4
Completed,0.73,484,3891,1167,297,55,9
Completed,0.73,261,1032,3940,892,128,4
Completed,0.74,102,2102,2385,62,101,3
Completed,0.73,157,2978,2659,626,207,8
Completed,0.73,94,3732,1406,847,243,6
Completed,0.74,697,1504,3554,466,77,1
Completed,0.73,49,385,124,612,167,4
Completed,0.74,926,4382,4773,201,30,8
Completed,0.73,170,4673,157,909,188,2
Completed,0.74,224,564,4884,280,115,7
Completed,0.73,164,1319,1439,675,143,10
Completed,0.74,483,3446,3665,14,37,5
Completed,0.74,653,2950,2271,484,17,4
Completed,0.73,120,1971,2623,829,183,9
Completed,0.73,219,1167,1054,250,93,6
Completed,0.74,174,3913,3905,564,231,1
Completed,0.74,144,4261,1591,175,160,8
Completed,0.73,512,820,3191,513,25,2
Completed,0.72,24,2318,328,410,238,5
Completed,0.74,242,2603,4430,779,70,10
Completed,0.73,248,3167,883,749,108,8
Completed,0.74,141,1598,4359,64,212,3
Completed,0.73,148,286,2120,984,60,2
Completed,0.73,345,4952,3097,330,135,7
Completed,0.73,76,4862,758,46,232,4
Completed,0.74,147,217,4156,645,87,9
Completed,0.73,99,1648,2020,311,185,6
Completed,0.74,1572,3276,2919,879,11,1
Completed,0.73,308,2517,1769,596,35,2
Completed,0.74,120,2250,3292,220,149,7
Completed,0.74,98,868,530,861,113,10
Completed,0.74,187,4367,4555,454,194,5
Completed,0.73,222,4020,2494,810,141,9
Completed,0.73,477,1215,2768,379,59,3
Completed,0.73,92,1904,1212,545,218,1
Completed,0.73,236,2863,3985,146,106,6
Completed,0.73,372,3554,76,362,64,8
Completed,0.73,169,1369,4726,953,240,3
Completed,0.73,478,495,1296,97,19,4
Completed,0.74,172,4584,3443,719,162,9
Completed,0.73,453,4490,1487,424,118,1
Completed,0.73,128,435,3713,766,201,6
Completed,0.73,377,1434,268,159,42,9
Completed,0.73,247,3643,4995,532,154,4
Completed,0.72,74,3084,945,998,180,5
Completed,0.73,83,965,2226,733,226,7
Completed,0.73,423,3804,2579,83,83,2
Completed,0.74,148,686,4522,32,173,2
Completed,0.73,117,2428,1658,924,75,3
Completed,0.74,117,2806,3259,266,249,8
Completed,0.73,102,3296,2055,233,209,10
Completed,0.73,324,1781,3033,583,95,5
Completed,0.74,36,88,794,498,131,3
Completed,0.74,714,4837,4270,816,50,7
Completed,0.72,65,4827,791,643,195,10
Completed,0.74,113,98,4268,48,114,5
Completed,0.73,232,1790,2068,878,149,2
Completed,0.73,582,3287,3044,313,35,7
Completed,0.73,438,2797,1645,217,10,6
Completed,0.73,112,2437,3247,598,185,1
Completed,0.73,129,696,423,452,88,4
Completed,0.73,184,4072,4524,864,233,9
Completed,0.73,169,3794,2209,378,161,4
Completed,0.74,420,974,2560,813,18,9
Completed,0.66,31,2159,952,143,240,8
Completed,0.74,418,3074,3804,547,64,3
Completed,0.73,266,3633,262,952,106,1
Completed,0.73,147,1444,4988,364,218,6
Completed,0.73,112,444,1503,717,58,9
Completed,0.73,312,4480,3730,98,141,3
Completed,0.73,326,4574,1302,764,83,7
Completed,0.74,144,505,3451,427,226,2
Completed,0.71,161,3545,4708,161,180,10
Completed,0.74,73,2854,1229,316,154,9
Completed,0.74,617,1913,4003,1000,42,4
Completed,0.73,117,1225,2487,81,202,1
Completed,0.73,287,4010,2759,734,119,6
Completed,0.74,676,4357,544,30,50,3
Completed,0.74,227,878,4566,660,130,7
Completed,0.74,71,2260,1766,265,96,10
Completed,0.73,132,2507,3290,926,209,5
Completed,0.73,81,3266,2023,580,249,3
Completed,0.73,287,1658,2921,235,75,8
Completed,0.69,27,226,745,815,172,7
Completed,0.74,1064,4853,4145,501,27,2
Completed,0.73,349,4961,2118,129,125,9
Completed,0.72,99,276,3094,560,200,4
Completed,0.74,614,1588,894,394,48,1
Completed,0.73,260,3177,4372,794,152,6
Completed,0.72,25,2613,316,702,174,7
Completed,0.74,538,2308,4417,112,5,2
Completed,0.73,64,811,1593,968,220,5
Completed,0.73,502,4270,3195,345,85,10
Completed,0.74,803,3924,1036,893,29,4
Completed,0.73,160,1157,3888,294,166,8
Completed,0.73,517,1962,2280,628,77,6
Completed,0.73,90,2960,2630,61,243,1
Completed,0.73,75,3455,1432,468,208,3
Completed,0.73,249,1310,3659,845,102,8
Completed,0.73,53,554,175,203,128,9
Completed,0.74,504,4683,4901,611,55,5
Completed,0.73,78,4391,132,281,231,6
Completed,0.73,161,375,4780,907,94,1
Completed,0.74,72,1493,1389,16,182,4
Completed,0.74,694,3742,3538,674,16,9
Completed,0.73,395,2988,2403,831,37,10
Completed,0.72,76,2092,2676,482,143,5
Completed,0.74,154,1022,1159,566,116,2
Completed,0.73,226,3900,3933,248,189,7
Completed,0.74,383,4179,1872,516,135,1
Completed,0.73,213,743,3396,174,60,7
Completed,0.73,33,2370,596,780,212,8
Completed,0.73,240,2709,4619,408,108,3
Completed,0.73,309,3395,695,66,70,5
Completed,0.74,140,1840,4094,748,239,10
Completed,0.77,61,28,1919,331,24,8
Completed,0.74,193,4738,2817,981,159,2
Completed,0.73,440,4719,1638,374,62,4
Completed,0.73,102,49,3161,942,137,9
Completed,0.73,207,1820,361,108,110,6
Completed,0.74,152,3414,4385,707,214,1
Completed,0.71,41,2689,930,799,236,2
Completed,0.73,191,2388,4328,391,68,7
Completed,0.74,125,725,2153,533,158,10
Completed,0.74,1324,4199,3052,157,23,5
Completed,0.73,453,3843,209,608,91,8
Completed,0.74,198,1081,4858,207,229,4
Completed,0.76,79,2032,1468,874,15,1
Completed,0.71,114,3045,3615,442,181,6
Completed,0.73,168,3682,2324,34,145,8
Completed,0.74,696,1551,2598,656,39,3
Completed,0.73,45,317,1082,300,190,4
Completed,0.73,286,4451,3854,891,117,9
Completed,0.74,97,4623,1114,221,169,1
Completed,0.74,290,612,3965,594,31,6
Completed,0.72,99,1252,2357,487,245,9
Completed,0.73,404,3515,2709,828,79,4
Completed,0.73,191,2903,1354,670,99,5
Completed,0.74,104,2021,3580,20,205,10
Completed,0.72,262,1098,96,936,54,7
Completed,0.74,386,3981,4823,255,127,2
Completed,0.74,125,4250,1883,986,197,7
Completed,0.72,180,829,2860,329,122,2
Completed,0.75,39,2290,660,721,150,3
Completed,0.74,309,2634,4136,95,46,8
Completed,0.74,277,1609,4652,754,176,5
Completed,0.74,82,255,1828,171,87,2
Completed,0.73,131,4980,3429,520,222,8
Completed,0.73,244,4912,465,858,133,5
Completed,0.74,163,169,4489,455,52,10
Completed,0.73,98,1714,1688,624,211,7
Completed,0.73,315,3207,3211,190,97,2
Completed,0.72,204,2564,2100,285,73,1
