Status,ACCURACY,RUNTIME,recent_samples_size,n_samples,n_permutations,update_interval,n_consecutive_deviations
Completed,0.8,2185,1154,1614,970,195,3
Completed,0.82,8727,4444,4317,345,70,9
Completed,0.8,2753,3470,656,700,167,7
Completed,0.8,2965,2055,3401,114,43,3
Completed,0.8,4509,2987,2615,868,157,6
Completed,0.81,4030,3961,2370,232,113,10
Completed,0.78,3001,357,4821,584,239,5
Completed,0.79,1881,223,1172,188,134,8
Completed,0.79,1871,2536,1425,396,231,2
Completed,0.81,4695,1744,3896,794,106,8
Completed,0.8,2100,2189,1937,650,93,6
Completed,0.79,4071,3292,4624,40,218,1
Completed,0.8,3433,668,3119,262,175,10
Completed,0.72,679,992,555,354,155,114
Completed,0.74,913,1345,295,678,226,70
Completed,0.59,74,2628,1,402,227,130
Completed,0.74,1086,731,1368,237,145,101
Completed,0.72,1683,417,2789,274,160,93
Completed,0.72,1509,2257,3299,340,232,47
Completed,0.72,2169,1940,3077,700,213,108
Completed,0.72,1503,1631,1667,795,228,83
Completed,0.71,1096,1532,1319,327,176,126
Completed,0.71,1849,2535,3265,134,173,119
Completed,0.71,1860,110,3665,634,149,28
Completed,0.74,2234,4841,3524,840,200,73
Completed,0.71,1478,3905,2435,686,245,114
Completed,0.72,2756,3353,4337,529,139,104
Completed,0.71,1437,141,2487,116,108,72
Completed,0.72,2892,4331,4010,439,241,89
Completed,0.74,698,2366,868,430,209,68
Completed,0.73,1187,2884,1695,475,124,109
Completed,0.84,12409,1599,2847,469,21,1
Completed,0.7,665,294,1235,605,171,118
Completed,0.62,965,795,1986,253,248,236
Completed,0.73,1514,4758,1534,774,183,102
Completed,0.72,831,1572,168,614,202,136
Completed,0.62,530,37,1275,693,226,62
Completed,0.74,1219,2608,1832,193,190,90
Completed,0.72,1995,3550,2912,285,235,97
Completed,0.72,2012,1704,3432,858,151,116
Completed,0.84,1559,194,24,216,37,2
Completed,0.6,837,2013,2020,634,165,78
Completed,0.62,2469,4455,4313,397,212,211
Completed,0.73,2072,2449,4190,491,161,101
Completed,0.71,2149,4350,2824,156,204,131
Completed,0.73,2075,386,3454,913,41,40
Completed,0.7,1196,334,2269,333,207,123
Completed,0.73,2138,648,3690,176,222,68
Completed,0.71,1713,2294,2950,980,102,88
Completed,0.73,791,1162,255,954,234,106
Completed,0.74,1328,2655,2213,978,156,97
Completed,0.72,1302,4257,1088,380,133,118
Completed,0.72,2899,2141,4451,600,143,36
Completed,0.72,1035,3436,721,594,247,75
Completed,0.7,2789,3122,4612,932,201,112
Completed,0.74,1290,2299,2471,553,191,52
Completed,0.71,2672,3785,3336,457,208,103
Completed,0.71,998,73,2145,479,182,8
Completed,0.74,1172,381,1733,620,138,69
Completed,0.71,1551,689,2821,906,186,122
Completed,0.61,94,1031,43,269,219,191
Completed,0.74,717,225,893,991,121,56
Completed,0.83,5590,1167,4482,517,74,2
Completed,0.7,2896,2485,4884,712,246,94
Completed,0.71,1773,4627,2281,584,186,130
Completed,0.71,1028,1544,993,812,198,101
Completed,0.73,2950,1517,4809,451,50,49
Completed,0.72,1336,960,1914,748,114,104
Completed,0.73,1007,1871,150,172,250,36
Completed,0.83,7761,4754,3262,696,32,6
Completed,0.74,2831,3081,3764,146,144,74
Completed,0.71,1292,4746,1247,356,191,139
Completed,0.74,1503,762,2081,966,201,93
Completed,0.7,1829,454,3171,558,248,102
Completed,0.7,2645,4603,4139,822,229,118
Completed,0.73,2323,2188,4052,322,203,29
Completed,0.84,6093,3349,1065,942,42,5
Completed,0.72,2061,4799,2987,118,146,113
Completed,0.62,2382,1379,4601,639,209,206
Completed,0.74,2747,1898,3458,476,132,83
Completed,0.73,2957,4373,4410,732,166,98
Completed,0.71,1040,3508,1317,576,218,120
Completed,0.74,1495,2572,2728,917,234,63
Completed,0.71,1764,156,2953,417,197,37
Completed,0.74,2253,4218,3159,238,106,91
Completed,0.73,780,2252,1262,131,72,66
Completed,0.73,938,3008,1139,211,223,103
Completed,0.7,1385,1135,2428,435,149,135
Completed,0.74,2874,3316,4738,300,206,79
Completed,0.83,3075,429,3919,597,51,6
Completed,0.73,1388,1469,1997,462,141,112
Completed,0.83,3198,736,3408,296,55,10
Completed,0.7,367,263,384,321,236,78
Completed,0.71,2663,1199,4285,159,189,117
Completed,0.74,3172,4525,3895,937,109,82
Completed,0.74,2112,1195,2295,512,239,64
Completed,0.73,2182,4680,2640,409,169,106
Completed,0.73,1431,3316,1809,903,226,101
Completed,0.74,2015,2999,2898,623,211,93
Completed,0.74,1512,584,2674,124,235,58
Completed,0.83,3501,3031,1576,141,45,12
Completed,0.7,663,148,1118,751,247,20
Completed,0.71,568,2575,737,251,215,116
Completed,0.73,3312,3514,4639,227,230,78
Completed,0.7,1889,772,3840,366,243,102
Completed,0.74,921,2874,329,642,233,52
Completed,0.71,1406,3803,1740,540,195,127
Completed,0.73,1062,1902,608,825,175,97
Completed,0.72,1258,3082,2162,562,164,123
Completed,0.7,1021,2178,1904,972,245,43
Completed,0.83,2508,2603,541,923,81,1
Completed,0.73,2173,4607,2461,473,217,77
Completed,0.61,94,3335,27,693,188,182
Completed,0.73,2032,1122,2805,571,131,97
Completed,0.7,459,2026,646,498,57,21
Completed,0.71,906,1663,884,729,237,119
Completed,0.6,944,90,1972,593,214,200
Completed,0.84,8972,1521,1722,851,7,5
Completed,0.73,2060,1552,3064,397,249,79
Completed,0.71,838,4310,354,277,184,136
Completed,0.71,952,2487,1642,113,204,104
Completed,0.71,1766,1610,2698,989,163,130
Completed,0.72,2668,4718,3987,657,205,101
Completed,0.72,771,3784,95,869,220,93
Completed,0.73,980,2147,1524,204,162,19
Completed,0.74,2354,4249,3002,791,176,77
Completed,0.73,1475,4565,1592,703,128,117
Completed,0.83,7299,3583,4998,371,64,1
Completed,0.74,2478,2648,4363,317,167,83
Completed,0.74,2890,3738,3743,850,248,63
Completed,0.74,3089,1351,4691,164,98,85
Completed,0.73,1254,3119,1294,270,244,67
Completed,0.72,1499,3430,2715,241,197,123
Completed,0.73,2665,1507,3445,682,159,103
Completed,0.74,1280,2445,2356,844,142,80
Completed,0.59,2106,2084,4588,457,238,235
Completed,0.72,896,3298,896,478,156,126
Completed,0.74,2207,1153,3185,350,214,88
Completed,0.7,2911,4097,4255,304,112,111
Completed,0.61,758,2207,1782,672,249,195
Completed,0.74,823,1705,34,443,170,63
Completed,0.72,471,652,371,525,210,113
Completed,0.72,2317,341,4263,999,227,73
Completed,0.7,2455,2617,4762,609,240,107
Completed,0.72,1628,2174,2677,561,94,69
Completed,0.73,2923,4764,4388,425,140,92
Completed,0.7,1862,1880,2155,313,200,130
Completed,0.74,2809,2339,4924,925,167,59
Completed,0.62,1067,4462,2244,812,232,220
Completed,0.74,1687,4005,1684,246,242,46
Completed,0.7,1410,2371,2549,779,221,112
Completed,0.83,2431,776,878,167,92,6
Completed,0.74,1456,1433,1460,745,204,74
Completed,0.74,1310,3550,1155,884,193,83
Completed,0.74,1549,3357,2190,179,182,94
Completed,0.61,474,162,1057,468,201,185
Completed,0.74,2023,3046,3611,330,134,100
Completed,0.73,1376,1236,1757,289,168,118
Completed,0.73,1774,303,2837,189,152,65
Completed,0.73,2100,4364,3275,400,57,56
Completed,0.71,2062,3467,3789,949,178,116
Completed,0.73,2111,4648,3352,638,238,84
Completed,0.71,1522,4332,1940,855,191,107
Completed,0.71,1102,1938,1008,97,233,90
Completed,0.73,443,2266,136,986,212,26
Completed,0.7,376,115,425,46,161,42
Completed,0.73,522,414,643,935,148,103
Completed,0.74,2520,725,4534,591,164,80
Completed,0.58,1758,52,3489,298,239,211
Completed,0.72,2802,1622,4909,383,216,96
Completed,0.69,783,3926,825,227,203,164
Completed,0.6,557,2103,1222,886,233,209
Completed,0.72,2276,647,3544,639,238,83
Completed,0.72,1664,510,2406,855,196,95
Completed,0.7,1024,235,1793,399,241,53
Completed,0.71,1288,2884,2523,780,220,113
Completed,0.7,1952,582,4020,545,166,133
Completed,0.7,1372,2119,2666,702,128,61
Completed,0.72,903,2788,924,337,230,87
Completed,0.73,1511,4106,990,979,169,99
Completed,0.74,3615,4555,4941,514,156,80
Completed,0.57,1370,2019,3439,810,211,167
Completed,0.7,2846,1788,3920,905,139,116
Completed,0.69,2332,138,4167,283,200,73
Completed,0.69,568,1173,529,196,244,124
Completed,0.71,1375,3485,1718,492,174,131
Completed,0.82,4724,1342,3177,518,48,16
Completed,0.71,2980,3549,4397,174,219,107
Completed,0.83,14267,4006,1732,601,10,4
Completed,0.74,1493,697,2589,151,144,95
Completed,0.74,1001,482,1462,375,164,83
Completed,0.62,1996,285,4312,693,243,229
Completed,0.72,1111,2509,1986,538,120,105
Completed,0.7,1602,4179,2585,670,193,139
Completed,0.74,1819,2165,3624,213,222,9
Completed,0.72,1761,4817,1943,583,240,78
Completed,0.7,1926,4016,3383,927,190,121
Completed,0.69,2249,1328,4410,631,135,126
Completed,0.72,1310,1332,1704,941,226,102
Completed,0.69,629,3952,544,739,171,144
Completed,0.83,5685,1183,4660,272,50,7
Completed,0.72,1554,2484,2997,536,206,91
Completed,0.71,1678,3322,2472,234,178,114
Completed,0.74,2877,3575,4081,661,187,88
Completed,0.6,748,47,1608,614,191,148
Completed,0.73,682,2735,600,816,136,107
Completed,0.69,1518,2129,2459,782,75,69
Completed,0.72,2345,1719,3511,744,125,112
Completed,0.83,3957,2874,2280,704,42,11
Completed,0.73,601,2263,467,644,228,35
Completed,0.69,1663,4617,2421,343,143,138
Completed,0.73,3480,1743,4870,385,233,65
Completed,0.69,2065,2732,3288,506,225,131
Completed,0.82,2404,2707,1010,200,109,3
Completed,0.72,1962,3412,2968,158,244,79
Completed,0.82,7782,4630,4377,893,28,11
Completed,0.74,1375,2924,1753,321,202,99
Completed,0.74,1613,273,2566,951,215,34
Completed,0.7,1692,549,3198,298,230,117
Completed,0.73,3060,3134,4317,955,106,98
Completed,0.69,1181,2414,2189,605,156,125
Completed,0.72,1234,4804,1191,839,211,130
Completed,0.73,2210,63,3940,186,73,17
Completed,0.7,538,1393,170,698,193,160
Completed,0.73,2349,4731,2697,529,182,106
Completed,0.61,171,20,270,870,221,92
Completed,0.74,2107,2376,3524,420,54,50
Completed,0.74,2521,858,4442,95,224,60
Completed,0.74,3079,2671,4841,764,194,77
Completed,0.71,1445,1209,2294,964,183,127
Completed,0.69,890,3511,1124,730,238,120
Completed,0.71,2396,1134,3820,654,209,104
Completed,0.68,1706,4200,2537,556,160,154
Completed,0.77,2197,509,3155,252,91,48
Completed,0.78,2001,3724,1264,367,118,46
Completed,0.71,1031,4068,762,787,240,94
Completed,0.77,1535,1153,1800,867,94,74
Completed,0.79,2107,1643,1142,288,207,6
Completed,0.71,2815,4146,4575,423,133,112
Completed,0.69,2542,3763,4288,907,170,140
Completed,0.8,2045,1203,999,375,100,26
Completed,0.8,2112,3149,1769,737,177,3
Completed,0.64,2347,994,4146,623,237,212
Completed,0.76,2423,2833,2858,774,131,58
Completed,0.78,1192,3566,16,854,183,17
Completed,0.64,1210,728,2776,974,250,199
Completed,0.66,2128,58,4153,142,169,76
Completed,0.67,1607,3147,2863,474,213,171
Completed,0.78,1678,3761,384,179,190,34
Completed,0.67,2176,2284,3904,832,211,124
Completed,0.76,1845,3477,2187,346,127,64
Completed,0.75,2935,4671,3779,708,61,54
Completed,0.66,2332,668,4398,481,192,151
Completed,0.63,560,2936,1044,512,206,194
Completed,0.77,2093,1048,2254,846,163,37
Completed,0.66,2509,1645,4736,549,188,166
Completed,0.77,1149,3302,527,234,116,61
Completed,0.77,1759,1323,1879,187,217,22
Completed,0.77,2629,4514,2520,200,249,8
Completed,0.76,1805,4203,1441,296,203,49
Completed,0.64,1774,480,3388,227,200,197
Completed,0.76,3164,3661,4598,388,181,43
Completed,0.78,930,621,202,496,153,53
Completed,0.79,2629,937,3800,29,167,12
Completed,0.77,985,3039,445,996,185,79
Completed,0.66,813,1103,1578,643,197,176
Completed,0.63,1552,162,2970,868,245,136
Completed,0.79,3417,4795,2199,416,48,30
Completed,0.76,3167,1757,4097,939,205,62
Completed,0.68,364,2068,489,538,220,7
Completed,0.78,1618,2567,1951,616,75,45
Completed,0.79,3081,3503,3342,894,121,21
Completed,0.77,4222,4285,4754,862,122,44
Completed,0.8,4025,4598,1165,649,77,21
Completed,0.82,1775,469,1450,974,88,11
Completed,0.78,2107,777,2558,505,103,50
Completed,0.77,3699,4014,4847,579,192,24
Completed,0.75,1394,4947,956,929,237,33
Completed,0.69,1316,3378,2367,753,214,146
Completed,0.75,3042,1236,4842,888,156,77
Completed,0.66,1566,3064,3475,727,230,170
Completed,0.8,1249,2722,697,105,135,19
Completed,0.78,3308,4130,3499,359,187,20
Completed,0.77,2082,4441,2420,135,141,42
Completed,0.67,619,1265,1210,473,247,197
Completed,0.77,2535,1406,3024,250,169,52
Completed,0.78,1473,2339,1603,275,154,14
Completed,0.63,1831,1881,3756,896,250,175
Completed,0.8,1801,3076,798,325,55,38
Completed,0.75,1874,3821,2623,749,137,80
Completed,0.76,3801,1856,4685,362,90,72
Completed,0.79,2195,975,2686,784,211,7
Completed,0.81,2816,694,2346,564,27,17
Completed,0.67,1065,4659,1725,369,220,184
Completed,0.81,4251,1559,4272,721,109,11
Completed,0.79,1135,2500,361,758,94,50
Completed,0.76,1745,2916,2045,833,239,25
Completed,0.77,1201,4916,293,259,119,86
Completed,0.77,2555,3232,3134,675,193,32
Completed,0.66,3082,4783,4564,507,233,146
Completed,0.66,489,3846,652,972,216,169
Completed,0.76,2682,4712,2705,480,66,59
Completed,0.68,2219,1177,3324,706,181,142
Completed,0.81,4450,3771,1303,14,111,6
Completed,0.76,1302,854,1102,94,215,46
Completed,0.77,3029,538,4701,432,230,24
Completed,0.79,2289,3734,343,454,198,10
Completed,0.8,4082,1986,3196,121,82,27
Completed,0.67,874,2981,1465,661,152,140
Completed,0.68,2043,221,3864,541,219,84
Completed,0.79,2793,1672,2097,404,97,34
Completed,0.63,1463,1776,2735,655,242,220
Completed,0.8,4716,4864,3947,990,129,4
Completed,0.76,999,3931,55,520,175,58
Completed,0.65,2486,2821,4434,349,247,217
Completed,0.8,4452,4243,4372,91,36,22
Completed,0.68,735,704,1080,629,230,127
Completed,0.64,2685,396,4992,849,215,181
Completed,0.75,3091,3591,3624,517,172,90
Completed,0.68,2371,1449,3622,266,191,159
Completed,0.75,4214,4567,4989,100,179,64
Completed,0.82,2613,2640,2994,554,58,15
Completed,0.64,986,2385,2220,228,239,152
Completed,0.63,2046,4033,3241,765,225,196
Completed,0.78,1972,1830,843,879,158,29
Completed,0.78,1486,2952,1331,120,168,32
Completed,0.78,2365,3264,2752,406,152,26
Completed,0.64,1751,4819,3852,291,175,169
Completed,0.69,1145,1981,1482,413,242,117
Completed,0.76,2527,4083,3119,567,221,42
Completed,0.77,2116,4400,1708,912,204,19
Completed,0.77,2658,1359,3561,957,238,13
Completed,0.77,3098,849,4065,377,126,66
Completed,0.68,2914,1917,4625,182,158,137
Completed,0.8,1460,3108,86,601,104,31
Completed,0.79,2761,3422,3997,876,88,38
Completed,0.75,1127,1115,655,222,175,84
Completed,0.67,2385,180,4557,256,127,106
Completed,0.8,2775,1718,1403,675,61,27
Completed,0.76,1411,3237,1408,857,97,77
Completed,0.75,3463,4911,4503,213,216,57
Completed,0.78,2295,3972,904,313,232,4
Completed,0.79,1753,663,1653,358,70,40
Completed,0.79,2236,349,3054,138,118,18
Completed,0.65,433,3449,599,769,243,163
Completed,0.69,1859,2513,4188,740,197,156
Completed,0.75,1327,4290,530,671,212,65
Completed,0.77,2664,2603,3550,278,100,53
Completed,0.65,1006,2353,1820,944,170,159
Completed,0.75,957,3389,165,363,160,113
Completed,0.67,1667,1218,2630,501,225,165
Completed,0.8,1439,818,408,863,130,23
Completed,0.76,2557,506,4300,646,178,46
Completed,0.77,1836,3698,1193,722,148,48
Completed,0.63,1267,599,2403,885,222,207
Completed,0.8,3294,2763,4801,756,165,9
Completed,0.64,1071,3028,2023,386,194,178
Completed,0.76,2784,4483,3390,975,158,49
Completed,0.8,3061,4166,1979,502,142,9
Completed,0.81,2115,1250,617,582,60,35
Completed,0.75,1871,3191,2306,466,231,59
Completed,0.75,3025,4952,4230,604,85,75
Completed,0.79,3148,2879,3726,59,214,3
Completed,0.77,2585,2381,3831,104,112,41
Completed,0.68,2562,3532,4459,830,136,130
Completed,0.82,3374,1444,252,391,64,16
Completed,0.65,1366,1413,2929,535,155,152
Completed,0.81,3404,3545,2451,249,83,16
Completed,0.8,5056,4635,4648,495,99,14
Completed,0.66,148,323,107,789,167,151
Completed,0.77,1927,1090,1874,76,244,28
Completed,0.75,1530,1742,1128,532,116,81
Completed,0.68,2697,1687,4354,280,220,142
Completed,0.76,1681,3859,1566,392,163,74
Completed,0.69,686,2000,433,247,206,166
Completed,0.76,1622,2225,2586,617,177,23
Completed,0.68,373,4419,209,746,242,200
Completed,0.77,1542,1286,1497,891,129,47
Completed,0.79,1346,579,758,711,193,13
Completed,0.75,3024,891,4649,799,241,52
Completed,0.79,3007,3890,2908,847,93,30
Completed,0.79,2399,4827,1799,631,110,39
Completed,0.8,4073,1788,4948,233,140,7
Completed,0.63,1796,4853,3658,383,245,224
Completed,0.68,526,2105,1046,263,188,63
Completed,0.69,1688,2426,3278,882,217,126
Completed,0.8,1579,2520,1550,337,22,20
Completed,0.75,1424,4686,802,762,150,89
Completed,0.66,1009,1486,2170,595,231,181
Completed,0.75,2748,1471,3910,873,184,67
Completed,0.68,1650,4544,2777,522,204,164
Completed,0.67,946,4231,1385,986,249,155
Completed,0.67,151,2412,18,652,136,123
Completed,0.78,3452,4045,4154,374,154,33
Completed,0.77,1694,4984,555,153,170,24
Completed,0.77,3005,1635,3696,738,76,56
Completed,0.69,1842,3101,3075,449,177,145
Completed,0.81,4736,1945,2305,771,124,1
Completed,0.76,928,2681,297,821,210,43
Completed,0.77,3442,3615,3905,658,227,19
Completed,0.8,1798,897,1252,403,190,4
Completed,0.75,1170,1309,748,946,77,76
Completed,0.77,2475,2682,3149,483,222,29
Completed,0.77,3636,1953,4296,437,73,54
Completed,0.67,2155,256,3707,983,194,118
Completed,0.67,2785,3418,4917,632,174,153
Completed,0.81,2402,1637,375,88,118,16
Completed,0.64,2385,1812,4775,839,232,201
Completed,0.77,2534,4988,3487,549,151,45
Completed,0.78,2326,4052,2397,961,165,24
Completed,0.65,2188,4237,4551,340,198,165
Completed,0.67,638,4549,630,185,246,142
Completed,0.81,6573,4318,2719,678,101,2
Completed,0.78,2064,4633,1327,833,86,56
Completed,0.68,2317,1494,3772,199,212,140
Completed,0.68,208,2428,192,295,229,179
Completed,0.75,1884,2105,3039,908,137,10
Completed,0.63,2307,3910,4329,698,250,230
Completed,0.76,1924,1797,1628,570,183,48
Completed,0.8,5526,4832,4727,47,91,17
Completed,0.65,315,202,520,735,144,131
Completed,0.78,2311,3894,1148,446,105,40
Completed,0.67,2451,2251,4660,547,123,114
Completed,0.77,1918,308,2370,282,62,44
Completed,0.75,3041,4165,3972,168,162,62
Completed,0.8,2404,4473,71,326,147,8
Completed,0.78,3433,1283,4429,308,179,25
Completed,0.64,1200,4112,2119,430,238,192
Completed,0.76,864,2219,830,217,133,33
Completed,0.67,1980,1995,3599,581,224,157
Completed,0.69,2831,3867,4965,807,143,122
Completed,0.75,1463,4801,1074,716,157,68
Completed,0.67,1393,1683,2207,929,208,163
Completed,0.77,3248,1088,4726,726,202,42
Completed,0.65,894,2060,1864,333,110,92
Completed,0.63,135,28,140,424,117,100
Completed,0.65,2332,2345,4750,360,150,146
Completed,0.78,3238,3536,4130,587,96,57
Completed,0.78,2937,1438,3179,788,115,38
Completed,0.66,784,3529,1453,496,185,175
Completed,0.75,561,455,241,143,197,80
Completed,0.79,1776,2376,2071,692,69,32
Completed,0.76,2653,4019,3717,288,83,66
Completed,0.78,3468,3187,4222,866,218,14
Completed,0.75,3229,1590,4217,668,130,89
Completed,0.65,1843,4738,2849,939,243,180
Completed,0.77,1858,4904,1419,612,228,13
Completed,0.69,801,183,1394,921,177,89
Completed,0.67,2237,3018,3937,786,236,126
Completed,0.77,1425,2755,1794,422,145,62
Completed,0.79,3276,3696,2873,72,159,7
Completed,0.79,1941,501,2232,62,128,25
Completed,0.78,2743,814,3652,463,174,33
Completed,0.82,5722,3811,3753,387,28,11
Completed,0.69,642,1215,796,835,207,155
Completed,0.65,1978,276,4385,676,223,164
Completed,0.76,2100,3399,3252,962,149,68
Completed,0.78,2538,1870,3315,505,199,18
Completed,0.77,1602,1168,1474,183,125,54
Completed,0.79,2025,235,2572,342,79,15
Completed,0.77,1251,3270,684,803,171,47
Completed,0.78,3132,2957,4575,708,157,22
Completed,0.76,1322,689,1220,303,135,73
Completed,0.69,2701,372,4819,208,181,114
Completed,0.69,2288,3456,3452,431,200,142
Completed,0.78,1239,345,982,534,67,39
Completed,0.79,3087,656,4893,945,112,30
Completed,0.76,2007,3969,2507,896,213,53
Completed,0.79,1369,1015,217,663,185,9
Completed,0.67,1836,75,3825,817,139,49
Completed,0.64,1445,3128,2615,541,244,207
Completed,0.8,2795,3425,1925,293,107,17
Completed,0.78,2847,3114,3326,201,92,41
Completed,0.77,2685,2302,4075,157,241,3
Completed,0.76,2083,532,3571,700,120,75
Completed,0.77,1223,1366,476,370,196,59
Completed,0.75,1682,3743,1717,683,89,81
Completed,0.76,3278,4400,4873,266,224,37
Completed,0.77,1746,4092,971,230,209,29
Completed,0.75,3033,1975,4492,765,191,64
Completed,0.68,1781,3886,3202,599,180,161
Completed,0.77,3596,3779,4623,664,68,51
Completed,0.64,2115,244,4004,406,185,156
Completed,0.8,3304,4713,712,813,116,11
Completed,0.77,2646,1833,2603,292,146,42
Completed,0.64,2343,2391,4370,565,195,170
Completed,0.69,532,1453,459,911,241,145
Completed,0.75,1077,3588,462,163,153,108
Completed,0.79,3630,4560,3614,767,39,26
Completed,0.67,822,396,1594,452,234,140
Completed,0.68,742,4352,1222,552,224,176
Completed,0.79,3317,3932,3376,182,132,13
Completed,0.76,2061,4874,1955,345,180,53
Completed,0.8,3723,1678,3853,804,86,20
Completed,0.69,1068,220,2107,129,230,98
Completed,0.79,2122,1990,265,705,102,45
Completed,0.79,2474,2801,2332,629,200,7
Completed,0.77,1630,547,1850,770,218,34
Completed,0.77,2369,856,2939,740,235,24
Completed,0.68,1522,3840,2803,323,227,152
Completed,0.82,3480,1127,2030,899,34,15
Completed,0.68,946,4779,1402,173,213,160
Completed,0.76,1004,3224,283,25,237,23
Completed,0.75,1727,3983,2035,575,123,87
Completed,0.76,2522,2915,3881,499,189,47
Completed,0.82,2792,2491,3681,421,106,5
Completed,0.69,839,2554,1660,863,160,141
Completed,0.77,2005,1557,2279,75,89,61
Completed,0.69,2923,4668,4812,956,210,136
Completed,0.77,2765,703,4181,231,45,39
Completed,0.78,2643,4593,2921,61,120,35
Completed,0.8,3674,4281,1822,466,72,27
Completed,0.77,1194,969,774,384,223,49
Completed,0.67,2329,32,4676,109,206,9
Completed,0.66,1880,1564,3254,214,245,185
Completed,0.79,2136,3384,1525,508,52,41
Completed,0.63,2129,4148,3635,713,217,212
Completed,0.8,2229,1398,1032,584,150,3
Completed,0.78,3377,4437,4180,535,184,28
Completed,0.77,1622,4123,571,942,136,37
Completed,0.78,2103,3655,1358,789,138,30
Completed,0.63,1983,797,3979,918,198,195
Completed,0.77,2207,2718,2768,689,186,36
Completed,0.8,4939,1907,4833,645,23,16
Completed,0.65,2320,3371,4204,419,234,160
Completed,0.75,1259,3201,945,666,122,95
Completed,0.78,2745,4947,3105,279,194,23
Completed,0.66,2340,4269,3837,617,146,143
Completed,0.76,2780,460,4457,329,108,60
Completed,0.81,1942,3500,98,307,78,35
Completed,0.79,2728,2561,4020,220,125,27
Completed,0.68,425,2464,730,502,179,141
Completed,0.66,1689,2064,3577,139,208,48
Completed,0.78,1085,1084,500,807,104,70
Completed,0.78,2379,1750,2498,355,225,10
Completed,0.82,4455,3852,436,725,54,18
Completed,0.66,437,2743,833,967,229,213
Completed,0.77,1700,929,2121,679,156,57
Completed,0.8,2721,620,3210,830,172,4
Completed,0.77,3373,4206,4529,883,246,8
Completed,0.76,1402,4520,921,596,199,61
Completed,0.76,2042,3628,2531,459,117,72
Completed,0.76,2814,1324,4028,524,228,32
Completed,0.66,1616,1963,2905,373,183,164
Completed,0.77,1957,2994,2426,909,114,50
Completed,0.69,774,4837,518,487,250,122
Completed,0.82,4302,3311,3534,567,67,12
Completed,0.66,761,3243,1635,320,211,197
Completed,0.79,3250,1052,4326,450,144,19
Completed,0.77,774,2534,180,546,130,78
Completed,0.66,730,671,1548,819,236,168
Completed,0.69,1180,360,2657,658,190,147
Completed,0.77,2092,4488,2237,683,162,46
Completed,0.65,2366,3428,4874,935,184,172
Completed,0.68,1155,3570,2009,711,221,137
Completed,0.67,1643,2637,3400,798,207,175
Completed,0.79,1569,2842,1179,436,174,13
Completed,0.77,3586,3151,4777,91,126,52
Completed,0.69,2247,4705,3699,233,166,127
Completed,0.79,1444,271,1675,550,96,22
Completed,0.78,2245,1210,3067,958,79,44
Completed,0.8,2939,4591,1105,450,56,30
Completed,0.75,1385,3294,1553,746,208,70
Completed,0.79,1914,1709,1371,793,179,10
Completed,0.64,260,4241,213,527,249,238
Completed,0.64,1674,4416,3838,998,198,194
Completed,0.68,445,2388,595,367,216,126
Completed,0.75,2117,4046,3063,408,157,78
Completed,0.79,1742,3585,732,866,117,34
Completed,0.75,1570,1379,2008,462,133,91
Completed,0.78,951,102,336,726,100,7
Completed,0.68,2939,4766,4462,252,247,145
Completed,0.76,2469,3074,3980,107,113,64
Completed,0.75,2626,4807,2949,877,60,55
Completed,0.76,3093,448,4798,967,248,32
Completed,0.77,1522,898,1172,558,197,43
Completed,0.68,1378,1804,2468,714,223,155
Completed,0.8,3236,3332,2717,310,123,12
Completed,0.77,1335,2844,1354,215,72,63
Completed,0.77,898,2216,745,134,135,24
Completed,0.77,1425,993,1602,929,105,76
Completed,0.77,3242,1454,4537,346,186,36
Completed,0.8,2691,957,2922,111,191,2
Completed,0.76,1176,1886,136,621,180,66
Completed,0.67,807,4667,1447,824,235,182
Completed,0.77,2870,472,3737,170,110,43
Completed,0.8,2474,687,2209,325,91,24
Completed,0.75,2979,3210,3790,577,233,55
Completed,0.79,1515,3112,306,917,214,13
Completed,0.67,1682,1169,3398,377,149,147
Completed,0.78,2076,4521,1319,172,192,26
Completed,0.75,2072,4306,2771,323,236,46
Completed,0.81,4201,1779,1196,579,69,15
Completed,0.67,2501,3395,3916,417,214,152
Completed,0.77,3177,1876,4755,915,112,58
Completed,0.79,2630,2519,2818,989,173,19
Completed,0.75,2879,3815,4529,194,83,71
Completed,0.78,2392,3671,1844,520,131,38
Completed,0.77,1811,3825,357,274,152,48
Completed,0.79,4104,4860,4300,236,171,5
Completed,0.77,2695,983,3211,599,161,52
Completed,0.78,1541,182,2076,879,148,2
Completed,0.75,2294,2834,3454,260,128,71
Completed,0.79,2566,4565,184,969,86,41
Completed,0.67,609,712,986,468,248,134
Completed,0.78,3135,4116,3891,556,97,29
Completed,0.76,1843,1676,2342,312,211,60
Completed,0.66,481,2363,930,848,186,177
Completed,0.76,2923,2778,4275,132,35,33
Completed,0.81,2328,3540,402,348,23,21
Completed,0.68,1607,1121,3049,896,241,160
Completed,0.81,5935,4779,3263,397,92,4
Completed,0.65,1462,3013,2669,245,209,204
Completed,0.76,2320,398,3836,448,154,43
Completed,0.78,1306,926,196,47,165,31
Completed,0.75,1003,4073,65,500,199,80
Completed,0.68,1554,1991,2539,292,179,156
Completed,0.78,3482,1424,4253,864,216,23
Completed,0.75,1082,1464,584,176,115,90
Completed,0.63,2427,3676,4543,833,231,202
Completed,0.76,1741,1074,1505,542,235,23
