Status,ACCURACY,RUNTIME,recent_samples_size,n_samples,n_permutations,update_interval,n_consecutive_deviations
Completed,0.61,97,3994,2320,277,96,61
Completed,0.62,105,1977,3468,891,241,205
Completed,0.58,75,126,3038,726,119,98
Completed,0.62,34,2337,234,328,141,18
Completed,0.61,100,2836,2090,695,12,7
Completed,0.59,20,2518,675,662,195,142
Completed,0.58,78,2076,2739,520,133,62
Completed,0.59,104,3496,4279,796,226,159
Completed,0.6,65,3131,1904,482,156,95
Completed,0.61,89,4448,167,950,72,34
Completed,0.61,27,4330,1225,372,169,167
Completed,0.59,32,100,2062,70,201,54
Completed,0.62,31,377,1486,955,228,121
Completed,0.58,23,1015,312,151,174,136
Completed,0.58,94,2424,3315,383,160,112
Completed,0.7,64,274,1129,547,85,4
Completed,0.59,59,3668,1187,740,237,103
Completed,0.61,100,2692,3853,873,208,88
Completed,0.61,53,1577,742,487,64,57
Completed,0.6,93,1392,3585,461,148,136
Completed,0.62,119,3116,4390,229,243,24
Completed,0.59,15,172,348,197,132,113
Completed,0.61,47,790,1607,877,217,128
Completed,0.62,42,3871,1943,597,189,160
Completed,0.7,123,3232,1435,762,78,17
Completed,0.6,94,413,2930,897,138,93
Completed,0.62,70,1972,127,62,122,47
Completed,0.61,43,762,2178,529,170,107
Completed,0.61,115,3244,3662,415,246,69
Completed,0.61,58,2546,2022,927,249,58
Completed,0.59,40,2389,2261,442,196,84
Completed,0.6,107,2714,3272,783,67,49
Completed,0.7,82,2710,1079,469,101,15
Completed,0.61,80,3931,1851,999,173,77
Completed,0.61,102,4296,4468,313,197,140
Completed,0.6,116,1265,4267,534,124,80
Completed,0.62,37,3249,856,835,218,120
Completed,0.61,106,2898,4108,718,250,72
Completed,0.61,108,4565,2765,573,201,129
Completed,0.61,52,4291,2267,939,232,174
Completed,0.59,87,2246,3502,337,120,92
Completed,0.59,21,61,688,750,139,44
Completed,0.61,44,1054,1354,535,236,141
Completed,0.59,105,1131,2715,280,52,42
Completed,0.62,41,1408,519,678,191,90
Completed,0.61,86,2295,4350,659,144,133
Completed,0.62,106,769,4985,223,135,82
Completed,0.58,96,4998,3283,467,228,202
Completed,0.61,17,416,131,356,166,96
Completed,0.49,12,245,597,848,248,190
Completed,0.59,92,3877,4762,154,225,153
Completed,0.62,112,1821,4005,878,82,65
Completed,0.58,20,2527,113,978,109,80
Completed,0.6,44,169,2529,554,157,75
Completed,0.62,29,2373,333,406,86,60
Completed,0.6,76,374,4311,297,200,68
Completed,0.58,71,1933,1500,633,60,52
Completed,0.59,40,2687,1671,380,241,100
Completed,0.59,28,3304,439,698,171,145
Completed,0.6,45,3489,1479,458,191,154
Completed,0.62,62,819,2294,701,116,67
Completed,0.59,43,3901,1333,796,103,97
Completed,0.58,41,3222,2153,570,226,204
Completed,0.7,289,3988,4501,977,69,2
Completed,0.6,86,1708,4233,245,237,216
Completed,0.62,120,4949,4649,201,205,98
Completed,0.61,88,104,4868,684,228,9
Completed,0.48,28,4686,1710,514,166,164
Completed,0.58,23,1081,15,801,197,58
Completed,0.61,19,2853,162,651,152,106
Completed,0.61,99,4731,4068,330,159,136
Completed,0.61,109,4114,2886,526,244,121
Completed,0.58,32,3075,1055,757,229,128
Completed,0.61,86,1020,4741,392,123,109
Completed,0.6,94,3428,3995,640,200,173
Completed,0.7,47,323,913,888,120,18
Completed,0.6,17,907,479,309,155,151
Completed,0.62,113,1515,4791,494,242,76
Completed,0.61,94,947,3332,359,194,132
Completed,0.58,29,48,1623,227,224,176
Completed,0.6,109,3345,2896,611,113,87
Completed,0.58,82,330,4560,540,155,117
Completed,0.6,72,1632,1392,420,172,81
Completed,0.6,61,4613,1920,257,244,146
Completed,0.59,18,2068,807,974,238,50
Completed,0.58,109,3374,4877,382,152,128
Completed,0.62,71,3712,1325,820,223,65
Completed,0.7,327,4961,825,352,53,3
Completed,0.6,98,2736,3639,704,191,113
Completed,0.59,67,745,2794,746,221,199
Completed,0.61,129,4973,4223,943,127,85
Completed,0.6,96,128,4004,426,182,58
Completed,0.62,92,4787,2392,764,171,54
Completed,0.62,27,893,885,551,200,168
Completed,0.62,103,2598,4571,163,90,70
Completed,0.61,52,1732,680,203,101,83
Completed,0.61,84,4726,4484,587,235,180
Completed,0.59,31,3827,548,954,206,136
Completed,0.6,53,4439,1875,151,136,121
Completed,0.62,88,2266,3410,181,246,32
Completed,0.59,52,1569,2238,661,249,95
Completed,0.58,86,1543,142,839,66,25
Completed,0.6,43,255,2163,371,146,89
Completed,0.62,33,3573,382,296,121,116
Completed,0.6,84,620,4157,934,233,150
Completed,0.59,89,3580,3213,657,241,137
Completed,0.6,48,4228,1285,199,185,129
Completed,0.61,50,3657,2106,408,52,49
Completed,0.58,29,440,1006,598,243,82
Completed,0.61,47,1481,923,437,144,103
Completed,0.62,37,161,1382,904,68,42
Completed,0.62,94,1748,2915,873,230,167
Completed,0.6,100,4648,4175,680,115,106
Completed,0.6,95,716,3965,981,213,96
Completed,0.62,77,4475,2618,217,231,94
Completed,0.62,102,3862,3868,896,177,171
Completed,0.58,96,859,4830,618,167,140
Completed,0.61,54,2702,1880,637,165,86
Completed,0.61,108,3601,3004,754,132,99
Completed,0.59,83,73,4472,834,104,73
Completed,0.6,53,1420,2027,610,241,141
Completed,0.62,111,1758,4331,172,141,75
Completed,0.59,79,2554,2706,392,233,205
Completed,0.58,37,2625,420,194,176,93
Completed,0.48,42,1854,1295,497,206,190
Completed,0.61,101,3521,4629,326,144,108
Completed,0.47,12,2021,499,184,218,142
Completed,0.61,65,4927,768,911,105,77
Completed,0.58,97,1669,4376,300,250,160
Completed,0.61,84,143,3780,861,225,116
Completed,0.6,53,2318,1601,213,20,8
Completed,0.6,106,792,3746,412,201,104
Completed,0.61,84,4425,1612,589,209,55
Completed,0.49,8,1138,112,848,177,167
Completed,0.61,61,1404,1768,988,132,96
Completed,0.62,78,2301,3204,622,164,82
Completed,0.6,27,82,1007,458,80,34
Completed,0.62,73,3313,2095,517,152,64
Completed,0.6,43,4150,1036,633,166,137
Completed,0.61,49,250,1949,931,197,23
Completed,0.59,54,4782,2325,453,236,120
Completed,0.62,114,2937,4590,772,237,54
Completed,0.7,114,1945,2627,485,129,31
Completed,0.61,19,362,431,571,115,109
Completed,0.61,97,2346,4291,741,235,23
Completed,0.59,101,3139,2746,947,140,136
Completed,0.62,92,2501,4052,128,210,121
Completed,0.62,98,893,2965,816,30,26
Completed,0.6,42,1805,151,230,229,102
Completed,0.58,90,2154,4965,347,200,89
Completed,0.62,62,619,2154,698,60,43
Completed,0.58,80,2802,4743,280,164,147
Completed,0.59,61,4063,2055,406,194,128
Completed,0.62,46,4675,836,711,155,114
Completed,0.6,23,2132,240,939,124,14
Completed,0.62,58,915,1989,471,166,76
Completed,0.6,97,208,3629,998,170,49
Completed,0.61,31,2411,816,85,89,67
Completed,0.58,95,4105,4668,692,201,172
Completed,0.6,96,1434,4068,467,122,111
Completed,0.71,145,1104,1256,616,139,1
Completed,0.6,41,1626,1134,367,152,132
Completed,0.58,88,1899,3820,249,184,177
Completed,0.59,41,2259,2383,563,191,117
Completed,0.62,68,1280,2509,930,223,68
Completed,0.59,97,1180,4370,783,205,139
Completed,0.49,17,284,746,665,236,185
Completed,0.58,44,2485,2218,169,223,168
Completed,0.58,46,1508,2657,286,190,150
Completed,0.6,96,954,4215,427,235,81
Completed,0.49,66,321,2896,749,165,161
Completed,0.62,59,2726,2133,73,246,27
Completed,0.7,90,1442,469,117,157,23
Completed,0.62,93,2419,4659,499,186,37
Completed,0.58,83,3192,3619,189,219,180
Completed,0.6,15,3474,64,502,163,121
Completed,0.7,210,3754,2878,416,81,11
Completed,0.61,97,1788,3390,680,225,208
Completed,0.6,94,2140,3985,605,151,103
Completed,0.59,98,3540,3062,833,246,241
Completed,0.58,41,3725,1222,904,210,146
Completed,0.62,25,401,230,915,240,45
Completed,0.7,267,3426,2324,1000,28,3
Completed,0.6,65,4621,606,470,200,65
Completed,0.62,117,3076,2802,618,59,48
Completed,0.58,39,2841,1265,322,249,136
Completed,0.62,39,2513,170,293,51,29
Completed,0.61,120,4714,2984,629,193,106
Completed,0.62,67,1158,2296,374,217,50
Completed,0.6,54,3089,2452,209,140,99
Completed,0.7,173,4687,4630,872,120,21
Completed,0.58,88,34,4303,657,99,51
Completed,0.6,96,1295,3550,188,175,117
Completed,0.59,14,269,391,408,158,140
Completed,0.58,38,881,1564,728,244,125
Completed,0.6,65,3953,2636,706,237,146
Completed,0.58,64,4854,2490,839,204,163
Completed,0.58,55,2663,1739,813,167,41
Completed,0.61,106,4876,3917,228,93,87
Completed,0.58,51,3979,958,346,123,104
Completed,0.61,107,1933,4810,992,230,132
Completed,0.7,164,3640,3155,697,137,27
Completed,0.6,34,2610,639,951,222,107
Completed,0.59,75,3876,1432,483,53,46
Completed,0.62,113,3584,4243,569,192,94
Completed,0.61,115,1693,4176,558,172,142
Completed,0.61,53,2763,2207,415,121,88
Completed,0.59,88,706,3588,799,231,178
Completed,0.71,94,4034,490,883,169,26
Completed,0.6,35,435,1528,682,202,133
Completed,0.6,24,1066,270,486,147,116
Completed,0.59,48,495,2257,787,186,103
Completed,0.7,164,4400,2018,332,131,6
Completed,0.62,71,1331,2182,247,211,82
Completed,0.59,86,2305,2934,364,242,96
Completed,0.62,103,2480,3877,776,109,84
Completed,0.62,51,294,1681,175,151,36
Completed,0.59,104,3849,3659,827,127,120
Completed,0.61,81,4826,1305,694,158,71
Completed,0.62,105,2637,4116,359,87,57
Completed,0.6,101,846,2697,671,154,90
Completed,0.6,119,4765,4321,895,248,195
Completed,0.7,219,4570,3276,445,58,14
Completed,0.6,85,3612,4464,963,176,174
Completed,0.61,52,3328,1855,275,199,113
Completed,0.7,281,4292,4034,673,61,4
Completed,0.59,40,2049,2252,613,110,39
Completed,0.59,99,3784,3516,225,244,200
Completed,0.7,186,1777,2711,996,78,22
Completed,0.58,108,4217,2842,862,217,132
Completed,0.62,47,2972,1090,608,203,125
Completed,0.6,31,713,762,454,198,135
Completed,0.62,94,1972,3691,326,168,155
Completed,0.61,95,1334,4981,507,238,106
Completed,0.58,35,230,1744,776,221,147
Completed,0.62,80,1751,2359,338,246,64
Completed,0.62,55,3735,504,705,125,83
Completed,0.7,146,4041,2691,370,136,37
Completed,0.62,122,4230,3365,733,171,102
Completed,0.61,66,4582,1675,850,138,89
Completed,0.58,17,2959,205,987,187,143
Completed,0.61,63,3592,1436,185,226,94
Completed,0.62,92,4769,635,652,49,35
Completed,0.6,93,2188,4308,947,179,120
Completed,0.62,117,3983,3159,906,89,84
Completed,0.59,59,4883,1724,523,119,101
Completed,0.58,47,362,1279,269,178,53
Completed,0.6,104,3092,4645,543,168,89
Completed,0.61,102,4446,3478,686,150,141
Completed,0.58,47,4097,1476,802,181,159
Completed,0.6,17,177,561,512,213,63
Completed,0.6,33,612,1118,407,248,112
Completed,0.62,91,3423,4498,252,63,60
Completed,0.62,69,758,1933,219,237,32
Completed,0.61,71,1647,11,460,176,6
Completed,0.61,62,2926,1554,723,132,59
Completed,0.59,39,2146,1784,147,188,86
Completed,0.59,52,2571,2072,368,159,116
Completed,0.59,54,3759,78,836,115,53
Completed,0.58,83,2056,3842,440,221,213
Completed,0.7,124,3468,2882,251,130,68
Completed,0.6,41,3188,820,562,245,133
Completed,0.61,45,1904,1626,501,156,136
Completed,0.58,90,1630,3335,884,188,182
Completed,0.62,106,2731,4952,679,218,36
Completed,0.59,77,50,3730,691,239,94
Completed,0.62,45,949,1396,823,209,108
Completed,0.6,95,909,4795,782,139,112
Completed,0.6,28,559,254,648,170,63
Completed,0.58,51,2919,2662,822,97,91
Completed,0.7,125,942,2514,721,50,11
Completed,0.59,38,1287,328,323,195,120
Completed,0.61,62,3629,79,811,250,22
Completed,0.62,52,3430,655,168,215,90
Completed,0.6,110,4345,3476,753,44,42
Completed,0.61,92,3077,4219,285,246,103
Completed,0.62,95,1111,4082,137,166,62
Completed,0.6,58,1431,1261,785,93,77
Completed,0.49,83,2406,3615,668,126,122
Completed,0.58,74,478,2872,941,236,202
Completed,0.62,69,4743,1206,864,174,95
Completed,0.61,85,2870,4488,187,136,132
Completed,0.61,49,3104,822,877,78,61
Completed,0.58,84,1088,4635,274,213,205
Completed,0.6,69,1710,1041,717,222,54
Completed,0.61,105,3695,3047,606,160,150
Completed,0.61,65,3205,2574,98,241,58
Completed,0.61,94,625,4980,53,26,21
Completed,0.59,36,2151,2159,903,233,100
Completed,0.61,55,2507,1871,625,239,67
Completed,0.58,94,3316,4913,234,187,125
Completed,0.58,34,3662,1289,547,195,184
Completed,0.6,33,355,2632,182,81,79
Completed,0.7,94,1950,446,767,164,33
Completed,0.58,46,630,2485,300,111,97
Completed,0.59,99,662,3922,629,249,154
Completed,0.62,99,3647,4806,405,74,66
Completed,0.59,39,3879,591,681,240,117
Completed,0.6,82,247,4755,321,232,41
Completed,0.62,46,4497,1833,487,170,132
Completed,0.59,23,2298,1003,132,129,107
Completed,0.62,68,1063,1773,662,84,47
Completed,0.61,82,4078,1167,295,205,58
Completed,0.6,92,524,4199,708,197,99
Completed,0.59,20,2402,292,276,237,128
Completed,0.59,38,139,1587,391,188,72
Completed,0.61,94,423,4596,829,182,136
Completed,0.7,98,4981,1367,994,244,37
Completed,0.71,83,2765,773,737,184,1
Completed,0.62,105,1209,4864,607,120,78
Completed,0.62,77,1486,2042,443,140,62
Completed,0.62,108,3256,3872,363,202,142
Completed,0.62,69,3518,2428,926,180,81
Completed,0.59,55,2618,2614,559,148,95
Completed,0.62,56,1765,1505,579,167,113
Completed,0.59,87,2037,3527,962,137,65
Completed,0.58,24,76,1093,986,234,25
Completed,0.6,100,3172,3143,764,220,188
Completed,0.71,119,3454,519,451,151,4
Completed,0.62,118,928,3665,883,114,83
Completed,0.62,84,2120,4109,415,162,17
Completed,0.62,65,3520,2606,151,193,139
Completed,0.49,83,1487,2846,734,248,221
Completed,0.61,90,773,4608,483,231,102
Completed,0.62,54,4641,131,519,238,57
Completed,0.62,37,1421,281,934,158,110
Completed,0.6,81,2400,4841,552,127,92
Completed,0.62,90,3796,2362,196,215,38
Completed,0.59,81,163,2924,806,192,118
Completed,0.59,60,1139,2113,673,222,73
Completed,0.62,69,3107,1970,775,174,28
Completed,0.6,41,1400,1014,539,204,127
Completed,0.61,48,2681,1277,140,147,80
Completed,0.62,106,3660,3611,256,177,98
Completed,0.58,94,3046,4906,576,231,143
Completed,0.6,47,1801,2152,312,185,134
Completed,0.71,251,1919,1721,885,87,1
Completed,0.6,86,108,4647,928,137,59
Completed,0.6,109,3143,4475,529,212,104
Completed,0.59,70,4381,2479,656,184,123
Completed,0.62,352,4980,219,846,9,5
Completed,0.61,97,2796,3035,198,235,116
Completed,0.58,92,727,3401,248,207,201
Completed,0.59,101,1174,3558,740,134,108
Completed,0.62,33,275,1556,872,163,91
Completed,0.61,97,1512,4406,243,146,119
Completed,0.71,128,1186,2225,844,99,9
Completed,0.58,94,2928,3569,447,240,223
Completed,0.6,86,315,4955,791,249,67
Completed,0.72,408,1639,2898,260,40,1
Completed,0.6,17,666,82,658,219,111
Completed,0.59,40,2833,808,154,166,105
Completed,0.6,94,3186,4079,271,135,87
Completed,0.59,37,838,1649,200,71,68
Completed,0.59,78,2573,2875,592,205,166
Completed,0.62,35,2644,251,759,139,39
Completed,0.59,57,1874,1796,554,232,182
Completed,0.6,45,287,2664,712,66,58
Completed,0.6,26,2486,471,376,178,74
Completed,0.59,47,3727,1701,572,126,115
Completed,0.59,69,3991,1044,816,191,79
Completed,0.7,138,3704,3225,230,54,33
Completed,0.58,92,4356,2795,380,184,144
Completed,0.62,43,1023,658,303,246,60
Completed,0.59,86,4712,4714,835,145,138
Completed,0.62,57,540,1874,970,208,35
Completed,0.62,63,4445,1469,399,229,78
Completed,0.61,34,3095,409,252,212,130
Completed,0.49,14,2191,737,224,194,163
Completed,0.6,94,1294,4301,356,224,148
Completed,0.7,137,3019,2717,85,132,11
Completed,0.61,70,1247,2577,497,210,91
Completed,0.61,42,270,2391,115,243,109
Completed,0.62,102,2957,4754,213,201,77
Completed,0.6,36,4231,1663,446,218,180
Completed,0.71,167,3672,2482,172,80,6
Completed,0.61,114,3947,4676,757,164,115
Completed,0.6,24,2662,966,646,247,197
Completed,0.6,57,1465,1165,177,236,92
Completed,0.59,92,2366,3791,309,204,109
Completed,0.6,28,3228,213,330,232,122
Completed,0.72,199,766,863,70,17,2
Completed,0.62,102,710,4339,725,183,84
Completed,0.6,81,2025,3591,194,107,23
Completed,0.59,30,436,775,857,152,102
Completed,0.6,68,3393,1770,807,115,72
Completed,0.7,126,4656,1004,277,160,12
Completed,0.6,23,2548,720,485,92,86
Completed,0.61,82,4125,4832,265,238,211
Completed,0.6,77,2314,4994,164,157,127
Completed,0.59,60,2706,2278,881,192,97
Completed,0.61,112,3606,2756,515,225,80
Completed,0.6,32,3324,1082,201,153,144
Completed,0.58,87,2973,4041,318,186,157
Completed,0.61,105,4489,2835,457,141,105
Completed,0.6,101,4829,3671,482,207,149
Completed,0.61,44,2118,2601,738,100,73
Completed,0.62,116,4211,4846,663,137,100
Completed,0.61,88,2243,4706,763,212,47
Completed,0.61,96,3330,3278,550,182,170
Completed,0.61,41,3609,580,239,188,108
Completed,0.58,85,1333,2942,956,161,137
Completed,0.6,91,4403,3095,619,242,214
Completed,0.58,24,231,954,702,180,115
Completed,0.59,45,848,2250,384,235,130
Completed,0.59,94,2543,3523,768,119,103
Completed,0.61,111,1473,3343,577,208,97
Completed,0.61,95,1147,1160,476,36,20
Completed,0.7,143,4300,1764,607,164,7
Completed,0.61,99,432,3576,395,187,87
Completed,0.59,20,2031,770,559,73,41
Completed,0.58,99,1966,4169,150,247,123
Completed,0.6,43,2527,1376,426,201,59
Completed,0.6,36,2369,1615,943,240,79
Completed,0.62,115,4595,2732,255,86,67
Completed,0.6,48,3642,1726,473,243,192
Completed,0.7,94,2691,433,962,83,9
Completed,0.6,37,3588,627,360,173,126
Completed,0.62,96,543,4050,281,241,29
Completed,0.58,49,2432,2397,285,38,33
Completed,0.61,48,1241,378,753,239,98
Completed,0.61,117,2811,3988,904,50,44
Completed,0.62,34,2745,1214,313,130,118
Completed,0.61,73,4052,1716,781,82,58
Completed,0.6,60,3363,2459,617,216,135
Completed,0.7,154,2857,1483,190,57,2
Completed,0.61,133,4450,4290,854,204,110
Completed,0.61,64,4098,667,721,233,65
Completed,0.62,58,3189,1258,980,170,102
Completed,0.7,169,4115,4064,66,91,22
Completed,0.59,86,1444,4666,841,232,196
Completed,0.59,96,2839,3631,597,139,84
Completed,0.61,96,4624,4495,741,188,155
Completed,0.62,130,3986,3240,435,227,110
Completed,0.6,58,2483,2669,877,142,114
Completed,0.58,86,3275,4368,688,236,228
Completed,0.71,87,3537,1991,125,135,42
Completed,0.62,100,1870,3972,197,197,131
Completed,0.62,93,3476,4886,294,209,161
Completed,0.61,46,1895,1146,958,196,105
Completed,0.61,91,671,2903,95,245,77
Completed,0.6,37,319,2132,462,215,122
Completed,0.62,102,4539,2381,907,222,17
Completed,0.6,106,3765,3392,791,194,176
Completed,0.59,45,823,61,905,132,28
Completed,0.61,98,918,3065,700,215,144
Completed,0.62,74,280,4358,378,129,97
Completed,0.62,118,3699,4735,938,239,118
Completed,0.61,36,2331,609,65,231,38
Completed,0.59,100,3085,3469,242,169,135
Completed,0.7,190,3202,2650,565,72,2
Completed,0.62,105,469,4895,523,164,46
Completed,0.61,61,3135,2298,223,248,84
Completed,0.59,95,2864,2738,355,216,101
Completed,0.59,103,4678,4140,498,234,169
Completed,0.58,42,3716,8,280,66,44
Completed,0.62,63,4957,2063,810,149,109
Completed,0.6,27,732,1224,503,241,237
Completed,0.6,55,1539,1347,253,220,114
Completed,0.62,78,2081,2987,780,224,12
Completed,0.6,89,3315,2854,308,228,156
Completed,0.6,62,3653,790,996,143,90
Completed,0.71,133,4863,1281,466,71,31
Completed,0.59,100,2679,4100,614,173,109
Completed,0.61,100,656,3151,836,168,123
Completed,0.61,29,3290,740,634,101,96
Completed,0.71,232,1484,2128,976,49,5
Completed,0.59,12,158,101,445,225,71
Completed,0.61,103,865,4241,964,223,56
Completed,0.59,56,3237,1830,506,45,37
Completed,0.62,85,4373,2180,349,242,52
Completed,0.6,52,427,2556,653,234,105
Completed,0.6,45,1666,491,525,138,123
Completed,0.58,30,2304,1775,331,208,138
Completed,0.61,59,4661,1955,579,98,81
Completed,0.71,256,4204,1247,765,110,1
Completed,0.62,86,571,4113,237,118,93
Completed,0.61,79,2627,4617,985,189,126
Completed,0.59,47,2394,2020,202,162,97
Completed,0.59,97,1045,3773,457,180,152
Completed,0.64,46,648,375,277,202,34
Completed,0.55,26,1584,1029,251,180,170
Completed,0.56,11,509,256,324,244,213
Completed,0.61,75,69,3269,266,199,39
Completed,0.64,113,1722,4123,213,160,102
Completed,0.69,97,817,1317,861,84,22
Completed,0.57,26,2588,544,176,156,114
Completed,0.55,32,1813,1503,389,250,228
Completed,0.66,92,3898,2230,645,72,54
Completed,0.64,112,3563,4421,309,188,70
Completed,0.67,46,2431,295,693,165,24
Completed,0.67,140,1533,4816,825,132,42
Completed,0.68,111,3023,2151,327,35,14
Completed,0.65,49,4243,155,858,239,77
Completed,0.65,93,376,4584,144,231,17
Completed,0.64,106,1706,4662,318,207,135
Completed,0.64,128,2812,3625,121,176,21
Completed,0.65,140,4952,4296,362,237,49
Completed,0.68,124,4051,673,245,204,4
Completed,0.57,43,467,2292,446,174,155
Completed,0.57,32,2276,1863,171,63,44
Completed,0.64,55,2855,1218,789,183,57
Completed,0.56,41,1457,2059,526,215,161
Completed,0.67,153,3130,3904,672,153,11
Completed,0.65,117,544,3651,743,115,36
Completed,0.53,20,2076,832,330,130,84
Completed,0.66,118,2639,4568,517,44,33
Completed,0.66,117,834,3466,458,220,66
Completed,0.68,113,2058,4231,988,54,2
Completed,0.5,84,196,4738,651,181,176
Completed,0.66,128,4117,3236,911,213,46
Completed,0.67,102,4388,1801,545,243,29
Completed,0.65,70,1368,1657,881,168,74
Completed,0.65,34,119,1194,413,124,10
Completed,0.55,108,3426,4891,801,230,224
Completed,0.67,88,3710,1252,488,144,38
Completed,0.57,39,1980,453,201,238,183
Completed,0.63,114,3985,4071,589,100,86
Completed,0.67,59,682,760,519,153,16
Completed,0.57,83,670,4398,932,118,117
Completed,0.65,99,1909,2673,401,172,53
Completed,0.56,23,320,482,550,89,67
Completed,0.69,173,4264,4803,453,65,26
Completed,0.65,91,4537,243,70,95,40
Completed,0.55,100,1272,3969,704,242,192
Completed,0.65,88,3001,3049,983,149,88
Completed,0.67,116,1192,2909,570,193,16
Completed,0.57,97,4459,3825,869,162,143
Completed,0.67,57,2851,227,48,231,12
Completed,0.63,111,3203,4729,415,198,57
Completed,0.63,111,471,2797,486,38,23
Completed,0.64,44,2652,901,934,203,69
Completed,0.66,244,3834,1405,403,26,6
Completed,0.63,46,2494,1150,450,241,42
Completed,0.64,137,1518,3816,68,211,24
Completed,0.64,69,2989,1794,569,114,63
Completed,0.69,198,3342,3171,951,82,13
Completed,0.63,106,332,4364,901,186,34
Completed,0.65,78,4442,2068,286,166,46
Completed,0.67,149,1091,4716,787,15,10
Completed,0.64,62,1373,1897,139,245,118
Completed,0.63,79,2269,2981,257,215,73
Completed,0.66,91,3715,2303,746,191,21
Completed,0.65,109,2739,2742,862,222,39
Completed,0.69,182,4976,4652,619,157,4
Completed,0.68,90,3998,462,987,128,48
Completed,0.63,98,3698,2653,89,117,64
Completed,0.66,62,2330,2082,914,109,30
Completed,0.68,131,1355,2873,546,79,44
Completed,0.63,24,1030,67,382,181,92
Completed,0.56,51,1540,964,727,97,76
Completed,0.56,35,4173,305,494,209,144
Completed,0.64,43,257,1732,196,177,16
Completed,0.67,104,3570,734,142,91,32
Completed,0.52,79,617,4431,507,201,200
Completed,0.64,137,3891,3553,805,169,81
Completed,0.65,79,4790,1492,673,139,98
Completed,0.67,114,2595,4299,275,121,19
Completed,0.51,23,3825,823,608,236,219
Completed,0.66,154,4092,2821,170,134,28
Completed,0.64,71,4500,1287,942,119,93
Completed,0.55,47,1544,2631,335,235,175
Completed,0.65,113,2963,4094,106,140,47
Completed,0.67,156,1310,1429,605,43,9
Completed,0.67,151,3965,4018,928,224,22
Completed,0.67,85,4862,1020,561,194,39
Completed,0.63,81,1571,1340,776,218,53
Completed,0.64,148,1924,3694,643,250,8
Completed,0.57,84,3649,4574,922,156,152
Completed,0.63,70,3291,1570,359,226,88
Completed,0.66,134,4601,1127,828,50,27
Completed,0.65,118,1236,3148,329,147,60
Completed,0.63,86,3385,2351,885,55,41
Completed,0.65,98,2382,4392,385,145,14
Completed,0.51,38,2095,1772,823,229,201
Completed,0.68,152,3791,3084,469,123,33
Completed,0.69,160,4689,1961,87,92,19
Completed,0.55,37,2598,2108,667,243,231
Completed,0.69,173,867,3372,61,96,1
Completed,0.57,42,593,1663,427,64,50
Completed,0.65,70,3236,783,473,173,30
Completed,0.68,224,3450,4993,209,62,5
Completed,0.63,69,1121,2406,262,236,26
Completed,0.63,55,3052,2263,160,160,78
Completed,0.65,132,4646,4446,761,83,61
Completed,0.66,97,1957,2014,710,152,35
Completed,0.68,155,1684,3098,842,184,18
Completed,0.55,97,2784,3939,598,215,138
Completed,0.64,97,718,4940,585,245,52
Completed,0.57,48,4026,1609,720,182,152
Completed,0.63,34,442,106,968,212,6
Completed,0.69,102,2704,1687,804,133,3
Completed,0.53,9,1618,28,510,226,156
Completed,0.65,66,3938,1243,273,81,64
Completed,0.68,132,3603,3435,687,164,48
Completed,0.66,78,71,4120,729,73,31
Completed,0.65,65,968,848,846,103,45
Completed,0.63,82,2986,4613,493,250,189
Completed,0.68,162,4478,3514,346,201,10
Completed,0.66,73,4202,1454,228,232,56
Completed,0.64,119,4755,2938,739,228,71
Completed,0.65,134,4835,3880,304,226,66
Completed,0.63,68,3860,1234,187,195,112
Completed,0.64,100,305,4110,815,219,47
Completed,0.57,56,4477,2439,992,156,126
Completed,0.66,65,1202,858,698,249,29
Completed,0.66,137,4556,3505,197,89,58
Completed,0.69,192,4281,1464,314,122,9
Completed,0.53,73,2236,2767,960,232,224
Completed,0.67,101,1890,1091,274,146,39
Completed,0.67,142,1619,4031,157,178,21
Completed,0.63,101,4923,1971,501,200,35
Completed,0.65,73,2784,130,240,135,7
Completed,0.64,52,1684,1595,449,228,153
Completed,0.65,93,4013,2177,708,95,68
Completed,0.65,121,3684,4983,373,166,52
Completed,0.63,65,147,2543,293,71,28
Completed,0.64,121,1339,4607,762,143,87
Completed,0.66,77,1043,2416,161,101,41
Completed,0.54,102,3051,3690,554,236,194
Completed,0.57,83,1122,3518,904,160,145
Completed,0.66,162,4411,4437,660,191,15
Completed,0.57,86,504,4842,210,246,96
Completed,0.64,138,1763,3088,741,46,33
Completed,0.64,68,3576,1824,429,132,83
Completed,0.69,164,3887,4008,530,113,37
Completed,0.64,133,4784,1029,897,82,24
Completed,0.69,142,796,4931,999,110,5
Completed,0.68,99,3150,2361,534,159,25
Completed,0.56,21,2383,936,781,189,130
Completed,0.57,100,1483,4188,649,221,179
Completed,0.67,67,2879,2527,916,126,43
Completed,0.63,66,1055,2688,502,208,123
Completed,0.68,149,1405,505,416,37,12
Completed,0.56,43,81,2191,884,237,78
Completed,0.55,87,443,3953,323,138,137
Completed,0.54,43,1235,2151,961,195,179
Completed,0.64,90,2204,3913,696,209,77
Completed,0.68,82,3649,725,307,201,17
Completed,0.64,101,632,3362,396,243,47
Completed,0.51,12,3964,52,285,180,156
Completed,0.63,45,358,1673,30,210,3
Completed,0.63,63,4578,1278,606,235,108
Completed,0.5,19,2964,599,747,217,162
Completed,0.64,82,1544,1438,940,185,56
