Status,ACCURACY,RUNTIME,recent_samples_size,n_samples,n_permutations,update_interval,n_consecutive_deviations
Completed,0.38,2278,408,727,172,250,10
Completed,0.43,3390,672,962,195,250,7
Completed,0.42,3053,553,905,705,250,7
Completed,0.44,6502,1263,894,201,250,8
Completed,0.45,7171,1047,2526,1000,250,10
Completed,0.47,3879,831,96,2,250,1
Completed,0.5,6184,696,1553,544,220,1
Completed,0.43,5300,2322,3088,1000,250,1
Completed,0.36,1583,2362,434,1000,250,10
Completed,0.42,5147,3789,484,1000,250,10
Completed,0.13,2580,2036,502,967,250,10
Completed,0.35,1164,2383,212,1000,250,10
Completed,0.4,2122,2745,564,1000,250,10
Completed,0.43,6550,4304,350,1000,250,7
Completed,0.44,1829,2293,441,2,165,1
Completed,0.4,2339,742,229,848,180,10
Completed,0.4,2995,851,300,832,193,9
Completed,0.36,1771,535,122,855,180,10
Completed,0.41,2855,3014,360,1000,160,10
Completed,0.41,3550,1364,187,1000,158,10
Completed,0.3,4410,5000,217,1000,45,10
Completed,0.41,2480,866,304,856,200,7
Completed,0.3,876,372,56,795,187,10
Completed,0.36,1287,579,176,739,189,10
Completed,0.39,6792,4819,703,1000,58,10
Completed,0.49,5630,812,1859,1000,250,1
Completed,0.45,6391,3020,1629,1000,250,10
Completed,0.5,6629,805,2592,2,250,1
Completed,0.13,414,2980,1,880,250,7
Completed,0.19,6852,2037,2971,2,250,1
Completed,0.37,2524,552,399,1000,250,10
Completed,0.14,574,4037,1,984,250,8
Completed,0.42,4177,1399,382,1000,250,10
Completed,0.38,2627,491,507,983,250,10
Completed,0.1,363,405,1,1000,250,9
Completed,0.09,372,2159,1,882,250,10
Completed,0.41,2222,2843,496,163,250,10
Completed,0.43,4257,1366,553,514,191,10
Completed,0.44,6352,984,1029,585,250,8
Completed,0.36,6560,2108,4361,22,196,1
Completed,0.14,458,5000,1,1000,250,10
Completed,0.4,4460,1490,88,1000,250,10
Completed,0.39,4023,1458,43,1000,250,10
Completed,0.42,4323,1050,583,420,250,10
Completed,0.23,3790,3651,982,59,18,10
Completed,0.12,408,1376,1,824,250,8
Completed,0.41,4016,1501,201,757,250,10
Completed,0.03,5916,1,3395,368,250,1
Completed,0.5,5244,819,730,2,250,1
Completed,0.36,5406,1500,56,1000,142,9
Completed,0.11,487,532,1,164,250,10
Completed,0.28,2083,1512,17,1000,250,10
Completed,0.32,4574,2890,557,982,31,6
Completed,0.23,6007,19,4027,849,79,1
Completed,0.25,1327,383,137,64,45,10
Completed,0.46,4620,1034,671,784,219,4
Completed,0.43,6992,2184,4224,269,60,2
Completed,0.44,4369,2781,1611,591,182,10
Completed,0.44,6211,574,2517,706,243,5
Completed,0.39,2879,278,1408,492,137,6
Completed,0.33,1465,2436,324,554,65,8
Completed,0.49,3456,664,484,288,236,1
Completed,0.46,7066,3034,2051,92,148,7
Completed,0.38,5696,163,3640,210,213,2
Completed,0.43,4630,531,2237,987,161,8
Completed,0.4,4890,3157,54,634,190,5
Completed,0.27,1693,2065,823,50,110,6
Completed,0.16,6715,2022,3365,660,178,1
Completed,0.34,3708,2635,744,480,49,9
Completed,0.37,5125,2267,1972,384,196,10
Completed,0.44,5885,867,993,190,131,9
Completed,0.47,6098,2948,1307,431,222,5
Completed,0.31,5984,116,2818,300,170,10
Completed,0.47,5740,440,1730,522,204,1
Completed,0.15,684,1956,1,460,28,3
Completed,0.28,6929,2088,2621,821,189,9
Completed,0.43,6854,1318,718,680,228,10
Completed,0.37,1527,219,438,910,118,4
Completed,0.25,5872,3469,2000,714,19,8
Completed,0.43,4047,2378,1543,98,185,3
Completed,0.44,6200,2496,3685,314,235,6
Completed,0.47,5137,591,878,412,88,3
Completed,0.34,4731,2122,2275,599,144,5
Completed,0.41,5344,4182,84,780,240,8
Completed,0.42,4458,1120,164,695,168,6
Completed,0.47,5478,2579,2352,937,202,2
Completed,0.4,5574,332,3337,804,130,7
Completed,0.27,2679,4715,645,126,8,5
Completed,0.27,3334,71,1917,19,249,3
Completed,0.42,6165,3617,355,357,150,9
Completed,0.48,3913,2208,1143,956,53,1
Completed,0.36,4431,852,73,950,74,7
Completed,0.26,4917,42,3148,559,98,6
Completed,0.35,4224,339,2070,282,33,5
Completed,0.43,5661,3360,504,102,120,8
Completed,0.42,6900,2546,3659,398,81,10
Completed,0.45,6195,1060,1510,623,232,9
Completed,0.22,6081,2131,3580,77,16,7
Completed,0.46,5388,2746,1201,755,137,5
Completed,0.34,5549,1341,427,436,39,6
Completed,0.41,2068,252,763,167,181,2
Completed,0.46,5686,2471,2492,853,114,3
Completed,0.28,2744,3844,307,517,23,9
Completed,0.45,6591,687,2340,121,192,6
Completed,0.3,5998,2345,2770,574,33,10
Completed,0.47,5417,3001,156,255,163,2
Completed,0.18,1973,1596,925,933,10,9
Completed,0.37,7092,207,4167,386,231,7
Completed,0.43,3039,507,577,672,148,4
Completed,0.39,2841,2099,1350,359,92,1
Completed,0.44,6107,1221,1117,451,99,10
Completed,0.41,6018,454,3041,61,76,9
Completed,0.34,4039,85,1631,774,49,3
Completed,0.37,1534,2320,233,213,245,4
Completed,0.47,6956,910,1833,406,180,4
Completed,0.45,6526,2298,3279,921,84,2
Completed,0.43,3488,2896,897,227,206,10
Completed,0.41,2426,398,1086,823,222,6
Completed,0.08,7019,2008,2169,137,42,9
Completed,0.47,7179,1284,1480,978,215,5
Completed,0.36,5054,196,2371,748,69,9
Completed,0.4,1949,2410,664,310,140,8
Completed,0.44,4213,746,814,547,62,5
Completed,0.33,5308,303,2720,968,24,4
Completed,0.43,3734,565,1327,247,106,7
Completed,0.31,1416,2158,537,808,157,10
Completed,0.39,1808,2523,458,720,250,7
Completed,0.1,1103,25,257,326,200,8
Completed,0.39,2687,334,1305,132,233,7
Completed,0.46,13160,3361,2809,844,40,3
Completed,0.46,12306,1449,3875,614,123,8
Completed,0.43,9500,1893,678,958,83,9
Completed,0.23,4888,2633,2090,743,10,5
Completed,0.47,8530,1170,3243,285,189,6
Completed,0.46,4123,885,596,628,141,4
Completed,0.44,10838,2820,4132,341,70,8
Completed,0.46,12192,3973,1703,920,208,9
Completed,0.44,6235,2315,3012,118,30,2
Completed,0.46,11542,3645,1081,248,104,6
Completed,0.37,6963,148,4889,789,158,5
Completed,0.15,1976,264,1122,369,9,8
Completed,0.42,3423,2433,1740,541,183,6
Completed,0.5,6004,3021,325,756,221,1
Completed,0.39,10718,776,4329,220,40,10
Completed,0.49,9104,961,1976,872,101,3
Completed,0.43,6297,2739,3284,164,172,9
Completed,0.43,10344,4201,871,580,62,7
Completed,0.28,6215,2072,4406,387,239,4
Completed,0.43,3940,1267,103,46,215,5
Completed,0.32,10452,4957,3912,992,20,7
Completed,0.44,6599,3262,1503,253,126,10
Completed,0.52,9385,545,2538,715,73,1
Completed,0.34,1976,575,310,925,47,6
Completed,0.47,9448,3134,3806,103,226,5
Completed,0.46,9584,1374,2725,318,186,9
Completed,0.32,3526,2122,2182,224,144,9
Completed,0.46,3671,2710,745,454,198,3
Completed,0.45,4499,649,1633,430,78,5
Completed,0.46,9774,3050,3098,607,133,6
Completed,0.26,2733,3889,512,152,23,10
Completed,0.45,6291,2383,4204,813,216,2
Completed,0.49,9303,1579,1016,726,238,3
Completed,0.46,9878,3573,2390,950,165,8
Completed,0.4,5572,234,3581,19,97,4
Completed,0.11,4560,21,2275,579,194,10
Completed,0.34,1380,2207,393,281,122,7
Completed,0.49,10570,2946,1831,51,33,2
Completed,0.45,6261,856,2827,978,228,8
Completed,0.52,10264,1198,786,75,165,1
Completed,0.43,9663,2506,4477,892,109,10
Completed,0.47,11442,4287,1907,352,247,7
Completed,0.03,5307,2001,3371,686,53,5
Completed,0.4,8328,1497,1414,777,27,4
Completed,0.46,12942,4722,2605,189,207,8
Completed,0.33,3753,3331,39,554,65,9
Completed,0.47,7255,462,4003,482,134,3
Completed,0.42,2385,391,719,502,107,5
Completed,0.4,9837,4730,2137,794,55,10
Completed,0.51,13107,1548,3134,242,249,1
Completed,0.29,6698,4237,2689,637,25,9
Completed,0.39,1907,2575,255,124,136,7
Completed,0.25,4910,788,2355,6,15,6
Completed,0.47,8678,2917,3546,967,192,5
Completed,0.39,7624,2255,4925,738,156,10
Completed,0.43,7894,1751,487,835,173,9
Completed,0.48,10111,3741,1588,619,230,4
Completed,0.24,4550,51,3053,410,35,8
Completed,0.42,3688,165,1864,998,131,1
Completed,0.44,10050,3544,2860,40,76,10
Completed,0.45,7941,4655,446,706,218,6
Completed,0.43,3476,2376,1232,170,57,4
Completed,0.47,14237,3839,4727,867,236,7
Completed,0.44,8350,3120,2318,376,98,8
Completed,0.5,8137,677,3666,589,167,2
Completed,0.37,1765,1021,62,495,224,10
Completed,0.36,4867,2169,2647,766,116,7
Completed,0.44,8695,1363,1940,665,88,8
Completed,0.42,3799,3202,838,880,4,3
Completed,0.44,7598,605,4530,94,200,9
Completed,0.46,5524,479,2068,306,170,3
Completed,0.46,10533,3231,3221,733,99,7
Completed,0.44,8217,4968,634,28,241,8
Completed,0.34,3018,2062,191,601,18,1
Completed,0.45,5952,2806,1252,823,75,6
Completed,0.47,9251,991,2756,143,128,5
Completed,0.43,3354,707,1047,801,201,8
Completed,0.3,9454,2993,4856,229,6,4
Completed,0.42,6755,2482,3462,444,93,9
Completed,0.45,8928,1677,1679,98,111,10
Completed,0.41,8736,3516,555,327,43,5
Completed,0.4,5864,291,4090,646,223,6
Completed,0.33,1472,80,362,199,68,2
Completed,0.35,7522,4419,1794,476,32,7
Completed,0.39,3818,2303,2229,903,244,4
Completed,0.44,4415,2886,1166,680,160,10
Completed,0.35,4557,1099,1528,702,38,9
Completed,0.46,5326,2605,2563,271,231,3
Completed,0.45,11340,4344,149,972,125,4
Completed,0.45,7470,1440,905,407,150,6
Completed,0.52,13182,3430,2032,177,191,1
Completed,0.2,5860,363,3340,854,12,10
Completed,0.46,2154,384,543,383,209,1
Completed,0.35,9023,3409,4195,592,29,10
Completed,0.47,13323,4800,1610,169,140,6
Completed,0.46,12577,1419,3114,862,71,5
Completed,0.38,3610,2584,978,995,52,8
Completed,0.5,11535,1120,4982,33,245,2
Completed,0.44,4648,934,1398,879,178,10
Completed,0.5,10347,2869,2707,89,123,2
Completed,0.43,8428,3944,277,672,235,5
Completed,0.38,7302,2285,3812,365,39,6
Completed,0.2,2024,1841,780,206,10,8
Completed,0.3,4778,98,3189,537,153,9
Completed,0.41,3968,312,1883,121,60,4
Completed,0.47,10416,3495,3387,908,240,6
Completed,0.44,9280,4567,817,335,102,10
Completed,0.15,474,2462,1,793,128,2
Completed,0.35,5522,2081,3184,686,61,3
Completed,0.46,8857,3410,2138,352,165,8
Completed,0.47,5243,996,821,141,204,3
Completed,0.48,7130,584,3875,478,224,2
Completed,0.43,11135,4254,193,550,112,7
Completed,0.26,5642,1362,1511,965,11,5
Completed,0.47,5221,3010,1165,884,242,4
Completed,0.33,3773,127,2485,595,142,7
Completed,0.46,7007,808,2824,757,183,6
Completed,0.32,1424,2211,538,304,86,10
Completed,0.47,8933,2491,4307,934,142,3
Completed,0.46,14306,4451,2970,584,227,8
Completed,0.47,7706,781,1710,391,123,3
Completed,0.38,8866,174,3597,230,73,4
Completed,0.45,14369,2905,4935,252,50,6
Completed,0.46,10032,1466,2702,332,204,7
Completed,0.51,8777,2795,1365,635,90,2
Completed,0.24,1070,381,27,846,35,9
Completed,0.31,10316,1179,4668,508,23,10
Completed,0.38,4625,3255,911,619,53,10
Completed,0.46,5477,427,2612,742,118,3
Completed,0.46,9630,4098,1450,295,232,8
Completed,0.46,8770,1517,288,193,147,4
Completed,0.46,11059,1680,3590,825,249,10
Completed,0.46,8042,2854,2350,148,106,5
Completed,0.24,2675,283,1187,376,20,6
Completed,0.41,10328,652,4129,27,40,7
Completed,0.5,13741,4479,565,942,175,2
Completed,0.39,3260,2367,1727,543,199,9
Completed,0.53,8775,2335,3114,161,14,1
Completed,0.47,10500,3509,1581,869,151,6
Completed,0.35,8553,4433,1713,211,28,6
Completed,0.46,4411,728,930,334,78,5
Completed,0.45,10280,2847,4855,729,139,9
Completed,0.41,4820,3463,323,916,177,10
Completed,0.36,5694,113,3898,22,118,4
Completed,0.43,4079,2324,2046,542,220,2
Completed,0.29,6278,2066,4436,454,160,6
Completed,0.37,3334,519,1488,987,53,9
Completed,0.47,13808,3408,3031,76,241,5
Completed,0.47,6800,2784,2250,264,203,3
Completed,0.23,6674,1142,3208,674,14,9
Completed,0.42,4963,1431,216,142,153,7
Completed,0.36,4432,4749,32,478,231,9
Completed,0.43,6404,2507,3412,960,123,7
Completed,0.44,7286,3139,1382,647,69,7
Completed,0.49,6359,398,2846,294,133,1
Completed,0.11,2796,2015,1222,772,18,4
Completed,0.4,5840,2347,3539,236,83,8
Completed,0.34,1552,223,510,703,193,6
Completed,0.46,9020,852,4728,890,248,7
Completed,0.45,9840,4594,797,985,209,8
Completed,0.47,8198,872,1582,607,128,4
Completed,0.41,7520,2977,2657,455,66,10
Completed,0.44,10903,3606,2186,144,122,9
Completed,0.4,5334,242,3611,794,181,5
Completed,0.38,2561,378,1002,198,245,9
Completed,0.46,10505,1010,4285,386,192,8
Completed,0.45,9324,1268,2274,929,83,6
Completed,0.48,11039,1528,3321,358,227,4
Completed,0.52,13215,1201,133,832,110,1
Completed,0.45,7390,2687,4097,234,176,8
Completed,0.46,8535,3310,1130,422,136,7
Completed,0.47,10357,578,4666,520,73,3
Completed,0.35,2611,2164,1288,46,218,5
Completed,0.34,8461,4263,2947,892,30,9
Completed,0.38,6950,2226,3951,946,154,10
Completed,0.17,3032,54,1983,491,12,7
Completed,0.49,5997,2945,1766,762,236,2
Completed,0.41,8367,670,2762,180,50,6
Completed,0.44,7044,1584,672,634,163,8
Completed,0.45,14090,1635,3795,253,92,8
Completed,0.42,4225,644,2139,812,199,10
Completed,0.29,11963,2891,3643,129,9,4
Completed,0.45,10846,3535,1610,441,50,5
Completed,0.03,4288,1,2606,625,237,9
Completed,0.39,2398,2252,828,65,100,6
Completed,0.46,14213,4230,2324,27,224,7
Completed,0.44,5600,2119,3164,911,40,1
Completed,0.43,2456,610,289,402,173,3
Completed,0.42,4560,2719,974,852,74,8
Completed,0.44,9202,1296,2900,63,170,10
Completed,0.41,4644,959,1158,501,58,8
Completed,0.48,8561,2616,4615,437,244,1
Completed,0.45,4853,3224,86,249,189,3
Completed,0.26,3804,3935,641,289,22,10
Completed,0.46,8475,2453,4840,652,210,3
Completed,0.49,5306,291,1738,163,65,1
Completed,0.46,7924,3025,2030,588,184,6
Completed,0.51,12272,902,3455,475,119,2
Completed,0.46,10363,1825,623,965,234,4
Completed,0.47,11465,3084,3850,932,196,5
Completed,0.38,11927,1843,378,142,32,4
Completed,0.5,6725,559,3484,546,195,1
Completed,0.43,9071,3433,2246,497,74,10
Completed,0.44,8133,3090,2667,81,119,8
Completed,0.48,5605,880,1410,880,240,2
Completed,0.38,7224,2183,4554,308,45,5
Completed,0.44,11984,4315,812,735,157,7
Completed,0.42,5631,2482,2182,634,104,7
Completed,0.46,12360,1207,4038,58,174,10
Completed,0.48,11852,2791,276,981,60,2
Completed,0.36,2395,242,1032,395,129,9
Completed,0.36,12330,4738,2984,676,34,9
Completed,0.31,11164,67,4866,962,115,4
Completed,0.46,6813,3444,1127,15,244,8
Completed,0.44,9624,2537,3824,415,200,6
Completed,0.4,6331,996,67,613,70,5
Completed,0.41,6124,2192,3173,201,156,2
Completed,0.28,9798,3811,1930,776,21,8
Completed,0.44,8527,1895,723,862,214,10
Completed,0.48,10411,2834,1355,527,141,3
Completed,0.48,12847,3136,3734,922,186,5
Completed,0.4,6483,385,2491,101,49,6
Completed,0.35,11639,4474,3576,35,22,6
Completed,0.48,8250,408,4193,323,65,2
Completed,0.43,4657,3277,431,654,201,8
Completed,0.45,8866,2937,4619,804,249,10
Completed,0.54,6787,732,876,224,114,1
Completed,0.16,4231,2026,2771,592,169,4
Completed,0.38,8586,4153,1514,384,39,8
Completed,0.36,1097,2334,221,470,235,6
Completed,0.42,9637,1050,3326,843,56,9
Completed,0.47,4990,2629,2088,138,183,3
Completed,0.47,13972,1386,4712,74,217,7
Completed,0.37,5177,217,3085,189,237,5
Completed,0.46,12148,3599,1823,855,125,6
Completed,0.43,10142,2690,3267,689,77,8
Completed,0.48,8499,1144,2024,273,188,4
Completed,0.53,10262,2349,3879,918,25,1
Completed,0.4,7994,3974,122,125,147,9
Completed,0.23,2293,2043,1251,23,91,9
Completed,0.47,13936,826,4396,665,130,6
Completed,0.3,2463,2996,658,374,10,4
Completed,0.41,2171,545,538,753,179,7
Completed,0.46,11083,1778,1542,579,207,7
Completed,0.24,10772,474,4686,237,13,8
Completed,0.32,2745,815,422,341,57,10
Completed,0.29,5216,2099,3528,975,221,8
Completed,0.42,3288,2416,978,88,162,5
Completed,0.5,11269,1121,2872,725,123,3
Completed,0.43,4681,2701,1634,302,235,9
Completed,0.45,13416,3670,3317,151,191,10
Completed,0.45,4442,175,2060,825,79,1
Completed,0.3,6821,4866,174,540,27,7
Completed,0.36,5043,1349,111,932,96,9
Completed,0.36,5046,152,3217,259,181,6
Completed,0.44,13777,3533,1955,706,54,5
Completed,0.26,7436,2607,3096,868,9,4
Completed,0.45,8257,1062,1853,171,137,8
Completed,0.4,7522,2278,4997,520,82,9
Completed,0.47,8161,754,4225,767,203,4
Completed,0.43,4893,2925,487,194,68,6
Completed,0.47,12974,3207,4426,360,112,7
Completed,0.42,2100,450,669,682,247,3
Completed,0.45,12058,4511,1320,956,167,10
Completed,0.45,8767,1613,822,290,85,7
Completed,0.38,7300,319,2718,897,140,10
Completed,0.43,5840,662,2216,560,188,8
Completed,0.45,7663,4067,328,836,230,5
Completed,0.46,12113,3770,2936,230,172,7
Completed,0.4,3492,2263,1699,813,36,3
Completed,0.41,3232,2544,1082,583,117,10
Completed,0.43,13600,3510,4008,999,69,9
Completed,0.07,1039,11,265,44,198,2
Completed,0.34,10410,1294,3370,647,19,5
Completed,0.46,9867,1514,1902,218,226,10
Completed,0.39,6534,308,3757,595,62,8
Completed,0.41,7992,3684,19,429,176,4
Completed,0.47,12138,2755,4893,33,127,5
Completed,0.25,3272,1215,1136,948,14,6
Completed,0.41,6621,2440,3031,365,208,8
Completed,0.36,12745,4357,4319,279,30,10
Completed,0.37,1741,2113,581,698,142,1
Completed,0.48,12630,916,3686,118,72,3
Completed,0.46,8537,3082,2424,909,193,7
Completed,0.46,13817,3367,2625,509,242,6
Completed,0.46,5857,615,1382,467,120,4
Completed,0.37,8087,4661,770,180,48,9
Completed,0.42,12809,1802,2104,439,62,8
Completed,0.44,9357,597,3960,874,225,7
Completed,0.43,7702,3393,198,168,103,5
Completed,0.44,4153,920,954,708,211,8
Completed,0.2,5430,2146,2847,106,17,10
Completed,0.45,3452,2444,456,961,75,3
Completed,0.48,13169,1248,3562,354,145,5
Completed,0.36,5125,2754,2324,685,31,6
Completed,0.41,13740,3700,2746,773,45,7
Completed,0.42,2968,280,1488,192,159,3
Completed,0.44,10275,4994,889,416,239,10
Completed,0.46,6404,1323,644,55,140,6
Completed,0.2,4092,29,2539,634,85,9
Completed,0.5,9857,3484,1276,342,215,2
Completed,0.49,8669,2574,3655,243,228,1
Completed,0.43,7017,955,2413,785,99,9
Completed,0.06,103,2230,4269,404,185,8
Completed,0.06,102,4097,3061,490,115,6
Completed,0.06,116,1932,1800,533,243,4
Completed,0.06,120,629,4943,157,33,3
Completed,0.06,102,2872,1206,824,170,9
Completed,0.06,95,3176,3902,720,156,10
Completed,0.06,102,1631,3251,886,198,4
Completed,0.06,92,4382,2008,94,71,7
Completed,0.06,102,4514,4061,363,54,1
Completed,0.06,103,449,3404,26,98,8
Completed,0.06,103,3240,2166,950,233,4
Completed,0.06,99,2897,2902,601,216,5
Completed,0.06,104,770,1645,426,81,7
Completed,0.06,95,1986,4790,764,135,8
Completed,0.06,104,4191,1047,213,6,2
Completed,0.06,118,3873,3498,849,64,10
Completed,0.06,100,2294,2260,174,201,2
Completed,0.06,105,1088,4115,516,22,3
Completed,0.06,120,3537,4540,112,167,6
Completed,0.06,113,1348,2693,277,250,2
Completed,0.06,94,4841,1436,703,113,9
Completed,0.06,122,4862,2591,131,132,4
Completed,0.06,101,1480,1329,830,10,8
Completed,0.06,93,177,4474,484,205,9
Completed,0.51,10914,2729,4373,892,110,2
Completed,0.43,3655,1106,615,69,222,8
Completed,0.42,6510,2390,3720,746,59,6
Completed,0.47,13613,3936,2477,297,180,5
Completed,0.31,2050,2083,1111,320,125,3
Completed,0.51,8252,789,3007,993,164,1
Completed,0.36,4729,3037,1744,46,44,10
Completed,0.31,7086,3338,3188,383,26,9
Completed,0.46,4601,504,1946,582,146,3
Completed,0.41,6983,4535,44,806,190,6
Completed,0.5,11618,1737,1056,781,237,1
Completed,0.42,6330,512,2950,408,42,4
Completed,0.46,8610,3302,1713,615,162,7
Completed,0.46,8920,2981,3396,968,148,7
Completed,0.37,5535,854,2138,12,29,5
Completed,0.28,5779,2061,3995,678,192,2
Completed,0.38,6530,4265,252,346,78,8
Completed,0.4,2941,2377,1464,260,133,10
Completed,0.46,12824,1162,4608,929,95,7
Completed,0.46,3779,2664,845,98,207,3
Completed,0.47,13737,3629,4086,448,220,5
Completed,0.35,1148,213,344,529,108,6
Completed,0.46,10411,1410,3450,160,178,9
Completed,0.46,12888,1389,2447,729,66,4
Completed,0.39,6299,115,4303,87,152,1
Completed,0.27,2471,3574,566,878,24,9
Completed,0.4,8718,2645,4505,541,38,8
Completed,0.5,6278,1022,747,498,165,2
Completed,0.42,4758,2316,2641,816,111,5
Completed,0.47,9569,3861,1398,149,248,6
Completed,0.35,9807,1998,33,250,53,7
Completed,0.44,5740,714,3139,564,231,10
Completed,0.54,11517,2963,1876,397,96,1
Completed,0.49,13418,3247,3018,63,83,3
Completed,0.4,3266,412,1775,980,218,9
Completed,0.24,8118,1716,4919,334,7,6
Completed,0.46,13632,4473,1162,627,137,5
Completed,0.46,12782,4448,2859,920,245,8
Completed,0.43,7019,359,4766,695,172,5
Completed,0.34,3885,3154,1003,270,35,7
Completed,0.27,7565,2830,3930,182,17,8
Completed,0.42,2758,699,187,857,155,4
Completed,0.45,11492,4105,2035,508,196,10
Completed,0.47,6813,997,2795,206,213,6
Completed,0.44,4095,2504,1558,756,84,5
Completed,0.21,3595,51,2294,372,230,7
Completed,0.42,10467,1257,4149,943,51,10
Completed,0.49,13013,4756,406,18,187,2
Completed,0.45,6998,1552,503,391,193,5
Completed,0.43,6544,268,3608,798,30,2
Completed,0.45,12319,3722,2346,225,143,9
Completed,0.44,6136,2795,2547,329,161,9
Completed,0.45,8021,2481,4450,37,242,4
Completed,0.44,11124,4021,693,986,122,8
Completed,0.34,3570,2153,1980,900,176,6
Completed,0.44,9968,879,3835,290,105,9
Completed,0.44,3737,3123,97,738,227,3
Completed,0.42,3193,575,1214,139,88,10
Completed,0.31,6719,4621,1867,476,15,4
Completed,0.42,9717,1861,1859,921,69,10
Completed,0.44,8546,578,4964,267,155,8
Completed,0.34,6396,3412,1221,693,18,4
Completed,0.42,10636,3110,3847,859,35,5
Completed,0.4,2227,862,85,184,173,7
Completed,0.35,5862,2166,3230,506,118,8
Completed,0.54,6367,2463,700,432,52,1
Completed,0.48,8052,1189,2554,758,231,3
Completed,0.45,5807,2813,1297,207,101,7
Completed,0.39,3756,259,2358,670,213,5
Completed,0.43,8209,4936,491,944,139,9
Completed,0.43,3517,1265,399,588,241,8
Completed,0.27,5375,49,3544,227,47,9
Completed,0.48,6430,2515,2808,650,143,2
Completed,0.27,3734,1015,1546,326,29,9
Completed,0.38,8015,2211,4650,988,192,6
Completed,0.46,13279,3790,913,40,73,5
Completed,0.25,9174,4117,3284,901,14,7
Completed,0.53,11841,687,3937,737,87,1
Completed,0.39,1591,2814,180,287,209,10
Completed,0.46,9967,3157,4754,141,226,9
Completed,0.45,3153,366,1016,840,105,3
Completed,0.48,13214,1572,2871,475,175,4
Completed,0.44,14162,4441,1608,548,63,6
Completed,0.46,9221,1704,1169,198,192,8
Completed,0.32,6846,430,3025,617,28,7
Completed,0.48,8831,3259,1768,410,148,5
Completed,0.48,8622,2955,3127,10,161,4
Completed,0.37,4754,712,1888,967,42,8
Completed,0.04,5647,2006,3783,348,236,10
Completed,0.42,12892,3854,2649,262,56,9
Completed,0.43,2845,2313,1391,718,178,2
Completed,0.48,12545,1029,4498,96,108,5
