detector,lodo_dataset,learning_target,distance_method,dual_ranking_method,target_column,preference_regions_enabled,n_preference_regions,preference_accuracy_weights,kendall_accuracy,spearman_accuracy,kendall_runtime,spearman_runtime,kendall_internal_target_WACC_0p1_WRT_0p9,spearman_internal_target_WACC_0p1_WRT_0p9,kendall_internal_target_WACC_0p3_WRT_0p7,spearman_internal_target_WACC_0p3_WRT_0p7,kendall_internal_target_WACC_0p5_WRT_0p5,spearman_internal_target_WACC_0p5_WRT_0p5,kendall_internal_target_WACC_0p7_WRT_0p3,spearman_internal_target_WACC_0p7_WRT_0p3,kendall_internal_target_WACC_0p9_WRT_0p1,spearman_internal_target_WACC_0p9_WRT_0p1,kendall_internal_target,spearman_internal_target,n_selected_from_WACC_0p1_WRT_0p9_at_20,n_selected_from_WACC_0p3_WRT_0p7_at_20,n_selected_from_WACC_0p5_WRT_0p5_at_20,n_selected_from_WACC_0p7_WRT_0p3_at_20,n_selected_from_WACC_0p9_WRT_0p1_at_20,n_heldout_configs,n_real_pareto_points,n_real_pareto_layers,acc_fast,rt_fast,acc_accurate,rt_accurate,kendall_pareto_all,spearman_pareto_all,mean_exact_r2_selected_at_20,mean_r2_gap_selected_at_20,metrics_available_at_20,n_selected_at_20,gd_plus_at_20,mn_pd_at_20,top_5pct_npd_hit_rate_at_20,top_10pct_npd_hit_rate_at_20,igd_plus_at_20,aec_at_20,rec_at_20,pec_w0p5_at_20,acc_s_at_20,rt_s_at_20,kendall_pareto_best_region,spearman_pareto_best_region,kendall_pareto_WACC_0p1_WRT_0p9,spearman_pareto_WACC_0p1_WRT_0p9,kendall_pareto_WACC_0p3_WRT_0p7,spearman_pareto_WACC_0p3_WRT_0p7,kendall_pareto_WACC_0p5_WRT_0p5,spearman_pareto_WACC_0p5_WRT_0p5,kendall_pareto_WACC_0p7_WRT_0p3,spearman_pareto_WACC_0p7_WRT_0p3,kendall_pareto_WACC_0p9_WRT_0p1,spearman_pareto_WACC_0p9_WRT_0p1
D3,Electricity,distance,apd,not_applicable,regional_targets,True,5,0.1|0.3|0.5|0.7|0.9,,,,,0.6419505963915738,0.8123780610958569,0.35137359268014007,0.48882278406274915,0.35754811750538007,0.5190557014878082,0.46595649791810917,0.6469114511691642,0.4543406603753776,0.6255590153542884,0.45423389297411615,0.6185454026339733,4,4,4,4,4,3151,4,87,0.7826086956521737,1.0,1.0,0.6242893948718746,-0.054397517154863836,-0.07531720183638535,0.10798509592449394,0.047759870240512176,True,20,0.17971431808657667,0.21627906976744188,0.3,0.55,0.12458415609607085,0.1999999999999997,1.0,0.5999999999999999,0.8260869565217389,1.0,-0.12929916467888966,-0.18161775252952495,0.3661094223180801,0.48512754222264654,0.23351100137446923,0.32561771822437596,-0.16540995792817015,-0.2339431497269403,-0.35011929072249737,-0.4740334800782895,-0.356078760816201,-0.4793546398237194
D3,ForestCovertype,distance,apd,not_applicable,regional_targets,True,5,0.1|0.3|0.5|0.7|0.9,,,,,0.6038646036992277,0.772923344043847,0.4642932545477687,0.6360357561242294,0.3409904817053201,0.4986744670204639,0.5241749099298064,0.7188299022920303,0.5595932710079662,0.7390715141660297,0.4985833041780179,0.6731069967293201,4,4,4,4,4,1362,21,100,0.2058823529411763,1.0,1.0,0.0212540825291768,-0.09022054639924264,-0.12957755272824942,0.13564749207010723,0.02073353984178415,True,20,0.06891370124383883,0.1424242424242424,0.2,0.4,0.06238314704977423,0.9259259259259258,0.9687179710364618,0.9473219484811939,0.9411764705882352,0.969382841861733,0.14878213619360012,0.2218863230658925,0.1563485630892627,0.2291217013059588,-0.10074539981384896,-0.14859363538915857,-0.21404999996708435,-0.307892954387675,-0.14873606994726274,-0.2130402002526419,-0.1439198253572799,-0.20748267491773043
D3,GasSensor,distance,apd,not_applicable,regional_targets,True,5,0.1|0.3|0.5|0.7|0.9,,,,,0.6545634355967739,0.8308896545405732,0.17196024853724043,0.25410321246400297,0.3294323622037473,0.4875598751690604,0.5136727757036494,0.7036972950774047,0.5191868636953713,0.7090975594473524,0.4377631371473565,0.5970695193396788,4,4,4,4,4,2193,13,44,0.1944444444444445,1.0,1.0,0.0,-0.06361972784369488,-0.09364127243383694,0.20024030033780024,0.07894264475034149,True,20,0.17715544092182983,0.3372093023255814,0.0,0.05,0.1640120879901309,0.6551724137931034,0.9361151919122714,0.7956438028526874,0.7222222222222222,0.9361151919122714,0.09768079813117257,0.14171412747670653,0.37633952367165807,0.49991861437064505,0.21097972313097094,0.297505706609954,-0.26723529732253565,-0.38858219091556934,-0.3156400268970621,-0.4357471272522165,-0.32254256180150565,-0.441301364981998
D3,PokerHand,distance,apd,not_applicable,regional_targets,True,5,0.1|0.3|0.5|0.7|0.9,,,,,0.669122628754003,0.8468589218545908,0.2506068664894302,0.3518186358976636,-0.2675079957813851,-0.4038252627337373,-0.07801364294641437,-0.0940378747262339,0.40130057511471523,0.5771172426406136,0.1951016863260698,0.25558633258657937,4,4,4,4,4,2018,19,216,0.1549295774647887,1.0,1.0,0.5932337400662006,-0.08239699037338716,-0.1167000405138523,0.07572991431241095,0.02653848314098064,True,20,0.14480678121082086,0.34,0.05,0.25,0.06976361132958636,1.0,0.917687853563672,0.958843926781836,1.0,0.9665181960469716,0.0007611995411507158,-0.0021940408790959488,0.3953879948994491,0.5472651265268368,0.13511110235221926,0.20082097747883917,-0.23936670554100925,-0.3478268282027923,-0.3541592739580397,-0.4958000158105398,-0.34895806961955517,-0.48795946256160544
D3,RialtoBridgeTimelapse,distance,apd,not_applicable,regional_targets,True,5,0.1|0.3|0.5|0.7|0.9,,,,,0.6813614881794923,0.8555447239225095,0.43228492930555384,0.5939253161164176,0.26259549552952377,0.3981726002176655,0.48400625522188956,0.6925411941767073,0.5987609132697643,0.792674449463311,0.4918018163012448,0.6665716567793222,4,4,4,4,4,3646,14,163,0.108108108108108,1.0,1.0,0.576404595172558,-0.06870658342246837,-0.09829342216043405,0.13880809594296023,0.043976878786633644,True,20,0.1989378410306207,0.26358024691358023,0.2,0.35,0.12815913677987772,0.9393939393939396,1.0,0.9696969696969697,0.945945945945946,1.0,-0.050692761897276895,-0.07907305411868305,0.4721395340972917,0.632416843966482,0.2341365550334253,0.336939229262118,-0.2654465726329856,-0.3781023831371339,-0.39204693509982047,-0.5418509235629981,-0.3923154985102527,-0.5408698773306381
D3,SensorStream,distance,apd,not_applicable,regional_targets,True,5,0.1|0.3|0.5|0.7|0.9,,,,,0.1613157668844082,0.235185484588644,0.4377610994215437,0.604386617176977,0.4396716713831122,0.6263438675389073,0.6233971197889508,0.8159138393275523,0.6295017146728024,0.8170857376972223,0.4583294744301634,0.6197831092658606,4,4,4,4,4,1862,20,173,0.0576923076923076,1.0,1.0,0.1299270154231833,0.10811725420087173,0.1476328580593485,0.20063589723637984,0.05563198317202933,True,20,0.15519799774798718,0.22877906976744194,0.45,0.55,0.09669436374180361,0.9183673469387754,0.6667394107242373,0.7925533788315063,0.923076923076923,0.7100389644470084,-0.006036406486042453,-0.005480058092772673,-0.4678399106841815,-0.6349046797189931,-0.17286596846059535,-0.2689361489624165,0.3261199709589722,0.46607649404925555,0.4291460005483154,0.5896821089375364,0.42602617864184783,0.5862465159913604
IBDD,Electricity,distance,apd,not_applicable,regional_targets,True,5,0.1|0.3|0.5|0.7|0.9,,,,,0.5804801372865442,0.7519804446963086,0.5765497249250299,0.7581521624837343,0.4536420837853533,0.641248323829519,0.23078687707930023,0.3429318364653286,0.17553770117017156,0.26917784129745925,0.4033993048492799,0.55269812175447,4,4,4,4,4,3035,7,383,0.6785714285714283,1.0,1.0,0.6419656258679005,0.23863669999019602,0.31013893600606207,0.10497614627953286,0.05099814513774465,True,20,0.24988460130889728,0.10222513089005236,0.6,0.75,0.16168986466903032,0.8888888888888894,0.8050124997596145,0.846950694324252,0.9642857142857144,0.930187772387851,0.370735993197625,0.522130869923612,0.5581041786868449,0.7237548061312803,0.5456035548538181,0.7213241703300852,0.36123546236800247,0.5084642435754826,-0.10347104897902182,-0.15338362210264855,-0.16828864697866355,-0.24946491790388925
IBDD,ForestCovertype,distance,apd,not_applicable,regional_targets,True,5,0.1|0.3|0.5|0.7|0.9,,,,,0.6586809665294325,0.8408639520926697,0.6660363969830646,0.8561602423377271,0.5653667924757954,0.7706249144142139,0.4276597068982194,0.5904628272385523,0.36741642506112954,0.5339867020390252,0.5370320575895282,0.7184197276244377,4,4,4,4,4,1324,17,154,0.0689655172413793,1.0,1.0,0.2197013291513858,0.15185352826058826,0.21225408654635297,0.1681201731131158,0.032714628595543305,True,20,0.058447919297784326,0.08627450980392157,0.6,0.7,0.047997461810293796,0.777777777777778,0.9404832152682393,0.8591304965230087,0.7931034482758623,0.953559131980624,0.2548370142977028,0.3585827758136451,0.33062392115434297,0.45768711658591066,0.35464332355602785,0.4905742750118502,0.2920438309005627,0.42426367797130843,-0.11909954756501331,-0.16667344006358564,-0.0989438867429789,-0.14458119677371897
IBDD,GasSensor,distance,apd,not_applicable,regional_targets,True,5,0.1|0.3|0.5|0.7|0.9,,,,,0.6219371012731607,0.7979526769418,0.6548267143284403,0.843309246730648,0.4369036464495504,0.6038523847445163,0.25369666147094333,0.36276345327112997,0.3673574633237266,0.520624265444016,0.46694431736916425,0.625700405426422,4,4,4,4,4,3021,14,172,0.2222222222222222,1.0,1.0,0.0,0.23215070859374326,0.3136325467160355,0.1815000238184812,0.05449573296111487,True,20,0.13371298396956627,0.1783625730994152,0.5,0.6,0.11213267102558735,0.6785714285714283,1.0,0.8392857142857142,0.7499999999999998,1.0,0.29605437539749846,0.4172033400891652,0.42795965140913633,0.5742092834247343,0.45114363270589813,0.6038616438302755,0.3884361478272577,0.541786673946569,-0.03149926149389394,-0.04291893705461291,-0.07528662747968182,-0.10877593056678848
IBDD,PokerHand,distance,apd,not_applicable,regional_targets,True,5,0.1|0.3|0.5|0.7|0.9,,,,,0.5850149658546542,0.7689215934645782,0.6169643042525313,0.803126094878485,0.5734133386452336,0.7623979637543639,-0.011754718367382528,-0.027191049025402408,0.1505718602658463,0.21604565056017278,0.38284195013017663,0.5046600507264395,4,4,4,4,4,2080,15,913,0.1136363636363637,1.0,1.0,0.3394954230160151,0.3137669356376399,0.4058162402567772,0.09733430595109124,0.02440239216382778,True,20,0.17497517810615437,0.20433114035087718,0.45,0.45,0.05230937042792984,0.948717948717949,0.8834131992585087,0.9160655739882289,0.9545454545454548,0.9229938844943252,0.42797410636317135,0.5922598022277021,0.5746059238030634,0.7590697437593237,0.6015838487105682,0.7890005866546987,0.556914009616354,0.7468177433433699,-0.04632593996972388,-0.0804452521147899,-0.11794316397206225,-0.18536162035871648
