detector,gd_plus_at_20,n_valid_datasets__gd_plus_at_20,mn_pd_at_20,n_valid_datasets__mn_pd_at_20,top_5pct_npd_hit_rate_at_20,n_valid_datasets__top_5pct_npd_hit_rate_at_20,top_10pct_npd_hit_rate_at_20,n_valid_datasets__top_10pct_npd_hit_rate_at_20,igd_plus_at_20,n_valid_datasets__igd_plus_at_20,aec_at_20,n_valid_datasets__aec_at_20,rec_at_20,n_valid_datasets__rec_at_20,pec_w0p5_at_20,n_valid_datasets__pec_w0p5_at_20,mean_exact_r2_selected_at_20,n_valid_datasets__mean_exact_r2_selected_at_20,mean_r2_gap_selected_at_20,n_valid_datasets__mean_r2_gap_selected_at_20,kendall_pareto_all,n_valid_datasets__kendall_pareto_all,spearman_pareto_all,n_valid_datasets__spearman_pareto_all,kendall_internal_target,n_valid_datasets__kendall_internal_target,spearman_internal_target,n_valid_datasets__spearman_internal_target,kendall_accuracy,n_valid_datasets__kendall_accuracy,spearman_accuracy,n_valid_datasets__spearman_accuracy,kendall_runtime,n_valid_datasets__kendall_runtime,spearman_runtime,n_valid_datasets__spearman_runtime
BNDM,0.1627583753942237,6,0.23225836391277568,6,0.20833333333333334,6,0.4333333333333333,6,0.09319936467446294,6,0.8385111976306945,6,0.8919723078326144,6,0.8652417527316545,6,0.13510000432992839,6,0.04703776591597242,6,0.1663930640730418,6,0.2288790353467399,6,0.38245800106751987,6,0.5187126824324264,6,,0,,0,,0,,0
CDBD,0.25637988365199504,6,0.18425385594073693,6,0.31666666666666665,6,0.5083333333333333,6,0.06999757811084079,6,0.8059523809523809,6,0.8601372363915938,6,0.8330448086719873,6,0.07277563121855894,6,0.03883881591244437,6,0.30020843451980694,6,0.42368970540104534,6,0.24384402493832166,6,0.33682082576914735,6,,0,,0,,0,,0
CSDDM,0.13253990023658885,6,0.25512593120603455,6,0.19166666666666665,6,0.325,6,0.07226832984572744,6,0.8809273288439955,6,0.9024334194368482,6,0.8916803741404217,6,0.11284601302480111,6,0.03043462858360056,6,-0.03598863582498737,6,-0.05240581635893962,6,0.49457089036909396,6,0.6445900110900612,6,,0,,0,,0,,0
D3,0.1456336595386659,6,0.22536646612551006,6,0.2833333333333334,6,0.44166666666666665,6,0.08548239126108353,6,0.761494213382555,6,0.8979709105578563,6,0.8297325619702055,6,0.13662129771820508,6,0.039044065069559916,6,-0.015319757648705088,6,-0.0255477309340742,6,0.4259709337799938,6,0.5644767277406751,6,,0,,0,,0,,0
DAWIDD,0.09234983688807635,6,0.15495109526691903,6,0.3666666666666667,6,0.5083333333333334,6,0.09386079947773386,6,0.5532407407407408,6,0.9902071590878024,6,0.7717239499142715,6,0.1751694563676821,6,0.05398057515075331,6,-0.1429942313003554,6,-0.20713964208121574,6,0.3553636391592016,6,0.5014946557218648,6,,0,,0,,0,,0
IBDD,0.13647966216763327,6,0.12849050192862918,6,0.43333333333333335,6,0.6666666666666666,6,0.10146803578791182,6,0.7564407814407815,6,0.8765528832314092,6,0.8164968323360954,6,0.15802770273227915,6,0.04886823047982736,6,0.2676311517127594,6,0.34692135374604516,6,0.42233794805154884,6,0.5543782126742216,6,,0,,0,,0,,0
OCDD,0.17368638389356594,6,0.24982533575401553,6,0.25,6,0.425,6,0.09471806390638925,6,0.7816105511325812,6,0.8783577888431454,6,0.8299841699878634,6,0.12709585516185154,6,0.050296267460799356,6,0.09356469864333161,6,0.11999834572442092,6,0.44270952232512545,6,0.5898929359102989,6,,0,,0,,0,,0
PCACD,0.22956242938965146,6,0.2145465158566652,6,0.5083333333333333,6,0.625,6,0.04947683240345183,6,0.873931623931624,6,0.9242013021515253,6,0.8990664630415747,6,0.08246075407781925,6,0.021516147978303247,6,0.12223210305250527,6,0.15470806098138332,6,0.3515295960583134,6,0.4705547853944669,6,,0,,0,,0,,0
SPLL,0.20077206028361116,6,0.23042220397287042,6,0.26666666666666666,6,0.425,6,0.09058513743362168,6,0.8401493428912783,6,0.6997915997040082,6,0.7699704712976433,6,0.12304184893266322,6,0.05301808785547322,6,0.3398860420386646,6,0.4614715025846674,6,0.3909504543573214,6,0.5188848358658407,6,,0,,0,,0,,0
UDetect,0.08221593444043038,6,0.12372818792600887,6,0.43333333333333335,6,0.6000000000000001,6,0.05578292733405196,6,0.8775974025974026,6,0.9570884570006776,6,0.9173429297990401,6,0.1398725316821215,6,0.025262550429699233,6,-0.09306266949855886,6,-0.13666578318072778,6,0.39762909241611827,6,0.5257043785628336,6,,0,,0,,0,,0
