Status,ACCURACY,RUNTIME,recent_samples_size,n_reference_samples,n_recent_samples,threshold,stability_offset
Failed,,,4996,4710,3011,0.05,0.0
Failed,,,415,3680,3785,0.365,0.0
Failed,,,706,708,3179,0.469,0.8
Failed,,,2707,2689,1932,0.532,0.0
Failed,,,4041,2057,4871,0.161,0.1
Failed,,,1884,3845,1118,0.847,0.0
Failed,,,2316,306,4404,0.598,0.0
Failed,,,4222,3169,647,0.411,0.6
Failed,,,3056,1306,3645,0.781,0.8
Failed,,,994,4674,2402,0.22,0.0
Failed,,,2130,4758,1798,0.59,0.1
Failed,,,1245,4220,621,0.461,0.1
Failed,,,287,1258,2437,0.326,0.0
Failed,,,4556,1141,1298,0.298,0.7
Failed,,,1398,2968,2540,0.735,0.0
Failed,,,1308,2485,4005,0.869,0.7
Failed,,,4615,4115,262,0.183,0.01
Failed,,,3282,983,2948,0.561,0.0
Failed,,,132,3122,1691,0.499,0.5
Failed,,,1975,861,2310,0.734,0.2
Failed,,,3978,2530,3562,0.297,0.9
Failed,,,318,1654,2789,0.249,0.0
Failed,,,3730,4868,1536,0.81,0.0
Failed,,,4897,506,4163,0.432,0.6
Failed,,,1642,3521,416,0.619,0.8
Failed,,,1787,434,3745,0.032,0.2
Failed,,,847,2625,163,0.88,0.0
Failed,,,514,587,2094,0.765,0.4
Failed,,,3535,3508,3346,0.204,0.001
Failed,,,3468,1784,4460,0.34,0.0
Failed,,,610,4821,707,0.652,0.0
Failed,,,902,2161,1393,0.514,0.0
Failed,,,2513,3810,2641,0.451,0.01
Failed,,,3845,701,561,0.822,0.7
Failed,,,4106,4543,3846,0.573,0.5
Failed,,,2938,165,1864,0.203,0.0
Failed,,,1110,3241,3106,0.764,0.4
Failed,,,192,1206,4932,0.901,0.3
Failed,,,3271,2816,1175,0.09,0.0
Failed,,,4438,2203,3274,0.718,0.8
Failed,,,1515,4324,2031,0.281,0.001
Failed,,,1501,572,4850,0.645,0.9
Failed,,,4422,3455,1097,0.333,0.0
Failed,,,74,2326,499,0.115,0.3
Failed,,,3389,4269,4257,0.926,0.2
Failed,,,169,4955,1950,0.017,0.7
Failed,,,2954,3915,3767,0.817,0.0
Failed,,,4131,793,1784,0.439,0.3
Failed,,,2457,2600,3032,0.501,0.0
Failed,,,2095,1532,1319,0.751,0.1
Failed,,,3859,4453,2561,0.19,0.0
Failed,,,2536,61,481,0.568,0.001
Failed,,,594,1071,3663,0.266,0.01
Failed,,,3454,3033,2420,0.703,0.0
Failed,,,4778,2416,4383,0.083,0.0
Failed,,,1762,4184,626,0.894,0.4
Failed,,,1668,2273,2714,0.486,0.0
Failed,,,4921,4254,1457,0.549,0.4
Failed,,,3743,1116,4084,0.178,0.0
Failed,,,4801,3667,2497,0.967,0.001
Failed,,,334,2905,341,0.864,0.2
Failed,,,626,253,2228,0.968,0.0
Failed,,,2788,3154,3485,0.033,0.0
Failed,,,2975,2071,2074,0.282,0.0
Failed,,,1074,3899,3326,0.719,0.0
Failed,,,4631,366,2869,0.797,0.5
Failed,,,1321,3734,1616,0.236,0.8
Failed,,,1385,1718,581,0.37,0.0
Failed,,,51,3576,2622,0.998,0.01
Failed,,,1007,925,4478,0.854,0.8
Failed,,,3071,2554,726,0.168,0.0
Failed,,,4248,1917,3724,0.546,0.2
Failed,,,2340,4058,2476,0.484,0.0
Failed,,,1899,94,3254,0.235,0.6
Failed,,,4054,3307,2011,0.796,0.01
Failed,,,2730,1440,4950,0.418,0.4
Failed,,,400,2432,1846,0.748,0.0
Failed,,,3650,4100,3088,0.311,0.3
Failed,,,1566,3060,3867,0.12,0.5
Failed,,,1862,1230,2169,0.531,0.0
Failed,,,4725,2880,3426,0.468,0.0
Failed,,,3549,2257,1034,0.839,0.0
Failed,,,821,1373,2969,0.015,0.2
Failed,,,2592,4607,1712,0.95,0.0
Failed,,,3769,220,3987,0.323,0.001
Failed,,,2154,3255,244,0.635,0.3
Failed,,,2358,2146,4145,0.885,0.1
Failed,,,4181,3756,398,0.074,0.0
Failed,,,2858,638,2810,0.702,0.01
Failed,,,1191,2758,1557,0.265,0.0
Failed,,,4151,410,3615,0.56,0.6
Failed,,,1897,2536,653,0.151,0.0
Failed,,,242,2096,3926,0.873,0.9
Failed,,,1000,3989,2610,0.987,0.0
Failed,,,1844,756,2114,0.021,0.1
Failed,,,4591,3507,4772,0.672,0.0
Failed,,,4456,3955,1370,0.061,0.0
Failed,,,1066,4618,68,0.134,0.0
Failed,,,1875,4512,2544,0.694,0.6
Failed,,,991,244,2103,0.282,0.9
Failed,,,2424,4847,4682,0.374,0.7
Failed,,,272,419,875,0.402,0.0
Failed,,,3190,3613,4623,0.589,0.7
Failed,,,4515,1721,2328,0.219,0.9
Failed,,,1440,4796,3580,0.78,0.5
Failed,,,1479,1888,2355,0.065,0.0
Failed,,,4473,4009,3612,0.877,0.0
Failed,,,3151,896,693,0.257,0.0
Failed,,,313,2506,4435,0.693,0.5
Failed,,,1229,471,2509,0.582,0.2
Failed,,,1503,552,4828,0.73,0.0
Failed,,,3951,3324,2414,0.342,0.7
Failed,,,2913,1796,2755,0.816,0.0
Failed,,,1207,2107,1630,0.009,0.0
Failed,,,3655,4332,4373,0.935,0.0
Failed,,,4458,861,806,0.414,0.0
Failed,,,2106,4243,358,0.396,0.0
Failed,,,1932,3009,3242,0.517,0.6
Failed,,,2264,1314,1240,0.941,0.0
Failed,,,4790,4792,3512,0.113,0.0
Failed,,,3323,89,1354,0.605,0.01
Failed,,,875,3489,3943,0.467,0.6
Failed,,,54,1028,3032,0.289,0.4
Failed,,,2581,2553,460,0.642,0.0
Failed,,,4282,2255,4397,0.134,0.0
Failed,,,1604,2464,3702,0.379,0.0
Failed,,,4156,3908,973,0.55,0.9
Failed,,,2733,1130,3893,0.043,0.001
Failed,,,259,2808,1483,0.903,0.5
Failed,,,689,195,493,0.851,0.0
Failed,,,3240,3749,2921,0.205,0.8
Failed,,,4898,1528,1936,0.696,0.0
Failed,,,1154,2882,1018,0.304,0.4
Failed,,,2132,653,2289,0.168,0.1
Failed,,,4606,2958,4875,0.778,0.0
Failed,,,3534,2006,294,0.255,0.0
Failed,,,982,4077,2573,0.674,0.8
Failed,,,552,1690,4091,0.57,0.0
Failed,,,3026,4387,1834,0.499,0.9
Failed,,,3863,338,3345,0.975,0.6
Failed,,,1311,3269,781,0.081,0.1
Failed,,,1364,1856,1261,0.359,0.0
Failed,,,3811,4553,3989,0.712,0.0
Failed,,,3051,485,1146,0.188,0.5
Failed,,,526,3416,3557,0.865,0.1
Failed,,,1034,799,4469,0.887,0.0
Failed,,,3481,3105,2041,0.058,0.6
Failed,,,4631,2172,3104,0.535,0.5
Failed,,,3420,2268,3264,0.018,0.7
Failed,,,817,3790,853,0.913,0.0
Failed,,,2399,10,2674,0.064,0.0
Failed,,,4924,3563,87,0.989,0.6
Failed,,,3188,1401,4745,0.484,0.0
Failed,,,741,4720,2467,0.587,0.0
Failed,,,234,2337,871,0.659,0.0
Failed,,,2758,3781,3128,0.272,0.0
Failed,,,1657,2623,4259,0.183,0.01
Failed,,,4335,2719,2626,0.428,0.0
Failed,,,2555,2401,2206,0.921,0.9
Failed,,,3376,4938,668,0.833,0.0
Failed,,,4765,255,4155,0.325,0.01
Failed,,,2290,3655,1720,0.744,0.0
Failed,,,1958,1922,3800,0.796,0.0
Failed,,,3707,735,3607,0.625,0.001
Failed,,,3475,434,4635,0.873,0.3
Failed,,,1078,3128,1914,0.196,0.8
Failed,,,412,425,2008,0.45,0.0
Failed,,,2887,3197,4580,0.619,0.0
Failed,,,4003,1611,564,0.098,0.9
Failed,,,1450,4461,2819,0.957,0.8
Failed,,,1444,2122,418,0.143,0.0
Failed,,,4047,4272,3005,0.788,0.0
Failed,,,2814,849,2174,0.312,0.9
Failed,,,446,3076,4453,0.633,0.0
Failed,,,1110,533,3461,0.611,0.8
Failed,,,3713,3386,1204,0.442,0.9
Failed,,,4399,1808,3966,0.965,0.2
Failed,,,2030,4582,1401,0.106,0.3
Failed,,,2323,1014,4322,0.436,0.01
Failed,,,4692,2614,1593,0.508,0.0
Failed,,,4866,3886,4496,0.387,0.0
Failed,,,3247,1078,327,0.895,0.0
Failed,,,643,2524,3047,0.035,0.2
Failed,,,153,1333,2373,0.841,0.2
Failed,,,2522,4730,4801,0.23,0.0
Failed,,,1737,3553,2811,0.317,0.0
Failed,,,1701,284,1861,0.997,0.0
Failed,,,4098,3605,4133,0.072,0.0
Failed,,,2792,1432,725,0.579,0.0
Failed,,,161,4988,3314,0.477,0.001
Failed,,,747,2372,4912,0.28,0.5
Failed,,,3144,4052,2340,0.667,0.8
Failed,,,4997,1224,2527,0.175,0.3
Failed,,,2365,2671,272,0.754,0.0
Failed,,,2033,1602,2958,0.704,0.0
Failed,,,4664,4530,544,0.351,0.0
Failed,,,4530,3220,3369,0.722,0.6
Failed,,,3609,1661,1776,0.245,0.0
Failed,,,1214,4436,4187,0.824,0.001
Failed,,,493,745,1000,0.05,0.7
Failed,,,3124,2814,3743,0.879,0.0
Failed,,,3766,1911,1426,0.404,0.2
Failed,,,1369,4215,3862,0.543,0.9
Failed,,,1266,931,3180,0.77,0.6
Failed,,,3870,2999,908,0.161,0.9
Failed,,,2994,2038,4237,0.682,0.7
Failed,,,623,4342,1648,0.263,0.0
Failed,,,975,1729,129,0.491,0.0
Failed,,,3579,4657,2701,0.563,0.0
Failed,,,4534,620,2435,0.089,0.4
Failed,,,2164,3314,4690,0.982,0.3
Failed,,,2496,2205,2083,0.557,0.0
Failed,,,4836,3426,3847,0.24,0.0
Failed,,,3296,1847,986,0.731,0.01
Failed,,,906,4543,3726,0.338,0.0
Failed,,,291,137,4040,0.213,0.0
Failed,,,2661,3459,1297,0.858,0.01
Failed,,,4202,1266,3535,0.366,0.1
Failed,,,1597,4822,1100,0.688,0.5
Failed,,,1841,1519,4544,0.121,0.9
Failed,,,4236,4916,1957,0.949,0.0
Failed,,,2652,205,2866,0.459,0.1
Failed,,,22,3680,587,0.597,0.2
Failed,,,920,1140,1501,0.649,0.01
Failed,,,3316,2741,3758,0.297,0.5
Failed,,,4822,2453,1074,0.802,0.0
Failed,,,2192,3975,3639,0.126,0.0
Failed,,,1900,367,641,0.334,0.4
Failed,,,143,4740,361,0.09,0.0
Failed,,,2071,472,4921,0.933,0.4
Failed,,,4364,2756,1944,0.274,0.9
Failed,,,315,1976,2589,0.927,0.9
Failed,,,2945,4125,162,0.001,0.3
Failed,,,3944,682,4974,0.525,0.0
Failed,,,1548,2910,2228,0.421,0.8
Failed,,,1529,1372,2501,0.605,0.0
Failed,,,3919,4691,249,0.464,0.7
Failed,,,2964,39,4886,0.94,0.5
Failed,,,340,3593,2317,0.116,0.0
Failed,,,1239,974,710,0.141,0.9
Failed,,,3628,2652,3301,0.805,0.7
Failed,,,4505,2307,1844,0.282,0.0
Failed,,,1881,3752,4118,0.646,0.3
Failed,,,2212,494,1414,0.816,0.9
Failed,,,4858,3019,2516,0.103,0.6
Failed,,,969,131,2083,0.704,0.01
Failed,,,8,2162,4612,0.407,0.0
Failed,,,3774,1334,4602,0.032,0.0
Failed,,,2272,4092,2266,0.629,0.3
Failed,,,491,1172,3016,0.347,0.4
Failed,,,3369,3415,40,0.943,0.9
Failed,,,751,3057,4204,0.483,0.7
Failed,,,1468,2306,1224,0.509,0.0
Failed,,,4967,4438,3258,0.17,0.0
Failed,,,4378,829,916,0.396,0.5
Failed,,,1099,1677,1860,0.21,0.001
Failed,,,3480,2023,2698,0.749,0.0
Failed,,,3060,996,1634,0.382,0.0
Failed,,,4506,4378,4285,0.557,0.001
Failed,,,929,2422,962,0.129,0.0
Failed,,,701,4662,2914,0.914,0.2
Failed,,,4590,2238,2490,0.267,0.3
Failed,,,2832,3132,4838,0.669,0.5
Failed,,,1756,1181,584,0.022,0.0
Failed,,,2467,2693,1720,0.217,0.001
Failed,,,3583,429,3484,0.599,0.0
Failed,,,4013,3891,1145,0.462,0.0
Failed,,,84,1779,4078,0.844,0.0
Failed,,,430,3497,927,0.524,0.0
Failed,,,4359,922,3851,0.158,0.0
Failed,,,3226,4961,1523,0.777,0.2
Failed,,,2110,1911,3276,0.411,0.0
Failed,,,1477,4150,4421,0.356,0.0
Failed,,,1320,3052,1192,0.973,0.0
Failed,,,2709,2,4193,0.342,0.2
Failed,,,4701,4117,1844,0.719,0.8
Failed,,,1125,1541,3520,0.088,0.0
Failed,,,1207,2892,4034,0.495,0.9
Failed,,,4783,159,720,0.815,0.7
Failed,,,2791,4277,3362,0.25,0.5
Failed,,,1402,1385,1374,0.57,0.8
Failed,,,3310,2175,4570,0.055,0.0
Failed,,,4131,3702,1900,0.885,0.01
Failed,,,514,657,2724,0.301,0.0
Failed,,,159,3939,2283,0.074,0.4
Failed,,,3775,1671,3097,0.737,0.0
Failed,,,3658,2644,436,0.327,0.1
Failed,,,2229,537,4924,0.99,0.6
Failed,,,1672,3416,3633,0.81,0.7
Failed,,,3499,4045,3925,0.944,0.0
Failed,,,2384,1626,679,0.375,0.3
Failed,,,1828,4504,2019,0.429,0.0
Failed,,,2905,2397,2755,0.764,0.4
Failed,,,774,1022,4681,0.511,0.2
Failed,,,856,3260,1476,0.282,0.0
Failed,,,4432,1149,3161,0.899,0.0
Failed,,,2986,4534,803,0.037,0.7
Failed,,,1598,2271,3815,0.653,0.5
Failed,,,2311,3782,2630,0.582,0.0
Failed,,,3740,1831,2129,0.232,0.0
Failed,,,3857,2801,4458,0.828,0.1
Failed,,,588,4908,4724,0.143,0.8
Failed,,,4205,2020,539,0.54,0.0
Failed,,,3384,3550,2877,0.396,0.1
Failed,,,1956,813,2365,0.794,0.0
Failed,,,3177,3087,4140,0.192,0.0
Failed,,,2101,43,1128,0.621,0.1
Failed,,,1486,3585,2429,0.675,0.0
Failed,,,2602,853,2931,0.012,0.01
Failed,,,4985,4873,602,0.929,0.0
Failed,,,1057,1980,4778,0.266,0.2
Failed,,,1052,4303,317,0.861,0.0
Failed,,,4942,1259,4893,0.448,0.8
Failed,,,2637,2866,2241,0.616,0.0
Failed,,,1560,285,2987,0.203,0.0
Failed,,,2037,3657,4318,0.007,0.0
Failed,,,3153,764,1082,0.686,0.6
Failed,,,4286,4801,3742,0.253,0.001
Failed,,,358,2069,1675,0.932,0.4
Failed,,,1,2538,3329,0.69,0.001
Failed,,,3929,582,1253,0.121,0.01
Failed,,,3687,4467,2662,0.642,0.7
Failed,,,2298,2355,1916,0.042,0.1
Failed,,,1603,4008,781,0.221,0.0
Failed,,,3031,1583,4018,0.588,0.2
Failed,,,4399,2575,1356,0.474,0.9
Failed,,,782,625,3422,0.841,0.0
Failed,,,710,2762,218,0.116,0.1
Failed,,,4639,342,4405,0.701,0.0
Failed,,,2959,3821,2065,0.362,0.0
Failed,,,1843,1866,2576,0.947,0.9
Failed,,,2379,4573,3869,0.751,0.0
Failed,,,3456,2306,867,0.432,0.4
Failed,,,3964,3220,3215,0.506,0.0
Failed,,,75,1113,1539,0.187,0.6
Failed,,,343,4082,3467,0.445,0.3
Failed,,,4232,1502,1780,0.874,0.0
Failed,,,4077,90,2609,0.491,0.7
Failed,,,3335,4186,259,0.572,0.0
Failed,,,1946,1454,4514,0.237,0.1
Failed,,,1329,4996,3184,0.058,0.0
Failed,,,2758,1952,1420,0.627,0.001
Failed,,,4828,3462,3758,0.311,0.0
Failed,,,1212,881,825,0.881,0.0
Failed,,,1138,4843,1573,0.535,0.0
Failed,,,4754,2107,3650,0.153,0.001
Failed,,,2684,3615,979,0.781,0.6
Failed,,,1256,726,4225,0.399,0.0
Failed,,,2029,2824,3080,0.329,0.01
Failed,,,3417,248,2343,0.976,0.8
Failed,,,4160,4345,4985,0.083,0.6
Failed,,,583,1296,419,0.73,0.4
Failed,,,305,3327,4588,0.895,0.0
Failed,,,147,4417,1025,0.278,0.0
Failed,,,4036,2466,4339,0.91,0.3
Failed,,,3529,3377,1698,0.024,0.2
Failed,,,2452,953,3687,0.656,0.0
Failed,,,1760,2606,4870,0.602,0.6
Failed,,,4555,3977,3044,0.855,0.5
Failed,,,627,1714,2219,0.457,0.0
Failed,,,865,3850,4171,0.749,0.4
Failed,,,4481,1742,1247,0.071,0.0
Failed,,,3114,2733,3577,0.995,0.01
Failed,,,1685,465,1823,0.317,0.001
Failed,,,2224,3173,482,0.387,0.0
Failed,,,3613,1217,4745,0.8,0.6
Failed,,,3808,4621,2388,0.141,0.0
Failed,,,232,2202,2821,0.554,0.1
Failed,,,501,2983,2185,0.826,0.2
Failed,,,4058,3071,1597,0.356,0.4
Failed,,,130,22,3664,0.956,0.0
Failed,,,407,4553,1332,0.666,0.3
Failed,,,4335,2289,3408,0.019,0.9
Failed,,,3281,3280,757,0.919,0.7
Failed,,,2165,1168,4003,0.272,0.0
Failed,,,1431,2782,2676,0.467,0.001
Failed,,,2508,358,1941,0.849,0.6
Failed,,,4891,3762,4602,0.214,0.0
Failed,,,984,3745,2777,0.17,0.2
Failed,,,4912,696,1963,0.521,0.0
Failed,,,2530,4713,4624,0.416,0.3
Failed,,,2184,4234,1310,0.962,0.5
Failed,,,3260,1346,3308,0.346,0.0
Failed,,,4315,2935,656,0.716,0.7
Failed,,,427,198,3980,0.1,0.0
Failed,,,4095,4524,204,0.806,0.01
Failed,,,480,2417,4380,0.377,0.5
Failed,,,211,2886,617,0.243,0.001
Failed,,,3827,306,4802,0.562,0.1
Failed,,,3632,4322,2443,0.497,0.0
Failed,,,2204,1278,2955,0.816,0.0
Failed,,,1707,4781,4115,0.886,0.7
Failed,,,3096,2049,1113,0.301,0.0
Failed,,,4463,3638,3442,0.633,0.0
Failed,,,886,745,1766,0.048,0.0
Failed,,,646,3530,4971,0.777,0.4
Failed,,,4535,793,395,0.41,0.2
Failed,,,2856,4889,3065,0.531,0.0
Failed,,,1779,2001,2319,0.164,0.0
Failed,,,2434,4137,1004,0.11,0.0
Failed,,,3550,1562,4240,0.71,0.0
Failed,,,3900,4170,2801,0.97,0.2
Failed,,,284,1433,1978,0.338,0.0
Failed,,,563,3152,3019,0.036,0.0
Failed,,,4178,1201,2205,0.652,0.0
Failed,,,3436,4681,4846,0.289,0.0
Failed,,,2008,2257,357,0.905,0.8
Failed,,,1277,3870,1713,0.835,0.2
Failed,,,2666,1759,3711,0.484,0.8
Failed,,,4737,2674,1040,0.582,0.0
Failed,,,1160,410,4364,0.231,0.4
Failed,,,1232,4026,3239,0.322,0.8
Failed,,,4809,1607,1554,0.985,0.0
Failed,,,2739,2518,3893,0.077,0.3
Failed,,,1350,562,881,0.739,0.5
Failed,,,1925,3309,2051,0.56,0.9
Failed,,,3353,1041,2552,0.131,0.1
Failed,,,3198,2443,1798,0.512,0.0
Failed,,,4253,3435,4156,0.422,0.0
Failed,,,325,1015,1223,0.757,0.9
Failed,,,56,4296,3773,0.611,0.0
Failed,,,3984,1403,849,0.197,0.01
Failed,,,3476,2912,3198,0.864,0.6
Failed,,,2360,179,1444,0.451,0.9
Failed,,,1861,3683,235,0.256,0.0
Failed,,,2938,638,4499,0.934,0.0
Failed,,,4618,4736,2161,0.003,0.2
Failed,,,728,2156,2594,0.681,0.0
Failed,,,803,4942,642,0.393,0.01
Failed,,,4380,1892,3956,0.791,0.0
Failed,,,3013,3477,1296,0.147,0.7
Failed,,,1623,902,3284,0.545,0.6
Failed,,,2276,3038,4648,0.725,0.001
Failed,,,3482,862,1388,0.259,0.4
Failed,,,3911,4976,4059,0.676,0.0
Failed,,,22,1932,734,0.013,0.9
Failed,,,378,2713,4261,0.365,0.1
Failed,,,4267,445,947,0.949,0.0
Failed,,,3135,3831,3609,0.112,0.0
Failed,,,2058,1724,1620,0.696,0.0
Failed,,,1539,4641,450,0.501,0.0
Failed,,,2655,2222,4948,0.181,0.01
Failed,,,4959,3192,2297,0.755,0.5
Failed,,,1031,1236,3122,0.435,0.8
Failed,,,1076,2624,2412,0.937,0.0
Failed,,,4965,517,2836,0.368,0.4
Failed,,,2582,3920,506,0.692,0.5
Failed,,,1505,1652,4760,0.122,0.0
Failed,,,2083,4399,3562,0.177,0.2
Failed,,,1301,2485,3499,0.292,0.0
Failed,,,1973,3957,4824,0.472,0.01
Failed,,,3363,1694,560,0.838,0.0
Failed,,,4183,2587,2900,0.226,0.0
Failed,,,606,475,2466,0.592,0.7
Failed,,,260,4694,2531,0.788,0.1
Failed,,,3837,2118,2107,0.406,0.001
Failed,,,3720,3725,4436,0.534,0.9
Failed,,,1580,2954,1498,0.082,0.2
Failed,,,3008,217,3262,0.729,0.6
Failed,,,4453,4255,903,0.336,0.5
Failed,,,838,1366,3836,0.983,0.0
Failed,,,754,4205,1885,0.193,0.0
Failed,,,4681,1473,2699,0.621,0.3
Failed,,,1808,110,4546,0.867,0.0
Failed,,,2405,3443,3386,0.922,0.2
Failed,,,3080,4101,4303,0.821,0.01
Failed,,,1653,1520,1058,0.486,0.0
Failed,,,2247,4853,2265,0.306,0.1
Failed,,,3636,1960,3001,0.875,0.001
Failed,,,3753,3566,341,0.061,0.6
Failed,,,177,834,4907,0.63,0.0
Failed,,,4111,1847,4666,0.317,0.0
Failed,,,3290,2741,1994,0.743,0.6
Failed,,,1901,322,2740,0.064,0.8
Failed,,,1385,3240,3940,0.134,0.4
Failed,,,2813,1132,703,0.547,0.0
Failed,,,4805,4594,3344,0.388,0.0
Failed,,,1189,2326,1278,0.801,0.5
Failed,,,1106,3398,1169,0.647,0.0
Failed,,,4721,973,4092,0.046,0.0
Failed,,,2729,4435,1744,0.893,0.0
Failed,,,2572,3347,2655,0.277,0.0
Failed,,,1457,1084,2143,0.908,0.0
Failed,,,2131,2556,789,0.854,0.8
Failed,,,3208,606,3791,0.456,0.9
Failed,,,4341,3988,1461,0.608,0.0
Failed,,,452,1563,3137,0.211,0.0
Failed,,,105,3595,1858,0.421,0.1
Failed,,,3994,706,3545,0.772,0.0
Failed,,,3564,4824,1206,0.168,0.8
Failed,,,2487,2088,4217,0.518,0.0
Failed,,,1734,4365,2853,0.713,0.0
Failed,,,2850,1316,2351,0.097,0.0
Failed,,,4608,2843,4700,0.967,0.4
Failed,,,680,267,524,0.35,0.7
Failed,,,910,3107,3728,0.575,0.0
Failed,,,4526,62,1651,0.24,0.3
Failed,,,4596,257,3713,0.061,0.1
Failed,,,2838,4375,1071,0.877,0.7
Failed,,,1727,1326,4307,0.307,0.001
Failed,,,2500,4814,2997,0.487,0.0
Failed,,,3572,2078,2251,0.822,0.0
Failed,,,4001,3604,4922,0.241,0.0
Failed,,,118,716,345,0.576,0.0
Failed,,,464,3998,4650,0.804,0.0
Failed,,,3215,2546,2746,0.551,0.0
Failed,,,2143,596,2009,0.137,0.0
Failed,,,1448,3357,688,0.067,0.8
Failed,,,2560,1094,3934,0.745,0.1
Failed,,,4864,4476,1283,0.321,0.01
Failed,,,941,2364,3360,0.999,0.2
Failed,,,949,4486,4483,0.032,0.0
Failed,,,4877,2374,297,0.663,0.2
Failed,,,4792,2335,4487,0.605,0.0
Failed,,,2800,3230,2139,0.453,0.001
Failed,,,1376,1122,2641,0.851,0.8
Failed,,,1912,2751,3804,0.906,0.9
Failed,,,3297,331,793,0.274,0.0
Failed,,,4117,3793,3133,0.66,0.0
Failed,,,545,1838,1447,0.028,0.4
Failed,,,190,3556,3550,0.35,0.9
Failed,,,3761,824,1874,0.966,0.0
Failed,,,3644,4863,4203,0.096,0.0
Failed,,,2260,1970,1201,0.712,0.4
Failed,,,1646,4092,2356,0.518,0.3
Failed,,,3069,1511,2867,0.166,0.2
Failed,,,4514,3117,508,0.771,0.5
Failed,,,903,72,4694,0.42,0.0
Failed,,,673,2833,1647,0.631,0.0
Failed,,,830,4245,2713,0.016,0.4
Failed,,,4441,1356,1889,0.679,0.1
Failed,,,2995,2963,4541,0.262,0.0
Failed,,,2342,3715,1402,0.87,0.0
Failed,,,3726,666,3391,0.441,0.5
Failed,,,3843,4704,730,0.625,0.3
Failed,,,272,2128,4044,0.196,0.6
Failed,,,619,2597,952,0.436,0.2
Failed,,,4191,485,4276,0.755,0.0
Failed,,,3370,3947,1605,0.183,0.7
Failed,,,1986,1684,3603,0.502,0.0
Failed,,,1294,4445,4954,0.697,0.0
Failed,,,2718,2495,465,0.112,0.3
Failed,,,4710,3388,3106,0.951,0.001
Failed,,,1099,963,2292,0.366,0.0
Failed,,,1181,4603,311,0.208,0.0
Failed,,,1024,3201,4089,0.592,0.2
Failed,,,4948,1246,1155,0.225,0.0
Failed,,,2643,4632,3513,0.837,0.0
Failed,,,1532,2212,1749,0.47,0.0
Failed,,,2071,3841,555,0.291,0.0
Failed,,,3142,1733,4810,0.891,0.5
Failed,,,4275,2703,2480,0.046,0.0
Failed,,,391,435,2903,0.646,0.8
Failed,,,34,4967,2092,0.98,0.01
Failed,,,3918,1922,2525,0.333,0.8
Failed,,,3488,3453,187,0.726,0.2
Failed,,,2417,872,4451,0.079,0.9
Failed,,,1800,2993,3247,0.15,0.7
Failed,,,2911,100,1492,0.531,0.0
Failed,,,4669,4214,3842,0.403,0.6
Failed,,,745,1483,918,0.785,0.0
Failed,,,741,4745,3951,0.338,0.6
Failed,,,4625,2165,628,0.969,0.0
Failed,,,2946,3673,3298,0.092,0.0
Failed,,,1874,629,1299,0.723,0.0
Failed,,,2354,2922,146,0.544,0.0
Failed,,,3465,189,4634,0.146,0.0
Failed,,,3973,4287,1992,0.79,0.01
Failed,,,49,1394,2806,0.392,0.9
Failed,,,317,3425,2190,0.228,0.3
Failed,,,4240,1005,3013,0.579,0.0
Failed,,,3186,4408,363,0.481,0.4
Failed,,,2075,2452,4861,0.832,0.0
Failed,,,1517,3910,3696,0.902,0.1
Failed,,,2588,1642,1707,0.286,0.0
Failed,,,4971,2634,4369,0.649,0.0
Failed,,,1087,527,1055,0.033,0.3
Failed,,,1172,2664,2850,0.761,0.0
Failed,,,4743,401,2417,0.425,0.6
Failed,,,2673,3880,4756,0.515,0.2
Failed,,,1289,1769,492,0.18,0.8
Failed,,,2000,4671,1813,0.125,0.0
Failed,,,3424,2247,3566,0.694,0.01
Failed,,,4166,3162,1218,0.371,0.9
Failed,,,555,1211,4142,0.94,0.0
Failed,,,277,4180,855,0.682,0.2
Failed,,,3888,1443,3788,0.004,0.0
Failed,,,3693,3028,1429,0.936,0.9
Failed,,,2269,140,3193,0.257,0.0
Failed,,,1636,3487,4504,0.452,0.0
Failed,,,3020,911,251,0.865,0.0
Failed,,,4387,4932,2579,0.199,0.3
Failed,,,816,1882,2155,0.612,0.7
Failed,,,898,3648,408,0.953,0.1
Failed,,,4470,755,4975,0.353,0.7
Failed,,,3103,4772,2315,0.707,0.0
Failed,,,1718,2039,3051,0.107,0.01
Failed,,,2195,4332,4254,0.162,0.0
Failed,,,3619,1287,1008,0.528,0.0
Failed,,,3815,2876,3660,0.407,0.8
Failed,,,203,296,1583,0.773,0.0
Failed,,,472,4514,3413,0.595,0.5
Failed,,,4083,2408,1346,0.213,0.0
Failed,,,3341,3319,3987,0.848,0.6
Failed,,,1918,1050,752,0.466,0.0
Failed,,,1363,2508,1946,0.271,0.0
Failed,,,2747,552,2692,0.918,0.2
Failed,,,4817,4036,21,0.018,0.6
Failed,,,1245,1616,4597,0.665,0.001
Failed,,,1015,3752,1549,0.378,0.0
Failed,,,4899,1801,3225,0.807,0.0
Failed,,,2516,2792,896,0.132,0.0
Failed,,,1445,368,3897,0.561,0.0
Failed,,,2158,3270,2548,0.74,0.0
Failed,,,3269,1159,2036,0.078,0.3
Failed,,,4324,4563,4394,0.986,0.5
Failed,,,401,2299,208,0.323,0.7
Failed,,,121,3081,4787,0.051,0.5
Failed,,,4045,31,611,0.636,0.0
Failed,,,3537,4127,2960,0.305,0.0
Failed,,,2426,1552,2459,0.889,0.001
