Status,ACCURACY,RUNTIME,recent_samples_size,n_reference_samples,n_recent_samples,threshold,stability_offset
Failed,,,1598,454,3550,0.479,0.0
Failed,,,4377,3399,490,0.543,0.9
Failed,,,3189,2461,4761,0.209,0.1
Failed,,,364,3844,1865,0.769,0.0
Failed,,,607,2344,2561,0.362,0.6
Failed,,,3415,4039,932,0.675,0.0
Failed,,,4640,572,3855,0.076,0.0
Failed,,,1804,3205,2068,0.886,0.4
Failed,,,2488,929,335,0.835,0.1
Failed,,,4034,2944,3705,0.143,0.0
Failed,,,2770,1353,1707,0.602,0.0
Failed,,,1174,4931,4919,0.421,0.7
Failed,,,932,196,1254,0.25,0.001
Failed,,,3095,3500,4622,0.806,0.5
Failed,,,4322,1891,124,0.438,0.2
Failed,,,2127,4258,3338,0.506,0.0
Failed,,,1561,1612,4105,0.712,0.0
Failed,,,4966,4596,2473,0.278,0.1
Failed,,,3701,1109,2897,0.973,0.9
Failed,,,248,2531,1112,0.035,0.0
Failed,,,235,1098,1424,0.654,0.0
Failed,,,3708,2522,4462,0.34,0.01
Failed,,,4973,1620,287,0.908,0.8
Failed,,,1549,4607,3166,0.099,0.0
Failed,,,2116,1882,4275,0.181,0.0
Failed,,,4328,4246,2313,0.872,0.7
Failed,,,3103,207,3060,0.382,0.3
Failed,,,919,3509,940,0.564,0.0
Failed,,,1187,1364,2734,0.765,0.2
Failed,,,2762,4940,769,0.21,0.0
Failed,,,4027,920,4016,0.546,0.0
Failed,,,2500,2933,1898,0.478,0.9
Failed,,,1816,580,507,0.303,0.5
Failed,,,4633,3215,3543,0.738,0.001
Failed,,,3406,2333,1867,0.012,0.0
Failed,,,620,4031,4749,0.949,0.3
Failed,,,356,2449,924,0.419,0.0
Failed,,,3202,3835,2578,0.605,0.7
Failed,,,4388,462,2055,0.144,0.1
Failed,,,1592,3410,3858,0.831,0.0
Failed,,,2237,725,3698,0.882,0.0
Failed,,,3822,3051,351,0.078,0.4
Failed,,,2518,1560,4907,0.679,0.6
Failed,,,962,4823,1710,0.361,0.0
Failed,,,676,12,4620,0.033,0.9
Failed,,,2878,3627,1266,0.974,0.0
Failed,,,4065,2078,3321,0.281,0.0
Failed,,,1910,4130,131,0.712,0.1
Failed,,,1305,1737,2471,0.505,0.2
Failed,,,4749,4411,4118,0.441,0.0
Failed,,,3444,980,1095,0.806,0.001
Failed,,,31,2717,2905,0.247,0.5
Failed,,,99,1712,3940,0.359,0.0
Failed,,,3533,4660,1974,0.665,0.4
Failed,,,4837,1200,2809,0.079,0.7
Failed,,,1373,2585,694,0.896,0.0
Failed,,,1978,310,1791,0.822,0.0
Failed,,,4153,3573,4825,0.138,0.8
Failed,,,2966,1975,582,0.615,0.01
Failed,,,744,4301,3467,0.425,0.0
Failed,,,1049,828,206,0.222,0.3
Failed,,,2587,2880,3247,0.785,0.0
Failed,,,3890,1262,1504,0.466,0.0
Failed,,,2324,4877,4381,0.527,0.5
Failed,,,1680,2230,2979,0.695,0.8
Failed,,,4456,3967,1020,0.252,0.0
Failed,,,3271,486,4356,0.991,0.0
Failed,,,444,3161,2233,0.062,0.2
Failed,,,532,370,3401,0.594,0.0
Failed,,,3338,3357,51,0.4,0.6
Failed,,,4565,2348,4539,0.843,0.4
Failed,,,1728,3772,1347,0.164,0.0
Failed,,,2412,1457,1175,0.121,0.0
Failed,,,3959,4759,2824,0.933,0.01
Failed,,,2694,632,2390,0.318,0.8
Failed,,,1099,2997,4198,0.628,0.0
Failed,,,850,2170,2131,0.954,0.5
Failed,,,3016,4183,3783,0.021,0.001
Failed,,,4240,114,848,0.732,0.0
Failed,,,2047,3690,2654,0.293,0.2
Failed,,,1481,1083,4982,0.492,0.1
Failed,,,4885,2781,1634,0.549,0.0
Failed,,,3621,1830,3622,0.197,0.0
Failed,,,167,4466,427,0.764,0.9
Failed,,,208,2026,3576,0.031,0.4
Failed,,,3658,4346,540,0.962,0.0
Failed,,,4845,263,4716,0.282,0.0
Failed,,,1442,3521,1833,0.724,0.6
Failed,,,2087,1247,725,0.557,0.8
Failed,,,4279,2637,2689,0.497,0.0
Failed,,,2975,1661,1942,0.755,0.0
Failed,,,813,4614,4060,0.191,0.01
Failed,,,1136,514,2269,0.394,0.0
Failed,,,2735,3193,4230,0.582,0.3
Failed,,,3921,2199,984,0.17,0.5
Failed,,,2372,3941,3104,0.855,0.001
Failed,,,1766,1294,4495,0.929,0.0
Failed,,,4604,4903,1457,0.111,0.8
Failed,,,3301,800,3133,0.633,0.2
Failed,,,491,2847,253,0.327,0.0
Failed,,,404,684,4073,0.796,0.6
Failed,,,3232,3044,2426,0.228,0.0
Failed,,,4497,1411,2950,0.516,0.0
Failed,,,1717,4708,1139,0.46,0.4
Failed,,,2283,2393,1300,0.261,0.01
Failed,,,3853,3823,4653,0.699,0.0
Failed,,,2627,318,98,0.053,0.0
Failed,,,1088,3310,3287,0.987,0.7
Failed,,,705,1856,385,0.658,0.001
Failed,,,2926,4497,3731,0.349,0.6
Failed,,,4191,1051,1676,0.903,0.2
Failed,,,2019,2753,4873,0.09,0.0
Failed,,,1336,146,2534,0.133,0.0
Failed,,,4796,3717,880,0.814,0.1
Failed,,,3571,2144,3903,0.431,0.9
Failed,,,139,4152,2100,0.623,0.0
Failed,,,71,161,1065,0.981,0.01
Failed,,,3483,3458,3024,0.043,0.0
Failed,,,4708,1934,2188,0.705,0.0
Failed,,,1267,4293,4311,0.271,0.8
Failed,,,1951,1568,3213,0.446,0.7
Failed,,,4102,4560,172,0.514,0.0
Failed,,,2838,1144,4415,0.242,0.0
Failed,,,637,2573,1538,0.798,0.4
Failed,,,1000,2301,4791,0.594,0.0
Failed,,,2558,4004,1758,0.413,0.1
Failed,,,3784,606,3500,0.843,0.9
Failed,,,2196,3246,616,0.15,0.0
Failed,,,1630,894,2018,0.069,0.001
Failed,,,4429,2902,3985,0.878,0.5
Failed,,,3164,1397,649,0.37,0.3
Failed,,,316,4967,2765,0.684,0.0
Failed,,,580,1513,1600,0.217,0.7
Failed,,,3369,4771,4949,0.777,0.0
Failed,,,4672,776,461,0.471,0.0
Failed,,,1855,3097,3656,0.535,0.1
Failed,,,2460,412,3827,0.742,0.4
Failed,,,3989,3365,2176,0.312,0.0
Failed,,,2803,2497,2609,0.944,0.0
Failed,,,1224,3887,804,0.002,0.6
Failed,,,882,949,2869,0.329,0.0
Failed,,,3062,2691,1220,0.647,0.9
Failed,,,4366,1764,4154,0.11,0.1
Failed,,,2156,4444,2346,0.915,0.0
Failed,,,1511,2051,17,0.864,0.0
Failed,,,4933,4098,3368,0.176,0.2
Failed,,,3746,43,1380,0.572,0.5
Failed,,,276,3653,4573,0.388,0.001
Failed,,,303,1270,99,0.543,0.6
Failed,,,3724,4848,3315,0.482,0.0
Failed,,,4960,856,1318,0.769,0.0
Failed,,,1489,2871,4683,0.206,0.4
Failed,,,2172,498,2951,0.016,0.01
Failed,,,4354,3131,1167,0.945,0.0
Failed,,,3079,2261,4091,0.299,0.0
Failed,,,870,3956,2457,0.742,0.8
Failed,,,1246,1192,3872,0.912,0.0
Failed,,,2776,2614,2081,0.096,0.5
Failed,,,4011,1685,2506,0.65,0.3
Failed,,,2433,4669,878,0.343,0.0
Failed,,,1867,1964,1646,0.378,0.0
Failed,,,4655,4331,4855,0.568,0.2
Failed,,,3382,279,357,0.185,0.9
Failed,,,562,3583,3730,0.869,0.0
Failed,,,339,85,1927,0.277,0.4
Failed,,,3137,3701,4027,0.716,0.0
Failed,,,4451,2160,721,0.037,0.0
Failed,,,1602,4214,2663,0.97,0.6
Failed,,,2208,1801,4700,0.81,0.7
Failed,,,3767,4473,1801,0.243,0.0
Failed,,,2570,1074,3573,0.501,0.0
Failed,,,983,2809,514,0.444,0.01
Failed,,,664,2378,3158,0.148,0.0
Failed,,,2816,3761,256,0.828,0.2
Failed,,,4129,380,4529,0.415,0.6
Failed,,,1929,3326,1473,0.609,0.001
Failed,,,1284,660,1010,0.675,0.0
Failed,,,4696,2988,3108,0.365,0.9
Failed,,,3500,1466,2302,0.886,0.1
Failed,,,58,4732,4246,0.074,0.0
Failed,,,126,910,2586,0.462,0.8
Failed,,,3588,2964,798,0.531,0.0
Failed,,,4784,1334,3791,0.226,0.0
Failed,,,1352,4951,2162,0.781,0.01
Failed,,,1997,2324,438,0.995,0.3
Failed,,,4217,4058,3650,0.058,0.0
Failed,,,2904,551,1565,0.691,0.0
Failed,,,732,3224,4936,0.255,0.7
Failed,,,1070,1630,1393,0.083,0.0
Failed,,,2639,4576,4608,0.892,0.9
Failed,,,3836,1127,23,0.355,0.1
Failed,,,2296,2510,3392,0.669,0.0
Failed,,,1690,216,4167,0.611,0.0
Failed,,,4519,3481,2381,0.429,0.3
Failed,,,3205,1911,2875,0.826,0.5
Failed,,,426,4239,1243,0.134,0.001
Failed,,,474,2105,4453,0.728,0.1
Failed,,,3313,4121,1549,0.297,0.0
Failed,,,4587,20,3234,0.958,0.0
Failed,,,1779,3598,181,0.017,0.7
Failed,,,2345,1011,2226,0.201,0.6
Failed,,,3943,2707,4322,0.76,0.0
Failed,,,2708,1748,1085,0.488,0.0
Failed,,,1158,4381,3032,0.553,0.4
Failed,,,801,435,640,0.847,0.0
Failed,,,2992,3419,2744,0.16,0.1
Failed,,,4267,2442,2007,0.59,0.9
Failed,,,2104,3864,3947,0.404,0.0
Failed,,,1420,1529,3492,0.314,0.001
Failed,,,4872,4834,595,0.632,0.5
Failed,,,3636,714,4780,0.124,0.2
Failed,,,234,3081,1720,0.929,0.0
Failed,,,193,598,4898,0.166,0.0
Failed,,,3599,3275,1689,0.859,0.8
Failed,,,4912,2273,3687,0.398,0.01
Failed,,,1459,4013,314,0.578,0.0
Failed,,,2064,1385,2047,0.637,0.0
Failed,,,4228,4997,3837,0.323,0.3
Failed,,,3032,863,914,0.925,0.7
Failed,,,838,2912,2540,0.115,0.0
Failed,,,1121,1942,1133,0.286,0.9
Failed,,,2667,4265,2916,0.721,0.0
Failed,,,3981,189,2492,0.027,0.0
Failed,,,2385,3449,4126,0.966,0.2
Failed,,,1740,1155,3359,0.751,0.3
Failed,,,4547,2543,142,0.195,0.0
Failed,,,3351,1599,4640,0.561,0.001
Failed,,,515,4550,1274,0.493,0.5
Failed,,,466,1794,3073,0.899,0.0
Failed,,,3244,4432,975,0.094,0.01
Failed,,,4479,959,4281,0.662,0.7
Failed,,,1653,2660,2337,0.345,0.0
Failed,,,2337,72,300,0.435,0.0
Failed,,,3873,3645,3201,0.619,0.6
Failed,,,2599,2059,1430,0.129,0.4
Failed,,,1032,4070,4485,0.818,0.0
Failed,,,770,746,1844,0.52,0.1
Failed,,,2944,3108,4743,0.456,0.0
Failed,,,4180,1503,471,0.792,0.0
Failed,,,1956,4803,3529,0.232,0.9
Failed,,,1390,2468,3993,0.049,0.5
Failed,,,4825,3895,1892,0.991,0.001
Failed,,,3549,402,2698,0.265,0.0
Failed,,,87,3392,756,0.695,0.3
Failed,,,19,2209,2416,0.839,0.0
Failed,,,3461,3909,4202,0.154,0.7
Failed,,,4737,544,1208,0.597,0.4
Failed,,,1322,3182,2840,0.409,0.0
Failed,,,1888,810,4564,0.374,0.0
Failed,,,4092,2820,1350,0.68,0.01
Failed,,,2856,1322,3435,0.065,0.8
Failed,,,702,4895,67,0.882,0.0
Failed,,,944,253,3606,0.709,0.5
Failed,,,2531,3552,395,0.267,0.0
Failed,,,3804,1996,4979,0.977,0.0
Failed,,,2249,4358,1608,0.047,0.3
Failed,,,1565,1653,833,0.238,0.2
Failed,,,4410,4642,2621,0.802,0.0
Failed,,,3175,1218,2127,0.45,0.0
Failed,,,378,2645,3757,0.51,0.8
Failed,,,603,1023,552,0.106,0.0
Failed,,,3419,2763,3449,0.919,0.4
Failed,,,4615,1848,1763,0.333,0.6
Failed,,,1828,4525,4824,0.643,0.0
Failed,,,2473,2113,2778,0.576,0.0
Failed,,,4049,4162,675,0.384,0.8
Failed,,,2735,135,3912,0.86,0.01
Failed,,,1209,3747,1972,0.18,0.0
Failed,,,907,1439,4357,0.475,0.2
Failed,,,3120,4699,2261,0.531,0.0
Failed,,,4316,692,2997,0.213,0.001
Failed,,,2133,3015,1051,0.78,0.6
Failed,,,1527,349,1505,0.94,0.9
Failed,,,4999,3300,4410,0.006,0.0
Failed,,,3687,2405,224,0.746,0.0
Failed,,,262,3793,3277,0.308,0.1
Failed,,,259,334,324,0.497,0.3
Failed,,,3690,3285,3675,0.558,0.0
Failed,,,4994,2419,1698,0.191,0.001
Failed,,,1533,3807,4890,0.754,0.5
Failed,,,2138,1435,2551,0.96,0.9
Failed,,,4310,4695,901,0.031,0.0
Failed,,,3123,697,3847,0.726,0.0
Failed,,,904,3020,2039,0.283,0.1
Failed,,,1202,2128,4134,0.111,0.0
Failed,,,2742,4178,2482,0.927,0.4
Failed,,,4045,121,2928,0.328,0.7
Failed,,,2477,3733,1122,0.634,0.0
Failed,,,1833,1027,1283,0.584,0.0
Failed,,,4611,2767,4631,0.394,0.8
Failed,,,3425,1843,154,0.853,0.01
Failed,,,597,4520,3348,0.169,0.0
Failed,,,373,1648,2325,0.701,0.5
Failed,,,3181,4638,4291,0.262,0.001
Failed,,,4407,1223,967,0.986,0.0
Failed,,,1568,2650,3082,0.052,0.2
Failed,,,2252,238,4473,0.228,0.1
Failed,,,3801,3537,1440,0.794,0.0
Failed,,,2536,2010,3194,0.46,0.0
Failed,,,939,4372,309,0.517,0.9
Failed,,,698,814,3520,0.812,0.0
Failed,,,2860,2824,479,0.132,0.6
Failed,,,4085,1317,4733,0.624,0.4
Failed,,,1895,4890,1855,0.431,0.0
Failed,,,1328,2224,747,0.349,0.0
Failed,,,4730,3925,2706,0.66,0.1
Failed,,,3466,530,1881,0.089,0.7
Failed,,,14,3168,4004,0.902,0.0
Failed,,,82,2473,2852,0.515,0.2
Failed,,,3554,3900,1198,0.447,0.0
Failed,,,4818,398,4210,0.797,0.0
Failed,,,1397,3388,2407,0.242,0.8
Failed,,,1963,760,78,0.043,0.5
Failed,,,4173,3122,3424,0.98,0.0
Failed,,,2948,1488,1358,0.271,0.0
Failed,,,766,4787,4555,0.706,0.3
Failed,,,1027,67,1618,0.876,0.0
Failed,,,2605,3640,4971,0.068,0.01
Failed,,,3870,2064,405,0.685,0.8
Failed,,,2340,4074,3595,0.37,0.0
Failed,,,1656,1780,3766,0.414,0.0
Failed,,,4475,4418,2120,0.595,0.6
Failed,,,3249,974,2631,0.15,0.4
Failed,,,460,2675,821,0.841,0.0
Failed,,,508,1169,4813,0.312,0.9
Failed,,,3357,2557,1775,0.743,0.0
Failed,,,4543,1584,3439,0.002,0.0
Failed,,,1744,4534,560,0.943,0.1
Failed,,,2389,1947,1962,0.775,0.2
Failed,,,3977,4270,3924,0.216,0.0
Failed,,,2674,185,666,0.537,0.001
Failed,,,1114,3445,2787,0.472,0.6
Failed,,,835,1371,1043,0.175,0.0
Failed,,,3036,4983,3007,0.863,0.7
Failed,,,4223,878,2249,0.388,0.01
Failed,,,2070,2927,4367,0.574,0.0
Failed,,,1464,593,3269,0.648,0.0
Failed,,,4906,3270,234,0.33,0.4
Failed,,,3602,2278,4398,0.913,0.6
Failed,,,191,4017,1516,0.109,0.0
Failed,,,228,1535,4676,0.874,0.0
Failed,,,3643,4839,1327,0.182,0.2
Failed,,,4868,710,3304,0.563,0.8
Failed,,,1424,3076,109,0.382,0.0
Failed,,,2108,449,2449,0.339,0.0
Failed,,,4262,3434,4100,0.652,0.5
Failed,,,2998,2426,1156,0.1,0.3
Failed,,,794,3848,2961,0.909,0.0
Failed,,,1155,1005,868,0.736,0.01
Failed,,,2711,2701,2517,0.302,0.0
Failed,,,3937,1753,2073,0.95,0.0
Failed,,,2351,4386,3880,0.012,0.8
Failed,,,1784,2091,3720,0.211,0.7
Failed,,,4582,4107,369,0.767,0.0
Failed,,,3316,35,4846,0.477,0.0
Failed,,,471,3613,1654,0.545,0.4
Failed,,,422,231,2673,0.078,0.0
Failed,,,3210,3496,713,0.884,0.9
