Status,ACCURACY,RUNTIME,recent_samples_size,n_reference_samples,n_recent_samples,threshold,stability_offset
Failed,,,1197,3497,3909,0.734,0.0
Failed,,,2236,657,1809,0.459,0.0
Failed,,,3541,4733,3738,0.926,0.6
Failed,,,2968,425,4481,0.815,0.9
Failed,,,1578,3877,131,0.284,0.0
Failed,,,625,1662,2855,0.507,0.001
Failed,,,4235,2634,2225,0.101,0.3
Failed,,,4362,582,621,0.379,0.0
Failed,,,479,4024,4923,0.971,0.7
Failed,,,1705,1825,2042,0.196,0.4
Failed,,,2822,2787,2720,0.663,0.0
Failed,,,1149,819,3247,0.77,0.6
Failed,,,2636,1222,2425,0.906,0.2
Failed,,,1287,4635,3123,0.439,0.0
Failed,,,2426,1981,2530,0.903,0.0
Failed,,,3655,3568,1920,0.497,0.9
Failed,,,3002,1588,1103,0.262,0.5
Failed,,,1848,2549,4292,0.853,0.0
Failed,,,345,350,1547,0.079,0.0
Failed,,,4191,3793,3378,0.545,0.1
Failed,,,4162,830,1253,0.173,0.8
Failed,,,355,4878,3201,0.704,0.0
Failed,,,1819,2088,1082,0.489,0.0
Failed,,,3012,3616,4154,0.895,0.4
Failed,,,3606,1855,2785,0.846,0.1
Failed,,,2494,2759,2136,0.254,0.0
Failed,,,949,594,4880,0.538,0.0
Failed,,,4837,4016,510,0.071,0.6
Failed,,,4400,2455,4635,0.315,0.0
Failed,,,744,3408,285,0.781,0.8
Failed,,,3820,3015,3584,0.428,0.0
Failed,,,3952,1362,84,0.526,0.4
Failed,,,262,2939,4523,0.12,0.0
Failed,,,3279,961,3965,0.447,0.7
Failed,,,1893,4433,806,0.914,0.0
Failed,,,935,2219,3706,0.139,0.0
Failed,,,4549,3171,1846,0.731,0.01
Failed,,,4971,361,3304,0.978,0.0
Failed,,,1120,3784,1463,0.387,0.2
Failed,,,2314,1619,4344,0.671,0.9
Failed,,,3463,2522,1204,0.204,0.0
Failed,,,2891,2011,2024,0.056,0.0
Failed,,,1656,3540,2585,0.587,0.5
Failed,,,3570,509,1632,0.292,0.4
Failed,,,2226,3942,3444,0.823,0.0
Failed,,,4676,1120,945,0.759,0.0
Failed,,,788,4582,4133,0.352,0.5
Failed,,,2021,2381,1389,0.575,0.2
Failed,,,3132,3324,3220,0.044,0.0
Failed,,,2557,1520,4979,0.215,0.001
Failed,,,1365,3088,569,0.682,0.3
Failed,,,213,262,2689,0.406,0.9
Failed,,,4021,4349,2079,0.998,0.0
Failed,,,3830,26,4245,0.083,0.01
Failed,,,64,4113,1144,0.549,0.0
Failed,,,1485,1288,3401,0.274,0.0
Failed,,,2719,2855,1521,0.865,0.7
Failed,,,3311,2301,467,0.875,0.8
Failed,,,2163,3244,4769,0.469,0.0
Failed,,,656,1043,1888,0.692,0.0
Failed,,,4507,4505,2566,0.161,0.3
Failed,,,4691,1691,2271,0.408,0.0
Failed,,,1076,2604,2969,0.94,0.1
Failed,,,2348,433,69,0.225,0.6
Failed,,,3080,665,3644,0.61,0.0
Failed,,,1770,4723,1745,0.019,0.9
Failed,,,423,1927,4020,0.801,0.2
Failed,,,4113,3465,900,0.334,0.001
Failed,,,4134,228,3688,0.867,0.4
Failed,,,403,4227,1857,0.274,0.0
Failed,,,1790,1466,3976,0.56,0.0
Failed,,,3059,2985,788,0.091,0.8
Failed,,,3714,2484,2237,0.169,0.6
Failed,,,2179,563,2010,0.949,0.9
Failed,,,40,2038,3288,0.03,0.1
Failed,,,3852,3664,1477,0.624,0.0
Failed,,,3461,3335,609,0.179,0.9
Failed,,,533,1903,4316,0.842,0.001
Failed,,,1365,4191,1289,0.397,0.0
Failed,,,4682,573,2544,0.622,0.2
Failed,,,4104,4967,4713,0.662,0.4
Failed,,,2353,1047,987,0.327,0.0
Failed,,,3060,4060,3694,0.28,0.0
Failed,,,3793,2348,626,0.958,0.0
Failed,,,1679,1582,2827,0.226,0.3
Failed,,,224,4514,268,0.544,0.5
Failed,,,3145,875,4031,0.443,0.0
Failed,,,47,667,3448,0.073,0.0
Failed,,,1812,2926,887,0.628,0.001
Failed,,,1903,2321,1838,0.587,0.0
Failed,,,1250,3774,3809,0.144,0.0
Failed,,,2923,213,16,0.868,0.4
Failed,,,2612,2747,4093,0.509,0.0
Failed,,,936,1392,357,0.471,0.01
Failed,,,2213,4701,2800,0.791,0.8
Failed,,,4281,1162,1497,0.191,0.0
Failed,,,4503,4228,1249,0.025,0.0
Failed,,,1503,385,4926,0.985,0.5
Failed,,,361,3211,1900,0.307,0.2
Failed,,,3596,2179,3183,0.705,0.0
Failed,,,3685,4112,4526,0.857,0.6
Failed,,,446,496,713,0.132,0.0
Failed,,,1413,3413,3622,0.575,0.0
Failed,,,4419,1981,2396,0.412,0.4
Failed,,,4367,2627,193,0.374,0.2
Failed,,,2305,1518,3948,0.647,0.0
Failed,,,848,4888,1700,0.092,0.001
Failed,,,2521,970,2907,0.927,0.9
Failed,,,2835,3592,1359,0.693,0.0
Failed,,,4729,4436,3358,0.21,0.0
Failed,,,1729,797,2035,0.81,0.01
Failed,,,135,3109,4790,0.49,0.7
Failed,,,3371,1661,1074,0.529,0.0
Failed,,,3237,2847,2718,0.119,0.4
Failed,,,310,1761,1425,0.891,0.0
Failed,,,1588,4648,4180,0.338,0.0
Failed,,,4905,746,434,0.674,0.7
Failed,,,3879,3852,1979,0.603,0.9
Failed,,,2127,292,3253,0.377,0.0
Failed,,,2438,2668,2340,0.237,0.5
Failed,,,4193,1315,3517,0.775,0.0
Failed,,,4591,3132,3896,0.939,0.0
Failed,,,1277,2101,93,0.042,0.8
Failed,,,625,4305,3002,0.721,0.01
Failed,,,3547,464,1766,0.261,0.0
Failed,,,3571,4851,2890,0.547,0.0
Failed,,,4538,1558,291,0.246,0.0
Failed,,,4180,3372,2454,0.033,0.0
Failed,,,2492,2022,3718,0.945,0.2
Failed,,,646,4074,689,0.254,0.9
Failed,,,2723,534,4386,0.73,0.001
Failed,,,3034,3071,973,0.898,0.5
Failed,,,961,1698,4728,0.11,0.0
Failed,,,2183,4395,2170,0.683,0.0
Failed,,,3864,838,3377,0.332,0.3
Failed,,,3260,2465,1303,0.815,0.7
Failed,,,3435,3654,4989,0.289,0.0
Failed,,,113,2203,1185,0.702,0.4
Failed,,,1781,3890,3159,0.005,0.7
Failed,,,4714,254,1923,0.98,0.0
Failed,,,4002,4686,334,0.804,0.0
Failed,,,2003,708,4117,0.219,0.9
Failed,,,1096,2888,1560,0.52,0.1
Failed,,,2861,1720,2737,0.497,0.0
Failed,,,2546,4346,1824,0.141,0.2
Failed,,,786,424,3098,0.85,0.0
Failed,,,2317,3170,69,0.418,0.0
Failed,,,4313,2063,3756,0.566,0.5
Failed,,,4403,2706,3500,0.656,0.8
Failed,,,1466,1277,2208,0.367,0.0
Failed,,,422,4819,4647,0.934,0.0
Failed,,,3750,1200,902,0.084,0.01
Failed,,,3658,2509,2098,0.477,0.001
Failed,,,336,1479,3295,0.501,0.9
Failed,,,1557,4929,1050,0.2,0.2
Failed,,,4490,1085,4814,0.784,0.0
Failed,,,4228,4153,2599,0.992,0.0
Failed,,,2229,611,1383,0.017,0.4
Failed,,,870,3295,4294,0.714,0.6
Failed,,,2636,1943,471,0.3,0.0
Failed,,,1919,2993,2960,0.348,0.0
Failed,,,3914,1620,1647,0.636,0.01
Failed,,,4804,3477,766,0.578,0.3
Failed,,,1868,2386,4473,0.43,0.0
Failed,,,20,4020,2382,0.862,0.0
Failed,,,3348,119,3636,0.152,0.5
Failed,,,3172,3812,156,0.749,0.0
Failed,,,161,175,3833,0.274,0.1
Failed,,,1693,3733,1742,0.965,0.9
Failed,,,4938,2281,3025,0.052,0.001
Failed,,,3778,2966,4563,0.234,0.0
Failed,,,2090,1798,827,0.756,0.7
Failed,,,3124,629,2277,0.535,0.0
Failed,,,2810,3248,3239,0.835,0.1
Failed,,,4088,345,1111,0.403,0.8
Failed,,,4628,4741,1478,0.32,0.5
Failed,,,1378,1122,2665,0.671,0.0
Failed,,,472,2785,420,0.099,0.0
Failed,,,3486,1354,4194,0.886,0.2
Failed,,,3504,3948,1539,0.058,0.0
Failed,,,493,35,2755,0.954,0.3
Failed,,,1400,3559,314,0.275,0.6
Failed,,,4645,2460,4138,0.735,0.0
Failed,,,4071,3104,3138,0.542,0.001
Failed,,,2383,1665,1943,0.44,0.9
Failed,,,715,4432,4971,0.759,0.1
Failed,,,2792,801,1206,0.221,0.0
Failed,,,3103,3428,4629,0.393,0.3
Failed,,,1030,1966,923,0.619,0.0
Failed,,,2074,4128,3480,0.174,0.0
Failed,,,3756,480,2225,0.837,0.6
Failed,,,4960,4913,52,0.877,0.7
Failed,,,1710,945,3776,0.105,0.0
Failed,,,179,2652,1803,0.658,0.0
Failed,,,3193,1492,3116,0.323,0.01
Failed,,,3326,2683,672,0.794,0.0
Failed,,,4,1299,4406,0.193,0.7
Failed,,,1850,4794,2432,0.514,0.4
Failed,,,4783,1225,3737,0.475,0.0
Failed,,,3935,4330,3989,0.311,0.0
Failed,,,893,780,1322,0.357,0.0
Failed,,,4246,1794,576,0.077,0.2
Failed,,,4472,3610,2150,0.147,0.01
Failed,,,1536,2248,3394,0.872,0.0
Failed,,,313,3848,954,0.428,0.0
Failed,,,3641,296,4748,0.592,0.8
Failed,,,3728,3480,3562,0.97,0.0
Failed,,,406,2383,2297,0.012,0.2
Failed,,,1449,4025,4542,0.689,0.9
Failed,,,4382,114,846,0.291,0.001
Failed,,,4334,4509,1723,0.486,0.0
Failed,,,2335,880,3047,0.526,0.6
Failed,,,803,3025,136,0.205,0.4
Failed,,,2878,4205,399,0.573,0.01
Failed,,,2024,3349,1460,0.853,0.0
Failed,,,4020,1889,2685,0.127,0.7
Failed,,,4696,2573,4884,0.089,0.5
Failed,,,1759,1415,1129,0.923,0.0
Failed,,,90,4991,3220,0.369,0.0
Failed,,,3418,1023,2014,0.641,0.3
Failed,,,3278,4715,4274,0.24,0.001
Failed,,,267,1148,489,0.779,0.8
Failed,,,1626,2761,2580,0.46,0.1
Failed,,,4870,1378,1404,0.561,0.0
Failed,,,3848,3234,1029,0.723,0.0
Failed,,,2160,2155,4833,0.264,0.4
Failed,,,939,4252,2080,0.943,0.7
Failed,,,3016,361,3315,0.046,0.0
Failed,,,2702,2891,2363,0.342,0.8
Failed,,,628,1873,3657,0.677,0.0
Failed,,,2476,4536,746,0.125,0.0
Failed,,,4158,702,4490,0.896,0.1
Failed,,,4561,3769,2942,0.825,0.3
Failed,,,1310,219,1667,0.162,0.0
Failed,,,578,3687,3912,0.608,0.0
Failed,,,3592,2327,226,0.381,0.5
Failed,,,3530,2988,3792,0.684,0.2
Failed,,,602,1625,36,0.333,0.0
Failed,,,1256,4469,3062,0.905,0.001
Failed,,,4574,920,1857,0.118,0.9
Failed,,,4211,3985,869,0.169,0.6
Failed,,,2459,154,4683,0.816,0.0
Failed,,,2678,2421,3465,0.601,0.4
Failed,,,2994,4953,1878,0.77,0.0
Failed,,,1003,1061,3202,0.247,0.01
Failed,,,2145,2533,1230,0.554,0.7
Failed,,,3900,1455,4946,0.468,0.0
Failed,,,4884,3309,2780,0.255,0.0
Failed,,,1570,1929,1515,0.73,0.5
Failed,,,3215,597,379,0.951,0.0
Failed,,,3392,4292,3410,0.418,0.8
Failed,,,4751,2117,1008,0.844,0.1
Failed,,,4035,2799,1268,0.932,0.4
Failed,,,1141,4755,591,0.648,0.0
Failed,,,2503,3728,248,0.005,0.0
Failed,,,2282,3807,1610,0.282,0.1
Failed,,,4351,181,2845,0.696,0.0
Failed,,,1436,664,647,0.495,0.2
Failed,,,467,2931,3672,0.797,0.5
Failed,,,3703,1833,2497,0.212,0.0
Failed,,,3618,4391,1144,0.348,0.3
Failed,,,379,842,4869,0.636,0.0
Failed,,,1519,3066,1960,0.07,0.0
Failed,,,4525,1703,3274,0.92,0.6
Failed,,,4259,3521,4159,0.864,0.9
Failed,,,2196,2498,453,0.154,0.001
Failed,,,918,3908,2701,0.586,0.0
Failed,,,2591,75,1445,0.437,0.2
Failed,,,2905,2611,2983,0.2,0.0
Failed,,,3949,982,111,0.507,0.0
Failed,,,4835,4090,2322,0.715,0.0
Failed,,,1835,518,3537,0.302,0.8
Failed,,,68,3387,782,0.999,0.01
Failed,,,3129,3195,1683,0.613,0.7
Failed,,,201,2038,2927,0.402,0.0
Failed,,,1658,4371,172,0.828,0.0
Failed,,,4975,399,3966,0.181,0.4
Failed,,,3077,1262,731,0.664,0.9
Failed,,,2767,3886,4769,0.963,0.0
Failed,,,777,259,1093,0.051,0.5
Failed,,,2371,3650,3340,0.742,0.2
Failed,,,4126,2208,2055,0.267,0.0
Failed,,,3438,741,2644,0.75,0.0
Failed,,,3456,4661,4876,0.435,0.0
Failed,,,520,728,1140,0.583,0.1
Failed,,,1329,2865,3267,0.155,0.9
Failed,,,4657,1748,1964,0.865,0.001
Failed,,,4137,3642,469,0.919,0.0
Failed,,,2377,2221,4146,0.069,0.6
Failed,,,766,3875,1430,0.639,0.3
Failed,,,2761,264,2713,0.35,0.0
Failed,,,1077,1253,2978,0.996,0.0
Failed,,,2061,4840,107,0.303,0.0
Failed,,,3827,1174,3881,0.717,0.7
Failed,,,4967,4357,3551,0.505,0.6
Failed,,,1644,407,2306,0.482,0.0
Failed,,,210,3188,4592,0.787,0.0
Failed,,,3142,2049,799,0.203,0.3
Failed,,,3319,3396,2912,0.666,0.001
Failed,,,69,1993,1695,0.315,0.9
Failed,,,1819,4101,3982,0.883,0.1
Failed,,,4834,512,159,0.096,0.0
Failed,,,3962,4867,2411,0.183,0.0
Failed,,,1889,996,3607,0.83,0.4
Failed,,,1215,2600,738,0.4,0.7
Failed,,,2896,1539,4501,0.611,0.0
Failed,,,2587,3921,1079,0.752,0.8
Failed,,,899,67,4786,0.229,0.0
Failed,,,2200,3527,2069,0.532,0.0
Failed,,,4277,2487,3324,0.447,0.01
Failed,,,4519,3053,4246,0.269,0.2
Failed,,,1509,1711,520,0.745,0.0
Failed,,,385,4385,2647,0.049,0.0
Failed,,,3629,853,1335,0.962,0.5
Failed,,,3701,2943,21,0.599,0.0
Failed,,,451,1826,3804,0.389,0.4
Failed,,,1437,4582,1872,0.818,0.6
Failed,,,4451,651,3049,0.171,0.0
Failed,,,4342,3796,4676,0.115,0.001
Failed,,,1496,644,4751,0.738,0.0
Failed,,,4600,4146,1947,0.057,0.4
Failed,,,3193,2137,3388,0.833,0.5
Failed,,,87,3007,1211,0.402,0.0
Failed,,,756,1665,1460,0.251,0.0
Failed,,,2534,3156,4262,0.949,0.7
Failed,,,3931,480,409,0.159,0.2
Failed,,,2155,4613,2587,0.609,0.0
Failed,,,2193,2289,79,0.88,0.3
Failed,,,4206,2532,2902,0.321,0.0
Failed,,,3119,1104,1765,0.539,0.0
Failed,,,1108,3989,3962,0.229,0.6
Failed,,,518,18,3703,0.111,0.9
Failed,,,3700,4773,882,0.684,0.0
Failed,,,4797,1510,4450,0.457,0.0
Failed,,,1612,3633,2252,0.779,0.01
Failed,,,1856,1373,3038,0.132,0.0
Failed,,,4882,3496,217,0.573,0.5
Failed,,,3459,233,3865,0.286,0.4
Failed,,,431,4988,1667,0.977,0.0
Failed,,,1031,1007,665,0.861,0.0
Failed,,,2888,3892,3489,0.437,0.1
Failed,,,4281,2464,2429,0.703,0.8
Failed,,,2427,2707,4625,0.03,0.0
Failed,,,1918,383,2124,0.491,0.7
Failed,,,3853,4516,4925,0.807,0.0
Failed,,,2769,1840,995,0.084,0.001
Failed,,,837,3331,3174,0.649,0.2
Failed,,,158,1999,4165,0.504,0.01
Failed,,,3419,2869,1361,0.202,0.0
Failed,,,4532,860,2723,0.907,0.0
Failed,,,1269,4362,546,0.356,0.9
Failed,,,1333,2104,1838,0.013,0.0
Failed,,,4437,3108,4035,0.689,0.2
Failed,,,3357,743,6,0.42,0.8
Failed,,,251,4116,2829,0.847,0.0
Failed,,,900,594,4524,0.992,0.0
Failed,,,2679,4587,2325,0.302,0.6
Failed,,,3787,1637,3629,0.588,0.3
Failed,,,2012,3272,808,0.149,0.0
Failed,,,2362,1221,3304,0.373,0.01
Failed,,,4375,3961,1128,0.921,0.0
Failed,,,2951,2264,4834,0.219,0.0
Failed,,,940,2645,2029,0.518,0.9
Failed,,,369,1480,326,0.634,0.6
Failed,,,3551,3732,2504,0.068,0.0
Failed,,,4946,119,1543,0.792,0.001
Failed,,,1687,256,1068,0.624,0.0
Failed,,,3628,1264,2050,0.964,0.1
Failed,,,599,3516,4852,0.267,0.0
Failed,,,1180,2360,2796,0.385,0.0
Failed,,,3037,2742,619,0.819,0.4
Failed,,,4132,1045,4092,0.04,0.5
Failed,,,2278,3785,1288,0.724,0.0
Failed,,,2081,1734,3782,0.764,0.9
Failed,,,4016,3369,1584,0.44,0.0
Failed,,,2606,419,3121,0.669,0.0
Failed,,,673,4412,300,0.095,0.1
Failed,,,14,880,2346,0.246,0.2
Failed,,,3275,4253,4542,0.553,0.001
Failed,,,4675,1888,748,0.338,0.0
Failed,,,1412,2892,3572,0.894,0.6
Failed,,,1479,1598,931,0.448,0.2
Failed,,,4623,3232,3735,0.756,0.0
Failed,,,3211,556,2227,0.103,0.0
Failed,,,65,4548,4403,0.661,0.7
Failed,,,656,704,2933,0.561,0.6
Failed,,,2630,4078,132,0.238,0.0
Failed,,,4032,2064,3916,0.902,0.0
Failed,,,2060,3069,1737,0.33,0.3
Failed,,,2333,81,4231,0.183,0.0
Failed,,,4072,4701,1407,0.616,0.01
Failed,,,2980,1440,2633,0.275,0.9
Failed,,,1243,3692,437,0.957,0.0
Failed,,,574,2224,1897,0.827,0.0
Failed,,,3639,2606,4718,0.378,0.6
Failed,,,4741,1182,1236,0.732,0.3
Failed,,,1673,3923,3434,0.032,0.001
Failed,,,1755,1083,1389,0.929,0.8
Failed,,,4977,3824,4210,0.365,0.0
Failed,,,3559,2400,494,0.526,0.0
Failed,,,335,2782,2693,0.211,0.1
Failed,,,1014,1304,4973,0.076,0.4
Failed,,,2909,3556,2150,0.626,0.0
Failed,,,4298,295,3141,0.483,0.0
Failed,,,2405,4915,944,0.784,0.5
Failed,,,1974,1928,3441,0.696,0.0
Failed,,,3792,2932,639,0.005,0.8
Failed,,,2713,919,4658,0.855,0.01
Failed,,,898,4292,2480,0.413,0.0
Failed,,,297,457,189,0.31,0.001
Failed,,,3284,4450,2994,0.984,0.3
Failed,,,4392,1774,1719,0.156,0.7
Failed,,,1403,3408,3895,0.581,0.0
Failed,,,1310,520,2550,0.799,0.4
Failed,,,4454,4652,354,0.499,0.0
Failed,,,3379,1704,4314,0.641,0.0
Failed,,,233,3194,1490,0.092,0.5
Failed,,,805,2175,1153,0.194,0.7
Failed,,,2778,3045,3352,0.511,0.0
Failed,,,3883,684,1980,0.348,0.0
Failed,,,1911,4186,4801,0.915,0.2
Failed,,,2496,1549,2300,0.565,0.0
Failed,,,4235,3671,4477,0.14,0.3
Failed,,,2816,58,858,0.969,0.6
Failed,,,1079,4812,3662,0.294,0.0
Failed,,,430,1144,3989,0.429,0.0
Failed,,,3495,4029,1810,0.869,0.9
Failed,,,4885,2327,2860,0.022,0.01
Failed,,,1817,2571,59,0.711,0.0
Failed,,,1592,2426,4575,0.313,0.5
Failed,,,4814,2669,2397,0.887,0.0
Failed,,,3723,967,3524,0.222,0.0
Failed,,,499,3852,722,0.547,0.4
Failed,,,1158,194,1635,0.676,0.1
Failed,,,3054,4948,3812,0.119,0.0
Failed,,,4154,1334,272,0.772,0.0
Failed,,,2261,3457,3076,0.464,0.8
Failed,,,2143,820,568,0.049,0.0
Failed,,,3960,4322,2766,0.746,0.7
Failed,,,2545,1960,1316,0.395,0.2
Failed,,,730,2831,4137,0.841,0.001
Failed,,,149,1802,3214,0.942,0.0
Failed,,,3136,3292,1017,0.259,0.01
Failed,,,4541,344,4900,0.601,0.9
Failed,,,1552,4476,2077,0.167,0.0
Failed,,,1527,2237,3155,0.532,0.7
Failed,,,4556,2622,975,0.232,0.0
Failed,,,3160,1234,4984,0.877,0.0
Failed,,,134,3977,2182,0.328,0.1
Failed,,,705,143,488,0.457,0.3
Failed,,,2559,4766,2665,0.775,0.0
Failed,,,3985,1463,1381,0.116,0.0
Failed,,,2128,3718,4185,0.683,0.6
Failed,,,2247,769,1686,0.829,0.0
Failed,,,4179,4140,3884,0.403,0.9
Failed,,,3069,2089,158,0.737,0.01
Failed,,,1134,3092,2980,0.062,0.0
Failed,,,484,1614,4683,0.163,0.001
Failed,,,3747,3245,2487,0.602,0.3
Failed,,,4828,611,3469,0.258,0.6
Failed,,,1802,395,3942,0.081,0.1
Failed,,,4909,4385,1746,0.656,0.0
Failed,,,3510,1751,2961,0.484,0.0
Failed,,,405,3382,138,0.81,0.8
Failed,,,1065,1914,2193,0.912,0.5
Failed,,,2840,2917,4392,0.355,0.0
Failed,,,4250,866,901,0.504,0.0
Failed,,,2471,4237,3722,0.197,0.4
Failed,,,1887,1288,1231,0.285,0.0
Failed,,,3897,3542,3407,0.982,0.1
Failed,,,2803,240,1888,0.128,0.8
Failed,,,790,4863,4692,0.574,0.0
Failed,,,209,1019,2646,0.71,0.0
Failed,,,3394,3762,467,0.027,0.7
Failed,,,4478,2374,4242,0.864,0.3
Failed,,,1296,2759,1441,0.43,0.001
Failed,,,1378,1131,241,0.212,0.5
Failed,,,4407,4013,3062,0.521,0.0
Failed,,,3309,2275,1603,0.37,0.0
Failed,,,283,2516,3801,0.928,0.4
Failed,,,874,1487,3553,0.793,0.2
Failed,,,2728,3607,729,0.47,0.0
Failed,,,3816,35,4600,0.638,0.0
Failed,,,1959,4787,2405,0.067,0.7
Failed,,,2390,2110,4910,0.415,0.0
Failed,,,4322,2983,2109,0.848,0.6
Failed,,,2924,658,3228,0.012,0.3
Failed,,,989,4163,1049,0.693,0.0
Failed,,,320,505,1308,0.591,0.0
Failed,,,3583,4639,4111,0.142,0.01
Failed,,,4991,1649,561,0.999,0.9
Failed,,,1731,3142,2738,0.299,0.0
Failed,,,1659,1864,1971,0.666,0.4
Failed,,,4765,3357,4775,0.102,0.0
Failed,,,3654,367,1148,0.757,0.0
Failed,,,550,4501,3324,0.443,0.5
Failed,,,1229,833,4325,0.343,0.8
Failed,,,3004,4338,1523,0.893,0.0
Failed,,,4087,2013,2563,0.247,0.0
Failed,,,2308,2886,384,0.548,0.1
Failed,,,2036,210,2888,0.964,0.001
Failed,,,4046,4961,65,0.272,0.2
Failed,,,2654,1389,4015,0.619,0.7
Failed,,,641,3509,1819,0.176,0.0
Failed,,,41,2490,828,0.047,0.0
Failed,,,3226,2731,3649,0.721,0.9
Failed,,,4647,993,2266,0.388,0.01
Failed,,,1465,3875,4465,0.812,0.0
Failed,,,1427,73,2460,0.28,0.0
Failed,,,4651,4825,4639,0.956,0.5
Failed,,,3260,1526,698,0.184,0.4
Failed,,,38,3647,3500,0.611,0.0
Failed,,,688,2315,3836,0.729,0.0
Failed,,,2581,2555,1660,0.039,0.2
Failed,,,4001,1169,3013,0.82,0.7
Failed,,,2106,4051,209,0.38,0.0
Failed,,,3821,4834,1748,0.491,0.4
Failed,,,809,2287,3502,0.729,0.0
Failed,,,2315,3341,468,0.25,0.0
Failed,,,3058,809,4958,0.971,0.0
Failed,,,3249,3035,2955,0.817,0.0
Failed,,,1499,493,2451,0.088,0.0
Failed,,,385,3891,4253,0.575,0.1
Failed,,,4870,1353,1016,0.33,0.8
Failed,,,4497,3471,3756,0.003,0.2
Failed,,,251,1013,831,0.779,0.7
Failed,,,1638,4644,2789,0.262,0.4
Failed,,,3617,2182,1972,0.523,0.0
Failed,,,2577,4328,283,0.672,0.0
Failed,,,2053,1875,4460,0.418,0.0
Failed,,,1056,2537,1269,0.931,0.9
Failed,,,4317,70,3336,0.163,0.5
Failed,,,4092,2710,636,0.617,0.0
Failed,,,1163,173,3960,0.348,0.0
Failed,,,1966,4196,2149,0.86,0.0
Failed,,,2782,1653,2584,0.108,0.9
Failed,,,3529,4504,4663,0.198,0.0
Failed,,,1843,1972,89,0.958,0.5
Failed,,,26,3651,3129,0.441,0.0
Failed,,,4604,1105,1447,0.718,0.0
Failed,,,4782,3994,3627,0.887,0.0
Failed,,,590,1526,1632,0.142,0.0
Failed,,,1274,2813,4829,0.63,0.1
Failed,,,3356,361,568,0.4,0.6
Failed,,,2833,3132,2335,0.312,0.0
Failed,,,2422,669,3081,0.534,0.0
Failed,,,721,4925,1115,0.055,0.01
Failed,,,4026,2467,4126,0.792,0.7
Failed,,,3938,3413,2727,0.702,0.6
Failed,,,692,876,1908,0.456,0.0
Failed,,,2431,4743,3851,0.943,0.0
Failed,,,2941,2200,921,0.214,0.8
Failed,,,3365,3801,1361,0.123,0.0
Failed,,,1382,1269,3430,0.844,0.001
Failed,,,501,3104,219,0.364,0.1
Failed,,,4754,558,4396,0.602,0.0
Failed,,,4615,4540,365,0.808,0.0
Failed,,,133,2073,4855,0.04,0.0
Failed,,,1756,3516,1800,0.549,0.1
Failed,,,3499,1063,3557,0.295,0.0
Failed,,,2694,2585,4309,0.385,0.6
Failed,,,1936,122,1067,0.646,0.9
Failed,,,1173,4222,2854,0.126,0.0
Failed,,,4199,1764,2347,0.902,0.4
Failed,,,4287,4131,4735,0.314,0.3
Failed,,,968,1584,476,0.591,0.01
Failed,,,2160,2794,3691,0.071,0.0
Failed,,,2587,262,1696,0.831,0.0
Failed,,,3724,3738,1179,0.987,0.5
Failed,,,1648,1196,4188,0.235,0.0
Failed,,,221,4438,2244,0.744,0.0
Failed,,,4409,1900,2986,0.475,0.7
Failed,,,4978,2925,2098,0.177,0.0
Failed,,,394,466,2528,0.914,0.0
Failed,,,1470,3941,739,0.434,0.0
Failed,,,3160,1478,4061,0.657,0.3
Failed,,,3029,4875,3232,0.507,0.8
Failed,,,2226,2422,1550,0.277,0.4
Failed,,,917,3240,4608,0.764,0.0
Failed,,,3830,773,37,0.019,0.001
Failed,,,3906,3067,4497,0.913,0.9
Failed,,,880,614,235,0.184,0.0
Failed,,,2229,3779,3295,0.67,0.5
Failed,,,2987,1311,1300,0.424,0.3
Failed,,,3167,4710,783,0.272,0.0
Failed,,,1424,2252,3794,0.509,0.4
Failed,,,465,3386,2002,0.028,0.0
Failed,,,4947,923,2749,0.75,0.2
Failed,,,4422,4293,2481,0.581,0.0
Failed,,,169,1751,2915,0.328,0.0
Failed,,,1714,2651,968,0.838,0.0
Failed,,,3697,114,4292,0.07,0.6
Failed,,,2648,3593,3461,0.22,0.001
Failed,,,2138,1046,1779,0.996,0.2
Failed,,,985,4603,4995,0.477,0.0
Failed,,,4231,2070,421,0.738,0.0
Failed,,,4162,4390,3121,0.041,0.0
Failed,,,1249,1928,2304,0.801,0.9
Failed,,,1894,3686,4088,0.283,0.6
Failed,,,2697,1228,1163,0.559,0.0
Failed,,,3453,2752,1601,0.651,0.7
Failed,,,1763,284,3668,0.382,0.2
Failed,,,101,4074,615,0.892,0.8
Failed,,,4685,1621,4792,0.14,0.4
Failed,,,4702,3244,136,0.467,0.8
Failed,,,514,711,4626,0.689,0.0
Failed,,,1355,4893,1416,0.208,0.6
Failed,,,3431,2346,3170,0.945,0.0
Failed,,,2919,3949,3921,0.858,0.01
Failed,,,2492,1412,684,0.114,0.9
Failed,,,636,2937,2623,0.599,0.6
Failed,,,3955,395,2119,0.37,0.0
Failed,,,4024,3843,1032,0.155,0.4
Failed,,,763,1381,4354,0.877,0.0
Failed,,,2346,2983,2391,0.399,0.0
Failed,,,2870,525,2820,0.636,0.0
Failed,,,3285,3299,4901,0.543,0.0
Failed,,,1306,831,330,0.297,0.6
Failed,,,583,4778,3525,0.786,0.0
Failed,,,4829,2324,1843,0.057,0.1
Failed,,,4538,2541,3398,0.355,0.0
Failed,,,53,8,1403,0.616,0.5
