detector,gd_plus_at_20,n_valid_datasets__gd_plus_at_20,mn_pd_at_20,n_valid_datasets__mn_pd_at_20,top_5pct_npd_hit_rate_at_20,n_valid_datasets__top_5pct_npd_hit_rate_at_20,top_10pct_npd_hit_rate_at_20,n_valid_datasets__top_10pct_npd_hit_rate_at_20,igd_plus_at_20,n_valid_datasets__igd_plus_at_20,aec_at_20,n_valid_datasets__aec_at_20,rec_at_20,n_valid_datasets__rec_at_20,pec_w0p5_at_20,n_valid_datasets__pec_w0p5_at_20,mean_exact_r2_selected_at_20,n_valid_datasets__mean_exact_r2_selected_at_20,mean_r2_gap_selected_at_20,n_valid_datasets__mean_r2_gap_selected_at_20,kendall_pareto_all,n_valid_datasets__kendall_pareto_all,spearman_pareto_all,n_valid_datasets__spearman_pareto_all,kendall_internal_target,n_valid_datasets__kendall_internal_target,spearman_internal_target,n_valid_datasets__spearman_internal_target,kendall_accuracy,n_valid_datasets__kendall_accuracy,spearman_accuracy,n_valid_datasets__spearman_accuracy,kendall_runtime,n_valid_datasets__kendall_runtime,spearman_runtime,n_valid_datasets__spearman_runtime
BNDM,0.16584788880434156,6,0.2395974205533029,6,0.18333333333333335,6,0.4083333333333334,6,0.10136626844828556,6,0.8261655186183487,6,0.9068332985747677,6,0.8664994085965582,6,0.13552603374292682,6,0.04746379532897083,6,0.14553686940700855,6,0.20170161452697657,6,0.39675438240243954,6,0.5359113292583473,6,,0,,0,,0,,0
CDBD,0.2933513842530779,6,0.22709894751958584,6,0.21666666666666665,6,0.4416666666666667,6,0.15501656956727472,6,0.7721177944862155,6,0.7971152718059747,6,0.7846165331460951,6,0.11209538432865597,6,0.0781585690225414,6,0.2561538569201342,6,0.36063990935757984,6,0.19937638855336634,6,0.27571005889188177,6,,0,,0,,0,,0
CSDDM,0.15771505003686528,6,0.3233537024427724,6,0.20000000000000004,6,0.3,6,0.08252123500501607,6,0.8843995510662177,6,0.9024673997593885,6,0.8934334754128032,6,0.1181951517034685,6,0.035783767262267945,6,-0.04240390247888957,6,-0.061698203599362615,6,0.507429451556061,6,0.6521864304561836,6,,0,,0,,0,,0
D3,0.15240148990650124,6,0.23218489807637097,6,0.26666666666666666,6,0.4666666666666666,6,0.08554630738909548,6,0.8146933602188117,6,0.9550603950205941,6,0.884876877619703,6,0.12845068911688365,6,0.030873456468238483,6,-0.011549649857061412,6,-0.019037543499453222,6,0.4375591004019485,6,0.5762525613779176,6,,0,,0,,0,,0
DAWIDD,0.0978097849580886,6,0.16215474767589197,6,0.35000000000000003,6,0.5083333333333333,6,0.0986001945658197,6,0.49814814814814823,6,0.9853779193019875,6,0.7417630337250678,6,0.18329258281488314,6,0.062103701597954364,6,-0.1793833048607082,6,-0.2577350239348319,6,0.42259025638314074,6,0.5863159388604599,6,,0,,0,,0,,0
IBDD,0.13151711836635405,6,0.1364780396163524,6,0.4666666666666666,6,0.65,6,0.09740828607448519,6,0.7624372541039208,6,0.8795417675966838,6,0.8209895108503024,6,0.1571587058945819,6,0.047999233642130094,6,0.2738708286136494,6,0.3610575998702614,6,0.4122485981056252,6,0.5445331228084491,6,,0,,0,,0,,0
OCDD,0.19203640261047492,6,0.2802603712813687,6,0.25833333333333336,6,0.45,6,0.11351421673940322,6,0.7775455104821746,6,0.9005953195624373,6,0.839070415022306,6,0.13712337251019727,6,0.060323784809145124,6,0.05749143389504833,6,0.06906148309822215,6,0.4594224383479269,6,0.6009387283103879,6,,0,,0,,0,,0
PCACD,0.2743643332962507,6,0.26975876045535147,6,0.40833333333333327,6,0.525,6,0.06855839420306857,6,0.873931623931624,6,0.8873238493673102,6,0.8806277366494673,6,0.08743658537080407,6,0.026491979271288074,6,-0.09669533110258643,6,-0.1388816115953147,6,0.38511005547965566,6,0.5127838780810573,6,,0,,0,,0,,0
SPLL,0.21636172271396184,6,0.23283764695450923,6,0.26666666666666666,6,0.425,6,0.10278973350322913,6,0.846816009557945,6,0.6673597729935451,6,0.757087891275745,6,0.12638386266630477,6,0.05636010158911478,6,0.3049719439775807,6,0.4168124617705735,6,0.36710197054319377,6,0.48473656921018504,6,,0,,0,,0,,0
UDetect,0.10777625237099507,6,0.16442002892415536,6,0.3333333333333333,6,0.525,6,0.07133658023081059,6,0.8732683982683983,6,0.9480240188520227,6,0.9106462085602104,6,0.14473955901955762,6,0.030129577767135374,6,-0.11400001632512778,6,-0.15849435886204358,6,0.4850796099909773,6,0.6301737576499993,6,,0,,0,,0,,0
