detector,lodo_dataset,learning_target,distance_method,dual_ranking_method,target_column,preference_regions_enabled,n_preference_regions,preference_accuracy_weights,kendall_accuracy,spearman_accuracy,kendall_runtime,spearman_runtime,kendall_internal_target_WACC_0p1_WRT_0p9,spearman_internal_target_WACC_0p1_WRT_0p9,kendall_internal_target_WACC_0p3_WRT_0p7,spearman_internal_target_WACC_0p3_WRT_0p7,kendall_internal_target_WACC_0p5_WRT_0p5,spearman_internal_target_WACC_0p5_WRT_0p5,kendall_internal_target_WACC_0p7_WRT_0p3,spearman_internal_target_WACC_0p7_WRT_0p3,kendall_internal_target_WACC_0p9_WRT_0p1,spearman_internal_target_WACC_0p9_WRT_0p1,kendall_internal_target,spearman_internal_target,n_selected_from_WACC_0p1_WRT_0p9_at_20,n_selected_from_WACC_0p3_WRT_0p7_at_20,n_selected_from_WACC_0p5_WRT_0p5_at_20,n_selected_from_WACC_0p7_WRT_0p3_at_20,n_selected_from_WACC_0p9_WRT_0p1_at_20,n_heldout_configs,n_real_pareto_points,n_real_pareto_layers,acc_fast,rt_fast,acc_accurate,rt_accurate,kendall_pareto_all,spearman_pareto_all,mean_exact_r2_selected_at_20,mean_r2_gap_selected_at_20,metrics_available_at_20,n_selected_at_20,gd_plus_at_20,mn_pd_at_20,top_5pct_npd_hit_rate_at_20,top_10pct_npd_hit_rate_at_20,igd_plus_at_20,aec_at_20,rec_at_20,pec_w0p5_at_20,acc_s_at_20,rt_s_at_20,kendall_pareto_best_region,spearman_pareto_best_region,kendall_pareto_WACC_0p1_WRT_0p9,spearman_pareto_WACC_0p1_WRT_0p9,kendall_pareto_WACC_0p3_WRT_0p7,spearman_pareto_WACC_0p3_WRT_0p7,kendall_pareto_WACC_0p5_WRT_0p5,spearman_pareto_WACC_0p5_WRT_0p5,kendall_pareto_WACC_0p7_WRT_0p3,spearman_pareto_WACC_0p7_WRT_0p3,kendall_pareto_WACC_0p9_WRT_0p1,spearman_pareto_WACC_0p9_WRT_0p1
IBDD,RialtoBridgeTimelapse,distance,apd,not_applicable,regional_targets,True,5,0.1|0.3|0.5|0.7|0.9,,,,,0.3974121792232932,0.5315373604577772,0.4304417912042087,0.59352273141876,-0.08959226768298156,-0.11934219087493526,0.2791937806106745,0.40352315933767147,0.3504315917313777,0.5038408850587957,0.27357741501731453,0.3826163890796138,4,4,4,4,4,2927,16,284,0.1428571428571428,1.0,1.0,0.2418936600596047,0.15367550650046047,0.21590411578762464,0.13957912584670742,0.035380690720874006,True,20,0.12337826115652495,0.050353356890459354,0.65,0.85,0.08986372127988815,0.9666666666666667,0.8567911122148485,0.9117288894407576,0.9714285714285714,0.891432434234264,0.4469113654679038,0.6338181408840016,0.03086642467315345,0.031936431604387854,0.07896307153926269,0.10906463243778673,0.06925992072909183,0.0981179000065117,0.28475687442988573,0.40736215563658024,0.3045312411309087,0.43303945925285686
IBDD,SensorStream,distance,apd,not_applicable,regional_targets,True,5,0.1|0.3|0.5|0.7|0.9,,,,,0.3582993940067527,0.47728055112429796,0.42936898239676075,0.5830840739518832,0.3262183933903093,0.4662507244787023,0.09996439792083785,0.14860986560103595,0.25515193485401994,0.369176090160299,0.2938006205137361,0.40888026106324366,4,4,4,4,4,1131,20,73,0.0588235294117647,1.0,1.0,0.1587785428363808,0.32973486577424715,0.4647358315868747,0.20733515818197162,0.04589651009708484,True,20,0.1324666640142103,0.2243055555555556,0.1,0.25,0.07308026869712289,0.9166666666666667,0.7068830343831479,0.8117748505249074,0.9215686274509804,0.7534237190644132,0.3940799750339969,0.5575720327256851,0.15836036696114347,0.22849390029493968,0.3435457039675881,0.49013435451856896,0.4151483459391844,0.5794706566282313,0.3448767018934102,0.48592949333839563,0.3867432101099096,0.5396507531542379
CSDDM,Electricity,distance,apd,not_applicable,regional_targets,True,5,0.1|0.3|0.5|0.7|0.9,,,,,0.615866933411629,0.7892810983979851,0.31858636318988137,0.4472064651123872,0.3839431568021557,0.5409702824391015,0.5214302797629001,0.7134312606411738,0.5506267661509521,0.7431111844062314,0.4780906998635036,0.6468000581993758,4,4,4,4,4,1145,4,59,0.6923076923076921,1.0,1.0,0.797001904203346,-0.019912602790405333,-0.031262097977340655,0.07680002590417881,0.04241154123705389,True,20,0.25326173389002016,0.2775862068965518,0.1,0.2,0.09330533406344785,0.75,0.8343358858345797,0.7921679429172899,0.923076923076923,0.9663705002825802,-0.062227687490120545,-0.08692494322089879,0.5039947341529054,0.6623073059404313,0.4320617986049458,0.584636176564022,-0.0777873544463756,-0.10976630252629765,-0.47034603524162105,-0.6403365186404394,-0.48748615702188114,-0.6531511512244195
CSDDM,ForestCovertype,distance,apd,not_applicable,regional_targets,True,5,0.1|0.3|0.5|0.7|0.9,,,,,0.6391930243279359,0.7978202471547045,0.579219013137189,0.7482087418671935,0.5900730795427291,0.784758648698877,0.7570419438527722,0.9140783518630179,0.7832221441487206,0.9289043219790319,0.6697498410018694,0.8347540623125649,4,4,4,4,4,1792,23,157,0.0,1.0,1.0,0.0,-0.1253227116688185,-0.18514857196649284,0.16775054400709205,0.04761663129938566,True,20,0.10924525594690553,0.3599358974358974,0.1,0.25,0.09808478331880659,0.8518518518518522,0.9250909937272688,0.8884714227895605,0.8518518518518522,0.9250909937272688,-0.06344624881414355,-0.09341994511806381,-0.0074956185432009095,-0.007323713058227232,-0.1891703365980459,-0.2794149830074799,-0.2890247175817545,-0.42075498337164935,-0.06325871476398137,-0.09976256276697612,-0.07766417085710975,-0.1184866176281315
CSDDM,GasSensor,distance,apd,not_applicable,regional_targets,True,5,0.1|0.3|0.5|0.7|0.9,,,,,0.6166603958605764,0.7793722442302212,0.42582598393161764,0.5840548331660392,0.580196862206007,0.7723575715295605,0.7401307811262524,0.9004015177168403,0.727546046499618,0.8876542971283975,0.6180720139248143,0.7847680927542118,4,4,4,4,4,1197,13,38,0.2000000000000001,1.0,1.0,0.276355362675966,-0.1289883550477308,-0.16698002481120028,0.1713872325823368,0.04461953665427698,True,20,0.14938140693565854,0.24729729729729738,0.05,0.1,0.11448172655541235,0.8749999999999999,0.9499734474899094,0.9124867237449547,0.8999999999999999,0.9637985535522636,0.00997968611015502,0.016864335600057033,0.22463634130306062,0.31207290087701745,0.09796824131013039,0.14916617010874875,-0.3409653617705101,-0.4670118704084644,-0.3131855546583871,-0.41502271905348126,-0.31339544142294773,-0.41410460557982204
CSDDM,PokerHand,distance,apd,not_applicable,regional_targets,True,5,0.1|0.3|0.5|0.7|0.9,,,,,0.6284730935019474,0.7983769177196429,0.3460691031689345,0.49963396780312436,-0.16141153296094066,-0.24645001024815452,0.0354528604589762,0.05832512900020655,0.5054853244314338,0.6755262945001935,0.2708137697200702,0.3570824597550025,4,4,4,4,4,1832,16,192,0.7027027027027027,1.0,1.0,0.7315151478405352,-0.07193954499827723,-0.10183286179678604,0.04802636490578641,0.01731405895096818,True,20,0.2153546136155559,0.45968586387434557,0.1,0.25,0.0403372530295812,0.9545454545454543,0.8615293789495981,0.9080374167475262,0.9864864864864864,0.9628227357788536,-0.0023962554533731918,-0.002843230462498059,0.3465139251894225,0.4845287217629769,0.12413406701374442,0.1901493573721105,-0.21499467746494344,-0.31775262306735946,-0.3064652273907107,-0.4329980496473189,-0.3088858123388989,-0.4330917154043392
CSDDM,RialtoBridgeTimelapse,distance,apd,not_applicable,regional_targets,True,5,0.1|0.3|0.5|0.7|0.9,,,,,0.6644073369661627,0.8322127930819826,0.46342025030740475,0.6298273064465655,0.22206705785375805,0.3240823546954997,0.5527755726648598,0.7592117731522102,0.7125044176360564,0.8813336795995345,0.5230349270856484,0.6853335813951584,4,4,4,4,4,2146,19,126,0.0588235294117647,1.0,1.0,0.4340883984053918,-0.09426679623191725,-0.1308510698725874,0.12099315898298119,0.03677301538927012,True,20,0.14585693769468222,0.4096,0.2,0.35,0.07754147754424526,0.9374999999999999,0.9048135420728749,0.9211567710364374,0.9411764705882352,0.9461328791443429,-0.10691206909213816,-0.15565879220911122,0.3928476388697488,0.5381398700976705,0.21628975685355997,0.3136662423975444,-0.3254700431486,-0.46867955644972487,-0.3827754028401066,-0.5259193299095034,-0.3722259308941885,-0.5114625754989238
CSDDM,SensorStream,distance,apd,not_applicable,regional_targets,True,5,0.1|0.3|0.5|0.7|0.9,,,,,0.25591182178156074,0.3769041512292099,0.05915602105631497,0.07585409444417097,0.5963138910932622,0.765628985057117,0.7469755857323218,0.8990945408231709,0.7657199690388407,0.90441987005027,0.4848154577404601,0.6043803283207877,4,4,4,4,4,1223,27,119,0.04,1.0,1.0,0.0054472308920031,0.18600659586381174,0.24588540482823157,0.12421358383843573,0.025967820042652814,True,20,0.07319035213836919,0.18601694915254235,0.65,0.65,0.07137683551860316,0.9374999999999999,0.9390611504821004,0.9382805752410501,0.94,0.9393930984657174,0.13875279575724506,0.1978570552075302,-0.36012856114041947,-0.5074301353401783,-0.09862895923593953,-0.15265909232814603,0.44767058835011014,0.6160043020079203,0.4727792285272031,0.6380585775894871,0.4683406828181044,0.6354533722120747
OCDD,Electricity,distance,apd,not_applicable,regional_targets,True,5,0.1|0.3|0.5|0.7|0.9,,,,,0.5052740850295443,0.6817422514129164,0.05470105402674221,0.13358396624208518,-0.09944939026746465,-0.1536473539713697,0.27847821729019756,0.4402789891363631,0.49191918358240466,0.6951597544567997,0.24618462993228482,0.35942352145535894,4,4,4,4,4,1212,5,139,0.6206896551724137,1.0,1.0,0.7981490078090399,0.1362572909029423,0.1707098281843963,0.15895162923922337,0.10827649529911447,True,20,0.13984291957117484,0.0960144927536232,0.3,0.75,0.1397588574231608,0.18181818181818213,0.928268958771712,0.5550435702949471,0.6896551724137931,0.9855210181571794,0.21693668500043262,0.28519566166397875,0.42740122308876916,0.5675586810426225,0.34788381746809327,0.4770569308940217,0.20020587438834428,0.26200468173635916,-0.10539687239544449,-0.16791084980101303,-0.18880758803505066,-0.2851603029500087
OCDD,ForestCovertype,distance,apd,not_applicable,regional_targets,True,5,0.1|0.3|0.5|0.7|0.9,,,,,0.688815451238529,0.8729277269713364,0.5477035989500638,0.7414760012014526,0.3291569626467066,0.44080987541869265,0.7070309559628873,0.8825150923022712,0.7471839071343632,0.9076752126061531,0.6039781751865101,0.7690807816999813,4,4,4,4,4,1104,21,128,0.0,1.0,1.0,0.1987336299799975,0.0906871064127381,0.11502900854327454,0.14410975391358222,0.03438056938141604,True,20,0.06608681587274684,0.12874015748031495,0.35,0.65,0.06793033350564592,0.923076923076923,0.9080312793947124,0.9155541012358177,0.923076923076923,0.9263085570852174,0.3201267142834918,0.4601844593326248,0.224697653504111,0.31501775822577016,-0.09778997078019241,-0.14927582937260714,0.09152390394569894,0.11125593075894841,0.09122976895188568,0.11183696397055788,0.1437741764421873,0.18631021913370344
OCDD,GasSensor,distance,apd,not_applicable,regional_targets,True,5,0.1|0.3|0.5|0.7|0.9,,,,,0.6499922026735844,0.8327760800114372,-0.004873885190520772,0.031475028926971745,0.5163502347108232,0.6968595088633281,0.7083845805330828,0.8854826713982694,0.7107081670786927,0.8867994343946345,0.5161122599611325,0.6666785447189282,4,4,4,4,4,1123,13,61,0.1794871794871796,1.0,1.0,0.5504273534020434,-0.12022019565313209,-0.17682189924886502,0.1820844005055648,0.10166769684859958,True,20,0.2632632840415212,0.3583333333333334,0.0,0.0,0.2850957271525712,0.8749999999999999,0.8607123478477104,0.8678561739238552,0.8974358974358974,0.9373800815834796,-0.045567156355163646,-0.06868898277969301,0.3497869898524579,0.45836582782810076,0.2683881508479972,0.3573489672243608,-0.42783808641059257,-0.5933623489263627,-0.39811035389313043,-0.5504046956564413,-0.3933276786623926,-0.5560572467139826
OCDD,PokerHand,distance,apd,not_applicable,regional_targets,True,5,0.1|0.3|0.5|0.7|0.9,,,,,0.7227200915196507,0.8808738820583449,0.2598247882968002,0.3751905940353491,-0.15521656629116204,-0.2340350411948689,0.22528865303319467,0.32966971989092125,0.5602336197449008,0.7502575454017182,0.32257011726067686,0.4203913400382929,4,4,4,4,4,1107,17,100,0.4999999999999999,1.0,1.0,0.7384227494845222,-0.0639176962588875,-0.10463920559381176,0.05590341945467614,0.022264026074191486,True,20,0.2961864244273838,0.5333333333333333,0.15,0.2,0.05103590303535605,0.9677419354838712,0.9279609402063442,0.9478514378451077,0.9838709677419356,0.9811562208094554,0.03186309502135052,0.044263912736744584,0.4194196192560695,0.5612607622571946,-0.12927366557934117,-0.1875061855155211,-0.2508958236465114,-0.36423333839838895,-0.20333355336789233,-0.30080855908676424,-0.15550505795676214,-0.2319087072255791
OCDD,RialtoBridgeTimelapse,distance,apd,not_applicable,regional_targets,True,5,0.1|0.3|0.5|0.7|0.9,,,,,0.5737300023363361,0.7439132489006338,0.5091728057631625,0.6812694751041581,0.3953451259851617,0.5706781820285691,0.5845128900181901,0.7699241957023586,0.5943282542305984,0.7790141662835985,0.5314178156666898,0.7089598536038636,4,4,4,4,4,2255,18,142,0.0681818181818181,1.0,1.0,0.6043043334619165,0.05094029453316429,0.0772444506142558,0.16849316909717676,0.07370689082252681,True,20,0.3135739564683116,0.4592198581560284,0.2,0.4,0.09652953402323654,0.7560975609756098,0.8613802295277967,0.8087388952517032,0.7727272727272727,0.9451487575276454,0.26012708357250075,0.35299413150828185,0.27434199032915907,0.394536205739627,0.19951561206868176,0.29668779639921555,-0.08650735107994137,-0.1272649547818007,-0.08042516204402639,-0.11138689736218156,-0.052223616608051665,-0.06634989692358126
OCDD,SensorStream,distance,apd,not_applicable,regional_targets,True,5,0.1|0.3|0.5|0.7|0.9,,,,,0.5115780605870118,0.6956280229814406,0.09176397900962825,0.13263838874657136,0.5771112422767222,0.7449372743270295,0.742489959974754,0.9118158547457641,0.758414918553219,0.9204721009287036,0.5362716320802671,0.6810983283459018,4,4,4,4,4,944,21,77,0.037037037037037,1.0,1.0,0.1367172183192043,0.25120180343346493,0.33284671609008304,0.1131978628509605,0.021647030429022343,True,20,0.07326501528171112,0.10592105263157894,0.55,0.7,0.04073494529644888,0.9615384615384618,0.9172181616263483,0.939378311582405,0.9629629629629632,0.928535864296144,0.33903004521119817,0.4801296811550731,-0.1810340311561728,-0.2681014537174227,-0.042956113594358504,-0.07091039423282647,0.4619544565798036,0.6329202052568108,0.5017893328558448,0.6756841581271618,0.5162553724822073,0.6946410650166918
PCACD,Electricity,distance,apd,not_applicable,regional_targets,True,5,0.1|0.3|0.5|0.7|0.9,,,,,0.7479087977852189,0.9121286915991983,0.3992051012024616,0.5558016001447673,-0.24428076496500842,-0.42493364573599823,0.2890152268142627,0.36121749459156177,0.3534772355981177,0.5039968355193913,0.3090651192870105,0.3816421952237841,4,4,4,4,4,5272,3,483,0.8124999999999999,1.0,1.0,0.9051067927033964,-0.10975630564244372,-0.15502359365552373,0.0516131075684618,0.03009791737527455,True,20,0.22218725955560847,0.055809128630705404,0.6,0.8,0.07372164824048504,0.6666666666666669,0.7917869754389792,0.729226821052823,0.9375,0.9802419982984782,-0.02092403066308238,-0.033603613003163016,0.7475394739863038,0.9118670184080637,0.32982082746565466,0.4796430192848414,-0.6180893630704903,-0.8245272689701855,-0.5625397224762907,-0.7397497092205519,-0.4455127441173962,-0.6023510277797863
PCACD,ForestCovertype,distance,apd,not_applicable,regional_targets,True,5,0.1|0.3|0.5|0.7|0.9,,,,,0.5807125413186361,0.776355130098995,0.17407839120434268,0.24277362370192915,0.21961602250459075,0.2922030438014634,0.30490520676521277,0.4153583317015652,0.2829641928834778,0.38647455470761516,0.31245527093525205,0.4226329368023135,4,4,4,4,4,1937,9,786,0.0125,1.0,1.0,0.2962074505174628,-0.19504407633878132,-0.27018888848334166,0.09260184223505627,0.026298861831838716,True,20,0.20318453603580924,0.2621019108280255,0.3,0.3,0.05934377448528242,1.0,0.9550030106734962,0.9775015053367482,1.0,0.9683314541628614,-0.15626790407371224,-0.2270366671087461,0.5383526280469417,0.7447531305616579,-0.2270784834165236,-0.3218951058486053,-0.5001741945091093,-0.6896927660419234,-0.4142361639806719,-0.5737648511985223,-0.37208416783454357,-0.5103448498893152
PCACD,GasSensor,distance,apd,not_applicable,regional_targets,True,5,0.1|0.3|0.5|0.7|0.9,,,,,0.5586033360359993,0.7460817142551911,0.0021439942929022604,-0.005717464455187504,0.5049163799913486,0.6974877394898646,0.46022382311145726,0.6338010677157854,0.41020157425161435,0.575315815483876,0.38721782153666434,0.5293937744979059,4,4,4,4,4,5524,9,152,0.35,1.0,1.0,0.0,-0.0881200139681654,-0.12455285950337065,0.18204339355018162,0.0539844444277057,True,20,0.13326775330960522,0.09271523178807947,0.5,0.85,0.09654217390449829,0.5769230769230771,0.9452774775979156,0.7611002772604963,0.7250000000000001,0.9452774775979156,0.018393933025758695,0.0277938594031047,0.5633346499093289,0.7450488528302385,0.3130908431722713,0.46387186935461105,-0.4931333790740412,-0.6840696504999628,-0.4374032118039844,-0.6030491892061515,-0.3864889720444017,-0.5445661799955884
