detector,lodo_dataset,learning_target,distance_method,dual_ranking_method,target_column,kendall_internal_target,spearman_internal_target,kendall_accuracy,spearman_accuracy,kendall_runtime,spearman_runtime,n_heldout_configs,n_real_pareto_points,n_real_pareto_layers,acc_fast,rt_fast,acc_accurate,rt_accurate,kendall_pareto_all,spearman_pareto_all,mean_exact_r2_selected_at_20,mean_r2_gap_selected_at_20,metrics_available_at_20,n_selected_at_20,gd_plus_at_20,mn_pd_at_20,top_5pct_npd_hit_rate_at_20,top_10pct_npd_hit_rate_at_20,igd_plus_at_20,aec_at_20,rec_at_20,pec_w0p5_at_20,acc_s_at_20,rt_s_at_20
CSDDM,SensorStream,distance,distance_I,not_applicable,distance_I,0.01904449729388934,0.02635512467597535,,,,,1223,27,119,0.04,1.0,1.0,0.0054472308920031,-0.16864856738032394,-0.25562991761867615,0.3126516955104218,0.2144059317146389,True,20,0.06196735544197811,0.20762711864406783,0.0,0.15,0.27960712620946476,0.3541666666666667,0.9428993962452895,0.6485330314559781,0.38,0.9432104364180142
OCDD,Electricity,distance,distance_I,not_applicable,distance_I,0.47223757577823533,0.6396782721434977,,,,,1212,5,139,0.6206896551724137,1.0,1.0,0.7981490078090399,0.5485825683375575,0.7013921599518882,0.17312606876582093,0.12245093482571202,True,20,0.14433310410990824,0.04855072463768116,0.55,1.0,0.14407467718727202,0.09090909090909106,1.0,0.5454545454545455,0.6551724137931034,1.0
OCDD,ForestCovertype,distance,distance_I,not_applicable,distance_I,0.3353640270423983,0.47209027789126967,,,,,1104,21,128,0.0,1.0,1.0,0.1987336299799975,0.2770536824028693,0.38699602226144025,0.2081898901525878,0.09846070562042161,True,20,0.08942652545081653,0.1956692913385827,0.25,0.45,0.1129095607562598,0.6153846153846155,0.934118751728169,0.7747516835563923,0.6153846153846155,0.9472115713448434
OCDD,GasSensor,distance,distance_I,not_applicable,distance_I,0.3188791712214247,0.4252677083923638,,,,,1123,13,61,0.1794871794871796,1.0,1.0,0.5504273534020434,0.285865953948948,0.3847886014627953,0.3470017675764615,0.2665850639194963,True,20,0.10294661535208789,0.10916666666666668,0.25,0.5,0.37254122401578893,0.15624999999999978,1.0,0.5781249999999999,0.3076923076923076,1.0
OCDD,PokerHand,distance,distance_I,not_applicable,distance_I,0.5463337904387608,0.7420659456608546,,,,,1107,17,100,0.4999999999999999,1.0,1.0,0.7384227494845222,0.5934947018879887,0.7826501797707969,0.039519764173436084,0.0058803707929514296,True,20,0.04461635888224404,0.08636363636363636,0.4,0.65,0.012364758015325994,0.935483870967742,0.9216086060156234,0.9285462384916827,0.967741935483871,0.9794945946974912
OCDD,RialtoBridgeTimelapse,distance,distance_I,not_applicable,distance_I,0.5480393636256949,0.7447176564732434,,,,,2255,18,142,0.0681818181818181,1.0,1.0,0.6043043334619165,0.5909779779021985,0.7830529934057615,0.25348508152616567,0.1586988032515157,True,20,0.03316589999843147,0.03297872340425532,0.8,0.95,0.10391602433081247,0.4634146341463415,0.974725808254564,0.7190702212004527,0.5,0.9899991118510784
OCDD,SensorStream,distance,distance_I,not_applicable,distance_I,0.29079223949976474,0.41157786419401227,,,,,944,21,77,0.037037037037037,1.0,1.0,0.1367172183192043,0.03682697364611591,0.0412435497308053,0.28280385983752465,0.19125302741558647,True,20,0.06465300961662275,0.20657894736842106,0.05,0.3,0.26648455291619627,0.42307692307692313,0.9112279857137927,0.667152454395358,0.4444444444444445,0.9233646485715956
PCACD,Electricity,distance,distance_I,not_applicable,distance_I,0.7574427843643352,0.9142174353101864,,,,,5272,3,483,0.8124999999999999,1.0,1.0,0.9051067927033964,0.7666782089835132,0.9232582508778074,0.09400560619381096,0.07249041600062371,True,20,0.04771515156962241,0.011099585062240666,1.0,1.0,0.10751645407511834,0.0,0.8940981919396618,0.4470490959698309,0.8124999999999999,0.9899506377746452
PCACD,ForestCovertype,distance,distance_I,not_applicable,distance_I,0.5948886179798902,0.7962612495552176,,,,,1937,9,786,0.0125,1.0,1.0,0.2962074505174628,0.6104029345197397,0.8066464680171552,0.15666713747834507,0.09036415707512752,True,20,0.05689405839584559,0.08070063694267515,0.45,0.75,0.11372026696685524,0.6835443037974683,0.9764574516749148,0.8300008777361916,0.6875,0.9834309298929724
PCACD,GasSensor,distance,distance_I,not_applicable,distance_I,0.5377779665448061,0.715575977191091,,,,,5524,9,152,0.35,1.0,1.0,0.0,0.5290560809334499,0.7098775041186652,0.3255986714733271,0.19753972235085118,True,20,0.0478088472296091,0.030794701986754974,0.7,1.0,0.25316695972787756,0.0,0.9714973624491022,0.4857486812245511,0.35,0.9714973624491022
PCACD,PokerHand,distance,distance_I,not_applicable,distance_I,0.7364231264332293,0.8960540900400535,,,,,986,11,626,0.0533333333333333,1.0,1.0,0.7959755493264706,0.6508568292431979,0.8227478242137855,0.23345438203406785,0.19495340830213836,True,20,0.09669610057607224,0.11248000000000002,0.65,0.75,0.21421809938962405,0.5070422535211268,0.9714402059399715,0.7392412297305491,0.5333333333333333,0.9941731037055536
PCACD,RialtoBridgeTimelapse,distance,distance_I,not_applicable,distance_I,0.8039252737960906,0.9399196344644347,,,,,1266,8,527,0.09375,1.0,1.0,0.8471251081677383,0.7906151560349746,0.9282187339909794,0.453125,0.4008513454465503,True,20,0.024204744852526987,0.018631178707224336,0.95,0.95,0.46484375,0.0,1.0,0.5,0.09375,1.0
PCACD,SensorStream,distance,distance_I,not_applicable,distance_I,0.7249141104519212,0.8982312051253447,,,,,1740,4,1106,0.1764705882352941,1.0,1.0,0.8563989224774423,0.7134231181885019,0.8829696575348922,0.38389147871007656,0.3248755901172405,True,20,0.059479735439364,0.07583710407239819,0.35,0.7,0.27702063547914946,0.07142857142857141,0.9472233702849375,0.5093259708567545,0.2352941176470588,0.992421219104908
SPLL,Electricity,distance,distance_I,not_applicable,distance_I,0.514579967651142,0.7029175199635886,,,,,1326,3,122,0.7142857142857141,1.0,1.0,0.7764127507901236,0.4635627591138657,0.6381068926465717,0.11102350734100826,0.06255413720894326,True,20,0.21550037476813463,0.11487603305785125,0.25,0.6,0.15861321599399536,0.7499999999999996,0.2962483393787477,0.5231241696893736,0.9285714285714284,0.8426501020748117
SPLL,ForestCovertype,distance,distance_I,not_applicable,distance_I,0.2527250462390665,0.36985164061948606,,,,,727,8,151,0.7906976744186047,1.0,1.0,0.417958229634973,0.2794619094283515,0.41665966969359514,0.11329354268271977,0.06023928987538511,True,20,0.42848619892602374,0.3336666666666667,0.15,0.2,0.08691390955853527,0.44444444444444486,0.7165200354064035,0.5804822399254241,0.8837209302325583,0.8350028195449279
SPLL,GasSensor,distance,distance_I,not_applicable,distance_I,-0.1849180108537263,-0.27661584413145335,,,,,1239,16,46,0.2105263157894737,1.0,1.0,0.0076097434918787,-0.06195976892346833,-0.08426660946114814,0.28164641033971927,0.15631793209265427,True,20,0.15731738951863908,0.35666666666666663,0.0,0.05,0.25829575897887047,0.40000000000000013,0.7502158201729624,0.5751079100864813,0.5263157894736843,0.7521166137097755
SPLL,PokerHand,distance,distance_I,not_applicable,distance_I,0.6308896756713266,0.8114985737577388,,,,,1112,4,245,0.8214285714285713,1.0,1.0,0.8348790464642186,0.6162463467719143,0.7967863500942756,0.02433796213727018,0.005020318119822221,True,20,0.17133359636593914,0.25881147540983607,0.35,0.45,0.017973646645577518,1.0,0.7286659942263418,0.8643329971131709,1.0,0.9551970702399704
SPLL,RialtoBridgeTimelapse,distance,distance_I,not_applicable,distance_I,0.4674191951159338,0.6460531078005746,,,,,2177,5,236,0.2250000000000001,1.0,1.0,0.7372962414897908,0.41049625313972016,0.5672288040162086,0.21091250554915353,0.13965405310296708,True,20,0.25880214680582964,0.17808510638297875,0.2,0.35,0.26683123056366753,0.838709677419355,0.0,0.4193548387096775,0.8750000000000001,0.6109457641941061
SPLL,SensorStream,distance,distance_I,not_applicable,distance_I,0.6591322223420218,0.8543292962820255,,,,,1082,23,103,0.0384615384615384,1.0,1.0,0.11562749768497,0.65166365339337,0.8450528022117989,0.15169902929463527,0.048984660481594305,True,20,0.042395730290075484,0.05343137254901962,0.85,0.9,0.06770374008147273,0.74,0.9097313104225794,0.8248656552112896,0.75,0.9201688531177178
UDetect,Electricity,distance,distance_I,not_applicable,distance_I,0.5897041054698724,0.764711978494413,,,,,1050,4,90,0.8333333333333331,1.0,1.0,0.5312234540819119,0.6238203186468921,0.7878730986348625,0.10137982045476973,0.05459683002620472,True,20,0.05555555555555558,0.011235955056179775,1.0,1.0,0.10775282322621527,0.0,0.7916321530544423,0.3958160765272212,0.8333333333333331,0.9023220404284726
UDetect,ForestCovertype,distance,distance_I,not_applicable,distance_I,0.5934311588298926,0.7922540934996651,,,,,1074,20,88,0.0,1.0,1.0,0.0765201684440066,0.5452948353510358,0.7443828369913206,0.5000431722052193,0.35552631899979836,True,20,0.030844268467916942,0.04310344827586206,0.8,0.85,0.5186485902719683,0.0,0.9898910171245696,0.4949455085622848,0.0,0.9906645581969952
UDetect,GasSensor,distance,distance_I,not_applicable,distance_I,0.3592590196023262,0.5078432375447528,,,,,1067,13,41,0.4736842105263159,1.0,1.0,0.0,0.42519096311425963,0.5839198016662309,0.3157894736842105,0.1840003690539595,True,20,0.10997831178865738,0.08125,0.0,1.0,0.3076923076923076,0.0,1.0,0.5,0.368421052631579,1.0
UDetect,PokerHand,distance,distance_I,not_applicable,distance_I,0.30078667795652403,0.4582549103018683,,,,,1243,25,82,0.0,1.0,1.0,0.3805728618985882,0.3764438223878433,0.5776247642004201,0.5000660841933322,0.42426599910461066,True,20,0.024021222829887955,0.03456790123456791,0.8,0.9,0.7426246711690291,0.0,0.9813331956892983,0.49066659784464917,0.0,0.988437274828323
UDetect,RialtoBridgeTimelapse,distance,distance_I,not_applicable,distance_I,0.6056883783598197,0.7921022996089129,,,,,2506,19,42,0.0625,1.0,1.0,0.1290627090201029,0.6251389272701424,0.8150118763548907,0.46875,0.3314291217634909,True,20,0.0057917401704327635,0.0036585365853658543,1.0,1.0,0.600328947368421,0.0,1.0,0.5,0.0625,1.0
UDetect,SensorStream,distance,distance_I,not_applicable,distance_I,0.32190162129362243,0.5036457119548953,,,,,1059,19,162,0.0666666666666666,1.0,1.0,0.0,0.22195244912246262,0.3445725119291717,0.46668184667836843,0.31523187075330267,True,20,0.01934791009684413,0.04720496894409938,0.65,0.9,0.5301055277543396,0.0,0.9946616393342164,0.4973308196671082,0.0666666666666666,0.9946616393342164
BNDM,Electricity,distance,distance_I,not_applicable,distance_I,0.14962999083849798,0.22576259425497264,,,,,1384,5,121,0.5238095238095235,1.0,1.0,0.6526600636530578,0.11150198791976125,0.16370450269845516,0.21692123348931905,0.13295772397395983,True,20,0.19678140932244154,0.050416666666666665,0.5,1.0,0.15290467194404928,0.10000000000000005,0.8553646149564804,0.47768230747824025,0.5714285714285712,0.9497623545654684
BNDM,ForestCovertype,distance,distance_I,not_applicable,distance_I,0.22783771474218414,0.3409815979475675,,,,,930,20,144,0.3720930232558139,1.0,1.0,0.2011983928290295,0.23641316499533804,0.31534455889848195,0.16187459850811028,0.05796316865440029,True,20,0.07501400640591692,0.1251748251748252,0.35,0.35,0.09200434668924036,0.5555555555555557,0.974561496034913,0.7650585257952344,0.7209302325581396,0.9796796821486634
BNDM,GasSensor,distance,distance_I,not_applicable,distance_I,0.35374017480595343,0.4925584360692771,,,,,1075,11,43,0.2500000000000001,1.0,1.0,0.4383308947855384,0.31778592863170496,0.43659995325636636,0.37503439621550566,0.2830939333294169,True,20,0.08870510334892975,0.13690476190476192,0.0,0.5,0.3499607205993119,0.0,1.0,0.5,0.2500000000000001,1.0
BNDM,PokerHand,distance,distance_I,not_applicable,distance_I,0.4809496598074159,0.6809351634898406,,,,,1342,24,103,0.0,1.0,1.0,0.6245072338361592,0.47923965855043704,0.6731370983681154,0.06910314829214372,0.015298643276700802,True,20,0.04082876875166071,0.12303921568627448,0.25,0.5,0.037722394591571874,0.9714285714285714,0.93561226898129,0.9535204202049308,0.9714285714285714,0.9758228727727712
BNDM,RialtoBridgeTimelapse,distance,distance_I,not_applicable,distance_I,0.40339400229341327,0.55867831709841,,,,,1115,20,100,0.0625,1.0,1.0,0.6301711430641034,0.43732717199837967,0.5990066236749564,0.11931823889108592,0.04589784706930353,True,20,0.0359915491591256,0.04444444444444444,0.7,0.85,0.04862558458652279,0.8000000000000003,1.0,0.9000000000000001,0.8125000000000002,1.0
BNDM,SensorStream,distance,distance_I,not_applicable,distance_I,0.36084508725438175,0.5199975659478507,,,,,1073,20,92,0.0363636363636363,1.0,1.0,0.252269484004008,0.12394217152630864,0.1753332377068457,0.33428656712209603,0.2129534357307435,True,20,0.04959422698801584,0.19945054945054946,0.15,0.4,0.19758604863751902,0.32075471698113217,0.8688966103421365,0.5948256636616344,0.3454545454545455,0.901969994802302
CDBD,Electricity,distance,distance_I,not_applicable,distance_I,0.42391866468229794,0.5952111342159342,,,,,1748,4,85,0.7368421052631582,1.0,1.0,0.8585304723925451,0.4543539270880811,0.6299354992573971,0.08182250011144553,0.045781197027176694,True,20,0.11869628956998028,0.044047619047619044,0.65,0.9,0.07717522756103115,0.40000000000000085,1.0,0.7000000000000004,0.8421052631578951,1.0
CDBD,ForestCovertype,distance,distance_I,not_applicable,distance_I,0.18150280716227896,0.27284395076989687,,,,,1390,7,222,0.84375,1.0,1.0,0.6648355973966004,0.18406489243092997,0.2707387856422796,0.043012830801347914,0.02638138658543429,True,20,0.3572170812030029,0.4760180995475114,0.05,0.05,0.07090959166506712,0.8,0.933505803204293,0.8667529016021465,0.96875,0.977713512254374
CDBD,GasSensor,distance,distance_I,not_applicable,distance_I,0.32516538521969723,0.447607283573185,,,,,1152,1,56,1.0,1.0,1.0,1.0,0.36665713180247733,0.5072969729255186,0.32414701437509685,0.32414701437509685,True,20,0.6844705412331524,0.16545454545454544,0.0,0.0,0.6463074987405044,0.368421052631579,0.901785825110776,0.6351034388711775,0.368421052631579,0.901785825110776
CDBD,PokerHand,distance,distance_I,not_applicable,distance_I,0.31673524159496197,0.4631086180278134,,,,,1757,6,511,0.5882352941176467,1.0,1.0,0.6646590415731142,0.3877533975281863,0.551949825566496,0.15133120910787282,0.07576823800485807,True,20,0.0857272963381867,0.03509803921568627,0.8,1.0,0.13271488201412324,0.2857142857142858,0.8372235310792525,0.5614689083967692,0.7058823529411763,0.9454143829027724
CDBD,RialtoBridgeTimelapse,distance,distance_I,not_applicable,distance_I,0.20469641530895777,0.2938412013652636,,,,,3290,9,242,0.1999999999999999,1.0,1.0,0.7060587157826583,0.18271322552789182,0.26560224881454925,0.16818275470784572,0.10979816268519985,True,20,0.36607309352744466,0.2906639004149377,0.0,0.15,0.16528207904062578,0.6666666666666667,0.523281462323075,0.5949740644948709,0.7333333333333333,0.8598727408250315
CDBD,SensorStream,distance,distance_I,not_applicable,distance_I,0.6286028467897491,0.8365272369090501,,,,,1319,4,457,0.6666666666666666,1.0,1.0,0.9533116630020052,0.6179222062520059,0.8286350627440402,0.025347305023247557,0.00834672361240325,True,20,0.027946218868808805,0.06381578947368421,0.4,0.85,0.019914805622693238,1.0,0.6067028693315796,0.8033514346657897,1.0,0.9816376110230084
DAWIDD,Electricity,distance,distance_I,not_applicable,distance_I,0.05192535405007499,0.07679637137337632,,,,,3214,2,104,0.9565217391304348,1.0,1.0,0.3655863506230127,0.4672324720797194,0.652230623928027,0.04347826086956519,0.023133422902112993,True,20,0.1478260869565219,0.033009708737864074,0.9,1.0,0.06521739130434778,0.0,1.0,0.5,0.9130434782608696,1.0
DAWIDD,ForestCovertype,distance,distance_I,not_applicable,distance_I,0.49754093441229896,0.674047136184251,,,,,1101,13,76,0.1304347826086953,1.0,1.0,0.0270457548106721,0.4482936752567657,0.6229085790025558,0.2804078082044107,0.12093537761256332,True,20,0.026052574050558754,0.07333333333333333,0.75,0.8,0.14761714112524177,0.4000000000000002,1.0,0.7000000000000001,0.4782608695652173,1.0
DAWIDD,GasSensor,distance,distance_I,not_applicable,distance_I,0.41165760569514526,0.553445491967168,,,,,2040,8,28,0.4473684210526317,1.0,1.0,0.0,0.4396115067268672,0.5870226583073881,0.30263157894736836,0.1591355384798635,True,20,0.06761988529873066,0.08148148148148147,0.4,0.4,0.22697368421052622,0.0,1.0,0.5,0.3947368421052632,1.0
DAWIDD,PokerHand,distance,distance_I,not_applicable,distance_I,0.496073778206331,0.6984629178526514,,,,,2473,17,135,0.0136986301369863,1.0,1.0,0.4167822782181515,0.5087144064158686,0.7056124021614092,0.4931506849315068,0.3716701907029966,True,20,0.020705279932383507,0.018656716417910446,0.95,1.0,0.7147461724415795,0.0,1.0,0.5,0.0136986301369863,1.0
DAWIDD,RialtoBridgeTimelapse,distance,distance_I,not_applicable,distance_I,-0.2027858319887095,-0.3207098431641206,,,,,1924,23,112,0.2222222222222221,1.0,1.0,0.2083446294237317,0.2933459914411115,0.43973812927457334,0.4305555555555556,0.32516974472749505,True,20,0.15432135967854507,0.08603603603603603,0.15,0.75,0.5193236714975846,0.0,1.0,0.5,0.1388888888888888,1.0
DAWIDD,SensorStream,distance,distance_I,not_applicable,distance_I,0.42793064193884456,0.6189673094001532,,,,,897,17,141,0.0909090909090909,1.0,1.0,0.0,0.444138360316847,0.6150689805013856,0.23995145742393847,0.06299778420574095,True,20,0.01956879119752497,0.06785714285714287,0.45,0.9,0.10157132707071166,0.6333333333333334,0.994663669601445,0.8139985014673892,0.6666666666666667,0.994663669601445
