detector,gd_plus_at_20,n_valid_datasets__gd_plus_at_20,mn_pd_at_20,n_valid_datasets__mn_pd_at_20,top_5pct_npd_hit_rate_at_20,n_valid_datasets__top_5pct_npd_hit_rate_at_20,top_10pct_npd_hit_rate_at_20,n_valid_datasets__top_10pct_npd_hit_rate_at_20,igd_plus_at_20,n_valid_datasets__igd_plus_at_20,aec_at_20,n_valid_datasets__aec_at_20,rec_at_20,n_valid_datasets__rec_at_20,pec_w0p5_at_20,n_valid_datasets__pec_w0p5_at_20,mean_exact_r2_selected_at_20,n_valid_datasets__mean_exact_r2_selected_at_20,mean_r2_gap_selected_at_20,n_valid_datasets__mean_r2_gap_selected_at_20,kendall_pareto_all,n_valid_datasets__kendall_pareto_all,spearman_pareto_all,n_valid_datasets__spearman_pareto_all,kendall_internal_target,n_valid_datasets__kendall_internal_target,spearman_internal_target,n_valid_datasets__spearman_internal_target,kendall_accuracy,n_valid_datasets__kendall_accuracy,spearman_accuracy,n_valid_datasets__spearman_accuracy,kendall_runtime,n_valid_datasets__kendall_runtime,spearman_runtime,n_valid_datasets__spearman_runtime
BNDM,0.05759797790762692,6,0.05780224405224405,6,0.5833333333333334,6,0.8333333333333334,6,0.0673686229218978,6,0.7471531729393366,6,0.9568749557998101,6,0.8520140643695733,6,0.13199568421013463,6,0.04393344579617866,6,0.2543624586581589,6,0.35745130922854956,6,,0,,0,0.685077397086696,6,0.8361544410661584,6,0.49273321003200893,6,0.6740520063385849,6
CDBD,0.22582179335632313,6,0.11564381096855919,6,0.43333333333333335,6,0.6583333333333333,6,0.06929804023432339,6,0.7726190476190476,6,0.8973471018006774,6,0.8349830747098625,6,0.07144060554821652,6,0.03750379024210195,6,0.3170491691539779,6,0.43856770221204516,6,,0,,0,0.1857198599980899,6,0.23162257858560267,6,0.3968874904445617,6,0.5418778007389102,6
CSDDM,0.06616394629115714,6,0.08530949499574626,6,0.4166666666666667,6,0.6916666666666668,6,0.048156284393784415,6,0.8539211560044891,6,0.9210535631560974,6,0.8874873595802933,6,0.10605088179788723,6,0.023639497356686676,6,0.010844614914667127,6,0.01672424387684186,6,,0,,0,0.7099872225950352,6,0.8538707556087215,6,0.605953866011623,6,0.7613349484031543,6
D3,0.06757875268290588,6,0.04674701363331855,6,0.775,6,0.875,6,0.06186311436383616,6,0.756978278365799,6,0.9667692721001031,6,0.8618737752329512,6,0.12254675359806076,6,0.0249695209494156,6,0.005207646977170345,6,0.008346767410126016,6,,0,,0,0.5564240937708876,6,0.7072641122281961,6,0.5702318943985842,6,0.7101042415145242,6
DAWIDD,0.05947722256696966,6,0.040829504432496756,6,0.775,6,0.8666666666666667,6,0.10562083461203177,6,0.5346560846560847,6,0.999110611600241,6,0.7668833481281627,6,0.18013395506431917,6,0.058945073847390374,6,0.21917074951390744,6,0.30630210277843845,6,,0,,0,0.4069832556597211,6,0.5277489517484675,6,0.6207076950380398,6,0.8036036839328741,6
IBDD,0.07181492642270952,6,0.029223335026028308,6,0.8500000000000001,6,0.9583333333333334,6,0.0786942399349469,6,0.7749516687016688,6,0.8979562879561961,6,0.8364539783289325,6,0.15100705110883814,6,0.041847578856386326,6,0.3762086622908028,6,0.5130215555481982,6,,0,,0,0.2805109420974573,6,0.3908451264486627,6,0.5668297714585475,6,0.7083585989547384,6
OCDD,0.04782674177366627,6,0.03814666904893708,6,0.7000000000000001,6,0.9166666666666666,6,0.07932358482179763,6,0.7240452759605986,6,0.9898189814512327,6,0.8569321287059156,6,0.13043301539932103,6,0.05363342769826885,6,0.3042017720717019,6,0.41047190831791375,6,,0,,0,0.6648066950259551,6,0.8312154529939284,6,0.6329697284524277,6,0.801824062547515,6
PCACD,0.056635648375878665,6,0.036599399502627035,6,0.8083333333333332,6,0.8500000000000001,6,0.041340599675154625,6,0.8482905982905983,6,0.9582353409904486,6,0.9032629696405235,6,0.08390797300098447,6,0.02296336690146848,6,0.5161427184874516,6,0.6964096843603652,6,,0,,0,0.057093369397448655,6,0.07227416020089283,6,0.7082136514733218,6,0.8729031475415489,6
SPLL,0.16436036536811258,6,0.14036776522413794,6,0.3833333333333333,6,0.5333333333333333,6,0.0683168192533245,6,0.8270071684587813,6,0.7747193533220177,6,0.8008632608903995,6,0.10594842941987835,6,0.03592466834268835,6,0.38785558269072906,6,0.5145737516147427,6,,0,,0,0.7196436349830272,6,0.8678628627959837,6,0.3541017715982398,6,0.470910631402593,6
UDetect,0.03182665341093258,6,0.024006934355323778,6,0.875,6,1.0,6,0.05608783539387876,6,0.8595959595959596,6,0.9595863342004213,6,0.9095911468981903,6,0.1445804272377913,6,0.029970445985369052,6,0.1517370498824451,6,0.21495493498447382,6,,0,,0,0.5548328505589989,6,0.6684816963065496,6,0.6461867547579452,6,0.8325991345621508,6
