Status,ACCURACY,RUNTIME,recent_samples_size,batch_size,theta,lambida
Completed,0.45,47,1367,4102,0.45,0.999
Completed,0.19,27,2499,4343,0.994,0.999
Completed,0.19,28,415,3384,0.0,0.808
Completed,0.8,76,3603,1900,0.0,0.999
Completed,0.81,66,166,1281,0.0,0.999
Completed,0.45,43,2813,3662,0.816,0.999
Completed,0.8,94,1979,2598,0.0,0.999
Completed,0.31,37,875,4223,0.757,0.999
Completed,0.19,29,2772,788,0.999,0.077
Completed,0.19,28,2303,4117,0.983,0.999
Completed,0.8,87,4920,3058,0.0,0.999
Completed,0.57,61,2213,4545,0.505,0.999
Completed,0.19,30,4421,3066,0.0,0.807
Completed,0.19,29,4477,164,0.751,0.843
Completed,0.19,28,463,2717,0.999,0.132
Completed,0.19,27,706,498,0.999,0.999
Completed,0.63,54,209,3956,0.379,0.999
Completed,0.19,28,210,2694,0.999,0.999
Completed,0.8,69,3487,2079,0.0,0.999
Completed,0.79,69,2007,1372,0.0,0.999
Completed,0.19,34,76,1560,0.0,0.001
Completed,0.48,45,4653,3524,0.768,0.999
Completed,0.81,83,170,1684,0.0,0.999
Completed,0.19,30,2738,1836,0.0,0.291
Completed,0.19,31,2102,3527,0.999,0.35
Completed,0.19,30,3657,15,0.999,0.606
Completed,0.19,30,659,920,0.0,0.357
Completed,0.19,33,1032,628,0.0,0.999
Completed,0.19,26,931,1265,0.0,0.494
Completed,0.19,35,3368,244,0.999,0.225
Completed,0.19,32,2439,3770,0.999,0.89
Completed,0.19,38,2646,1175,0.999,0.352
Completed,0.19,27,2956,31,0.999,0.659
Completed,0.19,31,4422,3465,0.999,0.724
Completed,0.19,27,10,1882,0.999,0.71
Completed,0.81,75,4573,3292,0.0,0.999
Completed,0.8,79,823,3049,0.0,0.999
Completed,0.19,28,4824,1418,0.0,0.428
Completed,0.19,28,3256,2727,0.0,0.624
Completed,0.19,31,1042,3427,0.999,0.874
Completed,0.19,31,847,1330,0.0,0.394
Completed,0.19,30,4466,677,0.0,0.999
Completed,0.19,31,4741,3712,0.999,0.001
Completed,0.78,83,75,1038,0.0,0.999
Completed,0.78,66,239,2827,0.0,0.999
Completed,0.19,27,52,1111,0.999,0.279
Completed,0.8,80,4306,3829,0.013,0.999
Completed,0.75,78,484,3770,0.265,0.999
Completed,0.19,34,255,3717,0.0,0.067
Completed,0.19,36,33,1856,0.999,0.837
Completed,0.19,32,4046,4911,0.999,0.289
Completed,0.49,47,4902,865,0.0,0.999
Completed,0.19,30,461,1040,0.543,0.999
Completed,0.19,29,306,2605,0.0,0.512
Completed,0.77,78,4444,4608,0.131,0.999
Completed,0.19,27,4077,4892,0.999,0.914
Completed,0.19,31,4555,4591,0.0,0.296
Completed,0.62,62,2252,1561,0.999,0.999
Completed,0.19,30,870,4959,0.0,0.497
Completed,0.19,30,4253,3,0.0,0.699
Completed,0.19,27,404,73,0.999,0.057
Completed,0.19,30,314,4968,0.999,0.19
Completed,0.6,65,4772,2235,0.888,0.999
Completed,0.19,31,1887,1840,0.0,0.872
Completed,0.19,33,493,4824,0.0,0.863
Completed,0.19,32,3634,1400,0.0,0.152
Completed,0.19,28,225,4091,0.458,0.661
Completed,0.19,28,1175,5000,0.0,0.35
Completed,0.19,27,1969,2912,0.999,0.313
Completed,0.19,30,3744,3694,0.999,0.086
Completed,0.19,27,448,1221,0.999,0.179
Completed,0.82,66,4679,2759,0.0,0.999
Completed,0.19,29,4937,1651,0.786,0.558
Completed,0.19,29,4450,3931,0.0,0.475
Completed,0.61,57,4461,4863,0.343,0.999
Completed,0.19,28,1285,3214,0.999,0.275
Completed,0.19,29,1635,1423,0.0,0.735
Completed,0.19,27,3748,81,0.0,0.524
Completed,0.19,34,2026,3343,0.0,0.434
Completed,0.19,33,4791,1013,0.0,0.891
Completed,0.48,46,1657,4709,0.551,0.999
Completed,0.19,28,167,4259,0.999,0.671
Completed,0.19,29,739,3548,0.0,0.727
Completed,0.19,28,399,434,0.0,0.317
Completed,0.33,41,376,1054,0.999,0.999
Completed,0.19,35,4589,3620,0.999,0.534
Completed,0.19,35,4926,4799,0.901,0.759
Completed,0.19,31,2771,4013,0.999,0.381
Completed,0.19,30,3669,1772,0.999,0.637
Completed,0.19,28,3854,4238,0.0,0.001
Completed,0.19,29,2447,4321,0.999,0.917
Completed,0.19,33,2159,1477,0.0,0.242
Completed,0.19,26,4013,338,0.999,0.416
Completed,0.19,26,4296,49,0.0,0.448
Completed,0.19,26,1063,1012,0.999,0.709
Completed,0.19,29,4871,974,0.0,0.654
Completed,0.83,69,4147,5000,0.0,0.999
Completed,0.32,33,2517,3060,0.999,0.999
Completed,0.73,78,1335,4239,0.088,0.999
Completed,0.19,27,258,21,0.606,0.465
Completed,0.19,31,6,4760,0.0,0.648
Completed,0.19,28,2033,2172,0.999,0.001
Completed,0.8,77,4813,1181,0.0,0.999
Completed,0.19,34,4630,3575,0.0,0.386
Completed,0.19,35,4667,3892,0.999,0.905
Completed,0.4,46,4641,3382,0.999,0.999
Completed,0.19,29,1245,2208,0.0,0.091
Completed,0.19,27,1633,2947,0.0,0.205
Completed,0.19,31,3079,3,0.0,0.199
Completed,0.19,27,4878,3826,0.999,0.435
Completed,0.19,28,2143,17,0.0,0.295
Completed,0.19,32,2644,61,0.999,0.882
Completed,0.19,33,2697,1,0.0,0.001
Completed,0.19,28,1,5000,0.999,0.001
Completed,0.19,28,1159,4875,0.999,0.623
Completed,0.56,52,4910,2254,0.999,0.999
Completed,0.78,84,933,5000,0.124,0.999
Completed,0.19,30,4481,660,0.999,0.999
Completed,0.48,43,4167,2600,0.999,0.999
Completed,0.19,29,2924,3805,0.0,0.859
Completed,0.19,26,1151,128,0.999,0.928
Completed,0.45,55,4755,3052,0.998,0.999
Completed,0.19,31,421,2212,0.999,0.065
Completed,0.19,30,410,95,0.0,0.066
Completed,0.62,63,4174,1109,0.999,0.999
Completed,0.19,28,4145,40,0.999,0.26
Completed,0.19,32,68,4843,0.251,0.607
Completed,0.19,32,128,2156,0.0,0.794
Completed,0.19,29,4320,5000,0.0,0.001
Completed,0.19,28,3657,1597,0.999,0.253
Completed,0.19,27,4652,1262,0.999,0.062
Completed,0.19,26,4991,838,0.999,0.999
Completed,0.19,26,2883,36,0.395,0.999
Completed,0.78,68,4935,1603,0.0,0.999
Completed,0.19,32,1092,1124,0.999,0.557
Completed,0.19,29,4730,3464,0.0,0.272
Completed,0.19,27,3779,770,0.594,0.527
Completed,0.19,27,1452,2419,0.999,0.756
Completed,0.19,29,3345,1115,0.999,0.516
Completed,0.19,29,3462,9,0.537,0.766
Completed,0.19,27,1197,1,0.0,0.999
Completed,0.19,29,1805,4875,0.999,0.455
Completed,0.19,30,4294,4420,0.999,0.587
Completed,0.48,47,190,2374,0.999,0.999
Completed,0.19,27,1024,1983,0.0,0.551
Completed,0.19,28,1695,5,0.533,0.267
Completed,0.19,27,4949,2128,0.999,0.473
Completed,0.19,28,3602,3267,0.999,0.238
Completed,0.19,27,3693,1877,0.999,0.399
Completed,0.63,54,205,1377,0.999,0.999
Completed,0.19,26,1176,141,0.999,0.133
Completed,0.61,53,303,1767,0.927,0.999
Completed,0.19,28,509,3533,0.0,0.586
Completed,0.64,64,3772,3627,0.155,0.999
Completed,0.19,27,3032,36,0.281,0.903
Completed,0.19,27,4961,719,0.0,0.999
Completed,0.19,28,3527,4927,0.999,0.534
Completed,0.19,28,448,5000,0.47,0.187
Completed,0.19,27,2000,2477,0.0,0.02
Completed,0.19,27,2925,2674,0.999,0.364
Completed,0.19,26,794,43,0.0,0.14
Completed,0.19,27,208,4014,0.999,0.001
Completed,0.19,26,1631,1089,0.0,0.789
Completed,0.19,27,4912,42,0.0,0.899
Completed,0.19,28,4441,4081,0.999,0.722
Completed,0.19,28,4526,4029,0.0,0.717
Completed,0.6,62,3363,3492,0.541,0.999
Completed,0.47,51,135,3284,0.0,0.999
Completed,0.19,28,1972,4898,0.85,0.999
Completed,0.19,28,2072,4977,0.999,0.112
Completed,0.19,29,3730,3399,0.999,0.175
Completed,0.19,27,1188,2981,0.465,0.864
Completed,0.19,30,3730,4332,0.706,0.999
Completed,0.19,27,3338,11,0.456,0.192
Completed,0.19,27,555,919,0.385,0.443
Completed,0.78,90,4695,2468,0.0,0.999
Completed,0.19,31,33,3866,0.999,0.599
Completed,0.19,28,1024,1963,0.999,0.431
Completed,0.47,43,3496,2730,0.999,0.999
Completed,0.73,73,155,4067,0.123,0.999
Completed,0.71,78,4807,1281,0.999,0.999
Completed,0.75,90,4302,1444,0.0,0.999
Completed,0.19,31,4883,4969,0.999,0.867
Completed,0.31,37,920,823,0.999,0.999
Completed,0.19,29,930,2605,0.999,0.701
Completed,0.19,29,3663,1425,0.999,0.999
Completed,0.19,29,1144,1403,0.999,0.114
Completed,0.19,28,452,3811,0.0,0.836
Completed,0.32,33,279,2791,0.999,0.999
Completed,0.19,30,4922,3877,0.027,0.224
Completed,0.19,31,1881,4942,0.44,0.47
Completed,0.19,27,4590,3009,0.282,0.616
Completed,0.19,29,4196,1844,0.982,0.999
Completed,0.19,30,1821,4996,0.999,0.044
Completed,0.19,27,39,718,0.999,0.999
Completed,0.19,27,1544,978,0.999,0.999
Completed,0.19,27,1201,2091,0.0,0.667
Completed,0.19,26,4929,75,0.574,0.59
Completed,0.56,61,30,2223,0.986,0.999
Completed,0.19,30,1770,1,0.552,0.635
Completed,0.19,27,1098,1721,0.356,0.464
Completed,0.19,28,1612,685,0.568,0.841
Completed,0.19,28,2421,2233,0.0,0.486
Completed,0.63,54,599,1959,0.703,0.999
Completed,0.19,28,1348,1337,0.519,0.85
Completed,0.19,30,4823,1,0.999,0.946
Completed,0.2,30,184,2025,0.823,0.999
Completed,0.19,28,4110,1382,0.0,0.102
Completed,0.19,26,4701,872,0.476,0.615
Completed,0.19,28,1010,62,0.416,0.381
Completed,0.8,70,3307,3720,0.086,0.999
Completed,0.32,33,4277,4981,0.718,0.999
Completed,0.19,30,4148,3463,0.918,0.999
Completed,0.19,27,538,1250,0.999,0.001
Completed,0.19,29,1533,5000,0.999,0.705
Completed,0.45,49,8,4873,0.401,0.999
Completed,0.19,28,4954,567,0.0,0.999
Completed,0.19,27,1972,4979,0.41,0.318
Completed,0.19,29,4850,2564,0.999,0.827
Completed,0.19,30,186,718,0.383,0.999
Completed,0.2,34,4140,3648,0.564,0.999
Completed,0.19,26,603,1,0.999,0.999
Completed,0.64,68,1227,4998,0.29,0.999
Completed,0.19,27,2904,1542,0.457,0.744
Completed,0.8,66,299,2420,0.0,0.999
Completed,0.2,29,1632,4956,0.36,0.999
Completed,0.19,28,4490,2227,0.0,0.001
Completed,0.8,71,4114,2873,0.0,0.999
Completed,0.73,67,1005,4144,0.303,0.999
Completed,0.19,29,4596,2576,0.0,0.45
Completed,0.56,53,3799,4888,0.471,0.999
Completed,0.46,44,3692,3050,0.551,0.999
Completed,0.57,57,2296,4018,0.58,0.999
Completed,0.19,29,502,3270,0.999,0.452
Completed,0.19,32,4324,1,0.999,0.001
Completed,0.19,28,5000,5000,0.25,0.65
Completed,0.74,64,4531,3684,0.262,0.999
Completed,0.19,28,4465,3816,0.628,0.353
Completed,0.19,27,984,1102,0.0,0.586
Completed,0.63,57,140,2709,0.507,0.999
Completed,0.19,28,317,3661,0.551,0.861
Completed,0.19,29,2688,4762,0.517,0.009
Completed,0.19,27,291,706,0.999,0.407
Completed,0.19,28,1394,379,0.378,0.708
Completed,0.19,27,4701,2254,0.999,0.015
Completed,0.19,26,3030,1213,0.999,0.674
Completed,0.49,42,53,2539,0.999,0.999
Completed,0.19,27,4398,842,0.999,0.379
Completed,0.19,28,4800,4973,0.0,0.803
Completed,0.19,27,545,4113,0.0,0.436
Completed,0.19,34,4045,3997,0.683,0.149
Completed,0.19,28,3993,1072,0.0,0.001
Completed,0.19,30,207,2466,0.0,0.333
Completed,0.19,30,4914,1,0.0,0.605
Completed,0.49,43,4557,3278,0.784,0.999
Completed,0.78,63,1061,3136,0.195,0.999
Completed,0.19,26,287,963,0.0,0.688
Completed,0.19,29,3815,4909,0.0,0.684
Completed,0.19,26,1662,26,0.279,0.495
Completed,0.55,63,600,695,0.577,0.999
Completed,0.6,60,1826,822,0.0,0.999
Completed,0.19,28,4785,1000,0.999,0.999
Completed,0.19,27,5000,1467,0.0,0.486
Completed,0.19,30,1698,1,0.486,0.143
Completed,0.41,40,509,3311,0.999,0.999
Completed,0.71,100,2775,3648,0.367,0.999
Completed,0.4,45,4229,3035,0.724,0.999
Completed,0.19,32,952,2523,0.81,0.999
Completed,0.32,36,1016,3635,0.581,0.999
Completed,0.46,46,1839,3041,0.969,0.999
Completed,0.19,27,4482,1256,0.099,0.827
Completed,0.62,58,813,3688,0.458,0.999
Completed,0.19,27,4362,559,0.999,0.724
Completed,0.19,31,160,1,0.0,0.398
Completed,0.19,27,3839,402,0.0,0.999
Completed,0.19,28,358,4510,0.999,0.832
Completed,0.19,27,4612,489,0.0,0.999
Completed,0.19,30,3259,1,0.999,0.464
Completed,0.19,29,130,3220,0.964,0.999
Completed,0.19,41,3652,5000,0.404,0.223
Completed,0.19,27,183,1681,0.538,0.412
Completed,0.19,29,2306,106,0.999,0.854
Completed,0.19,29,261,559,0.0,0.145
Completed,0.19,31,3236,4020,0.743,0.651
Completed,0.19,31,4826,2537,0.985,0.999
Completed,0.56,58,2322,2716,0.834,0.999
Completed,0.21,30,3746,2476,0.653,0.999
Completed,0.8,61,3196,3407,0.0,0.999
Completed,0.19,27,2000,62,0.999,0.089
Completed,0.19,27,4456,2778,0.999,0.639
Completed,0.77,74,781,3367,0.209,0.999
Completed,0.19,28,154,1330,0.999,0.78
Completed,0.19,28,1072,5000,0.999,0.849
Completed,0.19,30,4139,2130,0.0,0.789
Completed,0.19,28,2724,5000,0.999,0.964
Completed,0.62,56,4339,3183,0.58,0.999
Completed,0.19,27,1284,4952,0.0,0.598
Completed,0.19,26,45,1847,0.615,0.608
Completed,0.19,27,4960,2001,0.554,0.308
Completed,0.19,27,953,2715,0.085,0.059
Completed,0.54,62,2826,2138,0.62,0.999
Completed,0.19,26,4894,1215,0.78,0.809
Completed,0.19,28,4522,3802,0.396,0.852
Completed,0.19,27,1177,3715,0.461,0.8
Completed,0.19,29,402,78,0.0,0.001
Completed,0.19,27,1453,53,0.999,0.324
Completed,0.19,26,824,766,0.439,0.296
Completed,0.77,78,665,5000,0.061,0.999
Completed,0.74,69,660,4473,0.17,0.999
Completed,0.6,57,3067,3996,0.0,0.999
Completed,0.19,29,3936,1,0.426,0.538
Completed,0.19,28,2365,3581,0.0,0.779
Completed,0.19,28,4130,4596,0.485,0.074
Completed,0.19,29,4717,4601,0.761,0.515
Completed,0.19,30,3916,1315,0.624,0.682
Completed,0.19,33,2426,4318,0.414,0.301
Completed,0.19,28,1245,405,0.96,0.863
Completed,0.19,32,717,4948,0.082,0.7
Completed,0.19,30,1631,241,0.442,0.633
Completed,0.71,76,584,1423,0.837,0.999
Completed,0.19,27,1031,1411,0.788,0.001
Completed,0.19,26,329,46,0.976,0.001
Completed,0.47,45,4143,475,0.694,0.999
Completed,0.19,27,4933,726,0.693,0.001
Completed,0.74,70,4445,2195,0.347,0.999
Completed,0.19,29,143,2325,0.351,0.001
Completed,0.19,28,5000,828,0.937,0.001
Completed,0.74,66,3621,925,0.96,0.997
Completed,0.31,34,1,5000,0.782,0.999
Completed,0.55,54,4867,2838,0.851,0.999
Completed,0.62,72,1383,2899,0.358,0.999
Completed,0.19,28,2209,820,0.708,0.999
Completed,0.19,26,4958,106,0.603,0.056
Completed,0.19,28,69,2763,0.37,0.472
Completed,0.19,28,1055,791,0.719,0.238
Completed,0.61,59,4727,1389,0.791,0.999
Completed,0.29,31,1451,777,0.0,0.999
Completed,0.19,28,4800,4234,0.0,0.873
Completed,0.19,28,239,4687,0.28,0.069
Completed,0.19,28,4994,526,0.912,0.714
Completed,0.19,28,2736,3528,0.099,0.405
Completed,0.19,27,2493,1284,0.715,0.754
Completed,0.19,28,1525,2955,0.863,0.959
Completed,0.19,28,3704,1921,0.449,0.325
Completed,0.19,29,4028,3986,0.514,0.514
Completed,0.19,34,1205,1114,0.179,0.146
Completed,0.19,30,905,3321,0.587,0.287
Completed,0.19,27,4334,1815,0.22,0.936
Completed,0.19,30,3408,4740,0.783,0.249
Completed,0.19,27,1834,152,0.401,0.601
Completed,0.19,35,2119,4088,0.051,0.677
Completed,0.19,31,3124,711,0.636,0.047
Completed,0.19,32,4616,2698,0.32,0.856
Completed,0.19,29,623,2482,0.984,0.491
Completed,0.19,29,377,2581,0.206,0.541
Completed,0.19,28,4392,2208,0.604,0.173
Completed,0.19,28,2881,4361,0.415,0.986
Completed,0.19,29,1894,828,0.766,0.352
Completed,0.19,28,1592,4935,0.68,0.433
Completed,0.19,27,3183,191,0.001,0.781
Completed,0.19,30,4088,3282,0.94,0.097
Completed,0.19,29,681,1620,0.37,0.742
Completed,0.19,29,962,3791,0.895,0.821
Completed,0.19,28,3803,1075,0.295,0.457
Completed,0.19,31,3458,2994,0.732,0.642
Completed,0.19,27,1301,2117,0.084,0.012
Completed,0.19,28,2247,3646,0.499,0.213
Completed,0.19,29,2512,1557,0.819,0.566
Completed,0.19,28,4751,4414,0.129,0.252
Completed,0.19,27,14,408,0.558,0.901
Completed,0.19,28,150,3485,0.802,0.721
Completed,0.19,27,4770,1396,0.388,0.118
Completed,0.19,29,2649,4555,0.576,0.806
Completed,0.19,27,2267,550,0.24,0.407
Completed,0.19,29,1360,3962,0.343,0.362
Completed,0.19,27,3556,1246,0.975,0.976
Completed,0.19,28,3860,2843,0.035,0.168
Completed,0.19,27,1059,1965,0.652,0.548
Completed,0.19,36,740,4775,0.112,0.876
Completed,0.19,27,4186,29,0.697,0.278
Completed,0.19,29,3240,3423,0.259,0.587
Completed,0.19,28,1689,1762,0.922,0.192
Completed,0.19,29,2029,2752,0.524,0.018
Completed,0.19,30,2900,2380,0.157,0.636
Completed,0.19,31,4529,4211,0.846,0.447
Completed,0.19,28,397,676,0.464,0.831
Completed,0.19,28,485,4250,0.743,0.14
Completed,0.19,40,4596,872,0.064,0.52
Completed,0.19,27,2987,2556,0.876,0.334
Completed,0.19,30,2100,2340,0.307,0.949
Completed,0.19,29,1776,3149,0.144,0.779
Completed,0.19,28,3311,1645,0.542,0.38
Completed,0.19,32,4274,4892,0.476,0.694
Completed,0.19,31,807,303,0.827,0.092
Completed,0.19,32,1146,3116,0.436,0.482
Completed,0.19,29,3931,2082,0.756,0.866
Completed,0.19,33,3644,3845,0.193,0.053
Completed,0.19,28,1427,973,0.622,0.671
Completed,0.19,33,2355,4516,0.957,0.622
Completed,0.19,28,2716,355,0.356,0.226
Completed,0.19,34,4857,3680,0.671,0.911
Completed,0.19,32,220,1435,0.023,0.312
Completed,0.19,29,157,2872,0.631,0.869
Completed,0.19,31,4914,1994,0.061,0.469
Completed,0.19,28,2661,3913,0.997,0.659
Completed,0.19,29,2416,1197,0.318,0.056
Completed,0.19,29,1450,4604,0.231,0.229
Completed,0.19,29,3627,599,0.582,0.609
Completed,0.19,29,3946,3456,0.398,0.299
Completed,0.19,26,1125,1367,0.796,0.913
Completed,0.19,28,830,4162,0.439,0.524
Completed,0.19,28,4257,627,0.867,0.129
Completed,0.19,35,3326,2781,0.182,0.938
Completed,0.19,32,1755,2409,0.502,0.339
Completed,0.19,32,2037,3394,0.916,0.385
Completed,0.19,27,3044,1732,0.268,0.769
Completed,0.19,30,4541,4823,0.703,0.081
Completed,0.19,33,546,78,0.103,0.698
Completed,0.19,35,458,4862,0.822,0.273
Completed,0.19,26,4471,274,0.486,0.887
Completed,0.19,30,2955,3198,0.548,0.203
Completed,0.19,31,1970,1693,0.134,0.583
Completed,0.19,28,1666,2508,0.281,0.631
Completed,0.19,40,3260,2292,0.898,0.029
Completed,0.19,28,4169,4279,0.09,0.841
Completed,0.19,29,760,901,0.722,0.442
Completed,0.19,28,1037,3729,0.013,0.115
Completed,0.19,29,3880,1484,0.677,0.733
Completed,0.19,29,3539,4487,0.366,0.42
Completed,0.19,28,1380,326,0.951,0.803
Completed,0.19,29,2329,3874,0.6,0.974
Completed,0.19,29,2591,1002,0.218,0.375
Completed,0.19,31,4825,3067,0.778,0.56
Completed,0.19,27,91,2033,0.41,0.164
Completed,0.19,31,70,4035,0.169,0.468
Completed,0.19,27,4688,1163,0.52,0.817
Completed,0.19,29,2572,2925,0.459,0.007
