Status,ACCURACY,RUNTIME,recent_samples_size,batch_size,theta,lambida
Completed,0.52,6,3526,3070,0.126,0.422
Completed,0.52,7,2334,1598,0.763,0.614
Completed,0.52,7,1660,3601,0.525,0.724
Completed,0.52,6,2968,2280,0.395,0.284
Completed,0.52,7,4848,2637,0.81,0.57
Completed,0.52,7,1077,86,0.049,0.002
Completed,0.52,7,919,2553,0.981,0.349
Completed,0.52,6,4611,1530,0.097,0.656
Completed,0.52,7,2811,4734,0.571,0.071
Completed,0.52,8,1502,1226,0.442,0.878
Completed,0.52,7,2177,4203,0.204,0.766
Completed,0.52,6,3368,544,0.841,0.209
Completed,0.52,7,4053,3277,0.366,0.55
Completed,0.52,7,245,2093,0.744,0.491
Completed,0.52,7,274,4414,0.195,0.621
Completed,0.52,7,4043,882,0.823,0.43
Completed,0.52,8,3381,2834,0.344,0.842
Completed,0.52,7,2150,1835,0.731,0.153
Completed,0.52,8,1517,3524,0.992,0.01
Completed,0.52,7,2786,2354,0.113,0.95
Completed,0.52,8,4464,3486,0.284,0.7
Completed,0.52,6,908,165,0.456,0.732
Completed,0.52,7,1063,2784,0.514,0.886
Completed,0.52,6,4793,1297,0.378,0.078
Completed,0.52,7,2941,4970,0.914,0.664
Completed,0.52,6,1671,988,0.036,0.357
Completed,0.52,8,2306,4280,0.297,0.498
Completed,0.52,7,3536,469,0.684,0.557
Completed,0.52,7,4198,3359,0.148,0.217
Completed,0.52,7,429,2014,0.776,0.774
Completed,0.52,7,482,3173,0.411,0.268
Completed,0.52,7,4291,2160,0.54,0.708
Completed,0.52,8,3600,4114,0.003,0.05
Completed,0.52,7,2408,596,0.888,0.99
Completed,0.52,7,1734,4843,0.65,0.847
Completed,0.52,6,3043,1154,0.272,0.158
Completed,0.52,7,4724,4726,0.064,0.407
Completed,0.52,6,1156,1483,0.173,0.378
Completed,0.52,7,689,4005,0.856,0.226
Completed,0.52,7,4380,38,0.22,0.783
Completed,0.52,8,2576,3710,0.697,0.443
Completed,0.52,6,1266,2208,0.319,0.501
Completed,0.52,7,1941,2981,0.081,0.644
Completed,0.52,7,3132,1650,0.966,0.336
Completed,0.52,7,3823,4541,0.489,0.922
Completed,0.52,7,14,715,0.618,0.114
Completed,0.52,6,79,2950,0.932,0.402
Completed,0.52,6,3888,1795,0.054,0.593
Completed,0.52,7,3221,4530,0.527,0.18
Completed,0.52,7,2030,841,0.391,0.871
Completed,0.52,7,1337,3801,0.13,0.982
Completed,0.52,7,2645,283,0.757,0.043
Completed,0.52,7,2225,2699,0.819,0.82
Completed,0.52,6,772,2473,0.671,0.259
Completed,0.52,7,1242,4854,0.362,0.107
Completed,0.52,8,4934,1028,0.749,0.914
Completed,0.52,6,3116,2668,0.207,0.328
Completed,0.52,7,1807,1337,0.836,0.636
Completed,0.52,7,2500,3397,0.574,0.525
Completed,0.52,7,3691,1895,0.438,0.467
Completed,0.52,7,4358,4318,0.979,0.807
Completed,0.52,7,550,351,0.101,0.249
Completed,0.52,7,339,4152,0.711,0.74
Completed,0.52,7,4109,477,0.334,0.299
Completed,0.52,7,3472,3211,0.873,0.958
Completed,0.52,7,2241,2042,0.237,0.019
Completed,0.52,7,1587,2522,0.475,0.129
Completed,0.52,6,2856,1523,0.603,0.819
Completed,0.52,7,1968,3939,0.536,0.037
Completed,0.52,7,994,1194,0.949,0.598
Completed,0.52,6,836,3671,0.017,0.751
Completed,0.52,6,4567,2326,0.903,0.193
Completed,0.52,7,182,1610,0.255,0.893
Completed,0.52,6,198,3453,0.672,0.199
Completed,0.52,7,3928,2426,0.309,0.764
Completed,0.52,7,3339,3754,0.772,0.478
Completed,0.52,7,1455,4480,0.39,0.687
Completed,0.52,6,2686,815,0.503,0.371
Completed,0.52,6,4582,2925,0.039,0.902
Completed,0.52,6,812,1746,0.91,0.087
Completed,0.52,7,968,4370,0.117,0.311
Completed,0.52,6,4737,378,0.988,0.743
Completed,0.52,7,2841,3426,0.468,0.03
Completed,0.52,7,1610,1948,0.581,0.963
Completed,0.52,7,2346,4939,0.058,0.172
Completed,0.52,6,3495,1383,0.199,0.138
Completed,0.52,7,4084,4898,0.719,0.605
Completed,0.52,6,353,1058,0.355,0.421
Completed,0.52,6,611,4752,0.954,0.913
Completed,0.52,6,4303,1244,0.092,0.098
Completed,0.52,7,3744,2572,0.614,0.629
Completed,0.52,7,2436,1549,0.493,0.314
Completed,0.52,7,1858,3259,0.232,0.455
Completed,0.52,6,3050,2075,0.845,0.522
Completed,0.52,7,4997,4184,0.323,0.237
Completed,0.52,6,1188,525,0.693,0.801
Completed,0.52,7,720,3052,0.276,0.579
Completed,0.52,6,4529,1580,0.646,0.395
Completed,0.52,7,2582,4626,0.185,0.862
Completed,0.52,6,1391,629,0.798,0.18
Completed,0.52,7,2135,3738,0.337,0.939
Completed,0.52,6,3277,103,0.415,0.969
Completed,0.52,7,3835,3620,0.876,0.257
Completed,0.52,6,144,2299,0.015,0.69
Completed,0.52,7,77,3872,0.45,0.794
Completed,0.52,7,3768,212,0.562,0.228
Completed,0.52,7,3184,3572,0.105,0.514
Completed,0.52,6,1876,2388,0.975,0.448
Completed,0.52,7,1320,2885,0.737,0.336
Completed,0.52,7,2511,1862,0.374,0.653
Completed,0.52,7,4442,4439,0.831,0.122
Completed,0.52,8,633,931,0.212,0.936
Completed,0.52,7,1103,3307,0.754,0.713
Completed,0.52,6,4911,1986,0.133,0.28
Completed,0.52,7,2981,4251,0.66,0.993
Completed,0.52,8,1790,416,0.296,0.061
Completed,0.52,8,2301,4804,0.925,0.063
Completed,0.52,8,3654,942,0.929,0.854
Completed,0.52,7,4239,2739,0.403,0.388
Completed,0.52,6,547,1267,0.516,0.571
Completed,0.52,7,444,2613,0.17,0.064
Completed,0.52,6,4174,1433,0.783,0.879
Completed,0.52,7,3562,4792,0.259,0.347
Completed,0.52,7,2293,1127,0.629,0.663
Completed,0.52,8,1696,4065,0.891,0.552
Completed,0.52,8,2927,562,0.029,0.486
Completed,0.52,8,4810,3141,0.553,0.771
Completed,0.52,6,1040,2113,0.432,0.206
Completed,0.52,9,883,4586,0.6,0.43
Completed,0.52,6,4652,746,0.478,0.612
Completed,0.52,7,2769,3012,0.938,0.145
Completed,0.52,6,1539,1695,0.076,0.828
Completed,0.52,8,1887,3563,0.709,0.83
Completed,0.52,6,3405,2261,0.708,0.008
Completed,0.52,7,4017,4057,0.248,0.72
Completed,0.52,6,286,66,0.861,0.287
Completed,0.52,7,278,4044,0.565,0.935
Completed,0.52,7,4009,77,0.452,0.119
Completed,0.52,7,3415,3748,0.972,0.654
Completed,0.52,6,2145,2247,0.102,0.339
Completed,0.52,6,1531,3020,0.372,0.446
Completed,0.52,8,2761,1689,0.734,0.513
Completed,0.52,7,4662,4580,0.214,0.231
Completed,0.52,7,893,754,0.835,0.795
Completed,0.52,8,1048,3134,0.136,0.573
Completed,0.52,6,4818,2121,0.757,0.389
Completed,0.52,7,2917,4075,0.293,0.852
Completed,0.52,7,1686,557,0.656,0.17
Completed,0.52,8,2410,4834,0.295,0.668
Completed,0.47,14,3570,1115,0.055,0.995
Completed,0.52,8,4164,2598,0.519,0.278
Completed,0.52,7,434,1443,0.405,0.711
Completed,0.52,9,535,2745,0.782,0.204
Completed,0.52,8,4227,1258,0.17,0.769
Completed,0.52,7,3664,4930,0.631,0.488
Completed,0.52,9,2355,949,0.26,0.555
Completed,0.52,7,1778,4241,0.03,0.661
Completed,0.52,8,2970,430,0.892,0.346
Completed,0.52,7,4921,3320,0.431,0.881
Completed,0.52,7,1112,1975,0.551,0.066
Completed,0.52,7,644,4453,0.478,0.289
Completed,0.52,7,4454,921,0.598,0.721
Completed,0.52,7,2502,2873,0.076,0.005
Completed,0.52,7,1310,1874,0.939,0.937
Completed,0.52,7,2153,3536,0.074,0.439
Completed,0.52,6,3196,2393,0.338,0.148
Completed,0.52,7,3759,3879,0.86,0.611
Completed,0.52,7,68,204,0.247,0.427
Completed,0.52,7,153,3632,0.312,0.089
Completed,0.52,7,3844,2287,0.674,0.904
Completed,0.52,7,3265,3929,0.149,0.369
Completed,0.52,7,1956,118,0.77,0.685
Completed,0.52,7,1401,4618,0.5,0.546
Completed,0.52,6,2592,636,0.387,0.48
Completed,0.52,8,4517,3057,0.912,0.762
Completed,0.52,6,709,1570,0.043,0.196
Completed,0.52,8,1179,4191,0.99,0.42
Completed,0.52,7,4987,516,0.121,0.602
Completed,0.52,7,3062,3250,0.578,0.14
Completed,0.52,7,1870,2081,0.465,0.822
Completed,0.52,7,2331,3610,0.419,0.795
Completed,0.52,7,3602,1164,0.658,0.352
Completed,0.52,6,4289,2649,0.134,0.889
Completed,0.52,6,480,1475,0.755,0.075
Completed,0.52,6,426,2776,0.433,0.566
Completed,0.52,6,4195,1309,0.553,0.383
Completed,0.52,7,3539,4980,0.028,0.844
Completed,0.52,9,2309,979,0.89,0.161
Completed,0.52,7,1673,4288,0.629,0.055
Completed,0.52,7,2943,457,0.258,0.986
Completed,0.52,6,4792,3349,0.784,0.271
Completed,0.52,8,1061,2023,0.172,0.704
Completed,0.52,7,906,4402,0.862,0.925
Completed,0.52,7,4636,889,0.249,0.111
Completed,0.52,7,2787,2843,0.707,0.648
Completed,0.52,6,1518,1825,0.336,0.332
Completed,0.52,7,1915,4908,0.203,0.067
Completed,0.52,6,3384,2347,0.937,0.505
Completed,0.52,7,4040,3830,0.48,0.221
Completed,0.52,7,270,175,0.6,0.787
Completed,0.52,6,248,2543,0.089,0.169
Completed,0.52,6,4056,1540,0.958,0.852
Completed,0.52,7,3365,4742,0.497,0.39
Completed,0.52,7,2174,1214,0.61,0.573
Completed,0.52,11,1500,4213,0.848,0.712
Completed,0.52,7,2809,534,0.228,0.279
Completed,0.52,6,4613,3270,0.689,0.993
Completed,0.52,7,921,2105,0.327,0.062
Completed,0.52,7,1079,4636,0.642,0.339
Completed,0.52,6,4770,659,0.28,0.656
Completed,0.52,7,2966,3081,0.802,0.119
Completed,0.52,6,1658,1589,0.181,0.933
Completed,0.52,11,2474,4028,0.703,0.197
Completed,0.52,7,3523,2269,0.532,0.229
Completed,0.52,7,4214,3910,0.011,0.513
Completed,0.52,7,405,94,0.88,0.447
Completed,0.52,6,508,3782,0.305,0.938
Completed,0.52,7,4277,259,0.676,0.006
Completed,0.52,7,3616,3463,0.156,0.721
Completed,0.52,7,2386,2455,0.768,0.288
Completed,0.52,6,1750,2896,0.507,0.427
Completed,0.52,7,3020,1736,0.386,0.609
Completed,0.52,7,4873,4470,0.906,0.148
Completed,0.52,6,1143,786,0.043,0.831
Completed,0.52,6,673,3416,0.984,0.553
Completed,0.52,7,4403,1919,0.121,0.487
Completed,0.52,6,2549,4340,0.585,0.771
Completed,0.52,7,1280,369,0.464,0.205
Completed,0.52,7,2110,2769,0.924,0.91
Completed,0.52,7,3146,1087,0.815,0.881
Completed,0.52,10,3807,2728,0.352,0.344
Completed,0.52,7,37,1393,0.723,0.661
Completed,0.52,10,105,4782,0.787,0.823
Completed,0.52,7,3874,1098,0.166,0.141
Completed,0.52,8,3237,2583,0.626,0.602
Completed,0.52,7,2007,1423,0.263,0.418
Completed,0.52,8,1353,3151,0.025,0.312
Completed,0.52,7,2622,2142,0.895,0.744
Completed,0.52,8,4490,4095,0.435,0.03
Completed,0.52,8,759,572,0.549,0.962
Completed,0.52,11,1227,3041,0.482,0.683
Completed,0.52,8,4957,1706,0.596,0.368
Completed,0.52,11,3090,4595,0.072,0.905
Completed,0.52,7,1820,775,0.942,0.09
Completed,0.52,8,2202,4571,0.962,0.399
Completed,0.52,8,3704,55,0.341,0.762
Completed,0.52,7,4342,3728,0.865,0.479
Completed,0.52,7,572,2232,0.244,0.546
Completed,0.52,8,314,3581,0.566,0.038
Completed,0.52,10,4122,2417,0.446,0.971
Completed,0.52,8,3456,3901,0.972,0.256
Completed,0.52,8,2265,222,0.108,0.688
Completed,0.52,7,1571,4430,0.37,0.582
Completed,0.52,11,2879,902,0.741,0.398
Completed,0.52,7,4699,2855,0.215,0.859
Completed,0.52,8,1007,1852,0.828,0.177
Completed,0.52,8,852,4222,0.138,0.455
Completed,0.52,7,4543,406,0.749,0.521
Completed,0.52,9,2724,3297,0.292,0.238
Completed,0.52,10,1416,1957,0.663,0.802
Completed,0.52,7,1991,3330,0.68,0.74
Completed,0.52,7,3301,1277,0.062,0.095
Completed,0.52,7,3967,4948,0.519,0.632
Completed,0.52,6,158,971,0.399,0.316
Completed,0.52,7,221,4124,0.544,0.525
Completed,0.52,7,3913,625,0.407,0.467
Completed,0.52,8,3353,3203,0.884,0.806
Completed,0.52,9,2044,2170,0.007,0.248
Completed,0.52,7,1469,2628,0.268,0.11
Completed,0.52,6,2660,1453,0.654,0.916
Completed,0.52,6,4605,4813,0.177,0.325
Completed,0.52,8,797,1144,0.806,0.633
Completed,0.52,7,954,3680,0.224,0.981
Completed,0.52,8,4763,2198,0.853,0.042
Completed,0.52,9,2818,3996,0.315,0.702
Completed,0.52,8,1626,9,0.701,0.261
Completed,0.52,6,2369,3106,0.162,0.625
Completed,0.52,9,3510,725,0.085,0.59
Completed,0.52,8,4070,2990,0.622,0.184
Completed,0.52,10,379,1679,0.485,0.874
Completed,0.52,6,588,2824,0.827,0.367
Completed,0.52,7,4318,1806,0.191,0.675
Completed,0.52,6,3731,4385,0.727,0.084
Completed,0.52,7,2461,872,0.348,0.89
Completed,0.52,7,1846,3849,0.11,0.752
Completed,0.52,6,3076,194,0.996,0.194
Completed,0.52,7,4973,3553,0.46,0.532
Completed,0.52,6,1204,2364,0.589,0.474
Completed,0.52,7,734,4999,0.382,0.126
Completed,0.52,6,4503,998,0.511,0.817
Completed,0.52,6,2606,2794,0.031,0.41
Completed,0.52,6,1375,1326,0.918,0.601
Completed,0.52,7,2112,4308,0.442,0.269
Completed,0.52,6,3260,2004,0.301,0.299
Completed,0.52,6,3848,4271,0.78,0.958
Completed,0.52,6,118,440,0.144,0.019
Completed,0.52,7,54,3240,0.329,0.497
Completed,0.52,6,3785,2052,0.716,0.556
Completed,0.52,7,3171,4162,0.24,0.218
Completed,0.52,7,1901,507,0.869,0.775
Completed,0.52,7,1306,4698,0.608,0.883
Completed,0.52,7,2537,1184,0.47,0.075
Completed,0.52,6,4418,2512,0.946,0.667
Completed,0.52,7,649,1493,0.068,0.359
Completed,0.52,7,1116,3957,0.899,0.011
Completed,0.52,7,4886,127,0.022,0.951
Completed,0.52,7,3004,3642,0.561,0.291
Completed,0.52,6,1774,2317,0.424,0.731
Completed,0.52,8,42,3393,0.146,0.788
Completed,0.52,6,3638,1639,0.791,0.433
Completed,0.52,7,4252,4686,0.252,0.839
Completed,0.52,7,522,685,0.637,0.15
Completed,0.52,7,467,4501,0.05,0.64
Completed,0.52,6,4159,832,0.936,0.333
Completed,0.52,7,3576,2940,0.395,0.925
Completed,0.52,7,2267,1766,0.523,0.117
Completed,0.52,6,1710,3515,0.761,0.225
Completed,0.52,6,2901,2482,0.125,0.782
Completed,0.52,7,4833,3811,0.667,0.444
Completed,0.52,7,1025,313,0.288,0.503
Completed,0.52,7,869,2678,0.745,0.85
Completed,0.52,6,4678,1367,0.366,0.16
Completed,0.52,7,2746,4883,0.839,0.567
Completed,0.52,6,1555,1038,0.204,0.376
Completed,0.52,8,611,4706,0.355,0.223
Completed,0.52,6,3420,321,0.57,0.709
Completed,0.52,6,4003,3368,0.097,0.049
Completed,0.52,6,312,1886,0.983,0.989
Completed,0.52,7,311,4504,0.513,0.395
Completed,0.52,6,4003,830,0.376,0.578
Completed,0.52,7,2548,3512,0.613,0.968
Completed,0.52,7,2062,1979,0.113,0.144
Completed,0.52,8,863,4111,0.839,0.522
Completed,0.52,8,3904,97,0.339,0.338
Completed,0.52,8,4874,4954,0.193,0.495
Completed,0.52,7,361,843,0.689,0.679
Completed,0.52,7,1717,3050,0.478,0.05
Completed,0.52,7,3675,1458,0.981,0.873
Completed,0.52,7,3369,3986,0.432,0.733
Completed,0.52,7,1398,519,0.934,0.409
Completed,0.52,7,177,3977,0.595,0.086
Completed,0.52,7,4568,2407,0.643,0.106
Completed,0.52,7,4210,2547,0.764,0.198
Completed,0.52,8,1181,1658,0.258,0.881
Completed,0.52,7,2381,4451,0.531,0.254
Completed,0.52,8,2855,1043,0.038,0.578
Completed,0.52,8,3107,4660,0.888,0.028
Completed,0.52,7,2284,1096,0.385,0.835
Completed,0.52,6,963,2797,0.658,0.456
Completed,0.52,6,4273,1752,0.162,0.654
Completed,0.52,8,4472,3144,0.305,0.562
Completed,0.52,6,295,2315,0.812,0.363
Completed,0.52,7,1460,3776,0.023,0.989
Completed,0.52,7,3150,464,0.515,0.183
Completed,0.52,7,3459,2839,0.067,0.292
Completed,0.52,7,1776,1403,0.565,0.6
Completed,0.52,6,399,2945,0.905,0.892
Completed,0.52,7,4781,751,0.855,0.92
Completed,0.52,7,3964,4361,0.735,0.763
Completed,0.52,8,646,190,0.241,0.066
Completed,0.52,7,1968,3721,0.967,0.694
Completed,0.52,7,2799,2032,0.462,0.387
Completed,0.52,7,2683,4178,0.132,0.171
Completed,0.52,7,1927,67,0.625,0.97
Completed,0.52,7,763,3523,0.414,0.352
Completed,0.52,7,4004,1932,0.92,0.542
Completed,0.52,7,4740,3039,0.549,0.635
Completed,0.52,7,495,1505,0.052,0.444
Completed,0.52,8,1817,4887,0.778,0.815
Completed,0.52,6,3575,874,0.276,0.016
Completed,0.52,8,3269,3323,0.825,0.406
Completed,0.52,7,1498,2435,0.322,0.706
Completed,0.52,7,136,4525,0.972,0.474
Completed,0.52,7,4434,569,0.1,0.775
Completed,0.52,8,4310,4459,0.496,0.932
Completed,0.52,7,1081,993,0.995,0.242
Completed,0.52,7,2246,2617,0.207,0.612
Completed,0.52,7,2989,1630,0.706,0.312
Completed,0.52,8,2895,2671,0.368,0.854
Completed,0.52,7,2496,1841,0.873,0.038
Completed,0.52,7,1141,4551,0.085,0.659
Completed,0.52,7,4095,1241,0.579,0.484
Completed,0.52,7,4684,3884,0.949,0.327
Completed,0.52,8,82,319,0.448,0.503
Completed,0.52,7,1282,3270,0.721,0.133
Completed,0.52,7,3329,2226,0.223,0.948
Completed,0.52,8,3637,4834,0.671,0.59
Completed,0.52,7,1598,664,0.179,0.273
Completed,0.52,7,539,3653,0.525,0.532
Completed,0.52,7,4993,1256,0.398,0.217
Completed,0.52,8,3786,3615,0.006,0.125
Completed,0.52,6,825,2180,0.502,0.8
Completed,0.52,7,2180,4233,0.291,0.428
Completed,0.52,7,2587,277,0.794,0.744
Completed,0.52,7,2630,4881,0.252,0.279
Completed,0.52,6,2136,925,0.755,0.58
Completed,0.52,7,800,2977,0.044,0.208
Completed,0.52,7,3810,1541,0.541,0.898
Completed,0.52,7,4949,3589,0.928,0.806
Completed,0.52,7,443,1899,0.422,0.115
Completed,0.52,8,1623,4181,0.649,0.735
Completed,0.52,7,3613,11,0.156,0.434
Completed,0.52,6,3294,2620,0.699,0.044
Completed,0.52,7,1316,1575,0.199,0.844
Completed,0.52,7,271,2531,0.266,0.645
Completed,0.52,6,4631,960,0.472,0.666
Completed,0.52,6,4128,3915,0.123,0.508
Completed,0.52,7,1107,605,0.619,0.317
Completed,0.52,7,2443,3317,0.33,0.938
Completed,0.52,6,2949,2487,0.833,0.139
Completed,0.52,7,3043,3214,0.246,0.712
Completed,0.52,7,2193,2227,0.745,0.397
Completed,0.52,7,1047,3852,0.456,0.765
Completed,0.52,7,4345,386,0.957,0.091
Completed,0.52,8,4380,4589,0.571,0.248
Completed,0.52,8,230,1180,0.077,0.922
Completed,0.52,7,1532,2722,0.849,0.302
Completed,0.52,7,3235,1833,0.345,0.617
Completed,0.52,7,3550,4283,0.802,0.976
Completed,0.52,7,1841,270,0.299,0.162
Completed,0.52,7,327,4313,0.233,0.329
Completed,0.52,7,4696,2119,0.029,0.357
Completed,0.52,7,4028,2914,0.375,0.45
Completed,0.52,7,738,1322,0.882,0.625
Completed,0.52,7,1884,4778,0.172,0.006
Completed,0.52,7,2727,666,0.663,0.821
Completed,0.52,6,2764,3125,0.989,0.605
Completed,0.52,7,2002,1435,0.486,0.282
Completed,0.52,7,700,4967,0.712,0.911
Completed,0.52,7,3910,797,0.217,0.229
Completed,0.52,7,4814,4094,0.316,0.072
Completed,0.52,7,577,140,0.816,0.754
Completed,0.52,6,1723,3441,0.106,0.377
Completed,0.52,7,3513,2005,0.605,0.7
Completed,0.52,8,3194,4380,0.062,0.84
Completed,0.52,7,1416,1069,0.555,0.018
Completed,0.52,7,4496,1701,0.772,0.462
Completed,0.52,8,4228,3406,0.635,0.369
Completed,0.52,7,1007,2361,0.138,0.552
Completed,0.52,7,2309,4061,0.911,0.173
Completed,0.56,11,3083,497,0.408,0.995
Completed,0.52,7,2830,3802,0.508,0.414
Completed,0.52,6,18,1764,0.681,0.189
Completed,0.52,7,1354,4639,0.392,0.568
Completed,0.52,7,3413,1172,0.896,0.259
Completed,0.52,7,3729,3700,0.439,0.151
Completed,0.52,7,4909,202,0.727,0.528
Completed,0.52,7,2096,2866,0.589,0.863
Completed,0.52,7,2514,1333,0.09,0.056
Completed,0.52,10,928,3341,0.575,0.727
Completed,0.52,7,3838,2453,0.073,0.412
Completed,0.52,7,1651,4481,0.243,0.201
Completed,0.55,7,1705,37,0.117,0.999
Completed,0.52,7,4698,1865,0.071,0.809
Completed,0.56,8,1,982,0.999,0.999
Completed,0.52,6,4143,1852,0.864,0.001
Completed,0.54,14,5000,5000,0.0,0.999
Completed,0.52,7,5000,1,0.0,0.001
Completed,0.53,10,1653,754,0.215,0.999
Completed,0.52,7,928,1907,0.756,0.001
Completed,0.52,7,148,5000,0.999,0.999
Completed,0.52,7,1,1,0.999,0.001
Completed,0.52,6,5000,5000,0.999,0.001
Completed,0.52,7,5000,5000,0.0,0.001
Completed,0.54,15,3939,5000,0.0,0.999
Completed,0.52,7,1585,1,0.0,0.999
Completed,0.52,7,5000,1,0.999,0.001
Completed,0.54,15,1218,5000,0.0,0.999
Completed,0.45,9,2923,835,0.573,0.999
Completed,0.52,7,5000,1,0.0,0.999
Completed,0.52,6,1,5000,0.999,0.001
Completed,0.52,7,3791,4376,0.999,0.999
Completed,0.54,22,2864,5000,0.0,0.999
Completed,0.52,7,1,5000,0.0,0.001
Completed,0.52,11,4857,4762,0.232,0.999
Completed,0.52,7,1479,1566,0.278,0.001
Completed,0.52,7,1950,861,0.147,0.001
Completed,0.52,6,4900,1,0.999,0.999
Completed,0.52,6,3852,1,0.0,0.001
Completed,0.52,6,4618,965,0.999,0.714
Completed,0.52,6,4129,84,0.114,0.739
Completed,0.53,10,5000,960,0.999,0.999
Completed,0.52,8,2910,950,0.999,0.448
Completed,0.52,9,376,1139,0.016,0.412
Completed,0.52,8,4648,4772,0.811,0.745
Completed,0.52,7,1435,656,0.233,0.001
Completed,0.54,16,1,5000,0.0,0.999
Failed,,,2699,3968,0.427,0.533
Failed,,,1429,157,0.557,0.475
Failed,,,2084,4657,0.795,0.364
Failed,,,3314,675,0.158,0.672
Failed,,,3951,3096,0.634,0.087
Failed,,,2070,250,0.152,0.544
Failed,,,2426,2561,0.195,0.96
Failed,,,3735,1562,0.816,0.029
Failed,,,4314,4766,0.359,0.745
Failed,,,623,1233,0.721,0.312
Failed,,,363,4893,0.091,0.804
Failed,,,4094,1067,0.954,0.238
Failed,,,3487,2707,0.494,0.52
Failed,,,2217,1377,0.615,0.454
Failed,,,1621,3436,0.845,0.315
Failed,,,2851,1934,0.233,0.631
Failed,,,2824,4568,0.705,0.262
Failed,,,1632,728,0.343,0.695
Failed,,,2189,3998,0.074,0.588
Failed,,,3497,6,0.944,0.405
Failed,,,4081,3677,0.48,0.868
Failed,,,390,2200,0.594,0.185
Failed,,,599,3551,0.217,0.677
Failed,,,4329,2367,0.83,0.361
Failed,,,3445,4432,0.112,0.694
Failed,,,2254,899,0.998,0.254
Failed,,,1579,3899,0.729,0.392
Failed,,,2888,224,0.35,0.583
Failed,,,4693,3584,0.825,0.175
Failed,,,1001,2414,0.189,0.865
Failed,,,844,4950,0.778,0.519
Failed,,,4535,969,0.142,0.46
Failed,,,2615,3327,0.922,0.595
Failed,,,1384,2006,0.06,0.412
Failed,,,1980,2796,0.29,0.304
Failed,,,3249,1324,0.661,0.737
Failed,,,3862,4997,0.139,0.021
Failed,,,132,1000,0.751,0.953
Failed,,,40,2514,0.687,0.562
Failed,,,3771,1491,0.325,0.495
Failed,,,3342,2630,0.027,0.246
Failed,,,2033,1451,0.897,0.812
Failed,,,1477,3201,0.628,0.918
Failed,,,2668,2173,0.265,0.104
Failed,,,4599,4126,0.785,0.639
Failed,,,791,623,0.164,0.323
Failed,,,946,2993,0.863,0.048
Failed,,,4754,1677,0.242,0.979
Failed,,,2998,3109,0.421,0.729
Failed,,,1768,1637,0.534,0.297
Failed,,,2383,3640,0.804,0.435
Failed,,,3652,2319,0.183,0.619
Failed,,,4241,3960,0.64,0.156
Failed,,,511,124,0.278,0.837
Failed,,,456,3814,0.908,0.331
Failed,,,4148,310,0.045,0.647
Failed,,,3717,3851,0.368,0.896
Failed,,,2447,192,0.74,0.082
Failed,,,1852,4382,0.97,0.188
Failed,,,3082,874,0.106,0.754
Failed,,,4965,2827,0.568,0.473
Failed,,,1195,1804,0.447,0.538
Failed,,,728,4273,0.521,0.814
Failed,,,4497,437,0.401,0.132
Failed,,,2738,4310,0.201,0.381
Failed,,,1546,319,0.813,0.565
Failed,,,2123,4881,0.583,0.703
Failed,,,3432,1040,0.462,0.271
Failed,,,3990,2680,0.986,0.987
Failed,,,299,1364,0.123,0.055
Failed,,,296,4865,0.895,0.184
Failed,,,3988,1055,0.025,0.873
Failed,,,3182,4695,0.85,0.777
Failed,,,1912,1187,0.23,0.212
Failed,,,1298,4164,0.499,0.073
Failed,,,2528,504,0.612,0.888
Failed,,,4424,3238,0.087,0.354
Failed,,,655,2054,0.956,0.669
Failed,,,1125,4684,0.009,0.945
Failed,,,4895,687,0.878,0.013
Failed,,,2898,4503,0.245,0.109
Failed,,,1706,828,0.865,0.917
Failed,,,2283,3828,0.595,0.805
Failed,,,3591,295,0.483,0.248
Failed,,,4145,3499,0.942,0.526
Failed,,,454,2500,0.071,0.467
Failed,,,518,3645,0.741,0.959
Failed,,,4248,2315,0.371,0.019
Failed,,,3589,3513,0.505,0.111
Failed,,,2280,2485,0.384,0.927
Failed,,,1704,2943,0.154,0.788
Failed,,,2895,1763,0.766,0.223
Failed,,,4841,4499,0.307,0.505
Failed,,,1033,834,0.678,0.438
Failed,,,875,3365,0.353,0.163
Failed,,,4684,1888,0.725,0.844
Failed,,,2521,3224,0.398,0.752
Failed,,,1290,2070,0.52,0.195
Failed,,,1905,2510,0.75,0.083
Failed,,,3175,1497,0.137,0.891
Failed,,,3778,4699,0.663,0.367
Failed,,,48,1181,0.292,0.675
Failed,,,134,2812,0.228,0.84
Failed,,,3864,1310,0.848,0.149
Failed,,,3434,2695,0.549,0.399
Failed,,,2125,1350,0.436,0.591
Failed,,,1549,3370,0.167,0.701
Failed,,,2740,1884,0.786,0.261
Failed,,,4681,4305,0.263,0.981
Failed,,,873,323,0.626,0.041
Failed,,,1030,2938,0.341,0.325
Failed,,,4839,1769,0.704,0.633
Failed,,,3080,2822,0.881,0.882
Failed,,,1849,1809,0.01,0.076
Failed,,,2446,3537,0.28,0.218
Failed,,,3715,2381,0.643,0.776
Failed,,,4332,3866,0.181,0.498
Failed,,,602,177,0.801,0.556
Failed,,,382,3992,0.385,0.049
Failed,,,4074,11,0.507,0.988
Failed,,,3645,3955,0.828,0.739
Failed,,,2375,129,0.215,0.299
Failed,,,1761,4669,0.445,0.41
Failed,,,2991,702,0.567,0.601
Failed,,,4902,3124,0.109,0.126
Failed,,,1133,1622,0.971,0.816
