Status,ACCURACY,RUNTIME,recent_samples_size,batch_size,theta,lambida
Completed,0.7,118,176,65,0.0,0.765
Completed,0.58,33,4454,32,0.999,0.154
Completed,0.58,35,3859,2634,0.999,0.67
Completed,0.58,43,4986,1851,0.0,0.401
Completed,0.71,222,219,4853,0.0,0.601
Completed,0.7,105,40,99,0.0,0.578
Completed,0.7,115,1,5000,0.999,0.999
Completed,0.58,34,4981,2912,0.296,0.349
Completed,0.58,34,147,33,0.0,0.489
Completed,0.58,35,3317,4921,0.416,0.592
Completed,0.58,36,1873,278,0.532,0.024
Completed,0.7,111,789,2,0.222,0.809
Completed,0.58,35,4326,4644,0.202,0.193
Completed,0.58,33,91,161,0.311,0.384
Completed,0.58,35,339,2606,0.187,0.153
Completed,0.7,119,648,162,0.873,0.763
Completed,0.58,34,4539,2123,0.769,0.805
Completed,0.58,35,79,227,0.999,0.274
Completed,0.58,36,648,4843,0.799,0.001
Completed,0.58,36,4633,4682,0.614,0.335
Completed,0.7,127,1,1,0.999,0.976
Completed,0.58,38,11,2466,0.292,0.689
Completed,0.58,46,582,1857,0.867,0.846
Completed,0.58,40,4961,4832,0.999,0.108
Completed,0.58,44,513,4596,0.999,0.173
Completed,0.72,204,1,5000,0.0,0.999
Completed,0.58,41,30,4776,0.36,0.564
Completed,0.7,110,4795,1568,0.308,0.723
Completed,0.58,39,179,4185,0.0,0.393
Completed,0.58,33,173,262,0.262,0.152
Completed,0.58,40,2768,4947,0.294,0.943
Completed,0.58,44,4866,4917,0.779,0.001
Completed,0.58,44,729,3184,0.0,0.27
Completed,0.58,35,451,4871,0.0,0.214
Completed,0.7,123,4690,90,0.634,0.779
Completed,0.58,36,10,4273,0.173,0.732
Completed,0.71,131,230,218,0.16,0.581
Completed,0.58,33,275,191,0.607,0.167
Completed,0.58,41,1024,213,0.084,0.235
Completed,0.69,109,5000,1,0.999,0.999
Completed,0.71,154,4846,680,0.0,0.782
Completed,0.7,144,4688,4024,0.999,0.985
Completed,0.58,34,4624,1911,0.418,0.888
Completed,0.71,128,4889,1081,0.0,0.639
Completed,0.58,35,954,4707,0.67,0.163
Completed,0.69,101,5000,1,0.0,0.999
Completed,0.58,35,4908,111,0.795,0.387
Completed,0.58,35,4864,4536,0.999,0.897
Completed,0.7,135,921,297,0.891,0.619
Completed,0.58,34,4497,3211,0.493,0.129
Completed,0.58,35,4610,4360,0.695,0.581
Completed,0.7,108,706,1783,0.241,0.923
Completed,0.72,144,2607,1277,0.0,0.826
Completed,0.69,103,674,4663,0.999,0.982
Completed,0.58,34,60,2194,0.521,0.102
Completed,0.58,36,973,3210,0.919,0.53
Completed,0.58,36,134,2339,0.442,0.18
Completed,0.58,35,3409,4848,0.723,0.625
Completed,0.58,36,189,5000,0.0,0.001
Completed,0.58,35,4182,3100,0.0,0.081
Completed,0.7,114,406,501,0.351,0.647
Completed,0.58,36,211,4795,0.329,0.704
Completed,0.7,125,4107,205,0.794,0.757
Completed,0.58,34,3965,21,0.519,0.851
Completed,0.71,138,28,256,0.398,0.802
Completed,0.71,142,4656,180,0.307,0.855
Completed,0.58,39,4668,4962,0.665,0.824
Completed,0.72,161,4856,2577,0.0,0.999
Completed,0.71,141,2055,2050,0.0,0.934
Completed,0.58,34,4657,41,0.809,0.955
Completed,0.58,37,2833,1,0.999,0.503
Completed,0.58,37,3468,4993,0.427,0.877
Completed,0.58,36,1167,4736,0.999,0.62
Completed,0.72,209,311,638,0.0,0.999
Completed,0.58,36,3638,1704,0.999,0.056
Completed,0.71,178,1,1283,0.0,0.999
Completed,0.58,40,148,4561,0.999,0.7
Completed,0.58,38,1716,3298,0.999,0.451
Completed,0.58,37,4663,4894,0.402,0.725
Completed,0.58,34,4167,1305,0.999,0.451
Completed,0.58,35,2161,2377,0.999,0.584
Completed,0.7,112,297,1664,0.222,0.667
Completed,0.71,112,359,38,0.179,0.983
Completed,0.7,135,3630,1,0.999,0.948
Completed,0.58,37,674,31,0.999,0.719
Completed,0.7,136,3494,215,0.0,0.62
Completed,0.58,35,3976,2826,0.487,0.255
Completed,0.58,35,10,4780,0.429,0.698
Completed,0.7,120,1648,124,0.999,0.604
Completed,0.58,34,4948,14,0.277,0.705
Completed,0.58,35,573,177,0.624,0.891
Completed,0.58,36,2562,2239,0.999,0.001
Completed,0.58,34,390,399,0.467,0.503
Completed,0.58,35,1894,2451,0.999,0.48
Completed,0.58,37,4152,3469,0.634,0.339
Completed,0.58,35,1537,4906,0.269,0.45
Completed,0.7,100,4473,5000,0.999,0.999
Completed,0.58,35,1012,3021,0.999,0.97
Completed,0.58,35,601,33,0.0,0.124
Completed,0.58,34,4320,2298,0.999,0.226
Completed,0.71,146,4571,2734,0.111,0.999
Completed,0.7,139,4468,90,0.295,0.949
Completed,0.58,35,2003,200,0.319,0.868
Completed,0.58,37,4105,4973,0.231,0.364
Completed,0.7,120,114,101,0.27,0.728
Completed,0.58,34,955,72,0.0,0.227
Completed,0.58,37,4897,4900,0.0,0.421
Completed,0.7,112,1069,1274,0.343,0.756
Completed,0.58,34,8,4839,0.147,0.058
Completed,0.71,137,2423,174,0.175,0.862
Completed,0.71,144,4952,2513,0.0,0.618
Completed,0.58,35,1793,226,0.999,0.197
Completed,0.7,119,4156,957,0.291,0.879
Completed,0.7,134,201,142,0.0,0.624
Completed,0.58,35,4957,4804,0.999,0.533
Completed,0.7,117,1,2103,0.999,0.999
Completed,0.7,117,4947,928,0.366,0.691
Completed,0.58,36,4457,253,0.059,0.186
Completed,0.58,35,1,5000,0.999,0.24
Completed,0.58,38,24,2716,0.328,0.71
Completed,0.58,35,3929,2559,0.396,0.671
Completed,0.7,123,249,62,0.999,0.799
Completed,0.58,34,2833,1538,0.999,0.832
Completed,0.58,33,35,141,0.082,0.775
Completed,0.58,37,279,50,0.383,0.453
Completed,0.58,35,259,2481,0.814,0.731
Completed,0.58,36,5000,5000,0.999,0.001
Completed,0.58,40,3785,4959,0.999,0.784
Completed,0.58,34,4742,99,0.999,0.421
Completed,0.71,139,4473,1814,0.215,0.999
Completed,0.58,35,650,2220,0.227,0.384
Completed,0.58,36,842,2406,0.647,0.325
Completed,0.58,35,58,2010,0.325,0.821
Completed,0.58,37,4395,2871,0.77,0.293
Completed,0.58,34,166,1380,0.0,0.066
Completed,0.71,123,726,4868,0.058,0.763
Completed,0.58,35,110,2724,0.823,0.044
Completed,0.58,35,714,2762,0.999,0.714
Completed,0.71,146,2692,1476,0.0,0.88
Completed,0.71,149,494,320,0.431,0.965
Completed,0.58,37,1664,214,0.276,0.001
Completed,0.58,38,1062,4871,0.999,0.042
Completed,0.7,143,287,1280,0.215,0.84
Completed,0.7,126,612,4979,0.73,0.999
Completed,0.58,38,818,4499,0.282,0.917
Completed,0.58,36,1432,1875,0.761,0.232
Completed,0.58,36,367,732,0.999,0.553
Completed,0.58,35,4948,4804,0.999,0.417
Completed,0.58,34,1668,112,0.999,0.872
Completed,0.58,36,442,1,0.0,0.001
Completed,0.58,37,4924,4866,0.999,0.973
Completed,0.58,36,3977,2552,0.999,0.353
Completed,0.71,133,409,65,0.583,0.769
Completed,0.58,35,509,4942,0.783,0.093
Completed,0.58,35,221,556,0.889,0.112
Completed,0.58,35,391,2097,0.685,0.422
Completed,0.58,37,284,2568,0.063,0.405
Completed,0.58,37,4465,4533,0.551,0.878
Completed,0.58,35,1774,4960,0.478,0.868
Completed,0.58,35,1589,183,0.999,0.082
Completed,0.58,35,3571,255,0.437,0.286
Completed,0.71,137,24,192,0.651,0.863
Completed,0.58,35,2925,4867,0.567,0.664
Completed,0.58,36,4232,4990,0.0,0.184
Completed,0.58,36,4328,1512,0.424,0.922
Completed,0.58,35,4909,4995,0.0,0.3
Completed,0.71,128,327,4363,0.026,0.865
Completed,0.7,106,2980,105,0.0,0.661
Completed,0.58,34,3198,304,0.37,0.052
Completed,0.7,113,4951,2898,0.999,0.993
Completed,0.68,98,280,87,0.928,0.654
Completed,0.72,153,3832,4634,0.0,0.733
Completed,0.58,35,1917,4793,0.216,0.85
Completed,0.7,113,717,300,0.768,0.832
Completed,0.58,34,128,2710,0.385,0.063
Completed,0.71,132,598,1833,0.728,0.999
Completed,0.58,33,3667,574,0.999,0.706
Completed,0.58,36,3471,2756,0.364,0.823
Completed,0.58,33,1554,628,0.797,0.435
Completed,0.58,34,4661,15,0.69,0.326
Completed,0.7,120,4865,171,0.999,0.985
Completed,0.58,34,287,101,0.151,0.702
Completed,0.71,134,18,1575,0.0,0.648
Completed,0.58,36,1382,4582,0.787,0.412
Completed,0.58,35,4817,4085,0.213,0.749
Completed,0.58,35,775,3823,0.0,0.49
Completed,0.58,37,4597,380,0.405,0.204
Completed,0.58,33,3644,96,0.091,0.126
Completed,0.58,35,4050,2001,0.187,0.294
Completed,0.58,35,2281,127,0.765,0.495
Completed,0.71,177,2997,2003,0.0,0.809
Completed,0.71,147,3860,2723,0.0,0.962
Completed,0.58,34,4923,1704,0.607,0.401
Completed,0.58,33,4505,20,0.315,0.284
Completed,0.58,35,4585,4784,0.264,0.617
Completed,0.58,36,4683,3974,0.311,0.091
Completed,0.58,36,3173,4982,0.442,0.102
Completed,0.71,129,161,1581,0.195,0.722
Completed,0.58,34,4570,38,0.222,0.464
Completed,0.58,37,4205,4900,0.427,0.473
Completed,0.58,35,3961,3099,0.999,0.856
Completed,0.7,112,3949,3,0.776,0.799
Completed,0.71,153,4979,202,0.708,0.979
Completed,0.58,35,174,2216,0.584,0.225
Completed,0.58,37,3825,2751,0.672,0.594
Completed,0.7,149,4716,153,0.865,0.826
Completed,0.58,36,1974,4849,0.646,0.222
Completed,0.7,132,826,112,0.247,0.515
Completed,0.58,35,3516,1287,0.999,0.157
Completed,0.69,96,3141,4987,0.999,0.988
Completed,0.7,142,1648,224,0.0,0.512
Completed,0.58,35,340,18,0.471,0.481
Completed,0.58,33,4837,713,0.485,0.382
Completed,0.58,33,4976,36,0.717,0.001
Completed,0.71,113,2825,4926,0.084,0.801
Completed,0.71,142,150,1307,0.999,0.999
Completed,0.71,144,4201,1934,0.0,0.761
Completed,0.58,35,813,4864,0.193,0.778
Completed,0.58,37,751,1561,0.999,0.748
Completed,0.58,38,4542,2259,0.0,0.244
Completed,0.58,35,1,2647,0.833,0.895
Completed,0.7,125,12,1914,0.236,0.607
Completed,0.58,35,8,41,0.431,0.753
Completed,0.58,35,1397,4913,0.131,0.74
Completed,0.58,35,535,2121,0.507,0.606
Completed,0.58,35,28,3001,0.555,0.887
Completed,0.58,35,3223,4956,0.799,0.95
Completed,0.58,34,4724,1753,0.512,0.529
Completed,0.58,35,487,205,0.999,0.643
Completed,0.7,126,67,2009,0.859,0.999
Completed,0.58,33,1089,264,0.999,0.391
Completed,0.68,96,82,67,0.999,0.546
Completed,0.58,34,4092,1874,0.999,0.625
Completed,0.71,154,1065,1338,0.0,0.727
Completed,0.58,33,4481,102,0.0,0.427
Completed,0.7,113,4271,732,0.51,0.631
Completed,0.7,130,3357,327,0.999,0.944
Completed,0.71,174,4747,1888,0.0,0.726
Completed,0.72,171,4197,1661,0.0,0.854
Completed,0.58,34,417,343,0.596,0.416
Completed,0.58,35,3746,53,0.809,0.665
Completed,0.71,172,3578,4819,0.0,0.905
Completed,0.58,35,397,4886,0.999,0.942
Completed,0.58,33,417,216,0.0,0.316
Completed,0.58,35,2918,4976,0.432,0.344
Completed,0.58,35,2781,1824,0.843,0.755
Completed,0.7,113,109,279,0.999,0.765
Completed,0.58,39,2535,78,0.207,0.611
Completed,0.58,35,4526,2160,0.0,0.001
Completed,0.58,34,4826,1598,0.493,0.053
Completed,0.58,35,280,2342,0.325,0.588
Completed,0.58,36,4397,4971,0.864,0.369
Completed,0.58,33,953,132,0.999,0.316
Completed,0.58,38,11,4996,0.301,0.757
Completed,0.58,35,20,3562,0.642,0.502
Completed,0.58,36,2730,4791,0.999,0.349
Completed,0.58,38,4561,3330,0.999,0.876
Completed,0.58,33,87,118,0.777,0.14
Completed,0.58,37,3477,1727,0.841,0.793
Completed,0.58,36,161,25,0.999,0.855
Completed,0.58,35,593,2317,0.85,0.973
Completed,0.58,35,4790,4967,0.999,0.468
Completed,0.58,35,4724,2073,0.999,0.956
Completed,0.58,35,407,148,0.0,0.477
Completed,0.58,35,1893,3096,0.254,0.437
Completed,0.58,37,971,3027,0.441,0.509
Completed,0.58,35,1815,2058,0.367,0.63
Completed,0.58,35,3814,4882,0.065,0.244
Completed,0.58,34,1708,784,0.995,0.115
Completed,0.58,35,2395,3407,0.633,0.208
Completed,0.71,133,4774,265,0.028,0.738
Completed,0.7,127,620,75,0.744,0.76
Completed,0.7,113,3423,1,0.544,0.696
Completed,0.7,111,5000,1,0.939,0.965
Completed,0.71,162,4591,3280,0.186,0.999
Completed,0.71,167,345,79,0.631,0.999
Completed,0.7,128,1576,1,0.805,0.546
Completed,0.58,34,4694,627,0.0,0.277
Completed,0.71,149,1480,54,0.641,0.72
Completed,0.71,141,4945,63,0.433,0.595
Completed,0.58,33,3122,127,0.0,0.092
Completed,0.7,113,534,1,0.86,0.929
Completed,0.7,130,4862,1694,0.105,0.846
Completed,0.72,163,1,3791,0.0,0.999
Completed,0.7,120,2974,19,0.999,0.999
Completed,0.58,33,2900,48,0.976,0.558
Completed,0.7,114,4035,4518,0.999,0.999
Completed,0.7,138,1,165,0.666,0.556
Completed,0.58,36,1,1,0.706,0.042
Completed,0.58,37,818,53,0.07,0.011
Completed,0.71,135,4882,94,0.629,0.999
Completed,0.72,165,5000,5000,0.0,0.999
Completed,0.72,148,3682,3762,0.022,0.999
Completed,0.58,37,258,1,0.237,0.086
Completed,0.58,33,537,109,0.995,0.685
Completed,0.58,37,1443,4457,0.999,0.001
Completed,0.7,115,4999,318,0.999,0.753
Completed,0.58,35,2797,4244,0.999,0.001
Completed,0.7,108,2151,3228,0.999,0.999
Completed,0.7,123,4912,3710,0.891,0.999
Completed,0.71,131,3788,395,0.288,0.621
Completed,0.7,120,1851,3963,0.883,0.999
Completed,0.58,34,3325,1932,0.169,0.047
Completed,0.58,36,2380,4301,0.502,0.707
Completed,0.58,34,1093,517,0.296,0.421
Completed,0.58,35,4455,3214,0.875,0.832
Completed,0.58,45,4340,928,0.737,0.945
Completed,0.58,35,270,2843,0.09,0.3
Completed,0.58,37,1328,1716,0.86,0.571
Completed,0.58,56,2815,4554,0.467,0.176
Completed,0.58,35,2570,310,0.757,0.32
Completed,0.58,35,1571,3461,0.413,0.933
Completed,0.58,35,592,2334,0.634,0.195
Completed,0.7,127,4017,3936,0.037,0.56
Completed,0.7,139,4835,1299,0.334,0.657
Completed,0.7,123,2077,1150,0.207,0.781
Completed,0.58,47,3627,2581,0.62,0.464
Completed,0.7,111,3567,1073,0.395,0.623
Completed,0.58,35,1983,2658,0.807,0.132
Completed,0.71,153,847,1530,0.023,0.995
Completed,0.58,36,4858,4703,0.68,0.258
Completed,0.58,34,3801,2408,0.947,0.402
Completed,0.58,39,342,3862,0.348,0.843
Completed,0.58,33,1863,77,0.571,0.027
Completed,0.58,41,2749,3694,0.225,0.72
Completed,0.58,34,3109,1795,0.546,0.771
Completed,0.58,36,1500,4475,0.156,0.483
Completed,0.58,34,57,690,0.923,0.644
Completed,0.58,39,4083,3081,0.279,0.11
Completed,0.58,35,4593,435,0.107,0.239
Completed,0.58,39,1109,3296,0.689,0.508
Completed,0.58,35,2323,2167,0.48,0.362
Completed,0.58,35,3224,4065,0.815,0.884
Completed,0.7,124,3170,609,0.653,0.74
Completed,0.58,37,2220,3161,0.049,0.015
Completed,0.58,36,1241,2023,0.78,0.863
Completed,0.58,37,4617,4248,0.422,0.39
Completed,0.58,37,4185,1612,0.191,0.27
Completed,0.58,48,111,4618,0.605,0.976
Completed,0.58,35,1476,824,0.314,0.143
Completed,0.58,35,2977,2908,0.982,0.603
Completed,0.58,38,2735,2230,0.305,0.903
Completed,0.58,36,1722,4001,0.897,0.35
Completed,0.7,133,435,207,0.182,0.528
Completed,0.58,36,3865,3525,0.52,0.227
Completed,0.58,35,5000,1241,0.849,0.122
Completed,0.58,37,862,2529,0.446,0.625
Completed,0.58,34,1919,1391,0.723,0.494
Completed,0.7,121,3474,4880,0.074,0.751
Completed,0.58,34,3729,1467,0.911,0.164
Completed,0.58,36,2130,4804,0.26,0.59
Completed,0.58,34,687,1010,0.539,0.288
Completed,0.7,129,4703,2760,0.133,0.965
Completed,0.58,33,3964,132,0.495,0.813
Completed,0.58,37,490,3600,0.831,0.432
Completed,0.71,133,1703,2463,0.119,0.688
Completed,0.58,36,2594,3768,0.709,0.059
Completed,0.58,35,2956,745,0.001,0.452
Completed,0.58,36,1343,2987,0.67,0.801
Completed,0.58,37,207,1850,0.377,0.078
Completed,0.58,36,4247,4381,0.793,0.677
Completed,0.58,34,4440,2105,0.592,0.54
Completed,0.58,36,952,4167,0.235,0.206
Completed,0.7,112,2473,373,0.965,0.914
Completed,0.58,35,3388,3397,0.362,0.332
Completed,0.58,35,3432,810,0.987,0.808
Completed,0.58,35,2428,2960,0.34,0.445
Completed,0.58,39,985,1600,0.61,0.685
Completed,0.58,36,4405,4672,0.217,0.069
Completed,0.58,37,4291,1970,0.419,0.214
Completed,0.58,35,163,4261,0.752,0.533
Completed,0.58,36,1376,557,0.046,0.34
Completed,0.58,38,2921,3175,0.625,0.906
Completed,0.71,131,2619,1338,0.084,0.582
Completed,0.58,37,1680,4893,0.743,0.172
Completed,0.68,92,544,1189,0.457,0.958
Completed,0.58,36,3911,2543,0.87,0.296
Completed,0.58,35,4728,193,0.508,0.424
Completed,0.58,35,664,3577,0.164,0.821
Completed,0.58,34,2185,2217,0.884,0.052
Completed,0.58,38,3676,4054,0.287,0.695
Completed,0.58,34,3497,2448,0.698,0.359
Completed,0.7,116,1893,3824,0.098,0.895
Completed,0.58,36,914,116,0.821,0.234
Completed,0.58,35,4944,3655,0.475,0.52
Completed,0.71,142,3887,956,0.145,0.633
Completed,0.58,39,408,2776,0.557,0.114
Completed,0.7,121,1773,1412,0.272,0.758
Completed,0.58,39,2679,4819,0.93,0.487
Completed,0.58,36,3023,319,0.357,0.008
Completed,0.58,38,1433,3413,0.938,0.747
Completed,0.58,35,147,2049,0.23,0.382
Completed,0.58,39,4153,4182,0.566,0.871
Completed,0.58,37,4663,1835,0.796,0.968
Completed,0.58,38,1199,4437,0.406,0.277
Completed,0.7,112,2256,728,0.673,0.595
