Status,ACCURACY,RUNTIME,recent_samples_size,batch_size,theta,lambida
Failed,,,2821,3296,0.119,0.295
Failed,,,3064,2240,0.818,0.501
Failed,,,2265,3241,0.262,0.05
Failed,,,951,959,0.708,0.887
Failed,,,4368,4500,0.153,0.436
Failed,,,4673,354,0.461,0.331
Failed,,,1,3854,0.893,0.844
Failed,,,1462,436,0.629,0.713
Failed,,,3241,3771,0.202,0.229
Failed,,,3505,2155,0.688,0.306
Failed,,,1804,3614,0.136,0.76
Failed,,,440,2073,0.403,0.673
Failed,,,4878,3698,0.959,0.129
Failed,,,3929,1428,0.642,0.109
Failed,,,746,3094,0.211,0.591
Failed,,,1982,208,0.752,0.471
Failed,,,2702,4335,0.321,0.954
Failed,,,2803,1252,0.183,0.744
Failed,,,1881,2957,0.735,0.198
Failed,,,685,71,0.293,0.864
Failed,,,3989,4159,0.845,0.32
Failed,,,4934,639,0.536,0.417
Failed,,,385,4842,0.108,0.899
Failed,,,1852,1291,0.731,0.467
Failed,,,3476,2916,0.163,0.982
Failed,,,3271,1134,0.664,0.561
Failed,,,1413,4634,0.221,0.014
Failed,,,102,1733,0.595,0.571
Failed,,,4572,2811,0.042,0.12
Failed,,,4272,2415,0.359,0.148
Failed,,,1046,3378,0.786,0.661
Failed,,,2320,1096,0.249,0.276
Failed,,,3008,4676,0.676,0.79
Failed,,,2916,1041,0.385,0.006
Failed,,,2392,4415,0.937,0.553
Failed,,,1118,2324,0.026,0.385
Failed,,,4180,3159,0.578,0.931
Failed,,,4505,1680,0.769,0.834
Failed,,,188,2553,0.342,0.35
Failed,,,1348,1082,0.966,0.782
Failed,,,3355,4377,0.398,0.269
Failed,,,3697,1550,0.899,0.191
Failed,,,1612,2971,0.456,0.735
Failed,,,608,898,0.827,0.178
Failed,,,4691,4897,0.276,0.631
Failed,,,3760,293,0.092,0.603
Failed,,,933,4253,0.52,0.088
Failed,,,2128,1510,0.451,0.974
Failed,,,2574,3009,0.878,0.458
Failed,,,2526,1895,0.471,0.752
Failed,,,2157,3561,0.913,0.299
Failed,,,882,678,0.112,0.639
Failed,,,3792,4805,0.555,0.186
Failed,,,4742,35,0.871,0.08
Failed,,,577,4199,0.303,0.596
Failed,,,1706,116,0.032,0.961
Failed,,,3602,4115,0.603,0.479
Failed,,,3417,2460,0.098,0.058
Failed,,,1286,3333,0.545,0.509
Failed,,,216,2378,0.804,0.923
Failed,,,4458,3417,0.361,0.376
Failed,,,4153,1772,0.054,0.357
Failed,,,1165,2774,0.621,0.841
Failed,,,2362,489,0.412,0.221
Failed,,,2966,4030,0.98,0.705
Failed,,,3035,398,0.206,0.499
Failed,,,2273,3811,0.649,0.95
Failed,,,1076,1717,0.316,0.113
Failed,,,4222,2513,0.759,0.564
Failed,,,4542,2284,0.575,0.669
Failed,,,151,3197,0.007,0.156
Failed,,,1512,2202,0.267,0.287
Failed,,,3171,3281,0.839,0.771
Failed,,,3533,171,0.333,0.693
Failed,,,1795,4374,0.78,0.241
Failed,,,337,253,0.509,0.327
Failed,,,4963,4291,0.066,0.872
Failed,,,4037,936,0.257,0.891
Failed,,,656,4857,0.825,0.409
Failed,,,1931,2116,0.148,0.528
Failed,,,2772,3655,0.716,0.046
Failed,,,2673,760,0.795,0.257
Failed,,,2031,4721,0.348,0.801
Failed,,,718,1980,0.685,0.136
Failed,,,3976,3479,0.238,0.681
Failed,,,4905,1374,0.422,0.583
Failed,,,393,2834,0.994,0.101
Failed,,,1794,844,0.059,0.251
Failed,,,3534,4932,0.615,0.8
Failed,,,3173,1626,0.117,0.721
Failed,,,1511,2588,0.548,0.204
Failed,,,51,1218,0.489,0.429
Failed,,,4642,4553,0.935,0.88
Failed,,,4317,574,0.744,0.853
Failed,,,982,3948,0.172,0.339
Failed,,,2217,1854,0.853,0.724
Failed,,,3092,2689,0.282,0.21
Failed,,,2872,1635,0.53,0.993
Failed,,,2457,2598,0.084,0.447
Failed,,,1222,313,0.889,0.615
Failed,,,4097,3893,0.442,0.068
Failed,,,4397,998,0.127,0.166
Failed,,,277,4459,0.698,0.65
Failed,,,1287,1844,0.263,0.996
Failed,,,3416,2680,0.819,0.453
Failed,,,3601,750,0.321,0.032
Failed,,,1707,4711,0.753,0.543
Failed,,,482,1467,0.193,0.822
Failed,,,4836,3052,0.64,0.369
Failed,,,3891,2032,0.947,0.396
Failed,,,783,3737,0.376,0.912
Failed,,,2096,854,0.589,0.026
Failed,,,2588,4942,0.018,0.542
Failed,,,2584,161,0.799,0.967
Failed,,,2099,4365,0.367,0.481
Failed,,,787,1476,0.658,0.582
Failed,,,3888,3062,0.227,0.095
Failed,,,4837,2042,0.418,0.138
Failed,,,481,3746,0.974,0.687
Failed,,,1608,2126,0.735,0.753
Failed,,,3701,3665,0.182,0.304
Failed,,,3359,407,0.676,0.227
Failed,,,1344,3821,0.248,0.707
Failed,,,276,323,0.477,0.858
Failed,,,4398,3903,0.908,0.34
Failed,,,4093,1007,0.724,0.422
Failed,,,1226,4469,0.168,0.878
Failed,,,2461,2192,0.865,0.06
Failed,,,2868,3271,0.309,0.515
Failed,,,3096,2450,0.503,0.285
Failed,,,2213,3323,0.072,0.766
Failed,,,978,1228,0.893,0.172
Failed,,,4321,4562,0.462,0.653
Failed,,,4640,583,0.154,0.61
Failed,,,53,3958,0.71,0.067
Failed,,,1416,499,0.938,0.493
Failed,,,3268,4039,0.386,0.947
Failed,,,3473,1905,0.88,0.527
Failed,,,1856,3571,0.453,0.041
Failed,,,394,1989,0.212,0.394
Failed,,,4904,3489,0.644,0.906
Failed,,,3979,1385,0.959,0.824
Failed,,,714,2844,0.403,0.374
Failed,,,2027,106,0.569,0.687
Failed,,,2676,4105,0.014,0.238
Failed,,,2771,1560,0.498,0.464
Failed,,,1932,2980,0.925,0.976
Failed,,,657,243,0.108,0.086
Failed,,,4036,4281,0.535,0.598
Failed,,,4966,926,0.843,0.633
Failed,,,333,4848,0.291,0.183
Failed,,,1805,1519,0.915,0.749
Failed,,,3504,3019,0.472,0.2
Failed,,,3240,1050,0.981,0.278
Failed,,,1463,4426,0.413,0.796
Failed,,,147,1707,0.785,0.355
Failed,,,4546,2504,0.357,0.836
Failed,,,4221,2275,0.042,0.926
Failed,,,1077,3187,0.594,0.383
Failed,,,2274,1092,0.432,0.555
Failed,,,3034,4387,0.984,0.013
Failed,,,2967,1144,0.202,0.788
Failed,,,2361,4645,0.63,0.27
Failed,,,1164,2368,0.343,0.667
Failed,,,4154,3408,0.771,0.149
Failed,,,4455,1762,0.579,0.114
Failed,,,219,2764,0.027,0.57
Failed,,,1374,1106,0.649,0.004
Failed,,,3310,4685,0.206,0.547
Failed,,,3749,1262,0.715,0.969
Failed,,,1579,2966,0.147,0.457
Failed,,,581,669,0.52,0.898
Failed,,,4738,4795,0.093,0.411
Failed,,,3793,24,0.277,0.321
Failed,,,881,4189,0.829,0.87
Failed,,,2156,1300,0.136,0.193
Failed,,,2527,2926,0.688,0.741
Failed,,,2578,2165,0.163,0.032
Failed,,,2125,3624,0.731,0.519
Failed,,,929,889,0.304,0.418
Failed,,,3764,4887,0.872,0.905
Failed,,,4690,283,0.556,0.862
Failed,,,610,4243,0.113,0.313
Failed,,,1680,199,0.349,0.246
Failed,,,3648,4325,0.795,0.696
Failed,,,3365,2230,0.282,0.773
Failed,,,1319,3231,0.854,0.293
Failed,,,190,2314,0.622,0.142
Failed,,,4504,3150,0.054,0.66
Failed,,,4184,1670,0.363,0.578
Failed,,,1115,2543,0.806,0.123
Failed,,,2388,446,0.222,0.94
Failed,,,2920,3780,0.664,0.485
Failed,,,3004,540,0.396,0.715
Failed,,,2324,4001,0.964,0.234
Failed,,,1050,1723,0.007,0.827
Failed,,,4268,2801,0.575,0.347
Failed,,,4574,2406,0.757,0.39
Failed,,,101,3368,0.315,0.933
Failed,,,1559,2490,0.082,0.508
Failed,,,3144,3287,0.529,0.052
Failed,,,3564,146,0.016,0.473
Failed,,,1744,4068,0.588,0.959
Failed,,,384,62,0.824,0.606
Failed,,,4935,4149,0.256,0.094
Failed,,,3985,629,0.065,0.176
Failed,,,688,4833,0.508,0.625
Failed,,,1884,1946,0.455,0.313
Failed,,,2799,3533,0.898,0.762
Failed,,,2704,804,0.605,0.536
Failed,,,1980,4969,0.033,0.024
Failed,,,744,2082,0.994,0.914
Failed,,,3930,3708,0.422,0.402
Failed,,,4874,1438,0.24,0.367
Failed,,,444,3103,0.687,0.816
Failed,,,1723,2302,0.391,0.428
Failed,,,3575,3176,0.963,0.881
Failed,,,3155,271,0.457,0.584
Failed,,,1538,4269,0.904,0.1
Failed,,,4,969,0.174,0.644
Failed,,,4669,4509,0.745,0.164
Failed,,,4369,364,0.936,0.074
Failed,,,949,3864,0.489,0.617
Failed,,,2264,1586,0.546,0.445
Failed,,,3065,2625,0.099,0.988
Failed,,,2820,1807,0.838,0.212
Failed,,,2489,2719,0.266,0.73
Failed,,,1175,622,0.697,0.333
Failed,,,4124,3917,0.125,0.851
Failed,,,4448,1187,0.442,0.886
Failed,,,245,4601,0.889,0.431
Failed,,,1290,11,0.158,0.821
Failed,,,3384,4215,0.73,0.37
Failed,,,3667,2355,0.224,0.167
Failed,,,1651,3434,0.671,0.649
Failed,,,509,1343,0.375,0.103
Failed,,,4790,2882,0.947,0.589
Failed,,,3860,2028,0.638,0.679
Failed,,,834,3448,0.192,0.13
Failed,,,2070,713,0.779,0.807
Failed,,,2634,4750,0.333,0.258
Failed,,,2651,1696,0.654,0.853
Failed,,,2043,2532,0.207,0.338
Failed,,,857,418,0.764,0.725
Failed,,,3846,3793,0.317,0.209
Failed,,,4771,1063,0.0,0.057
Failed,,,537,4398,0.572,0.511
Failed,,,1596,982,0.839,0.922
Failed,,,3723,4482,0.271,0.378
Failed,,,3284,1450,0.773,0.082
Failed,,,1391,3076,0.33,0.595
Failed,,,274,1532,0.067,0.962
Failed,,,4429,2991,0.513,0.478
Failed,,,4110,2137,0.822,0.256
Failed,,,1199,3637,0.25,0.803
Failed,,,2463,915,0.713,0.135
Failed,,,2836,4876,0.141,0.681
Failed,,,3079,694,0.92,0.398
Failed,,,2240,4782,0.474,0.911
Failed,,,976,1879,0.562,0.027
Failed,,,4353,3584,0.115,0.541
Failed,,,4658,1313,0.298,0.693
Failed,,,26,2900,0.87,0.241
Failed,,,1477,1396,0.606,0.326
Failed,,,3216,2816,0.038,0.872
Failed,,,3480,1239,0.54,0.67
Failed,,,1819,4534,0.097,0.155
Failed,,,465,1157,0.364,0.288
Failed,,,4863,4619,0.811,0.77
Failed,,,3913,473,0.62,0.993
Failed,,,771,4053,0.049,0.448
Failed,,,1957,1788,0.979,0.614
Failed,,,2718,2750,0.407,0.07
Failed,,,2778,337,0.081,0.358
Failed,,,1896,3877,0.523,0.84
Failed,,,670,1612,0.439,0.221
Failed,,,4014,2614,0.882,0.704
Failed,,,4959,2218,0.699,0.56
Failed,,,370,3258,0.131,0.015
Failed,,,1866,375,0.505,0.572
Failed,,,3453,3837,0.077,0.119
Failed,,,3247,2094,0.563,0.416
Failed,,,1427,3680,0.011,0.9
Failed,,,86,187,0.633,0.468
Failed,,,4598,4352,0.19,0.981
Failed,,,4297,831,0.381,0.751
Failed,,,1031,4957,0.948,0.3
Failed,,,2335,2055,0.022,0.638
Failed,,,2983,3721,0.59,0.187
Failed,,,2891,1961,0.347,0.892
Failed,,,2407,3500,0.79,0.408
Failed,,,1103,778,0.237,0.53
Failed,,,4205,4700,0.68,0.045
Failed,,,4530,96,0.997,0.189
Failed,,,173,4133,0.429,0.736
Failed,,,1362,2002,0.8,0.178
Failed,,,3332,3461,0.373,0.63
Failed,,,3673,596,0.859,0.833
Failed,,,1626,3930,0.307,0.35
Failed,,,593,2439,0.93,0.784
Failed,,,4716,3352,0.488,0.268
Failed,,,3786,1872,0.179,0.498
Failed,,,917,2669,0.747,0.951
Failed,,,2143,555,0.288,0.112
Failed,,,2550,3969,0.856,0.565
Failed,,,2503,941,0.261,0.146
Failed,,,2171,4520,0.813,0.662
Failed,,,868,2258,0.152,0.275
Failed,,,3815,3220,0.703,0.79
Failed,,,4765,1575,0.896,0.943
Failed,,,563,2654,0.468,0.49
Failed,,,1682,1657,0.197,0.078
Failed,,,3616,2569,0.628,0.623
Failed,,,3431,876,0.139,0.919
Failed,,,1262,4913,0.694,0.405
Failed,,,202,794,0.954,0.038
Failed,,,4482,4997,0.402,0.522
Failed,,,4177,227,0.218,0.744
Failed,,,1151,4314,0.645,0.198
Failed,,,2376,1410,0.328,0.865
Failed,,,2942,3114,0.755,0.318
Failed,,,3012,1357,0.057,0.603
Failed,,,2287,2857,0.61,0.089
Failed,,,1062,132,0.416,0.973
Failed,,,4246,4094,0.968,0.459
Failed,,,4566,739,0.66,0.308
Failed,,,137,4737,0.233,0.758
Failed,,,1488,657,0.492,0.674
Failed,,,3185,4821,0.924,0.127
Failed,,,3547,1750,0.434,0.33
Failed,,,1771,2790,0.99,0.845
Failed,,,323,1833,0.719,0.712
Failed,,,4986,2706,0.167,0.23
Failed,,,4061,2476,0.482,0.008
Failed,,,642,3312,0.91,0.552
Failed,,,1945,1201,0.124,0.386
Failed,,,2748,4575,0.551,0.931
Failed,,,2686,2340,0.944,0.642
Failed,,,2007,3136,0.388,0.159
Failed,,,742,1025,0.585,0.778
Failed,,,3961,4439,0.029,0.296
Failed,,,4891,459,0.337,0.44
Failed,,,417,3754,0.768,0.985
Failed,,,1768,1743,0.625,0.157
Failed,,,3541,2784,0.197,0.644
Failed,,,3199,649,0.691,0.816
Failed,,,1504,4815,0.139,0.361
Failed,,,75,2178,0.278,0.532
Failed,,,4628,3598,0.834,0.019
Failed,,,4303,1493,0.519,0.249
Failed,,,1006,3033,0.088,0.7
Failed,,,2193,308,0.877,0.362
Failed,,,3107,4230,0.446,0.813
Failed,,,2885,51,0.74,0.108
Failed,,,2433,4177,0.184,0.592
Failed,,,1246,1273,0.849,0.471
Failed,,,4082,2938,0.294,0.955
Failed,,,4382,1918,0.102,0.81
Failed,,,301,3543,0.533,0.264
Failed,,,1256,868,0.922,0.59
Failed,,,3428,4906,0.495,0.11
Failed,,,3633,1649,0.988,0.438
Failed,,,1696,2562,0.437,0.887
Failed,,,506,511,0.043,0.217
Failed,,,4822,4012,0.599,0.732
Failed,,,3877,1117,0.783,0.502
Failed,,,807,4657,0.352,0.049
Failed,,,2072,2395,0.673,0.888
Failed,,,2602,3396,0.242,0.435
Failed,,,2615,2388,0.389,0.624
Failed,,,2087,3388,0.941,0.075
Failed,,,812,1125,0.03,0.987
Failed,,,3881,4664,0.582,0.438
Failed,,,4806,518,0.766,0.293
Failed,,,493,4020,0.338,0.78
Failed,,,1639,603,0.075,0.66
Failed,,,3689,3938,0.506,0.149
Failed,,,3328,2009,0.009,0.32
Failed,,,1356,3469,0.564,0.863
Failed,,,307,1924,0.832,0.703
Failed,,,4386,3551,0.28,0.247
Failed,,,4066,1281,0.088,0.017
Failed,,,1232,2945,0.515,0.535
Failed,,,2429,44,0.448,0.403
Failed,,,2879,4169,0.875,0.921
Failed,,,3122,302,0.187,0.129
Failed,,,2206,4222,0.739,0.672
Failed,,,1009,1502,0.296,0.265
Failed,,,4309,3039,0.848,0.808
Failed,,,4615,2185,0.532,0.952
Failed,,,59,3606,0.105,0.472
Failed,,,1442,2100,0.372,0.088
Failed,,,3260,3688,0.804,0.605
Failed,,,3446,382,0.306,0.932
Failed,,,1862,3844,0.862,0.383
Failed,,,421,466,0.599,0.051
Failed,,,4898,3762,0.047,0.501
Failed,,,3948,1033,0.354,0.731
Failed,,,726,4446,0.782,0.219
Failed,,,2001,2333,0.246,0.844
Failed,,,2682,3129,0.673,0.332
Failed,,,2744,1208,0.814,0.122
Failed,,,1940,4582,0.258,0.571
Failed,,,627,2469,0.705,0.492
Failed,,,4047,3304,0.149,0.941
Failed,,,4992,1825,0.465,0.789
Failed,,,326,2699,0.896,0.277
Failed,,,1832,1246,0.271,0.843
Failed,,,3496,4542,0.842,0.356
Failed,,,3212,1402,0.33,0.184
Failed,,,1471,2824,0.776,0.64
Failed,,,121,731,0.398,0.199
Failed,,,4553,4730,0.954,0.742
Failed,,,4253,126,0.647,0.52
Failed,,,1066,4085,0.215,0.039
Failed,,,2301,1365,0.756,0.898
Failed,,,3028,2863,0.324,0.418
Failed,,,2936,1418,0.612,0.632
Failed,,,2373,3121,0.056,0.177
Failed,,,1138,220,0.971,0.761
Failed,,,4161,4306,0.415,0.306
Failed,,,4485,785,0.231,0.458
Failed,,,208,4991,0.663,0.975
Failed,,,1406,1457,0.036,0.41
Failed,,,3297,3084,0.608,0.891
Failed,,,3716,988,0.094,0.563
Failed,,,1592,4490,0.541,0.113
Failed,,,549,1567,0.165,0.554
Failed,,,4749,2647,0.721,0.005
Failed,,,3819,2251,0.913,0.227
Failed,,,874,3212,0.482,0.714
Failed,,,2187,949,0.553,0.348
Failed,,,2516,4527,0.122,0.835
Failed,,,2546,563,0.526,0.376
Failed,,,2138,3976,0.079,0.925
Failed,,,902,1865,0.886,0.013
Failed,,,3772,2661,0.439,0.562
Failed,,,4722,2431,0.13,0.706
Failed,,,596,3345,0.702,0.22
Failed,,,1648,2347,0.961,0.339
Failed,,,3661,3427,0.393,0.851
Failed,,,3398,3,0.903,0.68
Failed,,,1306,4208,0.46,0.137
Failed,,,157,88,0.189,0.298
Failed,,,4517,4126,0.635,0.753
Failed,,,4212,771,0.952,0.983
Failed,,,1107,4692,0.38,0.465
Failed,,,2421,1969,0.593,0.597
Failed,,,2907,3507,0.021,0.079
Failed,,,2977,2063,0.79,0.871
Failed,,,2332,3727,0.344,0.328
Failed,,,1018,824,0.682,0.734
Failed,,,4281,4949,0.235,0.192
Failed,,,4601,179,0.425,0.048
Failed,,,92,4345,0.997,0.528
Failed,,,1532,263,0.726,0.913
Failed,,,3152,4263,0.159,0.395
Failed,,,3592,2295,0.667,0.068
Failed,,,1737,3169,0.225,0.617
Failed,,,356,2210,0.484,0.949
Failed,,,4943,3251,0.931,0.499
Failed,,,4018,1605,0.748,0.269
Failed,,,676,2606,0.176,0.781
Failed,,,1912,344,0.857,0.156
Failed,,,2791,3884,0.285,0.668
Failed,,,2731,1781,0.211,0.878
Failed,,,1972,2742,0.653,0.429
Failed,,,776,481,0.319,0.508
Failed,,,3917,4060,0.762,0.059
Failed,,,4847,1164,0.572,0.211
Failed,,,452,4627,0.004,0.722
Failed,,,1751,154,0.793,0.022
Failed,,,3568,4075,0.35,0.537
Failed,,,3128,2498,0.851,0.99
Failed,,,1546,3293,0.284,0.443
Failed,,,32,1320,0.513,0.801
Failed,,,4662,2908,0.07,0.258
Failed,,,4337,1888,0.253,0.48
Failed,,,962,3591,0.821,0.961
Failed,,,2236,688,0.144,0.102
Failed,,,3073,4774,0.712,0.583
Failed,,,2851,908,0.475,0.368
Failed,,,2476,4868,0.918,0.823
Failed,,,1203,2145,0.115,0.239
Failed,,,4116,3644,0.559,0.694
Failed,,,4416,1539,0.867,0.542
Failed,,,258,2999,0.299,0.025
Failed,,,1322,2238,0.528,0.727
Failed,,,3371,3238,0.086,0.214
Failed,,,3635,207,0.587,0.261
Failed,,,1664,4332,0.019,0.806
Failed,,,541,1070,0.808,0.446
Failed,,,4778,4406,0.366,0.995
Failed,,,3833,426,0.049,0.773
Failed,,,841,3800,0.617,0.287
Failed,,,2037,1690,0.409,0.652
Failed,,,2647,2524,0.977,0.165
Failed,,,2618,720,0.034,0.697
Failed,,,2056,4758,0.601,0.244
Failed,,,830,2020,0.424,0.818
Failed,,,3854,3441,0.992,0.365
Failed,,,4804,1337,0.683,0.4
Failed,,,525,2875,0.24,0.915
Failed,,,1563,1255,0.469,0.517
Failed,,,3735,2958,0.915,0.035
Failed,,,3315,1099,0.41,0.487
Failed,,,1378,4677,0.981,0.938
Failed,,,241,1181,0.742,0.62
Failed,,,4443,4593,0.174,0.073
Failed,,,4137,614,0.491,0.162
Failed,,,1191,3910,0.933,0.647
Failed,,,2495,1814,0.1,0.291
Failed,,,2823,2727,0.543,0.775
Failed,,,3051,1592,0.269,0.054
Failed,,,2248,2633,0.837,0.505
Failed,,,943,356,0.128,0.432
Failed,,,4365,3858,0.696,0.883
Failed,,,4685,962,0.887,0.848
Failed,,,18,4501,0.444,0.334
Failed,,,1449,1044,0.204,0.233
Failed,,,3224,4417,0.651,0.717
Failed,,,3507,1512,0.146,0.763
Failed,,,1811,3011,0.718,0.31
Failed,,,438,1431,0.945,0.132
Failed,,,4871,3095,0.378,0.677
Failed,,,3945,2075,0.195,0.588
Failed,,,757,3701,0.638,0.105
Failed,,,1984,811,0.335,0.958
Failed,,,2709,4977,0.778,0.475
Failed,,,2806,1938,0.733,0.203
Failed,,,1888,3526,0.161,0.747
Failed,,,702,635,0.873,0.315
Failed,,,4001,4840,0.301,0.86
Failed,,,4931,70,0.11,0.903
Failed,,,377,4156,0.557,0.421
Failed,,,1840,1898,0.181,0.978
Failed,,,3459,3563,0.737,0.463
Failed,,,3273,492,0.247,0.01
Failed,,,1420,4031,0.678,0.557
Failed,,,114,2414,0.052,0.124
Failed,,,4589,3375,0.623,0.575
Failed,,,4265,1729,0.806,0.657
Failed,,,1044,2809,0.359,0.143
Failed,,,2308,532,0.666,0.794
Failed,,,2991,3995,0.219,0.28
Failed,,,2924,438,0.968,0.549
Failed,,,2395,3773,0.396,0.003
Failed,,,1131,1677,0.577,0.935
Failed,,,4198,2551,0.005,0.389
Failed,,,4498,2322,0.314,0.346
Failed,,,186,3156,0.761,0.83
Failed,,,1331,400,0.383,0.273
Failed,,,3343,3813,0.939,0.786
Failed,,,3704,2119,0.449,0.739
Failed,,,1614,3657,0.88,0.194
Failed,,,625,290,0.255,0.627
Failed,,,4703,4250,0.827,0.174
Failed,,,3758,896,0.51,0.092
Failed,,,926,4895,0.064,0.608
Failed,,,2112,2157,0.901,0.455
Failed,,,2562,3617,0.455,0.97
Failed,,,2534,1292,0.929,0.303
Failed,,,2160,2919,0.497,0.756
Failed,,,895,31,0.538,0.182
Failed,,,3809,4197,0.107,0.635
Failed,,,4734,676,0.291,0.6
Failed,,,574,4802,0.846,0.085
Failed,,,1714,758,0.614,0.483
Failed,,,3605,4718,0.062,0.965
Failed,,,3400,1852,0.548,0.514
Failed,,,1274,2687,0.121,0.062
Failed,,,233,1770,0.357,0.38
Failed,,,4470,2770,0.788,0.927
Failed,,,4151,2375,0.597,0.837
Failed,,,1158,3416,0.04,0.353
Failed,,,2345,1136,0.987,0.709
Failed,,,2954,4638,0.431,0.224
Failed,,,3038,1084,0.631,0.946
Failed,,,2281,4380,0.2,0.495
Failed,,,1094,2281,0.771,0.568
Failed,,,4235,3195,0.34,0.117
Failed,,,4540,1715,0.024,0.152
Failed,,,144,2511,0.58,0.665
Failed,,,1514,1634,0.816,0.767
Failed,,,3179,2595,0.264,0.283
Failed,,,3521,852,0.75,0.237
Failed,,,1778,4939,0.323,0.69
Failed,,,348,934,0.09,0.868
Failed,,,4979,4854,0.522,0.323
Failed,,,4030,250,0.829,0.413
Failed,,,654,4288,0.274,0.895
Failed,,,1919,1553,0.689,0.042
Failed,,,2755,2974,0.134,0.525
Failed,,,2660,113,0.37,0.798
Failed,,,2014,4113,0.797,0.253
Failed,,,710,1377,0.23,0.684
Failed,,,3973,2837,0.657,0.14
Failed,,,4918,1983,0.973,0.097
Failed,,,410,3481,0.421,0.579
Failed,,,1785,2049,0.844,0.561
Failed,,,3524,3744,0.292,0.014
Failed,,,3182,330,0.786,0.466
Failed,,,1521,3900,0.358,0.982
Failed,,,49,576,0.907,0.876
Failed,,,4635,3950,0.479,0.425
Failed,,,4334,1220,0.172,0.343
Failed,,,994,4556,0.724,0.856
Failed,,,2219,2457,0.312,0.206
Failed,,,3099,3331,0.864,0.72
Failed,,,2854,2199,0.072,0.45
Failed,,,2444,3279,0.5,0.997
Failed,,,1219,999,0.463,0.065
Failed,,,4089,4462,0.891,0.611
Failed,,,4414,317,0.706,0.654
Failed,,,290,3895,0.154,0.17
Failed,,,1278,581,0.578,0.191
Failed,,,3405,3965,0.026,0.736
Failed,,,3610,1987,0.519,0.782
Failed,,,1718,3496,0.092,0.268
Failed,,,475,2035,0.64,0.373
Failed,,,4834,3739,0.213,0.826
Failed,,,3903,1468,0.405,0.908
Failed,,,800,3056,0.957,0.393
Failed,,,2103,168,0.014,0.546
Failed,,,2590,4373,0.566,0.03
Failed,,,2594,1483,0.109,0.221
Failed,,,2110,3060,0.536,0.706
Failed,,,796,164,0.499,0.358
Failed,,,3898,4357,0.926,0.842
Failed,,,4828,846,0.735,0.924
Failed,,,471,4925,0.183,0.377
Failed,,,1617,919,0.419,0.058
Failed,,,3711,4850,0.975,0.509
Failed,,,3350,1700,0.478,0.962
Failed,,,1334,2506,0.909,0.479
Failed,,,285,1628,0.677,0.08
Failed,,,4408,2581,0.249,0.596
Failed,,,4084,2195,0.433,0.638
Failed,,,1216,3264,0.984,0.186
Failed,,,2452,1015,0.043,0.752
Failed,,,2857,4466,0.595,0.298
Failed,,,3105,1225,0.342,0.529
Failed,,,2223,4570,0.77,0.047
Failed,,,987,2443,0.201,0.891
Failed,,,4332,3326,0.629,0.409
Failed,,,4632,1837,0.937,0.327
Failed,,,42,2682,0.385,0.872
Failed,,,1426,1765,0.153,0.693
Failed,,,3278,2757,0.709,0.24
Failed,,,3464,671,0.211,0.287
Failed,,,1845,4788,0.643,0.772
Failed,,,404,743,0.879,0.669
Failed,,,4915,4713,0.452,0.155
Failed,,,3970,99,0.135,0.112
Failed,,,704,4107,0.687,0.563
Failed,,,2018,1382,0.276,0.498
Failed,,,2666,2851,0.828,0.95
Failed,,,2761,236,0.659,0.724
Failed,,,1922,4283,0.228,0.21
Failed,,,648,1558,0.8,0.852
Failed,,,4025,2988,0.369,0.339
Failed,,,4975,2124,0.06,0.428
Failed,,,343,3672,0.616,0.879
Failed,,,1815,276,0.239,0.439
Failed,,,3513,4246,0.685,0.986
Failed,,,3230,2307,0.173,0.534
Failed,,,1454,3152,0.744,0.018
Failed,,,138,405,0.119,0.583
Failed,,,4536,3828,0.549,0.101
Failed,,,4231,1089,0.866,0.136
Failed,,,1088,4394,0.31,0.681
Failed,,,2283,2267,0.725,0.257
Failed,,,3045,3190,0.169,0.802
Failed,,,2958,2371,0.892,0.025
Failed,,,2351,3400,0.461,0.541
Failed,,,1155,1151,0.502,0.396
Failed,,,4144,4642,0.071,0.911
Failed,,,4464,506,0.262,0.822
Failed,,,230,4037,0.818,0.369
Failed,,,1385,2408,0.443,0.809
Failed,,,3319,3361,0.89,0.265
Failed,,,3739,64,0.376,0.218
Failed,,,1570,4142,0.948,0.732
Failed,,,571,1912,0.32,0.166
Failed,,,4728,3569,0.751,0.651
Failed,,,3802,1308,0.569,0.616
Failed,,,891,2923,0.013,0.069
Failed,,,2165,27,0.958,0.994
Failed,,,2538,4182,0.402,0.447
Failed,,,2568,881,0.994,0.779
Failed,,,2116,4890,0.422,0.295
Failed,,,918,2162,0.604,0.643
Failed,,,3755,3631,0.032,0.158
Failed,,,4700,1517,0.348,0.076
Failed,,,619,3026,0.794,0.623
Failed,,,1669,1445,0.554,0.942
Failed,,,3639,3101,0.111,0.491
Failed,,,3375,976,0.621,0.038
Failed,,,1327,4507,0.053,0.521
Failed,,,179,1048,0.281,0.92
Failed,,,4495,4432,0.853,0.404
Failed,,,4194,443,0.545,0.361
Failed,,,1124,3787,0.098,0.815
Failed,,,2399,1663,0.935,0.248
Failed,,,2929,2546,0.488,0.701
Failed,,,2994,1725,0.698,0.471
Failed,,,2314,2794,0.126,0.953
Failed,,,1039,547,0.839,0.108
Failed,,,4259,3999,0.267,0.591
Failed,,,4584,1113,0.083,0.673
Failed,,,110,4683,0.53,0.128
Failed,,,1549,1185,0.758,0.307
