Status,ACCURACY,RUNTIME,recent_samples_size,batch_size,theta,lambida
Completed,0.14,755,389,471,0.36,0.585
Completed,0.16,602,160,4924,0.999,0.568
Completed,0.15,798,393,197,0.0,0.843
Completed,0.06,153,4490,2092,0.566,0.42
Completed,0.15,611,3550,2904,0.727,0.524
Completed,0.06,143,4707,75,0.999,0.206
Completed,0.06,140,4570,1474,0.507,0.41
Completed,0.14,775,4638,812,0.46,0.41
Completed,0.06,141,1588,4923,0.622,0.489
Completed,0.15,714,1658,187,0.0,0.38
Completed,0.06,145,561,4935,0.0,0.068
Completed,0.15,605,2442,4971,0.685,0.538
Completed,0.06,139,3724,4300,0.748,0.427
Completed,0.06,138,4772,2777,0.68,0.445
Completed,0.15,615,3148,2627,0.999,0.709
Completed,0.15,608,3453,4707,0.676,0.73
Completed,0.06,150,200,1713,0.999,0.204
Completed,0.06,139,849,3211,0.0,0.23
Completed,0.15,596,3646,4912,0.616,0.514
Completed,0.06,142,4868,3667,0.749,0.503
Completed,0.15,739,2866,286,0.0,0.896
Completed,0.06,156,4562,4954,0.0,0.337
Completed,0.15,676,756,88,0.0,0.401
Completed,0.15,981,2036,14,0.0,0.362
Completed,0.06,144,655,4872,0.999,0.258
Completed,0.06,141,106,2979,0.999,0.088
Completed,0.06,147,228,4966,0.599,0.045
Completed,0.06,137,3849,2889,0.747,0.422
Completed,0.15,593,188,4929,0.999,0.739
Completed,0.15,721,4754,331,0.999,0.69
Completed,0.14,728,4038,2073,0.0,0.793
Completed,0.06,150,4386,1789,0.311,0.249
Completed,0.06,140,4717,39,0.0,0.092
Completed,0.15,715,2534,4990,0.0,0.399
Completed,0.15,614,1645,3675,0.999,0.517
Completed,0.16,638,4653,4934,0.999,0.51
Completed,0.16,635,604,4761,0.999,0.532
Completed,0.15,628,1019,4635,0.999,0.928
Completed,0.06,152,1,1,0.0,0.001
Completed,0.06,136,2368,1799,0.999,0.389
Completed,0.06,138,4593,17,0.999,0.073
Completed,0.15,730,262,4955,0.0,0.942
Completed,0.15,695,2577,4817,0.0,0.527
Completed,0.06,143,273,1345,0.999,0.38
Completed,0.06,146,4267,4967,0.999,0.093
Completed,0.15,639,4567,3616,0.999,0.805
Completed,0.06,148,4573,2301,0.0,0.066
Completed,0.15,733,3010,1011,0.0,0.543
Completed,0.06,137,4322,4908,0.0,0.228
Completed,0.15,725,187,2618,0.0,0.515
Completed,0.06,140,32,4970,0.999,0.389
Completed,0.15,687,251,3448,0.999,0.523
Completed,0.15,728,1061,2094,0.0,0.395
Completed,0.16,720,3491,371,0.999,0.937
Completed,0.14,701,1394,2366,0.999,0.854
Completed,0.15,676,134,4776,0.999,0.843
Completed,0.15,792,3679,4744,0.0,0.568
Completed,0.15,777,3615,2168,0.0,0.53
Completed,0.15,715,284,58,0.999,0.917
Completed,0.15,746,4746,32,0.999,0.85
Completed,0.15,786,1731,92,0.0,0.649
Completed,0.14,716,218,4602,0.0,0.699
Completed,0.06,154,2089,4757,0.263,0.389
Completed,0.06,175,4828,3874,0.841,0.494
Completed,0.06,193,2026,4984,0.39,0.394
Completed,0.15,621,1818,3585,0.797,0.515
Completed,0.06,157,4670,242,0.999,0.309
Completed,0.06,157,970,743,0.593,0.243
Completed,0.06,155,3829,4995,0.236,0.424
Completed,0.15,782,4518,4893,0.346,0.812
Completed,0.06,146,4841,1878,0.681,0.061
Completed,0.15,653,4391,2770,0.999,0.944
Completed,0.16,769,4420,3569,0.703,0.533
Completed,0.15,1001,3657,86,0.633,0.689
Completed,0.06,140,4460,4798,0.819,0.506
Completed,0.15,730,2607,4918,0.107,0.396
Completed,0.15,707,111,3837,0.999,0.729
Completed,0.06,144,1507,148,0.726,0.312
Completed,0.06,152,4660,2380,0.0,0.191
Completed,0.06,210,3141,3440,0.791,0.387
Completed,0.15,652,2637,4996,0.533,0.849
Completed,0.06,159,934,4865,0.32,0.393
Completed,0.06,142,1265,4566,0.519,0.001
Completed,0.15,660,178,4947,0.672,0.932
Completed,0.06,137,2081,22,0.546,0.094
Completed,0.06,156,1399,48,0.0,0.178
Completed,0.06,136,516,4968,0.419,0.366
Completed,0.06,141,65,4908,0.16,0.381
Completed,0.15,601,4452,4988,0.677,0.647
Completed,0.06,139,4407,3452,0.999,0.169
Completed,0.06,151,645,72,0.726,0.327
Completed,0.06,142,123,11,0.26,0.232
Completed,0.16,649,3190,4999,0.999,0.516
Completed,0.06,140,4327,3685,0.464,0.142
Completed,0.06,140,124,3180,0.577,0.301
Completed,0.16,608,2475,4888,0.999,0.612
Completed,0.06,135,3868,2185,0.425,0.278
Completed,0.06,136,1509,4902,0.567,0.308
Completed,0.15,781,3239,291,0.0,0.765
Completed,0.06,140,3148,4363,0.887,0.408
Completed,0.06,140,4458,4834,0.782,0.5
Completed,0.15,711,3276,4891,0.604,0.522
Completed,0.06,138,4853,4760,0.272,0.084
Completed,0.06,135,271,1822,0.999,0.263
Completed,0.06,140,5000,5000,0.999,0.001
Completed,0.06,144,3122,4722,0.999,0.211
Completed,0.16,826,3242,2165,0.0,0.999
Completed,0.06,139,143,4945,0.443,0.255
Completed,0.06,161,4966,4170,0.999,0.504
Completed,0.15,764,203,2883,0.435,0.999
Completed,0.06,143,4996,4946,0.999,0.293
Completed,0.15,624,4737,4668,0.999,0.584
Completed,0.06,162,1845,3110,0.999,0.484
Completed,0.16,732,2379,4559,0.69,0.509
Completed,0.15,1064,915,3438,0.0,0.355
Completed,0.06,145,1477,3287,0.0,0.293
Completed,0.15,894,1458,49,0.24,0.936
Completed,0.15,690,906,4949,0.092,0.462
Completed,0.15,670,1028,4704,0.475,0.999
Completed,0.06,133,187,90,0.999,0.32
Completed,0.16,973,2480,3283,0.0,0.371
Completed,0.06,151,346,4120,0.028,0.271
Completed,0.06,176,764,2051,0.999,0.437
Completed,0.06,145,3419,1643,0.999,0.483
Completed,0.06,141,635,2839,0.999,0.438
Completed,0.06,156,4247,1987,0.999,0.505
Completed,0.15,699,792,1620,0.166,0.462
Completed,0.15,722,4639,2575,0.0,0.704
Completed,0.06,148,3167,1597,0.999,0.469
Completed,0.15,634,869,2396,0.999,0.663
Completed,0.06,152,2972,1891,0.999,0.464
Completed,0.06,143,4195,1409,0.999,0.304
Completed,0.15,703,1290,1527,0.31,0.463
Completed,0.06,160,4050,1613,0.999,0.406
Completed,0.15,779,392,1264,0.0,0.458
Completed,0.16,634,8,1696,0.397,0.459
Completed,0.15,623,2045,2004,0.999,0.512
Completed,0.15,705,2358,2486,0.0,0.91
Completed,0.06,136,144,1319,0.855,0.289
Completed,0.06,137,666,2627,0.999,0.493
Completed,0.15,625,4603,2677,0.999,0.671
Completed,0.06,136,4370,1938,0.999,0.453
Completed,0.06,138,674,3139,0.999,0.433
Completed,0.15,755,1725,1062,0.0,0.831
Completed,0.06,168,1771,2396,0.999,0.44
Completed,0.15,726,2989,4087,0.999,0.896
Completed,0.06,148,65,1425,0.999,0.48
Completed,0.06,146,2206,475,0.0,0.296
Completed,0.06,137,3387,2344,0.999,0.503
Completed,0.15,660,935,1937,0.999,0.749
Completed,0.06,136,4840,1937,0.999,0.477
Completed,0.06,133,528,952,0.648,0.096
Completed,0.06,141,4918,1762,0.999,0.128
Completed,0.06,137,855,1174,0.684,0.375
Completed,0.06,139,15,3572,0.999,0.05
Completed,0.15,588,3773,4782,0.999,0.754
Completed,0.16,635,4210,2081,0.999,0.524
Completed,0.06,144,4605,593,0.514,0.268
Completed,0.15,614,4449,4999,0.703,0.708
Completed,0.06,148,223,2229,0.0,0.001
Completed,0.06,140,911,167,0.391,0.265
Completed,0.06,148,252,4940,0.588,0.498
Completed,0.06,137,1604,1210,0.181,0.001
Completed,0.06,134,76,3931,0.999,0.19
Completed,0.06,137,1059,3523,0.232,0.182
Completed,0.06,142,168,8,0.253,0.069
Completed,0.06,135,4753,1209,0.999,0.377
Completed,0.06,156,5000,1,0.0,0.001
Completed,0.06,149,299,1535,0.999,0.063
Completed,0.15,710,1595,2886,0.0,0.834
Completed,0.06,185,1425,1443,0.0,0.033
Completed,0.06,140,1075,1530,0.999,0.38
Completed,0.15,589,4855,4950,0.999,0.623
Completed,0.06,143,4122,3882,0.0,0.1
Completed,0.06,149,4890,4073,0.999,0.059
Completed,0.06,149,2263,3803,0.484,0.001
Completed,0.06,147,746,3550,0.0,0.021
Completed,0.06,139,4989,4037,0.817,0.001
Completed,0.15,684,4065,2382,0.999,0.999
Completed,0.06,141,4119,4002,0.404,0.224
Completed,0.06,134,456,84,0.64,0.053
Completed,0.06,141,4872,5000,0.0,0.001
Completed,0.16,633,3948,3355,0.183,0.771
Completed,0.06,138,4112,4970,0.793,0.413
Completed,0.15,620,154,1315,0.495,0.406
Completed,0.06,137,3810,1071,0.999,0.389
Completed,0.06,137,4838,1602,0.696,0.504
Completed,0.06,137,1591,3331,0.468,0.04
Completed,0.06,139,2833,4990,0.447,0.464
Completed,0.06,138,417,11,0.999,0.231
Completed,0.16,577,2991,4986,0.999,0.704
Completed,0.16,730,567,99,0.502,0.55
Completed,0.16,709,4726,3141,0.0,0.999
Completed,0.14,699,3250,1835,0.657,0.522
Completed,0.15,686,4261,2750,0.59,0.696
Completed,0.15,743,117,2725,0.0,0.648
Completed,0.06,135,1804,1084,0.676,0.385
Completed,0.06,144,415,70,0.999,0.169
Completed,0.06,140,3144,1491,0.0,0.322
Completed,0.14,683,1352,741,0.999,0.826
Completed,0.06,140,2413,5000,0.667,0.327
Completed,0.06,137,2876,2451,0.0,0.23
Completed,0.06,139,4976,1190,0.999,0.169
Completed,0.06,140,4269,4997,0.192,0.468
Completed,0.15,611,1732,4994,0.718,0.509
Completed,0.06,138,4769,1044,0.506,0.001
Completed,0.06,145,199,1285,0.05,0.244
Completed,0.06,148,105,3713,0.999,0.111
Completed,0.06,145,4840,2090,0.629,0.491
Completed,0.15,682,1930,23,0.999,0.571
Completed,0.16,638,4871,4436,0.457,0.686
Completed,0.15,663,891,2861,0.999,0.879
Completed,0.06,134,735,1231,0.527,0.289
Completed,0.06,140,141,77,0.0,0.125
Completed,0.06,136,416,1240,0.0,0.18
Completed,0.15,631,5000,2558,0.999,0.747
Completed,0.06,145,3739,1184,0.0,0.063
Completed,0.06,140,4926,2609,0.999,0.428
Completed,0.15,709,4354,4978,0.0,0.444
Completed,0.16,638,1300,4993,0.999,0.668
Completed,0.06,134,139,1239,0.999,0.397
Completed,0.16,595,2565,4999,0.999,0.52
Completed,0.16,640,759,1524,0.999,0.508
Completed,0.06,142,365,4480,0.0,0.205
Completed,0.15,753,1782,4521,0.0,0.468
Completed,0.15,594,491,4994,0.999,0.937
Completed,0.06,147,11,3218,0.613,0.17
Completed,0.15,822,4252,1152,0.0,0.345
Completed,0.06,140,339,2994,0.0,0.113
Completed,0.15,669,4653,1281,0.329,0.379
Completed,0.16,808,1064,55,0.0,0.542
Completed,0.06,183,4454,1043,0.0,0.13
Completed,0.16,583,104,4886,0.999,0.595
Completed,0.06,143,4416,4938,0.515,0.252
Completed,0.06,140,1866,1029,0.999,0.13
Completed,0.14,636,115,4943,0.588,0.722
Completed,0.06,135,2424,1986,0.999,0.507
Completed,0.15,586,4603,3536,0.999,0.695
Completed,0.06,146,3373,4920,0.0,0.04
Completed,0.06,135,32,1534,0.856,0.408
Completed,0.16,644,785,4965,0.315,0.51
Completed,0.16,605,4437,4980,0.567,0.772
Completed,0.15,779,4651,3479,0.0,0.734
Completed,0.06,147,192,5000,0.477,0.001
Completed,0.16,689,886,2955,0.0,0.76
Completed,0.14,898,4963,4971,0.0,0.787
Completed,0.06,135,4297,4938,0.314,0.364
Completed,0.16,664,111,4544,0.204,0.807
Completed,0.06,148,4956,4991,0.634,0.063
Completed,0.06,137,906,2630,0.503,0.225
Completed,0.06,145,435,2516,0.999,0.503
Completed,0.16,642,4728,4869,0.999,0.794
Completed,0.06,140,818,1888,0.621,0.481
Completed,0.06,135,685,1895,0.664,0.505
Completed,0.15,708,4080,1477,0.579,0.819
Completed,0.14,655,145,2117,0.999,0.924
Completed,0.06,139,3286,4882,0.582,0.131
Completed,0.06,145,258,642,0.999,0.044
Completed,0.06,145,1905,4950,0.999,0.055
Completed,0.06,138,3527,1688,0.584,0.401
Completed,0.06,138,989,2060,0.999,0.493
Completed,0.06,142,3840,4903,0.0,0.302
Completed,0.15,650,3820,4876,0.44,0.946
Completed,0.06,137,4194,745,0.626,0.335
Completed,0.06,136,4791,1849,0.775,0.287
Completed,0.15,692,973,1033,0.528,0.644
Completed,0.06,145,4980,309,0.328,0.334
Completed,0.15,677,4370,4780,0.485,0.612
Completed,0.06,139,292,1489,0.611,0.367
Completed,0.15,692,1,5000,0.0,0.999
Completed,0.06,139,1105,4988,0.567,0.428
Completed,0.15,595,4426,4870,0.999,0.514
Completed,0.15,651,4977,3503,0.682,0.772
Completed,0.06,141,3403,4995,0.696,0.376
Completed,0.06,135,1855,40,0.0,0.24
Completed,0.15,615,4950,678,0.999,0.372
Completed,0.15,713,663,3304,0.366,0.883
Completed,0.06,139,4870,3018,0.718,0.113
Completed,0.16,604,23,4991,0.735,0.548
Completed,0.14,670,2120,1610,0.732,0.514
Completed,0.14,681,2771,1883,0.613,0.53
Completed,0.15,659,3348,2501,0.519,0.567
Completed,0.06,139,4202,5000,0.725,0.432
Completed,0.06,138,534,1086,0.999,0.408
Completed,0.15,659,853,3610,0.565,0.818
Completed,0.06,136,605,1543,0.333,0.08
Completed,0.15,662,204,2625,0.395,0.856
Completed,0.06,147,291,4936,0.999,0.173
Completed,0.15,721,1135,3932,0.585,0.737
Completed,0.06,143,1933,3942,0.999,0.262
Completed,0.15,687,49,3662,0.0,0.91
Completed,0.15,734,4792,4946,0.999,0.962
Completed,0.16,590,3035,4985,0.788,0.529
Completed,0.16,762,30,4996,0.767,0.661
Completed,0.14,787,2721,87,0.999,0.624
Completed,0.15,643,4555,3299,0.56,0.9
Completed,0.15,810,90,4949,0.0,0.351
Completed,0.06,139,3186,22,0.516,0.279
Completed,0.06,146,4813,4910,0.999,0.504
Completed,0.15,749,219,2280,0.999,0.516
Completed,0.06,144,4183,1316,0.656,0.427
Completed,0.15,854,4699,2714,0.486,0.842
Completed,0.06,140,3923,1694,0.592,0.444
Completed,0.06,139,2146,1562,0.536,0.445
Completed,0.06,146,3143,924,0.999,0.351
Completed,0.15,608,4529,1040,0.664,0.445
Completed,0.06,145,3,1595,0.75,0.442
Completed,0.06,151,2470,1665,0.849,0.441
Completed,0.16,813,4214,336,0.999,0.35
Completed,0.15,741,1534,635,0.999,0.351
Completed,0.16,625,946,1112,0.584,0.446
Completed,0.06,136,4747,982,0.971,0.344
Completed,0.06,156,1424,1236,0.77,0.443
Completed,0.15,643,4756,4970,0.999,0.538
Completed,0.06,139,2338,1181,0.655,0.445
Completed,0.16,593,4613,3710,0.999,0.533
Completed,0.06,150,4379,1105,0.999,0.442
Completed,0.06,142,3388,1263,0.999,0.348
Completed,0.06,136,4166,1410,0.977,0.344
Completed,0.06,143,612,1435,0.726,0.444
Completed,0.17,768,4745,4957,0.999,0.53
Completed,0.06,146,733,1729,0.542,0.443
Completed,0.06,151,597,4852,0.999,0.205
Completed,0.15,779,4930,527,0.481,0.36
Completed,0.06,153,4827,10,0.999,0.104
Completed,0.15,615,323,4993,0.731,0.532
Completed,0.15,596,826,4929,0.733,0.523
Completed,0.06,139,473,4982,0.229,0.44
Completed,0.06,143,14,1877,0.832,0.439
Completed,0.15,636,120,757,0.712,0.445
Completed,0.06,143,4916,2114,0.899,0.436
Completed,0.15,782,19,2,0.999,0.967
Completed,0.06,149,4978,3140,0.0,0.172
Completed,0.06,140,2341,4934,0.999,0.506
Completed,0.06,139,3911,196,0.499,0.133
Completed,0.15,825,4834,539,0.435,0.806
Completed,0.15,713,4100,3186,0.999,0.999
Completed,0.06,147,164,518,0.582,0.144
Completed,0.06,141,145,4827,0.709,0.495
Completed,0.15,726,1126,4901,0.0,0.666
Completed,0.06,143,3965,3049,0.999,0.126
Completed,0.06,146,1575,4867,0.999,0.493
Completed,0.15,682,4309,1459,0.628,0.95
Completed,0.15,656,1930,4999,0.117,0.509
Completed,0.06,139,535,4301,0.999,0.001
Completed,0.06,141,2154,2047,0.999,0.312
Completed,0.15,711,1954,2853,0.0,0.578
Completed,0.06,143,4867,2632,0.873,0.44
Completed,0.06,142,4647,972,0.308,0.268
Completed,0.16,692,3789,1460,0.0,0.957
Completed,0.06,154,59,1,0.0,0.066
Completed,0.06,141,4757,99,0.76,0.245
Completed,0.06,141,1316,3860,0.0,0.142
Completed,0.06,141,1643,3975,0.0,0.001
Completed,0.06,139,4823,1752,0.443,0.129
Completed,0.15,609,3945,4045,0.999,0.955
Completed,0.15,805,2799,1169,0.0,0.729
Completed,0.15,647,3843,1481,0.999,0.789
Completed,0.06,139,2328,2340,0.999,0.051
Completed,0.15,672,2916,22,0.696,0.755
Completed,0.15,669,3469,1256,0.468,0.406
Completed,0.15,679,3878,1167,0.999,0.717
Completed,0.15,704,2707,178,0.999,0.542
Completed,0.15,853,3913,4668,0.204,0.911
Completed,0.06,140,352,263,0.386,0.299
Completed,0.06,148,3893,2713,0.861,0.468
Completed,0.06,144,1932,1320,0.498,0.309
Completed,0.15,595,141,4785,0.571,0.898
Completed,0.16,613,4116,3868,0.999,0.646
Completed,0.06,138,3758,90,0.594,0.027
Completed,0.06,146,3886,1443,0.0,0.285
Completed,0.15,712,315,3106,0.999,0.776
Completed,0.06,143,1460,3,0.49,0.298
Completed,0.06,147,2101,97,0.554,0.198
Completed,0.06,148,2951,4879,0.397,0.166
Completed,0.06,134,4991,165,0.999,0.037
Completed,0.06,142,114,4936,0.767,0.458
Completed,0.06,139,3215,109,0.0,0.291
Completed,0.15,841,2744,310,0.0,0.433
Completed,0.15,719,3074,4896,0.0,0.912
Completed,0.15,683,1773,3458,0.087,0.623
Completed,0.14,692,1605,3658,0.302,0.934
Completed,0.15,694,3771,1912,0.196,0.624
Completed,0.06,140,1879,198,0.159,0.04
Completed,0.15,696,3319,3771,0.265,0.555
Completed,0.06,145,1,1,0.999,0.001
Completed,0.06,134,102,650,0.45,0.322
Completed,0.15,670,1,5000,0.999,0.999
Completed,0.15,700,5000,1,0.0,0.999
Completed,0.06,143,4874,2661,0.999,0.001
Completed,0.06,141,98,5000,0.0,0.001
Completed,0.15,710,2016,5000,0.0,0.739
Completed,0.06,143,217,1005,0.999,0.001
Completed,0.15,727,1,1,0.999,0.999
Completed,0.15,713,5000,5000,0.999,0.999
Completed,0.06,139,4947,2216,0.313,0.001
Completed,0.06,138,224,447,0.0,0.262
Completed,0.06,139,5000,4105,0.0,0.001
Completed,0.16,622,21,5000,0.999,0.798
Completed,0.15,668,107,3962,0.999,0.999
Completed,0.06,149,5000,1,0.999,0.001
Completed,0.06,145,3890,4872,0.999,0.35
Completed,0.06,146,1,1662,0.999,0.001
Completed,0.06,146,5000,2741,0.0,0.001
Completed,0.15,723,512,1,0.0,0.999
Completed,0.06,147,1,5000,0.999,0.001
Completed,0.15,711,1,1285,0.999,0.999
Completed,0.15,727,4129,5000,0.0,0.999
Completed,0.06,144,5000,1450,0.999,0.001
Completed,0.06,139,422,3107,0.999,0.001
Completed,0.15,699,4959,1,0.999,0.999
Completed,0.06,132,4487,636,0.0,0.211
Completed,0.15,709,4186,1,0.553,0.999
Completed,0.15,727,4143,2415,0.999,0.574
Completed,0.06,150,4918,3181,0.982,0.357
Completed,0.15,643,1478,2462,0.999,0.597
Completed,0.06,138,3601,4855,0.232,0.489
Completed,0.14,677,972,2186,0.631,0.62
Completed,0.06,145,2466,3381,0.267,0.06
Completed,0.15,769,4841,1142,0.867,0.925
Completed,0.15,686,4365,2937,0.622,0.757
Completed,0.06,138,1691,23,0.022,0.134
Completed,0.15,634,491,3826,0.877,0.688
Completed,0.06,143,2832,1654,0.478,0.328
Completed,0.06,164,2738,3591,0.983,0.248
Completed,0.15,722,114,638,0.401,0.862
Completed,0.06,150,1451,4422,0.515,0.303
Completed,0.15,716,3822,2289,0.098,0.681
Completed,0.06,150,4590,4240,0.344,0.502
Completed,0.06,156,1932,1532,0.761,0.389
Completed,0.15,839,887,2746,0.155,0.945
Completed,0.06,134,3215,546,0.738,0.07
Completed,0.15,756,3284,2590,0.428,0.721
Completed,0.16,660,663,389,0.964,0.357
Completed,0.15,796,2159,4085,0.071,0.791
Completed,0.06,186,4524,1375,0.534,0.163
Completed,0.06,139,4048,4577,0.788,0.031
Completed,0.15,672,1384,2445,0.325,0.891
Completed,0.06,142,183,3747,0.71,0.46
Completed,0.16,732,2514,795,0.175,0.587
Completed,0.15,695,3055,3981,0.666,0.979
Completed,0.06,143,421,1810,0.189,0.099
Completed,0.16,691,1759,3093,0.832,0.535
Completed,0.15,678,4140,180,0.31,0.419
Completed,0.06,147,4908,3225,0.057,0.273
Completed,0.15,797,2240,985,0.579,0.649
Completed,0.06,139,1194,4700,0.443,0.219
Completed,0.14,727,3531,2030,0.92,0.828
Completed,0.16,705,3489,3317,0.52,0.563
Completed,0.14,815,1162,1225,0.125,0.453
Completed,0.16,602,2284,4928,0.979,0.883
Completed,0.06,139,4944,2095,0.375,0.008
Completed,0.06,146,4174,3887,0.129,0.185
Completed,0.15,683,1804,1572,0.733,0.8
Completed,0.06,136,388,2862,0.371,0.364
Completed,0.15,841,3013,118,0.766,0.745
Completed,0.15,672,2636,4503,0.259,0.821
Completed,0.06,142,294,2227,0.845,0.194
Completed,0.15,821,1261,3497,0.241,0.626
Completed,0.06,136,3934,713,0.653,0.265
Completed,0.06,152,4410,2662,0.899,0.427
Completed,0.14,686,2034,610,0.487,0.557
Completed,0.06,142,776,4333,0.599,0.123
Completed,0.16,713,3404,1460,0.013,0.986
Completed,0.06,145,3181,4176,0.825,0.334
Completed,0.15,707,845,1304,0.286,0.712
Completed,0.06,146,1968,2506,0.673,0.156
Completed,0.16,719,4637,454,0.213,0.766
Completed,0.15,809,3867,3654,0.467,0.916
Completed,0.06,140,1487,869,0.926,0.037
Completed,0.15,719,70,4660,0.032,0.596
Completed,0.06,168,2705,2382,0.572,0.482
Completed,0.06,141,2943,3019,0.082,0.094
Completed,0.15,728,611,273,0.555,0.952
Completed,0.06,160,1579,4044,0.418,0.398
Completed,0.15,744,4242,1728,0.943,0.524
Completed,0.15,595,4718,4771,0.69,0.659
Completed,0.06,154,2352,1939,0.164,0.294
Completed,0.15,699,1092,3160,0.808,0.855
Completed,0.06,140,3712,1070,0.335,0.223
Completed,0.15,890,3675,2837,0.756,0.967
Completed,0.06,143,1051,123,0.355,0.08
Completed,0.14,614,2389,3843,0.742,0.522
Completed,0.15,766,4760,1636,0.144,0.4
Completed,0.06,149,4279,5000,0.398,0.284
Completed,0.15,744,1620,2043,0.996,0.669
Completed,0.06,167,574,3329,0.102,0.23
Completed,0.15,686,2901,1193,0.503,0.848
Completed,0.16,949,2663,4346,0.026,0.71
Completed,0.06,144,34,1427,0.61,0.337
Completed,0.14,818,1529,2734,0.473,0.78
Completed,0.06,144,3904,558,0.888,0.142
Completed,0.06,172,4678,3453,0.634,0.044
Completed,0.15,771,2005,777,0.22,0.91
Completed,0.06,146,803,4478,0.864,0.472
Completed,0.15,705,3144,2232,0.28,0.606
Completed,0.06,140,3368,4634,0.591,0.197
Completed,0.15,720,734,2389,0.053,0.819
Completed,0.06,140,2071,3608,0.907,0.251
Completed,0.16,830,4452,934,0.446,0.64
Completed,0.15,807,3970,2579,0.2,0.551
Completed,0.14,745,1302,401,0.662,0.434
Completed,0.15,866,258,4190,0.299,0.996
Completed,0.06,135,2594,1270,0.837,0.113
Completed,0.06,146,2972,3174,0.312,0.439
Completed,0.15,730,352,1036,0.791,0.577
