Status,ACCURACY,RUNTIME,recent_samples_size,n_samples,n_windows,disjoint_training_windows
Completed,0.73,1,1,5000,2227,True
Completed,0.73,1,5000,2864,770,True
Completed,0.75,4,4479,1124,1,True
Completed,0.73,2,2526,1,1043,True
Completed,0.75,3,5000,1913,1,False
Completed,0.73,2,1,1,1,False
Completed,0.73,2,5000,1,1,True
Completed,0.73,1,1726,756,5000,True
Completed,0.73,1,1,5000,3856,True
Completed,0.73,2,3727,1,5000,False
Completed,0.73,1,5000,1464,668,True
Completed,0.73,1,1,3110,3859,True
Completed,0.73,1,3021,5000,5000,True
Completed,0.73,1,1,926,1,True
Completed,0.73,2,1330,1,1619,True
Completed,0.73,1,2723,220,223,True
Completed,0.73,1,4444,2723,1449,True
Completed,0.73,2,5000,1,1451,False
Completed,0.73,1,1,5000,4484,True
Completed,0.73,2,3519,1,1518,False
Completed,0.73,1,2749,320,131,True
Completed,0.73,1,2188,5000,4500,True
Completed,0.73,1,1,2856,445,True
Completed,0.73,1,1,5000,1225,True
Completed,0.73,1,1056,5000,4474,True
Completed,0.74,3,4704,2291,1,False
Completed,0.73,1,4616,2725,303,True
Completed,0.73,1,5000,2395,1614,True
Completed,0.73,2,1,1,1326,False
Completed,0.73,6,5000,5000,773,False
Completed,0.73,2,1942,1,1331,False
Completed,0.73,1,5000,5000,1196,True
Completed,0.73,2,2673,1,295,True
Completed,0.73,1,1,5000,3043,True
Completed,0.73,1,5000,5000,1708,True
Completed,0.73,2,4486,1,4447,True
Completed,0.73,2,4048,1,1375,False
Completed,0.73,1,5000,5000,4472,True
Completed,0.73,1,3998,2458,1102,True
Completed,0.73,2,1,1,4321,True
Completed,0.73,2,2456,1,1608,False
Completed,0.73,1,5000,5000,614,True
Completed,0.73,1,3616,5000,1582,True
Completed,0.73,2,2921,1,1393,False
Completed,0.73,2,4447,1,1551,False
Completed,0.74,2,2872,1471,1,True
Completed,0.74,2,3443,2190,1,False
Completed,0.74,3,4011,2025,1,False
Completed,0.75,3,4283,1761,1,False
Completed,0.74,3,4134,1905,1,False
Completed,0.75,3,3207,1137,1,True
Completed,0.73,2,2690,1769,1,True
Completed,0.74,2,3782,2130,1,False
Completed,0.73,35,1,5000,5000,False
Completed,0.74,2,3078,2283,1,False
Completed,0.73,1,2437,2730,3521,True
Completed,0.73,1,1,2095,3195,True
Completed,0.72,48,3814,86,1,True
Completed,0.75,4,4466,1603,1,False
Completed,0.73,42,1,5000,3453,False
Completed,0.73,1,555,1195,5000,True
Completed,0.73,1,1,4017,2606,True
Completed,0.73,1,1418,2037,5000,True
Completed,0.74,5,3661,869,1,True
Completed,0.73,1,1,1365,1,True
Completed,0.74,2,3245,2198,1,False
Completed,0.73,1,5000,3779,2681,True
Completed,0.73,1,1,4276,5000,True
Completed,0.73,1,3985,4555,3148,True
Completed,0.73,1,888,2579,5000,True
Completed,0.73,34,1,4445,4494,False
Completed,0.73,34,1,4367,2577,False
Completed,0.73,1,3972,3901,5000,True
Completed,0.73,1,2324,1683,3646,True
Completed,0.74,2,3649,2182,1,False
Completed,0.73,14,5000,1301,520,False
Completed,0.73,1,1,3514,991,True
Completed,0.73,1,5000,2111,610,True
Completed,0.75,7,4151,939,605,False
Completed,0.75,3,5000,1483,1,False
Completed,0.73,15,5000,1476,306,False
Completed,0.73,2,5000,5000,1,False
Completed,0.73,1,5000,1525,462,True
Completed,0.72,2,2082,976,522,False
Completed,0.73,1,1,5000,1,False
Completed,0.73,1,5000,3289,4098,True
Completed,0.73,1,5000,2039,905,True
Completed,0.73,13,3699,1234,373,False
Completed,0.73,1,1,2872,1223,True
Completed,0.74,2,5000,2595,1,True
Completed,0.73,2,1,1,3563,False
Completed,0.73,2,1,1,3264,True
Completed,0.73,1,1,1126,1421,True
Completed,0.73,2,1,594,562,False
Completed,0.73,1,1,2781,1894,True
Completed,0.73,1,2258,886,4,False
Completed,0.73,1,5000,1542,811,True
Completed,0.73,1,1,4161,592,True
Completed,0.73,1,5000,3142,2079,True
Completed,0.73,1,1,860,2169,True
Completed,0.73,10,5000,878,821,False
Completed,0.73,1,1,2283,4336,True
Completed,0.73,1,5000,2011,440,True
Completed,0.73,1,5000,4674,2432,True
Completed,0.74,3,5000,1588,1,True
Completed,0.74,2,5000,2500,1,False
Completed,0.74,2,5000,2034,1,True
Completed,0.75,4,5000,1321,1,True
Completed,0.73,2,1,1,2493,False
Completed,0.73,2,5000,1,2390,True
Completed,0.74,3,5000,2114,1,False
Completed,0.74,2,5000,3081,1,False
Completed,0.73,1,1,1416,2711,True
Completed,0.74,2,5000,2782,1,False
Completed,0.73,2,5000,1,4038,False
Completed,0.74,2,5000,2922,1,True
Completed,0.73,1,5000,880,3679,True
Completed,0.73,1,5000,5000,3106,True
Completed,0.73,1,1,5000,600,True
Completed,0.73,1,5000,4107,4214,True
Completed,0.74,2,5000,3793,1,False
Completed,0.73,1,1,625,1541,True
Completed,0.75,4,5000,1456,1,True
Completed,0.73,1,5000,1828,206,True
Completed,0.73,1,5000,765,2437,True
Completed,0.73,1,1,1571,2097,True
Completed,0.73,1,1,3765,4277,True
Completed,0.74,3,5000,1704,1,True
Completed,0.74,2,5000,2978,1,False
Completed,0.74,3,5000,2400,1,False
Completed,0.73,1,1,2257,2142,True
Completed,0.75,4,5000,1181,1,True
Completed,0.74,2,5000,2583,1,False
Completed,0.73,1,5000,2238,198,True
Completed,0.74,2,5000,3599,1,True
Completed,0.74,3,3649,3375,1,False
Completed,0.74,2,5000,3517,1,False
Completed,0.73,1,5000,4298,1,True
Completed,0.73,1,2749,3438,1,False
Completed,0.73,1,1,842,4539,True
Completed,0.73,2,5000,4160,1,False
Completed,0.75,4,5000,1521,1,True
Completed,0.73,2,1,1,4302,False
Completed,0.73,1,5000,3814,3339,True
Completed,0.73,1,5000,3448,466,True
Completed,0.73,1,1,2714,2535,True
Completed,0.73,1,1,1961,1679,True
Completed,0.73,1,1,4357,1494,True
Completed,0.73,1,5000,3289,1134,True
Completed,0.74,3,5000,1921,1,True
Completed,0.74,3,5000,3195,1,False
Completed,0.73,2,5000,3967,1,True
Completed,0.74,3,5000,1644,1,True
Completed,0.73,1,5000,1677,2037,True
Completed,0.73,2,5000,1,3298,False
Completed,0.73,1,1,4077,3397,True
Completed,0.73,1,5000,3049,3371,True
Completed,0.73,1,5000,4336,1484,True
Completed,0.73,1,5000,1360,4267,True
Completed,0.73,1,1,2973,1,True
Completed,0.73,1,1,2917,1,False
Completed,0.75,4,5000,1258,1,True
Completed,0.73,1,1,2906,3287,True
Completed,0.74,2,5000,2867,1,False
Completed,0.74,4,5000,1727,1,False
Completed,0.73,2,3188,3067,1,False
Completed,0.74,2,4127,3205,1,False
Completed,0.73,1,5000,1355,221,True
Completed,0.73,1,5000,2807,4198,True
Completed,0.73,1,5000,1184,2020,True
Completed,0.73,1,5000,59,3226,True
Completed,0.73,2,1,1,3056,False
Completed,0.75,11,4984,484,1,False
Completed,0.74,2,1988,3200,1,False
Completed,0.73,1,1,1529,4231,True
Completed,0.73,1,5000,3624,5000,True
Completed,0.73,1,1,1144,1767,True
Completed,0.74,3,5000,1390,1,True
Completed,0.73,1,1,1169,2064,True
Completed,0.73,2,5000,3254,1,True
Completed,0.73,1,1,332,2668,True
Completed,0.73,1,1,3708,5000,True
Completed,0.74,3,5000,1761,1,True
Completed,0.73,1,1,408,3721,True
Completed,0.73,1,2906,3238,1,False
Completed,0.73,3,1,2894,433,False
Completed,0.73,1,5000,2149,4340,True
Completed,0.73,1,1,1657,5000,True
Completed,0.73,1,5000,1382,304,True
Completed,0.73,1,1,782,2876,True
Completed,0.73,1,1,3421,4218,True
Completed,0.73,1,1,2006,1138,True
Completed,0.73,2,1,1,1587,True
Completed,0.73,1,5000,4576,3694,True
Completed,0.73,1,5000,939,1429,True
Completed,0.73,2,2509,1516,1,False
Completed,0.74,3,2244,337,1,True
Completed,0.73,1,4175,937,3355,True
Completed,0.75,3,1970,1490,1,True
Completed,0.74,2,2309,593,1,True
Completed,0.75,3,1110,1129,1,False
Completed,0.73,1,4145,1060,2136,True
Completed,0.75,3,2168,141,1,True
Completed,0.74,2,2263,839,1,True
Completed,0.73,1,4147,827,4365,True
Completed,0.75,6,1631,680,1,False
Completed,0.73,2,2631,1331,1,False
Completed,0.73,1,2713,3092,1,True
Completed,0.75,9,1989,551,1,True
Completed,0.74,3,3658,1209,1,True
Completed,0.75,5,4579,1147,1,False
Completed,0.73,1,2222,1544,1,False
Completed,0.73,1,3234,4202,1,True
Completed,0.75,4,1914,1102,1,True
Completed,0.73,1,4170,733,5000,True
Completed,0.73,2,4062,4312,1,True
Completed,0.73,2,2796,1,4433,False
Completed,0.74,2,2317,447,1,True
Completed,0.74,2,741,1125,1,False
Completed,0.73,2,668,1613,1,True
Completed,0.74,2,3408,1859,1,True
Completed,0.75,4,1758,1120,1,False
Completed,0.73,1,3035,2343,1,True
Completed,0.73,1,2967,3692,1389,True
Completed,0.74,2,2662,880,1,True
Completed,0.73,1,1,476,1,False
Completed,0.73,1,1,1145,1,True
Completed,0.75,4,5000,1187,1,False
Completed,0.75,4,5000,1095,1,True
Completed,0.74,2,2802,1197,1,True
Completed,0.74,5,3845,872,1,False
Completed,0.75,3,727,672,1,False
Completed,0.73,1,1,201,1,False
Completed,0.73,1,1,1555,1454,True
Completed,0.73,2,1115,3135,1,False
Completed,0.73,1,1,1530,3507,True
Completed,0.73,2,1,1,2001,False
Completed,0.73,1,5000,5000,2467,True
Completed,0.73,1,1,922,1,False
Completed,0.73,2,2831,1351,1,True
Completed,0.73,1,1,2383,1602,True
Completed,0.73,1,1,2737,4253,True
Completed,0.73,1,1,729,5000,True
Completed,0.73,1,5000,2717,1832,True
Completed,0.73,1,1,4002,2055,True
Completed,0.73,1,5000,1687,3676,True
Completed,0.73,1,1,1636,1,True
Completed,0.73,2,5000,1,1914,True
Completed,0.73,1,1,509,4307,True
Completed,0.73,2,5000,1,4140,True
Completed,0.73,1,5000,1783,1599,True
Completed,0.74,2,5000,2147,1,True
Completed,0.73,1,1,4399,4257,True
Completed,0.75,3,1417,1180,1,True
Completed,0.73,1,5000,4422,2023,True
Completed,0.73,2,1052,1,1,False
Completed,0.75,4,1685,1006,1,True
Completed,0.73,1,1690,1455,359,True
Completed,0.73,1,1696,1577,642,True
Completed,0.73,1,1703,1389,62,True
Completed,0.75,6,1271,600,1,False
Completed,0.73,1,1700,1458,191,True
Completed,0.75,6,1667,786,1,True
Completed,0.73,1,1685,5000,248,True
Completed,0.75,4,1702,1251,1,True
Completed,0.73,1,1694,1446,1041,True
Completed,0.73,1,1703,1553,462,True
Completed,0.75,4,1392,1006,1,False
Completed,0.73,1,1907,3901,366,True
Completed,0.74,3,1744,1955,1,True
Completed,0.73,1,4427,3641,3946,True
Completed,0.73,1,4227,5000,1425,True
Completed,0.73,2,1690,3327,1,False
Completed,0.73,2,733,1,1,False
Completed,0.73,1,1713,1870,682,True
Completed,0.73,1,2233,4439,1044,True
Completed,0.73,1,863,4696,1476,True
Completed,0.73,1,686,5000,1,True
Completed,0.73,1,2883,1543,5000,True
Completed,0.74,9,1091,301,1,False
Completed,0.73,1,706,5000,886,True
Completed,0.73,2,1928,4871,1,False
Completed,0.73,1,2996,1775,1793,True
Completed,0.73,2,3724,5000,1,False
Completed,0.73,1,1398,1362,3932,True
Completed,0.74,4,1440,870,1,True
Completed,0.74,4,1398,1052,1,True
Completed,0.75,3,4281,1787,1,True
Completed,0.73,1,1232,1101,331,True
Completed,0.73,1,2415,672,2139,True
Completed,0.73,1,1339,1289,28,True
Completed,0.73,2,3280,1,2520,True
Completed,0.73,1,1426,4019,2468,True
Completed,0.73,1,1547,2519,1985,True
Completed,0.75,6,1491,724,1,True
Completed,0.73,1,2784,2884,2038,True
Completed,0.73,1,1283,1230,159,True
Completed,0.73,1,1308,3484,5000,True
Completed,0.75,4,4382,1538,1,True
Completed,0.73,1,1428,3147,3779,True
Completed,0.73,1,2081,3166,2482,True
Completed,0.73,1,1168,1232,364,True
Completed,0.73,2,1249,1,3693,True
Completed,0.73,1,3850,5000,4330,True
Completed,0.73,2,5000,1,2497,False
Completed,0.73,2,3376,1,3726,True
Completed,0.73,1,2768,5000,3334,True
Completed,0.73,1,3842,2225,2198,True
Completed,0.73,1,3763,2534,3993,True
Completed,0.73,1,2420,3465,4177,True
Completed,0.74,2,4206,2036,1,True
Completed,0.74,2,1267,1575,1,True
Completed,0.73,1,2275,5000,1476,True
Completed,0.73,1,1118,304,2468,True
Completed,0.73,1,3028,229,5000,True
Completed,0.73,1,5000,3924,2002,True
Completed,0.73,1,5000,4574,4972,True
Completed,0.75,5,5000,914,1,True
Completed,0.73,1,5000,3613,4580,True
Completed,0.73,1,1,1247,1,True
Completed,0.74,2,4053,2934,1,False
Completed,0.74,5,5000,1046,1,True
Completed,0.73,1,1,2043,3935,True
Completed,0.74,4,5000,1355,1,True
Completed,0.74,2,5000,2414,1,True
Completed,0.75,5,5000,1140,1,True
Completed,0.73,1,5000,2866,483,True
Completed,0.73,1,1,3599,3325,True
Completed,0.73,2,2775,1559,1,True
Completed,0.73,1,5000,2758,211,True
Completed,0.73,1,1,3166,4619,True
Completed,0.73,1,2563,2890,1,False
Completed,0.73,1,5000,3729,1178,True
Completed,0.73,1,5000,4017,4483,True
Completed,0.73,1,5000,3286,4646,True
Completed,0.73,1,5000,463,4546,True
Completed,0.73,1,4680,1299,1528,True
Completed,0.75,3,5000,1488,1,True
Completed,0.73,1,5000,4506,899,True
Completed,0.73,1,1,5000,5000,True
Completed,0.73,1,1,3555,2771,True
Completed,0.73,1,5000,1598,2710,True
Completed,0.75,4,5000,1221,1,True
Completed,0.73,1,5000,2705,3099,True
Completed,0.73,1,5000,3399,3162,True
Completed,0.73,1,1,4539,936,True
Completed,0.73,1,1,5000,1595,True
Completed,0.73,1,1,4478,2945,True
Completed,0.73,1,1,422,1272,True
Completed,0.73,1,823,2637,1,False
Completed,0.73,1,1,1642,1,False
Completed,0.74,3,1682,2820,1,False
Completed,0.73,1,1,724,1744,True
Completed,0.75,3,5000,1290,1,True
Completed,0.73,2,5000,1,4545,False
Completed,0.73,1,1,1569,4648,True
Completed,0.74,3,5000,1554,1,True
Completed,0.74,6,4558,925,1,False
Completed,0.73,1,1,417,1985,True
Completed,0.73,1,1,3375,1624,True
Completed,0.73,1,5000,680,3159,True
Completed,0.75,5,5000,1101,1,False
Completed,0.73,2,1,1,2648,True
Completed,0.73,1,1,4402,2240,True
Completed,0.73,1,5000,1331,3461,True
Completed,0.73,1,1460,2374,1357,True
Completed,0.73,1,5000,3291,1579,True
Completed,0.73,1,1,4401,262,True
Completed,0.73,1,1,2242,3613,True
Completed,0.73,1,5000,2224,94,True
Completed,0.73,1,2578,2719,1371,True
Completed,0.74,3,5000,1871,1,True
Completed,0.74,2,5000,2757,1,True
Completed,0.74,2,3652,2832,1,False
Completed,0.73,1,5000,2171,1440,True
Completed,0.73,1,1,4268,3659,True
Completed,0.74,2,5000,3950,1,False
Completed,0.73,1,1,843,1314,True
Completed,0.73,1,5000,4388,4028,True
Completed,0.73,1,1,4134,4610,True
Completed,0.74,3,3261,1223,1,True
Completed,0.74,2,3977,2371,1,True
Completed,0.73,1,5000,1288,4738,True
Completed,0.74,4,5000,1422,1,True
Completed,0.74,2,5000,4425,1,False
Completed,0.73,2,5000,3085,1,True
Completed,0.73,1,5000,5000,2724,True
Completed,0.73,1,5000,4808,379,True
Completed,0.73,1,1,937,4099,True
Completed,0.73,1,5000,452,4142,True
Completed,0.73,1,5000,3229,229,True
Completed,0.73,1,5000,4733,3213,True
Completed,0.73,1,1,1037,1,True
Completed,0.74,2,3262,1370,1,True
Completed,0.72,1,2122,2901,1,False
Completed,0.73,1,192,992,3654,True
Completed,0.74,2,3897,2637,1,False
Completed,0.73,2,5000,1,564,False
Completed,0.74,3,5000,2662,1,False
Completed,0.73,2,2939,2683,1,False
Completed,0.74,6,4516,2674,476,False
Completed,0.74,6,5000,996,1,False
Completed,0.73,2,5000,1,1,False
Completed,0.73,2,1,1,1,True
Completed,0.74,2,1429,2181,1,False
Completed,0.74,3,5000,1825,1,True
Completed,0.73,1,5000,5000,3831,True
Completed,0.73,1,1,5000,1,True
Completed,0.73,2,5000,1,3678,True
Completed,0.74,2,3283,1776,1,False
Completed,0.73,2,1,1,5000,True
Completed,0.74,2,3388,2825,1,False
Completed,0.72,1,2349,2159,1,False
Completed,0.73,2,1934,1,1,False
Completed,0.73,2,4407,1,644,False
Completed,0.74,5,5000,2710,741,False
Completed,0.74,2,4778,2869,1,False
Completed,0.73,1,1,2338,5000,True
Completed,0.73,1,652,2078,1,False
Completed,0.74,3,4085,2674,232,False
Completed,0.73,1,2723,5000,1,True
Completed,0.73,1,2063,2553,1,False
Completed,0.73,2,5000,1,5000,True
Completed,0.73,1,5000,5000,5000,True
Completed,0.74,4,5000,2630,349,False
Completed,0.73,1,4950,2218,3634,True
Completed,0.73,1,1,4001,1,False
Completed,0.73,1,4824,2249,5000,True
Completed,0.73,1,5000,2176,2256,True
Completed,0.73,1,2719,2721,4833,True
Completed,0.73,4,861,2255,1586,False
Completed,0.73,1,1368,3948,3553,True
Completed,0.75,6,4398,980,386,False
Completed,0.73,36,4021,4813,1914,False
Completed,0.73,1,2089,281,3900,True
Completed,0.73,3,20,3579,693,False
Completed,0.73,1,3279,1544,2602,True
Completed,0.73,1,3537,4247,1078,True
Completed,0.73,7,356,652,2842,False
Completed,0.73,1,2349,2974,2300,True
Completed,0.73,19,4358,1876,4139,False
Completed,0.73,35,4764,3210,3158,False
Completed,0.73,1,1656,1806,156,True
Completed,0.73,33,1227,4475,4439,False
Completed,0.73,1,3006,570,1356,True
Completed,0.73,32,2873,4616,2973,False
Completed,0.73,1,1020,399,1220,True
Completed,0.73,27,1841,3381,4273,False
Completed,0.73,1,4865,1665,2440,True
Completed,0.73,1,4178,2842,286,True
Completed,0.73,23,2242,2056,3301,False
Completed,0.73,1,485,4066,1489,True
Completed,0.73,9,3749,784,4579,False
Completed,0.73,30,3382,3721,1729,False
Completed,0.73,1,196,1373,4964,True
Completed,0.73,3,1877,4984,526,False
Completed,0.73,1,3891,139,3686,True
Completed,0.73,1,4607,3816,4043,True
Completed,0.73,12,1504,1161,2045,False
Completed,0.73,1,761,2541,2743,True
Completed,0.73,4,2536,2387,825,False
Completed,0.73,30,2644,4059,2246,False
Completed,0.73,1,634,1094,4154,True
Completed,0.74,5,1455,2786,946,False
Completed,0.73,1,4636,2318,2934,True
Completed,0.73,1,3783,3495,4463,True
Completed,0.73,14,2004,1462,1293,False
Completed,0.73,1,245,4760,3260,True
Completed,0.74,13,3353,226,15,False
Completed,0.73,24,3622,3085,3490,False
Completed,0.73,1,592,1989,409,True
Completed,0.73,31,2272,4311,4693,False
Completed,0.73,1,4129,714,1688,True
Completed,0.73,1,4992,4391,706,True
Completed,0.73,6,1733,488,2549,False
Completed,0.73,1,991,3157,2006,True
Completed,0.73,18,2923,1751,3769,False
Completed,0.73,1,3114,3299,580,True
Completed,0.73,15,1100,1580,3672,False
Completed,0.73,1,1608,4562,1860,True
Completed,0.73,5,4794,347,4872,False
Completed,0.73,32,4251,4179,2719,False
Completed,0.73,1,2476,895,888,True
Completed,0.73,25,405,2904,3940,False
Completed,0.73,1,3508,2121,2186,True
Completed,0.73,1,3152,4902,4335,True
Completed,0.73,2,127,55,2416,False
Completed,0.73,1,2118,3666,3113,True
Completed,0.73,14,3972,1320,1119,False
Completed,0.74,5,4525,2654,1475,False
Completed,0.73,1,1260,2498,4632,True
Completed,0.73,2,832,3878,194,False
Completed,0.73,1,2768,1226,3432,True
Completed,0.73,2,2795,4694,108,False
Completed,0.73,1,786,166,3201,True
Completed,0.73,5,1294,3459,1389,False
Completed,0.73,1,4475,1429,4401,True
Completed,0.73,1,3944,2762,2873,True
Completed,0.72,3,2164,2293,1042,False
Completed,0.73,1,94,3990,4095,True
Completed,0.73,11,3201,1016,2339,False
Completed,0.73,27,3461,3172,3865,False
Completed,0.73,1,431,1765,1945,True
Completed,0.73,35,2423,4439,2642,False
Completed,0.73,1,4281,528,647,True
Completed,0.73,1,4841,4362,1628,True
Completed,0.73,9,1581,771,4786,False
Completed,0.73,1,1153,3088,348,True
Completed,0.73,18,3084,1996,3586,False
Completed,0.73,1,2952,2956,2088,True
Completed,0.73,19,938,2177,3995,False
Completed,0.73,1,1759,4181,788,True
Completed,0.73,10,4946,903,2775,False
Completed,0.73,33,4099,4580,4928,False
Completed,0.73,1,2325,357,1760,True
Completed,0.73,27,566,3343,3726,False
Completed,0.73,1,3669,1624,481,True
Completed,0.73,1,3303,3858,3331,True
Completed,0.73,2,278,1197,251,False
Completed,0.73,1,1958,2582,4534,True
Completed,0.73,5,3811,2424,1529,False
Completed,0.74,5,4686,3601,1173,False
Completed,0.73,1,1422,1259,3015,True
Completed,0.73,37,680,4865,2473,False
Completed,0.73,1,2616,24,4235,True
Completed,0.73,1,2567,3531,2501,True
Completed,0.73,15,709,1504,749,False
Completed,0.73,1,1529,4798,3801,True
Completed,0.73,4,4559,267,1969,False
Completed,0.73,3,3860,3944,440,False
Completed,0.73,1,1929,973,3455,True
Completed,0.73,22,171,2671,1643,False
Completed,0.73,1,3430,2199,4733,True
Completed,0.73,1,3698,4511,1258,True
Completed,0.73,7,517,603,4493,False
Completed,0.73,1,2198,3276,55,True
Completed,0.73,18,4207,1866,3215,False
Completed,0.73,27,4916,3043,4196,False
Completed,0.73,1,1808,1953,2199,True
Completed,0.73,32,1065,4270,2896,False
Completed,0.73,1,2845,677,979,True
Completed,0.73,32,3035,4139,4675,False
Completed,0.73,1,1182,858,1427,True
Completed,0.73,24,1689,2862,3394,False
Completed,0.73,1,4714,2085,227,True
Completed,0.73,1,4329,3418,2380,True
Completed,0.73,17,2393,1696,4366,False
Completed,0.73,1,324,4682,1159,True
Completed,0.73,6,3588,461,3069,False
Completed,0.73,4,3231,2539,919,False
Completed,0.73,1,45,2379,2683,True
Completed,0.73,30,2037,3764,2140,False
Completed,0.73,1,4052,1105,3981,True
Completed,0.73,1,4446,4939,3625,True
Completed,0.74,3,1343,96,622,False
Completed,0.73,1,913,3702,4905,True
Completed,0.73,14,2688,1362,1822,False
Completed,0.73,1,2674,4333,3750,True
Completed,0.74,4,938,741,501,False
Completed,0.73,1,1367,3057,4950,True
Completed,0.73,19,4431,1968,1782,False
Completed,0.74,6,4026,3144,810,False
Completed,0.73,1,2051,1735,2797,True
Completed,0.73,35,60,4408,2108,False
Completed,0.73,1,3207,500,4019,True
Completed,0.73,1,3573,2812,2494,True
Completed,0.73,22,348,2340,4258,False
Completed,0.73,1,2418,4037,1196,True
Completed,0.73,12,4315,1067,3036,False
Completed,0.73,32,4690,4744,4554,False
Completed,0.73,1,1704,213,1553,True
Completed,0.73,28,1196,3506,3354,False
Completed,0.73,1,3010,1480,272,True
Completed,0.73,30,2831,3648,4075,False
Completed,0.73,1,1090,1309,2325,True
Completed,0.73,34,1832,4915,2856,False
Completed,0.73,1,4901,72,1024,True
Completed,0.73,1,4182,3905,1371,True
Completed,0.73,13,2212,1247,4384,False
Completed,0.73,1,532,2631,93,True
Completed,0.73,23,3674,2472,3182,False
Completed,0.73,3,3415,4550,332,False
Completed,0.73,2,195,329,3568,True
Completed,0.73,29,1953,3315,1610,False
Completed,0.73,1,3846,1593,4770,True
Completed,0.73,1,4535,2926,2627,True
Completed,0.74,5,1544,2149,628,False
Completed,0.73,1,723,4153,3846,True
Completed,0.73,10,2542,872,1929,False
Completed,0.73,4,2591,2995,1142,False
Completed,0.73,1,694,1903,3051,True
Completed,0.73,33,1437,4220,2362,False
Completed,0.73,1,4662,630,4351,True
Completed,0.73,1,3797,4463,3379,True
Completed,0.74,10,1983,553,208,False
Completed,0.73,1,302,3226,4657,True
Completed,0.74,5,3288,1819,1411,False
Completed,0.73,30,3645,3975,4886,False
Completed,0.73,1,581,1002,1807,True
Completed,0.73,24,2338,2699,3608,False
Completed,0.73,1,4074,2229,605,True
Completed,0.73,1,4930,3562,2123,True
Completed,0.73,14,1783,1532,3964,False
Completed,0.73,1,963,4825,904,True
Completed,0.73,4,2938,298,2664,False
Completed,0.73,1,3059,4967,1664,True
Completed,0.73,3,1167,127,4756,False
Completed,0.73,1,1597,3732,464,True
Completed,0.73,14,4817,1391,3475,False
Completed,0.73,24,4266,2567,3822,False
Completed,0.73,1,2448,2410,1992,True
Completed,0.73,33,455,3794,2524,False
Completed,0.73,1,3446,1134,770,True
Completed,0.73,1,3178,3367,2920,True
Completed,0.72,3,109,1648,999,False
Completed,0.73,1,2178,4634,4218,True
Completed,0.73,5,3919,411,2221,False
Completed,0.74,2,4460,4088,78,False
Completed,0.73,1,1318,810,3236,True
