Status,ACCURACY,RUNTIME,recent_samples_size,n_samples,n_windows,disjoint_training_windows
Completed,0.04,853,13,261,427,False
Completed,0.06,91,3639,2570,1390,True
Completed,0.2,1890,4066,252,575,False
Completed,0.06,2638,1465,2487,239,True
Completed,0.13,760,2294,232,1116,False
Completed,0.31,693,5000,1190,1405,False
Completed,0.06,95,5000,740,3275,True
Completed,0.06,89,1,2135,5000,True
Completed,0.36,916,5000,776,1,True
Completed,0.06,91,5000,4012,2972,True
Completed,0.43,2879,5000,266,126,False
Completed,0.05,302,1,2442,1,True
Completed,0.06,93,1,4001,778,True
Completed,0.44,1382,1044,272,1,False
Completed,0.05,377,1,4578,5000,False
Completed,0.07,562,2493,4626,5000,False
Completed,0.06,2081,922,2992,403,True
Completed,0.19,2224,5000,223,1494,False
Completed,0.26,891,2758,256,402,False
Completed,0.06,95,3003,4009,2114,True
Completed,0.06,94,5000,2588,1368,True
Completed,0.06,91,3234,2095,1577,True
Completed,0.06,93,1,2507,2974,True
Completed,0.06,5156,1,4319,84,True
Completed,0.06,1448,5000,1422,602,True
Completed,0.19,1979,4197,246,857,False
Completed,0.06,87,1,833,4713,True
Completed,0.04,675,1,224,1039,False
Completed,0.28,538,5000,1445,1090,False
Completed,0.06,91,4833,2852,2292,True
Completed,0.06,90,5000,1147,2302,True
Completed,0.06,92,5000,1279,3637,True
Completed,0.06,90,1,4593,2418,True
Completed,0.38,694,2970,468,1,True
Completed,0.06,88,1,2908,2159,True
Completed,0.06,502,1,477,2189,True
Completed,0.3,476,1003,848,1,True
Completed,0.06,92,1,1352,4125,True
Completed,0.06,97,5000,4547,2370,True
Completed,0.06,90,1,3592,5000,True
Completed,0.06,92,5000,5000,2844,True
Completed,0.06,1100,5000,743,378,True
Completed,0.14,449,5000,5000,1008,False
Completed,0.06,93,5000,2911,2660,True
Completed,0.06,91,5000,3881,4166,True
Completed,0.06,97,5000,1184,3032,True
Completed,0.06,495,1493,866,1783,True
Completed,0.06,92,1,1170,3537,True
Completed,0.44,2075,5000,374,1,True
Completed,0.06,90,5000,5000,5000,True
Completed,0.06,91,5000,1542,5000,True
Completed,0.26,834,5000,1174,3441,False
Completed,0.06,98,5000,3045,1931,True
Completed,0.06,93,1,4842,2650,True
Completed,0.06,90,5000,1356,1999,True
Completed,0.05,262,1,4472,1521,False
Completed,0.06,88,1,1484,5000,True
Completed,0.06,208,5000,1,4288,True
Completed,0.06,90,5000,1614,1926,True
Completed,0.34,764,5000,850,1,False
Completed,0.22,420,5000,2598,1,False
Completed,0.2,442,5000,2840,844,False
Completed,0.39,1255,5000,654,1,False
Completed,0.34,948,1907,860,1,False
Completed,0.18,581,5000,3421,923,False
Completed,0.34,946,5000,872,421,False
Completed,0.06,238,1,1,5000,True
Completed,0.17,494,5000,3855,5000,False
Completed,0.3,496,2880,785,1,False
Completed,0.14,419,5000,5000,2000,False
Completed,0.23,638,5000,2218,5000,False
Completed,0.32,711,5000,1046,585,False
Completed,0.15,424,5000,5000,4285,False
Completed,0.07,545,112,930,1,False
Completed,0.06,98,5000,4398,5000,True
Completed,0.23,447,5000,2298,1,False
Completed,0.17,374,5000,4284,1,False
Completed,0.06,89,1,2645,5000,True
Completed,0.21,429,5000,2628,496,False
Completed,0.15,648,5000,4507,3266,False
Completed,0.06,94,1,5000,5000,True
Completed,0.06,90,5000,2180,5000,True
Completed,0.18,500,5000,3291,4750,False
Completed,0.18,386,5000,3931,1161,False
Completed,0.06,249,1,1,4363,True
Completed,0.33,613,5000,1069,1,False
Completed,0.16,548,5000,4289,4009,False
Completed,0.15,530,5000,4410,1706,False
Completed,0.18,569,5000,3461,2284,False
Completed,0.41,1521,5000,542,1,False
Completed,0.18,772,5000,3317,3521,False
Completed,0.06,98,5000,3537,5000,True
Completed,0.06,93,5000,4026,1935,True
Completed,0.27,667,5000,1450,3206,False
Completed,0.14,488,5000,5000,5000,False
Completed,0.06,459,5000,392,2566,True
Completed,0.2,465,5000,2908,1,False
Completed,0.37,1306,4759,691,335,False
Completed,0.06,104,1,4051,1982,True
Completed,0.05,297,1,3415,373,False
Completed,0.36,870,4982,756,1,False
Completed,0.21,523,5000,2587,3871,False
Completed,0.06,90,1,3307,4223,True
Completed,0.3,707,5000,1142,2609,False
Completed,0.06,91,1,3331,2486,True
Completed,0.37,881,1727,625,1,True
Completed,0.19,627,5000,2986,5000,False
Completed,0.06,91,5000,3417,4597,True
Completed,0.06,91,1,2127,3917,True
Completed,0.18,488,5000,3646,1,False
Completed,0.39,1524,4172,551,1,True
Completed,0.06,303,1,5000,1924,False
Completed,0.19,522,5000,3126,1314,False
Completed,0.24,541,5000,2084,3804,False
Completed,0.3,658,5000,1291,1,False
Completed,0.05,899,1,787,3489,False
Completed,0.26,510,5000,1785,1194,False
Completed,0.06,643,5000,551,1534,True
Completed,0.06,90,5000,5000,4338,True
Completed,0.36,644,3323,693,1,False
Completed,0.06,96,1,4035,4602,True
Completed,0.27,508,5000,1627,672,False
Completed,0.16,379,5000,4403,771,False
Completed,0.24,431,5000,2025,1,False
Completed,0.06,90,5000,1793,3884,True
Completed,0.29,575,5000,1357,2022,False
Completed,0.39,1189,4169,544,1,False
Completed,0.17,497,5000,3578,4262,False
Completed,0.34,729,4908,953,1,False
Completed,0.06,99,5000,3654,2038,True
Completed,0.29,671,5000,1414,434,False
Completed,0.06,219,5000,1,5000,True
Completed,0.06,90,5000,3391,1656,True
Completed,0.15,587,5000,4353,4853,False
Completed,0.13,409,2779,2940,642,False
Completed,0.06,91,5000,679,4449,True
Completed,0.06,109,1,4480,4160,True
Completed,0.06,99,1,3007,3413,True
Completed,0.19,582,5000,3114,4057,False
Completed,0.06,91,2281,5000,2378,True
Completed,0.14,416,5000,5000,3387,False
Completed,0.24,606,5000,2185,3177,False
Completed,0.06,93,5000,3156,1346,True
Completed,0.06,98,1,2637,4396,True
Completed,0.06,92,5000,1451,4154,True
Completed,0.15,491,5000,4152,2871,False
Completed,0.06,244,5000,1,3420,True
Completed,0.09,755,299,1843,5000,False
Completed,0.06,96,5000,1835,2774,True
Completed,0.06,92,2223,1163,4363,True
Completed,0.24,454,5000,2057,559,False
Completed,0.2,520,5000,2942,2648,False
Completed,0.06,94,5000,2334,2055,True
Completed,0.06,98,2332,746,3699,True
Completed,0.06,99,2372,2719,3818,True
Completed,0.15,452,3006,2811,1,False
Completed,0.06,102,5000,4363,3939,True
Completed,0.06,94,1,5000,2427,True
Completed,0.06,91,4018,4275,1717,True
Completed,0.06,91,5000,4650,3389,True
Completed,0.22,420,5000,2629,1584,False
Completed,0.06,99,1,440,5000,True
Completed,0.37,942,3935,668,1,False
Completed,0.28,662,5000,1421,2684,False
Completed,0.06,92,2895,4657,5000,True
Completed,0.06,92,5000,2636,1683,True
Completed,0.06,87,1,3951,3532,True
Completed,0.2,410,5000,3063,590,False
Completed,0.21,529,5000,2602,5000,False
Completed,0.05,295,1,2870,1,False
Completed,0.06,89,5000,3914,5000,True
Completed,0.28,1009,5000,773,2713,False
Completed,0.05,358,1,3729,5000,False
Completed,0.06,92,1078,1897,4476,True
Completed,0.18,403,5000,3554,1725,False
Completed,0.06,91,5000,3304,3679,True
Completed,0.36,813,4396,770,372,False
Completed,0.06,88,2193,4414,1976,True
Completed,0.28,548,5000,1623,1822,False
Completed,0.06,675,5000,411,844,True
Completed,0.31,647,5000,1160,2197,False
Completed,0.25,1006,5000,1302,4271,False
Completed,0.31,780,5000,1163,1914,False
Completed,0.39,1315,4872,539,257,False
Completed,0.24,785,5000,1458,4180,False
Completed,0.14,410,5000,5000,2539,False
Completed,0.06,750,3272,564,970,True
Completed,0.3,919,5000,730,1262,False
Completed,0.14,422,5000,5000,467,False
Completed,0.25,832,5000,1232,3712,False
Completed,0.16,396,5000,4327,279,False
Completed,0.23,827,5000,1455,4797,False
Completed,0.14,440,5000,5000,4566,False
Completed,0.34,1069,5000,607,704,False
Completed,0.26,938,5000,1110,4340,False
Completed,0.28,773,5000,1220,3053,False
Completed,0.06,705,5000,406,767,True
Completed,0.31,720,5000,1098,2288,False
Completed,0.18,437,5000,3506,3043,False
Completed,0.06,675,5000,411,1042,True
Completed,0.29,927,5000,851,2124,False
Completed,0.16,1199,5000,609,4261,False
Completed,0.06,101,5000,4284,1524,True
Completed,0.26,784,5000,1365,3327,False
Completed,0.15,462,5000,4893,4431,False
Completed,0.06,90,3299,4361,1140,True
Completed,0.15,412,5000,4743,2681,False
Completed,0.14,390,5000,5000,1396,False
Completed,0.14,441,5000,5000,2460,False
Completed,0.15,531,5000,5000,3860,False
Completed,0.06,96,5000,3957,1240,True
Completed,0.06,101,5000,5000,1248,True
Completed,0.2,446,5000,2824,2225,False
Completed,0.06,217,1326,1,2815,True
Completed,0.06,220,1,1,3636,True
Completed,0.06,91,1,4104,1255,True
Completed,0.24,456,5000,2110,994,False
Completed,0.06,90,1415,5000,4587,True
Completed,0.29,974,5000,752,2333,False
Completed,0.19,429,5000,3105,1990,False
Completed,0.06,111,5000,3728,1109,True
Completed,0.06,91,1,5000,3099,True
Completed,0.19,532,5000,2950,1154,False
Completed,0.06,220,3723,1,2105,True
Completed,0.06,91,1,1108,2843,True
Completed,0.06,95,5000,4704,1126,True
Completed,0.31,923,5000,901,1893,False
Completed,0.06,322,5000,383,3697,True
Completed,0.06,95,5000,2243,3417,True
Completed,0.06,213,1,1,2528,True
Completed,0.06,91,500,3501,3050,True
Completed,0.06,92,5000,3075,1087,True
Completed,0.06,94,1,4491,1226,True
Completed,0.12,454,2771,3305,1381,False
Completed,0.06,216,2396,1,3877,True
Completed,0.06,218,2887,1,3018,True
Completed,0.06,91,1,1447,2223,True
Completed,0.06,89,1,5000,1140,True
Completed,0.06,88,5000,5000,3387,True
Completed,0.36,769,3323,697,1,True
Completed,0.06,92,5000,2507,4723,True
Completed,0.06,103,1051,2321,3329,True
Completed,0.06,96,1,3058,2995,True
Completed,0.16,508,5000,4298,1520,False
Completed,0.06,89,1,3518,1280,True
Completed,0.16,623,5000,4041,4593,False
Completed,0.15,445,5000,4497,2036,False
Completed,0.25,530,5000,2014,1,True
Completed,0.06,93,5000,1754,2454,True
Completed,0.26,599,5000,1832,797,False
Completed,0.21,507,5000,2690,1318,False
Completed,0.19,962,5000,2922,3292,False
Completed,0.06,96,5000,5000,4682,True
Completed,0.18,409,5000,3591,1958,False
Completed,0.41,1433,5000,470,1,False
Completed,0.22,519,5000,2476,4556,False
Completed,0.06,96,5000,3015,3348,True
Completed,0.39,1244,5000,557,152,False
Completed,0.06,210,5000,1,2485,True
Completed,0.27,476,5000,1695,339,False
Completed,0.37,1123,5000,620,307,False
Completed,0.15,387,5000,5000,1790,False
Completed,0.22,453,5000,2450,1988,False
Completed,0.06,287,2350,687,2659,True
Completed,0.22,561,5000,2506,940,False
Completed,0.06,92,2118,1738,3548,True
Completed,0.34,982,5000,678,468,False
Completed,0.06,94,5000,1607,4743,True
Completed,0.27,589,5000,1658,2193,False
Completed,0.22,456,2406,766,1,True
Completed,0.06,94,5000,5000,979,True
Completed,0.06,92,5000,2348,1132,True
Completed,0.18,524,5000,3723,3683,False
Completed,0.06,88,2254,1232,4814,True
Completed,0.34,677,2953,606,1,True
Completed,0.06,90,1,3510,3802,True
Completed,0.2,561,5000,2895,2479,False
Completed,0.15,447,5000,4626,3626,False
Completed,0.16,382,5000,4499,506,False
Completed,0.14,517,5000,5000,3130,False
Completed,0.06,222,2846,1,4710,True
Completed,0.3,801,5000,985,2041,False
Completed,0.42,2029,3837,403,1,True
Completed,0.06,89,1,2524,2557,True
Completed,0.14,395,5000,5000,679,False
Completed,0.06,92,5000,2634,915,True
Completed,0.15,398,4134,5000,2188,False
Completed,0.26,582,5000,1907,1,False
Completed,0.23,442,1274,1656,1,True
Completed,0.06,87,1,3941,2696,True
Completed,0.18,522,5000,3485,2631,False
Completed,0.2,488,5000,2860,2884,False
Completed,0.06,90,5000,4106,950,True
Completed,0.4,1797,4389,481,1,False
Completed,0.18,532,5000,3262,3822,False
Completed,0.17,415,3534,3063,304,False
Completed,0.26,1077,5000,608,2080,False
Completed,0.18,441,5000,3588,719,False
Completed,0.06,90,1,5000,2116,True
Completed,0.06,91,1378,2203,4683,True
Completed,0.27,504,4001,1745,1,True
Completed,0.06,98,1,4502,2885,True
Completed,0.06,92,1,5000,4145,True
Completed,0.06,91,5000,5000,1576,True
Completed,0.06,91,5000,5000,3682,True
Completed,0.06,96,5000,3860,3534,True
Completed,0.35,1079,5000,729,557,False
Completed,0.06,90,5000,3469,3062,True
Completed,0.15,379,5000,5000,1598,False
Completed,0.06,94,1,1764,3179,True
Completed,0.25,756,5000,1765,2816,False
Completed,0.06,91,1,4133,1031,True
Completed,0.14,375,5000,5000,1173,False
Completed,0.15,728,5000,5000,3641,False
Completed,0.06,91,1,4520,3763,True
Completed,0.05,480,1,1965,3827,False
Completed,0.06,95,1,2685,4661,True
Completed,0.06,95,1,3195,4786,True
Completed,0.46,3473,5000,283,1,True
Completed,0.18,404,5000,3810,425,False
Completed,0.41,1551,5000,471,1,True
Completed,0.06,90,1,696,4168,True
Completed,0.06,94,5000,5000,4061,True
Completed,0.23,455,5000,2348,1116,False
Completed,0.15,458,5000,5000,4107,False
Completed,0.14,459,5000,5000,4743,False
Completed,0.19,430,5000,3264,1577,False
Completed,0.06,96,5000,5000,2563,True
Completed,0.24,438,5000,2145,1,False
Completed,0.06,94,1,3098,1697,True
Completed,0.17,444,1516,3221,2067,False
Completed,0.05,426,1,2698,5000,False
Completed,0.17,561,5000,3549,4443,False
Completed,0.42,2017,4925,419,1,False
Completed,0.25,523,5000,1853,1477,False
Completed,0.07,496,2244,2016,1,False
Completed,0.16,406,5000,4116,2316,False
Completed,0.3,595,5000,1299,697,False
Completed,0.35,894,3101,621,1,False
Completed,0.06,92,1,4459,5000,True
Completed,0.06,102,5000,4486,2868,True
Completed,0.06,90,1,2164,1832,True
Completed,0.4,1214,4649,556,192,False
Completed,0.05,419,1,2890,4633,False
Completed,0.06,91,5000,3094,4250,True
Completed,0.06,88,1,3869,4075,True
Completed,0.06,495,5000,309,1876,True
Completed,0.29,913,1840,809,1615,False
Completed,0.2,414,3027,1892,1,True
Completed,0.06,210,1,1,4032,True
Completed,0.06,92,1,1298,3902,True
Completed,0.14,390,1922,5000,864,False
Completed,0.06,91,5000,3917,2401,True
Completed,0.27,464,5000,1740,1,True
Completed,0.05,318,1,4722,3893,False
Completed,0.06,217,4584,1,4084,False
Completed,0.27,480,5000,1702,1,False
Completed,0.23,532,5000,2381,4154,False
Completed,0.06,97,1,4261,4385,True
Completed,0.09,438,2592,3999,1,True
Completed,0.32,643,1957,1108,1,True
Completed,0.04,524,1,1066,1,True
Completed,0.48,5980,1693,178,1,True
Completed,0.06,223,1611,1,1,True
Completed,0.16,531,1745,3816,1,True
Completed,0.06,438,2164,4005,521,True
Completed,0.12,378,3108,4150,1,True
Completed,0.27,514,3244,1151,1515,False
Completed,0.19,385,4938,3302,1,True
Completed,0.11,395,2860,4044,1,False
Completed,0.04,829,1,400,5000,False
Completed,0.06,216,1,1,5000,False
Completed,0.22,635,3442,1899,4705,False
Completed,0.27,506,2981,1040,1,True
Completed,0.16,500,2088,339,1,True
Completed,0.24,520,894,1229,1,True
Completed,0.22,609,2978,1349,1313,False
Completed,0.15,712,2626,1820,4314,False
Completed,0.11,405,2884,3825,1,True
Completed,0.06,89,1196,3872,757,True
Completed,0.1,436,2807,4148,485,False
Completed,0.18,392,4576,3731,1,True
Completed,0.03,688,1,235,1,True
Completed,0.28,763,3393,987,1855,False
Completed,0.24,811,4981,1852,4859,False
Completed,0.2,847,4057,3010,1,True
Completed,0.24,862,1847,1591,4220,False
Completed,0.09,492,629,3703,1,True
Completed,0.25,537,3045,1166,1925,False
Completed,0.19,394,5000,3596,1,True
Completed,0.06,1631,5000,3692,412,True
Completed,0.35,788,4431,794,1,False
Completed,0.34,753,4536,889,1,False
Completed,0.06,91,2061,4701,1791,True
Completed,0.3,546,3863,1304,1,True
Completed,0.33,687,4567,994,1,False
Completed,0.24,532,5000,2077,2518,False
Completed,0.33,571,4561,1120,1,False
Completed,0.17,502,5000,3475,5000,False
Completed,0.18,371,5000,3908,1,False
Completed,0.06,296,1,4839,1063,False
Completed,0.33,548,3381,924,1,True
Completed,0.38,1071,4256,634,1,False
Completed,0.06,93,5000,3708,652,True
Completed,0.06,93,5000,4654,1695,True
Completed,0.37,928,4480,719,1,False
Completed,0.35,787,4208,834,1,False
Completed,0.22,527,2735,1242,762,False
Completed,0.37,876,4362,762,1,False
Completed,0.06,273,4639,45,1454,True
Completed,0.06,2194,4142,4748,316,True
Completed,0.06,94,1053,3549,2025,True
Completed,0.06,466,2344,198,574,True
Completed,0.06,217,3202,1,265,False
Completed,0.15,398,1726,4166,1,True
Completed,0.06,215,4555,1,635,False
Completed,0.06,216,2275,1,103,False
Completed,0.06,97,1929,4140,5000,True
Completed,0.06,91,5000,3005,5000,True
Completed,0.15,379,5000,5000,1,False
Completed,0.06,213,5000,1,2953,False
Completed,0.06,236,1,1,3387,False
Completed,0.06,213,3783,1,466,False
Completed,0.18,412,3484,2705,1,True
Completed,0.41,1195,3413,401,1,False
Completed,0.21,418,5000,2700,1,True
Completed,0.06,221,5000,1,1954,False
Completed,0.06,91,1553,4227,3308,True
Completed,0.06,217,1002,1,3759,False
Completed,0.06,218,4265,1,3120,False
Completed,0.06,92,5000,1101,5000,True
Completed,0.06,88,3965,2896,5000,True
Completed,0.06,92,5000,5000,1944,True
Completed,0.37,865,3429,572,1,False
Completed,0.06,93,1370,4515,3261,True
Completed,0.2,825,2885,575,2049,False
Completed,0.06,91,3769,2604,4967,True
Completed,0.1,464,418,2482,943,False
Completed,0.12,495,923,3464,1873,False
Completed,0.06,94,4902,1465,2851,True
Completed,0.13,383,3315,4125,142,False
Completed,0.06,105,2423,809,3932,True
Completed,0.06,2126,1919,2907,390,True
Completed,0.21,534,3585,2159,4336,False
Completed,0.06,91,4469,4818,1472,True
Completed,0.17,1198,966,253,2605,False
Completed,0.04,676,223,3802,4590,False
Completed,0.06,1159,4353,1112,722,True
Completed,0.11,569,2766,3141,3484,False
Completed,0.06,100,1723,1769,2429,True
Completed,0.17,520,1663,3377,4146,False
Completed,0.06,1551,2514,1693,512,True
Completed,0.16,454,4140,4035,2747,False
Completed,0.06,658,125,1031,1301,True
Completed,0.06,90,1178,4894,884,True
Completed,0.06,264,4570,16,4438,False
Completed,0.06,101,3647,2986,2297,True
Completed,0.06,683,2169,1928,3665,False
Completed,0.04,833,2211,4357,1898,False
Completed,0.06,100,3214,729,3422,True
Completed,0.17,467,4840,3699,1124,False
Completed,0.06,88,674,1391,4835,True
Completed,0.06,92,478,2684,2973,True
Completed,0.23,496,4021,2250,1683,False
Completed,0.06,91,3098,4592,3761,True
Completed,0.38,1400,1469,338,284,False
Completed,0.2,414,1486,2516,1502,False
Completed,0.06,104,3003,2393,2558,True
Completed,0.15,409,3965,4427,396,False
Completed,0.06,141,612,487,4264,True
Completed,0.06,91,729,4193,3554,True
Completed,0.29,1018,4706,878,2420,False
Completed,0.06,97,3197,3531,4635,True
Completed,0.11,535,2307,1534,689,False
Completed,0.03,986,2035,4749,4883,False
Completed,0.06,441,3703,185,1093,True
Completed,0.2,481,4665,2838,3152,False
Completed,0.06,97,1160,2091,2175,True
Completed,0.06,4437,29,3229,19,True
Completed,0.25,1024,4157,1856,4043,False
Completed,0.06,89,2648,3890,1726,True
Completed,0.26,707,1607,1200,2937,False
Completed,0.06,95,1857,3966,1216,True
Completed,0.18,947,2710,963,4692,False
Completed,0.06,96,4258,3309,2004,True
Completed,0.09,642,241,1625,3293,False
Completed,0.14,496,1062,3075,3892,False
Completed,0.06,2436,4451,2015,180,True
Completed,0.12,415,3451,4982,3118,False
Completed,0.06,349,1975,103,1594,True
Completed,0.06,107,2405,3612,2719,True
Completed,0.26,579,3410,1302,1351,False
Completed,0.06,90,4958,4269,4132,True
Completed,0.27,709,790,640,577,False
Completed,0.06,516,362,4659,2230,False
Completed,0.06,357,3903,406,3676,True
Completed,0.14,405,2902,2752,831,False
Completed,0.06,101,1274,2318,4464,True
Completed,0.14,978,1301,3580,762,False
Completed,0.06,93,2953,1513,4550,True
Completed,0.16,413,3837,4167,2469,False
Completed,0.06,99,349,920,3444,True
Completed,0.06,147,855,4401,4374,True
Completed,0.36,1214,4971,530,352,False
Completed,0.06,89,3383,2563,2643,True
Completed,0.09,566,2355,2373,1434,False
Completed,0.04,684,2007,3845,2889,False
Completed,0.06,95,3497,1224,1835,True
Completed,0.19,499,4381,3257,3970,False
Completed,0.06,2437,1054,1816,104,True
Completed,0.06,93,311,2867,2089,True
Completed,0.24,551,4266,2050,3221,False
Completed,0.06,94,2678,4704,983,True
Completed,0.19,2769,1811,207,4927,False
Completed,0.06,90,1594,4941,1644,True
Completed,0.18,1066,2582,132,3011,False
Completed,0.06,2933,4208,3097,245,True
Completed,0.03,881,56,1971,3800,False
Completed,0.13,570,1109,3332,3382,False
Completed,0.06,89,4638,1580,1937,True
Completed,0.15,487,3716,3926,4796,False
Completed,0.06,803,2100,991,1163,True
Completed,0.06,93,2299,2795,4399,True
Completed,0.18,480,3126,2292,923,False
Completed,0.06,103,4752,4639,3625,True
Completed,0.13,3162,761,453,2337,False
Completed,0.08,444,566,4248,474,False
Completed,0.06,92,3933,688,4184,True
Completed,0.13,435,3011,3654,1262,False
Completed,0.06,93,1556,1277,2785,True
Completed,0.06,106,1418,4079,4003,True
Completed,0.31,629,3071,833,59,False
Completed,0.06,94,4034,3491,2897,True
Completed,0.17,519,543,1426,1766,False
Completed,0.12,425,661,2632,1055,False
Completed,0.06,99,4774,2441,4921,True
Completed,0.13,381,3265,4470,2137,False
Completed,0.06,228,2238,598,3190,True
Completed,0.06,89,2123,3189,2382,True
Completed,0.24,542,3615,1747,3592,False
Completed,0.06,88,4577,3777,651,True
Completed,0.21,806,1248,1155,4674,False
Completed,0.04,771,117,4792,2518,False
Completed,0.06,518,4069,296,1542,True
Completed,0.1,519,2560,2954,4224,False
Completed,0.06,1984,1695,2139,436,True
Completed,0.18,609,1788,3030,3714,False
Completed,0.06,95,2779,1902,2191,True
Completed,0.15,459,4326,4874,4503,False
Completed,0.06,305,173,63,792,True
Completed,0.06,97,993,4014,1390,True
Completed,0.3,748,4520,1079,2679,False
Completed,0.06,318,3519,3420,616,True
Completed,0.24,636,1906,1668,4093,False
Completed,0.07,460,2493,4551,220,False
Completed,0.06,317,3322,366,3852,True
Completed,0.21,430,4870,2707,1633,False
Completed,0.06,93,878,2205,3078,True
Completed,0.06,92,450,3723,4731,True
Completed,0.29,618,3815,1345,1177,False
Completed,0.06,96,2814,4317,3332,True
Completed,0.28,795,1362,756,1965,False
Completed,0.06,96,1329,2824,4767,True
Completed,0.16,423,2847,2088,1134,False
Completed,0.06,102,3809,4746,3373,True
Completed,0.16,789,456,171,1927,False
Completed,0.11,403,886,3887,255,False
Completed,0.06,94,4861,1186,3810,True
Completed,0.16,408,3353,3215,1673,False
Completed,0.06,99,2463,1853,3041,True
Completed,0.06,93,1878,4444,1272,True
Completed,0.16,1077,3547,493,2795,False
Completed,0.06,1554,4509,2522,503,True
Completed,0.16,504,1004,2410,4214,False
Completed,0.05,801,186,3537,3596,False
Completed,0.06,94,4313,1551,2307,True
Completed,0.1,538,2804,4209,4390,False
Completed,0.06,962,1763,883,913,True
Completed,0.14,419,1701,4284,2635,False
Completed,0.06,699,2554,647,1423,True
Completed,0.17,520,4102,3618,4346,False
Completed,0.06,1617,84,1318,322,True
Completed,0.06,92,1218,2759,2497,True
Completed,0.23,506,4608,2334,3474,False
Completed,0.06,88,3607,4675,771,True
Completed,0.07,922,2131,413,4561,False
Completed,0.05,620,2250,3296,1011,False
Completed,0.06,96,3254,1621,4958,True
Completed,0.17,418,4802,3962,2098,False
Completed,0.06,95,633,950,3232,True
Completed,0.06,96,518,4978,3961,True
Completed,0.22,9328,4059,91,94,False
Completed,0.06,101,3058,3062,2860,True
Completed,0.22,475,1431,2011,1805,False
Completed,0.13,507,1526,4834,587,False
Completed,0.06,419,3041,258,4064,True
Completed,0.2,407,3925,2912,1380,False
Completed,0.06,94,574,2175,2670,True
Completed,0.06,91,768,3147,4513,True
Completed,0.27,642,4746,1785,802,False
Completed,0.06,102,3159,3819,3744,True
Completed,0.12,606,2266,1118,2220,False
Completed,0.03,748,2075,2590,3342,False
Completed,0.06,95,3741,2478,1975,True
Completed,0.15,566,4625,4512,4761,False
Completed,0.06,728,1123,561,1206,True
Completed,0.06,89,68,4121,1604,True
Completed,0.26,992,4197,795,3049,False
Completed,0.06,3308,2610,3449,210,True
Completed,0.24,817,1566,1463,3843,False
Completed,0.06,100,1819,3687,2126,True
Completed,0.18,572,2670,1386,3182,False
Completed,0.06,89,4296,4353,1025,True
Completed,0.08,1316,281,716,4893,False
Completed,0.11,697,1021,4587,2928,False
Completed,0.06,548,4414,325,1794,True
Completed,0.18,631,3491,2671,4014,False
Completed,0.06,2924,2013,2246,68,True
Completed,0.06,92,2368,4050,4254,True
Completed,0.29,653,3370,1038,465,False
Completed,0.06,94,4996,3384,2528,True
Completed,0.19,977,830,1709,1551,False
Completed,0.07,529,321,2993,640,False
