Status,ACCURACY,RUNTIME,recent_samples_size,n_samples,n_windows,disjoint_training_windows
Failed,,,4909,2212,1802,True
Failed,,,496,4233,3455,False
Failed,,,1689,698,194,True
Failed,,,3524,2700,4478,False
Failed,,,3127,1846,593,False
Failed,,,1290,4826,4746,True
Failed,,,257,236,1484,False
Failed,,,4672,3233,3269,True
Failed,,,3866,1133,4156,True
Failed,,,782,2882,1097,False
Failed,,,2048,2042,2522,True
Failed,,,2711,3770,2144,False
Failed,,,2578,2019,4960,True
Failed,,,2182,3028,3951,True
Failed,,,636,1914,2251,False
Failed,,,3801,3915,3118,True
Failed,,,4494,76,1075,False
Failed,,,81,3327,4290,True
Failed,,,1470,1589,1927,False
Failed,,,3305,4861,2774,True
Failed,,,3698,867,2287,True
Failed,,,1861,2616,3003,False
Failed,,,321,2480,640,True
Failed,,,4736,4207,3987,False
Failed,,,4232,1424,3750,False
Failed,,,1148,4403,1629,True
Failed,,,2298,517,4578,False
Failed,,,2960,3514,137,True
Failed,,,2832,1281,1521,True
Failed,,,2361,4300,4199,False
Failed,,,1094,765,2187,True
Failed,,,4179,2787,2566,False
Failed,,,4786,725,2641,False
Failed,,,451,2747,2102,True
Failed,,,1724,2337,4114,False
Failed,,,3636,4338,1216,True
Failed,,,3406,209,3851,True
Failed,,,1490,3187,811,False
Failed,,,68,1722,2823,True
Failed,,,4405,4721,2425,False
Failed,,,3978,2152,309,False
Failed,,,815,3900,4442,True
Failed,,,2004,1185,1766,False
Failed,,,2589,2914,3571,True
Failed,,,2769,1005,755,False
Failed,,,1985,3414,3706,True
Failed,,,835,1675,93,False
Failed,,,3920,4928,4534,True
Failed,,,4537,1718,4619,True
Failed,,,202,4971,17,False
Failed,,,1357,108,3630,True
Failed,,,3270,3378,1670,False
Failed,,,3499,2350,3406,False
Failed,,,1584,4098,1304,True
Failed,,,590,836,4918,False
Failed,,,4927,2565,457,True
Failed,,,4198,563,1964,True
Failed,,,1035,3541,2660,False
Failed,,,2419,1529,961,True
Failed,,,3004,4528,4327,False
Failed,,,3024,2299,1140,True
Failed,,,2316,2657,265,True
Failed,,,1128,2247,3527,False
Failed,,,4290,4268,1723,True
Failed,,,4985,336,4702,False
Failed,,,570,3607,549,True
Failed,,,1602,1322,3225,False
Failed,,,3440,4574,1440,True
Failed,,,3212,1223,3490,True
Failed,,,1377,2952,1837,False
Failed,,,183,2112,4513,True
Failed,,,4596,3860,228,False
Failed,,,3781,1760,2350,False
Failed,,,694,4758,2909,True
Failed,,,2122,168,898,False
Failed,,,2788,3147,3776,True
Failed,,,2648,143,1585,False
Failed,,,2107,4901,2009,False
Failed,,,722,38,4372,True
Failed,,,3885,3289,1005,False
Failed,,,4423,1950,3046,True
Failed,,,8,3951,2331,False
Failed,,,1549,963,4030,True
Failed,,,3386,2985,683,False
Failed,,,3617,1494,4256,False
Failed,,,1782,4492,1041,True
Failed,,,393,606,2740,False
Failed,,,4806,3584,1893,True
Failed,,,4313,801,373,True
Failed,,,1226,2529,4994,False
Failed,,,2225,2393,1381,True
Failed,,,2890,4140,3322,False
Failed,,,2901,655,4399,False
Failed,,,2498,4172,2177,False
Failed,,,953,911,4189,True
Failed,,,4118,2639,1149,False
Failed,,,4717,1349,855,True
Failed,,,380,4620,3895,False
Failed,,,1803,460,2469,True
Failed,,,3719,3712,2867,False
Failed,,,3323,2085,2067,False
Failed,,,1411,3813,2607,True
Failed,,,139,1098,1181,False
Failed,,,4473,2847,4079,True
Failed,,,4060,279,3189,True
Failed,,,895,3276,1555,False
Failed,,,1933,1811,4817,True
Failed,,,2520,4790,513,False
Failed,,,2691,1629,2704,True
Failed,,,1927,3271,82,True
Failed,,,889,1807,3695,False
Failed,,,4055,4804,1594,True
Failed,,,4615,1092,1261,False
Failed,,,278,3095,3363,True
Failed,,,1271,1981,414,False
Failed,,,3186,4003,4874,True
Failed,,,3583,477,51,True
Failed,,,1670,3474,4653,False
Failed,,,514,1462,1704,True
Failed,,,4849,4441,3664,False
Failed,,,4114,2439,3916,False
Failed,,,949,4167,720,True
Failed,,,2494,905,3083,False
Failed,,,3081,2654,2217,True
Failed,,,3085,2424,2575,True
Failed,,,2221,2534,3518,True
Failed,,,1222,2397,257,False
Failed,,,4309,4126,4409,True
Failed,,,4845,481,1429,False
Failed,,,510,3460,3234,True
Failed,,,1665,1448,558,False
Failed,,,3578,4446,4691,True
Failed,,,3190,1078,219,True
Failed,,,1275,3099,4523,False
Failed,,,282,1986,1847,True
Failed,,,4619,3988,3481,False
Failed,,,3881,1635,3787,False
Failed,,,718,4886,889,True
Failed,,,2102,23,2900,False
Failed,,,2687,3295,2361,True
Failed,,,2514,293,4543,False
Failed,,,2128,4753,4363,False
Failed,,,700,163,2000,True
Failed,,,3787,3162,2715,False
Failed,,,4479,2080,672,True
Failed,,,144,3828,4039,False
Failed,,,1416,1113,2340,True
Failed,,,3329,2842,3036,False
Failed,,,3713,1364,1884,False
Failed,,,1798,4615,2751,True
Failed,,,374,455,1052,False
Failed,,,4711,3727,4247,True
Failed,,,4296,651,3332,True
Failed,,,1133,2671,1372,False
Failed,,,2322,2261,4986,True
Failed,,,2907,4264,383,False
Failed,,,2886,786,1733,False
Failed,,,2415,3546,3821,True
Failed,,,1031,1535,2395,False
Failed,,,4193,4512,2935,True
Failed,,,4811,1499,2858,True
Failed,,,398,4477,2480,False
Failed,,,1787,590,3906,True
Failed,,,3621,3589,846,False
Failed,,,3382,1935,4068,False
Failed,,,1545,3956,1190,True
Failed,,,4,968,2616,False
Failed,,,4419,2970,2057,True
Failed,,,3924,147,522,True
Failed,,,840,3400,4806,False
Failed,,,1989,1661,1545,True
Failed,,,2652,4933,3198,False
Failed,,,2793,1775,1016,True
Failed,,,2010,3896,3299,False
Failed,,,820,1181,350,True
Failed,,,3983,2928,4952,False
Failed,,,4591,1219,4865,False
Failed,,,178,2966,424,True
Failed,,,1372,2126,3373,False
Failed,,,3206,3855,1252,True
Failed,,,3445,350,3653,True
Failed,,,1608,3602,1713,False
Failed,,,575,1317,4662,True
Failed,,,4990,4588,40,False
Failed,,,4173,2293,2226,False
Failed,,,1088,4315,3073,True
Failed,,,2356,780,710,False
Failed,,,3018,2782,3925,True
Failed,,,2999,547,923,False
Failed,,,2302,4408,487,False
Failed,,,1152,521,3163,True
Failed,,,4237,3500,1510,False
Failed,,,4931,2354,4490,True
Failed,,,594,4084,185,False
Failed,,,1588,822,3447,True
Failed,,,3503,2569,1814,False
Failed,,,3265,1704,3277,False
Failed,,,1353,4975,1473,True
Failed,,,198,112,4734,False
Failed,,,4533,3364,601,True
Failed,,,3806,1011,2133,True
Failed,,,640,3012,2531,False
Failed,,,2186,1899,1105,True
Failed,,,2773,3921,4144,False
Failed,,,2594,2166,1338,True
Failed,,,2043,2877,2260,True
Failed,,,776,2037,3959,False
Failed,,,3861,3785,743,True
Failed,,,4399,203,2785,False
Failed,,,62,3202,1919,True
Failed,,,1485,1738,4282,False
Failed,,,3400,4715,1086,True
Failed,,,3642,740,3995,True
Failed,,,1729,2742,628,False
Failed,,,456,2331,2991,True
Failed,,,4791,4353,2296,False
Failed,,,4368,1277,126,False
Failed,,,1202,4548,4586,True
Failed,,,2239,388,1637,False
Failed,,,2827,3640,3739,True
Failed,,,2965,1410,4772,True
Failed,,,2442,2993,1057,False
Failed,,,980,1919,2796,True
Failed,,,4067,3979,1948,False
Failed,,,4732,873,1224,False
Failed,,,316,2601,4102,True
Failed,,,1857,2464,2090,False
Failed,,,3694,4213,2650,True
Failed,,,3309,61,2436,True
Failed,,,1474,3333,2815,False
Failed,,,85,1595,803,True
Failed,,,4498,4846,3862,False
Failed,,,3997,2023,3562,False
Failed,,,910,4026,1778,True
Failed,,,1908,1038,4454,False
Failed,,,2573,3058,301,True
Failed,,,2706,1149,3107,False
Failed,,,1881,4607,1824,True
Failed,,,926,330,4460,False
Failed,,,4013,3620,176,True
Failed,,,4678,1842,1678,True
Failed,,,262,4840,3619,False
Failed,,,1296,250,5,True
Failed,,,3133,3229,4627,False
Failed,,,3519,2226,469,False
Failed,,,1684,4229,4909,True
Failed,,,491,694,1296,False
Failed,,,4903,2714,3418,True
Failed,,,4099,419,4319,True
Failed,,,1012,3692,972,False
Failed,,,2441,1407,2671,True
Failed,,,3106,4658,1956,False
Failed,,,3107,952,4272,True
Failed,,,2252,4006,4638,True
Failed,,,1180,1057,1650,False
Failed,,,4346,3118,3610,True
Failed,,,4901,1645,319,False
Failed,,,488,4956,4941,True
Failed,,,1717,132,1367,False
Failed,,,3551,3423,3307,True
Failed,,,3159,2414,1607,True
Failed,,,1322,4102,3729,False
Failed,,,245,801,155,True
Failed,,,4660,2511,4596,False
Failed,,,3834,607,2982,False
Failed,,,750,3565,2267,True
Failed,,,2061,1514,4006,False
Failed,,,2724,4455,658,True
Failed,,,2546,1296,3477,False
Failed,,,2150,3750,2621,False
Failed,,,649,1347,1235,True
Failed,,,3814,4639,4133,False
Failed,,,4526,759,2404,True
Failed,,,113,2800,2963,False
Failed,,,1457,2273,912,True
Failed,,,3292,4333,3791,False
Failed,,,3691,185,1114,False
Failed,,,1854,3143,4173,True
Failed,,,347,1795,2122,False
Failed,,,4763,4735,2501,True
Failed,,,4240,2148,4765,True
Failed,,,1155,3836,612,False
Failed,,,2270,1239,3249,True
Failed,,,2933,2948,1464,False
Failed,,,2840,1966,36,False
Failed,,,2373,4867,3026,True
Failed,,,1063,43,702,False
Failed,,,4147,3353,4049,True
Failed,,,4779,3,3968,True
Failed,,,444,3312,773,False
Failed,,,1750,1613,3097,True
Failed,,,3663,4905,2230,False
Failed,,,3438,931,2680,False
Failed,,,1523,2621,1984,True
Failed,,,55,2445,4308,False
Failed,,,4392,4154,942,True
Failed,,,3946,1468,1326,True
Failed,,,783,4428,3428,False
Failed,,,2016,502,439,True
Failed,,,2601,3441,4900,False
Failed,,,2737,440,2082,True
Failed,,,1958,2731,4720,False
Failed,,,842,2204,1420,True
Failed,,,3927,4244,3204,False
Failed,,,4568,2246,3133,False
Failed,,,234,4286,1500,True
Failed,,,1345,634,4801,False
Failed,,,3258,2696,497,True
Failed,,,3491,1822,4423,True
Failed,,,1576,4781,290,False
Failed,,,617,309,3591,True
Failed,,,4954,3248,1786,False
Failed,,,4205,1129,793,False
Failed,,,1042,2819,3833,True
Failed,,,2392,2096,2446,False
Failed,,,2977,3805,2844,True
Failed,,,3036,1575,2311,False
Failed,,,2329,3380,1282,False
Failed,,,1096,1681,4856,True
Failed,,,4258,4992,396,False
Failed,,,4972,1019,3685,True
Failed,,,557,3080,1563,False
Failed,,,1634,2006,4551,True
Failed,,,3471,4046,110,False
Failed,,,3238,539,4975,False
Failed,,,1404,3479,354,True
Failed,,,176,1428,3342,False
Failed,,,4589,4387,1401,True
Failed,,,3754,2483,1023,True
Failed,,,667,4192,4239,False
Failed,,,2130,891,1915,True
Failed,,,2795,2581,2762,False
Failed,,,2621,670,568,True
Failed,,,2080,4374,838,True
Failed,,,730,721,2889,False
Failed,,,3893,2763,2491,True
Failed,,,4450,1382,4217,False
Failed,,,35,4674,1158,True
Failed,,,1541,397,2545,False
Failed,,,3378,3707,2166,True
Failed,,,3605,2061,2930,True
Failed,,,1770,3769,2370,False
Failed,,,425,1171,3757,True
Failed,,,4838,2861,879,False
Failed,,,4326,274,1858,False
Failed,,,1239,3213,3511,True
Failed,,,2193,1865,210,False
Failed,,,2858,4824,4495,True
Failed,,,2914,89,3384,True
Failed,,,2477,3171,3397,False
Failed,,,975,1745,409,True
Failed,,,4141,4703,4849,False
Failed,,,4705,1876,2029,False
Failed,,,368,3936,2724,True
Failed,,,1835,987,986,False
Failed,,,3750,3028,4353,True
Failed,,,3351,1557,738,True
Failed,,,1438,4497,3934,False
Failed,,,131,572,2195,True
Failed,,,4466,3530,3062,False
Failed,,,4034,844,4672,False
Failed,,,868,2554,70,True
Failed,,,1940,2378,3644,False
Failed,,,2527,4067,1683,True
Failed,,,2664,2313,3877,False
Failed,,,1945,4076,3880,True
Failed,,,873,854,2494,False
Failed,,,4038,2542,2872,True
Failed,,,4641,370,246,True
Failed,,,304,3661,4380,False
Failed,,,1264,1258,1743,True
Failed,,,3179,4569,3547,False
Failed,,,3570,1198,1534,False
Failed,,,1657,2908,3167,True
Failed,,,547,2185,530,False
Failed,,,4881,3874,4835,True
Failed,,,4126,1755,2587,True
Failed,,,961,4695,2047,False
Failed,,,2462,223,4098,True
Failed,,,3050,3181,1200,False
Failed,,,3064,230,1275,True
Failed,,,2198,4813,2316,True
Failed,,,1243,262,4055,False
Failed,,,4331,3222,688,True
Failed,,,4867,2173,2729,False
Failed,,,532,3883,2013,True
Failed,,,1643,1208,4338,False
Failed,,,3555,2896,990,True
Failed,,,3174,1269,3940,True
Failed,,,1259,4560,725,False
Failed,,,299,361,3049,True
Failed,,,4636,3672,2202,False
Failed,,,3897,713,65,False
Failed,,,735,2773,4687,True
Failed,,,2085,2324,1699,False
Failed,,,2669,4365,3640,True
Failed,,,2532,2366,821,False
Failed,,,2145,2589,583,False
Failed,,,682,2491,3220,True
Failed,,,3769,4181,1415,False
Failed,,,4461,579,4394,True
Failed,,,126,3519,241,False
Failed,,,1433,1547,3542,True
Failed,,,3346,4505,1757,False
Failed,,,3735,979,3183,False
Failed,,,1820,3039,1531,True
Failed,,,353,1887,4832,False
Failed,,,4690,3928,547,True
Failed,,,4273,1692,2033,True
Failed,,,1110,4983,2592,False
Failed,,,2344,80,1205,True
Failed,,,2928,3391,4084,False
Failed,,,2863,1874,3012,False
Failed,,,2397,3796,22,True
Failed,,,1047,1121,3596,False
Failed,,,4210,2829,1655,True
Failed,,,4833,1161,1579,True
Failed,,,420,2870,3682,False
Failed,,,1765,2069,108,True
Failed,,,3600,3758,4568,False
Failed,,,3364,407,368,False
Failed,,,1527,3699,4970,True
Failed,,,20,1375,1396,False
Failed,,,4436,4684,3356,True
Failed,,,3942,2194,4222,True
Failed,,,857,4256,1026,False
Failed,,,1973,682,2765,True
Failed,,,2636,2722,1898,False
Failed,,,2810,880,4716,True
Failed,,,2031,3452,2077,False
Failed,,,798,1480,4128,True
Failed,,,3961,4419,1250,False
Failed,,,4574,1437,1165,False
Failed,,,162,4376,4204,True
Failed,,,1389,528,2153,False
Failed,,,3224,3488,2551,True
Failed,,,3467,1996,2375,True
Failed,,,1629,4058,2914,False
Failed,,,552,1031,863,True
Failed,,,4968,3071,3761,False
Failed,,,4152,53,3504,False
Failed,,,1067,3345,1871,True
Failed,,,2378,1568,4508,False
Failed,,,3041,4878,203,True
Failed,,,2982,2107,4643,False
Failed,,,2285,2939,4266,False
Failed,,,1170,2138,1941,True
Failed,,,4255,3848,2808,False
Failed,,,4949,300,769,True
Failed,,,612,3259,3985,False
Failed,,,1571,1833,2246,True
Failed,,,3486,4773,3094,False
Failed,,,3243,644,1979,False
Failed,,,1330,2684,2694,True
Failed,,,219,2234,956,False
Failed,,,4554,4296,4303,True
Failed,,,3829,1337,3431,True
Failed,,,663,4647,1309,False
Failed,,,2164,448,4883,True
Failed,,,2751,3739,442,False
Failed,,,2616,493,2636,True
Failed,,,2066,4465,3460,True
Failed,,,754,617,159,False
Failed,,,3839,3558,4463,True
Failed,,,4378,2456,1487,False
Failed,,,40,4146,3140,True
Failed,,,1508,923,503,False
Failed,,,3423,2631,4788,True
Failed,,,3658,1603,275,True
Failed,,,1745,4913,4427,False
Failed,,,439,10,1791,True
Failed,,,4774,3302,3576,False
Failed,,,4351,1066,3846,False
Failed,,,1185,3106,787,True
Failed,,,2257,1954,2837,False
Failed,,,2844,4015,2459,True
Failed,,,2948,1250,1070,True
Failed,,,2426,4667,4777,False
Failed,,,997,429,1516,True
Failed,,,4084,3680,3149,False
Failed,,,4748,1787,4926,False
Failed,,,333,4745,323,True
Failed,,,1839,195,3312,False
Failed,,,3677,3135,1351,True
Failed,,,3287,2281,3716,True
Failed,,,1453,4322,1614,False
Failed,,,108,748,4603,True
Failed,,,4521,2809,142,False
Failed,,,4018,318,2282,False
Failed,,,931,3629,2978,True
Failed,,,1886,1305,654,False
Failed,,,2551,4596,4021,True
Failed,,,2729,1507,1827,False
Failed,,,1903,3048,3122,True
Failed,,,905,2013,759,False
Failed,,,3992,4034,3954,True
Failed,,,4655,813,2958,True
Failed,,,240,2502,2418,False
Failed,,,1317,2404,3805,True
Failed,,,3154,4114,907,False
Failed,,,3537,120,4170,False
Failed,,,1702,3431,1131,True
Failed,,,474,1654,2517,False
Failed,,,4887,4945,2120,True
Failed,,,4082,1927,618,True
Failed,,,995,3969,4751,False
Failed,,,2457,941,1450,True
Failed,,,3122,3001,3254,False
Failed,,,3091,1395,473,True
Failed,,,2235,3648,936,True
Failed,,,1197,1285,2948,False
Failed,,,4363,4537,2389,True
Failed,,,4918,701,4119,False
Failed,,,505,2704,1221,True
Failed,,,1699,2216,2647,False
Failed,,,3533,4237,2107,True
Failed,,,3138,242,2829,True
Failed,,,1300,3240,2431,False
Failed,,,267,1853,3857,True
Failed,,,4683,4832,817,False
Failed,,,3856,2048,1761,False
Failed,,,771,3777,3565,True
Failed,,,2038,1140,304,False
Failed,,,2701,2888,4437,True
Failed,,,2569,1045,2255,False
Failed,,,2171,3910,1341,False
Failed,,,626,999,4954,True
Failed,,,3791,3021,333,False
Failed,,,4503,1583,3625,True
Failed,,,90,4855,1665,False
Failed,,,1479,70,4614,True
Failed,,,3314,3321,12,False
Failed,,,3709,2476,4914,False
Failed,,,1872,4204,453,True
Failed,,,331,864,3403,False
Failed,,,4746,2612,1300,True
Failed,,,4222,513,965,True
Failed,,,1137,3510,4332,False
Failed,,,2287,1421,1969,True
Failed,,,2950,4399,2664,False
Failed,,,2822,377,3814,False
Failed,,,2351,2793,1727,True
Failed,,,1083,2305,4402,False
Failed,,,4168,4306,269,True
Failed,,,4796,2340,189,True
Failed,,,461,4342,4474,False
Failed,,,1734,729,1799,True
Failed,,,3647,2750,3451,False
Failed,,,3415,1728,1480,False
Failed,,,1500,4727,3264,True
Failed,,,77,215,588,False
Failed,,,4414,3193,4741,True
Failed,,,3969,1191,2526,True
Failed,,,806,2920,2148,False
Failed,,,1995,2158,4159,True
Failed,,,2580,3906,1100,False
Failed,,,2758,1908,3282,True
Failed,,,1974,4924,999,False
Failed,,,825,139,2698,True
Failed,,,3910,3410,2002,False
Failed,,,4547,101,1933,False
Failed,,,213,3373,2780,True
Failed,,,1367,1712,1081,False
Failed,,,3280,4965,4296,True
Failed,,,3508,832,644,True
Failed,,,1593,2561,3992,False
Failed,,,599,2347,2293,True
Failed,,,4936,4094,3008,False
Failed,,,4188,1525,4572,False
Failed,,,1026,4524,131,True
Failed,,,2410,559,3745,False
Failed,,,2994,3537,1623,True
Failed,,,3014,771,3531,False
Failed,,,2307,4274,2561,False
Failed,,,1118,661,1135,True
Failed,,,4281,2664,4194,False
Failed,,,4995,1328,2465,True
Failed,,,580,4580,2862,False
Failed,,,1613,342,851,True
Failed,,,3450,3613,3891,False
Failed,,,3221,2116,1177,False
Failed,,,1386,3863,4075,True
Failed,,,192,1226,2063,False
Failed,,,4605,2956,2603,True
Failed,,,3772,172,4822,True
Failed,,,685,3150,517,False
Failed,,,2113,1763,3193,True
Failed,,,2778,4762,1560,False
Failed,,,2637,1672,4366,True
Failed,,,2098,3285,4538,True
Failed,,,713,1625,1589,False
Failed,,,3876,4898,3711,True
Failed,,,4433,959,419,False
Failed,,,18,2981,4879,True
Failed,,,1559,1946,1266,False
Failed,,,3396,3948,3368,True
Failed,,,3626,600,1709,True
Failed,,,1791,3577,3670,False
Failed,,,403,1487,57,True
Failed,,,4816,4487,4659,False
Failed,,,4304,2387,3078,False
Failed,,,1217,4134,2212,True
Failed,,,2216,794,3911,False
Failed,,,2881,2523,715,True
Failed,,,2892,2254,2182,True
Failed,,,2483,4447,2638,True
Failed,,,943,482,1212,False
Failed,,,4106,3461,4115,True
Failed,,,4726,467,3230,False
Failed,,,389,3718,1446,True
Failed,,,1812,1355,4707,False
Failed,,,3728,4627,555,True
Failed,,,3334,1102,4518,True
Failed,,,1421,2851,233,False
Failed,,,149,2089,3495,True
Failed,,,4484,3817,1842,False
Failed,,,4050,1815,892,False
Failed,,,885,4794,3770,True
Failed,,,1922,282,2344,False
Failed,,,2509,3280,2903,True
Failed,,,2682,35,97,False
Failed,,,1922,2838,4616,False
Failed,,,889,2076,1666,True
Failed,,,4052,3825,3632,False
Failed,,,4624,1978,4026,True
Failed,,,287,3999,679,False
Failed,,,1280,1088,3042,True
Failed,,,3195,3091,2327,False
Failed,,,3593,1456,2736,False
Failed,,,1680,4435,1888,True
Failed,,,525,470,4252,False
Failed,,,4860,3468,1037,True
Failed,,,4104,899,1385,True
Failed,,,939,2648,3326,False
Failed,,,2483,2433,377,True
Failed,,,3071,4161,4998,False
Failed,,,3068,1449,2103,False
Failed,,,2214,3585,1807,False
Failed,,,1220,1496,4483,True
Failed,,,4305,4474,193,False
Failed,,,4863,912,3150,True
Failed,,,526,2640,1522,False
Failed,,,1676,2425,4783,True
Failed,,,3591,4174,474,False
Failed,,,3197,22,4441,False
Failed,,,1284,3293,312,True
Failed,,,286,1633,3574,False
Failed,,,4621,4885,1765,True
Failed,,,3874,1985,816,True
Failed,,,709,3987,3851,False
Failed,,,2098,1077,2425,True
Failed,,,2685,3098,2827,False
Failed,,,2506,1110,18,True
Failed,,,2111,3856,1080,True
Failed,,,688,1220,2779,False
Failed,,,3773,2967,1926,True
Failed,,,4487,1803,3946,False
Failed,,,150,4800,755,True
Failed,,,1417,289,3118,False
Failed,,,3332,3268,2247,True
Failed,,,3729,2265,2658,True
Failed,,,1817,4268,1967,False
Failed,,,388,654,4331,True
Failed,,,4723,2675,959,False
Failed,,,4279,459,1309,False
Failed,,,1114,3731,3406,True
Failed,,,2308,1367,457,False
Failed,,,2895,4619,4922,True
Failed,,,2877,587,3455,True
Failed,,,2410,2573,860,False
Failed,,,1021,2358,2871,True
Failed,,,4187,4087,2468,False
Failed,,,4820,2393,2387,False
Failed,,,404,4122,2942,True
Failed,,,1788,782,930,False
Failed,,,3625,2530,3813,True
Failed,,,3397,1665,1097,True
Failed,,,1562,4936,4151,False
Failed,,,16,151,2139,True
Failed,,,4429,3404,2523,False
Failed,,,3909,972,4742,False
Failed,,,822,2973,595,True
Failed,,,1976,1938,3270,False
Failed,,,2642,3960,1481,True
Failed,,,2774,2128,4290,False
Failed,,,1996,4714,1265,True
Failed,,,801,202,4878,False
Failed,,,3967,3201,413,True
Failed,,,4610,164,341,True
Failed,,,194,3163,4958,False
Failed,,,1383,1776,1345,True
Failed,,,3220,4754,3291,False
Failed,,,3450,779,1629,False
Failed,,,1616,2780,3746,True
Failed,,,578,2292,133,False
Failed,,,4991,4314,4578,True
Failed,,,4168,1316,2999,True
Failed,,,1081,4587,2289,False
Failed,,,2353,349,3988,True
Failed,,,3018,3602,636,False
Failed,,,2998,825,3894,True
Failed,,,2289,4212,4699,True
Failed,,,1134,872,1437,False
Failed,,,4221,2600,3227,True
Failed,,,4933,1538,268,False
Failed,,,598,4516,4396,True
Failed,,,1597,551,1721,False
Failed,,,3510,3550,3530,True
Failed,,,3278,1895,1556,True
Failed,,,1363,3917,3184,False
Failed,,,213,1007,509,True
Failed,,,4550,3008,4818,False
Failed,,,3793,108,2604,False
Failed,,,630,3361,2069,True
Failed,,,2171,1701,4081,False
Failed,,,2755,4971,1178,True
Failed,,,2583,1736,3362,False
Failed,,,2040,3233,3044,False
Failed,,,768,1846,680,True
Failed,,,3855,4843,4032,False
Failed,,,4411,1179,2011,True
Failed,,,76,2927,2702,False
Failed,,,1504,2165,1003,True
Failed,,,3417,3894,4375,False
Failed,,,3645,389,721,False
Failed,,,1730,3642,3912,True
Failed,,,462,1278,2213,False
Failed,,,4799,4549,3085,True
Failed,,,4364,2332,4650,True
Failed,,,1202,4355,53,False
Failed,,,2234,741,3666,True
Failed,,,2819,2742,1701,False
Failed,,,2954,2463,551,False
Failed,,,2461,3418,4346,True
Failed,,,994,1641,2022,False
Failed,,,4079,4953,2732,True
Failed,,,4742,519,4195,True
Failed,,,329,3499,1141,False
Failed,,,1874,1409,2567,True
Failed,,,3709,4406,2184,False
Failed,,,3313,1039,2907,False
Failed,,,1476,3060,2353,True
Failed,,,92,2025,3779,False
Failed,,,4507,4027,896,True
Failed,,,3993,1596,1841,True
Failed,,,908,4847,3489,False
Failed,,,1901,62,227,True
Failed,,,2564,3334,4517,False
Failed,,,2705,253,2333,True
Failed,,,1890,4334,3541,False
Failed,,,930,760,240,True
Failed,,,4015,2802,4387,False
Failed,,,4678,2040,3702,False
Failed,,,265,3789,1585,True
Failed,,,1304,1153,4535,False
Failed,,,3138,2880,89,True
Failed,,,3533,1403,4992,True
Failed,,,1695,4654,375,False
Failed,,,507,416,3325,True
Failed,,,4922,3688,1379,False
Failed,,,4085,690,1045,False
Failed,,,1000,2711,4256,True
Failed,,,2424,2223,1892,False
Failed,,,3087,4225,2744,True
Failed,,,3124,128,994,False
Failed,,,2260,4906,99,False
Failed,,,1184,4,3673,True
Failed,,,4346,3314,1576,False
Failed,,,4885,1916,4848,True
Failed,,,469,3975,402,False
Failed,,,1702,948,3391,True
Failed,,,3540,2990,1274,False
Failed,,,3151,1518,3636,False
Failed,,,1316,4458,1690,True
Failed,,,244,610,4679,False
Failed,,,4657,3569,62,True
Failed,,,3842,805,2203,True
Failed,,,755,2515,3056,False
Failed,,,2061,2417,731,True
Failed,,,2727,4106,3942,False
Failed,,,2553,2274,1751,True
Failed,,,2167,2692,2155,True
Failed,,,661,2242,4205,False
Failed,,,3824,4283,1171,True
Failed,,,4519,331,2880,False
Failed,,,104,3621,2497,True
Failed,,,1453,1297,3884,False
Failed,,,3290,4609,830,True
Failed,,,3674,1238,4090,True
Failed,,,1839,2947,1207,False
Failed,,,337,2146,2593,True
Failed,,,4750,3835,2039,False
Failed,,,4258,1794,539,False
Failed,,,1170,4734,4828,True
Failed,,,2281,183,1527,False
Failed,,,2946,3142,3175,True
Failed,,,2845,1615,4564,True
Failed,,,2374,4045,2238,False
Failed,,,1068,1018,3976,True
Failed,,,4155,3079,766,False
Failed,,,4773,1058,689,False
Failed,,,436,3119,4061,True
Failed,,,1747,1967,2322,False
Failed,,,3662,4007,3013,True
Failed,,,3419,501,1901,True
Failed,,,1506,3439,2773,False
Failed,,,44,1467,1035,True
Failed,,,4378,4427,4226,False
Failed,,,3965,2444,3355,False
Failed,,,800,4152,1390,True
Failed,,,2028,930,4964,False
Failed,,,2615,2620,366,True
Failed,,,2752,631,2557,False
Failed,,,1969,3711,505,True
Failed,,,858,1386,3141,False
Failed,,,3945,4678,1493,True
Failed,,,4553,1344,1407,True
Failed,,,216,4635,3216,False
Failed,,,1332,436,579,True
Failed,,,3247,3746,4708,False
Failed,,,3482,2100,197,False
Failed,,,1569,3808,4506,True
Failed,,,615,1132,1870,False
Failed,,,4950,2823,3498,True
Failed,,,4214,313,3770,True
Failed,,,1049,3251,867,False
Failed,,,2394,1826,2918,True
Failed,,,2981,4785,2383,False
Failed,,,3039,2004,3090,True
Failed,,,2341,3033,3320,True
Failed,,,1112,1880,332,False
Failed,,,4277,3940,4929,True
Failed,,,4969,42,1656,False
Failed,,,557,3352,3602,True
Failed,,,1629,1575,28,False
Failed,,,3464,4866,4645,True
Failed,,,3227,892,446,True
Failed,,,1390,2582,4892,False
Failed,,,157,2485,1318,True
Failed,,,4573,4193,3435,False
Failed,,,3766,1429,4302,False
Failed,,,681,4389,950,True
Failed,,,2149,541,2688,False
Failed,,,2812,3480,1978,True
Failed,,,2634,400,4794,False
Failed,,,2081,4568,3804,False
Failed,,,736,369,2417,True
Failed,,,3902,3659,2952,False
Failed,,,4438,2207,1241,True
Failed,,,25,4248,4124,False
