Status,ACCURACY,RUNTIME,recent_samples_size,n_samples,n_windows,disjoint_training_windows
Failed,,,393,2201,3403,True
Failed,,,723,3525,4345,True
Failed,,,3542,1762,1596,False
Failed,,,4879,4156,3072,True
Failed,,,2039,1144,364,False
Failed,,,2152,3674,1342,False
Failed,,,4992,1607,3974,True
Failed,,,3498,4310,147,False
Failed,,,679,997,2664,True
Failed,,,359,4808,4845,True
Failed,,,2578,479,2342,False
Failed,,,4051,2942,3656,True
Failed,,,1852,2359,1035,False
Failed,,,1278,3804,3148,False
Failed,,,4079,878,918,True
Failed,,,3054,3165,4416,False
Failed,,,274,1491,2146,True
Failed,,,1194,2667,578,True
Failed,,,3374,2009,2858,False
Failed,,,4378,4537,1849,True
Failed,,,2218,126,4092,False
Failed,,,2498,4480,774,True
Failed,,,4658,217,3288,False
Failed,,,3183,2616,1968,True
Failed,,,1002,2104,4598,False
Failed,,,72,3426,3033,False
Failed,,,2852,1274,409,True
Failed,,,4348,4060,4221,False
Failed,,,1548,656,1715,True
Failed,,,1575,3046,3791,True
Failed,,,3774,2298,1519,False
Failed,,,2768,4909,2524,True
Failed,,,548,413,292,False
Failed,,,878,4098,2475,False
Failed,,,3697,1243,4716,True
Failed,,,4724,3466,1204,False
Failed,,,1885,1859,3482,True
Failed,,,1917,2928,961,False
Failed,,,4757,2413,3730,True
Failed,,,3732,4793,2228,False
Failed,,,913,532,4959,True
Failed,,,593,4373,2764,True
Failed,,,2813,971,46,False
Failed,,,3817,3738,4037,True
Failed,,,1617,1583,1279,False
Failed,,,1512,4599,4154,False
Failed,,,4313,101,1787,True
Failed,,,2819,2731,2960,False
Failed,,,39,1985,475,True
Failed,,,959,3151,2033,True
Failed,,,3140,1546,4529,False
Failed,,,4613,3789,843,True
Failed,,,2452,931,3223,False
Failed,,,2263,3996,1603,True
Failed,,,4423,680,4332,False
Failed,,,3417,3363,337,True
Failed,,,1236,1299,3104,False
Failed,,,306,2631,4663,False
Failed,,,3087,2051,1903,True
Failed,,,4114,4494,3391,False
Failed,,,1313,162,671,True
Failed,,,1809,3482,3587,True
Failed,,,4008,1806,1100,False
Failed,,,2533,4112,4780,True
Failed,,,313,1188,2411,False
Failed,,,643,4845,219,False
Failed,,,3463,436,2597,True
Failed,,,4959,2983,1409,False
Failed,,,2119,2323,3902,True
Failed,,,2075,4696,2851,True
Failed,,,4915,591,590,False
Failed,,,3575,2829,4119,True
Failed,,,756,2471,1817,False
Failed,,,436,3640,886,False
Failed,,,2655,1641,3175,True
Failed,,,3974,4276,2158,False
Failed,,,1775,1031,4408,True
Failed,,,1357,2789,2276,True
Failed,,,4158,1887,4915,False
Failed,,,2975,4658,1081,True
Failed,,,194,4,3605,False
Failed,,,1114,3848,3923,False
Failed,,,3295,834,1388,True
Failed,,,4457,3209,2735,False
Failed,,,2298,1448,82,True
Failed,,,2418,3304,4743,False
Failed,,,4579,1396,2443,True
Failed,,,3262,3938,3475,False
Failed,,,1081,778,1216,True
Failed,,,152,4436,1532,True
Failed,,,2932,260,3785,False
Failed,,,4269,2572,260,True
Failed,,,1468,2148,2551,False
Failed,,,1652,4211,455,False
Failed,,,3851,1130,2981,True
Failed,,,2691,3579,1650,False
Failed,,,471,1747,4292,True
Failed,,,801,3081,3358,True
Failed,,,3620,2264,708,False
Failed,,,4801,4943,4547,True
Failed,,,1961,378,2015,False
Failed,,,1960,4208,2898,False
Failed,,,4805,1118,539,True
Failed,,,3622,3591,4209,False
Failed,,,796,1749,1731,True
Failed,,,473,3073,801,True
Failed,,,2686,2247,3265,False
Failed,,,3850,4960,2106,True
Failed,,,1655,386,4454,False
Failed,,,1467,3316,2224,False
Failed,,,4272,1398,4961,True
Failed,,,2934,3936,996,False
Failed,,,147,766,3695,True
Failed,,,1083,4453,4013,True
Failed,,,3258,268,1303,False
Failed,,,4578,2564,2781,True
Failed,,,2422,2131,30,False
Failed,,,2298,2776,4833,True
Failed,,,4455,1884,2358,False
Failed,,,3293,4661,3521,True
Failed,,,1118,16,1165,False
Failed,,,192,3831,1480,False
Failed,,,2979,827,3831,True
Failed,,,4158,3216,174,False
Failed,,,1354,1465,2641,True
Failed,,,1776,4699,369,True
Failed,,,3971,603,3071,False
Failed,,,2654,2817,1598,True
Failed,,,439,2469,4338,False
Failed,,,754,3647,3404,False
Failed,,,3579,1658,656,True
Failed,,,4915,4259,4637,False
Failed,,,2072,1023,1929,True
Failed,,,2116,3494,1027,True
Failed,,,4959,1808,3659,False
Failed,,,3467,4110,2337,True
Failed,,,642,1176,4854,False
Failed,,,317,4862,2659,False
Failed,,,2532,444,156,True
Failed,,,4005,2976,3966,False
Failed,,,1810,2306,1345,True
Failed,,,1310,3993,4083,True
Failed,,,4114,667,1853,False
Failed,,,3091,3375,2855,True
Failed,,,305,1301,585,False
Failed,,,1240,2624,2143,False
Failed,,,3415,2034,4424,True
Failed,,,4421,4511,909,False
Failed,,,2264,170,3152,True
Failed,,,2456,4602,1713,False
Failed,,,4612,113,4227,True
Failed,,,3136,2719,403,False
Failed,,,961,1983,3033,True
Failed,,,35,3158,4592,True
Failed,,,2821,1563,1968,False
Failed,,,4316,3772,3286,True
Failed,,,1511,923,780,False
Failed,,,1621,2915,3482,False
Failed,,,3816,2411,1209,True
Failed,,,2808,4796,4709,False
Failed,,,595,544,2477,True
Failed,,,909,4356,285,True
Failed,,,3735,964,2526,False
Failed,,,4761,3746,1519,True
Failed,,,1916,1600,3797,False
Failed,,,1881,3029,1271,True
Failed,,,4725,2291,4040,False
Failed,,,3701,4916,42,True
Failed,,,876,430,2774,False
Failed,,,552,4086,4955,False
Failed,,,2765,1240,2237,True
Failed,,,3771,3469,3722,False
Failed,,,1576,1871,964,True
Failed,,,1544,4487,3214,True
Failed,,,4349,234,847,False
Failed,,,2857,2599,4525,True
Failed,,,70,2097,2041,False
Failed,,,1006,3429,473,False
Failed,,,3180,1286,2968,True
Failed,,,4655,4048,1778,False
Failed,,,2499,653,4158,True
Failed,,,2221,3797,669,False
Failed,,,4378,860,3398,True
Failed,,,3370,3182,1897,False
Failed,,,1195,1499,4664,True
Failed,,,270,2664,3099,True
Failed,,,3055,1997,338,False
Failed,,,4081,4549,4331,True
Failed,,,1277,128,1610,False
Failed,,,1855,3691,3901,False
Failed,,,4051,1614,1414,True
Failed,,,2574,4303,2590,False
Failed,,,360,979,221,True
Failed,,,675,4821,2404,True
Failed,,,3500,481,4782,False
Failed,,,4995,2939,1099,True
Failed,,,2151,2347,3592,False
Failed,,,2039,4974,4411,False
Failed,,,4882,332,2150,True
Failed,,,3544,3088,3184,False
Failed,,,719,2194,882,True
Failed,,,394,3528,1826,True
Failed,,,2608,1774,4114,False
Failed,,,3928,4144,593,True
Failed,,,1733,1142,2843,False
Failed,,,1390,2501,86,False
Failed,,,4194,2156,2726,True
Failed,,,3011,4389,1396,False
Failed,,,226,291,3920,True
Failed,,,1161,3950,3613,True
Failed,,,3336,711,1078,False
Failed,,,4500,3332,4920,True
Failed,,,2343,1345,2266,False
Failed,,,2376,3280,2557,True
Failed,,,4532,1441,258,False
Failed,,,3215,3894,3785,True
Failed,,,1041,802,1526,False
Failed,,,114,4646,1217,False
Failed,,,2901,69,3469,True
Failed,,,4237,2762,2450,False
Failed,,,1432,1939,4741,True
Failed,,,1698,4244,2020,True
Failed,,,3893,1076,4546,False
Failed,,,2731,3633,709,True
Failed,,,518,1713,3352,False
Failed,,,832,2881,4294,False
Failed,,,3658,2445,1643,True
Failed,,,4837,4761,2987,False
Failed,,,1993,578,454,True
Failed,,,2021,3381,4316,False
Failed,,,4822,1315,1626,True
Failed,,,3639,4017,3121,False
Failed,,,858,702,315,True
Failed,,,528,4515,1881,True
Failed,,,2709,185,4681,False
Failed,,,3872,2649,692,True
Failed,,,1712,2067,3374,False
Failed,,,1411,4135,1121,False
Failed,,,4251,1210,3569,True
Failed,,,2911,3498,2389,False
Failed,,,91,1824,4797,True
Failed,,,1021,3000,2614,True
Failed,,,3241,2341,197,False
Failed,,,4560,4868,3885,True
Failed,,,2361,457,1431,False
Failed,,,2316,4773,3747,True
Failed,,,4515,508,939,False
Failed,,,3355,2909,4942,True
Failed,,,1135,2398,2249,False
Failed,,,215,3720,69,False
Failed,,,3034,1568,2748,True
Failed,,,4215,4353,1257,False
Failed,,,1375,948,4054,True
Failed,,,1754,2715,1765,True
Failed,,,3915,1967,4171,False
Failed,,,2598,4576,498,True
Failed,,,417,80,2943,False
Failed,,,738,3765,4511,False
Failed,,,3518,910,2055,True
Failed,,,4855,3135,3240,False
Failed,,,2054,1527,821,True
Failed,,,2176,3920,2426,True
Failed,,,4977,762,4764,False
Failed,,,3483,3283,1233,True
Failed,,,703,1373,3453,False
Failed,,,373,2551,3762,False
Failed,,,2554,2125,1549,True
Failed,,,4027,4418,2573,False
Failed,,,1866,244,243,True
Failed,,,1253,3556,3003,True
Failed,,,4093,1725,438,False
Failed,,,3068,4194,4269,True
Failed,,,249,1112,1666,False
Failed,,,1179,4927,725,False
Failed,,,3399,360,3337,True
Failed,,,4403,3058,1997,False
Failed,,,2203,2243,4569,True
Failed,,,2473,2850,607,False
Failed,,,4672,2495,2829,True
Failed,,,3197,4715,1800,False
Failed,,,977,607,4141,True
Failed,,,57,4295,3196,True
Failed,,,2877,1046,869,False
Failed,,,4373,3660,4386,True
Failed,,,1532,1665,2175,False
Failed,,,1599,4674,4894,False
Failed,,,3759,22,2293,True
Failed,,,2753,2812,3627,False
Failed,,,572,1907,1064,True
Failed,,,892,3232,1371,True
Failed,,,3673,1468,3945,False
Failed,,,4700,3864,98,True
Failed,,,1899,852,2712,False
Failed,,,1942,4403,190,True
Failed,,,4743,297,2626,False
Failed,,,3718,2537,1458,True
Failed,,,938,2179,3853,False
Failed,,,608,3347,3538,False
Failed,,,2788,1349,1148,True
Failed,,,3792,3983,4809,False
Failed,,,1633,737,2382,True
Failed,,,1488,3122,4614,True
Failed,,,4328,2219,1951,False
Failed,,,2834,4990,3420,True
Failed,,,15,335,641,False
Failed,,,945,4179,1574,False
Failed,,,3164,1165,4361,True
Failed,,,4637,3542,386,False
Failed,,,2438,1780,3055,True
Failed,,,2239,3597,2082,False
Failed,,,4438,1690,4480,True
Failed,,,3432,4231,814,False
Failed,,,1212,1070,3252,True
Failed,,,292,4729,4183,True
Failed,,,3111,552,1758,False
Failed,,,4138,2865,2912,True
Failed,,,1299,2442,524,False
Failed,,,1834,3878,2793,False
Failed,,,3994,798,17,True
Failed,,,2519,3248,3988,False
Failed,,,338,1415,1328,True
Failed,,,658,2749,1010,True
Failed,,,3438,1932,3681,False
Failed,,,4934,4610,2198,True
Failed,,,2134,46,4988,False
Failed,,,2099,2595,3309,False
Failed,,,4900,2081,756,True
Failed,,,3560,4462,4576,False
Failed,,,781,200,1985,True
Failed,,,450,4042,425,True
Failed,,,2631,640,3010,False
Failed,,,3950,3405,1698,True
Failed,,,1790,1251,4243,False
Failed,,,1333,4893,1502,False
Failed,,,4172,395,3814,True
Failed,,,2989,3023,309,False
Failed,,,170,2277,2502,True
Failed,,,1099,3443,4694,True
Failed,,,3319,1838,2492,False
Failed,,,4482,4082,3504,True
Failed,,,2283,1225,1186,False
Failed,,,2394,4329,3952,True
Failed,,,4593,1012,1359,False
Failed,,,3276,3695,2686,True
Failed,,,1057,1631,130,False
Failed,,,137,2962,2324,False
Failed,,,2956,2382,4866,True
Failed,,,4293,4827,1052,False
Failed,,,1453,494,3634,True
Failed,,,1676,3188,935,True
Failed,,,3836,1512,3126,False
Failed,,,2676,3819,2128,True
Failed,,,495,896,4437,False
Failed,,,816,4552,2881,False
Failed,,,3596,145,561,True
Failed,,,4777,2690,4070,False
Failed,,,1976,2030,1866,True
Failed,,,1990,2686,744,False
Failed,,,4775,2015,3318,True
Failed,,,3612,4566,1976,False
Failed,,,806,149,4590,True
Failed,,,502,3814,3021,True
Failed,,,2657,881,420,False
Failed,,,3840,3203,4249,True
Failed,,,1665,1517,1686,False
Failed,,,1458,4841,3819,False
Failed,,,4282,499,1492,True
Failed,,,2963,2958,2514,False
Failed,,,118,2368,303,True
Failed,,,1073,3710,2484,True
Failed,,,3267,1636,4706,False
Failed,,,4607,4324,1173,True
Failed,,,2392,997,3514,False
Failed,,,2269,4067,1352,True
Failed,,,4484,1219,3964,False
Failed,,,3303,3449,120,True
Failed,,,1108,1853,2691,False
Failed,,,163,3009,4876,False
Failed,,,3008,2273,2310,True
Failed,,,4168,4897,3647,False
Failed,,,1344,409,1044,True
Failed,,,1785,3411,3140,True
Failed,,,3961,1266,926,False
Failed,,,2624,4027,4446,True
Failed,,,469,634,2116,False
Failed,,,764,4466,549,False
Failed,,,3569,214,2887,True
Failed,,,4886,2581,1861,False
Failed,,,2101,2077,4080,True
Failed,,,2145,4625,2634,True
Failed,,,4930,52,177,False
Failed,,,3457,2744,3867,True
Failed,,,652,1917,1449,False
Failed,,,347,3261,1143,False
Failed,,,2502,1419,3548,True
Failed,,,3996,3873,2370,False
Failed,,,1820,784,4816,True
Failed,,,1300,2860,1941,True
Failed,,,4124,2427,4620,False
Failed,,,3120,4744,634,True
Failed,,,276,558,3432,False
Failed,,,1231,4226,4375,False
Failed,,,3425,1056,1566,True
Failed,,,4450,3611,3064,False
Failed,,,2235,1694,372,True
Failed,,,2427,3546,4491,False
Failed,,,4641,1794,2075,True
Failed,,,3145,4165,3258,False
Failed,,,951,1161,804,True
Failed,,,6,4995,1744,True
Failed,,,2851,351,4192,False
Failed,,,4326,3107,517,True
Failed,,,1502,2214,2924,False
Failed,,,1631,3969,8,False
Failed,,,3806,733,2808,True
Failed,,,2779,3352,1315,False
Failed,,,624,1363,3996,True
Failed,,,919,2521,3688,True
Failed,,,3725,2174,998,False
Failed,,,4731,4408,4998,True
Failed,,,1946,313,2192,False
Failed,,,1910,3848,4753,True
Failed,,,4696,847,2433,False
Failed,,,3692,3238,3447,True
Failed,,,886,1483,1243,False
Failed,,,581,2798,1563,False
Failed,,,2736,1903,3753,True
Failed,,,3761,4678,251,False
Failed,,,1585,36,2560,True
Failed,,,1534,3666,447,True
Failed,,,4359,1680,2989,False
Failed,,,2886,4279,1680,True
Failed,,,41,1041,4262,False
Failed,,,996,4719,3329,False
Failed,,,3190,621,736,True
Failed,,,4684,2836,4558,False
Failed,,,2469,2491,2003,True
Failed,,,2192,3053,2821,False
Failed,,,4407,2229,620,True
Failed,,,3380,4941,4127,False
Failed,,,1185,365,1809,True
Failed,,,240,4189,875,True
Failed,,,3085,1097,3186,False
Failed,,,4091,3571,2186,True
Failed,,,1267,1731,4379,False
Failed,,,1865,4432,2303,False
Failed,,,4041,248,4888,True
Failed,,,2545,2546,1071,False
Failed,,,389,2111,3615,True
Failed,,,684,3298,3932,True
Failed,,,3490,1379,1379,False
Failed,,,4965,3915,2704,True
Failed,,,2181,747,113,False
Failed,,,2068,3139,1632,False
Failed,,,4853,1541,4304,True
Failed,,,3534,3751,326,False
Failed,,,728,906,3116,True
Failed,,,424,4581,4671,True
Failed,,,2579,96,1895,False
Failed,,,3919,2700,3361,True
Failed,,,1742,1961,700,False
Failed,,,1380,4339,3556,False
Failed,,,4204,944,1131,True
Failed,,,3041,3724,4789,False
Failed,,,196,1582,2402,True
Failed,,,1151,2894,209,True
Failed,,,3346,2392,2607,False
Failed,,,4529,4778,1436,True
Failed,,,2314,524,3875,False
Failed,,,2347,4883,952,True
Failed,,,4562,463,3739,False
Failed,,,3225,2994,2259,True
Failed,,,1031,2326,4928,False
Failed,,,85,3512,2737,False
Failed,,,2930,1828,74,True
Failed,,,4247,4131,4048,False
Failed,,,1422,1196,1269,True
Failed,,,1707,2644,4165,True
Failed,,,3883,2052,1776,False
Failed,,,2702,4530,2932,True
Failed,,,547,190,504,False
Failed,,,842,4013,2063,False
Failed,,,3648,688,4499,True
Failed,,,4808,3395,835,False
Failed,,,2023,1319,3231,True
Failed,,,2011,4747,2163,False
Failed,,,4832,574,4403,True
Failed,,,3668,2886,891,False
Failed,,,829,2459,3170,True
Failed,,,519,3618,4104,True
Failed,,,2718,1707,1832,False
Failed,,,3901,4249,2836,True
Failed,,,1683,1092,604,False
Failed,,,1440,2767,2720,False
Failed,,,4221,1953,96,True
Failed,,,2901,4632,3908,False
Failed,,,101,65,1403,True
Failed,,,1051,3899,1086,True
Failed,,,3212,817,3600,False
Failed,,,4550,3265,2281,True
Failed,,,2371,1435,4911,False
Failed,,,2326,3326,265,True
Failed,,,4505,1330,2546,False
Failed,,,3325,3965,1536,True
Failed,,,1164,717,3779,False
Failed,,,225,4385,3460,False
Failed,,,3024,277,1231,True
Failed,,,4186,2516,4728,False
Failed,,,1405,2160,2458,True
Failed,,,1725,4159,4532,True
Failed,,,3944,1147,2029,False
Failed,,,2608,3522,3344,True
Failed,,,407,1759,723,False
Failed,,,708,3103,1654,False
Failed,,,3547,2198,4286,True
Failed,,,4865,4970,460,False
Failed,,,2045,318,2976,True
Failed,,,2167,2945,4032,True
Failed,,,4987,2362,1284,False
Failed,,,3513,4805,2760,True
Failed,,,674,476,52,False
Failed,,,363,4307,2242,False
Failed,,,2564,994,4944,True
Failed,,,4056,3677,976,False
Failed,,,1837,1610,3716,True
Failed,,,1283,4533,858,True
Failed,,,4064,123,3208,False
Failed,,,3058,2670,2047,True
Failed,,,259,2012,4514,False
Failed,,,1208,3168,2956,False
Failed,,,3369,1494,481,True
Failed,,,4393,3801,4149,False
Failed,,,2213,875,1792,True
Failed,,,2483,4062,3386,False
Failed,,,4662,658,675,True
Failed,,,3168,3424,4658,False
Failed,,,1007,1272,1908,True
Failed,,,67,2614,352,True
Failed,,,2867,2102,3089,False
Failed,,,4343,4482,1618,True
Failed,,,1562,218,4318,False
Failed,,,1570,3464,1424,False
Failed,,,3788,1857,3888,True
Failed,,,2762,4100,234,False
Failed,,,563,1245,2582,True
Failed,,,863,4910,4775,True
Failed,,,3702,414,2416,False
Failed,,,4710,3044,3582,True
Failed,,,1889,2296,1104,False
Failed,,,1932,3740,3671,True
Failed,,,4753,1585,1020,False
Failed,,,3747,4372,4859,True
Failed,,,908,970,2327,False
Failed,,,598,4791,142,False
Failed,,,2798,530,2669,True
Failed,,,3822,2929,1337,False
Failed,,,1603,2415,3979,True
Failed,,,1517,3787,1844,True
Failed,,,4299,929,4097,False
Failed,,,2824,3152,573,True
Failed,,,24,1548,2864,False
Failed,,,974,2733,4430,False
Failed,,,3135,1987,2131,True
Failed,,,4627,4598,3162,False
Failed,,,2448,99,904,True
Failed,,,2249,4497,4236,False
Failed,,,4429,165,1701,True
Failed,,,3403,2628,3047,False
Failed,,,1241,2048,394,True
Failed,,,302,3360,1963,True
Failed,,,3101,1296,4603,False
Failed,,,4109,3999,768,True
Failed,,,1328,683,3292,False
Failed,,,1804,2980,1199,False
Failed,,,4023,2320,3487,True
Failed,,,2528,4848,2471,False
Failed,,,328,439,4721,True
Failed,,,629,4115,2538,True
Failed,,,3468,1192,277,False
Failed,,,4944,3479,3806,True
Failed,,,2124,1803,1505,False
Failed,,,2089,4273,532,False
Failed,,,4910,1027,2909,True
Failed,,,3590,3643,1722,False
Failed,,,751,1644,4215,True
Failed,,,440,2833,3274,True
Failed,,,2641,2474,787,False
Failed,,,3979,4693,4467,True
Failed,,,1760,588,2099,False
Failed,,,1362,3212,4976,False
Failed,,,4143,1451,2215,True
Failed,,,2979,3845,3703,False
Failed,,,180,831,983,True
Failed,,,1129,4655,1291,True
Failed,,,3290,1,4020,False
Failed,,,4472,2792,24,True
Failed,,,2292,1890,2791,False
Failed,,,2404,2570,2345,True
Failed,,,4583,2146,4841,False
Failed,,,3247,4438,1156,True
Failed,,,1086,262,3535,False
Failed,,,146,3940,3841,False
Failed,,,2947,780,1475,True
Failed,,,4264,3302,2648,False
Failed,,,1482,1394,163,True
Failed,,,1647,4945,3077,True
Failed,,,3865,380,359,False
Failed,,,2686,3079,4349,True
Failed,,,486,2262,1591,False
Failed,,,786,3577,648,False
Failed,,,3625,1745,3418,True
Failed,,,4787,4212,1915,False
Failed,,,1966,1132,4646,True
Failed,,,1970,3585,2344,True
Failed,,,4795,1755,4847,False
Failed,,,3631,4204,1032,True
Failed,,,788,1122,3654,False
Failed,,,482,4956,3972,False
Failed,,,2677,389,1339,True
Failed,,,3859,3067,2666,False
Failed,,,1646,2253,150,True
Failed,,,1477,3930,2861,True
Failed,,,4263,772,580,False
Failed,,,2942,3313,4089,True
Failed,,,138,1402,1846,False
Failed,,,1092,2561,916,False
Failed,,,3249,2134,3145,True
Failed,,,4587,4447,2148,False
Failed,,,2412,274,4418,True
Failed,,,2289,4665,406,False
Failed,,,4463,12,3030,True
Failed,,,3284,2782,1718,False
Failed,,,1128,1878,4223,True
Failed,,,183,3222,3290,True
Failed,,,2988,1459,776,False
Failed,,,4149,3835,4596,True
Failed,,,1363,823,1966,False
Failed,,,1767,2821,4713,False
Failed,,,3980,2465,2473,True
Failed,,,2644,4705,3484,False
Failed,,,449,597,1206,True
Failed,,,745,4265,1522,True
Failed,,,3589,1017,3794,False
Failed,,,4906,3651,289,True
Failed,,,2081,1655,2521,False
Failed,,,2125,4106,4203,False
Failed,,,4950,1180,1739,True
Failed,,,3476,3488,2892,False
Failed,,,632,1814,544,True
Failed,,,327,2970,2101,True
Failed,,,2522,2312,4460,False
Failed,,,4014,4858,794,True
Failed,,,1801,447,3271,False
Failed,,,1319,3372,990,False
Failed,,,4106,1305,3701,True
Failed,,,3100,3987,2218,False
Failed,,,295,673,4969,True
Failed,,,1250,4505,2774,True
Failed,,,3406,176,37,False
Failed,,,4429,2620,4008,True
Failed,,,2255,2038,1308,False
Failed,,,2446,2725,3518,True
Failed,,,4621,1977,1168,False
Failed,,,3126,4606,4828,True
Failed,,,970,109,2362,False
Failed,,,26,3775,171,False
Failed,,,2830,920,2646,True
Failed,,,4307,3164,1477,False
Failed,,,1521,1557,3834,True
Failed,,,1611,4802,1594,True
Failed,,,3825,538,4342,False
Failed,,,2799,2919,366,True
Failed,,,604,2407,3075,False
Failed,,,900,3749,4634,False
Failed,,,3743,1597,1932,True
Failed,,,4751,4362,3401,False
Failed,,,1926,958,661,True
Failed,,,1891,4922,3177,False
Failed,,,4716,424,889,True
Failed,,,3711,3033,4406,False
Failed,,,867,2287,2155,True
Failed,,,561,3472,587,True
Failed,,,2757,1867,2849,False
Failed,,,3780,4092,1820,True
Failed,,,1566,1234,4122,False
Failed,,,1554,2605,1391,False
Failed,,,4340,2091,3925,True
Failed,,,2866,4491,79,False
Failed,,,61,230,2732,True
Failed,,,1015,4051,4913,True
Failed,,,3172,650,2273,False
Failed,,,4664,3435,3607,True
Failed,,,2489,1280,1084,False
Failed,,,2212,3178,3782,True
Failed,,,4387,1502,1529,False
Failed,,,3361,3791,2554,True
Failed,,,1205,867,263,False
Failed,,,260,4543,2446,False
Failed,,,3065,134,4745,True
Failed,,,4073,2661,1214,False
Failed,,,1286,2001,3473,True
Failed,,,1846,4299,705,True
Failed,,,4060,983,3356,False
Failed,,,2565,3685,2017,True
Failed,,,370,1621,4549,False
Failed,,,665,2933,2984,False
Failed,,,3509,2353,458,True
Failed,,,4986,4817,4289,False
Failed,,,2160,485,1647,True
Failed,,,2048,3092,49,True
Failed,,,4874,2190,2767,False
Failed,,,3553,4980,1276,True
Failed,,,709,325,4034,False
Failed,,,404,4150,3728,False
Failed,,,2599,1136,959,True
Failed,,,3938,3531,4961,False
Failed,,,1724,1770,2230,True
Failed,,,1398,4393,4531,True
Failed,,,4185,288,2035,False
Failed,,,3021,2508,3221,True
Failed,,,216,2150,841,False
Failed,,,1170,3338,1785,False
Failed,,,3327,1339,4151,True
Failed,,,4509,3953,478,False
Failed,,,2334,708,2963,True
Failed,,,2367,3888,1901,False
Failed,,,4542,808,4661,True
Failed,,,3206,3277,673,False
Failed,,,1049,1445,3393,True
Failed,,,105,2759,4335,True
Failed,,,2910,1942,1606,False
Failed,,,4227,4640,3101,True
Failed,,,1441,75,335,False
Failed,,,1688,3627,2594,False
Failed,,,3902,1719,217,True
Failed,,,2723,4240,3905,False
Failed,,,527,1080,1411,True
Failed,,,823,4758,1102,True
Failed,,,3666,582,3589,False
Failed,,,4828,2875,2409,True
Failed,,,2003,2451,4778,False
Failed,,,2032,4023,1236,True
Failed,,,4811,696,3450,False
Failed,,,3649,3385,2431,True
Failed,,,848,1311,4761,False
Failed,,,538,2653,2577,False
Failed,,,2699,2063,239,True
Failed,,,3882,4521,3766,False
Failed,,,1701,179,1546,True
Failed,,,1421,3504,4274,True
Failed,,,4240,1818,1662,False
Failed,,,2921,4139,3006,True
Failed,,,82,1206,435,False
Failed,,,1032,4871,2001,False
Failed,,,3231,454,4566,True
Failed,,,4571,3006,729,False
Failed,,,2351,2335,3332,True
Failed,,,2306,2905,1807,False
Failed,,,4525,2401,4134,True
Failed,,,3344,4767,612,False
Failed,,,1145,515,2824,True
Failed,,,205,4347,4392,True
Failed,,,3045,954,2169,False
Failed,,,4205,3716,3204,True
Failed,,,1386,1571,863,False
Failed,,,1744,4572,3632,False
Failed,,,3924,84,1059,True
Failed,,,2587,2709,4900,False
Failed,,,428,1973,2286,True
Failed,,,727,3129,105,True
Failed,,,3528,1533,2706,False
Failed,,,4845,3762,1377,True
Failed,,,2064,914,3939,False
Failed,,,2186,3287,3118,False
Failed,,,4967,1369,318,True
Failed,,,3494,3926,4311,False
Failed,,,693,756,1630,True
Failed,,,384,4424,688,True
Failed,,,2543,238,3378,False
Failed,,,4037,2554,1878,True
Failed,,,1857,2121,4683,False
Failed,,,1264,4198,2385,False
Failed,,,4083,1109,4801,True
Failed,,,3079,3562,1118,False
Failed,,,239,1719,3573,True
Failed,,,1189,3064,3882,True
Failed,,,3388,2237,1434,False
Failed,,,4413,4930,2610,True
Failed,,,2193,357,202,False
Failed,,,2463,4709,4935,True
Failed,,,4683,613,2256,False
Failed,,,3187,2846,3741,True
Failed,,,988,2499,944,False
Failed,,,47,3657,1252,False
Failed,,,2887,1668,4060,True
Failed,,,4362,4289,62,False
Failed,,,1543,1052,2754,True
Failed,,,1589,2806,492,True
Failed,,,3770,1913,2949,False
Failed,,,2743,4670,1759,True
Failed,,,582,26,4178,False
Failed,,,882,3860,3233,False
Failed,,,3683,856,828,True
Failed,,,4689,3226,4506,False
Failed,,,1910,1474,2060,True
Failed,,,1952,2530,4573,False
Failed,,,4732,2185,1988,True
Failed,,,3728,4399,3305,False
Failed,,,927,301,761,True
Failed,,,618,3979,1694,True
Failed,,,2778,741,4247,False
Failed,,,3803,3341,423,True
Failed,,,1622,1355,3014,False
Failed,,,1498,4984,305,False
Failed,,,4317,342,2506,True
Failed,,,2844,3118,1499,False
Failed,,,5,2223,3816,True
Failed,,,955,3538,3501,True
Failed,,,3154,1783,1190,False
Failed,,,4648,4173,4689,True
Failed,,,2427,1172,2497,False
Failed,,,2229,4234,2679,True
Failed,,,4448,1066,137,False
Failed,,,3421,3604,3947,True
Failed,,,1222,1684,1364,False
Failed,,,281,2871,1046,False
Failed,,,3122,2436,3640,True
Failed,,,4128,4732,2318,False
Failed,,,1309,549,4873,True
Failed,,,1823,3251,2123,True
Failed,,,4004,1411,4443,False
Failed,,,2508,3884,929,True
Failed,,,348,792,3132,False
Failed,,,648,4616,4063,False
Failed,,,3449,40,1873,True
Failed,,,4924,2753,2875,False
Failed,,,2144,1929,566,True
Failed,,,2109,4458,1461,True
Failed,,,4890,204,3850,False
Failed,,,3571,2589,194,True
Failed,,,770,2087,2621,False
Failed,,,460,3399,4814,False
Failed,,,2620,1257,2378,True
Failed,,,3960,4038,3541,False
Failed,,,1779,643,1145,True
Failed,,,1343,3020,3424,True
Failed,,,4162,2281,637,False
Failed,,,3000,4886,4618,True
Failed,,,159,401,1948,False
Failed,,,1110,4076,389,False
Failed,,,3309,1231,3052,True
