detector,lodo_dataset,learning_target,distance_method,dual_ranking_method,target_column,preference_regions_enabled,n_preference_regions,preference_accuracy_weights,kendall_accuracy,spearman_accuracy,kendall_runtime,spearman_runtime,kendall_internal_target_WACC_0p1_WRT_0p9,spearman_internal_target_WACC_0p1_WRT_0p9,kendall_internal_target_WACC_0p3_WRT_0p7,spearman_internal_target_WACC_0p3_WRT_0p7,kendall_internal_target_WACC_0p5_WRT_0p5,spearman_internal_target_WACC_0p5_WRT_0p5,kendall_internal_target_WACC_0p7_WRT_0p3,spearman_internal_target_WACC_0p7_WRT_0p3,kendall_internal_target_WACC_0p9_WRT_0p1,spearman_internal_target_WACC_0p9_WRT_0p1,kendall_internal_target,spearman_internal_target,n_selected_from_WACC_0p1_WRT_0p9_at_20,n_selected_from_WACC_0p3_WRT_0p7_at_20,n_selected_from_WACC_0p5_WRT_0p5_at_20,n_selected_from_WACC_0p7_WRT_0p3_at_20,n_selected_from_WACC_0p9_WRT_0p1_at_20,n_heldout_configs,n_real_pareto_points,n_real_pareto_layers,acc_fast,rt_fast,acc_accurate,rt_accurate,kendall_pareto_all,spearman_pareto_all,mean_exact_r2_selected_at_20,mean_r2_gap_selected_at_20,metrics_available_at_20,n_selected_at_20,gd_plus_at_20,mn_pd_at_20,top_5pct_npd_hit_rate_at_20,top_10pct_npd_hit_rate_at_20,igd_plus_at_20,aec_at_20,rec_at_20,pec_w0p5_at_20,acc_s_at_20,rt_s_at_20,kendall_pareto_best_region,spearman_pareto_best_region,kendall_pareto_WACC_0p1_WRT_0p9,spearman_pareto_WACC_0p1_WRT_0p9,kendall_pareto_WACC_0p3_WRT_0p7,spearman_pareto_WACC_0p3_WRT_0p7,kendall_pareto_WACC_0p5_WRT_0p5,spearman_pareto_WACC_0p5_WRT_0p5,kendall_pareto_WACC_0p7_WRT_0p3,spearman_pareto_WACC_0p7_WRT_0p3,kendall_pareto_WACC_0p9_WRT_0p1,spearman_pareto_WACC_0p9_WRT_0p1
D3,Electricity,distance,tchebycheff,not_applicable,regional_targets,True,5,0.1|0.3|0.5|0.7|0.9,,,,,0.7219280002536983,0.8531929648310609,0.3659447939133331,0.4882793777402319,0.15887306935560566,0.22268117019519773,0.36695329158445383,0.49783512387890944,0.4105976912284665,0.5496445859179662,0.40485936926711147,0.5223266445126733,4,4,4,4,4,3151,4,87,0.7826086956521737,1.0,1.0,0.6242893948718746,0.013540019195943321,0.013516344407889024,0.11201034883591839,0.05178512315193662,True,20,0.1665089491122848,0.16686046511627908,0.35,0.6,0.1215956734467479,0.1999999999999997,1.0,0.5999999999999999,0.8260869565217389,1.0,-0.10767505346331208,-0.1502801736166531,0.370859075174716,0.4874144645679312,0.335323758537101,0.44900453804475626,0.060094141560933345,0.07528498226631244,-0.3304096686066638,-0.45229816938341993,-0.3681672106863699,-0.49182409345613487
D3,ForestCovertype,distance,tchebycheff,not_applicable,regional_targets,True,5,0.1|0.3|0.5|0.7|0.9,,,,,0.6203180600584239,0.7830706906456729,0.6145227019239606,0.7770151999950853,0.4485861582383435,0.627392611008945,0.5761802505732843,0.746056465327089,0.566855129168781,0.7152829311246914,0.5652924599925586,0.7297635796202967,4,4,4,4,4,1362,21,100,0.2058823529411763,1.0,1.0,0.0212540825291768,-0.08612880415570778,-0.12263450763433728,0.1402509828292604,0.025337030600937324,True,20,0.07369391300367606,0.19595959595959597,0.1,0.45,0.07469571828306772,0.9259259259259258,0.9687179710364618,0.9473219484811939,0.9411764705882352,0.969382841861733,0.10777463523591446,0.16247068058026803,0.1518997881768,0.21715055838937353,0.045211816595717116,0.06946114212749971,-0.30492155477727095,-0.43477439808462787,-0.1736000685415986,-0.24986055813169,-0.14923400223218647,-0.2151492824722418
D3,GasSensor,distance,tchebycheff,not_applicable,regional_targets,True,5,0.1|0.3|0.5|0.7|0.9,,,,,0.5831206635973598,0.7509781658588006,0.30669486554178993,0.4325419448082651,0.14523499335651183,0.20608652734865998,0.3985375582871508,0.5511508641360204,0.4314889634477243,0.5851483345276887,0.3730154088461074,0.505181167335887,4,4,4,4,4,2193,13,44,0.1944444444444445,1.0,1.0,0.0,-0.028036964268092313,-0.04617099834666828,0.188691252244088,0.06739359665662925,True,20,0.15161360137513552,0.26976744186046514,0.0,0.05,0.1465836950561403,0.689655172413793,0.9361151919122714,0.8128851821630323,0.75,0.9361151919122714,0.06107565495090025,0.08794158225764308,0.31239257780932783,0.41765943459449684,0.33287333865255947,0.44559505118280207,-0.22334527244088345,-0.32171820412363145,-0.2809661738355633,-0.3883549782293993,-0.28113929152590206,-0.3840362951576096
D3,PokerHand,distance,tchebycheff,not_applicable,regional_targets,True,5,0.1|0.3|0.5|0.7|0.9,,,,,0.5963709995359139,0.7696299727410583,0.5871457994188034,0.7658311108243252,-0.004807418896371413,-0.003958753892086068,-0.0009623091911152671,0.012119483065334502,0.4171534591686266,0.576637568728922,0.3189801060071714,0.42405187629351077,4,4,4,4,4,2018,19,216,0.1549295774647887,1.0,1.0,0.5932337400662006,0.02617748235665307,0.03297746918902804,0.07031131501579371,0.021119883844363398,True,20,0.17448493218880515,0.386046511627907,0.25,0.4,0.05833445574667453,0.9833333333333334,0.917687853563672,0.9505105934485027,0.9859154929577464,0.9665181960469716,0.022740658055305316,0.029524893309542437,0.3527889737851652,0.4918631113731105,0.35100511009441243,0.4887109996923781,-0.05942502103485393,-0.08271378374912969,-0.25050818586356477,-0.35995285184469294,-0.2629734651978936,-0.37302012952652586
D3,RialtoBridgeTimelapse,distance,tchebycheff,not_applicable,regional_targets,True,5,0.1|0.3|0.5|0.7|0.9,,,,,0.7351903207109074,0.8882616199132382,0.5494801839109752,0.720517936645618,0.431628877601939,0.6006479639584752,0.5828586000996344,0.7776842182100118,0.6958306113503435,0.8578232299571455,0.5989977187347599,0.7689869937368977,4,4,4,4,4,3646,14,163,0.108108108108108,1.0,1.0,0.576404595172558,-0.03651717394336024,-0.05326223585808167,0.1330997258812577,0.03826850872493112,True,20,0.2549887556479532,0.35771604938271606,0.4,0.55,0.10435003066284251,0.909090909090909,0.9486364635002663,0.9288636862955877,0.9189189189189187,0.9782426419630262,0.009276578095950333,0.011830852441376697,0.4885448955763332,0.6466345197944773,0.43117993505554497,0.5875737621179121,-0.2346224831219357,-0.3345249673619237,-0.42952348744531044,-0.5783269117710289,-0.4381647297814332,-0.5876675820698452
D3,SensorStream,distance,tchebycheff,not_applicable,regional_targets,True,5,0.1|0.3|0.5|0.7|0.9,,,,,0.17610860366738046,0.25151766046914814,0.20374560953392917,0.29731640826275485,0.5298945732493167,0.7001610321922624,0.6920858680137719,0.852114600248897,0.7217290928366236,0.8691020257636268,0.4647127494602044,0.5940423453873379,4,4,4,4,4,1862,20,173,0.0576923076923076,1.0,1.0,0.1299270154231833,0.08822160480433275,0.1164234797342859,0.17260552976048504,0.027601615696134535,True,20,0.1413979347493673,0.15784883720930235,0.55,0.55,0.07968754948967868,0.9183673469387754,0.9078413536111597,0.9131043502749676,0.923076923076923,0.9198152514819022,0.03902483434013786,0.055384294547440364,-0.44185840497834955,-0.6034656389892132,-0.3549545479993434,-0.5103134888080405,0.335319386335218,0.46538981900747867,0.4437871275919018,0.6045726802788468,0.45881446307223683,0.6259340271823578
IBDD,Electricity,distance,tchebycheff,not_applicable,regional_targets,True,5,0.1|0.3|0.5|0.7|0.9,,,,,0.7341119838303893,0.8845256274382457,0.7590714281444176,0.9067439710758031,0.7316179190875656,0.8823690527199178,0.32034239645557233,0.4481420686214914,0.22718572467861944,0.32887088232986494,0.5544658904393128,0.6901303204370646,4,4,4,4,4,3035,7,383,0.6785714285714283,1.0,1.0,0.6419656258679005,0.40176635797307136,0.46801543795742306,0.13839196936838963,0.08441396822660141,True,20,0.18256435032578003,0.04908376963350785,0.65,0.8,0.1660955470748823,0.22222222222222227,1.0,0.6111111111111112,0.7499999999999998,1.0,0.4334113997998462,0.5708607984127697,0.6812905295964518,0.8248738069402896,0.703215819217774,0.843428755342726,0.6955487815436445,0.8310466903658725,0.0967992894493024,0.10611789743004937,-0.16802262994181555,-0.265389960291822
IBDD,ForestCovertype,distance,tchebycheff,not_applicable,regional_targets,True,5,0.1|0.3|0.5|0.7|0.9,,,,,0.7406129362706663,0.9081698268680556,0.753195862700861,0.916998006421552,0.5962026068962651,0.7489954131050576,0.47440299864933816,0.6467290386300102,0.42619432878361735,0.5969055841919194,0.5981217466601496,0.7635595738433189,4,4,4,4,4,1324,17,154,0.0689655172413793,1.0,1.0,0.2197013291513858,0.2541658638940755,0.33847001102529906,0.17697760104444896,0.041572056526876455,True,20,0.0764975852003846,0.1150326797385621,0.45,0.65,0.07205882188446533,0.777777777777778,1.0,0.8888888888888891,0.7931034482758623,1.0,0.3146246299788326,0.4293825862799542,0.4435758775175503,0.6029888076906935,0.4974206132880864,0.6668452473343812,0.5023758332012168,0.6709035607694562,-0.028864557272783743,-0.03794536518178791,-0.14367844726369214,-0.2104421954862476
IBDD,GasSensor,distance,tchebycheff,not_applicable,regional_targets,True,5,0.1|0.3|0.5|0.7|0.9,,,,,0.5953809715077553,0.7397085710760357,0.6225542509821248,0.7727847554434282,0.43912316530452056,0.5787695379600885,0.4831027929171409,0.661881302210022,0.6086730255134084,0.7875445908485388,0.54976684124499,0.7081377515076227,4,4,4,4,4,3021,14,172,0.2222222222222222,1.0,1.0,0.0,0.19961370471036427,0.26046969667682357,0.19223133543902576,0.06522704458165943,True,20,0.18108491180936323,0.17602339181286547,0.25,0.5,0.14710051713551472,0.6785714285714283,1.0,0.8392857142857142,0.7499999999999998,1.0,0.32692086612493926,0.47181923797592534,0.38281748321178005,0.4994871179911036,0.4005549570801695,0.5303761173988106,0.40205373729732224,0.542585996135311,-0.029734540251135963,-0.0444376416614692,-0.15762311378631458,-0.22566310647963805
IBDD,PokerHand,distance,tchebycheff,not_applicable,regional_targets,True,5,0.1|0.3|0.5|0.7|0.9,,,,,0.7179725463635137,0.8859310328563644,0.7199864589743523,0.8881671045423339,0.6650240414837584,0.8457094601994499,0.007381859191978957,-0.02817585095216068,-0.265298337294899,-0.31960924089972553,0.3690133137437409,0.45440450114925246,4,4,4,4,4,2080,15,913,0.1136363636363637,1.0,1.0,0.3394954230160151,0.2870616496336976,0.3340606175970031,0.08340605908244761,0.010474145295184145,True,20,0.10717658496863942,0.23179824561403514,0.6,0.6,0.0373286395749021,0.948717948717949,0.9466726474647905,0.9476952980913698,0.9545454545454548,0.9647770395720556,0.09980992766065071,0.14417846191078185,0.6953249886279287,0.8635383223771234,0.6969019631414064,0.865349561346207,0.6540710021917227,0.8370055765471959,-0.07564156301164454,-0.1561537515308978,-0.5353481427809251,-0.7394366207546128
