Status,ACCURACY,RUNTIME,recent_samples_size,significance,gamma,max_node_size,max_tree_depth,max_time_stationary
Failed,,,26,0.521,0.672,693,2384,2836
Failed,,,4894,0.027,0.188,4519,848,1175
Failed,,,3477,0.902,0.918,1483,1659,2042
Failed,,,1441,0.394,0.409,2808,3213,3862
Failed,,,3005,0.655,0.483,2404,1369,3066
Failed,,,1849,0.989,0.179,1561,3294,2871
Failed,,,3231,0.494,0.68,2731,1360,1248
Failed,,,4648,0.621,0.418,772,544,2096
Failed,,,433,0.113,0.91,4441,2468,3876
Failed,,,4949,0.374,0.993,1617,2147,1513
Failed,,,3552,0.742,0.23,4970,2957,507
Failed,,,1526,0.242,0.723,1139,1038,3533
Failed,,,2452,0.511,0.768,45,1715,4231
Failed,,,1275,0.358,0.067,4738,1668,2416
Failed,,,2240,0.893,0.426,3957,1046,467
Failed,,,2684,0.403,0.933,287,3051,3648
Failed,,,3787,0.526,0.171,3165,2127,4656
Failed,,,1136,0.022,0.657,1996,112,1318
Failed,,,1238,0.926,0.941,899,2824,2456
Failed,,,3842,0.432,0.449,4568,1283,4075
Failed,,,2739,0.559,0.712,1357,349,2578
Failed,,,3533,0.458,0.974,715,1255,3991
Failed,,,4930,0.581,0.24,2660,430,2985
Failed,,,149,0.092,0.745,1484,1925,1053
Failed,,,453,0.842,0.166,1128,766,387
Failed,,,4628,0.329,0.662,4954,2247,3729
Failed,,,3211,0.709,0.426,1586,3076,4581
Failed,,,1868,0.212,0.933,2911,1578,1394
Failed,,,2114,0.535,0.574,3381,955,842
Failed,,,2019,0.798,0.629,4785,682,294
Failed,,,3060,0.312,0.137,954,2220,3168
Failed,,,4143,0.68,0.899,3055,3158,4819
Failed,,,935,0.18,0.398,1725,1604,1790
Failed,,,738,0.638,0.582,4283,1791,3324
Failed,,,4345,0.127,0.091,614,237,137
Failed,,,2949,0.757,0.826,3513,1176,1633
Failed,,,2134,0.259,0.314,2343,2712,4975
Failed,,,3014,0.865,0.189,1868,1762,137
Failed,,,1906,0.368,0.702,3038,267,3357
Failed,,,1605,0.879,0.805,3196,520,3899
Failed,,,3318,0.386,0.305,2026,2494,2085
Failed,,,4402,0.513,0.537,3966,3322,1214
Failed,,,520,0.003,0.042,297,1332,2873
Failed,,,199,0.75,0.617,2395,2987,3538
Failed,,,4725,0.266,0.118,3726,1010,470
Failed,,,2623,0.007,0.278,3877,3265,2300
Failed,,,4039,0.878,0.514,2087,2331,649
Failed,,,1037,0.388,0.003,3419,790,2735
Failed,,,1018,0.657,0.762,2268,2547,1751
Failed,,,4059,0.172,0.254,3442,573,4777
Failed,,,2642,0.79,0.517,557,1495,3128
Failed,,,2432,0.288,0.031,4233,3486,259
Failed,,,1545,0.964,0.478,4389,2740,1905
Failed,,,2808,0.957,0.991,1910,3470,588
Failed,,,2276,0.465,0.493,3240,1506,3501
Failed,,,1406,0.787,0.016,3086,1212,4365
Failed,,,3676,0.291,0.501,1756,2779,2233
Failed,,,4779,0.671,0.268,4794,1963,758
Failed,,,622,0.908,0.328,1348,2285,3395
Failed,,,4455,0.419,0.812,2516,721,18
Failed,,,3372,0.542,0.082,868,1532,1650
Failed,,,2968,0.043,0.067,2056,2933,2623
Failed,,,4366,0.918,0.829,3859,2008,4115
Failed,,,915,0.902,0.652,2552,3374,2779
Failed,,,4162,0.396,0.145,1378,1387,686
Failed,,,3079,0.518,0.881,4575,463,2335
Failed,,,1999,0.03,0.384,900,2440,4271
Failed,,,1676,0.719,0.124,431,1817,3572
Failed,,,3400,0.235,0.61,4106,319,543
Failed,,,2161,0.22,0.11,1628,474,1966
Failed,,,1820,0.529,0.399,2095,276,174
Failed,,,3261,0.019,0.897,3427,1856,3239
Failed,,,4659,0.895,0.131,75,2667,4714
Failed,,,425,0.402,0.635,3906,1104,1807
Failed,,,98,0.649,0.212,3483,3221,2390
Failed,,,4977,0.147,0.71,2313,1644,4209
Failed,,,3561,0.765,0.443,4275,828,2577
Failed,,,3622,0.634,0.848,352,184,1496
Failed,,,1303,0.132,0.354,4183,2171,4409
Failed,,,2212,0.621,0.154,4654,2301,2774
Failed,,,2715,0.115,0.643,823,820,642
Failed,,,3799,0.986,0.375,2631,1741,2272
Failed,,,1127,0.498,0.889,1300,3240,4247
Failed,,,1191,0.591,0.728,182,585,4525
Failed,,,3892,0.082,0.225,4013,2531,1456
Failed,,,1510,0.767,0.503,3232,3475,4670
Failed,,,3566,0.279,0.014,1902,1498,1292
Failed,,,4962,0.651,0.781,4023,563,444
Failed,,,114,0.145,0.266,192,2551,3665
Failed,,,4662,0.4,0.326,3601,1998,949
Failed,,,3247,0.531,0.593,409,2937,1955
Failed,,,1836,0.017,0.08,4078,945,3930
Failed,,,2157,0.732,0.413,4548,1581,3231
Failed,,,1707,0.037,0.591,4536,3113,4870
Failed,,,1969,0.712,0.916,4070,2914,2912
Failed,,,3107,0.21,0.412,401,965,1099
Failed,,,4210,0.828,0.679,3609,30,2123
Failed,,,865,0.343,0.181,2440,1990,3780
Failed,,,746,0.849,0.871,4999,1398,943
Failed,,,4335,0.353,0.362,1169,3358,3068
Failed,,,2918,0.734,0.594,2959,2423,3937
Failed,,,3366,0.038,0.401,2967,452,2924
Failed,,,4470,0.906,0.634,1160,1390,3773
Failed,,,608,0.422,0.133,4990,3365,2111
Failed,,,307,0.669,0.708,2712,1056,1448
Failed,,,4775,0.159,0.214,1541,3044,4513
Failed,,,3690,0.785,0.945,4422,2109,3508
Failed,,,1390,0.293,0.445,751,131,601
Failed,,,2280,0.959,0.048,594,863,2247
Failed,,,1515,0.281,0.947,605,2395,914
Failed,,,2463,0.97,0.56,760,2101,1301
Failed,,,4011,0.605,0.782,1533,1077,3657
Failed,,,1067,0.099,0.297,2702,3022,431
Failed,,,1061,0.603,0.227,973,1915,4216
Failed,,,4016,0.101,0.726,4804,433,2403
Failed,,,2601,0.968,0.495,1744,1245,906
Failed,,,2479,0.484,0.989,3075,2744,2565
Failed,,,3626,0.13,0.669,3312,1264,2761
Failed,,,4711,0.752,0.437,102,339,4255
Failed,,,214,0.264,0.922,3772,1907,2283
Failed,,,515,0.515,0.472,3529,661,1617
Failed,,,4407,0.001,0.981,2199,2243,4998
Failed,,,3303,0.88,0.25,4301,3164,3350
Failed,,,365,0.736,0.005,3943,2197,4625
Failed,,,4558,0.248,0.512,269,698,1287
Failed,,,2924,0.222,0.914,879,3066,162
Failed,,,4320,0.848,0.183,2506,2250,1814
Failed,,,760,0.355,0.677,1337,755,4727
Failed,,,871,0.83,0.36,3895,2634,7
Failed,,,4206,0.341,0.873,65,1137,3387
Failed,,,3121,0.714,0.108,3437,322,4882
Failed,,,1954,0.208,0.596,2107,1808,1657
Failed,,,1711,0.54,0.895,1636,2443,1106
Failed,,,2971,0.937,0.792,517,2497,2668
Failed,,,1950,0.423,0.286,4343,509,736
Failed,,,1568,0.825,0.207,4500,269,1444
Failed,,,3351,0.315,0.715,673,1752,4469
Failed,,,4435,0.692,0.452,2788,2690,3445
Failed,,,484,0.2,0.938,1463,1191,576
Failed,,,166,0.946,0.394,1238,3229,1159
Failed,,,4761,0.444,0.902,4912,1744,2940
Failed,,,2803,0.463,0.562,4263,2362,4372
Failed,,,3906,0.593,0.295,2324,3173,2721
Failed,,,1177,0.08,0.784,3493,1691,751
Failed,,,1123,0.984,0.57,4864,2597,482
Failed,,,3804,0.5,0.072,1195,633,3547
Failed,,,2700,0.619,0.837,2845,1461,4396
Failed,,,2226,0.117,0.334,1675,3409,1489
Failed,,,1297,0.636,0.159,2141,2842,635
Failed,,,2308,0.268,0.519,4379,1208,1198
Failed,,,1362,0.983,0.972,4223,1515,1584
Failed,,,3721,0.469,0.48,549,3466,4925
Failed,,,4824,0.6,0.743,3450,2541,3296
Failed,,,259,0.104,0.242,2276,581,109
Failed,,,1288,0.846,0.388,1428,589,3642
Failed,,,3637,0.356,0.878,2758,2525,455
Failed,,,4742,0.728,0.143,657,3446,1326
Failed,,,3163,0.87,0.275,3154,1636,420
Failed,,,1762,0.364,0.772,1980,3119,3600
Failed,,,2066,0.883,0.72,1823,2879,4142
Failed,,,2862,0.381,0.234,2997,891,2369
Failed,,,4277,0.5,0.995,1053,75,892
Failed,,,649,0.016,0.488,4727,2054,2511
Failed,,,848,0.553,0.554,2247,1334,2212
Failed,,,4075,0.057,0.057,3573,3312,4299
Failed,,,828,0.276,0.309,3284,3092,3215
Failed,,,4297,0.294,0.236,4673,1833,4844
Failed,,,2881,0.666,0.971,1320,2662,3371
Failed,,,2046,0.162,0.481,2650,1109,34
Failed,,,1782,0.586,0.028,3744,1416,2148
Failed,,,3144,0.086,0.52,2414,3339,3767
Failed,,,4539,0.953,0.257,4202,2414,2897
Failed,,,61,0.715,0.339,2006,2080,611
Failed,,,3657,0.563,0.139,1715,809,3808
Failed,,,1269,0.078,0.626,2890,2305,2184
Failed,,,2255,0.674,0.865,3359,2161,69
Failed,,,3754,0.807,0.604,3817,999,4888
Failed,,,1171,0.301,0.099,143,2990,1701
Failed,,,1224,0.644,0.252,1497,396,2068
Failed,,,3856,0.152,0.764,2671,1960,3848
Failed,,,2772,0.778,0.029,705,2789,2820
Failed,,,3943,0.229,0.127,1970,1238,2844
Failed,,,2527,0.855,0.892,3916,423,3849
Failed,,,2395,0.347,0.404,242,1934,2036
Failed,,,1427,0.904,0.105,1022,2570,87
Failed,,,3493,0.392,0.599,4696,552,3306
Failed,,,4889,0.523,0.366,1813,1491,4958
Failed,,,31,0.025,0.867,2987,3491,1582
Failed,,,337,0.775,0.292,4636,936,2322
Failed,,,185,0.224,0.654,4487,1527,4668
Failed,,,504,0.976,0.2,2814,2906,3924
Failed,,,4415,0.478,0.691,1644,974,1992
Failed,,,3331,0.608,0.454,4855,50,965
Failed,,,1588,0.096,0.967,1186,1972,3053
Failed,,,1931,0.653,0.54,91,2280,4688
Failed,,,2990,0.145,0.039,3761,727,1820
Failed,,,4094,0.77,0.8,2114,1555,189
Failed,,,4122,0.455,0.274,2861,315,1367
Failed,,,3037,0.585,0.505,1226,1126,364
Failed,,,1881,0.087,0.011,4900,2652,3744
Failed,,,1638,0.661,0.497,3808,3383,4140
Failed,,,3283,0.167,0.986,135,1380,2478
Failed,,,4387,0.793,0.219,3329,444,826
Failed,,,535,0.285,0.734,2155,2459,2645
Failed,,,4691,0.047,0.674,4372,2123,243
Failed,,,4861,0.207,0.832,3177,161,3486
Failed,,,3445,0.833,0.069,277,1082,4511
Failed,,,1478,0.339,0.572,3947,3018,1483
Failed,,,2345,0.913,0.935,4728,3202,774
Failed,,,2575,0.415,0.424,1059,1663,2709
Failed,,,3971,0.546,0.659,3019,838,4340
Failed,,,947,0.034,0.169,1849,2387,2247
Failed,,,979,0.723,0.64,3144,2760,1186
Failed,,,2299,0.245,0.809,3838,2579,3269
Failed,,,1370,0.508,0.698,4934,1888,3967
Failed,,,3710,0.01,0.193,1109,353,1996
Failed,,,4794,0.889,0.96,2892,1273,990
Failed,,,287,0.377,0.461,1566,2826,3116
Failed,,,589,0.628,0.884,735,1608,3627
Failed,,,4490,0.138,0.381,4409,3147,402
Failed,,,3385,0.759,0.648,1505,2223,1253
Failed,,,4589,0.272,0.786,810,2951,4296
Failed,,,3174,0.644,0.055,2615,2016,2801
Failed,,,1753,0.154,0.555,1289,12,670
Failed,,,2074,0.595,0.952,2381,743,1525
Failed,,,2851,0.109,0.438,3707,2269,4437
Failed,,,4246,0.977,0.705,342,3081,3589
Failed,,,676,0.477,0.216,4167,1571,521
Failed,,,798,0.966,0.773,1687,1824,4594
Failed,,,2176,0.439,0.666,981,3283,2203
Failed,,,3266,0.301,0.331,4024,1166,3471
Failed,,,4682,0.677,0.563,1928,241,4477
Failed,,,401,0.183,0.078,3254,1780,1408
Failed,,,94,0.929,0.528,4124,780,2153
Failed,,,4981,0.429,0.019,451,2333,3812
Failed,,,3586,0.548,0.75,3668,3255,2960
Failed,,,1491,0.062,0.266,2493,1719,1147
Failed,,,3607,0.914,0.407,2254,3061,1738
Failed,,,1317,0.414,0.92,3580,1044,4802
Failed,,,2207,0.838,0.587,2800,1679,3001
Failed,,,2719,0.334,0.086,1475,3191,1030
Failed,,,3823,0.706,0.817,4528,2376,1879
Failed,,,1104,0.216,0.323,702,854,4005
Failed,,,1197,0.871,0.047,2036,3394,4762
Failed,,,3887,0.363,0.531,3362,1472,1855
Failed,,,2203,0.219,0.044,3456,896,4597
Failed,,,1312,0.534,0.464,2675,1628,2639
Failed,,,3612,0.045,0.956,1502,3127,825
Failed,,,4696,0.917,0.195,4383,2188,2474
Failed,,,227,0.411,0.696,709,707,4131
Failed,,,529,0.662,0.152,1601,1868,4798
Failed,,,4392,0.166,0.645,2927,372,1730
Failed,,,3289,0.796,0.381,1121,1307,237
Failed,,,1691,0.255,0.15,2679,673,4633
Failed,,,1973,0.992,0.359,3462,105,2529
Failed,,,3101,0.492,0.844,2287,2025,867
Failed,,,4186,0.61,0.112,4252,2852,2359
Failed,,,890,0.124,0.623,578,917,4179
Failed,,,779,0.57,0.43,3098,2471,710
Failed,,,4300,0.072,0.928,1772,535,2685
Failed,,,2905,0.951,0.163,4808,1364,4335
Failed,,,1757,0.775,0.076,2467,815,1573
Failed,,,3168,0.273,0.565,3641,2299,4955
Failed,,,4585,0.641,0.33,446,3235,3305
Failed,,,342,0.157,0.842,4120,1739,81
Failed,,,35,0.903,0.262,3268,2682,669
Failed,,,4884,0.393,0.753,1942,1200,2795
Failed,,,3487,0.52,0.018,4061,261,4288
Failed,,,1432,0.027,0.53,234,1761,2319
Failed,,,2497,0.69,0.243,1397,1029,1698
Failed,,,2581,0.2,0.741,2571,2961,4918
Failed,,,2305,0.874,0.322,4907,1858,4173
Failed,,,2778,0.361,0.818,1233,280,2358
Failed,,,3881,0.741,0.084,2885,1106,863
Failed,,,1201,0.245,0.589,1710,2673,2520
Failed,,,3828,0.335,0.298,4228,2059,370
Failed,,,2725,0.704,0.535,2282,2874,1377
Failed,,,1482,0.718,0.061,4799,3172,1116
Failed,,,3439,0.205,0.549,969,1591,2895
Failed,,,4856,0.834,0.282,3070,670,3764
Failed,,,67,0.338,0.796,1739,2234,2139
Failed,,,4535,0.083,0.861,4543,1912,4503
Failed,,,3138,0.954,0.095,1332,2836,3480
Failed,,,1786,0.466,0.609,2502,1268,610
Failed,,,2050,0.781,0.898,3596,1453,2255
Failed,,,1633,0.282,0.884,4947,2793,3149
Failed,,,1876,0.965,0.623,3855,3428,4013
Failed,,,3043,0.455,0.112,29,1437,1883
Failed,,,4127,0.582,0.846,3396,626,1031
Failed,,,792,0.09,0.357,2069,2600,3007
Failed,,,683,0.596,0.665,4588,1007,2039
Failed,,,4243,0.108,0.163,915,2982,3857
Failed,,,2845,0.979,0.926,2549,2170,2850
Failed,,,3336,0.48,0.911,3890,777,1323
Failed,,,4420,0.607,0.18,2103,1702,453
Failed,,,498,0.097,0.68,3432,3279,3635
Failed,,,180,0.843,0.23,4259,1161,3051
Failed,,,4745,0.359,0.723,589,2725,960
Failed,,,811,0.866,0.595,3497,843,1491
Failed,,,4107,0.368,0.108,2328,2382,4402
Failed,,,3023,0.748,0.871,4290,3208,3554
Failed,,,2400,0.725,0.977,1013,2492,527
Failed,,,2522,0.228,0.475,4840,515,3590
Failed,,,3938,0.858,0.738,1787,1330,4441
Failed,,,984,0.344,0.247,3112,3318,1532
Failed,,,953,0.91,0.711,1897,2049,35
Failed,,,3966,0.418,0.211,3228,89,3378
Failed,,,2569,0.545,0.942,188,914,4854
Failed,,,2350,0.035,0.448,4017,2864,1668
Failed,,,807,0.37,0.915,167,1485,2765
Failed,,,687,0.816,0.106,2725,2122,2427
Failed,,,4236,0.325,0.597,1557,117,4084
Failed,,,2821,0.698,0.361,4436,1041,2609
Failed,,,2104,0.194,0.873,767,3057,794
Failed,,,1724,0.555,0.634,609,3186,1346
Failed,,,3204,0.055,0.132,4278,1677,4567
Failed,,,4599,0.923,0.894,2339,849,3698
Failed,,,2876,0.297,0.398,2426,3417,4344
Failed,,,4292,0.665,0.631,4073,2589,2711
Failed,,,635,0.163,0.136,404,641,780
Failed,,,822,0.656,0.827,2962,2972,4188
Failed,,,4099,0.142,0.314,1632,1025,2412
Failed,,,2996,0.772,0.58,4985,197,937
Failed,,,1926,0.276,0.092,1154,2161,2554
Failed,,,1583,0.972,0.416,60,2345,4658
Failed,,,4340,0.754,0.54,642,576,2301
Failed,,,742,0.262,0.039,4473,2539,4237
Failed,,,930,0.799,0.97,2031,1067,808
Failed,,,4149,0.311,0.482,3200,3031,2588
Failed,,,3064,0.683,0.749,302,2093,4081
Failed,,,1651,0.572,0.258,4753,823,342
Failed,,,3423,0.07,0.758,1084,2400,3685
Failed,,,4528,0.937,0.026,3043,3215,4536
Failed,,,1896,0.236,0.363,620,1659,485
Failed,,,1614,0.512,0.13,774,1091,2278
Failed,,,3309,0.004,0.636,4444,3009,4253
Failed,,,3312,0.514,0.816,1719,1930,479
Failed,,,1609,0.002,0.325,3050,420,3542
Failed,,,1909,0.746,0.184,3209,550,4240
Failed,,,3009,0.238,0.676,1877,2566,2270
Failed,,,4113,0.864,0.413,3998,3490,638
Failed,,,1141,0.89,0.209,1751,704,971
Failed,,,3783,0.406,0.713,3081,2199,3059
Failed,,,2679,0.525,0.446,959,3123,3907
Failed,,,2244,0.023,0.944,4789,1638,1977
Failed,,,1279,0.729,0.547,4009,893,184
Failed,,,3647,0.223,0.063,178,2883,3209
Failed,,,4732,0.845,0.794,3236,2055,4705
Failed,,,495,0.609,0.859,396,2610,2419
Failed,,,327,0.436,0.403,3508,2375,322
Failed,,,1,0.684,0.946,3871,310,1061
Failed,,,4918,0.176,0.444,40,1822,3037
Failed,,,3502,0.802,0.707,3413,2647,4061
Failed,,,1418,0.307,0.215,2083,1124,1930
Failed,,,2405,0.943,0.294,1612,1377,285
Failed,,,2139,0.638,0.802,1412,3460,2743
Failed,,,2944,0.128,0.307,2743,1515,652
Failed,,,2386,0.23,0.533,2664,3161,4281
Failed,,,1437,0.522,0.958,3448,2868,3583
Failed,,,3483,0.026,0.463,2273,904,513
Failed,,,4898,0.905,0.698,4237,93,1540
Failed,,,20,0.391,0.193,563,2039,4453
Failed,,,2488,0.823,0.816,3823,457,4491
Failed,,,2590,0.317,0.324,149,2444,1422
Failed,,,3986,0.69,0.587,3344,3369,555
Failed,,,549,0.453,0.521,1874,1649,1350
Failed,,,249,0.7,0.071,828,2676,1938
Failed,,,4834,0.19,0.57,4659,1096,4027
Failed,,,3750,0.816,0.339,1305,284,3018
Failed,,,1333,0.324,0.833,2636,1847,1087
Failed,,,2337,0.927,0.659,3730,2428,1796
Failed,,,2743,0.431,0.17,2399,469,4820
Failed,,,3847,0.561,0.936,4188,1403,3172
Failed,,,86,0.204,0.613,807,3382,1261
Failed,,,407,0.949,0.038,1817,1045,2005
Failed,,,4670,0.44,0.541,2986,3062,3975
Failed,,,3274,0.566,0.308,1025,2126,3107
Failed,,,1804,0.074,0.801,4694,121,982
Failed,,,2184,0.678,0.69,3913,852,1846
Failed,,,2892,0.182,0.201,244,2379,4753
Failed,,,4308,0.811,0.966,3140,3191,3278
Failed,,,4426,0.095,0.375,4065,622,4198
Failed,,,3321,0.974,0.607,2436,1448,2547
Failed,,,1598,0.478,0.097,3604,3425,924
Failed,,,1921,0.77,0.396,2512,2802,1310
Failed,,,3000,0.278,0.9,1343,1304,4652
Failed,,,989,0.856,0.3,719,2237,2808
Failed,,,3933,0.346,0.809,4394,660,676
Failed,,,2537,0.723,0.046,1490,1594,2305
Failed,,,3398,0.124,0.748,3583,1488,2162
Failed,,,4483,0.995,0.481,544,553,1138
Failed,,,601,0.489,0.971,4376,2568,2952
Failed,,,4801,0.244,0.935,2157,2015,549
Failed,,,1091,0.201,0.085,2169,1392,3466
Failed,,,1093,0.549,0.878,339,2650,876
Failed,,,3988,0.061,0.387,4170,1127,2537
Failed,,,2593,0.932,0.655,2379,311,4170
Failed,,,2491,0.426,0.143,3710,1824,2351
Failed,,,1503,0.822,0.351,2617,2461,393
Failed,,,3579,0.32,0.852,1286,442,3618
Failed,,,4993,0.688,0.122,4637,1380,4642
Failed,,,2441,0.791,0.923,4649,1358,3634
Failed,,,4538,0.215,0.865,2794,1912,1641
Failed,,,1749,0.312,0.661,4081,1107,4082
Failed,,,3597,0.078,0.738,1460,1597,922
Failed,,,1257,0.668,0.337,3000,3250,4851
Failed,,,181,0.417,0.788,417,2406,3396
Failed,,,4716,0.821,0.137,3875,746,2395
Failed,,,4160,0.341,0.403,4912,71,344
Failed,,,875,0.936,0.547,788,2137,3883
Failed,,,3078,0.589,0.971,2337,977,1332
Failed,,,768,0.298,0.455,1971,1681,213
Failed,,,882,0.759,0.52,4529,1932,4910
Failed,,,4198,0.257,0.027,699,423,1690
Failed,,,3095,0.626,0.759,2803,1235,57
Failed,,,1985,0.141,0.257,1472,2761,3435
Failed,,,1684,0.612,0.237,2252,3493,3820
Failed,,,4987,0.174,0.575,3681,2015,3992
Failed,,,1531,0.333,0.904,4444,989,1537
Failed,,,3558,0.927,0.05,951,2861,3007
Failed,,,3419,0.036,0.952,2381,1482,3449
Failed,,,1705,0.693,0.098,3338,3352,2027
Failed,,,4501,0.784,0.423,4786,632,4478
Failed,,,3827,0.305,0.165,3909,405,2778
Failed,,,2242,0.206,0.364,2969,2718,250
Failed,,,2706,0.547,0.711,1344,1310,4289
Failed,,,2640,0.236,0.069,4572,2298,1710
Failed,,,1059,0.271,0.397,3555,1576,4169
Failed,,,4032,0.991,0.557,2008,3204,44
Failed,,,4609,0.472,0.793,1794,2979,2057
Failed,,,386,0.751,0.127,2675,884,3720
Failed,,,2593,0.446,0.031,1227,3421,2135
Failed,,,1374,0.906,0.872,103,927,2620
Failed,,,1880,0.882,0.492,4156,384,3347
Failed,,,808,0.141,0.883,1727,1290,4980
Failed,,,4084,0.607,0.037,2722,2723,814
Failed,,,4777,0.12,0.301,3562,3344,1302
Failed,,,250,0.652,0.656,1982,1504,2928
Failed,,,1362,0.403,0.22,4564,652,3757
Failed,,,948,0.778,0.115,333,3104,4211
Failed,,,2366,0.027,0.51,3083,2206,2544
Failed,,,4378,0.292,0.082,1601,2598,4527
Failed,,,477,0.946,0.999,2555,540,949
Failed,,,1584,0.202,0.376,276,1384,1978
Failed,,,3447,0.436,0.454,2896,889,3029
Failed,,,4308,0.17,0.681,733,670,3236
Failed,,,674,0.071,0.241,1607,789,2189
Failed,,,4273,0.662,0.837,2529,2198,3269
Failed,,,2645,0.988,0.875,4108,2056,841
Failed,,,2238,0.958,0.673,3432,3404,2194
Failed,,,3821,0.55,0.846,4695,491,4741
Failed,,,4496,0.04,0.615,4010,226,3003
Failed,,,2141,0.322,0.853,2392,3225,769
Failed,,,2927,0.916,0.194,3308,1568,4690
Failed,,,2155,0.863,0.24,2949,1856,1897
Failed,,,53,0.6,0.902,766,3368,1868
Failed,,,1480,0.345,0.473,3358,2463,197
Failed,,,3507,0.877,0.577,2361,622,4324
Failed,,,1619,0.737,0.529,4425,128,693
Failed,,,539,0.49,0.096,2156,1027,2320
Failed,,,3873,0.254,0.713,2509,3087,3957
Failed,,,2333,0.226,0.758,4368,805,1416
Failed,,,2402,0.537,0.396,2213,2806,3838
Failed,,,1008,0.283,0.979,4953,1961,2847
Failed,,,691,0.228,0.333,3369,1845,3330
Failed,,,4281,0.511,0.743,2486,433,2446
Failed,,,4974,0.031,0.983,1296,605,435
Failed,,,1553,0.495,0.559,581,3379,2906
Failed,,,3416,0.137,0.607,2655,2889,2089
Failed,,,1693,0.602,0.439,1657,1016,3704
Failed,,,2723,0.655,0.869,3652,3072,38
Failed,,,4121,0.081,0.931,2028,2342,2186
Failed,,,3040,0.834,0.443,4592,3187,1140
Failed,,,1997,0.629,0.954,1407,2440,4164
Failed,,,212,0.897,0.182,4880,2673,4603
Failed,,,1323,0.142,0.693,2287,1776,3715
Failed,,,3672,0.612,0.354,3245,338,2059
Failed,,,3180,0.47,0.648,4675,2269,1251
Failed,,,391,0.006,0.817,3451,1734,3809
Failed,,,4028,0.238,0.499,1847,2900,2475
Failed,,,616,0.604,0.122,4382,744,2903
Failed,,,1697,0.357,0.504,2121,1587,3773
Failed,,,3411,0.889,0.415,3744,3246,438
Failed,,,3584,0.029,0.583,4820,1096,1231
Failed,,,1558,0.749,0.494,743,2753,4538
Failed,,,131,0.493,0.88,3303,1902,3711
Failed,,,4286,0.265,0.311,1388,462,34
Failed,,,687,0.98,0.641,2895,2525,4199
Failed,,,2077,0.23,0.234,487,3432,2565
Failed,,,2853,0.509,0.814,3981,1361,1642
Failed,,,2885,0.408,0.287,267,3098,4745
Failed,,,2108,0.812,0.634,4348,1694,736
Failed,,,595,0.693,0.462,595,1874,1543
Failed,,,4269,0.408,0.156,3618,2169,4294
Failed,,,2890,0.662,0.719,1054,3020,2782
Failed,,,2072,0.983,0.792,638,2690,4996
Failed,,,1576,0.849,0.975,3914,3121,3826
Failed,,,2476,0.685,0.574,3890,1944,1771
Failed,,,4054,0.836,0.899,2989,1164,4226
Failed,,,4573,0.325,0.64,3241,1406,3504
Failed,,,359,0.919,0.285,2322,3497,1956
Failed,,,1782,0.167,0.84,4884,2593,970
Failed,,,3639,0.463,0.763,1882,2102,4054
Failed,,,2024,0.297,0.428,2783,703,2261
Failed,,,842,0.275,0.61,2237,2450,592
Failed,,,4128,0.994,0.466,3159,579,3927
Failed,,,3745,0.727,0.677,321,1254,4839
Failed,,,1852,0.899,0.723,2699,1743,188
Failed,,,2481,0.432,0.39,4987,2413,746
Failed,,,2719,0.402,0.188,2554,3047,2450
Failed,,,2255,0.867,0.768,1593,980,3324
Failed,,,4528,0.134,0.96,1006,2395,1325
Failed,,,397,0.659,0.755,4579,1118,516
Failed,,,1821,0.412,0.369,2006,273,1559
Failed,,,3233,0.819,0.709,3546,1895,2981
Failed,,,3680,0.209,0.293,4941,763,3476
Failed,,,1331,0.554,0.632,935,2390,2007
Failed,,,4790,0.955,0.832,2192,1608,4459
Failed,,,801,0.785,0.484,3089,3054,1720
Failed,,,4688,0.622,0.803,4175,2252,2722
Failed,,,2410,0.388,0.987,3578,1041,1926
Failed,,,2320,0.825,0.358,505,2571,4661
Failed,,,1454,0.699,0.878,2141,725,3379
Failed,,,4909,0.795,0.585,987,3257,899
Failed,,,2963,0.56,0.313,2573,2186,327
Failed,,,2896,0.003,0.658,2171,3332,1699
Failed,,,2111,0.722,0.263,3674,1461,2534
Failed,,,3473,0.521,0.928,1606,2626,1212
Failed,,,758,0.216,0.79,4455,1678,4664
Failed,,,4346,0.561,0.131,1077,3114,1124
Failed,,,65,0.695,0.561,4240,1000,2613
Failed,,,3485,0.794,0.981,2636,1999,142
Failed,,,1297,0.063,0.847,2719,855,1959
Failed,,,3635,0.716,0.197,1721,2296,3497
Failed,,,1786,0.919,0.151,3795,1804,1508
Failed,,,354,0.167,0.724,1536,2647,482
Failed,,,4578,0.571,0.323,3080,1217,4060
Failed,,,4060,0.091,0.092,3139,1468,3220
Failed,,,1086,0.685,0.984,2257,3311,2259
Failed,,,1178,0.615,0.141,2377,2049,4949
Failed,,,2762,0.894,0.341,749,1079,2493
Failed,,,2519,0.332,0.938,2668,2533,4758
Failed,,,974,0.179,0.518,4209,1342,2215
Failed,,,3938,0.583,0.436,83,3437,3246
Failed,,,4704,0.221,0.73,3,2509,4306
Failed,,,168,0.5,0.314,4126,642,220
Failed,,,1289,0.258,0.811,1875,1487,1846
Failed,,,1021,0.88,0.915,3269,2189,1434
Failed,,,2600,0.597,0.618,4857,1684,3978
Failed,,,2667,0.16,0.224,1688,1927,1400
Failed,,,1127,0.32,0.305,187,1202,3855
Failed,,,4461,0.423,0.886,4525,3460,2365
Failed,,,3381,0.679,0.488,2100,2616,873
