Status,ACCURACY,RUNTIME,recent_samples_size,significance,gamma,max_node_size,max_tree_depth,max_time_stationary
Failed,,,1285,0.401,0.996,317,466,3776
Failed,,,2944,0.711,0.25,3296,3053,929
Failed,,,4834,0.133,0.571,2135,4542,1701
Failed,,,634,0.942,0.324,4173,1936,3630
Failed,,,667,0.101,0.611,1666,883,4143
Failed,,,4789,0.785,0.363,4643,3256,1150
Failed,,,2909,0.371,0.941,784,4110,1296
Failed,,,1327,0.556,0.194,2829,1758,3370
Failed,,,2233,0.43,0.446,3345,2384,4483
Failed,,,3229,0.739,0.697,388,4720,221
Failed,,,3839,0.167,0.123,4187,2605,2264
Failed,,,382,0.976,0.874,2162,289,3069
Failed,,,49,0.307,0.057,95,3525,3681
Failed,,,4170,0.617,0.808,3676,1249,1616
Failed,,,3531,0.039,0.387,2378,1470,824
Failed,,,1948,0.848,0.639,3777,3763,3846
Failed,,,1604,0.23,0.875,4896,4441,2772
Failed,,,2601,0.915,0.128,1295,2047,1937
Failed,,,4470,0.491,0.552,2652,548,542
Failed,,,1014,0.676,0.305,1234,2961,4795
Failed,,,1104,0.459,0.774,4343,1598,2164
Failed,,,4678,0.648,0.027,2007,4264,2501
Failed,,,2788,0.197,0.668,3188,3409,4856
Failed,,,1753,0.885,0.421,545,725,437
Failed,,,2034,0.006,0.158,629,135,1862
Failed,,,3733,0.818,0.908,2984,2764,3469
Failed,,,4353,0.276,0.271,1822,4878,3927
Failed,,,193,0.589,0.523,4486,2230,778
Failed,,,472,0.135,0.329,2809,3918,130
Failed,,,4047,0.947,0.581,1077,1310,4540
Failed,,,3416,0.395,0.224,4740,1091,2832
Failed,,,2382,0.709,0.974,1451,3678,2466
Failed,,,1413,0.337,0.727,2221,3120,1078
Failed,,,3111,0.526,0.479,3934,394,4258
Failed,,,4972,0.069,0.84,251,1893,3153
Failed,,,811,0.757,0.094,3521,4599,1557
Failed,,,886,0.356,0.404,4438,160,2370
Failed,,,4890,0.541,0.655,1793,2573,2960
Failed,,,3039,0.117,0.041,3092,4834,4670
Failed,,,1497,0.801,0.791,755,2440,36
Failed,,,2446,0.183,0.536,573,1858,1424
Failed,,,3325,0.992,0.288,3238,4151,3245
Failed,,,3984,0.414,0.891,1879,3131,4346
Failed,,,566,0.724,0.144,4236,856,943
Failed,,,255,0.055,0.957,3491,2841,336
Failed,,,4258,0.864,0.211,203,526,4999
Failed,,,3668,0.292,0.594,4060,2152,2646
Failed,,,2125,0.602,0.347,2329,4488,2065
Failed,,,1824,0.475,0.107,1500,3873,640
Failed,,,2704,0.66,0.857,4769,1521,4033
Failed,,,4603,0.246,0.462,970,1115,3572
Failed,,,1185,0.93,0.713,2682,3488,1722
Failed,,,1075,0.212,0.24,2036,2282,3821
Failed,,,4376,0.9,0.991,4079,4988,886
Failed,,,2535,0.443,0.313,417,2727,1676
Failed,,,1695,0.632,0.565,3393,1,3653
Failed,,,2020,0.26,0.824,2936,703,4728
Failed,,,3446,0.574,0.077,912,3290,563
Failed,,,4095,0.021,0.743,4593,4311,1960
Failed,,,131,0.834,0.496,1637,1704,2707
Failed,,,456,0.38,0.685,1126,4641,3360
Failed,,,3757,0.693,0.437,2526,1994,1353
Failed,,,3156,0.151,0.758,1344,367,1204
Failed,,,2317,0.963,0.011,4926,2996,4129
Failed,,,1392,0.084,0.255,3904,3646,3017
Failed,,,2817,0.772,0.506,2485,962,2279
Failed,,,4727,0.321,0.174,3648,1367,239
Failed,,,761,0.51,0.925,46,4032,4433
Failed,,,765,0.222,0.268,3424,1720,1782
Failed,,,4691,0.906,0.519,462,4133,3555
Failed,,,2850,0.5,0.161,4106,3269,4012
Failed,,,1386,0.685,0.911,2085,875,696
Failed,,,2330,0.301,0.664,1586,298,2084
Failed,,,3130,0.611,0.416,4568,2591,2587
Failed,,,3781,0.047,0.779,866,4696,4941
Failed,,,440,0.856,0.032,2906,2422,356
Failed,,,146,0.436,0.837,4978,3776,1004
Failed,,,4072,0.746,0.09,1372,1461,4329
Failed,,,3472,0.16,0.73,2573,1212,3224
Failed,,,2006,0.969,0.482,1160,3547,1480
Failed,,,1701,0.109,0.219,14,2938,55
Failed,,,2502,0.794,0.97,3600,586,4611
Failed,,,4411,0.362,0.334,2457,2055,2903
Failed,,,1072,0.547,0.586,3851,4428,2390
Failed,,,1201,0.33,0.119,711,722,4413
Failed,,,4579,0.519,0.87,3061,3427,297
Failed,,,2730,0.076,0.45,1743,4292,2339
Failed,,,1811,0.764,0.701,4411,1566,2998
Failed,,,2131,0.127,0.937,4261,2264,4072
Failed,,,3635,0.939,0.191,1930,4849,1226
Failed,,,252,0.718,0.367,619,139,3299
Failed,,,570,0.014,0.548,2300,3706,2687
Failed,,,2440,0.58,0.132,3444,3936,4709
Failed,,,1510,0.465,0.384,2730,4581,3596
Failed,,,3013,0.654,0.635,1003,1897,1697
Failed,,,870,0.877,0.811,1528,3092,3761
Failed,,,788,0.484,0.747,491,2444,4813
Failed,,,3098,0.238,0.82,1959,2545,1880
Failed,,,2349,0.062,0.317,4519,824,3906
Failed,,,507,0.595,0.987,680,1855,3739
Failed,,,158,0.176,0.178,1421,4459,3087
Failed,,,2067,0.73,0.503,2759,2823,4505
Failed,,,2802,0.532,0.015,277,1112,1276
Failed,,,1127,0.809,0.433,2252,3901,4201
Failed,,,978,0.092,0.896,2856,39,1499
Failed,,,2594,0.315,0.531,4675,4974,4276
Failed,,,3627,0.671,0.079,983,347,3480
Failed,,,1240,0.176,0.519,3347,3872,1130
Failed,,,2247,0.861,0.472,1493,3526,1977
Failed,,,4771,0.358,0.906,4170,1944,4666
Failed,,,3879,0.921,0.669,4812,1767,2529
Failed,,,1257,0.418,0.233,2175,2765,208
Failed,,,271,0.606,0.779,2666,4996,1688
Failed,,,2717,0.111,0.342,340,786,4328
Failed,,,3118,0.758,0.874,2215,4197,4972
Failed,,,495,0.271,0.31,4538,23,2293
Failed,,,1658,0.708,0.699,303,2254,813
Failed,,,4104,0.197,0.14,2938,3216,3174
Failed,,,4389,0.523,0.378,3542,3075,4021
Failed,,,2001,0.012,0.938,867,1457,1372
Failed,,,860,0.946,0.049,3973,1110,524
Failed,,,3384,0.459,0.611,1612,4672,2835
Failed,,,3278,0.981,0.271,2591,2125,1456
Failed,,,646,0.486,0.835,581,3658,3778
Failed,,,2122,0.547,0.164,4893,3936,3079
Failed,,,4578,0.044,0.722,1945,596,439
Failed,,,4238,0.737,0.978,1264,771,2380
Failed,,,1840,0.233,0.417,4251,4699,4731
Failed,,,386,0.796,0.588,1223,2555,3415
Failed,,,2920,0.301,0.025,3272,1665,726
Failed,,,2539,0.572,0.558,3901,3357,121
Failed,,,141,0.085,0.118,1849,2425,2770
Failed,,,1460,0.897,0.883,3625,281,4086
Failed,,,3994,0.386,0.449,636,4251,1775
Failed,,,4978,0.833,0.194,72,4384,1045
Failed,,,2346,0.322,0.63,3022,1086,3724
Failed,,,1048,0.633,0.365,2452,1365,4422
Failed,,,3504,0.146,0.803,4465,2855,2062
Failed,,,3535,0.853,0.704,3169,874,1850
Failed,,,981,0.366,0.145,1159,4908,4166
Failed,,,2495,0.678,0.846,4305,2677,2690
Failed,,,4873,0.168,0.282,1357,1855,46
Failed,,,3982,0.615,0.046,1999,2012,2149
Failed,,,1507,0.104,0.608,4986,3457,4494
Failed,,,12,0.914,0.405,478,3804,3651
Failed,,,2624,0.427,0.965,2528,416,958
Failed,,,2869,0.7,0.499,4401,4603,352
Failed,,,393,0.205,0.933,2349,1179,3006
Failed,,,1750,0.765,0.076,3115,1526,3850
Failed,,,4362,0.262,0.515,125,3007,1543
Failed,,,4648,0.955,0.751,728,3128,651
Failed,,,2095,0.452,0.314,3679,2342,3335
Failed,,,757,0.515,0.673,1786,111,4811
Failed,,,3135,0.02,0.238,3799,4109,2455
Failed,,,3332,0.539,0.894,404,1596,3243
Failed,,,867,0.052,0.46,2769,2623,897
Failed,,,1911,0.989,0.539,2082,4767,2209
Failed,,,4514,0.478,0.099,4759,703,4903
Failed,,,4175,0.803,0.353,4077,508,2917
Failed,,,1631,0.292,0.791,1439,4024,601
Failed,,,605,0.728,0.214,3411,3745,1295
Failed,,,2973,0.241,0.65,1086,2037,3940
Failed,,,2749,0.889,0.184,1714,2943,4584
Failed,,,205,0.394,0.742,4037,1277,1900
Failed,,,1406,0.581,0.259,813,998,1206
Failed,,,3774,0.078,0.823,3449,4471,3561
Failed,,,4758,0.64,0.569,2885,4319,4258
Failed,,,2292,0.138,0.007,210,213,1604
Failed,,,1111,0.825,0.989,4640,2357,292
Failed,,,3713,0.33,0.428,2278,3426,2598
Failed,,,3698,0.907,0.95,4004,4862,4053
Failed,,,1164,0.436,0.389,1678,921,1341
Failed,,,2307,0.622,0.623,3494,1824,477
Failed,,,4705,0.095,0.061,856,2708,2882
Failed,,,3799,0.686,0.298,175,3503,4925
Failed,,,1342,0.159,0.862,2852,1967,2340
Failed,,,181,0.846,0.129,2321,448,844
Failed,,,2812,0.375,0.687,4685,3771,3142
Failed,,,3037,0.507,0.221,2811,1250,2576
Failed,,,581,0.027,0.657,449,4532,161
Failed,,,1567,0.964,0.33,4723,3014,1657
Failed,,,4199,0.445,0.768,2049,1519,4359
Failed,,,4460,0.774,0.53,1484,2272,3449
Failed,,,1926,0.256,0.091,4120,3198,1160
Failed,,,921,0.691,0.918,1053,4101,2024
Failed,,,3318,0.212,0.484,3376,119,4619
Failed,,,3188,0.721,0.634,2385,2616,1091
Failed,,,742,0.25,0.198,4434,1604,3676
Failed,,,2041,0.81,0.807,83,632,4391
Failed,,,4663,0.284,0.369,3070,4837,2093
Failed,,,4299,0.996,0.114,3712,4030,89
Failed,,,1775,0.469,0.554,763,502,2801
Failed,,,457,0.533,0.445,3753,2109,4134
Failed,,,2844,0.061,0.879,1743,3674,1728
Failed,,,2600,0.816,0.413,1114,1309,2412
Failed,,,75,0.336,0.973,3127,2911,4700
Failed,,,1531,0.65,0.022,1390,4518,3367
Failed,,,3918,0.131,0.584,4341,952,773
Failed,,,4887,0.589,0.839,4943,182,1410
Failed,,,2441,0.071,0.274,1954,4350,3825
Failed,,,967,0.881,0.727,2563,3378,3110
Failed,,,3589,0.402,0.168,511,2404,408
Failed,,,3440,0.598,0.326,1816,3859,703
Failed,,,1072,0.118,0.764,3866,360,3283
Failed,,,2409,0.93,0.249,681,1879,4784
Failed,,,4953,0.411,0.685,3668,3591,2481
Failed,,,4048,0.87,0.921,2987,2777,326
Failed,,,1446,0.352,0.488,39,1755,3033
Failed,,,87,0.662,0.503,4507,852,3901
Failed,,,2553,0.183,0.064,2497,4930,1491
Failed,,,2935,0.94,0.596,624,50,2175
Failed,,,332,0.468,0.034,2637,4169,4468
Failed,,,1825,0.529,0.954,1910,3266,3599
Failed,,,4291,0.003,0.393,4860,2204,1010
Failed,,,4553,0.715,0.157,4296,1431,1797
Failed,,,2185,0.189,0.715,1307,3102,4218
Failed,,,671,0.751,0.294,3239,4620,2717
Failed,,,3215,0.279,0.858,1187,1162,20
Failed,,,3408,0.787,0.011,4573,3605,4284
Failed,,,796,0.308,0.573,2248,2177,1577
Failed,,,1977,0.746,0.432,2895,570,240
Failed,,,4453,0.227,0.992,258,3962,2650
Failed,,,4090,0.556,0.739,900,4750,4532
Failed,,,1712,0.037,0.18,3577,720,1952
Failed,,,510,0.972,0.819,1566,1692,1233
Failed,,,3064,0.493,0.255,3931,2528,3535
Failed,,,2664,0.626,0.787,3302,2492,2969
Failed,,,286,0.155,0.349,940,3290,549
Failed,,,1311,0.84,0.646,4203,4262,1268
Failed,,,3864,0.314,0.21,1528,270,3965
Failed,,,4834,0.904,0.464,2132,1021,3217
Failed,,,2222,0.377,0.898,4767,4449,924
Failed,,,1176,0.566,0.103,376,2843,2261
Failed,,,3652,0.094,0.543,2699,1377,4850
Failed,,,3668,0.771,0.44,282,2730,74
Failed,,,1192,0.26,0.875,2958,1802,2663
Failed,,,2199,0.695,0.112,2193,899,4154
Failed,,,4811,0.208,0.55,4558,4883,1861
Failed,,,3846,0.51,0.811,3954,3751,956
Failed,,,1292,0.023,0.372,1629,469,3653
Failed,,,306,0.959,0.637,3523,1987,4531
Failed,,,2684,0.448,0.204,885,3483,2111
Failed,,,3085,0.674,0.732,1513,1497,1545
Failed,,,531,0.171,0.171,4149,3035,3848
Failed,,,1693,0.858,0.842,1003,4553,2970
Failed,,,4071,0.363,0.279,3326,1229,390
Failed,,,4429,0.918,0.017,2684,139,2427
Failed,,,1954,0.423,0.582,322,4081,4838
Failed,,,812,0.609,0.41,4830,3178,3347
Failed,,,3424,0.106,0.968,2155,2292,640
Failed,,,3235,0.585,0.133,3605,4820,4904
Failed,,,692,0.074,0.693,657,650,2207
Failed,,,2167,0.884,0.303,3881,1622,860
Failed,,,4535,0.397,0.865,1870,2598,3280
Failed,,,4269,0.82,0.621,2434,3693,3912
Failed,,,1803,0.333,0.056,4484,2090,1322
Failed,,,348,0.646,0.945,54,483,613
Failed,,,2950,0.135,0.386,3041,4049,2906
Failed,,,2569,0.984,0.914,4915,970,3589
Failed,,,104,0.481,0.479,1925,4500,1179
Failed,,,1422,0.544,0.526,2613,2894,1888
Failed,,,4025,0.049,0.089,561,1326,4595
Failed,,,4935,0.734,0.332,1241,2385,2597
Failed,,,2391,0.238,0.772,3254,3397,294
Failed,,,1093,0.799,0.227,1283,4369,1641
Failed,,,3461,0.296,0.661,4234,163,4221
Failed,,,3566,0.703,0.815,3095,3571,4673
Failed,,,944,0.2,0.252,147,1899,1970
Failed,,,2457,0.762,0.735,4381,381,1097
Failed,,,4903,0.267,0.175,2371,3839,3512
Failed,,,3939,0.952,0.437,1768,4952,4305
Failed,,,1552,0.457,0.996,3817,831,1710
Failed,,,57,0.518,0.013,711,1734,224
Failed,,,2581,0.015,0.577,3698,2798,2512
Failed,,,2826,0.866,0.107,4326,2224,3196
Failed,,,438,0.355,0.545,1337,3246,790
Failed,,,1795,0.666,0.467,3191,4149,2277
Failed,,,4319,0.179,0.903,1139,70,4989
Failed,,,4679,0.602,0.64,497,1141,2828
Failed,,,2057,0.115,0.207,2510,4641,530
Failed,,,719,0.927,0.784,2018,3123,1404
Failed,,,3165,0.416,0.345,4968,1409,3989
Failed,,,3300,0.892,0.506,792,3981,461
Failed,,,902,0.389,0.069,3469,551,3056
Failed,,,1947,0.578,0.926,1693,2158,3761
Failed,,,4481,0.083,0.491,4057,3624,1473
Failed,,,4216,0.637,0.246,4621,2510,719
Failed,,,1584,0.143,0.68,2296,1710,3421
Failed,,,557,0.828,0.321,2866,738,4763
Failed,,,3013,0.325,0.761,228,4732,2348
Failed,,,2790,0.552,0.291,2102,251,1782
Failed,,,158,0.042,0.854,4737,4281,4080
Failed,,,1358,0.976,0.151,424,3309,2737
Failed,,,3814,0.489,0.712,2747,2473,153
Failed,,,4726,0.79,0.957,3429,1395,2039
Failed,,,2328,0.303,0.398,1067,2825,4445
Failed,,,1146,0.741,0.601,4095,4432,3740
Failed,,,3680,0.23,0.036,1420,1038,1028
Failed,,,3734,0.527,0.594,4704,1926,2480
Failed,,,1131,0.009,0.029,2066,3543,4786
Failed,,,2274,0.943,0.98,2792,3890,3320
Failed,,,4740,0.464,0.421,467,330,666
Failed,,,3751,0.754,0.16,1031,805,1519
Failed,,,1383,0.274,0.72,3396,4977,3874
Failed,,,221,0.712,0.267,1463,2746,3021
Failed,,,2765,0.193,0.83,4140,1786,338
Failed,,,2989,0.934,0.36,3512,3233,982
Failed,,,621,0.407,0.8,837,2236,3627
Failed,,,1608,0.595,0.192,4022,5,4480
Failed,,,4152,0.124,0.625,1660,4215,2163
Failed,,,4495,0.659,0.887,2341,4653,22
Failed,,,1893,0.188,0.452,4664,1130,2715
Failed,,,888,0.872,0.561,195,1476,4181
Failed,,,3354,0.346,0.124,2830,3056,1835
Failed,,,3150,0.836,0.776,1372,618,2623
Failed,,,772,0.318,0.337,4359,3915,267
Failed,,,2072,0.629,0.664,1096,3636,1589
Failed,,,4626,0.15,0.231,3146,2146,4273
Failed,,,4344,0.569,0.475,2543,1645,3537
Failed,,,1732,0.089,0.911,533,2575,1231
Failed,,,414,0.901,0.084,4923,4719,1915
Failed,,,2890,0.383,0.522,1975,751,4570
Failed,,,2645,0.748,0.053,102,4229,3964
Failed,,,33,0.221,0.616,3052,303,1270
Failed,,,1488,0.784,0.383,2404,2446,586
Failed,,,3964,0.312,0.941,4417,3336,2932
Failed,,,4849,0.969,0.697,3775,2876,4878
Failed,,,2471,0.498,0.136,1723,1344,2234
Failed,,,998,0.559,0.869,3733,1066,912
Failed,,,3551,0.033,0.306,743,4404,3228
Failed,,,3485,0.966,0.218,1892,1874,2860
Failed,,,1029,0.44,0.652,4879,2658,500
Failed,,,2367,0.503,0.356,606,4890,1357
Failed,,,4999,0.031,0.796,2655,893,4036
Failed,,,4010,0.689,0.533,3219,398,3149
Failed,,,1476,0.217,0.096,1208,3822,838
Failed,,,118,0.777,0.891,4277,3475,2308
Failed,,,2515,0.251,0.456,1329,1995,4957
Failed,,,2897,0.618,0.984,699,2988,4352
Failed,,,363,0.1,0.426,3650,1545,1663
Failed,,,1856,0.909,0.566,1835,1198,193
Failed,,,4254,0.43,0.001,3848,4584,2544
Failed,,,4599,0.85,0.264,4529,4127,4641
Failed,,,2142,0.37,0.826,2477,93,2001
Failed,,,629,0.683,0.187,3008,2324,1144
Failed,,,3260,0.164,0.747,19,3146,3465
Failed,,,3361,0.653,0.402,4184,683,2086
Failed,,,836,0.126,0.961,1546,4787,4398
Failed,,,2018,0.814,0.04,3283,2643,3709
Failed,,,4405,0.342,0.605,958,1576,1059
Failed,,,4125,0.877,0.85,355,2058,1750
Failed,,,1679,0.406,0.287,2719,3724,4111
Failed,,,477,0.592,0.708,2110,4002,2785
Failed,,,3099,0.066,0.147,4787,530,106
Failed,,,2699,0.808,0.675,2913,4492,750
Failed,,,253,0.289,0.242,239,978,3390
Failed,,,1278,0.725,0.757,4591,1256,4716
Failed,,,3899,0.246,0.318,2229,2963,2395
Failed,,,4786,0.535,0.072,1586,3404,415
Failed,,,2262,0.056,0.51,3909,2378,3103
Failed,,,1217,0.993,0.495,920,235,3792
Failed,,,3605,0.474,0.931,3556,4298,1442
Failed,,,3595,0.995,0.655,1312,3488,3385
Failed,,,1227,0.476,0.217,4263,1982,755
Failed,,,2252,0.538,0.794,1192,454,2390
Failed,,,4796,0.058,0.358,3205,3766,4721
Failed,,,3890,0.723,0.098,2641,4868,3089
Failed,,,1288,0.243,0.532,589,914,429
Failed,,,243,0.805,0.454,4865,1807,1427
Failed,,,2709,0.287,0.893,1876,2725,3807
Failed,,,3090,0.591,0.423,5,2297,4412
Failed,,,487,0.064,0.986,2992,3173,2072
Failed,,,1669,0.876,0.004,2463,4066,1074
Failed,,,4134,0.404,0.564,4513,154,3694
Failed,,,4396,0.815,0.824,3832,1214,4116
Failed,,,2028,0.343,0.265,1821,4568,1746
Failed,,,826,0.654,0.749,3633,3040,111
Failed,,,3370,0.128,0.185,685,1492,2780
Failed,,,3251,0.68,0.962,4801,4054,1678
Failed,,,639,0.162,0.4,2127,478,4337
Failed,,,2132,0.847,0.603,2733,2075,2558
Failed,,,4608,0.368,0.043,371,3707,179
Failed,,,4244,0.912,0.289,974,2583,2006
Failed,,,1866,0.432,0.847,3298,1636,4636
Failed,,,353,0.621,0.146,1563,655,3470
Failed,,,2906,0.102,0.71,4198,4815,1139
Failed,,,2506,0.779,0.241,3572,168,495
Failed,,,128,0.252,0.678,934,4364,2865
Failed,,,1466,0.69,0.319,3926,3383,4031
Failed,,,4020,0.219,0.754,1600,2400,1362
Failed,,,4989,0.502,0.509,2243,1312,823
Failed,,,2377,0.03,0.075,4607,2908,3164
Failed,,,1019,0.965,0.932,253,4505,4943
Failed,,,3494,0.438,0.492,2930,965,2323
Failed,,,3541,0.561,0.03,4125,2813,1285
Failed,,,1007,0.034,0.591,1450,1720,3949
Failed,,,2462,0.971,0.42,3380,826,2946
Failed,,,4860,0.499,0.982,1018,4956,571
Failed,,,3953,0.782,0.721,454,3834,2238
Failed,,,1497,0.311,0.157,2777,385,4873
Failed,,,23,0.746,0.828,2054,1914,3233
Failed,,,2655,0.22,0.27,4689,3556,907
Failed,,,2879,0.899,0.798,2817,1424,262
Failed,,,423,0.38,0.362,179,3108,2628
Failed,,,1723,0.566,0.627,4651,4637,4268
Failed,,,4355,0.087,0.189,2326,1146,1594
Failed,,,4615,0.631,0.45,1644,66,1216
Failed,,,2081,0.152,0.89,4009,4154,3552
Failed,,,763,0.839,0.125,822,3261,4555
Failed,,,3161,0.32,0.559,3499,2209,1930
Failed,,,3343,0.871,0.339,1988,4747,3622
Failed,,,897,0.345,0.774,4938,723,987
Failed,,,1883,0.658,0.228,546,1705,2158
Failed,,,4506,0.186,0.666,2558,2515,4484
Failed,,,4141,0.596,0.913,3161,3619,2700
Failed,,,1617,0.125,0.473,1109,2163,36
Failed,,,612,0.935,0.52,4375,566,1820
Failed,,,3000,0.409,0.086,1385,3966,4195
Failed,,,2754,0.714,0.614,759,1053,4801
Failed,,,230,0.196,0.054,3746,4417,2465
Failed,,,1373,0.756,0.943,1738,2820,680
Failed,,,3761,0.277,0.381,3788,1400,3306
Failed,,,4730,0.941,0.134,4429,2468,3879
Failed,,,2284,0.461,0.698,2419,3314,1514
Failed,,,1122,0.525,0.309,3065,4296,342
Failed,,,3744,0.006,0.867,117,236,3016
Failed,,,3690,0.74,0.254,3703,1791,4065
Failed,,,1137,0.229,0.812,714,2741,1797
Failed,,,2337,0.789,0.173,3823,4963,138
Failed,,,4715,0.302,0.738,1771,820,2752
Failed,,,3825,0.978,0.997,2374,315,4440
Failed,,,1349,0.491,0.435,4387,3905,2044
Failed,,,167,0.554,0.576,150,3548,1023
Failed,,,2779,0.043,0.015,3100,1921,3745
Failed,,,3024,0.83,0.544,4971,3061,3061
Failed,,,548,0.327,0.11,2023,1471,457
Failed,,,1593,0.64,0.905,2513,1115,1478
Failed,,,4205,0.145,0.465,503,4667,3756
Failed,,,4491,0.575,0.206,1145,4200,3436
Failed,,,1937,0.08,0.643,3194,20,704
Failed,,,911,0.89,0.346,1342,2241,2363
Failed,,,3289,0.387,0.782,4329,3228,4749
Failed,,,3175,0.928,0.071,225,756,795
Failed,,,710,0.417,0.504,2860,4714,3191
Failed,,,2066,0.604,0.489,2293,2561,4994
Failed,,,4669,0.116,0.928,4616,1659,2272
Failed,,,4330,0.664,0.682,4052,2131,545
Failed,,,1786,0.177,0.244,1690,3651,2814
Failed,,,448,0.864,0.759,3463,3919,4004
Failed,,,2816,0.354,0.323,789,613,1390
Failed,,,2592,0.516,0.851,1415,4408,1956
Failed,,,48,0.013,0.293,4092,1061,4687
Failed,,,1561,0.95,0.714,1061,1330,3498
Failed,,,3929,0.455,0.15,3426,2890,1112
Failed,,,4914,0.765,0.396,2744,3321,1706
Failed,,,2448,0.27,0.958,419,2461,4310
Failed,,,953,0.706,0.039,4734,308,2507
Failed,,,3555,0.203,0.599,2096,4225,229
Failed,,,3470,0.797,0.878,892,2009,1184
Failed,,,1083,0.294,0.438,3527,3461,3584
Failed,,,2401,0.731,0.547,1636,3817,4600
Failed,,,4926,0.236,0.113,3959,403,1884
Failed,,,4034,0.547,0.374,4562,888,308
Failed,,,1412,0.052,0.81,2200,4894,2582
Failed,,,114,0.986,0.201,2963,2673,4235
Failed,,,2560,0.483,0.639,288,1860,1626
Failed,,,2960,0.648,0.169,2160,3160,2192
Failed,,,338,0.137,0.733,4837,2310,4919
Failed,,,1813,0.822,0.281,326,88,3266
Failed,,,4259,0.334,0.84,2691,4132,875
Failed,,,4544,0.883,0.579,3333,4580,1317
Failed,,,2157,0.396,0.019,1007,1203,3917
Failed,,,702,0.584,0.97,4155,1559,2901
Failed,,,3226,0.073,0.408,1517,2973,617
Failed,,,3434,0.612,0.694,3037,545,3833
Failed,,,802,0.109,0.13,47,3988,1559
Failed,,,1964,0.921,0.863,4479,3719,375
Failed,,,4420,0.426,0.305,2427,2063,2984
Failed,,,4080,0.856,0.058,1864,1571,4833
Failed,,,1683,0.361,0.618,3877,2648,2432
Failed,,,541,0.672,0.385,650,4802,635
Failed,,,3075,0.169,0.947,3600,668,3352
Failed,,,2694,0.958,0.477,4227,4312,2668
Failed,,,296,0.447,0.917,1279,220,69
Failed,,,1303,0.509,0.09,3248,2373,1866
Failed,,,3837,0.021,0.524,1237,3409,4149
Failed,,,4820,0.697,0.771,556,2958,3668
Failed,,,2189,0.21,0.335,2606,1261,941
Failed,,,1202,0.772,0.662,1921,993,2126
Failed,,,3659,0.262,0.224,4908,4477,4517
Failed,,,3643,0.564,0.762,2482,800,564
