Status,ACCURACY,RUNTIME,recent_samples_size,significance,gamma,max_node_size,max_tree_depth,max_time_stationary
Completed,0.57,59,2090,0.999,0.416,2642,5000,3571
Completed,0.55,55,2069,0.999,0.999,2437,1,4589
Completed,0.56,65,2112,0.999,0.999,2327,1,5000
Completed,0.57,56,2045,0.999,0.999,2411,2072,3014
Completed,0.55,72,2158,0.999,0.059,2134,402,4670
Completed,0.57,50,2048,0.35,0.937,2340,4875,3608
Completed,0.58,64,2059,0.001,0.999,2089,5000,2572
Completed,0.55,2,4495,0.999,0.001,1,1372,5000
Completed,0.57,403,1997,0.999,0.999,5000,5000,5000
Completed,0.57,399,1993,0.655,0.999,2882,5000,5000
Completed,0.55,2,4398,0.608,0.642,1,5000,2384
Completed,0.55,2,3832,0.001,0.999,1,5000,1
Completed,0.55,2,4449,0.999,0.001,1,3399,5000
Completed,0.55,2,4562,0.001,0.001,1,230,1
Completed,0.58,45,2022,0.999,0.156,5000,5000,4846
Completed,0.55,2,2267,0.001,0.215,1,320,10
Completed,0.55,2,2277,0.001,0.001,1,1,3701
Completed,0.57,460,4180,0.001,0.001,4361,1164,5000
Completed,0.58,45,2003,0.999,0.001,4375,4735,5000
Completed,0.57,327,4249,0.001,0.001,5000,1256,1
Completed,0.55,2,4936,0.484,0.999,1,1,5000
Completed,0.57,376,4443,0.001,0.001,5000,1543,5000
Completed,0.57,334,4510,0.001,0.999,5000,5000,5000
Completed,0.55,2,2867,0.999,0.999,1,3846,4907
Completed,0.57,365,4175,0.999,0.001,5000,3401,4956
Completed,0.55,2,4059,0.001,0.999,1,1396,1
Completed,0.57,399,4547,0.001,0.999,209,4656,1
Completed,0.58,52,2026,0.411,0.999,2342,798,3697
Completed,0.57,379,4225,0.999,0.001,388,1,12
Completed,0.55,2,2271,0.001,0.999,1,4351,2459
Completed,0.57,300,4580,0.001,0.999,5000,2685,4524
Completed,0.56,314,3701,0.999,0.001,5000,5000,4056
Completed,0.57,361,2000,0.999,0.001,5000,2675,289
Completed,0.55,2,2826,0.999,0.263,1,4790,1268
Completed,0.57,410,4295,0.001,0.001,5000,2718,5000
Completed,0.55,263,3575,0.001,0.999,1936,5000,5000
Completed,0.57,723,4198,0.001,0.999,1801,5000,1
Completed,0.54,100,2323,0.001,0.266,1557,5000,2191
Completed,0.54,160,2898,0.001,0.999,1983,5000,5000
Completed,0.57,374,3951,0.999,0.999,5000,5000,5000
Completed,0.55,665,3616,0.001,0.999,2122,5000,1
Completed,0.56,275,3505,0.001,0.999,1746,1,5000
Completed,0.56,515,3500,0.001,0.999,1222,5000,1
Completed,0.54,571,2942,0.001,0.999,1927,5000,1
Completed,0.56,779,3770,0.999,0.999,1861,5000,1
Completed,0.57,359,4466,0.001,0.001,917,1,67
Completed,0.54,219,2845,0.001,0.434,1485,5000,4299
Completed,0.57,397,3818,0.001,0.999,1750,1,1
Completed,0.57,333,4269,0.001,0.999,1086,338,2712
Completed,0.55,553,2333,0.001,0.999,1510,3531,1
Completed,0.57,806,4087,0.001,0.999,2165,5000,1
Completed,0.55,363,3678,0.999,0.999,2658,5000,5000
Completed,0.55,657,3587,0.999,0.999,3549,5000,1
Completed,0.54,98,2304,0.001,0.001,2034,5000,938
Completed,0.55,100,2315,0.001,0.325,1378,302,5000
Completed,0.57,390,5000,0.999,0.001,5000,3125,5000
Completed,0.55,613,3355,0.999,0.999,5000,5000,1
Completed,0.57,774,4000,0.001,0.999,5000,5000,1
Completed,0.56,276,3534,0.001,0.999,5000,5000,5000
Completed,0.57,737,4631,0.999,0.999,5000,5000,1
Completed,0.54,102,2295,0.999,0.393,5000,5000,5000
Completed,0.57,399,4217,0.001,0.999,2332,5000,5000
Completed,0.55,241,3470,0.999,0.999,5000,5000,5000
Completed,0.54,215,2885,0.001,0.001,1670,5000,1
Completed,0.54,238,2883,0.947,0.736,1474,2116,1
Completed,0.56,46,2068,0.001,0.74,2393,2871,4452
Completed,0.56,60,2070,0.999,0.001,4892,1267,5000
Completed,0.55,2,4662,0.001,0.001,1,1,2020
Completed,0.55,2,4312,0.999,0.81,1,1,4747
Completed,0.55,2,4786,0.001,0.001,1,288,4447
Completed,0.57,52,2051,0.999,0.001,4520,1,5000
Completed,0.56,54,2064,0.001,0.001,5000,3836,5000
Completed,0.55,2,4570,0.001,0.001,1,2714,2831
Completed,0.55,65,2098,0.999,0.001,5000,4606,5000
Completed,0.55,2,1642,0.001,0.001,1,5000,5000
Completed,0.57,339,1972,0.999,0.001,5000,1,5000
Completed,0.57,52,2042,0.999,0.001,4145,1,3767
Completed,0.56,41,1,0.736,0.769,1695,3227,2487
Completed,0.55,2,3934,0.001,0.999,1,1,1
Completed,0.57,412,1973,0.001,0.001,5000,1,5000
Completed,0.56,41,1,0.685,0.705,4345,4679,2344
Completed,0.55,2,3405,0.001,0.199,1,3022,4836
Completed,0.56,45,1,0.999,0.001,3243,2603,3749
Completed,0.57,375,3981,0.001,0.001,2786,2412,5000
Completed,0.55,2,4997,0.999,0.999,1,967,5000
Completed,0.55,2,4779,0.999,0.999,1,4915,5000
Completed,0.57,439,1992,0.999,0.001,3341,1,3339
Completed,0.57,320,1987,0.001,0.999,2505,1739,5000
Completed,0.55,2,4383,0.001,0.233,1,1649,4436
Completed,0.55,2,1662,0.999,0.001,1,5000,4692
Completed,0.56,404,1,0.001,0.999,3368,4437,1
Completed,0.55,2,4229,0.999,0.999,1,4560,3004
Completed,0.55,2,4815,0.001,0.999,1,4998,5000
Completed,0.57,308,5000,0.001,0.999,3677,1753,5000
Completed,0.57,61,2095,0.165,0.001,4666,1,5000
Completed,0.56,62,2085,0.999,0.001,4400,5000,4003
Completed,0.56,40,1,0.999,0.272,4470,4268,5000
Completed,0.55,2,1482,0.001,0.295,1,5000,4013
Completed,0.57,52,2054,0.999,0.001,4382,5000,5000
Completed,0.56,41,1,0.001,0.001,4825,132,3734
Completed,0.56,62,2128,0.999,0.001,4379,5000,4145
Completed,0.56,39,1,0.999,0.255,1787,156,4996
Completed,0.56,48,1,0.093,0.999,566,4041,1145
Completed,0.56,40,1,0.001,0.001,1320,1,1059
Completed,0.56,43,1,0.999,0.999,2193,1781,5000
Completed,0.56,44,1,0.999,0.999,724,1332,4432
Completed,0.56,16,1,0.999,0.556,37,5000,1
Completed,0.56,41,1,0.999,0.001,2205,5000,4222
Completed,0.57,50,2044,0.001,0.001,4387,5000,3803
Completed,0.55,2,4509,0.001,0.856,1,1,4670
Completed,0.56,43,1,0.001,0.999,4016,1,5000
Completed,0.56,43,1,0.999,0.999,5000,1915,5000
Completed,0.57,44,78,0.001,0.001,332,826,4144
Completed,0.56,43,1,0.999,0.999,5000,1,1909
Completed,0.55,2,1378,0.999,0.001,1,1,5000
Completed,0.56,40,1,0.999,0.001,5000,1,808
Completed,0.55,2,1192,0.999,0.001,1,1,4215
Completed,0.56,40,1,0.999,0.335,5000,5000,4438
Completed,0.57,60,66,0.999,0.001,4862,5000,3122
Completed,0.56,42,1,0.999,0.616,3663,5000,5000
Completed,0.57,60,77,0.001,0.454,5000,1,4996
Completed,0.56,43,1,0.001,0.001,5000,5000,1745
Completed,0.55,2,2266,0.001,0.999,1,859,5000
Completed,0.56,41,1,0.001,0.001,4179,1,5000
Completed,0.57,67,104,0.999,0.001,1468,1,1680
Completed,0.58,58,66,0.001,0.001,578,5000,1702
Completed,0.55,2,97,0.001,0.001,1,1,1
Completed,0.55,2,107,0.999,0.726,1,636,1200
Completed,0.55,2,161,0.001,0.001,1,5000,1
Completed,0.56,70,137,0.001,0.615,5000,3655,1455
Completed,0.57,65,102,0.001,0.575,1249,5000,4930
Completed,0.55,2,90,0.999,0.77,1,5000,2652
Completed,0.57,67,117,0.001,0.999,4413,5000,4711
Completed,0.57,65,103,0.999,0.582,871,1,2446
Completed,0.56,48,1,0.001,0.001,820,5000,3998
Completed,0.57,86,102,0.001,0.001,3371,1,5000
Completed,0.56,66,82,0.999,0.001,931,5000,1
Completed,0.55,2,145,0.999,0.999,1,1,5000
Completed,0.55,73,125,0.001,0.523,877,3798,1
Completed,0.57,64,119,0.001,0.001,1314,5000,5000
Completed,0.55,121,419,0.999,0.778,5000,1651,247
Completed,0.55,2,87,0.999,0.999,1,1,1
Completed,0.56,65,107,0.999,0.999,1495,1,4808
Completed,0.55,2,1,0.999,0.001,1,1,1810
Completed,0.57,100,120,0.001,0.999,1175,1,1
Completed,0.55,2,76,0.001,0.001,1,5000,1635
Completed,0.57,53,55,0.999,0.001,2319,1,1
Completed,0.57,69,142,0.999,0.001,5000,1,1
Completed,0.55,2,2716,0.999,0.001,1,1,592
Completed,0.57,39,44,0.999,0.001,369,1,1
Completed,0.56,75,200,0.001,0.662,5000,1,1
Completed,0.56,75,144,0.999,0.326,1337,1,5000
Completed,0.55,2,1,0.001,0.001,1,5000,2721
Completed,0.56,55,80,0.999,0.001,798,5000,3092
Completed,0.57,72,110,0.999,0.001,3914,1,2436
Completed,0.57,60,74,0.001,0.001,2487,730,3405
Completed,0.57,69,119,0.001,0.001,2643,5000,2637
Completed,0.57,63,101,0.999,0.955,4553,1,4005
Completed,0.55,56,69,0.999,0.26,2572,1,5000
Completed,0.56,58,81,0.999,0.001,2641,5000,5000
Completed,0.55,2,3490,0.001,0.999,1,5000,5000
Completed,0.56,58,79,0.999,0.999,3196,1,5000
Completed,0.55,2,4503,0.999,0.001,1,1,2812
Completed,0.55,2,1215,0.001,0.999,1,452,2847
Completed,0.57,53,57,0.001,0.001,2105,2420,2304
Completed,0.56,61,99,0.001,0.001,5000,1,2408
Completed,0.55,2,1242,0.001,0.001,1,5000,1155
Completed,0.55,2,505,0.001,0.001,1,5000,1
Completed,0.58,56,78,0.001,0.999,2405,5000,5000
Completed,0.55,2,576,0.001,0.999,1,5000,5000
Completed,0.55,2,1062,0.001,0.705,1,5000,5000
Completed,0.55,2,2778,0.999,0.999,1,1,1
Completed,0.56,78,181,0.999,0.001,2724,4809,1
Completed,0.55,73,174,0.001,0.001,4797,56,3095
Completed,0.55,2,1124,0.001,0.999,1,1,3212
Completed,0.59,44,14,0.001,0.001,2328,1,3164
Completed,0.56,70,134,0.999,0.001,3456,5000,5000
Completed,0.55,2,2263,0.001,0.001,1,5000,2280
Completed,0.55,2,44,0.999,0.001,1,2388,5000
Completed,0.57,55,82,0.001,0.999,5000,2597,3041
Completed,0.55,2,1125,0.999,0.999,1,4747,994
Completed,0.55,2,4679,0.999,0.999,1,1,5000
Completed,0.55,2,3472,0.001,0.001,1,1,3139
Completed,0.55,2,45,0.001,0.999,1,5000,5000
Completed,0.55,2,655,0.001,0.322,1,3056,4837
Completed,0.55,2,510,0.999,0.001,1,5000,4856
Completed,0.55,2,627,0.001,0.999,1,1,1744
Completed,0.55,2,1112,0.001,0.001,1,5000,2477
Completed,0.55,2,2657,0.999,0.001,1,4900,4662
Completed,0.55,2,3211,0.999,0.001,1,1,5000
Completed,0.55,2,550,0.999,0.001,1,3878,2799
Completed,0.56,66,101,0.001,0.999,1746,5000,3132
Completed,0.54,485,455,0.999,0.999,3306,4033,1
Completed,0.57,48,36,0.001,0.001,3877,5000,3352
Completed,0.58,54,47,0.001,0.001,1704,5000,1
Completed,0.55,2,477,0.001,0.001,1,1,5000
Completed,0.54,139,513,0.001,0.051,3607,1,1
Completed,0.55,2,1272,0.001,0.692,1,5000,5000
Completed,0.54,137,515,0.999,0.174,1088,5000,5000
Completed,0.55,2,1,0.001,0.999,1,1,2861
Completed,0.56,66,97,0.001,0.001,4553,5000,1
Completed,0.55,2,3010,0.001,0.001,1,1,5000
Completed,0.55,2,734,0.001,0.999,1,1077,5000
Completed,0.55,2,4304,0.001,0.999,1,5000,5000
Completed,0.54,397,587,0.001,0.999,859,2909,1
Completed,0.55,144,565,0.001,0.001,1423,464,3555
Completed,0.55,2,3549,0.999,0.001,1,1,5000
Completed,0.57,352,1992,0.999,0.999,2521,1642,4603
Completed,0.55,2,646,0.999,0.001,1,1819,1
Completed,0.55,2,832,0.999,0.001,1,1,3600
Completed,0.55,151,595,0.999,0.001,681,5000,2827
Completed,0.58,51,51,0.001,0.999,2118,1,3051
Completed,0.54,122,511,0.999,0.999,2506,5000,5000
Completed,0.54,145,570,0.001,0.453,1077,154,5000
Completed,0.55,2,3140,0.999,0.001,1,1,1
Completed,0.57,291,1988,0.001,0.999,2483,3267,3563
Completed,0.58,48,2022,0.001,0.999,2232,5000,3420
Completed,0.55,2,190,0.001,0.401,1,5000,5000
Completed,0.55,2,1506,0.999,0.999,1,4907,5000
Completed,0.55,2,3443,0.999,0.731,1,1,1
Completed,0.57,53,53,0.001,0.001,2036,1,1
Completed,0.55,2,2321,0.999,0.337,1,4914,5000
Completed,0.55,2,3327,0.001,0.001,1,1,3309
Completed,0.55,2,2693,0.001,0.931,1,5000,1938
Completed,0.54,163,659,0.001,0.001,5000,1,456
Completed,0.55,2,2784,0.999,0.001,1,1,5000
Completed,0.57,364,5000,0.999,0.001,3408,211,1
Completed,0.56,41,1,0.001,0.001,1888,5000,2013
Completed,0.55,53,65,0.001,0.999,2035,1,5000
Completed,0.55,506,2615,0.999,0.999,5000,2171,1
Completed,0.59,43,10,0.001,0.474,1865,1,4162
Completed,0.55,254,1156,0.999,0.001,712,4258,5000
Completed,0.54,178,835,0.999,0.001,5000,1,1
Completed,0.56,72,150,0.001,0.001,2093,1,1868
Completed,0.55,2,2770,0.001,0.001,1,1,3500
Completed,0.55,2,2942,0.999,0.001,1,1,1785
Completed,0.58,52,47,0.001,0.001,2249,5000,1
Completed,0.56,57,92,0.001,0.001,1958,5000,1929
Completed,0.55,2,1447,0.999,0.001,1,5000,2254
Completed,0.55,2,220,0.001,0.33,1,1,2837
Completed,0.55,2,1,0.001,0.888,1,1,1
Completed,0.55,272,3391,0.001,0.001,859,1,5000
Completed,0.56,41,1,0.001,0.001,1751,1,1
Completed,0.54,172,2711,0.001,0.766,5000,3268,1
Completed,0.57,305,1983,0.001,0.999,2644,5000,4062
Completed,0.57,345,5000,0.999,0.999,711,1,5000
Completed,0.55,75,2194,0.999,0.001,4440,5000,5000
Completed,0.57,368,5000,0.999,0.001,4504,1,5000
Completed,0.54,156,652,0.001,0.001,2519,5000,5000
Completed,0.55,165,2655,0.999,0.001,640,1,2425
Completed,0.55,162,2646,0.999,0.73,613,1,5000
Completed,0.57,368,5000,0.001,0.999,2658,1,5000
Completed,0.56,90,2222,0.001,0.329,2646,5000,3694
Completed,0.57,350,5000,0.001,0.001,698,1,1
Completed,0.57,310,5000,0.999,0.999,4351,3856,5000
Completed,0.57,364,4506,0.999,0.001,647,1,5000
Completed,0.57,357,5000,0.999,0.001,3824,1,5000
Completed,0.55,113,2314,0.001,0.001,3205,5000,5000
Completed,0.55,227,3266,0.001,0.999,2618,969,5000
Completed,0.53,113,403,0.001,0.001,2305,151,5000
Completed,0.57,357,4629,0.999,0.001,619,1,1
Completed,0.54,153,2800,0.999,0.001,582,1,1
Completed,0.55,111,550,0.001,0.001,2753,5000,5000
Completed,0.55,89,2264,0.001,0.001,4324,1,5000
Completed,0.54,169,2692,0.999,0.001,617,5000,1
Completed,0.53,142,2536,0.001,0.001,597,1469,3294
Completed,0.54,269,3249,0.001,0.001,2549,1,5000
Completed,0.57,356,5000,0.001,0.999,4624,1,5000
Completed,0.57,389,5000,0.001,0.999,4252,1,1
Completed,0.55,209,2910,0.999,0.001,4784,1,1
Completed,0.55,584,1043,0.001,0.999,2273,5000,1
Completed,0.54,158,610,0.001,0.001,2723,1,5000
Completed,0.56,433,1,0.001,0.999,2004,3556,1
Completed,0.54,228,986,0.001,0.001,2485,5000,1
Completed,0.54,191,787,0.001,0.001,2358,3294,5000
Completed,0.57,407,4280,0.999,0.001,3269,1,1
Completed,0.55,2,4691,0.001,0.001,1,1,5000
Completed,0.55,2,930,0.999,0.999,1,1,1996
Completed,0.55,2,91,0.001,0.459,1,1271,2355
Completed,0.56,54,56,0.001,0.001,3237,89,1
Completed,0.55,2,1553,0.001,0.001,1,1,5000
Completed,0.55,2,747,0.999,0.43,1,5000,1983
Completed,0.57,353,1983,0.001,0.999,2807,1,4988
Completed,0.57,65,71,0.001,0.574,3720,5000,5000
Completed,0.58,40,3,0.001,0.461,4546,1,2949
Completed,0.58,52,50,0.999,0.001,4447,1,1933
Completed,0.56,60,97,0.001,0.38,4342,1,5000
Completed,0.55,2,3055,0.999,0.999,1,490,5000
Completed,0.55,2,3287,0.001,0.999,1,3460,1
Completed,0.56,57,56,0.001,0.463,2229,4764,5000
Completed,0.58,52,2035,0.001,0.921,2156,2258,3457
Completed,0.56,41,1,0.001,0.655,2604,1987,5000
Completed,0.55,2,2134,0.001,0.63,1,3200,2679
Completed,0.57,390,4346,0.001,0.001,2965,1,1
Completed,0.57,368,4440,0.999,0.001,3527,5000,5000
Completed,0.57,427,1988,0.001,0.385,3747,5000,5000
Completed,0.56,62,119,0.001,0.999,237,4861,1659
Completed,0.55,2,904,0.999,0.999,1,1386,4377
Completed,0.55,2,3339,0.001,0.001,1,520,1
Completed,0.55,2,1438,0.999,0.999,1,450,1262
Completed,0.57,48,27,0.999,0.001,3933,2451,1
Completed,0.57,51,44,0.001,0.999,1055,5000,5000
Completed,0.57,332,4449,0.001,0.999,3691,562,5000
Completed,0.53,106,379,0.001,0.001,5000,5000,3832
Completed,0.57,53,45,0.999,0.001,1918,1,2571
Completed,0.57,54,55,0.999,0.571,5000,1258,1
Completed,0.55,2,1286,0.001,0.999,1,3910,1
Completed,0.57,317,1996,0.999,0.999,2335,4931,3589
Completed,0.55,2,888,0.001,0.001,1,2158,610
Completed,0.55,2,3402,0.999,0.999,1,2998,2034
Completed,0.55,235,3079,0.999,0.001,5000,2419,5000
Completed,0.58,53,51,0.001,0.001,3341,1,1645
Completed,0.55,89,223,0.999,0.999,5000,1462,5000
Completed,0.55,2,1367,0.999,0.999,1,30,4053
Completed,0.57,58,76,0.999,0.001,3300,1,2029
Completed,0.56,41,1,0.001,0.618,5000,757,1
Completed,0.6,49,2006,0.001,0.999,2247,5000,2983
Completed,0.56,44,2136,0.001,0.001,200,259,1
Completed,0.55,488,1067,0.001,0.999,5000,2904,1
Completed,0.55,2,1293,0.999,0.79,1,370,1961
Completed,0.55,2,3099,0.001,0.999,1,1,687
Completed,0.55,2,3352,0.999,0.475,1,3058,1916
Completed,0.54,173,3008,0.001,0.999,5000,2090,5000
Completed,0.56,433,67,0.001,0.999,5000,225,1
Completed,0.55,195,3132,0.001,0.999,5000,1986,5000
Completed,0.58,52,2030,0.77,0.116,1201,4100,2449
Completed,0.57,393,4751,0.42,0.654,3852,875,2543
Completed,0.56,389,3702,0.724,0.473,2321,1512,4526
Completed,0.54,235,808,0.094,0.765,2785,3443,488
Completed,0.57,72,78,0.528,0.581,3596,3069,1820
Completed,0.54,257,2953,0.163,0.181,1256,1879,3173
Completed,0.57,373,4250,0.981,0.938,4760,31,3906
Completed,0.55,296,1510,0.336,0.292,234,4936,1109
Completed,0.57,402,1874,0.66,0.922,1697,949,200
Completed,0.57,395,3969,0.031,0.339,3413,4018,4795
Completed,0.55,171,2609,0.832,0.534,574,3361,2831
Completed,0.54,84,338,0.484,0.197,4474,1587,2181
Completed,0.56,252,1171,0.918,0.396,4132,2430,830
Completed,0.55,321,3423,0.273,0.872,857,2525,4165
Completed,0.57,327,4406,0.591,0.009,2974,4393,3450
