Status,ACCURACY,RUNTIME,recent_samples_size,significance,gamma,max_node_size,max_tree_depth,max_time_stationary
Failed,,,4045,0.585,0.593,1870,2632,2890
Failed,,,3699,0.051,0.23,3120,2084,4595
Failed,,,626,0.881,0.953,125,822,1816
Failed,,,150,0.176,0.659,902,313,435
Failed,,,3028,0.756,0.4,3593,2442,3165
Failed,,,4546,0.346,0.794,2343,3206,4243
Failed,,,2304,0.71,0.023,4653,1078,2168
Failed,,,2308,0.452,0.775,1820,599,132
Failed,,,4600,0.62,0.035,3847,1964,3467
Failed,,,2993,0.032,0.647,98,2949,3940
Failed,,,87,0.916,0.419,3070,1584,2471
Failed,,,700,0.157,0.218,3545,1219,1030
Failed,,,3723,0.791,0.973,872,3465,2568
Failed,,,4002,0.327,0.329,4623,2262,4917
Failed,,,1593,0.745,0.605,2295,17,1493
Failed,,,1554,0.097,0.258,1163,2046,2109
Failed,,,4118,0.96,0.55,3171,681,4302
Failed,,,3137,0.426,0.133,1921,1447,3222
Failed,,,1207,0.506,0.934,4913,2812,376
Failed,,,517,0.301,0.701,4138,3165,1758
Failed,,,2642,0.631,0.49,1447,919,4653
Failed,,,4795,0.222,0.813,2697,373,2949
Failed,,,2035,0.835,0.12,388,2618,649
Failed,,,2025,0.19,0.518,4459,1710,4422
Failed,,,4903,0.866,0.291,2454,2971,1674
Failed,,,2672,0.27,0.903,3704,1769,887
Failed,,,429,0.662,0.164,708,508,3022
Failed,,,983,0.394,0.458,236,218,4071
Failed,,,3421,0.538,0.733,2927,2347,2024
Failed,,,4324,0.066,0.09,1676,3332,614
Failed,,,1251,0.99,0.843,3986,1204,3294
Failed,,,1838,0.359,0.005,2557,2670,2797
Failed,,,3816,0.713,0.805,531,1409,1113
Failed,,,3460,0.187,0.388,4282,863,1253
Failed,,,866,0.76,0.679,1307,2124,4842
Failed,,,233,0.063,0.942,2085,2429,3695
Failed,,,2944,0.884,0.249,4754,301,213
Failed,,,4473,0.482,0.572,1004,1066,2230
Failed,,,2376,0.59,0.361,3336,3196,3865
Failed,,,2473,0.004,0.153,3949,96,4700
Failed,,,4451,0.928,0.906,1641,2232,1394
Failed,,,2845,0.456,0.271,2890,3437,1243
Failed,,,250,0.6,0.546,199,1301,2663
Failed,,,848,0.332,0.84,674,1613,3800
Failed,,,3559,0.724,0.101,3666,2867,2293
Failed,,,3838,0.128,0.705,2416,1884,266
Failed,,,1742,0.804,0.478,4423,629,3641
Failed,,,1391,0.42,0.635,3370,2533,3084
Failed,,,4268,0.527,0.424,1042,398,822
Failed,,,3287,0.126,0.754,4792,946,1619
Failed,,,1044,0.946,0.062,2121,3081,4474
Failed,,,368,0.25,0.325,1346,2785,3435
Failed,,,2805,0.823,0.616,4317,1531,471
Failed,,,4959,0.296,0.192,567,766,1892
Failed,,,1886,0.651,0.992,2595,2020,4202
Failed,,,2169,0.264,0.391,2252,1118,397
Failed,,,4734,0.683,0.668,4583,3357,3194
Failed,,,2502,0.219,0.031,832,2374,4284
Failed,,,573,0.853,0.785,3503,135,2120
Failed,,,1151,0.094,0.584,3029,481,748
Failed,,,3276,0.978,0.357,55,1852,2843
Failed,,,4180,0.39,0.962,3804,3056,4557
Failed,,,1420,0.558,0.222,1780,1684,1847
Failed,,,1693,0.159,0.876,428,3275,2364
Failed,,,3985,0.772,0.183,2739,1037,4038
Failed,,,3628,0.363,0.514,1489,272,3556
Failed,,,722,0.694,0.303,4179,2510,35
Failed,,,65,0.488,0.07,4956,2153,1466
Failed,,,3089,0.569,0.871,1961,782,4938
Failed,,,4617,0.035,0.446,3211,1329,2579
Failed,,,2209,0.897,0.738,1206,2701,1012
Failed,,,2214,0.486,0.422,367,3134,2128
Failed,,,4610,0.567,0.644,2718,895,4280
Failed,,,3092,0.032,0.033,1467,349,3202
Failed,,,60,0.895,0.776,4117,2588,394
Failed,,,718,0.158,0.603,4895,2076,1853
Failed,,,3632,0.77,0.331,1939,706,4554
Failed,,,3978,0.361,0.974,3189,1472,2850
Failed,,,1699,0.692,0.217,1145,2841,747
Failed,,,1425,0.092,0.935,2274,1250,33
Failed,,,4173,0.976,0.131,4644,3489,3563
Failed,,,3279,0.387,0.548,893,2287,4037
Failed,,,1147,0.556,0.261,3524,47,2371
Failed,,,569,0.263,0.119,3051,569,1009
Failed,,,2506,0.681,0.815,115,1939,2587
Failed,,,4728,0.217,0.492,3866,2924,4935
Failed,,,2175,0.851,0.699,1802,1554,1473
Failed,,,1891,0.248,0.161,3353,2460,2662
Failed,,,4952,0.821,0.905,986,323,1250
Failed,,,2808,0.294,0.293,4735,1090,1392
Failed,,,363,0.649,0.516,2103,3227,4707
Failed,,,1039,0.418,0.846,1329,2639,3637
Failed,,,3289,0.525,0.088,4261,1386,274
Failed,,,4261,0.124,0.732,511,839,2289
Failed,,,1396,0.945,0.459,2578,2094,3808
Failed,,,1748,0.33,0.677,4004,187,4483
Failed,,,3831,0.722,0.389,1658,2324,1616
Failed,,,3563,0.126,0.807,2908,3309,831
Failed,,,844,0.802,0.002,254,1172,3081
Failed,,,246,0.002,0.363,730,1741,4209
Failed,,,2847,0.926,0.571,3683,2995,1890
Failed,,,4444,0.454,0.247,2433,1793,478
Failed,,,2478,0.598,0.944,4479,538,3433
Failed,,,2382,0.061,0.545,2614,2761,3023
Failed,,,4466,0.882,0.272,549,1500,880
Failed,,,2947,0.481,0.908,4298,735,1676
Failed,,,229,0.588,0.15,1364,1996,4416
Failed,,,861,0.357,0.48,2142,2558,3297
Failed,,,3462,0.712,0.703,4771,428,606
Failed,,,3809,0.185,0.099,1021,976,2027
Failed,,,1843,0.758,0.843,3392,3106,4063
Failed,,,1257,0.392,0.06,4441,1636,4835
Failed,,,4317,0.536,0.757,2398,2898,1256
Failed,,,3424,0.064,0.425,3648,1914,1104
Failed,,,979,0.988,0.633,692,653,2799
Failed,,,512,0.833,0.393,4935,2724,134
Failed,,,1203,0.095,0.22,4160,3252,1487
Failed,,,3140,0.958,0.963,1508,1006,4919
Failed,,,4112,0.424,0.36,2758,241,2562
Failed,,,1560,0.504,0.582,410,2487,1032
Failed,,,1598,0.155,0.305,1759,457,378
Failed,,,3995,0.789,0.512,3826,1821,3216
Failed,,,3726,0.325,0.181,76,3025,4303
Failed,,,695,0.743,0.877,3009,1661,2102
Failed,,,83,0.45,0.735,3484,1142,652
Failed,,,2997,0.618,0.448,850,3388,2942
Failed,,,4594,0.03,0.873,4601,2405,4657
Failed,,,2314,0.914,0.069,2234,159,1751
Failed,,,2300,0.174,0.822,3775,1513,975
Failed,,,4549,0.754,0.112,1731,2773,2619
Failed,,,3020,0.345,0.692,2981,2007,4978
Failed,,,155,0.708,0.499,25,746,1428
Failed,,,632,0.469,0.138,803,389,75
Failed,,,3693,0.583,0.928,3454,2520,3518
Failed,,,4048,0.049,0.254,2203,3066,4001
Failed,,,1604,0.879,0.555,4552,935,2405
Failed,,,1486,0.279,0.34,3281,2856,1810
Failed,,,4087,0.664,0.594,1215,1595,4597
